osmid,lanes,highway,oneway,reversed,length,ref,geometry,junction
234558248,2,primary,False,False,27.467,490,"LINESTRING (117.6431674 9.0344462, 117.6429411 9.034341)",
234558248,2,primary,False,True,6.523,490,"LINESTRING (117.6431674 9.0344462, 117.6432223 9.0344686)",
234558236,2,residential,False,False,548.7339999999999,,"LINESTRING (117.6431674 9.0344462, 117.642891 9.0348235, 117.6424786 9.0353355, 117.6423258 9.0355619, 117.6422816 9.0356657, 117.6422527 9.0357513, 117.6422332 9.0358751, 117.6422091 9.0359387, 117.6421655 9.0360082, 117.6419154 9.0363208, 117.6413783 9.0370092, 117.6413488 9.0370403, 117.6412978 9.0370615, 117.6412592 9.0370572, 117.6412264 9.0370377, 117.6410403 9.0368711, 117.640846 9.0366595, 117.6404382 9.0361811, 117.6402725 9.0359473, 117.6401727 9.035797)",
234558248,2,primary,False,False,6.523,490,"LINESTRING (117.6432223 9.0344686, 117.6431674 9.0344462)",
234558248,2,primary,False,True,48.405,490,"LINESTRING (117.6432223 9.0344686, 117.6436294 9.0346355)",
234558289,2,residential,False,False,241.692,,"LINESTRING (117.6432223 9.0344686, 117.6435126 9.0337884, 117.6436265 9.0334806, 117.6437098 9.0332467, 117.6437353 9.03316, 117.6437426 9.0330705, 117.6437634 9.0323911)",
234558236,2,residential,False,True,548.734,,"LINESTRING (117.6401727 9.035797, 117.6402725 9.0359473, 117.6404382 9.0361811, 117.640846 9.0366595, 117.6410403 9.0368711, 117.6412264 9.0370377, 117.6412592 9.0370572, 117.6412978 9.0370615, 117.6413488 9.0370403, 117.6413783 9.0370092, 117.6419154 9.0363208, 117.6421655 9.0360082, 117.6422091 9.0359387, 117.6422332 9.0358751, 117.6422527 9.0357513, 117.6422816 9.0356657, 117.6423258 9.0355619, 117.6424786 9.0353355, 117.642891 9.0348235, 117.6431674 9.0344462)",
332655427,2,tertiary,False,True,279.718,,"LINESTRING (117.6401727 9.035797, 117.6405139 9.035595, 117.6411563 9.0352334, 117.6415808 9.0349547, 117.6418021 9.0348249, 117.6418973 9.0347693, 117.6419617 9.0347269, 117.6420301 9.0346779, 117.6421025 9.0346143, 117.6421957 9.0345374, 117.6423148 9.0344442)",
332655431,2,tertiary,True,False,34.968,,"LINESTRING (117.642613 9.0343447, 117.6425437 9.0343629, 117.6424971 9.0343715, 117.6424709 9.0343755, 117.6424206 9.0343858, 117.6423797 9.0344043, 117.6423148 9.0344442)",
1030251078,2,primary,True,False,34.657,490,"LINESTRING (117.642613 9.0343447, 117.64256 9.0343467, 117.6425089 9.0343324, 117.6424648 9.0343032, 117.6424325 9.0342628, 117.642414 9.0342147, 117.6424112 9.0341633)",roundabout
332655432,2,primary,True,False,31.617,490,"LINESTRING (117.6427465 9.034145, 117.6427641 9.0341801, 117.6427789 9.0342066, 117.6428037 9.0342423, 117.6428231 9.0342701, 117.6428399 9.0342854, 117.642862 9.0343039, 117.6428868 9.0343185, 117.6429411 9.034341)",
1030251072,2,primary,True,False,23.663,490,"LINESTRING (117.6427465 9.034145, 117.6427491 9.034199, 117.6427343 9.0342509, 117.6427047 9.0342944, 117.6426629 9.0343267)",roundabout
332655427,2,tertiary,False,False,279.71799999999996,,"LINESTRING (117.6423148 9.0344442, 117.6421957 9.0345374, 117.6421025 9.0346143, 117.6420301 9.0346779, 117.6419617 9.0347269, 117.6418973 9.0347693, 117.6418021 9.0348249, 117.6415808 9.0349547, 117.6411563 9.0352334, 117.6405139 9.035595, 117.6401727 9.035797)",
332655429,2,tertiary,True,False,33.057,,"LINESTRING (117.6423148 9.0344442, 117.6423486 9.0343709, 117.642363 9.0343321, 117.642372 9.0343033, 117.6423794 9.0342758, 117.6423901 9.0342331, 117.6424112 9.0341633)",
234558248,2,primary,False,True,27.467,490,"LINESTRING (117.6429411 9.034341, 117.6431674 9.0344462)",
332655433,2,primary,True,False,31.074,490,"LINESTRING (117.6429411 9.034341, 117.6428828 9.0343264, 117.6428573 9.0343185, 117.6428278 9.0343138, 117.6428071 9.0343125, 117.6427762 9.0343125, 117.6427434 9.0343132, 117.6427246 9.0343152, 117.6427071 9.0343171, 117.6426629 9.0343267)",
57882745,2,primary,False,False,153.847,490,"LINESTRING (117.6426327 9.0337516, 117.6426736 9.0336025, 117.6427044 9.0333503, 117.6427279 9.0331655, 117.6427426 9.0329337, 117.6427911 9.0323792)",
332655435,2,primary,True,False,34.632,490,"LINESTRING (117.6426327 9.0337516, 117.6426325 9.0338298, 117.6426342 9.0338732, 117.6426409 9.0339063, 117.6426476 9.0339318, 117.6426523 9.0339583, 117.6426624 9.0339848, 117.6426738 9.0340176, 117.6426917 9.0340533)",
57882745,2,primary,False,True,200.28500000000003,490,"LINESTRING (117.6429773 9.0305875, 117.6428727 9.0315073, 117.6428345 9.0319398, 117.6427911 9.0323792)",
756194063,,residential,False,False,121.934,,"LINESTRING (117.6445252 9.0350137, 117.6449652 9.0340069)",
234558248,2,primary,False,False,106.98400000000001,490,"LINESTRING (117.6445252 9.0350137, 117.6443167 9.0349243, 117.6436592 9.034648, 117.6436294 9.0346355)",
234558255,,residential,False,True,99.856,,"LINESTRING (117.6449652 9.0340069, 117.644133 9.033645)",
756194063,,residential,False,True,121.934,,"LINESTRING (117.6449652 9.0340069, 117.6445252 9.0350137)",
"[756194064, 234558255]",,residential,False,"[False, True]",45.132999999999996,,"LINESTRING (117.6449652 9.0340069, 117.6449976 9.0339527, 117.6451039 9.0337666, 117.6451691 9.0336545)",
"[756194064, 234558255]",,residential,False,"[False, True]",45.133,,"LINESTRING (117.6451691 9.0336545, 117.6451039 9.0337666, 117.6449976 9.0339527, 117.6449652 9.0340069)",
