osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,bridge,geometry
38653735,Burgos Street,residential,False,False,83.066,,,,,"LINESTRING (121.5215424 13.9624613, 121.5217296 13.9617367)"
109505102,Burgos Street,residential,False,False,63.395,,,,,"LINESTRING (121.5215424 13.9624613, 121.5213653 13.9630049)"
760451127,Maharlika Highway,primary,False,False,113.328,2,1,40,,"LINESTRING (121.5215424 13.9624613, 121.5225502 13.962748)"
38653751,Reynoso Street,residential,False,False,63.048,,,,,"LINESTRING (121.5225502 13.962748, 121.5224239 13.9633016)"
760451127,Maharlika Highway,primary,False,True,113.328,2,1,40,,"LINESTRING (121.5225502 13.962748, 121.5215424 13.9624613)"
1123257137,Reynoso Street,residential,False,True,85.577,,,,,"LINESTRING (121.5225502 13.962748, 121.5227217 13.9619966)"
"[38660034, 38660035, 760451127]","['General Luna Street', 'Maharlika Highway']",primary,False,False,148.116,2,1,40,yes,"LINESTRING (121.5225502 13.962748, 121.522916 13.9628415, 121.522989 13.9628593, 121.5231903 13.9629043, 121.5235983 13.9629936, 121.5238849 13.9630582)"
38660035,General Luna Street,primary,False,False,48.525,,1,40,,"LINESTRING (121.524721 13.9632913, 121.5251519 13.9634161)"
314948047,Rizal Street,residential,False,False,58.924,,,30,,"LINESTRING (121.524721 13.9632913, 121.524853 13.9627771)"
314948047,Rizal Street,residential,False,True,57.529,,,30,,"LINESTRING (121.524721 13.9632913, 121.5245937 13.9637937)"
38660035,General Luna Street,primary,False,True,93.872,,1,40,,"LINESTRING (121.524721 13.9632913, 121.524313 13.9631775, 121.5240018 13.9630908, 121.5238849 13.9630582)"
32051823,Gomez Street,residential,False,False,58.449,,,30,,"LINESTRING (121.5249879 13.9622772, 121.5255082 13.9624233)"
32051823,Gomez Street,residential,False,True,80.741,,,30,,"LINESTRING (121.5249879 13.9622772, 121.5242663 13.9620852)"
314948047,Rizal Street,residential,False,False,92.555,,,30,,"LINESTRING (121.5249879 13.9622772, 121.5252064 13.9614723)"
