osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,bridge
127457702,False,Cabrera Street,residential,False,65.117,,,"LINESTRING (124.8372712 10.1332525, 124.8373362 10.1338346)",
127457702,False,Cabrera Street,residential,True,69.761,,,"LINESTRING (124.8372712 10.1332525, 124.837229 10.1326265)",
475456830,True,Tomas Oppus Street,primary,False,168.869,2,692,"LINESTRING (124.8372712 10.1332525, 124.8382473 10.1330853, 124.838312 10.1330742, 124.8384443 10.1330554, 124.8387091 10.1330178, 124.8387933 10.1330058)",
576359645,False,Captain Iyano,residential,True,41.723,,,"LINESTRING (124.8349411 10.1336105, 124.8348771 10.1332406)",
475456830,True,Tomas Oppus Street,primary,False,106.634,2,692,"LINESTRING (124.8349411 10.1336105, 124.8350332 10.1335948, 124.8358572 10.1334612, 124.8359022 10.1334539)",
894467315,False,E. Rafols Street,residential,False,65.751,,,"LINESTRING (124.8387933 10.1330058, 124.838839 10.1335954)",
475456830,True,Tomas Oppus Street,primary,False,125.263,2,692,"LINESTRING (124.8387933 10.1330058, 124.8394502 10.1329144, 124.8399269 10.1328517)",
126454811,False,S. Demeterio Street,secondary,False,118.61100000000002,,,"LINESTRING (124.840815 10.1327367, 124.840803 10.1326055, 124.8407979 10.1324791, 124.8408086 10.1323629, 124.8408576 10.1321245, 124.840992 10.1316959)",
126454811,False,S. Demeterio Street,secondary,True,133.869,,,"LINESTRING (124.840815 10.1327367, 124.8408714 10.1332092, 124.8409143 10.1335743, 124.8409469 10.1339335)",
151255717,True,Tomas Oppus Street,primary,False,171.496,2,692,"LINESTRING (124.840815 10.1327367, 124.8410909 10.1327281, 124.8414144 10.1327291, 124.8420749 10.1327626, 124.8423798 10.1327859)",
127457702,False,Cabrera Street,residential,True,62.773,,,"LINESTRING (124.8374177 10.1343934, 124.8373362 10.1338346)",
154987241,True,R. Kangleon Street,primary,False,54.676,2,692,"LINESTRING (124.8374177 10.1343934, 124.8369223 10.1344563)",
154987241,True,R. Kangleon Street,primary,False,165.971,2,692,"LINESTRING (124.8389197 10.1341891, 124.8374177 10.1343934)",
894467315,False,E. Rafols Street,residential,True,66.605,,,"LINESTRING (124.8389197 10.1341891, 124.838839 10.1335954)",
222413906,False,Garces Street,tertiary,False,61.201,,,"LINESTRING (124.8399269 10.1328517, 124.8400125 10.1333956)",
"[475456829, 475456830, 151255717]",True,Tomas Oppus Street,primary,False,98.111,2,692,"LINESTRING (124.8399269 10.1328517, 124.8405215 10.13276, 124.8406149 10.1327514, 124.840815 10.1327367)",cantilever
