osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,maxspeed
196801893,False,2,Santa Rosa,tertiary,False,85.489,,"LINESTRING (124.926711 11.5655735, 124.9271057 11.566238)",
265350392,False,2,Libertad,secondary,True,92.602,,"LINESTRING (124.926711 11.5655735, 124.9274856 11.5652305)",
387759344,False,,Talalora Road,secondary,False,64.0,,"LINESTRING (124.926711 11.5655735, 124.9264209 11.565073)",
"[334844165, 327415126]",False,,,unclassified,False,94.01299999999999,yes,"LINESTRING (124.926711 11.5655735, 124.9260028 11.5659274, 124.9259413 11.5659558)",
173116513,False,2,,residential,False,77.236,,"LINESTRING (124.9271057 11.566238, 124.9277506 11.5659494)",
196801893,False,2,Santa Rosa,tertiary,True,85.489,,"LINESTRING (124.9271057 11.566238, 124.926711 11.5655735)",
911097884,False,2,Santa Rosa,tertiary,False,59.667,,"LINESTRING (124.9271057 11.566238, 124.9273722 11.5667068)",
173116214,False,2,San Roque Street,residential,True,87.264,,"LINESTRING (124.9277271 11.5651354, 124.9280232 11.5658646)",
265350392,False,2,Libertad,secondary,False,28.354,,"LINESTRING (124.9277271 11.5651354, 124.9274856 11.5652305)",
265350392,False,2,Libertad,secondary,True,49.006,,"LINESTRING (124.9277271 11.5651354, 124.9281389 11.564958)",
"[196801901, 173116214]",False,2,San Roque Street,residential,"[False, True]",99.89099999999999,,"LINESTRING (124.9277271 11.5651354, 124.9275076 11.5645404, 124.927263 11.5646551)",
265350392,False,2,Libertad,secondary,False,92.602,,"LINESTRING (124.9274856 11.5652305, 124.926711 11.5655735)",
265350392,False,2,Libertad,secondary,True,28.354,,"LINESTRING (124.9274856 11.5652305, 124.9277271 11.5651354)",
328972315,False,2,San Francisco,residential,False,68.423,,"LINESTRING (124.9274856 11.5652305, 124.927263 11.5646551)",
328972315,False,2,San Francisco,residential,True,84.991,,"LINESTRING (124.9274856 11.5652305, 124.9277506 11.5659494)",
196801916,False,2,San Miguel Street,residential,True,67.392,,"LINESTRING (124.9281389 11.564958, 124.927935 11.5643858)",
265350392,False,2,Libertad,secondary,False,49.006,,"LINESTRING (124.9281389 11.564958, 124.9277271 11.5651354)",
265350393,False,2,San Miguel Street,unclassified,False,89.662,,"LINESTRING (124.9281389 11.564958, 124.9283881 11.5657265)",
173115771,False,2,Villareal Road,secondary,True,330.443,,"LINESTRING (124.9281389 11.564958, 124.9290146 11.5645947, 124.9309243 11.5637814)",40
209281060,False,,,residential,False,82.197,,"LINESTRING (124.9287162 11.5666411, 124.9294283 11.5663967)",
265350391,False,,,residential,False,14.046,,"LINESTRING (124.9287162 11.5666411, 124.9286015 11.5666988)",
265350393,False,2,San Miguel Street,unclassified,True,40.676,,"LINESTRING (124.9287162 11.5666411, 124.9285962 11.5662947)",
"[908397005, 288999093]",False,,,unclassified,False,219.304,,"LINESTRING (124.9287162 11.5666411, 124.9288617 11.5670425, 124.928977 11.5670924, 124.9290428 11.5671922, 124.9290951 11.5673013, 124.9291487 11.5674603, 124.9292386 11.5676271, 124.9292922 11.5676968, 124.9293378 11.567773, 124.9294934 11.5679425, 124.929657 11.56815, 124.9297539 11.5682808)",
173116438,False,,,residential,False,14.83,,"LINESTRING (124.9285962 11.5662947, 124.9284715 11.5663482)",
173116438,False,,,residential,True,73.658,,"LINESTRING (124.9285962 11.5662947, 124.9292055 11.5660075)",
265350393,False,2,San Miguel Street,unclassified,False,40.676,,"LINESTRING (124.9285962 11.5662947, 124.9287162 11.5666411)",
265350393,False,2,San Miguel Street,unclassified,True,67.125,,"LINESTRING (124.9285962 11.5662947, 124.9283881 11.5657265)",
173116419,False,,,residential,True,19.939,,"LINESTRING (124.9283881 11.5657265, 124.9282187 11.5657944)",
265350393,False,2,San Miguel Street,unclassified,False,67.125,,"LINESTRING (124.9283881 11.5657265, 124.9285962 11.5662947)",
265350393,False,2,San Miguel Street,unclassified,True,89.662,,"LINESTRING (124.9283881 11.5657265, 124.9281389 11.564958)",
196801916,False,2,San Miguel Street,residential,False,67.392,,"LINESTRING (124.927935 11.5643858, 124.9281389 11.564958)",
173116513,False,2,,residential,False,31.157,,"LINESTRING (124.9277506 11.5659494, 124.9280232 11.5658646)",
173116513,False,2,,residential,True,77.236,,"LINESTRING (124.9277506 11.5659494, 124.9271057 11.566238)",
328972315,False,2,San Francisco,residential,False,84.991,,"LINESTRING (124.9277506 11.5659494, 124.9274856 11.5652305)",
328972315,False,2,San Francisco,residential,True,67.814,,"LINESTRING (124.9277506 11.5659494, 124.9279679 11.5665209)",
173116449,False,2,Icarus Street,residential,False,32.918,,"LINESTRING (124.9279679 11.5665209, 124.9282515 11.5664187)",
173116449,False,2,Icarus Street,residential,True,67.092,,"LINESTRING (124.9279679 11.5665209, 124.9273911 11.5667324)",
328972315,False,2,San Francisco,residential,False,67.814,,"LINESTRING (124.9279679 11.5665209, 124.9277506 11.5659494)",
328972315,False,2,San Francisco,residential,True,52.238,,"LINESTRING (124.9279679 11.5665209, 124.9281201 11.5669664)",
173116438,False,,,residential,False,73.658,,"LINESTRING (124.9292055 11.5660075, 124.9285962 11.5662947)",
173116438,False,,,residential,True,55.392,,"LINESTRING (124.9292055 11.5660075, 124.9296504 11.5657663)",
337410432,False,,,residential,True,49.619,,"LINESTRING (124.9292055 11.5660075, 124.9294283 11.5663967)",
173116436,False,,San Gabriel,residential,True,39.137,,"LINESTRING (124.9284466 11.5678445, 124.9281318 11.5680141)",
218436446,False,2,San Gabriel,residential,False,34.613,,"LINESTRING (124.9284466 11.5678445, 124.9287328 11.5677093)",
328972315,False,2,San Francisco,residential,False,103.917,,"LINESTRING (124.9284466 11.5678445, 124.9283465 11.5675751, 124.9281201 11.5669664)",
328972315,False,2,San Francisco,residential,True,59.771,,"LINESTRING (124.9284466 11.5678445, 124.9285667 11.5681586, 124.9286183 11.5683543)",
173116436,False,,San Gabriel,residential,False,39.137,,"LINESTRING (124.9281318 11.5680141, 124.9284466 11.5678445)",
"[196801913, 196801907]",False,2,Santa Rosa,tertiary,False,76.957,,"LINESTRING (124.9281318 11.5680141, 124.9283283 11.5683731, 124.9286183 11.5683543)",
196801907,False,2,Santa Rosa,tertiary,True,91.809,,"LINESTRING (124.9281318 11.5680141, 124.9279591 11.5676738, 124.9277285 11.5672897)",
196801913,False,,,tertiary,False,27.811,,"LINESTRING (124.9286183 11.5683543, 124.9288734 11.5683445)",
"[196801913, 196801907]",False,2,Santa Rosa,tertiary,True,76.957,,"LINESTRING (124.9286183 11.5683543, 124.9283283 11.5683731, 124.9281318 11.5680141)",
328972315,False,2,San Francisco,residential,False,59.771,,"LINESTRING (124.9286183 11.5683543, 124.9285667 11.5681586, 124.9284466 11.5678445)",
173116214,False,2,San Roque Street,residential,False,66.443,,"LINESTRING (124.9282515 11.5664187, 124.9280232 11.5658646)",
173116214,False,2,San Roque Street,residential,True,44.631,,"LINESTRING (124.9282515 11.5664187, 124.9283935 11.5667952)",
173116449,False,2,Icarus Street,residential,False,13.952,,"LINESTRING (124.9282515 11.5664187, 124.9283724 11.5663773)",
173116449,False,2,Icarus Street,residential,True,32.918,,"LINESTRING (124.9282515 11.5664187, 124.9279679 11.5665209)",
209281059,False,,,residential,False,102.834,,"LINESTRING (124.927263 11.5646551, 124.9264209 11.565073)",
328972315,False,2,San Francisco,residential,True,68.423,,"LINESTRING (124.927263 11.5646551, 124.9274856 11.5652305)",
"[196801901, 173116214]",False,2,San Roque Street,residential,"[False, True]",99.89099999999999,,"LINESTRING (124.927263 11.5646551, 124.9275076 11.5645404, 124.9277271 11.5651354)",
196801913,False,,,tertiary,True,27.811,,"LINESTRING (124.9288734 11.5683445, 124.9286183 11.5683543)",
173116214,False,2,San Roque Street,residential,False,72.53399999999999,,"LINESTRING (124.9288734 11.5683445, 124.928863 11.5681855, 124.9287328 11.5677093)",
196801913,False,,,tertiary,False,96.249,,"LINESTRING (124.9288734 11.5683445, 124.9291822 11.5683143, 124.92949 11.5683077, 124.9297539 11.5682808)",
218436446,False,2,San Gabriel,residential,False,6.904,,"LINESTRING (124.9287328 11.5677093, 124.9287939 11.5676928)",
218436446,False,2,San Gabriel,residential,True,34.613,,"LINESTRING (124.9287328 11.5677093, 124.9284466 11.5678445)",
173116214,False,2,San Roque Street,residential,False,108.15899999999999,,"LINESTRING (124.9287328 11.5677093, 124.9285916 11.5673406, 124.9283935 11.5667952)",
173116214,False,2,San Roque Street,residential,True,72.53399999999999,,"LINESTRING (124.9287328 11.5677093, 124.928863 11.5681855, 124.9288734 11.5683445)",
196801895,False,,Rosal,residential,True,55.787,,"LINESTRING (124.9277285 11.5672897, 124.9281201 11.5669664)",
196801907,False,2,Santa Rosa,tertiary,True,72.049,,"LINESTRING (124.9277285 11.5672897, 124.9273911 11.5667324)",
196801907,False,2,Santa Rosa,tertiary,False,91.809,,"LINESTRING (124.9277285 11.5672897, 124.9279591 11.5676738, 124.9281318 11.5680141)",
196801907,False,2,Santa Rosa,tertiary,False,3.513,,"LINESTRING (124.9273722 11.5667068, 124.9273911 11.5667324)",
911097884,False,2,Santa Rosa,tertiary,True,59.667,,"LINESTRING (124.9273722 11.5667068, 124.9271057 11.566238)",
"[265350651, 334844077, 173116606]",False,2,Doctor Perpinan,tertiary,"[False, True]",174.166,yes,"LINESTRING (124.9273722 11.5667068, 124.9266581 11.567055, 124.9265386 11.5671142, 124.9259395 11.5674019)",
173116449,False,2,Icarus Street,residential,False,67.092,,"LINESTRING (124.9273911 11.5667324, 124.9279679 11.5665209)",
196801907,False,2,Santa Rosa,tertiary,False,72.049,,"LINESTRING (124.9273911 11.5667324, 124.9277285 11.5672897)",
196801907,False,2,Santa Rosa,tertiary,True,3.513,,"LINESTRING (124.9273911 11.5667324, 124.9273722 11.5667068)",
173116438,False,,,residential,False,55.392,,"LINESTRING (124.9296504 11.5657663, 124.9292055 11.5660075)",
173116214,False,2,San Roque Street,residential,False,87.264,,"LINESTRING (124.9280232 11.5658646, 124.9277271 11.5651354)",
173116214,False,2,San Roque Street,residential,True,66.443,,"LINESTRING (124.9280232 11.5658646, 124.9282515 11.5664187)",
173116513,False,2,,residential,False,8.874,,"LINESTRING (124.9280232 11.5658646, 124.9281035 11.5658512)",
173116513,False,2,,residential,True,31.157,,"LINESTRING (124.9280232 11.5658646, 124.9277506 11.5659494)",
337410423,False,,,tertiary,False,8.614,,"LINESTRING (124.9297539 11.5682808, 124.9298194 11.5683242)",
196801913,False,,,tertiary,True,96.249,,"LINESTRING (124.9297539 11.5682808, 124.92949 11.5683077, 124.9291822 11.5683143, 124.9288734 11.5683445)",
"[908397005, 288999093]",False,,,unclassified,True,219.304,,"LINESTRING (124.9297539 11.5682808, 124.929657 11.56815, 124.9294934 11.5679425, 124.9293378 11.567773, 124.9292922 11.5676968, 124.9292386 11.5676271, 124.9291487 11.5674603, 124.9290951 11.5673013, 124.9290428 11.5671922, 124.928977 11.5670924, 124.9288617 11.5670425, 124.9287162 11.5666411)",
209281060,False,,,residential,True,82.197,,"LINESTRING (124.9294283 11.5663967, 124.9287162 11.5666411)",
337410432,False,,,residential,False,49.619,,"LINESTRING (124.9294283 11.5663967, 124.9292055 11.5660075)",
"[337410432, 912300378]",False,,,residential,True,270.86,,"LINESTRING (124.9294283 11.5663967, 124.9303417 11.5679817, 124.9298194 11.5683242)",
196801895,False,,Rosal,residential,False,55.787,,"LINESTRING (124.9281201 11.5669664, 124.9277285 11.5672897)",
196801905,False,,Rosal,residential,False,35.347,,"LINESTRING (124.9281201 11.5669664, 124.9283935 11.5667952)",
328972315,False,2,San Francisco,residential,False,52.238,,"LINESTRING (124.9281201 11.5669664, 124.9279679 11.5665209)",
328972315,False,2,San Francisco,residential,True,103.917,,"LINESTRING (124.9281201 11.5669664, 124.9283465 11.5675751, 124.9284466 11.5678445)",
173116214,False,2,San Roque Street,residential,False,44.631,,"LINESTRING (124.9283935 11.5667952, 124.9282515 11.5664187)",
173116447,False,,,residential,True,12.248,,"LINESTRING (124.9283935 11.5667952, 124.9284908 11.56674)",
196801905,False,,Rosal,residential,True,35.347,,"LINESTRING (124.9283935 11.5667952, 124.9281201 11.5669664)",
173116214,False,2,San Roque Street,residential,True,108.15899999999999,,"LINESTRING (124.9283935 11.5667952, 124.9285916 11.5673406, 124.9287328 11.5677093)",
209281059,False,,,residential,True,102.834,,"LINESTRING (124.9264209 11.565073, 124.927263 11.5646551)",
387759344,False,,Talalora Road,secondary,True,64.0,,"LINESTRING (124.9264209 11.565073, 124.926711 11.5655735)",
173116419,False,,,residential,False,19.939,,"LINESTRING (124.9282187 11.5657944, 124.9283881 11.5657265)",
173116438,False,,,residential,True,14.83,,"LINESTRING (124.9284715 11.5663482, 124.9285962 11.5662947)",
218436446,False,2,San Gabriel,residential,True,6.904,,"LINESTRING (124.9287939 11.5676928, 124.9287328 11.5677093)",
265350391,False,,,residential,True,14.046,,"LINESTRING (124.9286015 11.5666988, 124.9287162 11.5666411)",
173116449,False,2,Icarus Street,residential,True,13.952,,"LINESTRING (124.9283724 11.5663773, 124.9282515 11.5664187)",
173116447,False,,,residential,False,12.248,,"LINESTRING (124.9284908 11.56674, 124.9283935 11.5667952)",
173116513,False,2,,residential,True,8.874,,"LINESTRING (124.9281035 11.5658512, 124.9280232 11.5658646)",
173116664,False,,,residential,True,91.252,,"LINESTRING (124.9245514 11.5674182, 124.9253121 11.5670746)",
196801908,False,2,,residential,False,64.477,,"LINESTRING (124.9245514 11.5674182, 124.9242607 11.5669131)",
196801908,False,2,,residential,True,66.929,,"LINESTRING (124.9245514 11.5674182, 124.9248384 11.5679504)",
173116664,False,,,residential,False,91.252,,"LINESTRING (124.9253121 11.5670746, 124.9245514 11.5674182)",
196801908,False,2,,residential,True,64.477,,"LINESTRING (124.9242607 11.5669131, 124.9245514 11.5674182)",
196801908,False,2,,residential,False,66.929,,"LINESTRING (124.9248384 11.5679504, 124.9245514 11.5674182)",
196801908,False,2,,residential,True,32.141,,"LINESTRING (124.9248384 11.5679504, 124.9249752 11.5682065)",
173116606,False,2,Doctor Perpinan,tertiary,False,134.618,,"LINESTRING (124.9248384 11.5679504, 124.9252136 11.5677814, 124.9259395 11.5674019)",
173116662,False,2,,tertiary,False,104.76499999999999,,"LINESTRING (124.9248384 11.5679504, 124.9242715 11.5682396, 124.9239707 11.5683537)",
"[265350651, 334844077, 173116606]",False,2,Doctor Perpinan,tertiary,"[False, True]",174.166,yes,"LINESTRING (124.9259395 11.5674019, 124.9265386 11.5671142, 124.9266581 11.567055, 124.9273722 11.5667068)",
173116606,False,2,Doctor Perpinan,tertiary,True,134.618,,"LINESTRING (124.9259395 11.5674019, 124.9252136 11.5677814, 124.9248384 11.5679504)",
"[337410422, 173116663]",False,2,,residential,True,179.63400000000001,,"LINESTRING (124.9259395 11.5674019, 124.9261272 11.5677585, 124.9249752 11.5682065)",
196801908,False,2,,residential,False,32.141,,"LINESTRING (124.9249752 11.5682065, 124.9248384 11.5679504)",
"[337410422, 173116663]",False,2,,residential,False,179.63400000000001,,"LINESTRING (124.9249752 11.5682065, 124.9261272 11.5677585, 124.9259395 11.5674019)",
328518622,False,2,,residential,True,129.25400000000002,,"LINESTRING (124.9249752 11.5682065, 124.9241719 11.5685298, 124.9240982 11.56854, 124.9240538 11.5685298, 124.9239707 11.5683537)",
173116662,False,2,,tertiary,True,104.76499999999999,,"LINESTRING (124.9239707 11.5683537, 124.9242715 11.5682396, 124.9248384 11.5679504)",
328518622,False,2,,residential,False,129.25400000000002,,"LINESTRING (124.9239707 11.5683537, 124.9240538 11.5685298, 124.9240982 11.56854, 124.9241719 11.5685298, 124.9249752 11.5682065)",
"[334844165, 327415126]",False,,,unclassified,True,94.01299999999999,yes,"LINESTRING (124.9259413 11.5659558, 124.9260028 11.5659274, 124.926711 11.5655735)",
173115771,False,2,Villareal Road,secondary,False,330.443,,"LINESTRING (124.9309243 11.5637814, 124.9290146 11.5645947, 124.9281389 11.564958)",40
337410423,False,,,tertiary,True,8.614,,"LINESTRING (124.9298194 11.5683242, 124.9297539 11.5682808)",
"[337410432, 912300378]",False,,,residential,False,270.86,,"LINESTRING (124.9298194 11.5683242, 124.9303417 11.5679817, 124.9294283 11.5663967)",
