osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,width
210923848,,Lesaca Street,residential,False,True,71.537,"LINESTRING (119.9789524 15.3248089, 119.979215 15.3254003)",,
210261426,,Lipay Dingin Road,tertiary,False,True,64.839,"LINESTRING (119.980744 15.3252471, 119.9804861 15.3247197)",,
28259607,2,Zambales Highway,primary,False,False,123.106,"LINESTRING (119.980744 15.3252471, 119.980726 15.3253172, 119.980763 15.3255494, 119.9807692 15.3256214, 119.9808215 15.3260533, 119.9808568 15.3263442)",,
220019523,2,Zambales Highway,primary,False,True,79.523,"LINESTRING (119.980744 15.3252471, 119.9808023 15.3251851, 119.9811899 15.3249232, 119.9813379 15.3248219)",306,
220019525,2,J. P. Rizal Street,secondary,False,False,158.547,"LINESTRING (119.980744 15.3252471, 119.9800117 15.3255112, 119.9793784 15.325791)",306,
210261426,,Lipay Dingin Road,tertiary,False,False,69.779,"LINESTRING (119.9801882 15.3241618, 119.9804861 15.3247197)",,
210921823,,,residential,False,True,150.802,"LINESTRING (119.9801882 15.3241618, 119.9789524 15.3248089)",,
"[210811143, 210921823]",,Garcia Street,residential,False,False,153.325,"LINESTRING (119.9801882 15.3241618, 119.9808679 15.3237871, 119.9811286 15.324358)",,
210261426,,Lipay Dingin Road,tertiary,False,False,64.839,"LINESTRING (119.9804861 15.3247197, 119.980744 15.3252471)",,
210261426,,Lipay Dingin Road,tertiary,False,True,69.779,"LINESTRING (119.9804861 15.3247197, 119.9801882 15.3241618)",,
210810896,,P. Burgos Street,residential,False,True,79.782,"LINESTRING (119.9804861 15.3247197, 119.9811286 15.324358)",,
210810896,,P. Burgos Street,residential,False,False,155.985,"LINESTRING (119.9804861 15.3247197, 119.9797972 15.3251128, 119.979215 15.3254003)",,
210265038,,Garcia Street,residential,False,True,56.255,"LINESTRING (119.9811286 15.324358, 119.9813379 15.3248219)",,
210810896,,P. Burgos Street,residential,False,False,79.782,"LINESTRING (119.9811286 15.324358, 119.9804861 15.3247197)",,
210810896,,P. Burgos Street,residential,False,True,119.09,"LINESTRING (119.9811286 15.324358, 119.9816445 15.3240716, 119.9817029 15.3240458, 119.9817565 15.3240412, 119.9818041 15.3240632, 119.9819745 15.3241791, 119.9820697 15.3242726)",,
"[210921823, 210811143]",,Garcia Street,residential,False,True,153.325,"LINESTRING (119.9811286 15.324358, 119.9808679 15.3237871, 119.9801882 15.3241618)",,
210265038,,Garcia Street,residential,False,False,56.255,"LINESTRING (119.9813379 15.3248219, 119.9811286 15.324358)",,
210813491,,Garcia Street,residential,False,True,70.266,"LINESTRING (119.9813379 15.3248219, 119.9816487 15.3253782)",,
220019523,2,Zambales Highway,primary,False,True,96.28,"LINESTRING (119.9813379 15.3248219, 119.9820464 15.3242901)",306,
220019523,2,Zambales Highway,primary,False,False,79.52300000000001,"LINESTRING (119.9813379 15.3248219, 119.9811899 15.3249232, 119.9808023 15.3251851, 119.980744 15.3252471)",306,
210921823,,,residential,False,False,119.754,"LINESTRING (119.9768911 15.3259311, 119.9778557 15.3253885)",,
210923524,,P. Zamora Street,residential,False,False,61.871,"LINESTRING (119.9768911 15.3259311, 119.9771206 15.3264416)",,
"[210921965, 210921942]",,,residential,False,True,154.3,"LINESTRING (119.9768911 15.3259311, 119.9761333 15.3263111, 119.9761996 15.3264337, 119.9763357 15.3266853, 119.9764037 15.3268111)",,
210921763,,Cuevas Street,residential,False,True,39.108,"LINESTRING (119.9762689 15.3276692, 119.9763844 15.3280028)",,
210827963,,,secondary,True,False,90.471,"LINESTRING (119.9762689 15.3276692, 119.976222 15.3274511, 119.9762037 15.327366, 119.9761976 15.3273013, 119.9762224 15.3272618, 119.9762647 15.3272418, 119.9763291 15.3272004, 119.976574 15.327064)",306,6
210921823,,,residential,False,False,134.112,"LINESTRING (119.9778557 15.3253885, 119.9789524 15.3248089)",,
210921823,,,residential,False,True,119.754,"LINESTRING (119.9778557 15.3253885, 119.9768911 15.3259311)",,
210923756,,J. Gonzalez Street,residential,False,False,69.365,"LINESTRING (119.9778557 15.3253885, 119.9781502 15.3259439)",,
210810896,,P. Burgos Street,residential,False,False,123.508,"LINESTRING (119.9781502 15.3259439, 119.9771206 15.3264416)",,
210810896,,P. Burgos Street,residential,False,True,129.202,"LINESTRING (119.9781502 15.3259439, 119.979215 15.3254003)",,
210923756,,J. Gonzalez Street,residential,False,False,41.387,"LINESTRING (119.9781502 15.3259439, 119.9782815 15.3262939)",,
210923756,,J. Gonzalez Street,residential,False,True,69.365,"LINESTRING (119.9781502 15.3259439, 119.9778557 15.3253885)",,
210810896,,P. Burgos Street,residential,False,True,123.508,"LINESTRING (119.9771206 15.3264416, 119.9781502 15.3259439)",,
210921842,,,residential,False,True,87.171,"LINESTRING (119.9771206 15.3264416, 119.9764037 15.3268111)",,
210923524,,P. Zamora Street,residential,False,False,36.697,"LINESTRING (119.9771206 15.3264416, 119.9772518 15.3267464)",,
210923524,,P. Zamora Street,residential,False,True,61.871,"LINESTRING (119.9771206 15.3264416, 119.9768911 15.3259311)",,
210810896,,P. Burgos Street,residential,False,False,129.202,"LINESTRING (119.979215 15.3254003, 119.9781502 15.3259439)",,
210923848,,Lesaca Street,residential,False,False,71.537,"LINESTRING (119.979215 15.3254003, 119.9789524 15.3248089)",,
210923848,,Lesaca Street,residential,False,True,46.845,"LINESTRING (119.979215 15.3254003, 119.9793784 15.325791)",,
210810896,,P. Burgos Street,residential,False,True,155.985,"LINESTRING (119.979215 15.3254003, 119.9797972 15.3251128, 119.9804861 15.3247197)",,
210813491,,Garcia Street,residential,False,False,132.281,"LINESTRING (119.9817145 15.3265622, 119.9817163 15.3258061, 119.9816895 15.3255565, 119.9816487 15.3253782)",,
210824330,,Arellano Street,tertiary,False,False,88.866,"LINESTRING (119.9817145 15.3265622, 119.9814073 15.3266408, 119.9809184 15.3267836)",,
210824330,,Arellano Street,tertiary,False,True,85.097,"LINESTRING (119.9817145 15.3265622, 119.981931 15.3265635, 119.9825022 15.3264847)",,
210813491,,Garcia Street,residential,False,False,70.266,"LINESTRING (119.9816487 15.3253782, 119.9813379 15.3248219)",,
210813491,,Garcia Street,residential,False,True,132.281,"LINESTRING (119.9816487 15.3253782, 119.9816895 15.3255565, 119.9817163 15.3258061, 119.9817145 15.3265622)",,
"[344264892, 344264901]",,,residential,False,False,155.312,"LINESTRING (119.9816487 15.3253782, 119.9819916 15.325062, 119.9822652 15.3247048, 119.9822923 15.3246271, 119.9822591 15.3245622, 119.9820464 15.3242901)",,
210820448,,Lesaca Street,tertiary,False,True,35.801,"LINESTRING (119.9798299 15.3268474, 119.9799634 15.3271425)",,
210923009,,De La Rea Street,residential,False,True,136.611,"LINESTRING (119.9798299 15.3268474, 119.9786594 15.3273322)",,
210923847,,Lesaca Street,secondary,False,False,36.069,"LINESTRING (119.9798299 15.3268474, 119.979703 15.326547)",,
210820448,,Lesaca Street,tertiary,False,False,35.801,"LINESTRING (119.9799634 15.3271425, 119.9798299 15.3268474)",,
344264853,,Arellano Street,tertiary,False,False,135.708,"LINESTRING (119.9799634 15.3271425, 119.9787982 15.3276186)",,
344264853,,Arellano Street,tertiary,False,True,109.915,"LINESTRING (119.9799634 15.3271425, 119.9809184 15.3267836)",,
210830423,,Erdelita Street,residential,False,True,133.107,"LINESTRING (119.979703 15.326547, 119.9785693 15.3270343)",,
210923847,,Lesaca Street,secondary,False,True,36.069,"LINESTRING (119.979703 15.326547, 119.9798299 15.3268474)",,
210923847,,Lesaca Street,secondary,False,False,30.571,"LINESTRING (119.979703 15.326547, 119.9796009 15.3263241, 119.9795876 15.3262956)",,
210822548,2,Ramon Magsaysay Street,secondary,True,False,131.253,"LINESTRING (119.9795876 15.3262956, 119.9784581 15.3267502)",306,
210923847,,Lesaca Street,secondary,False,True,30.571,"LINESTRING (119.9795876 15.3262956, 119.9796009 15.3263241, 119.979703 15.326547)",,
210923848,,Lesaca Street,residential,False,False,46.845,"LINESTRING (119.9793784 15.325791, 119.979215 15.3254003)",,
307156958,,Lesaca Street,secondary,True,False,60.428,"LINESTRING (119.9793784 15.325791, 119.9795876 15.3262956)",306,
220019525,2,J. P. Rizal Street,secondary,False,True,158.547,"LINESTRING (119.9793784 15.325791, 119.9800117 15.3255112, 119.980744 15.3252471)",306,
210822548,2,Ramon Magsaysay Street,secondary,True,False,118.96,"LINESTRING (119.9784581 15.3267502, 119.9774459 15.3271879)",306,
210923780,,A. Luna Street,residential,False,False,33.766,"LINESTRING (119.9784581 15.3267502, 119.9785693 15.3270343)",,
307156959,,J. Gonzalez Street,residential,True,False,54.158,"LINESTRING (119.9784581 15.3267502, 119.9782815 15.3262939)",,
210261954,,,residential,False,False,36.486,"LINESTRING (119.9772295 15.3282866, 119.9770447 15.3280111)",,
210261954,,,residential,False,True,62.718,"LINESTRING (119.9772295 15.3282866, 119.977483 15.3287949)",,
1017949777,,Arellano Street,residential,False,False,77.111,"LINESTRING (119.9772295 15.3282866, 119.9765621 15.3285447)",,
1017949777,,Arellano Street,residential,False,True,68.602,"LINESTRING (119.9772295 15.3282866, 119.9778122 15.328032)",,
307156961,,P. Zamora Street,tertiary,False,True,34.384,"LINESTRING (119.9778122 15.328032, 119.9777119 15.3277383)",,
344264853,,Arellano Street,tertiary,False,True,115.298,"LINESTRING (119.9778122 15.328032, 119.9787982 15.3276186)",,
1017949776,,P. Zamora Street,tertiary,False,False,54.969,"LINESTRING (119.9778122 15.328032, 119.9780335 15.3284779)",,
1017949777,,Arellano Street,residential,False,False,68.602,"LINESTRING (119.9778122 15.328032, 119.9772295 15.3282866)",,
210923780,,A. Luna Street,residential,False,True,35.153,"LINESTRING (119.9787982 15.3276186, 119.9786594 15.3273322)",,
344264853,,Arellano Street,tertiary,False,False,115.298,"LINESTRING (119.9787982 15.3276186, 119.9778122 15.328032)",,
344264853,,Arellano Street,tertiary,False,True,135.708,"LINESTRING (119.9787982 15.3276186, 119.9799634 15.3271425)",,
52955804,2,Zambales Highway,primary,False,True,49.304,"LINESTRING (119.9809184 15.3267836, 119.9808568 15.3263442)",,
344264853,,Arellano Street,tertiary,False,False,109.915,"LINESTRING (119.9809184 15.3267836, 119.9799634 15.3271425)",,
52955804,2,Zambales Highway,primary,False,False,105.00900000000001,"LINESTRING (119.9809184 15.3267836, 119.9809419 15.3270276, 119.980976 15.3272715, 119.9810497 15.3277191)",,
210824330,,Arellano Street,tertiary,False,True,88.866,"LINESTRING (119.9809184 15.3267836, 119.9814073 15.3266408, 119.9817145 15.3265622)",,
210830423,,Erdelita Street,residential,False,False,116.083,"LINESTRING (119.977585 15.3274687, 119.9785693 15.3270343)",,
210830423,,Erdelita Street,residential,False,True,77.653,"LINESTRING (119.977585 15.3274687, 119.9769252 15.3277564)",,
307156961,,P. Zamora Street,tertiary,False,False,32.922,"LINESTRING (119.977585 15.3274687, 119.9777119 15.3277383)",,
307156961,,P. Zamora Street,tertiary,False,True,34.604,"LINESTRING (119.977585 15.3274687, 119.9774459 15.3271879)",,
210830423,,Erdelita Street,residential,False,False,133.107,"LINESTRING (119.9785693 15.3270343, 119.979703 15.326547)",,
210830423,,Erdelita Street,residential,False,True,116.083,"LINESTRING (119.9785693 15.3270343, 119.977585 15.3274687)",,
210923780,,A. Luna Street,residential,False,False,34.505,"LINESTRING (119.9785693 15.3270343, 119.9786594 15.3273322)",,
210923780,,A. Luna Street,residential,False,True,33.766,"LINESTRING (119.9785693 15.3270343, 119.9784581 15.3267502)",,
210921763,,Cuevas Street,residential,False,False,39.108,"LINESTRING (119.9763844 15.3280028, 119.9762689 15.3276692)",,
210921763,,Cuevas Street,residential,False,True,28.947,"LINESTRING (119.9763844 15.3280028, 119.9764509 15.3282551)",,
210830423,,Erdelita Street,residential,False,False,64.142,"LINESTRING (119.9763844 15.3280028, 119.9768217 15.3278036, 119.9769252 15.3277564)",,
210261954,,,residential,False,False,37.126,"LINESTRING (119.9769252 15.3277564, 119.9767594 15.3274633)",,
210261954,,,residential,False,True,31.086,"LINESTRING (119.9769252 15.3277564, 119.9770447 15.3280111)",,
210830423,,Erdelita Street,residential,False,False,77.653,"LINESTRING (119.9769252 15.3277564, 119.977585 15.3274687)",,
210830423,,Erdelita Street,residential,False,True,64.142,"LINESTRING (119.9769252 15.3277564, 119.9768217 15.3278036, 119.9763844 15.3280028)",,
1017949775,,Esguera Street,residential,False,True,83.621,"LINESTRING (119.9768125 15.3291788, 119.977483 15.3287949)",,
210921763,,Cuevas Street,residential,False,False,75.45,"LINESTRING (119.9768125 15.3291788, 119.9766929 15.3288738, 119.9765621 15.3285447)",,
210921842,,,residential,False,False,87.171,"LINESTRING (119.9764037 15.3268111, 119.9771206 15.3264416)",,
210921942,,,residential,False,True,33.531,"LINESTRING (119.9764037 15.3268111, 119.976574 15.327064)",,
"[210921965, 210921942]",,,residential,False,False,154.3,"LINESTRING (119.9764037 15.3268111, 119.9763357 15.3266853, 119.9761996 15.3264337, 119.9761333 15.3263111, 119.9768911 15.3259311)",,
210261954,,,residential,False,False,31.086,"LINESTRING (119.9770447 15.3280111, 119.9769252 15.3277564)",,
210261954,,,residential,False,True,36.486,"LINESTRING (119.9770447 15.3280111, 119.9772295 15.3282866)",,
210923009,,De La Rea Street,residential,False,False,77.715,"LINESTRING (119.9770447 15.3280111, 119.9777119 15.3277383)",,
210923009,,De La Rea Street,residential,False,True,69.218,"LINESTRING (119.9770447 15.3280111, 119.9764509 15.3282551)",,
210923009,,De La Rea Street,residential,False,False,111.192,"LINESTRING (119.9777119 15.3277383, 119.9786594 15.3273322)",,
210923009,,De La Rea Street,residential,False,True,77.715,"LINESTRING (119.9777119 15.3277383, 119.9770447 15.3280111)",,
307156961,,P. Zamora Street,tertiary,False,False,34.384,"LINESTRING (119.9777119 15.3277383, 119.9778122 15.328032)",,
307156961,,P. Zamora Street,tertiary,False,True,32.922,"LINESTRING (119.9777119 15.3277383, 119.977585 15.3274687)",,
210923009,,De La Rea Street,residential,False,False,136.611,"LINESTRING (119.9786594 15.3273322, 119.9798299 15.3268474)",,
210923009,,De La Rea Street,residential,False,True,111.192,"LINESTRING (119.9786594 15.3273322, 119.9777119 15.3277383)",,
210923780,,A. Luna Street,residential,False,False,35.153,"LINESTRING (119.9786594 15.3273322, 119.9787982 15.3276186)",,
210923780,,A. Luna Street,residential,False,True,34.505,"LINESTRING (119.9786594 15.3273322, 119.9785693 15.3270343)",,
210921763,,Cuevas Street,residential,False,False,28.947,"LINESTRING (119.9764509 15.3282551, 119.9763844 15.3280028)",,
210921763,,Cuevas Street,residential,False,True,34.339,"LINESTRING (119.9764509 15.3282551, 119.9765621 15.3285447)",,
210923009,,De La Rea Street,residential,False,False,69.218,"LINESTRING (119.9764509 15.3282551, 119.9770447 15.3280111)",,
210923756,,J. Gonzalez Street,residential,False,True,41.387,"LINESTRING (119.9782815 15.3262939, 119.9781502 15.3259439)",,
307156957,2,J. P. Rizal Street,secondary,True,False,130.247,"LINESTRING (119.9782815 15.3262939, 119.9793784 15.325791)",306,
210822548,2,Ramon Magsaysay Street,secondary,True,False,79.735,"LINESTRING (119.9774459 15.3271879, 119.9767594 15.3274633)",306,
307156960,,P. Zamora Street,tertiary,True,False,53.323,"LINESTRING (119.9774459 15.3271879, 119.9772518 15.3267464)",,3
307156961,,P. Zamora Street,tertiary,False,False,34.604,"LINESTRING (119.9774459 15.3271879, 119.977585 15.3274687)",,
210261954,,,residential,False,True,37.126,"LINESTRING (119.9767594 15.3274633, 119.9769252 15.3277564)",,
210921822,,,residential,True,False,48.649,"LINESTRING (119.9767594 15.3274633, 119.976574 15.327064)",,
210822548,2,Ramon Magsaysay Street,secondary,True,False,57.367999999999995,"LINESTRING (119.9767594 15.3274633, 119.97663 15.3275176, 119.9764086 15.3276106, 119.9762689 15.3276692)",306,
53627846,2,Govic Highway,secondary,False,True,218.65800000000002,"LINESTRING (119.9832809 15.3281861, 119.9829733 15.3284158, 119.9826677 15.3286398, 119.9823802 15.3288571, 119.9821004 15.32908, 119.9818918 15.3292319, 119.9816808 15.3294043)",,
343934787,,,tertiary,False,False,239.60899999999998,"LINESTRING (119.9832809 15.3281861, 119.9832706 15.3288766, 119.983271 15.3290502, 119.983272 15.3294716, 119.9832841 15.32965, 119.9832907 15.3297471, 119.9835028 15.3303039)",,
53627846,2,Govic Highway,secondary,False,False,218.65799999999996,"LINESTRING (119.9816808 15.3294043, 119.9818918 15.3292319, 119.9821004 15.32908, 119.9823802 15.3288571, 119.9826677 15.3286398, 119.9829733 15.3284158, 119.9832809 15.3281861)",,
53627846,2,Govic Highway,secondary,False,True,314.839,"LINESTRING (119.9816808 15.3294043, 119.9815443 15.329501, 119.9811913 15.3297799, 119.9810111 15.3299082, 119.9809031 15.3299901, 119.9808107 15.3300489, 119.9807035 15.3300984, 119.9805903 15.3301575, 119.9804744 15.3302097, 119.9803305 15.330272, 119.9800935 15.3303666, 119.9797247 15.3304856, 119.979256 15.3306292, 119.9790971 15.3306809)",,
343941170,,,tertiary,False,True,213.951,"LINESTRING (119.9816808 15.3294043, 119.9816076 15.3287046, 119.9815553 15.3283645, 119.9814896 15.3280372, 119.9813695 15.3278889, 119.9812361 15.3277937, 119.9811159 15.3277365, 119.9810497 15.3277191)",,
344264934,,,tertiary,False,True,127.102,"LINESTRING (119.9816808 15.3294043, 119.9817766 15.3299954, 119.981837 15.3303149, 119.9818866 15.3304028, 119.9819711 15.3304908)",,
344264888,,,tertiary,False,True,50.405,"LINESTRING (119.9835028 15.3303039, 119.9839653 15.3302231)",,
343934787,,,tertiary,False,True,239.60899999999998,"LINESTRING (119.9835028 15.3303039, 119.9832907 15.3297471, 119.9832841 15.32965, 119.983272 15.3294716, 119.983271 15.3290502, 119.9832706 15.3288766, 119.9832809 15.3281861)",,
344264888,,,tertiary,False,False,165.903,"LINESTRING (119.9835028 15.3303039, 119.9832501 15.3303454, 119.9829876 15.3303886, 119.9823171 15.3304882, 119.9819711 15.3304908)",,
344264888,,,tertiary,False,True,165.903,"LINESTRING (119.9819711 15.3304908, 119.9823171 15.3304882, 119.9829876 15.3303886, 119.9832501 15.3303454, 119.9835028 15.3303039)",,
344264934,,,tertiary,False,False,127.102,"LINESTRING (119.9819711 15.3304908, 119.9818866 15.3304028, 119.981837 15.3303149, 119.9817766 15.3299954, 119.9816808 15.3294043)",,
343935678,,,tertiary,False,True,80.182,"LINESTRING (119.9790971 15.3306809, 119.9788374 15.3300047)",,
53627846,2,Govic Highway,secondary,False,False,314.83900000000006,"LINESTRING (119.9790971 15.3306809, 119.979256 15.3306292, 119.9797247 15.3304856, 119.9800935 15.3303666, 119.9803305 15.330272, 119.9804744 15.3302097, 119.9805903 15.3301575, 119.9807035 15.3300984, 119.9808107 15.3300489, 119.9809031 15.3299901, 119.9810111 15.3299082, 119.9811913 15.3297799, 119.9815443 15.329501, 119.9816808 15.3294043)",,
53627846,2,Govic Highway,secondary,False,True,135.014,"LINESTRING (119.9790971 15.3306809, 119.9787095 15.3307883, 119.9781543 15.3309331, 119.977874 15.3309455)",,
1017949775,,Esguera Street,residential,False,False,68.758,"LINESTRING (119.9780335 15.3284779, 119.977483 15.3287949)",,
1017949776,,P. Zamora Street,tertiary,False,True,54.969,"LINESTRING (119.9780335 15.3284779, 119.9778122 15.328032)",,
344264931,,,tertiary,False,False,93.507,"LINESTRING (119.9780335 15.3284779, 119.9782208 15.3287501, 119.9784487 15.3291133, 119.9785016 15.3291871)",,
210921763,,Cuevas Street,residential,False,False,34.339,"LINESTRING (119.9765621 15.3285447, 119.9764509 15.3282551)",,
1017949777,,Arellano Street,residential,False,True,77.111,"LINESTRING (119.9765621 15.3285447, 119.9772295 15.3282866)",,
210921763,,Cuevas Street,residential,False,True,75.45,"LINESTRING (119.9765621 15.3285447, 119.9766929 15.3288738, 119.9768125 15.3291788)",,
210261954,,,residential,False,False,62.718,"LINESTRING (119.977483 15.3287949, 119.9772295 15.3282866)",,
1017949775,,Esguera Street,residential,False,False,83.621,"LINESTRING (119.977483 15.3287949, 119.9768125 15.3291788)",,
1017949775,,Esguera Street,residential,False,True,68.758,"LINESTRING (119.977483 15.3287949, 119.9780335 15.3284779)",,
343935678,,,tertiary,False,False,80.182,"LINESTRING (119.9788374 15.3300047, 119.9790971 15.3306809)",,
52955804,2,Zambales Highway,primary,False,False,147.046,"LINESTRING (119.9788374 15.3300047, 119.9785884 15.3302606, 119.9782952 15.3305417, 119.977874 15.3309455)",,
52955804,2,Zambales Highway,primary,False,True,349.938,"LINESTRING (119.9788374 15.3300047, 119.979592 15.3293229, 119.9798684 15.3290417, 119.9802048 15.3286994, 119.9808379 15.328067, 119.9809693 15.3279105, 119.9810363 15.3278031, 119.9810497 15.3277191)",,
344264931,,,tertiary,False,True,98.176,"LINESTRING (119.9788374 15.3300047, 119.9787035 15.329579, 119.978619 15.3293927, 119.9785016 15.3291871)",,
344264888,,,tertiary,False,False,50.405,"LINESTRING (119.9839653 15.3302231, 119.9835028 15.3303039)",,
344264935,,,residential,False,True,46.873999999999995,"LINESTRING (119.9830626 15.3257856, 119.9828553 15.3258824, 119.9826691 15.3259691)",,
344264935,,,residential,False,False,46.873999999999995,"LINESTRING (119.9826691 15.3259691, 119.9828553 15.3258824, 119.9830626 15.3257856)",,
344264935,,,residential,False,True,44.949,"LINESTRING (119.9826691 15.3259691, 119.9824445 15.326081, 119.9823019 15.3261636)",,
"[344264907, 344264956]",,,residential,False,False,148.8,"LINESTRING (119.9826691 15.3259691, 119.9825786 15.3257466, 119.9824009 15.3256444, 119.9822708 15.3256127, 119.9822192 15.3256438, 119.9821964 15.3257078, 119.9820871 15.3261282, 119.9821642 15.3261463, 119.9823019 15.3261636)",,
344264899,,,residential,False,True,41.668,"LINESTRING (119.9823019 15.3261636, 119.9825022 15.3264847)",,
"[344264907, 344264956]",,,residential,False,True,148.8,"LINESTRING (119.9823019 15.3261636, 119.9821642 15.3261463, 119.9820871 15.3261282, 119.9821964 15.3257078, 119.9822192 15.3256438, 119.9822708 15.3256127, 119.9824009 15.3256444, 119.9825786 15.3257466, 119.9826691 15.3259691)",,
344264935,,,residential,False,False,44.949,"LINESTRING (119.9823019 15.3261636, 119.9824445 15.326081, 119.9826691 15.3259691)",,
344264899,,,residential,False,False,41.668,"LINESTRING (119.9825022 15.3264847, 119.9823019 15.3261636)",,
210824330,,Arellano Street,tertiary,False,False,85.097,"LINESTRING (119.9825022 15.3264847, 119.981931 15.3265635, 119.9817145 15.3265622)",,
220019523,2,Zambales Highway,primary,False,False,96.28,"LINESTRING (119.9820464 15.3242901, 119.9813379 15.3248219)",306,
220019523,2,Zambales Highway,primary,False,True,3.167,"LINESTRING (119.9820464 15.3242901, 119.9820697 15.3242726)",306,
"[344264892, 344264901]",,,residential,False,True,155.312,"LINESTRING (119.9820464 15.3242901, 119.9822591 15.3245622, 119.9822923 15.3246271, 119.9822652 15.3247048, 119.9819916 15.325062, 119.9816487 15.3253782)",,
220019523,2,Zambales Highway,primary,False,False,3.167,"LINESTRING (119.9820697 15.3242726, 119.9820464 15.3242901)",306,
210810896,,P. Burgos Street,residential,False,False,119.09,"LINESTRING (119.9820697 15.3242726, 119.9819745 15.3241791, 119.9818041 15.3240632, 119.9817565 15.3240412, 119.9817029 15.3240458, 119.9816445 15.3240716, 119.9811286 15.324358)",,
890019252,,,residential,False,False,79.22200000000001,"LINESTRING (119.9791709 15.3289465, 119.9790864 15.3289167, 119.9788772 15.3290047, 119.9785016 15.3291871)",,
890019252,,,residential,False,True,72.591,"LINESTRING (119.9779391 15.3295104, 119.9779746 15.3294315, 119.9780222 15.3293914, 119.9781141 15.3293436, 119.9782931 15.3292724, 119.9785016 15.3291871)",,
344264931,,,tertiary,False,False,98.176,"LINESTRING (119.9785016 15.3291871, 119.978619 15.3293927, 119.9787035 15.329579, 119.9788374 15.3300047)",,
344264931,,,tertiary,False,True,93.507,"LINESTRING (119.9785016 15.3291871, 119.9784487 15.3291133, 119.9782208 15.3287501, 119.9780335 15.3284779)",,
890019252,,,residential,False,False,72.591,"LINESTRING (119.9785016 15.3291871, 119.9782931 15.3292724, 119.9781141 15.3293436, 119.9780222 15.3293914, 119.9779746 15.3294315, 119.9779391 15.3295104)",,
890019252,,,residential,False,True,79.22200000000001,"LINESTRING (119.9785016 15.3291871, 119.9788772 15.3290047, 119.9790864 15.3289167, 119.9791709 15.3289465)",,
