osmid,highway,oneway,reversed,length,name,geometry,bridge,lanes,ref
158176630,residential,False,True,114.091,Plaridel Street,"LINESTRING (125.0934222 7.0086225, 125.0938414 7.0095604)",,2,
31458292,residential,False,True,20.422,Osmena Drive,"LINESTRING (125.0905875 7.0101427, 125.0904247 7.01023)",,2,
31458292,residential,False,False,124.971,Osmena Drive,"LINESTRING (125.0905875 7.0101427, 125.0911458 7.0098431, 125.0915836 7.0096082)",,2,
"[97215555, 97215548, 31458351]",trunk,True,False,117.571,Quezon Boulevard,"LINESTRING (125.0905875 7.0101427, 125.090737 7.0104421, 125.0908138 7.010598, 125.0908991 7.0107713, 125.0910707 7.0110848)",yes,6,75
31458292,residential,False,False,20.422,Osmena Drive,"LINESTRING (125.0904247 7.01023, 125.0905875 7.0101427)",,2,
"[97215557, 31461862, 97215559]",residential,False,False,130.374,,"LINESTRING (125.0904247 7.01023, 125.0899099 7.0104899, 125.0897738 7.0105639, 125.0893797 7.0107765)",yes,,
984364830,trunk,True,False,111.919,Quezon Boulevard,"LINESTRING (125.0904247 7.01023, 125.0900349 7.0095314, 125.0899334 7.0093495)",,,75
96325369,secondary,False,False,22.657,,"LINESTRING (125.0908852 7.0111721, 125.0910707 7.0110848)",,,
"[97215553, 31461838, 984364830]",trunk,True,False,116.44200000000001,Quezon Boulevard,"LINESTRING (125.0908852 7.0111721, 125.0907277 7.0108596, 125.0906413 7.0106868, 125.0905656 7.010527, 125.0904247 7.01023)",yes,"['3', '6']",75
158177571,secondary,True,False,123.799,Jose Abad Santos Street,"LINESTRING (125.0898979 7.0117006, 125.0908852 7.0111721)",,2,
31461891,residential,False,False,117.613,Labastisa Street,"LINESTRING (125.0898979 7.0117006, 125.089628 7.0112361, 125.0893797 7.0107765)",,,
56390117,tertiary,False,False,71.723,Datu Ingkal Street,"LINESTRING (125.0918005 7.012494, 125.092405 7.0122572)",,,
749294113,secondary,False,False,28.968,,"LINESTRING (125.0918005 7.012494, 125.0915511 7.0125752)",,,
56390117,tertiary,False,True,38.258,Datu Ingkal Street,"LINESTRING (125.0941305 7.0116151, 125.0938066 7.0117377)",,,
721696004,residential,False,False,92.508,,"LINESTRING (125.0941305 7.0116151, 125.09428 7.0124337)",,,
56390117,tertiary,False,False,79.331,Datu Ingkal Street,"LINESTRING (125.0941305 7.0116151, 125.09445 7.0114941, 125.0948021 7.0113608)",,,
31458315,residential,False,False,74.637,Plaridel Street,"LINESTRING (125.0948021 7.0113608, 125.0944862 7.0107673)",,,
56390117,tertiary,False,True,79.331,Datu Ingkal Street,"LINESTRING (125.0948021 7.0113608, 125.09445 7.0114941, 125.0941305 7.0116151)",,,
57888715,residential,False,True,114.855,Jose P. Laurel Street,"LINESTRING (125.092426 7.0067995, 125.0915083 7.0072866)",,,
158176630,residential,False,True,77.686,Plaridel Street,"LINESTRING (125.092426 7.0067995, 125.0927598 7.0074146)",,2,
57888715,residential,False,False,115.461,Jose P. Laurel Street,"LINESTRING (125.092426 7.0067995, 125.0927245 7.0066548, 125.0933549 7.0063221)",,,
158176630,residential,False,False,114.532,Plaridel Street,"LINESTRING (125.092426 7.0067995, 125.0923488 7.0066466, 125.0919251 7.0058976)",,2,
31458351,trunk,True,False,109.526,Quezon Boulevard,"LINESTRING (125.0896203 7.0082887, 125.0900623 7.0091706)",,,75
57888715,residential,False,True,24.707,Jose P. Laurel Street,"LINESTRING (125.0896203 7.0082887, 125.0894229 7.0083935)",,,
57888715,residential,False,False,236.29199999999997,Jose P. Laurel Street,"LINESTRING (125.0896203 7.0082887, 125.0905877 7.0077753, 125.0906064 7.0077653, 125.09099 7.0075617, 125.0915083 7.0072866)",,,
96325381,residential,False,True,120.542,Matalam Street,"LINESTRING (125.0864833 7.0076122, 125.0874534 7.0071141)",,,
744143924,residential,False,False,113.954,,"LINESTRING (125.0864833 7.0076122, 125.086034 7.0066895)",,,
744143924,residential,False,True,119.034,,"LINESTRING (125.0864833 7.0076122, 125.0870025 7.0085505)",,,
96325381,residential,False,False,127.749,Matalam Street,"LINESTRING (125.088468 7.0065611, 125.0874534 7.0071141)",,,
984364830,trunk,True,False,116.121,Quezon Boulevard,"LINESTRING (125.088468 7.0065611, 125.087988 7.0056318)",,,75
984370022,residential,False,True,19.775,,"LINESTRING (125.088468 7.0065611, 125.088627 7.0064791)",,,
31458292,residential,False,False,116.515,Osmena Drive,"LINESTRING (125.0924931 7.0091201, 125.0934222 7.0086225)",,2,
31458292,residential,False,True,68.201,Osmena Drive,"LINESTRING (125.0924931 7.0091201, 125.0919495 7.0094118)",,2,
158176629,residential,False,False,35.326,Quirino Drive,"LINESTRING (125.0924931 7.0091201, 125.0923402 7.008841)",,2,
158176629,residential,False,True,117.813,Quirino Drive,"LINESTRING (125.0924931 7.0091201, 125.092738 7.0095682, 125.0929783 7.0100635)",,2,
"[722389724, 722389725, 96325375]",residential,False,True,117.75,,"LINESTRING (125.092076 7.0105468, 125.0920033 7.0104293, 125.0919492 7.0103303, 125.091767 7.0099462, 125.0915836 7.0096082)",yes,,
"[687991441, 158177586, 158177589]",unclassified,False,True,126.19600000000001,,"LINESTRING (125.092076 7.0105468, 125.0914822 7.0108358, 125.0913758 7.0108939, 125.0910707 7.0110848)",yes,,
"[158177579, 158177580, 869009326]",unclassified,False,False,192.288,,"LINESTRING (125.092076 7.0105468, 125.0923761 7.0110972, 125.092434 7.0112099, 125.0925851 7.0115262, 125.0927365 7.0118352, 125.0928475 7.0120962)",yes,,
31458292,residential,False,False,45.909,Osmena Drive,"LINESTRING (125.0915836 7.0096082, 125.0919495 7.0094118)",,2,
31458292,residential,False,True,124.971,Osmena Drive,"LINESTRING (125.0915836 7.0096082, 125.0911458 7.0098431, 125.0905875 7.0101427)",,2,
"[722389724, 722389725, 96325375]",residential,False,False,117.75,,"LINESTRING (125.0915836 7.0096082, 125.091767 7.0099462, 125.0919492 7.0103303, 125.0920033 7.0104293, 125.092076 7.0105468)",yes,,
96325366,residential,False,False,125.704,,"LINESTRING (125.0889417 7.0074921, 125.0879342 7.0080194)",,,
984364830,trunk,True,False,115.975,Quezon Boulevard,"LINESTRING (125.0889417 7.0074921, 125.088468 7.0065611)",,,75
744439714,residential,False,True,12.811,MacArthur Street,"LINESTRING (125.087988 7.0056318, 125.08809 7.0055768)",,,
96325376,residential,False,False,132.402,MacArthur Street,"LINESTRING (125.087988 7.0056318, 125.0876896 7.0057925, 125.0869367 7.0062054)",,,
158177561,secondary,False,False,112.23,Jose Abad Santos Street,"LINESTRING (125.0880574 7.0126752, 125.0889531 7.0121973)",,2,
158177561,secondary,False,True,114.671,Jose Abad Santos Street,"LINESTRING (125.0880574 7.0126752, 125.0871521 7.0131813)",,2,
743723576,residential,False,False,115.789,Villamarzo Street,"LINESTRING (125.0880574 7.0126752, 125.087569 7.0117536)",,,
743822842,residential,False,False,60.491,Villamarzo Street,"LINESTRING (125.0880574 7.0126752, 125.0883092 7.0131584)",,,
57888715,residential,False,False,24.707,Jose P. Laurel Street,"LINESTRING (125.0894229 7.0083935, 125.0896203 7.0082887)",,,
96040660,residential,False,True,125.791,,"LINESTRING (125.0894229 7.0083935, 125.0884213 7.0089334)",,,
984364830,trunk,True,False,113.431,Quezon Boulevard,"LINESTRING (125.0894229 7.0083935, 125.0889417 7.0074921)",,,75
96325369,secondary,False,True,22.657,,"LINESTRING (125.0910707 7.0110848, 125.0908852 7.0111721)",,,
97215555,trunk,True,False,176.314,Quezon Boulevard,"LINESTRING (125.0910707 7.0110848, 125.0914696 7.0117996, 125.0917618 7.0123938, 125.0918005 7.012494)",,,75
"[687991441, 158177586, 158177589]",unclassified,False,False,126.196,,"LINESTRING (125.0910707 7.0110848, 125.0913758 7.0108939, 125.0914822 7.0108358, 125.092076 7.0105468)",yes,,
96040660,residential,False,False,117.493,,"LINESTRING (125.0874892 7.0094439, 125.0884213 7.0089334)",,,
96040660,residential,False,True,115.428,,"LINESTRING (125.0874892 7.0094439, 125.086577 7.0099517)",,,
743723574,residential,False,True,112.934,,"LINESTRING (125.0874892 7.0094439, 125.0870025 7.0085505)",,,
"[158177576, 185951267, 743723574]",residential,False,"[False, True]",229.586,Perez Street,"LINESTRING (125.0874892 7.0094439, 125.087876 7.0101682, 125.0879441 7.0102998, 125.0884628 7.0112685)",yes,,
56390117,tertiary,False,True,52.014,Datu Ingkal Street,"LINESTRING (125.0928475 7.0120962, 125.092405 7.0122572)",,,
56390117,tertiary,False,False,113.10900000000001,Datu Ingkal Street,"LINESTRING (125.0928475 7.0120962, 125.0932549 7.0119466, 125.0937096 7.0117744, 125.0938066 7.0117377)",,,
"[158177579, 158177580, 869009326]",unclassified,False,True,192.288,,"LINESTRING (125.0928475 7.0120962, 125.0927365 7.0118352, 125.0925851 7.0115262, 125.092434 7.0112099, 125.0923761 7.0110972, 125.092076 7.0105468)",yes,,
96325380,residential,False,False,121.291,Lopez Street,"LINESTRING (125.0895927 7.0059584, 125.088627 7.0064791)",,,
96325380,residential,False,True,116.718,Lopez Street,"LINESTRING (125.0895927 7.0059584, 125.0905206 7.0054548)",,,
31458351,trunk,True,False,116.528,Quezon Boulevard,"LINESTRING (125.08809 7.0055768, 125.088627 7.0064791)",,,75
744439714,residential,False,False,12.811,MacArthur Street,"LINESTRING (125.08809 7.0055768, 125.087988 7.0056318)",,,
31458300,residential,False,True,110.468,,"LINESTRING (125.0929783 7.0100635, 125.0938414 7.0095604)",,,
158176629,residential,False,False,117.813,Quirino Drive,"LINESTRING (125.0929783 7.0100635, 125.092738 7.0095682, 125.0924931 7.0091201)",,2,
"[96325365, 158176629, 158176631]",residential,False,True,207.65699999999998,Quirino Drive,"LINESTRING (125.0929783 7.0100635, 125.0931241 7.0103118, 125.093214 7.0104709, 125.093556 7.0111389, 125.0938066 7.0117377)",yes,2,
96325641,residential,False,True,32.66,,"LINESTRING (125.0945698 7.0140462, 125.0945046 7.0137597)",,,
57888715,residential,False,False,114.855,Jose P. Laurel Street,"LINESTRING (125.0915083 7.0072866, 125.092426 7.0067995)",,,
158176629,residential,False,True,117.009,Quirino Drive,"LINESTRING (125.0915083 7.0072866, 125.0920104 7.0082134)",,2,
57888715,residential,False,True,236.29199999999997,Jose P. Laurel Street,"LINESTRING (125.0915083 7.0072866, 125.09099 7.0075617, 125.0906064 7.0077653, 125.0905877 7.0077753, 125.0896203 7.0082887)",,,
158176629,residential,False,False,114.105,Quirino Drive,"LINESTRING (125.0915083 7.0072866, 125.0912002 7.0067385, 125.0910045 7.0063905)",,2,
31458351,trunk,True,False,229.143,Quezon Boulevard,"LINESTRING (125.088627 7.0064791, 125.0896203 7.0082887)",,,75
96325380,residential,False,True,121.291,Lopez Street,"LINESTRING (125.088627 7.0064791, 125.0895927 7.0059584)",,,
984370022,residential,False,False,19.775,,"LINESTRING (125.088627 7.0064791, 125.088468 7.0065611)",,,
31461891,residential,False,True,73.738,Labastisa Street,"LINESTRING (125.0890659 7.0101914, 125.0891517 7.0103484, 125.0892081 7.010439, 125.0893797 7.0107765)",,,
56390117,tertiary,False,False,38.258,Datu Ingkal Street,"LINESTRING (125.0938066 7.0117377, 125.0941305 7.0116151)",,,
56390117,tertiary,False,True,113.10900000000001,Datu Ingkal Street,"LINESTRING (125.0938066 7.0117377, 125.0937096 7.0117744, 125.0932549 7.0119466, 125.0928475 7.0120962)",,,
"[158176629, 96325365, 158176631]",residential,False,False,207.65699999999998,Quirino Drive,"LINESTRING (125.0938066 7.0117377, 125.093556 7.0111389, 125.093214 7.0104709, 125.0931241 7.0103118, 125.0929783 7.0100635)",yes,2,
96325376,residential,False,False,113.239,MacArthur Street,"LINESTRING (125.0869367 7.0062054, 125.086034 7.0066895)",,,
96325636,residential,False,False,115.753,Pandatun Street,"LINESTRING (125.0869367 7.0062054, 125.0864783 7.0052691)",,,
96325636,residential,False,True,116.024,Pandatun Street,"LINESTRING (125.0869367 7.0062054, 125.0874534 7.0071141)",,,
96325376,residential,False,True,132.402,MacArthur Street,"LINESTRING (125.0869367 7.0062054, 125.0876896 7.0057925, 125.087988 7.0056318)",,,
31458292,residential,False,False,68.201,Osmena Drive,"LINESTRING (125.0919495 7.0094118, 125.0924931 7.0091201)",,2,
31458292,residential,False,True,45.909,Osmena Drive,"LINESTRING (125.0919495 7.0094118, 125.0915836 7.0096082)",,2,
937768521,residential,False,False,37.961,,"LINESTRING (125.0919495 7.0094118, 125.091792 7.0091083)",,,
96325636,residential,False,True,115.753,Pandatun Street,"LINESTRING (125.0864783 7.0052691, 125.0869367 7.0062054)",,,
31458351,trunk,True,False,111.734,Quezon Boulevard,"LINESTRING (125.0901065 7.0092585, 125.0905875 7.0101427)",,,75
870645785,residential,True,False,21.618,Tomas Claudio Street,"LINESTRING (125.0901065 7.0092585, 125.0899334 7.0093495)",,,
97215559,residential,False,False,117.279,,"LINESTRING (125.087569 7.0117536, 125.0866478 7.0122794)",,,
743723576,residential,False,True,115.789,Villamarzo Street,"LINESTRING (125.087569 7.0117536, 125.0880574 7.0126752)",,,
97215559,residential,False,True,112.437,,"LINESTRING (125.087569 7.0117536, 125.0880252 7.0115132, 125.0884628 7.0112685)",,,
"[743723576, 158177575, 743723575]",residential,False,False,228.344,Villamarzo Street,"LINESTRING (125.087569 7.0117536, 125.0871083 7.0109424, 125.0870271 7.010783, 125.086577 7.0099517)",yes,,
108850944,tertiary,False,False,74.199,Judge Dayao Street,"LINESTRING (125.0886183 7.0137516, 125.0879961 7.0140044)",,,
108850944,tertiary,False,True,116.49,Judge Dayao Street,"LINESTRING (125.0886183 7.0137516, 125.0895941 7.0133522)",,,
743822842,residential,False,True,74.26,Villamarzo Street,"LINESTRING (125.0886183 7.0137516, 125.0883092 7.0131584)",,,
96040660,residential,False,False,115.428,,"LINESTRING (125.086577 7.0099517, 125.0874892 7.0094439)",,,
158177575,residential,False,False,114.499,Villamarzo Street,"LINESTRING (125.086577 7.0099517, 125.0860742 7.009051)",,,
"[743723576, 743723575, 158177575]",residential,False,True,228.344,Villamarzo Street,"LINESTRING (125.086577 7.0099517, 125.0870271 7.010783, 125.0871083 7.0109424, 125.087569 7.0117536)",yes,,
96325366,residential,False,True,116.591,,"LINESTRING (125.0860742 7.009051, 125.0870025 7.0085505)",,,
158177575,residential,False,True,114.499,Villamarzo Street,"LINESTRING (125.0860742 7.009051, 125.086577 7.0099517)",,,
97215559,residential,False,True,117.279,,"LINESTRING (125.0866478 7.0122794, 125.087569 7.0117536)",,,
743692398,residential,False,False,64.186,,"LINESTRING (125.0866478 7.0122794, 125.0869297 7.0127843)",,,
743822841,residential,False,False,70.76,,"LINESTRING (125.0866478 7.0122794, 125.0864688 7.0120051, 125.0862904 7.0117512)",,,
96325366,residential,False,True,125.704,,"LINESTRING (125.0879342 7.0080194, 125.0889417 7.0074921)",,,
96325636,residential,False,False,113.794,Pandatun Street,"LINESTRING (125.0879342 7.0080194, 125.0874534 7.0071141)",,,
96325366,residential,False,False,118.592,,"LINESTRING (125.0879342 7.0080194, 125.0870812 7.0085004, 125.0870025 7.0085505)",,,
96325381,residential,False,False,120.542,Matalam Street,"LINESTRING (125.0874534 7.0071141, 125.0864833 7.0076122)",,,
96325381,residential,False,True,127.749,Matalam Street,"LINESTRING (125.0874534 7.0071141, 125.088468 7.0065611)",,,
96325636,residential,False,False,116.024,Pandatun Street,"LINESTRING (125.0874534 7.0071141, 125.0869367 7.0062054)",,,
96325636,residential,False,True,113.794,Pandatun Street,"LINESTRING (125.0874534 7.0071141, 125.0879342 7.0080194)",,,
31458351,trunk,True,False,10.924,Quezon Boulevard,"LINESTRING (125.0900623 7.0091706, 125.0901065 7.0092585)",,,75
96332597,residential,False,True,112.903,,"LINESTRING (125.0920104 7.0082134, 125.0929103 7.0077305)",,,
158176629,residential,False,False,117.009,Quirino Drive,"LINESTRING (125.0920104 7.0082134, 125.0915083 7.0072866)",,2,
158176629,residential,False,True,36.168,Quirino Drive,"LINESTRING (125.0920104 7.0082134, 125.092156 7.0085048)",,2,
108850944,tertiary,False,True,74.199,Judge Dayao Street,"LINESTRING (125.0879961 7.0140044, 125.0886183 7.0137516)",,,
96332597,residential,False,False,112.903,,"LINESTRING (125.0929103 7.0077305, 125.0920104 7.0082134)",,,
96332597,residential,False,True,115.302,,"LINESTRING (125.0929103 7.0077305, 125.0938276 7.0072342)",,,
158176630,residential,False,False,38.856,Plaridel Street,"LINESTRING (125.0929103 7.0077305, 125.0927598 7.0074146)",,2,
158176630,residential,False,True,114.147,Plaridel Street,"LINESTRING (125.0929103 7.0077305, 125.0934222 7.0086225)",,2,
96332567,residential,False,False,37.989,Jose Dans Street,"LINESTRING (125.0938276 7.0072342, 125.0936908 7.0069207)",,,
96332567,residential,False,True,117.355,Jose Dans Street,"LINESTRING (125.0938276 7.0072342, 125.0942883 7.0081854)",,,
96332597,residential,False,False,115.302,,"LINESTRING (125.0938276 7.0072342, 125.0929103 7.0077305)",,,
96332597,residential,False,True,113.81200000000001,,"LINESTRING (125.0938276 7.0072342, 125.0944345 7.0069087, 125.0945793 7.0068342, 125.0946558 7.0067929, 125.0947409 7.0067603)",,,
31458290,residential,False,True,116.537,,"LINESTRING (125.0947409 7.0067603, 125.0944184 7.0061427, 125.0943293 7.0059696, 125.0942539 7.0058304)",,,
96332597,residential,False,False,113.812,,"LINESTRING (125.0947409 7.0067603, 125.0946558 7.0067929, 125.0945793 7.0068342, 125.0944345 7.0069087, 125.0938276 7.0072342)",,,
"[721696002, 172520523, 99190758]",residential,False,"[False, True]",273.778,,"LINESTRING (125.093754 7.0135324, 125.0936474 7.0132209, 125.0935158 7.0128307, 125.0934809 7.0127947, 125.0934501 7.0127801, 125.0934058 7.0127828, 125.0933344 7.0128115, 125.093029 7.0129318, 125.0927205 7.0130363, 125.092689 7.013037, 125.0926709 7.013029, 125.0926568 7.0130097, 125.092405 7.0122572)",,,
99190733,unclassified,False,True,81.265,,"LINESTRING (125.0919157 7.0137495, 125.0912039 7.0139366)",,,
31461838,trunk,True,False,136.867,Quezon Boulevard,"LINESTRING (125.0919157 7.0137495, 125.091827 7.0133806, 125.0916718 7.012868, 125.0915511 7.0125752)",,3,75
99190760,residential,False,False,116.506,,"LINESTRING (125.0927598 7.0074146, 125.0936908 7.0069207)",,,
158176630,residential,False,False,77.686,Plaridel Street,"LINESTRING (125.0927598 7.0074146, 125.092426 7.0067995)",,2,
158176630,residential,False,True,38.856,Plaridel Street,"LINESTRING (125.0927598 7.0074146, 125.0929103 7.0077305)",,2,
158176629,residential,False,False,36.168,Quirino Drive,"LINESTRING (125.092156 7.0085048, 125.0920104 7.0082134)",,2,
158176629,residential,False,True,42.554,Quirino Drive,"LINESTRING (125.092156 7.0085048, 125.0923402 7.008841)",,2,
"[937768521, 99190711]",residential,False,True,107.00800000000001,,"LINESTRING (125.092156 7.0085048, 125.0916238 7.0087837, 125.091792 7.0091083)",,,
172519701,unclassified,False,True,60.983,,"LINESTRING (125.0904162 7.0134777, 125.09093 7.0132759)",,,
99190733,unclassified,False,False,127.22899999999998,,"LINESTRING (125.0904162 7.0134777, 125.0905855 7.0139528, 125.0906338 7.0139967, 125.0906861 7.014014, 125.0907344 7.0140153, 125.090843 7.0139967, 125.0909969 7.0139715, 125.0912039 7.0139366)",,,
172519701,unclassified,False,False,78.664,,"LINESTRING (125.0904162 7.0134777, 125.0901952 7.0135654, 125.0901651 7.0135701, 125.0901329 7.0135661, 125.0901067 7.0135501, 125.0899416 7.0132092)",,,
96332567,residential,False,True,37.989,Jose Dans Street,"LINESTRING (125.0936908 7.0069207, 125.0938276 7.0072342)",,,
99190760,residential,False,True,116.506,,"LINESTRING (125.0936908 7.0069207, 125.0927598 7.0074146)",,,
96332567,residential,False,False,76.219,Jose Dans Street,"LINESTRING (125.0936908 7.0069207, 125.0934917 7.0065466, 125.0933549 7.0063221)",,,
31461864,unclassified,False,True,42.918,Perez Street,"LINESTRING (125.0895941 7.0133522, 125.089722 7.0137167)",,,
108850944,tertiary,False,False,116.49,Judge Dayao Street,"LINESTRING (125.0895941 7.0133522, 125.0886183 7.0137516)",,,
185951269,secondary,True,False,146.63500000000002,Perez Street,"LINESTRING (125.0895941 7.0133522, 125.0894991 7.0131648, 125.0889531 7.0121973)",,,
31461864,unclassified,False,False,42.918,Perez Street,"LINESTRING (125.089722 7.0137167, 125.0895941 7.0133522)",,,
31461864,unclassified,False,True,38.883,Perez Street,"LINESTRING (125.089722 7.0137167, 125.0898589 7.0140389)",,,
158177561,secondary,False,False,114.671,Jose Abad Santos Street,"LINESTRING (125.0871521 7.0131813, 125.0880574 7.0126752)",,2,
743692398,residential,False,True,50.509,,"LINESTRING (125.0871521 7.0131813, 125.0869297 7.0127843)",,,
158177561,secondary,False,True,113.536,Jose Abad Santos Street,"LINESTRING (125.0871521 7.0131813, 125.0870773 7.0132242, 125.0866721 7.0134563, 125.0865696 7.0134955, 125.0864817 7.0135055, 125.0864127 7.0134995, 125.0863435 7.0134843, 125.0863027 7.0134713, 125.0862604 7.0134517, 125.0862189 7.0134308)",,2,
129283480,residential,False,False,45.759,,"LINESTRING (125.0872836 7.0125699, 125.0869297 7.0127843)",,,
96040660,residential,False,False,125.791,,"LINESTRING (125.0884213 7.0089334, 125.0894229 7.0083935)",,,
96040660,residential,False,True,117.493,,"LINESTRING (125.0884213 7.0089334, 125.0874892 7.0094439)",,,
"[155407392, 128085547]",residential,False,"[False, True]",225.05,Tomas Claudio Street,"LINESTRING (125.0884213 7.0089334, 125.088838 7.0097665, 125.0888769 7.0098025, 125.0889266 7.0098118, 125.0889789 7.0098012, 125.0893975 7.00958, 125.0894845 7.0095356, 125.0898097 7.0093546)",,,
108850867,secondary,True,False,41.517,Judge Dayao Street,"LINESTRING (125.0899416 7.0132092, 125.0895941 7.0133522)",,,
172519701,unclassified,False,True,78.664,,"LINESTRING (125.0899416 7.0132092, 125.0901067 7.0135501, 125.0901329 7.0135661, 125.0901651 7.0135701, 125.0901952 7.0135654, 125.0904162 7.0134777)",,,
108850867,secondary,True,False,102.898,Judge Dayao Street,"LINESTRING (125.0908022 7.0128532, 125.0899416 7.0132092)",,,
172519709,unclassified,False,False,49.073,,"LINESTRING (125.0908022 7.0128532, 125.09093 7.0132759)",,,
172519701,unclassified,False,False,60.983,,"LINESTRING (125.09093 7.0132759, 125.0904162 7.0134777)",,,
172519709,unclassified,False,False,79.442,,"LINESTRING (125.09093 7.0132759, 125.0912039 7.0139366)",,,
172519709,unclassified,False,True,49.073,,"LINESTRING (125.09093 7.0132759, 125.0908022 7.0128532)",,,
99190733,unclassified,False,False,81.265,,"LINESTRING (125.0912039 7.0139366, 125.0919157 7.0137495)",,,
172519709,unclassified,False,True,79.442,,"LINESTRING (125.0912039 7.0139366, 125.09093 7.0132759)",,,
99190733,unclassified,False,True,127.22899999999998,,"LINESTRING (125.0912039 7.0139366, 125.0909969 7.0139715, 125.090843 7.0139967, 125.0907344 7.0140153, 125.0906861 7.014014, 125.0906338 7.0139967, 125.0905855 7.0139528, 125.0904162 7.0134777)",,,
56390117,tertiary,False,False,52.014,Datu Ingkal Street,"LINESTRING (125.092405 7.0122572, 125.0928475 7.0120962)",,,
56390117,tertiary,False,True,71.723,Datu Ingkal Street,"LINESTRING (125.092405 7.0122572, 125.0918005 7.012494)",,,
"[721696002, 172520523, 99190758]",residential,False,"[False, True]",273.778,,"LINESTRING (125.092405 7.0122572, 125.0926568 7.0130097, 125.0926709 7.013029, 125.092689 7.013037, 125.0927205 7.0130363, 125.093029 7.0129318, 125.0933344 7.0128115, 125.0934058 7.0127828, 125.0934501 7.0127801, 125.0934809 7.0127947, 125.0935158 7.0128307, 125.0936474 7.0132209, 125.093754 7.0135324)",,,
172520514,residential,False,True,54.517,,"LINESTRING (125.0949504 7.0135485, 125.0945046 7.0137597)",,,
96325641,residential,False,False,32.66,,"LINESTRING (125.0945046 7.0137597, 125.0945698 7.0140462)",,,
172520514,residential,False,False,54.517,,"LINESTRING (125.0945046 7.0137597, 125.0949504 7.0135485)",,,
"[96325641, 721696003, 721696004]",residential,False,True,72.572,,"LINESTRING (125.0945046 7.0137597, 125.0944781 7.013459, 125.0944606 7.0133505, 125.0944325 7.0132407, 125.0943882 7.0131292, 125.094387 7.0131215)",yes,,
129283480,residential,False,True,45.759,,"LINESTRING (125.0869297 7.0127843, 125.0872836 7.0125699)",,,
743692398,residential,False,False,50.509,,"LINESTRING (125.0869297 7.0127843, 125.0871521 7.0131813)",,,
743692398,residential,False,True,64.186,,"LINESTRING (125.0869297 7.0127843, 125.0866478 7.0122794)",,,
96325376,residential,False,True,113.239,MacArthur Street,"LINESTRING (125.086034 7.0066895, 125.0869367 7.0062054)",,,
744143924,residential,False,True,113.954,,"LINESTRING (125.086034 7.0066895, 125.0864833 7.0076122)",,,
96325366,residential,False,False,116.591,,"LINESTRING (125.0870025 7.0085505, 125.0860742 7.009051)",,,
743723574,residential,False,False,112.934,,"LINESTRING (125.0870025 7.0085505, 125.0874892 7.0094439)",,,
744143924,residential,False,False,119.034,,"LINESTRING (125.0870025 7.0085505, 125.0864833 7.0076122)",,,
96325366,residential,False,True,118.592,,"LINESTRING (125.0870025 7.0085505, 125.0870812 7.0085004, 125.0879342 7.0080194)",,,
