osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,width,bridge
1006877783,False,Calauan-Nagcarlan Road,secondary,40,True,248.725,2,"LINESTRING (121.4119467 14.1340764, 121.4113422 14.1343122, 121.4111734 14.1343739, 121.4109916 14.1344194, 121.4107447 14.1344078, 121.4105963 14.1343817, 121.4097318 14.134181)",6.1,
112781134,False,G. Aynaga Street,residential,,False,58.661,,"LINESTRING (121.4132076 14.1337402, 121.4132277 14.1335042, 121.4132986 14.1332217)",,
1006877783,False,Calauan-Nagcarlan Road,secondary,40,False,189.212,2,"LINESTRING (121.4132076 14.1337402, 121.4135129 14.1337067, 121.4138938 14.1336969, 121.4145328 14.1337086, 121.4149601 14.1337147)",6.1,
1006877783,False,Calauan-Nagcarlan Road,secondary,40,True,142.054,2,"LINESTRING (121.4132076 14.1337402, 121.4128728 14.1337795, 121.4125298 14.1338465, 121.41223 14.1339479, 121.4119467 14.1340764)",6.1,
23434421,False,Victoria,residential,,False,135.206,,"LINESTRING (121.4118475 14.1354957, 121.411737 14.1367069)",,
209632275,False,Monserrat Street,residential,,False,7.804,,"LINESTRING (121.4118475 14.1354957, 121.4117756 14.1354877)",,
"[209632275, 209632277]",False,"['Monserrat', 'Monserrat Street']",residential,,True,77.191,,"LINESTRING (121.4118475 14.1354957, 121.412257 14.1355293, 121.4122322 14.135824)",,
23434421,False,Victoria,residential,,True,135.206,,"LINESTRING (121.411737 14.1367069, 121.4118475 14.1354957)",,
209632273,False,Maceda,residential,,False,15.145,,"LINESTRING (121.411737 14.1367069, 121.4118735 14.136739)",,
209632273,False,Maceda,residential,,True,50.134,,"LINESTRING (121.411737 14.1367069, 121.4112831 14.1366092)",,
23435740,False,Access Road,residential,,False,52.281,,"LINESTRING (121.4117756 14.1354877, 121.4118336 14.1350209)",,
209632275,False,Monserrat Street,residential,,False,48.573,,"LINESTRING (121.4117756 14.1354877, 121.4113252 14.1354802)",,
209632275,False,Monserrat Street,residential,,True,7.804,,"LINESTRING (121.4117756 14.1354877, 121.4118475 14.1354957)",,
23435524,False,Villegas,residential,,False,224.779,,"LINESTRING (121.4123805 14.1385972, 121.4121719 14.1385784, 121.4121571 14.1385706, 121.4121491 14.138555, 121.4121638 14.1384757, 121.4122322 14.1380972, 121.4123218 14.1371786, 121.4121397 14.136823)",,
114916012,False,M. Gomez,residential,30,True,47.341,,"LINESTRING (121.417287 14.1385609, 121.4168625 14.1384522)",,
116445097,False,J. Zamora,residential,30,False,74.328,,"LINESTRING (121.417287 14.1385609, 121.4171207 14.1392096)",,
35573984,False,J. Coronado Street,residential,30,True,77.765,,"LINESTRING (121.4164762 14.1383649, 121.4166567 14.1376878)",,
114916012,False,M. Gomez,residential,30,False,42.77,,"LINESTRING (121.4164762 14.1383649, 121.4168625 14.1384522)",,
"[117189168, 1218018682]",False,"['J. Burgos', 'J. Coronado Street']",residential,30,False,110.49,,"LINESTRING (121.4164762 14.1383649, 121.4163219 14.1389497, 121.4163188 14.1389908, 121.4163467 14.1390102, 121.416658 14.139102)",,
"[198108267, 1218018683]",False,F. Urra Street,residential,30,True,109.25,,"LINESTRING (121.4164762 14.1383649, 121.4162028 14.1382889, 121.4161752 14.138269, 121.4161752 14.1382337, 121.4163272 14.1376129)",,
39023326,False,A. Mabini Street,residential,30,False,45.796,,"LINESTRING (121.4170568 14.1377917, 121.4171672 14.137394)",,
39023326,False,A. Mabini Street,residential,30,True,76.374,,"LINESTRING (121.4170568 14.1377917, 121.4168625 14.1384522)",,
892509254,False,A. Bonifacio Street,secondary,40,True,44.662,2,"LINESTRING (121.4170568 14.1377917, 121.4166567 14.1376878)",5.3,
39023326,False,A. Mabini Street,residential,30,True,45.796,,"LINESTRING (121.4171672 14.137394, 121.4170568 14.1377917)",,
97511290,True,J. C. Lirio Street,residential,30,False,44.517,,"LINESTRING (121.4171672 14.137394, 121.4167719 14.1372785)",,
156579049,False,,residential,30,False,34.032,,"LINESTRING (121.4170242 14.1354301, 121.4167155 14.1353664)",,
156579032,False,J. Coronado Street,tertiary,30,False,94.509,,"LINESTRING (121.4170242 14.1354301, 121.4169719 14.1361392, 121.4169844 14.1362777)",,
116445097,False,J. Zamora,residential,30,True,74.328,,"LINESTRING (121.4171207 14.1392096, 121.417287 14.1385609)",,
117189168,False,J. Burgos,residential,,True,51.306,,"LINESTRING (121.4171207 14.1392096, 121.416658 14.139102)",,
39023326,False,A. Mabini Street,residential,30,False,75.544,,"LINESTRING (121.416658 14.139102, 121.4168625 14.1384522)",,
117189168,False,J. Burgos,residential,,False,51.306,,"LINESTRING (121.416658 14.139102, 121.4171207 14.1392096)",,
"[117189168, 1218018682]",False,"['J. Burgos', 'J. Coronado Street']",residential,30,True,110.49000000000001,,"LINESTRING (121.416658 14.139102, 121.4163467 14.1390102, 121.4163188 14.1389908, 121.4163219 14.1389497, 121.4164762 14.1383649)",,
209632273,False,Maceda,residential,,False,30.185,,"LINESTRING (121.4118735 14.136739, 121.4121397 14.136823)",,
209632273,False,Maceda,residential,,True,15.145,,"LINESTRING (121.4118735 14.136739, 121.411737 14.1367069)",,
156579051,False,Cotoner,residential,,False,348.6689999999999,,"LINESTRING (121.4118735 14.136739, 121.4116344 14.1379332, 121.4115735 14.1382375, 121.4115703 14.1382771, 121.4115534 14.1384881, 121.4115351 14.1387169, 121.4115307 14.1388201, 121.4115191 14.1390879, 121.4115118 14.1392103, 121.4115051 14.1394135, 121.4114812 14.139516, 121.4114623 14.1395817, 121.4114396 14.1396604, 121.4114275 14.1398361)",,
39023326,False,A. Mabini Street,residential,30,False,76.374,,"LINESTRING (121.4168625 14.1384522, 121.4170568 14.1377917)",,
39023326,False,A. Mabini Street,residential,30,True,75.544,,"LINESTRING (121.4168625 14.1384522, 121.416658 14.139102)",,
114916012,False,M. Gomez,residential,30,False,47.341,,"LINESTRING (121.4168625 14.1384522, 121.417287 14.1385609)",,
114916012,False,M. Gomez,residential,30,True,42.77,,"LINESTRING (121.4168625 14.1384522, 121.4164762 14.1383649)",,
97511587,False,Marcelo H. del Pilar Street,residential,30,True,149.757,,"LINESTRING (121.4169257 14.1340374, 121.4168449 14.1344883, 121.4168102 14.1347587, 121.4167717 14.1351651, 121.4167155 14.1353664)",,
156579029,False,Baltazar Street,tertiary,30,True,46.298,,"LINESTRING (121.4169257 14.1340374, 121.4165506 14.1339536, 121.4165073 14.1339439)",,
123304182,False,,residential,30,True,43.407,,"LINESTRING (121.4165906 14.1361967, 121.4169844 14.1362777)",,
860564160,True,Marcelo H. del Pilar Street,residential,30,False,43.929,,"LINESTRING (121.4165906 14.1361967, 121.4165237 14.1365864)",,
97511587,False,Marcelo H. del Pilar Street,residential,30,False,93.328,,"LINESTRING (121.4165906 14.1361967, 121.4166476 14.1358846, 121.4166862 14.1355871, 121.4167155 14.1353664)",,
156579054,True,E. A. Fernandez Street,secondary,30,False,44.998,,"LINESTRING (121.4165237 14.1365864, 121.4165997 14.1366026, 121.4169295 14.1366807)",,
4584962,True,Camilo Lirio Street,unclassified,30,False,36.063,,"LINESTRING (121.4146958 14.1363157, 121.4147271 14.1359928)",,
112781130,True,E. A. Fernandez Street,residential,30,False,88.448,,"LINESTRING (121.4146958 14.1363157, 121.4155151 14.1363543)",,
198108270,False,,residential,,False,29.426,,"LINESTRING (121.4118364 14.1324047, 121.4117872 14.132665)",,
198108270,False,,residential,,True,30.028,,"LINESTRING (121.4118364 14.1324047, 121.4118788 14.1321378)",,
198108269,False,,residential,,False,62.444,,"LINESTRING (121.4118364 14.1324047, 121.4116609 14.132323, 121.4116704 14.1322536, 121.4118178 14.1320833, 121.4118788 14.1321378)",,
112781134,False,G. Aynaga Street,residential,,True,58.661,,"LINESTRING (121.4132986 14.1332217, 121.4132277 14.1335042, 121.4132076 14.1337402)",,
112781137,False,,residential,,False,115.94699999999999,,"LINESTRING (121.4132986 14.1332217, 121.4126936 14.1330344, 121.4125088 14.1329226, 121.4123612 14.1327613)",,
112781137,False,,residential,,True,50.11,,"LINESTRING (121.4132986 14.1332217, 121.413501 14.1332919, 121.4137504 14.1333049)",,
198108270,False,,residential,,True,50.882,,"LINESTRING (121.411679 14.1331104, 121.4117872 14.132665)",,
375790126,False,,residential,,False,40.72,,"LINESTRING (121.411679 14.1331104, 121.4120527 14.1331631)",,
375790126,False,,residential,,True,12.559,,"LINESTRING (121.411679 14.1331104, 121.4115629 14.1331014)",,
112781137,False,,residential,,False,62.814,,"LINESTRING (121.4123612 14.1327613, 121.4117872 14.132665)",,
112781137,False,,residential,,True,115.94699999999999,,"LINESTRING (121.4123612 14.1327613, 121.4125088 14.1329226, 121.4126936 14.1330344, 121.4132986 14.1332217)",,
112781137,False,,residential,,True,62.814,,"LINESTRING (121.4117872 14.132665, 121.4123612 14.1327613)",,
198108270,False,,residential,,False,50.882,,"LINESTRING (121.4117872 14.132665, 121.411679 14.1331104)",,
198108270,False,,residential,,True,29.426,,"LINESTRING (121.4117872 14.132665, 121.4118364 14.1324047)",,
375790126,False,,residential,,True,40.72,,"LINESTRING (121.4120527 14.1331631, 121.411679 14.1331104)",,
156579029,False,Baltazar Street,tertiary,30,False,46.298,,"LINESTRING (121.4165073 14.1339439, 121.4165506 14.1339536, 121.4169257 14.1340374)",,
"[411086308, 156579029, 31451471]",False,Baltazar Street,tertiary,30,True,113.49100000000001,,"LINESTRING (121.4165073 14.1339439, 121.4163209 14.1338919, 121.4161935 14.1338563, 121.4158792 14.1337723, 121.4154843 14.1337108)",,yes
114914363,False,,residential,,True,30.928,,"LINESTRING (121.4094355 14.136215, 121.4094636 14.1359382)",,
889583461,False,,residential,,False,110.545,,"LINESTRING (121.4094355 14.136215, 121.4104592 14.1362688)",,
114914363,False,,residential,,False,107.621,,"LINESTRING (121.4094355 14.136215, 121.409415 14.1370697, 121.4094123 14.1371826)",,
114914363,False,,residential,,False,72.249,,"LINESTRING (121.4095205 14.1352908, 121.4094636 14.1359382)",,
114914363,False,,residential,,True,6.545,,"LINESTRING (121.4095205 14.1352908, 121.4095148 14.1352322)",,
209632275,False,Monserrat Street,residential,,True,170.74599999999998,,"LINESTRING (121.4095205 14.1352908, 121.4108905 14.1354832, 121.4110897 14.1354818)",,
114914363,False,,residential,,False,41.379,,"LINESTRING (121.4094758 14.134862, 121.4095148 14.1352322)",,
114914363,False,,residential,,True,82.52799999999999,,"LINESTRING (121.4094758 14.134862, 121.4094734 14.1342744, 121.4095111 14.1341242)",,
114914366,False,,residential,,False,121.686,,"LINESTRING (121.4094758 14.134862, 121.4099148 14.1349501, 121.41058 14.1350879)",,
116445101,False,,tertiary,,False,22.481,,"LINESTRING (121.4098488 14.1336644, 121.4098961 14.1334675)",,
116445101,False,,tertiary,,True,22.066,,"LINESTRING (121.4098488 14.1336644, 121.4097995 14.133857)",,
116445104,False,,residential,,True,39.045,,"LINESTRING (121.4098488 14.1336644, 121.4094908 14.1336117)",,
116445101,False,,tertiary,,False,19.804,,"LINESTRING (121.4097318 14.134181, 121.4097705 14.1340069)",,
1006877783,False,Calauan-Nagcarlan Road,secondary,40,False,248.72500000000002,2,"LINESTRING (121.4097318 14.134181, 121.4105963 14.1343817, 121.4107447 14.1344078, 121.4109916 14.1344194, 121.4111734 14.1343739, 121.4113422 14.1343122, 121.4119467 14.1340764)",6.1,
1006877783,False,Calauan-Nagcarlan Road,secondary,40,True,24.622,2,"LINESTRING (121.4097318 14.134181, 121.4096925 14.1341706, 121.4095111 14.1341242)",6.1,
116445104,False,,residential,,False,39.045,,"LINESTRING (121.4094908 14.1336117, 121.4098488 14.1336644)",,
"[116445096, 198108266]",False,,residential,,False,56.438,,"LINESTRING (121.4094908 14.1336117, 121.4094716 14.1337942, 121.4097995 14.133857)",,
"[198108266, 198108261]",False,,residential,,True,59.748999999999995,,"LINESTRING (121.4094908 14.1336117, 121.4095023 14.1334568, 121.4098961 14.1334675)",,
114914367,False,,residential,,False,65.695,,"LINESTRING (121.4147271 14.1359928, 121.4141206 14.1359367)",,
4584962,True,Camilo Lirio Street,unclassified,30,False,254.57399999999998,,"LINESTRING (121.4147271 14.1359928, 121.4148138 14.1352402, 121.4148885 14.1343849, 121.4149601 14.1337147)",,
114914363,False,,residential,,False,30.635,,"LINESTRING (121.4094123 14.1371826, 121.4094147 14.1374581)",,
198108260,False,,residential,,False,58.763,,"LINESTRING (121.4094123 14.1371826, 121.4088685 14.1372173)",,
114914363,False,,residential,,True,107.621,,"LINESTRING (121.4094123 14.1371826, 121.409415 14.1370697, 121.4094355 14.136215)",,
114914363,False,,residential,,False,82.52799999999999,,"LINESTRING (121.4095111 14.1341242, 121.4094734 14.1342744, 121.4094758 14.134862)",,
1006877783,False,Calauan-Nagcarlan Road,secondary,40,False,24.622,2,"LINESTRING (121.4095111 14.1341242, 121.4096925 14.1341706, 121.4097318 14.134181)",6.1,
116445101,False,,tertiary,,True,22.481,,"LINESTRING (121.4098961 14.1334675, 121.4098488 14.1336644)",,
"[198108266, 198108261]",False,,residential,,False,59.748999999999995,,"LINESTRING (121.4098961 14.1334675, 121.4095023 14.1334568, 121.4094908 14.1336117)",,
116445101,False,,tertiary,,False,22.066,,"LINESTRING (121.4097995 14.133857, 121.4098488 14.1336644)",,
116445101,False,,tertiary,,True,16.959,,"LINESTRING (121.4097995 14.133857, 121.4097705 14.1340069)",,
"[116445096, 198108266]",False,,residential,,True,56.438,,"LINESTRING (121.4097995 14.133857, 121.4094716 14.1337942, 121.4094908 14.1336117)",,
114914367,False,,residential,,False,26.39,,"LINESTRING (121.4124765 14.1358383, 121.4122322 14.135824)",,
116445110,False,,residential,,True,54.029,,"LINESTRING (121.4124765 14.1358383, 121.412523 14.1353545)",,
114914367,False,,residential,,True,131.626,,"LINESTRING (121.4124765 14.1358383, 121.4132738 14.1358848, 121.413695 14.1359094)",,
114914366,False,,residential,,True,121.686,,"LINESTRING (121.41058 14.1350879, 121.4099148 14.1349501, 121.4094758 14.134862)",,
960088205,False,,residential,,True,59.557,,"LINESTRING (121.4089626 14.135244, 121.4095148 14.1352322)",,
114914367,False,,residential,,True,26.39,,"LINESTRING (121.4122322 14.135824, 121.4124765 14.1358383)",,
209632277,False,Monserrat,residential,,True,111.531,,"LINESTRING (121.4122322 14.135824, 121.4121397 14.136823)",,
"[209632275, 209632277]",False,"['Monserrat', 'Monserrat Street']",residential,,False,77.191,,"LINESTRING (121.4122322 14.135824, 121.412257 14.1355293, 121.4118475 14.1354957)",,
114914363,False,,residential,,True,313.834,,"LINESTRING (121.4093059 14.1402638, 121.4093435 14.1399062, 121.4092832 14.1395095, 121.409373 14.1387592, 121.409424 14.1383964, 121.4093891 14.1380401, 121.4094147 14.1374581)",,
119279085,False,Ledesma,residential,,True,125.621,,"LINESTRING (121.4112831 14.1366092, 121.4113252 14.1354802)",,
209632273,False,Maceda,residential,,False,50.134,,"LINESTRING (121.4112831 14.1366092, 121.411737 14.1367069)",,
"[209632273, 156579052]",False,Maceda,residential,,True,283.345,,"LINESTRING (121.4112831 14.1366092, 121.4110691 14.1365437, 121.4108576 14.1364815, 121.410695 14.136487, 121.4106769 14.1367537, 121.4106456 14.1369848, 121.4106263 14.1371785, 121.4105999 14.1373348, 121.4105878 14.1377059, 121.4105589 14.1378739, 121.4105349 14.1380256, 121.4107143 14.138062, 121.4109488 14.1381096)",,
119279085,False,Ledesma,residential,,False,125.621,,"LINESTRING (121.4113252 14.1354802, 121.4112831 14.1366092)",,
209632275,False,Monserrat Street,residential,,False,25.394,,"LINESTRING (121.4113252 14.1354802, 121.4110897 14.1354818)",,
209632275,False,Monserrat Street,residential,,True,48.573,,"LINESTRING (121.4113252 14.1354802, 121.4117756 14.1354877)",,
4584962,True,Camilo Lirio Street,unclassified,30,False,66.489,,"LINESTRING (121.4144496 14.1385399, 121.4145148 14.1379453)",,
119882562,False,,residential,,False,85.728,,"LINESTRING (121.4144496 14.1385399, 121.4137054 14.1382686)",,
122212126,False,,residential,,True,63.872,,"LINESTRING (121.4149557 14.1394134, 121.4155468 14.1394509)",,
119882560,False,Nagcarlan-Calumpang Road,secondary,40,False,75.331,,"LINESTRING (121.4149557 14.1394134, 121.4149694 14.1391833, 121.415026 14.1387397)",,
"[119882560, 4584974]",False,Nagcarlan-Calumpang Road,secondary,40,True,148.673,,"LINESTRING (121.4149557 14.1394134, 121.4149646 14.1395925, 121.4150244 14.1398178, 121.4150478 14.1401871, 121.4150103 14.1404035, 121.4148998 14.1407216)",,
122212126,False,,residential,,False,23.92,,"LINESTRING (121.4159604 14.1395017, 121.4157407 14.1394719)",,
123304182,False,,residential,30,False,43.407,,"LINESTRING (121.4169844 14.1362777, 121.4165906 14.1361967)",,
156579032,False,J. Coronado Street,tertiary,30,False,45.254000000000005,,"LINESTRING (121.4169844 14.1362777, 121.4169589 14.1365346, 121.4169468 14.136602, 121.4169406 14.1366273, 121.4169295 14.1366807)",,
156579032,False,J. Coronado Street,tertiary,30,True,94.509,,"LINESTRING (121.4169844 14.1362777, 121.4169719 14.1361392, 121.4170242 14.1354301)",,
156579049,False,,residential,30,True,34.032,,"LINESTRING (121.4167155 14.1353664, 121.4170242 14.1354301)",,
97511587,False,Marcelo H. del Pilar Street,residential,30,False,149.757,,"LINESTRING (121.4167155 14.1353664, 121.4167717 14.1351651, 121.4168102 14.1347587, 121.4168449 14.1344883, 121.4169257 14.1340374)",,
97511587,False,Marcelo H. del Pilar Street,residential,30,True,93.328,,"LINESTRING (121.4167155 14.1353664, 121.4166862 14.1355871, 121.4166476 14.1358846, 121.4165906 14.1361967)",,
119882562,False,,residential,,True,47.230000000000004,,"LINESTRING (121.4132112 14.1373454, 121.4131481 14.1375421, 121.4130664 14.137746)",,
889568677,False,,residential,,False,28.127,,"LINESTRING (121.4130664 14.137746, 121.4128155 14.1376768)",,
119882562,False,,residential,,False,47.230000000000004,,"LINESTRING (121.4130664 14.137746, 121.4131481 14.1375421, 121.4132112 14.1373454)",,
119882562,False,,residential,,True,104.579,,"LINESTRING (121.4130664 14.137746, 121.4130328 14.1379639, 121.413482 14.138178, 121.4137054 14.1382686)",,
4584967,False,,secondary,40,False,56.526,2,"LINESTRING (121.4154843 14.1337108, 121.4149601 14.1337147)",,
221156187,False,Jose Rizal Avenue,secondary,40,False,294.731,2,"LINESTRING (121.4154843 14.1337108, 121.4154485 14.1342452, 121.4154153 14.1346853, 121.4154096 14.1350561, 121.4154178 14.1353904, 121.415471 14.1359515, 121.4155151 14.1363543)",,
"[411086308, 156579029, 31451471]",False,Baltazar Street,tertiary,30,False,113.491,,"LINESTRING (121.4154843 14.1337108, 121.4158792 14.1337723, 121.4161935 14.1338563, 121.4163209 14.1338919, 121.4165073 14.1339439)",,yes
198108269,False,,residential,,False,23.315,,"LINESTRING (121.4118788 14.1321378, 121.4120914 14.132176)",,
198108270,False,,residential,,False,30.028,,"LINESTRING (121.4118788 14.1321378, 121.4118364 14.1324047)",,
198108269,False,,residential,,True,62.444,,"LINESTRING (121.4118788 14.1321378, 121.4118178 14.1320833, 121.4116704 14.1322536, 121.4116609 14.132323, 121.4118364 14.1324047)",,
116445101,False,,tertiary,,False,16.959,,"LINESTRING (121.4097705 14.1340069, 121.4097995 14.133857)",,
116445101,False,,tertiary,,True,19.804,,"LINESTRING (121.4097705 14.1340069, 121.4097318 14.134181)",,
198108263,False,,residential,,False,54.57,,"LINESTRING (121.4097705 14.1340069, 121.4102662 14.1341058)",,
198108263,False,,residential,,True,54.57,,"LINESTRING (121.4102662 14.1341058, 121.4097705 14.1340069)",,
198108260,False,,residential,,True,58.763,,"LINESTRING (121.4088685 14.1372173, 121.4094123 14.1371826)",,
1218018681,False,,residential,30,False,31.862,,"LINESTRING (121.4163909 14.1373331, 121.4163272 14.1376129)",,
1218018681,False,,residential,30,True,31.862,,"LINESTRING (121.4163272 14.1376129, 121.4163909 14.1373331)",,
"[198108267, 1218018683]",False,F. Urra Street,residential,30,False,109.25,,"LINESTRING (121.4163272 14.1376129, 121.4161752 14.1382337, 121.4161752 14.138269, 121.4162028 14.1382889, 121.4164762 14.1383649)",,
"[1218018680, 4584930, 4584957]",True,A. Bonifacio Street,secondary,40,False,109.79499999999999,2,"LINESTRING (121.4163272 14.1376129, 121.4162101 14.1375893, 121.4160366 14.1375535, 121.4156501 14.1374663, 121.4153341 14.137395)","['5.3', '7.8']",yes
"[209632273, 156579052]",False,Maceda,residential,,False,283.345,,"LINESTRING (121.4109488 14.1381096, 121.4107143 14.138062, 121.4105349 14.1380256, 121.4105589 14.1378739, 121.4105878 14.1377059, 121.4105999 14.1373348, 121.4106263 14.1371785, 121.4106456 14.1369848, 121.4106769 14.1367537, 121.410695 14.136487, 121.4108576 14.1364815, 121.4110691 14.1365437, 121.4112831 14.1366092)",,
122212126,False,,residential,,False,63.872,,"LINESTRING (121.4155468 14.1394509, 121.4149557 14.1394134)",,
122212126,False,,residential,,True,21.038,,"LINESTRING (121.4155468 14.1394509, 121.4157407 14.1394719)",,
198108258,False,,residential,,False,32.57,,"LINESTRING (121.4155468 14.1394509, 121.4155098 14.1397416)",,
122212126,False,,residential,,False,21.038,,"LINESTRING (121.4157407 14.1394719, 121.4155468 14.1394509)",,
122212126,False,,residential,,True,23.92,,"LINESTRING (121.4157407 14.1394719, 121.4159604 14.1395017)",,
198108262,False,,residential,,False,34.334,,"LINESTRING (121.4157407 14.1394719, 121.4156952 14.1397775)",,
198108258,False,,residential,,True,32.57,,"LINESTRING (121.4155098 14.1397416, 121.4155468 14.1394509)",,
198108262,False,,residential,,True,34.334,,"LINESTRING (121.4156952 14.1397775, 121.4157407 14.1394719)",,
114914367,False,,residential,,True,23.744,,"LINESTRING (121.413695 14.1359094, 121.4139148 14.1359223)",,
114914367,False,,residential,,False,131.626,,"LINESTRING (121.413695 14.1359094, 121.4132738 14.1358848, 121.4124765 14.1358383)",,
"[209632279, 209632271]",False,,residential,,True,93.11,,"LINESTRING (121.413695 14.1359094, 121.4136484 14.136534, 121.4138657 14.136547)",,
114914367,False,,residential,,False,14.778,,"LINESTRING (121.4140516 14.1359303, 121.4139148 14.1359223)",,
114914367,False,,residential,,True,7.474,,"LINESTRING (121.4140516 14.1359303, 121.4141206 14.1359367)",,
"[209632280, 209632279]",False,,residential,,False,80.854,,"LINESTRING (121.4140516 14.1359303, 121.4140159 14.1364768, 121.413989 14.136521, 121.4139335 14.1365523, 121.4138657 14.136547)",,
114914367,False,,residential,,False,23.744,,"LINESTRING (121.4139148 14.1359223, 121.413695 14.1359094)",,
114914367,False,,residential,,True,14.778,,"LINESTRING (121.4139148 14.1359223, 121.4140516 14.1359303)",,
209632282,False,,residential,,True,69.665,,"LINESTRING (121.4139148 14.1359223, 121.4138657 14.136547)",,
209632282,False,,residential,,False,69.665,,"LINESTRING (121.4138657 14.136547, 121.4139148 14.1359223)",,
"[209632271, 209632279]",False,,residential,,False,93.11,,"LINESTRING (121.4138657 14.136547, 121.4136484 14.136534, 121.413695 14.1359094)",,
"[209632280, 209632279]",False,,residential,,True,80.854,,"LINESTRING (121.4138657 14.136547, 121.4139335 14.1365523, 121.413989 14.136521, 121.4140159 14.1364768, 121.4140516 14.1359303)",,
375790126,False,,residential,,False,12.559,,"LINESTRING (121.4115629 14.1331014, 121.411679 14.1331104)",,
198108269,False,,residential,,True,23.315,,"LINESTRING (121.4120914 14.132176, 121.4118788 14.1321378)",,
112781137,False,,residential,,False,50.11,,"LINESTRING (121.4137504 14.1333049, 121.413501 14.1332919, 121.4132986 14.1332217)",,
119882562,False,,residential,,True,85.728,,"LINESTRING (121.4137054 14.1382686, 121.4144496 14.1385399)",,
682350380,False,,residential,,True,56.361,,"LINESTRING (121.4137054 14.1382686, 121.4135115 14.1387393)",,
119882562,False,,residential,,False,104.579,,"LINESTRING (121.4137054 14.1382686, 121.413482 14.138178, 121.4130328 14.1379639, 121.4130664 14.137746)",,
682350380,False,,residential,,False,56.361,,"LINESTRING (121.4135115 14.1387393, 121.4137054 14.1382686)",,
