osmid,highway,oneway,reversed,length,geometry,lanes,name,bridge
245234468,residential,False,False,190.41199999999998,"LINESTRING (124.9541276 11.3159378, 124.9540154 11.3159537, 124.9539376 11.3159626, 124.953189 11.3162169, 124.9527942 11.3163741, 124.9524897 11.3165141)",,,
286539018,secondary,False,False,91.428,"LINESTRING (124.9541276 11.3159378, 124.9540802 11.3160725, 124.9538636 11.3167182)",2,Tacloban-Babatngon Road,
286539018,secondary,False,True,313.053,"LINESTRING (124.9541276 11.3159378, 124.9543035 11.3154936, 124.9544312 11.3151383, 124.9544804 11.314997, 124.9547196 11.3142963, 124.9547516 11.3141986, 124.9549396 11.3136416, 124.9549603 11.3135802, 124.9550628 11.3132765)",2,Tacloban-Babatngon Road,
245234468,residential,False,True,181.914,"LINESTRING (124.9509687 11.3171844, 124.9510583 11.3171498, 124.951193 11.3170981, 124.9513829 11.3170104, 124.9515398 11.3169341, 124.9518549 11.316796, 124.9521741 11.3166672, 124.9524897 11.3165141)",,,
286261454,residential,False,True,51.433,"LINESTRING (124.9548797 11.3164538, 124.954787 11.3164373, 124.9546965 11.3164313, 124.9545979 11.3164287, 124.9544734 11.3164331, 124.9544103 11.3164407)",,,
286261454,residential,False,False,51.43300000000001,"LINESTRING (124.9544103 11.3164407, 124.9544734 11.3164331, 124.9545979 11.3164287, 124.9546965 11.3164313, 124.954787 11.3164373, 124.9548797 11.3164538)",,,
286261454,residential,False,True,68.67899999999999,"LINESTRING (124.9544103 11.3164407, 124.954225 11.3165948, 124.9541738 11.316632, 124.9539838 11.3166959, 124.9538636 11.3167182)",,,
"[286261456, 286261462, 286261455]",residential,False,False,257.208,"LINESTRING (124.9544103 11.3164407, 124.9544251 11.3163727, 124.9544577 11.3163189, 124.9545352 11.3162679, 124.9545595 11.316246, 124.9545966 11.3161883, 124.9547129 11.3160986, 124.9547906 11.3160594, 124.9548262 11.3160363, 124.954855 11.3160063, 124.9549046 11.3159728, 124.9549569 11.3159468, 124.9550156 11.3159064, 124.9550988 11.315842, 124.9551671 11.3157785, 124.9552463 11.315721, 124.9552912 11.3157009, 124.9553291 11.3156904, 124.9554018 11.3156667, 124.9554354 11.3156838, 124.9554545 11.3157105, 124.9555131 11.3157568, 124.955548 11.3157841, 124.9556752 11.3158524, 124.9557428 11.315861, 124.9558179 11.3158623, 124.9559376 11.3158688, 124.9560436 11.3158629, 124.956146 11.3158176, 124.9563189 11.3156969, 124.9563392 11.3156848)",,,yes
286261454,residential,False,False,68.679,"LINESTRING (124.9538636 11.3167182, 124.9539838 11.3166959, 124.9541738 11.316632, 124.954225 11.3165948, 124.9544103 11.3164407)",,,
286539018,secondary,False,False,269.99899999999997,"LINESTRING (124.9538636 11.3167182, 124.9537854 11.3169295, 124.9536756 11.3172364, 124.9536275 11.3173697, 124.953591 11.3174709, 124.9534423 11.3178835, 124.9534199 11.3179413, 124.9532704 11.3183524, 124.9531058 11.3187955, 124.9530283 11.319004)",2,Tacloban-Babatngon Road,
286539018,secondary,False,True,91.428,"LINESTRING (124.9538636 11.3167182, 124.9540802 11.3160725, 124.9541276 11.3159378)",2,Tacloban-Babatngon Road,
286405074,residential,False,True,98.772,"LINESTRING (124.9550628 11.3132765, 124.9549329 11.3131942, 124.9547308 11.3130956, 124.9546756 11.3131091, 124.9545959 11.3131633, 124.9543717 11.3134539)",,,
286539018,secondary,False,False,313.053,"LINESTRING (124.9550628 11.3132765, 124.9549603 11.3135802, 124.9549396 11.3136416, 124.9547516 11.3141986, 124.9547196 11.3142963, 124.9544804 11.314997, 124.9544312 11.3151383, 124.9543035 11.3154936, 124.9541276 11.3159378)",2,Tacloban-Babatngon Road,
286405074,residential,False,False,98.772,"LINESTRING (124.9543717 11.3134539, 124.9545959 11.3131633, 124.9546756 11.3131091, 124.9547308 11.3130956, 124.9549329 11.3131942, 124.9550628 11.3132765)",,,
"[286261456, 286261462, 286261455]",residential,False,True,257.20799999999997,"LINESTRING (124.9563392 11.3156848, 124.9563189 11.3156969, 124.956146 11.3158176, 124.9560436 11.3158629, 124.9559376 11.3158688, 124.9558179 11.3158623, 124.9557428 11.315861, 124.9556752 11.3158524, 124.955548 11.3157841, 124.9555131 11.3157568, 124.9554545 11.3157105, 124.9554354 11.3156838, 124.9554018 11.3156667, 124.9553291 11.3156904, 124.9552912 11.3157009, 124.9552463 11.315721, 124.9551671 11.3157785, 124.9550988 11.315842, 124.9550156 11.3159064, 124.9549569 11.3159468, 124.9549046 11.3159728, 124.954855 11.3160063, 124.9548262 11.3160363, 124.9547906 11.3160594, 124.9547129 11.3160986, 124.9545966 11.3161883, 124.9545595 11.316246, 124.9545352 11.3162679, 124.9544577 11.3163189, 124.9544251 11.3163727, 124.9544103 11.3164407)",,,yes
"[245498626, 245498634, 286539018]",secondary,False,True,372.829,"LINESTRING (124.9519027 11.3221698, 124.9520467 11.3217676, 124.9522151 11.3213041, 124.9522838 11.3211074, 124.952381 11.3208367, 124.952593 11.3202465, 124.9527633 11.3197269, 124.952814 11.3195806, 124.9530283 11.319004)",2,Tacloban-Babatngon Road,yes
291673813,residential,False,True,79.10300000000001,"LINESTRING (124.9521929 11.315867, 124.9522722 11.3159933, 124.9523399 11.3161338, 124.9524897 11.3165141)",,,
245234468,residential,False,False,181.914,"LINESTRING (124.9524897 11.3165141, 124.9521741 11.3166672, 124.9518549 11.316796, 124.9515398 11.3169341, 124.9513829 11.3170104, 124.951193 11.3170981, 124.9510583 11.3171498, 124.9509687 11.3171844)",,,
245234468,residential,False,True,190.41199999999998,"LINESTRING (124.9524897 11.3165141, 124.9527942 11.3163741, 124.953189 11.3162169, 124.9539376 11.3159626, 124.9540154 11.3159537, 124.9541276 11.3159378)",,,
291673813,residential,False,False,79.10300000000001,"LINESTRING (124.9524897 11.3165141, 124.9523399 11.3161338, 124.9522722 11.3159933, 124.9521929 11.315867)",,,
"[245498626, 286539018, 245498634]",secondary,False,False,372.829,"LINESTRING (124.9530283 11.319004, 124.952814 11.3195806, 124.9527633 11.3197269, 124.952593 11.3202465, 124.952381 11.3208367, 124.9522838 11.3211074, 124.9522151 11.3213041, 124.9520467 11.3217676, 124.9519027 11.3221698)",2,Tacloban-Babatngon Road,yes
286539018,secondary,False,True,269.99899999999997,"LINESTRING (124.9530283 11.319004, 124.9531058 11.3187955, 124.9532704 11.3183524, 124.9534199 11.3179413, 124.9534423 11.3178835, 124.953591 11.3174709, 124.9536275 11.3173697, 124.9536756 11.3172364, 124.9537854 11.3169295, 124.9538636 11.3167182)",2,Tacloban-Babatngon Road,
