osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed
248781381,residential,False,True,95.795,"LINESTRING (121.3034747 15.7919026, 121.3030167 15.7920116, 121.3029087 15.7920455, 121.3028668 15.7920784, 121.3028554 15.7921268, 121.3028792 15.792322)",,,
461902723,residential,False,True,83.983,"LINESTRING (121.3038084 15.7925852, 121.303044 15.7927567)",,,
248781381,residential,False,False,51.452,"LINESTRING (121.303044 15.7927567, 121.3028792 15.792322)",,,
248781381,residential,False,True,47.071,"LINESTRING (121.303044 15.7927567, 121.3031203 15.7931736)",,,
461902723,residential,False,False,83.983,"LINESTRING (121.303044 15.7927567, 121.3038084 15.7925852)",,,
461902723,residential,False,True,64.08,"LINESTRING (121.303044 15.7927567, 121.302456 15.7928661)",,,
248781374,residential,False,False,78.623,"LINESTRING (121.3038428 15.7930447, 121.3031203 15.7931736)",,,
248781374,residential,False,False,66.005,"LINESTRING (121.3031203 15.7931736, 121.3025213 15.7933155)",,,
248781374,residential,False,True,78.623,"LINESTRING (121.3031203 15.7931736, 121.3038428 15.7930447)",,,
248781381,residential,False,False,47.071,"LINESTRING (121.3031203 15.7931736, 121.303044 15.7927567)",,,
248781381,residential,False,True,60.554,"LINESTRING (121.3031203 15.7931736, 121.3032174 15.7937101)",,,
248781381,residential,False,False,60.554,"LINESTRING (121.3032174 15.7937101, 121.3031203 15.7931736)",,,
461897334,secondary,False,True,94.828,"LINESTRING (121.3032174 15.7937101, 121.3023495 15.7938828)",2,Pantabangan-Canili-Basal-Baler Road,40
"[1216156429, 461897334]",secondary,False,False,310.453,"LINESTRING (121.3032174 15.7937101, 121.3045356 15.7934642, 121.3055002 15.7932883, 121.3060704 15.7932034)",2,Pantabangan-Canili-Basal-Baler Road,"['60', '40']"
461897334,secondary,False,False,94.828,"LINESTRING (121.3023495 15.7938828, 121.3032174 15.7937101)",2,Pantabangan-Canili-Basal-Baler Road,40
461897334,secondary,False,True,36.017,"LINESTRING (121.3023495 15.7938828, 121.302021 15.7939535)",2,Pantabangan-Canili-Basal-Baler Road,40
"[248781379, 461902723]",residential,False,False,130.039,"LINESTRING (121.3023495 15.7938828, 121.3022745 15.7933877, 121.3022288 15.7930382, 121.3022315 15.7929692, 121.3022537 15.7929337, 121.302321 15.7929053, 121.302456 15.7928661)",,,
248781366,unclassified,False,False,67.138,"LINESTRING (121.302021 15.7939535, 121.3020403 15.794557)",,,
461897334,secondary,False,False,36.017,"LINESTRING (121.302021 15.7939535, 121.3023495 15.7938828)",2,Pantabangan-Canili-Basal-Baler Road,40
461905128,residential,False,True,35.9,"LINESTRING (121.3024318 15.7948342, 121.3023542 15.7945201)",,,
461905128,residential,False,False,35.9,"LINESTRING (121.3023542 15.7945201, 121.3024318 15.7948342)",,,
461905131,residential,False,False,30.517,"LINESTRING (121.3023542 15.7945201, 121.302637 15.7944845)",,,
461905131,residential,False,True,33.836,"LINESTRING (121.3023542 15.7945201, 121.3020403 15.794557)",,,
461905129,residential,False,True,35.53,"LINESTRING (121.3025807 15.7941696, 121.302637 15.7944845)",,,
461905129,residential,False,False,48.199,"LINESTRING (121.3027191 15.7949107, 121.302637 15.7944845)",,,
461905129,residential,False,False,35.53,"LINESTRING (121.302637 15.7944845, 121.3025807 15.7941696)",,,
461905129,residential,False,True,48.199,"LINESTRING (121.302637 15.7944845, 121.3027191 15.7949107)",,,
461905131,residential,False,True,30.517,"LINESTRING (121.302637 15.7944845, 121.3023542 15.7945201)",,,
248781366,unclassified,False,True,67.138,"LINESTRING (121.3020403 15.794557, 121.302021 15.7939535)",,,
461905131,residential,False,False,33.836,"LINESTRING (121.3020403 15.794557, 121.3023542 15.7945201)",,,
248781381,residential,False,True,51.452,"LINESTRING (121.3028792 15.792322, 121.303044 15.7927567)",,,
248781381,residential,False,False,95.795,"LINESTRING (121.3028792 15.792322, 121.3028554 15.7921268, 121.3028668 15.7920784, 121.3029087 15.7920455, 121.3030167 15.7920116, 121.3034747 15.7919026)",,,
798371159,residential,False,False,104.326,"LINESTRING (121.3028792 15.792322, 121.3025359 15.7923858, 121.3024132 15.7924146, 121.302375 15.7924449, 121.3023642 15.7924888, 121.302456 15.7928661)",,,
461902723,residential,False,False,64.08,"LINESTRING (121.302456 15.7928661, 121.303044 15.7927567)",,,
"[248781379, 461902723]",residential,False,True,130.039,"LINESTRING (121.302456 15.7928661, 121.302321 15.7929053, 121.3022537 15.7929337, 121.3022315 15.7929692, 121.3022288 15.7930382, 121.3022745 15.7933877, 121.3023495 15.7938828)",,,
798371159,residential,False,True,104.326,"LINESTRING (121.302456 15.7928661, 121.3023642 15.7924888, 121.302375 15.7924449, 121.3024132 15.7924146, 121.3025359 15.7923858, 121.3028792 15.792322)",,,
248781374,residential,False,True,66.005,"LINESTRING (121.3025213 15.7933155, 121.3031203 15.7931736)",,,
"[1216156429, 461897334]",secondary,False,True,310.453,"LINESTRING (121.3060704 15.7932034, 121.3055002 15.7932883, 121.3045356 15.7934642, 121.3032174 15.7937101)",2,Pantabangan-Canili-Basal-Baler Road,"['60', '40']"
