osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,width,geometry
111504445,J. P. Rizal Street,residential,False,True,65.965,,,30,,"LINESTRING (121.3226122 13.961083, 121.3223996 13.9605268)"
123530903,Alabastro Street,residential,False,False,121.615,2,,30,,"LINESTRING (121.3226122 13.961083, 121.3215764 13.961514)"
123530903,Alabastro Street,residential,False,True,43.501,2,,30,,"LINESTRING (121.3226122 13.961083, 121.3229857 13.9609358)"
123530906,Dia Street,tertiary,False,True,42.969,2,,30,,"LINESTRING (121.3253074 13.9606393, 121.3251689 13.960277)"
123530899,Umali Street,residential,False,False,149.743,2,,30,,"LINESTRING (121.3253074 13.9606393, 121.3248304 13.9608219, 121.3240099 13.9611166)"
1231399678,Dia Street,tertiary,False,False,166.971,2,,30,,"LINESTRING (121.3253074 13.9606393, 121.3255805 13.9612517, 121.3258754 13.961904, 121.3258797 13.961972, 121.3258716 13.9620253)"
123529887,Punzalan Street,residential,False,False,51.139,1,,30,,"LINESTRING (121.320003 13.9633201, 121.3197877 13.9629104)"
123529887,Punzalan Street,residential,False,True,65.433,1,,30,,"LINESTRING (121.320003 13.9633201, 121.3202849 13.9638411)"
123530904,Escudero Street,residential,False,False,57.494,,,30,,"LINESTRING (121.320003 13.9633201, 121.320501 13.9631363)"
123529882,,residential,False,False,52.435,,,,,"LINESTRING (121.3193777 13.9620124, 121.3198176 13.9618121)"
880572574,,residential,False,False,64.251,,,,,"LINESTRING (121.3193777 13.9620124, 121.3188431 13.9622668)"
942753045,Punzalan Street,residential,False,True,19.606,1,,30,,"LINESTRING (121.3193777 13.9620124, 121.3194536 13.9621726)"
123530906,Dia Street,tertiary,False,False,42.969,2,,30,,"LINESTRING (121.3251689 13.960277, 121.3253074 13.9606393)"
123530906,Dia Street,tertiary,False,True,76.23,2,,30,,"LINESTRING (121.3251689 13.960277, 121.3248863 13.9596487)"
123530912,,residential,False,True,47.818,,,20,,"LINESTRING (121.3251689 13.960277, 121.3255734 13.9601014)"
123530898,Herrera Street,residential,False,False,115.601,2,,30,,"LINESTRING (121.3231691 13.962569, 121.3221885 13.9629876)"
123530902,J. P. Rizal Street,residential,False,False,73.518,2,,30,,"LINESTRING (121.3231691 13.962569, 121.3234553 13.963169)"
123530902,J. P. Rizal Street,residential,False,True,7.203,2,,30,,"LINESTRING (121.3231691 13.962569, 121.3231458 13.9625083)"
1231399683,Recto Street,residential,False,False,50.924,2,,30,,"LINESTRING (121.3224854 13.9636833, 121.3226766 13.964102)"
1231399683,Recto Street,residential,False,True,54.123,2,,30,,"LINESTRING (121.3224854 13.9636833, 121.3222915 13.9632344)"
123530911,Mayo Street,tertiary,False,False,119.269,2,,30,,"LINESTRING (121.3224854 13.9636833, 121.3230256 13.9633927, 121.3234553 13.963169)"
1232688320,Don V. Robles Avenue,primary,False,True,9.464,4,1,50,13.4,"LINESTRING (121.3245332 13.9588712, 121.324449 13.958895)"
123530906,Dia Street,tertiary,False,False,94.48400000000001,2,,30,,"LINESTRING (121.3245332 13.9588712, 121.3246931 13.9592116, 121.3248863 13.9596487)"
1232688319,Don V. Robles Avenue,primary,False,False,143.097,4,1,50,13.4,"LINESTRING (121.3245332 13.9588712, 121.3254699 13.9585672, 121.3257922 13.9584672)"
123530912,,residential,False,False,49.889,,,20,,"LINESTRING (121.3259962 13.9599199, 121.3255734 13.9601014)"
123530912,,residential,False,True,49.581,,,20,,"LINESTRING (121.3259962 13.9599199, 121.3263763 13.9596694)"
253927190,,residential,False,True,120.394,,,20,,"LINESTRING (121.3259962 13.9599199, 121.3255426 13.9589307)"
123530898,Herrera Street,residential,False,False,42.222,2,,30,,"LINESTRING (121.3210911 13.9634429, 121.3207429 13.9636161)"
123530910,Masangkay Street,residential,False,False,56.852,2,,30,6.1,"LINESTRING (121.3210911 13.9634429, 121.3208565 13.9629851)"
123530910,Masangkay Street,residential,False,True,36.851,2,,30,6.1,"LINESTRING (121.3210911 13.9634429, 121.3212401 13.9637411)"
123530898,Herrera Street,residential,False,True,128.799,2,,30,,"LINESTRING (121.3210911 13.9634429, 121.3217106 13.9631774, 121.3221885 13.9629876)"
123530902,J. P. Rizal Street,residential,False,True,50.695,2,,30,,"LINESTRING (121.3238746 13.9640135, 121.3236561 13.9636099)"
123529885,Castillo Street,residential,False,False,49.319,,,30,,"LINESTRING (121.3228251 13.9603649, 121.3223996 13.9605268)"
123530917,P. Cantos Street,residential,False,False,65.804,,,30,,"LINESTRING (121.3228251 13.9603649, 121.3229857 13.9609358)"
123530917,P. Cantos Street,residential,False,True,79.372,,,30,,"LINESTRING (121.3228251 13.9603649, 121.3225711 13.959695)"
123529885,Castillo Street,residential,False,True,99.404,,,30,,"LINESTRING (121.3228251 13.9603649, 121.3233108 13.9602069, 121.3236981 13.9600796)"
123529887,Punzalan Street,residential,False,True,51.449,1,,30,,"LINESTRING (121.3195443 13.9623641, 121.3197335 13.9627888)"
942753045,Punzalan Street,residential,False,False,23.435,1,,30,,"LINESTRING (121.3195443 13.9623641, 121.3194536 13.9621726)"
123530903,Alabastro Street,residential,False,True,54.65,2,,30,,"LINESTRING (121.3195443 13.9623641, 121.3197396 13.9622646, 121.3199997 13.9621495)"
123530902,J. P. Rizal Street,residential,False,False,7.203,2,,30,,"LINESTRING (121.3231458 13.9625083, 121.3231691 13.962569)"
123529887,Punzalan Street,residential,False,False,32.729,1,,30,,"LINESTRING (121.3204259 13.9641017, 121.3202849 13.9638411)"
123530915,Pasumbal Street,residential,False,False,55.527,1,,30,,"LINESTRING (121.3204259 13.9641017, 121.3208946 13.9638956)"
123529887,Punzalan Street,residential,False,False,14.732,1,,30,,"LINESTRING (121.3197877 13.9629104, 121.3197335 13.9627888)"
123529887,Punzalan Street,residential,False,True,51.139,1,,30,,"LINESTRING (121.3197877 13.9629104, 121.320003 13.9633201)"
1231399677,Umali Street,residential,False,True,58.007,2,,30,,"LINESTRING (121.3197877 13.9629104, 121.3202828 13.9627072)"
123530898,Herrera Street,residential,False,True,115.601,2,,30,,"LINESTRING (121.3221885 13.9629876, 121.3231691 13.962569)"
1231399683,Recto Street,residential,False,False,29.608,2,,30,,"LINESTRING (121.3221885 13.9629876, 121.3222915 13.9632344)"
123530898,Herrera Street,residential,False,False,128.799,2,,30,,"LINESTRING (121.3221885 13.9629876, 121.3217106 13.9631774, 121.3210911 13.9634429)"
1231399683,Recto Street,residential,False,True,54.314,2,,30,,"LINESTRING (121.3221885 13.9629876, 121.3220806 13.9627321, 121.322 13.9625347)"
123530903,Alabastro Street,residential,False,False,43.501,2,,30,,"LINESTRING (121.3229857 13.9609358, 121.3226122 13.961083)"
123530903,Alabastro Street,residential,False,True,100.103,2,,30,,"LINESTRING (121.3229857 13.9609358, 121.3238537 13.9606182)"
123530917,P. Cantos Street,residential,False,False,62.009,,,30,,"LINESTRING (121.3229857 13.9609358, 121.323153 13.9614693)"
123530917,P. Cantos Street,residential,False,True,65.804,,,30,,"LINESTRING (121.3229857 13.9609358, 121.3228251 13.9603649)"
123530902,J. P. Rizal Street,residential,False,False,53.601,2,,30,,"LINESTRING (121.3234553 13.963169, 121.3236561 13.9636099)"
123530902,J. P. Rizal Street,residential,False,True,73.518,2,,30,,"LINESTRING (121.3234553 13.963169, 121.3231691 13.962569)"
123530911,Mayo Street,tertiary,False,False,122.055,2,,30,,"LINESTRING (121.3234553 13.963169, 121.324465 13.9626743)"
123530911,Mayo Street,tertiary,False,True,119.269,2,,30,,"LINESTRING (121.3234553 13.963169, 121.3230256 13.9633927, 121.3224854 13.9636833)"
156751485,Out Post Road,residential,False,False,29.45,2,,20,6.1,"LINESTRING (121.3222283 13.9554691, 121.3225001 13.9554453)"
156751485,Out Post Road,residential,False,True,8.8,2,,20,6.1,"LINESTRING (121.3222283 13.9554691, 121.322147 13.9554753)"
79059047,,residential,False,True,48.922,,,,,"LINESTRING (121.322147 13.9554753, 121.3222485 13.9559041)"
156751485,Out Post Road,residential,False,False,8.8,2,,20,6.1,"LINESTRING (121.322147 13.9554753, 121.3222283 13.9554691)"
156751485,Out Post Road,residential,False,True,22.561,2,,20,6.1,"LINESTRING (121.322147 13.9554753, 121.3219385 13.9554902)"
156751485,Out Post Road,residential,False,False,34.092,2,,20,6.1,"LINESTRING (121.320783 13.9555703, 121.3210987 13.9555588)"
156751485,Out Post Road,residential,False,True,32.576,2,,20,6.1,"LINESTRING (121.320783 13.9555703, 121.3204822 13.955595)"
156751485,Out Post Road,residential,False,False,32.576,2,,20,6.1,"LINESTRING (121.3204822 13.955595, 121.320783 13.9555703)"
156751485,Out Post Road,residential,False,True,35.485,2,,20,6.1,"LINESTRING (121.3204822 13.955595, 121.3201564 13.9556382)"
156751485,Out Post Road,residential,False,False,35.485,2,,20,6.1,"LINESTRING (121.3201564 13.9556382, 121.3204822 13.955595)"
763937528,Recto Street,primary,False,True,18.986,2,435,40,6.7,"LINESTRING (121.3201564 13.9556382, 121.3201881 13.9557345, 121.3201933 13.955749, 121.3202101 13.9558008)"
763937528,Recto Street,primary,False,True,38.31,2,435,40,6.7,"LINESTRING (121.3202101 13.9558008, 121.3203121 13.9561308)"
763937528,Recto Street,primary,False,False,18.986,2,435,40,6.7,"LINESTRING (121.3202101 13.9558008, 121.3201933 13.955749, 121.3201881 13.9557345, 121.3201564 13.9556382)"
156751512,,residential,False,False,31.729,,,,,"LINESTRING (121.321495 13.9559172, 121.321202 13.955941)"
768102912,,residential,False,False,43.891999999999996,,,,,"LINESTRING (121.321495 13.9559172, 121.3214461 13.955732, 121.3214582 13.9555288)"
768102912,,residential,False,True,144.58,,,,,"LINESTRING (121.321495 13.9559172, 121.3216245 13.9564619, 121.3218296 13.9571759)"
156751500,,residential,False,False,149.479,,,,,"LINESTRING (121.321202 13.955941, 121.3215531 13.9572414)"
156751512,,residential,False,False,11.12,,,,,"LINESTRING (121.321202 13.955941, 121.3210991 13.9559464)"
156751512,,residential,False,True,31.729,,,,,"LINESTRING (121.321202 13.955941, 121.321495 13.9559172)"
156751507,Guiho Street,residential,False,True,43.099,,,20,,"LINESTRING (121.3210991 13.9559464, 121.3210987 13.9555588)"
156751512,,residential,False,False,20.317,,,,,"LINESTRING (121.3210991 13.9559464, 121.3209111 13.9559563)"
156751512,,residential,False,True,11.12,,,,,"LINESTRING (121.3210991 13.9559464, 121.321202 13.955941)"
156751512,,residential,False,True,20.317,,,,,"LINESTRING (121.3209111 13.9559563, 121.3210991 13.9559464)"
79059046,,residential,False,False,155.559,,,,,"LINESTRING (121.3209111 13.9559563, 121.3210516 13.9565438, 121.3212756 13.9573094)"
"[156751512, 79059053]",,residential,False,"[False, True]",191.76,,,,,"LINESTRING (121.3209111 13.9559563, 121.3206293 13.955971, 121.320821 13.956691, 121.3210073 13.9573745)"
79059068,Cattleya Street,residential,False,True,14.052,,,20,,"LINESTRING (121.3230008 13.9566948, 121.3228758 13.9567302)"
79064484,4th Street,residential,False,True,50.77,,,,,"LINESTRING (121.323331 13.9569021, 121.3237777 13.9567588)"
79064484,4th Street,residential,False,False,84.031,,,,,"LINESTRING (121.323331 13.9569021, 121.3230991 13.9569751, 121.3225928 13.9571426)"
"[79064470, 942753054]","['6th Street', 'Roxas Street']",residential,False,False,166.51600000000002,,,,,"LINESTRING (121.323331 13.9569021, 121.3232344 13.9565935, 121.3230482 13.9558425, 121.3232325 13.955774, 121.3233892 13.9557439, 121.3234458 13.955733)"
156751500,,residential,False,True,149.479,,,,,"LINESTRING (121.3215531 13.9572414, 121.321202 13.955941)"
1232688327,Cattleya Street,residential,False,False,30.714,,,20,,"LINESTRING (121.3215531 13.9572414, 121.3218296 13.9571759)"
1232688327,Cattleya Street,residential,False,True,30.885,,,20,,"LINESTRING (121.3215531 13.9572414, 121.3212756 13.9573094)"
"[79059066, 156751500]",Sampaguita Street,residential,False,"[False, True]",157.862,,,,,"LINESTRING (121.3215531 13.9572414, 121.321831 13.9583471, 121.3215536 13.9584296)"
1232688327,Cattleya Street,residential,False,False,30.885,,,20,,"LINESTRING (121.3212756 13.9573094, 121.3215531 13.9572414)"
1232688327,Cattleya Street,residential,False,True,29.844,,,20,,"LINESTRING (121.3212756 13.9573094, 121.3210073 13.9573745)"
79059046,,residential,False,False,128.126,,,,,"LINESTRING (121.3212756 13.9573094, 121.3213736 13.957687, 121.3215536 13.9584296)"
79059046,,residential,False,True,155.559,,,,,"LINESTRING (121.3212756 13.9573094, 121.3210516 13.9565438, 121.3209111 13.9559563)"
79059071,Maligaya Street,residential,False,False,316.863,,,20,,"LINESTRING (121.317947 13.9587787, 121.3190846 13.9588029, 121.3195675 13.958769, 121.3200999 13.9586657, 121.3208426 13.9584636)"
123530917,P. Cantos Street,residential,False,False,79.372,,,30,,"LINESTRING (121.3225711 13.959695, 121.3228251 13.9603649)"
746829432,Don V. Robles Avenue,primary,False,True,52.131,4,1,50,13.4,"LINESTRING (121.3225711 13.959695, 121.3221439 13.9599139)"
746829432,Don V. Robles Avenue,primary,False,False,102.77799999999999,4,1,50,13.4,"LINESTRING (121.3225711 13.959695, 121.3227242 13.959618, 121.3230284 13.9594628, 121.3231335 13.9594124, 121.3231872 13.9593866, 121.3234164 13.9592692)"
123530912,,residential,False,False,49.581,,,20,,"LINESTRING (121.3263763 13.9596694, 121.3259962 13.9599199)"
253927187,,residential,False,False,107.342,,,20,,"LINESTRING (121.3263763 13.9596694, 121.3259568 13.9587941)"
123529885,Castillo Street,residential,False,True,144.729,,,30,,"LINESTRING (121.3200998 13.9614445, 121.3213383 13.960945)"
123530910,Masangkay Street,residential,False,True,67.392,2,,30,6.1,"LINESTRING (121.3200998 13.9614445, 121.3203801 13.9619861)"
123530910,Masangkay Street,residential,False,False,47.788000000000004,2,,30,6.1,"LINESTRING (121.3200998 13.9614445, 121.319954 13.9611471, 121.3199165 13.9610535)"
123530899,Umali Street,residential,False,False,40.158,2,,30,,"LINESTRING (121.323153 13.9614693, 121.3228091 13.9616073)"
123530899,Umali Street,residential,False,True,100.441,2,,30,,"LINESTRING (121.323153 13.9614693, 121.3240099 13.9611166)"
123530917,P. Cantos Street,residential,False,True,62.009,,,30,,"LINESTRING (121.323153 13.9614693, 121.3229857 13.9609358)"
123530910,Masangkay Street,residential,False,False,69.305,2,,30,6.1,"LINESTRING (121.3206565 13.9625487, 121.3203801 13.9619861)"
123530910,Masangkay Street,residential,False,True,53.108,2,,30,6.1,"LINESTRING (121.3206565 13.9625487, 121.3208565 13.9629851)"
1231399677,Umali Street,residential,False,False,44.009,2,,30,,"LINESTRING (121.3206565 13.9625487, 121.3202828 13.9627072)"
1231399677,Umali Street,residential,False,True,134.15699999999998,2,,30,,"LINESTRING (121.3206565 13.9625487, 121.32129 13.9622811, 121.3217949 13.9620638)"
38560196,Doña Tating Street,primary,False,False,35.127,4,1,50,13.4,"LINESTRING (121.3207429 13.9636161, 121.3208946 13.9638956)"
38560196,Doña Tating Street,primary,False,True,59.395,4,1,50,13.4,"LINESTRING (121.3207429 13.9636161, 121.320501 13.9631363)"
123530898,Herrera Street,residential,False,False,55.394,2,,30,,"LINESTRING (121.3207429 13.9636161, 121.3202849 13.9638411)"
123530898,Herrera Street,residential,False,True,42.222,2,,30,,"LINESTRING (121.3207429 13.9636161, 121.3210911 13.9634429)"
123529885,Castillo Street,residential,False,False,136.88,,,30,,"LINESTRING (121.3248863 13.9596487, 121.3236981 13.9600796)"
123530906,Dia Street,tertiary,False,False,76.23,2,,30,,"LINESTRING (121.3248863 13.9596487, 121.3251689 13.960277)"
123530906,Dia Street,tertiary,False,True,94.48400000000001,2,,30,,"LINESTRING (121.3248863 13.9596487, 121.3246931 13.9592116, 121.3245332 13.9588712)"
1232688319,Don V. Robles Avenue,primary,False,False,82.705,4,1,50,13.4,"LINESTRING (121.3257922 13.9584672, 121.3265289 13.9582621)"
253927187,,residential,False,True,40.461,,,20,,"LINESTRING (121.3257922 13.9584672, 121.3258953 13.9586662, 121.3259568 13.9587941)"
1232688319,Don V. Robles Avenue,primary,False,True,143.097,4,1,50,13.4,"LINESTRING (121.3257922 13.9584672, 121.3254699 13.9585672, 121.3245332 13.9588712)"
253927187,,residential,False,True,107.342,,,20,,"LINESTRING (121.3259568 13.9587941, 121.3263763 13.9596694)"
253927188,,residential,False,True,47.207,,,20,,"LINESTRING (121.3259568 13.9587941, 121.3255426 13.9589307)"
253927187,,residential,False,False,40.461,,,20,,"LINESTRING (121.3259568 13.9587941, 121.3258953 13.9586662, 121.3257922 13.9584672)"
123530912,,residential,False,False,47.818,,,20,,"LINESTRING (121.3255734 13.9601014, 121.3251689 13.960277)"
123530912,,residential,False,True,49.889,,,20,,"LINESTRING (121.3255734 13.9601014, 121.3259962 13.9599199)"
"[253927188, 253927189]",,residential,False,"[False, True]",174.607,,,20,,"LINESTRING (121.3255734 13.9601014, 121.3251057 13.9590748, 121.3255426 13.9589307)"
253927188,,residential,False,False,47.207,,,20,,"LINESTRING (121.3255426 13.9589307, 121.3259568 13.9587941)"
253927190,,residential,False,False,120.394,,,20,,"LINESTRING (121.3255426 13.9589307, 121.3259962 13.9599199)"
"[253927188, 253927189]",,residential,False,"[False, True]",174.607,,,20,,"LINESTRING (121.3255426 13.9589307, 121.3251057 13.9590748, 121.3255734 13.9601014)"
79069646,Escueta Street,residential,False,False,95.143,,,30,,"LINESTRING (121.3234164 13.9592692, 121.3235457 13.9596019, 121.3236981 13.9600796)"
746829432,Don V. Robles Avenue,primary,False,False,23.558,4,1,50,13.4,"LINESTRING (121.3234164 13.9592692, 121.3234955 13.9592313, 121.3236126 13.9591763)"
746829432,Don V. Robles Avenue,primary,False,True,102.778,4,1,50,13.4,"LINESTRING (121.3234164 13.9592692, 121.3231872 13.9593866, 121.3231335 13.9594124, 121.3230284 13.9594628, 121.3227242 13.959618, 121.3225711 13.959695)"
768102900,,residential,False,True,115.28699999999999,,,,,"LINESTRING (121.3258716 13.9620253, 121.3260933 13.9619776, 121.326206 13.9619985, 121.3262929 13.962082, 121.3265064 13.9625686, 121.326534 13.9626195)"
1231399678,Dia Street,tertiary,False,True,166.971,2,,30,,"LINESTRING (121.3258716 13.9620253, 121.3258797 13.961972, 121.3258754 13.961904, 121.3255805 13.9612517, 121.3253074 13.9606393)"
1231399679,Mayo Street,tertiary,False,True,168.671,2,,30,,"LINESTRING (121.3258716 13.9620253, 121.3257875 13.9620994, 121.3256773 13.9621569, 121.324465 13.9626743)"
111504445,J. P. Rizal Street,residential,False,False,74.223,,,30,,"LINESTRING (121.3219102 13.9592861, 121.3221376 13.959897, 121.3221439 13.9599139)"
123529886,,residential,False,False,93.599,1,,,,"LINESTRING (121.3194536 13.9621726, 121.3186829 13.9625588)"
942753045,Punzalan Street,residential,False,False,19.606,1,,30,,"LINESTRING (121.3194536 13.9621726, 121.3193777 13.9620124)"
942753045,Punzalan Street,residential,False,True,23.435,1,,30,,"LINESTRING (121.3194536 13.9621726, 121.3195443 13.9623641)"
123529886,,residential,False,True,93.599,1,,,,"LINESTRING (121.3186829 13.9625588, 121.3194536 13.9621726)"
123530902,J. P. Rizal Street,residential,False,False,50.695,2,,30,,"LINESTRING (121.3236561 13.9636099, 121.3238746 13.9640135)"
123530902,J. P. Rizal Street,residential,False,True,53.601,2,,30,,"LINESTRING (121.3236561 13.9636099, 121.3234553 13.963169)"
557525135,G. Quizon Street,residential,False,False,119.021,2,,,,"LINESTRING (121.3236561 13.9636099, 121.3226766 13.964102)"
557525135,G. Quizon Street,residential,False,True,119.021,2,,,,"LINESTRING (121.3226766 13.964102, 121.3236561 13.9636099)"
1231399683,Recto Street,residential,False,True,50.924,2,,30,,"LINESTRING (121.3226766 13.964102, 121.3224854 13.9636833)"
123530915,Pasumbal Street,residential,False,True,126.676,1,,30,,"LINESTRING (121.3222915 13.9632344, 121.3212401 13.9637411)"
1231399683,Recto Street,residential,False,False,54.123,2,,30,,"LINESTRING (121.3222915 13.9632344, 121.3224854 13.9636833)"
1231399683,Recto Street,residential,False,True,29.608,2,,30,,"LINESTRING (121.3222915 13.9632344, 121.3221885 13.9629876)"
123530910,Masangkay Street,residential,False,False,36.851,2,,30,6.1,"LINESTRING (121.3212401 13.9637411, 121.3210911 13.9634429)"
123530915,Pasumbal Street,residential,False,False,126.676,1,,30,,"LINESTRING (121.3212401 13.9637411, 121.3222915 13.9632344)"
123530915,Pasumbal Street,residential,False,True,41.05,1,,30,,"LINESTRING (121.3212401 13.9637411, 121.3208946 13.9638956)"
880533689,,residential,False,True,73.015,,,,,"LINESTRING (121.3267878 13.9622252, 121.3268957 13.9624861, 121.326534 13.9626195)"
768102900,,residential,False,False,115.28699999999999,,,,,"LINESTRING (121.326534 13.9626195, 121.3265064 13.9625686, 121.3262929 13.962082, 121.326206 13.9619985, 121.3260933 13.9619776, 121.3258716 13.9620253)"
"[880533690, 768102900]",,residential,False,True,82.08099999999999,,,,,"LINESTRING (121.326534 13.9626195, 121.3265973 13.9627366, 121.3265983 13.9629311, 121.326603 13.9631492, 121.3266526 13.9632767, 121.3266782 13.963328)"
880533689,,residential,False,False,73.015,,,,,"LINESTRING (121.326534 13.9626195, 121.3268957 13.9624861, 121.3267878 13.9622252)"
"[880563016, 79059067]",Atienza Street,residential,False,"[False, True]",333.575,1,,20,,"LINESTRING (121.31843 13.957856, 121.3188699 13.957774, 121.3192897 13.9576608, 121.3193433 13.9576634, 121.3193889 13.9577142, 121.3196276 13.9584983, 121.3196574 13.958533, 121.320502 13.9582922, 121.3208085 13.9582211)"
880563017,,residential,False,True,46.03,,,,,"LINESTRING (121.3202432 13.9573432, 121.3206562 13.9572397)"
763937528,Recto Street,primary,False,True,24.101,2,435,40,6.7,"LINESTRING (121.3206562 13.9572397, 121.3207017 13.9574519)"
880563017,,residential,False,False,46.03,,,,,"LINESTRING (121.3206562 13.9572397, 121.3202432 13.9573432)"
763937528,Recto Street,primary,False,False,36.679,2,435,40,6.7,"LINESTRING (121.3206562 13.9572397, 121.3206291 13.9571189, 121.3205733 13.9569199)"
880563018,,residential,False,True,71.459,,,,,"LINESTRING (121.3199294 13.9570699, 121.3205733 13.9569199)"
880563018,,residential,False,False,71.459,,,,,"LINESTRING (121.3205733 13.9569199, 121.3199294 13.9570699)"
763937528,Recto Street,primary,False,False,34.281,2,435,40,6.7,"LINESTRING (121.3205733 13.9569199, 121.3205368 13.9568096, 121.3204764 13.9566263)"
763937528,Recto Street,primary,False,True,36.679,2,435,40,6.7,"LINESTRING (121.3205733 13.9569199, 121.3206291 13.9571189, 121.3206562 13.9572397)"
880563019,,residential,False,True,110.642,,,,,"LINESTRING (121.3194841 13.9568767, 121.3204764 13.9566263)"
880563019,,residential,False,False,110.642,,,,,"LINESTRING (121.3204764 13.9566263, 121.3194841 13.9568767)"
763937528,Recto Street,primary,False,False,57.882999999999996,2,435,40,6.7,"LINESTRING (121.3204764 13.9566263, 121.3203829 13.9563538, 121.3203121 13.9561308)"
763937528,Recto Street,primary,False,True,34.281,2,435,40,6.7,"LINESTRING (121.3204764 13.9566263, 121.3205368 13.9568096, 121.3205733 13.9569199)"
"[79057969, 880563022]",Juan Mea Street,unclassified,False,False,387.827,,,20,,"LINESTRING (121.3177648 13.9588712, 121.3177943 13.9592734, 121.3178278 13.9593137, 121.3178936 13.9593339, 121.3179854 13.9593215, 121.3199931 13.9590596, 121.3206978 13.9589174, 121.3209106 13.9588721)"
"[880533690, 768102900]",,residential,False,False,82.08100000000002,,,,,"LINESTRING (121.3266782 13.963328, 121.3266526 13.9632767, 121.326603 13.9631492, 121.3265983 13.9629311, 121.3265973 13.9627366, 121.326534 13.9626195)"
880572563,,residential,False,True,87.278,,,,,"LINESTRING (121.3266782 13.963328, 121.3263184 13.9632325, 121.3261856 13.9631752, 121.3259898 13.962967)"
880572563,,residential,False,False,87.27799999999999,,,,,"LINESTRING (121.3259898 13.962967, 121.3261856 13.9631752, 121.3263184 13.9632325, 121.3266782 13.963328)"
880572574,,residential,False,True,64.251,,,,,"LINESTRING (121.3188431 13.9622668, 121.3193777 13.9620124)"
880889008,,residential,False,True,56.6,,,,,"LINESTRING (121.3192474 13.96298, 121.3197335 13.9627888)"
123529887,Punzalan Street,residential,False,False,51.449,1,,30,,"LINESTRING (121.3197335 13.9627888, 121.3195443 13.9623641)"
123529887,Punzalan Street,residential,False,True,14.732,1,,30,,"LINESTRING (121.3197335 13.9627888, 121.3197877 13.9629104)"
880889008,,residential,False,False,56.6,,,,,"LINESTRING (121.3197335 13.9627888, 121.3192474 13.96298)"
123529887,Punzalan Street,residential,False,False,65.433,1,,30,,"LINESTRING (121.3202849 13.9638411, 121.320003 13.9633201)"
123529887,Punzalan Street,residential,False,True,32.729,1,,30,,"LINESTRING (121.3202849 13.9638411, 121.3204259 13.9641017)"
123530898,Herrera Street,residential,False,True,55.394,2,,30,,"LINESTRING (121.3202849 13.9638411, 121.3207429 13.9636161)"
156751485,Out Post Road,residential,False,False,22.459,2,,20,6.1,"LINESTRING (121.3214582 13.9555288, 121.3216655 13.9555109)"
156751485,Out Post Road,residential,False,True,7.594,2,,20,6.1,"LINESTRING (121.3214582 13.9555288, 121.3213881 13.9555348)"
768102912,,residential,False,True,43.891999999999996,,,,,"LINESTRING (121.3214582 13.9555288, 121.3214461 13.955732, 121.321495 13.9559172)"
