osmid,highway,maxspeed,oneway,reversed,length,name,bridge,geometry
112152223,secondary,,False,True,67.477,,,"LINESTRING (120.7054855 14.8892649, 120.7056881 14.8890807, 120.7059553 14.8888626)"
112188089,residential,,False,True,53.20099999999999,,,"LINESTRING (120.7054855 14.8892649, 120.7052795 14.8893526, 120.7051561 14.8893928, 120.705026 14.8894421)"
112152223,secondary,,False,False,67.477,,,"LINESTRING (120.7059553 14.8888626, 120.7056881 14.8890807, 120.7054855 14.8892649)"
112152223,secondary,,False,True,30.574,,,"LINESTRING (120.7059553 14.8888626, 120.7059031 14.8887459, 120.7058537 14.888606)"
112544997,residential,,False,True,38.924,,,"LINESTRING (120.7059553 14.8888626, 120.706043 14.8889938, 120.7061601 14.8891512)"
112187217,residential,,False,True,72.676,,,"LINESTRING (120.7086598 14.8962023, 120.7089842 14.8956288)"
112187217,residential,,False,False,31.896,,,"LINESTRING (120.7086598 14.8962023, 120.7086355 14.8962606, 120.7085111 14.8964496)"
112187283,residential,,False,True,97.477,,,"LINESTRING (120.7086598 14.8962023, 120.7090982 14.8960305, 120.7091468 14.8960238, 120.7091837 14.8960374, 120.7092089 14.8960636, 120.7092454 14.8961541, 120.7092329 14.8962864, 120.709233 14.8963545)"
112187217,residential,,False,False,72.676,,,"LINESTRING (120.7089842 14.8956288, 120.7086598 14.8962023)"
133589051,secondary,40,False,False,80.522,Masantol - Macabebe National Highway,,"LINESTRING (120.7085111 14.8964496, 120.7079881 14.895931)"
112187217,residential,,False,True,31.896,,,"LINESTRING (120.7085111 14.8964496, 120.7086355 14.8962606, 120.7086598 14.8962023)"
112187283,residential,,False,False,97.477,,,"LINESTRING (120.709233 14.8963545, 120.7092329 14.8962864, 120.7092454 14.8961541, 120.7092089 14.8960636, 120.7091837 14.8960374, 120.7091468 14.8960238, 120.7090982 14.8960305, 120.7086598 14.8962023)"
112187425,residential,,False,True,49.433,,,"LINESTRING (120.7079881 14.895931, 120.7076488 14.8962312)"
133589051,secondary,40,False,True,80.522,Masantol - Macabebe National Highway,,"LINESTRING (120.7079881 14.895931, 120.7085111 14.8964496)"
133589051,secondary,40,False,False,63.602999999999994,Masantol - Macabebe National Highway,,"LINESTRING (120.7079881 14.895931, 120.7078431 14.8957772, 120.70776 14.8956921, 120.7075825 14.8955145)"
112187425,residential,,False,False,49.433,,,"LINESTRING (120.7076488 14.8962312, 120.7079881 14.895931)"
112187448,residential,,False,False,87.03,,,"LINESTRING (120.7081548 14.8949607, 120.7075825 14.8955145)"
112187448,residential,,False,True,87.03,,,"LINESTRING (120.7075825 14.8955145, 120.7081548 14.8949607)"
133589051,secondary,40,False,False,345.165,Masantol - Macabebe National Highway,,"LINESTRING (120.7075825 14.8955145, 120.7068303 14.8947182, 120.7061338 14.8940198, 120.7053756 14.8932594)"
133589051,secondary,40,False,True,63.602999999999994,Masantol - Macabebe National Highway,,"LINESTRING (120.7075825 14.8955145, 120.70776 14.8956921, 120.7078431 14.8957772, 120.7079881 14.895931)"
112188315,residential,,False,True,18.077,,,"LINESTRING (120.705026 14.8894421, 120.7051239 14.8895743)"
112188089,residential,,False,False,53.201,,,"LINESTRING (120.705026 14.8894421, 120.7051561 14.8893928, 120.7052795 14.8893526, 120.7054855 14.8892649)"
112188315,residential,,False,False,25.843000000000004,,,"LINESTRING (120.705026 14.8894421, 120.7049093 14.8892891, 120.7048871 14.8892526)"
112188161,residential,,False,False,81.912,Market Boulevard,,"LINESTRING (120.7051582 14.888414, 120.7049522 14.8885892, 120.70461 14.8889252)"
112188205,residential,,False,False,65.544,,,"LINESTRING (120.7051582 14.888414, 120.7053384 14.8886267, 120.7055332 14.8888787)"
112188205,residential,,False,True,65.544,,,"LINESTRING (120.7055332 14.8888787, 120.7053384 14.8886267, 120.7051582 14.888414)"
112188398,residential,,False,False,81.615,,,"LINESTRING (120.7055332 14.8888787, 120.7052603 14.8890893, 120.7051308 14.889157, 120.7048871 14.8892526)"
112188398,residential,,False,True,46.019000000000005,,,"LINESTRING (120.7055332 14.8888787, 120.7056767 14.8887646, 120.7057806 14.8886862, 120.7058537 14.888606)"
112188315,residential,,False,False,23.59,,,"LINESTRING (120.7049834 14.8897373, 120.7051239 14.8895743)"
893234012,residential,,False,False,10.785,,,"LINESTRING (120.7049834 14.8897373, 120.7049043 14.889797)"
112545012,residential,,False,True,23.579000000000004,,,"LINESTRING (120.7049834 14.8897373, 120.7050598 14.8898023, 120.7051538 14.8898431, 120.7051671 14.8898489)"
112188315,residential,,False,False,18.077,,,"LINESTRING (120.7051239 14.8895743, 120.705026 14.8894421)"
112188315,residential,,False,True,23.59,,,"LINESTRING (120.7051239 14.8895743, 120.7049834 14.8897373)"
112545032,residential,,False,True,38.173,,,"LINESTRING (120.7051239 14.8895743, 120.7051832 14.8896208, 120.7052476 14.8896934, 120.7051671 14.8898489)"
112188161,residential,,False,False,102.443,Market Boulevard,,"LINESTRING (120.70461 14.8889252, 120.7038967 14.8895364)"
112188161,residential,,False,True,81.912,Market Boulevard,,"LINESTRING (120.70461 14.8889252, 120.7049522 14.8885892, 120.7051582 14.888414)"
112188315,residential,,False,True,47.175000000000004,,,"LINESTRING (120.70461 14.8889252, 120.7047768 14.8890971, 120.7048197 14.8891619, 120.7048871 14.8892526)"
112188315,residential,,False,False,47.175,,,"LINESTRING (120.7048871 14.8892526, 120.7048197 14.8891619, 120.7047768 14.8890971, 120.70461 14.8889252)"
112188315,residential,,False,True,25.843000000000004,,,"LINESTRING (120.7048871 14.8892526, 120.7049093 14.8892891, 120.705026 14.8894421)"
112188398,residential,,False,True,81.61500000000001,,,"LINESTRING (120.7048871 14.8892526, 120.7051308 14.889157, 120.7052603 14.8890893, 120.7055332 14.8888787)"
99066837,tertiary,40,False,False,13.41,,,"LINESTRING (120.7039248 14.8896539, 120.7038967 14.8895364)"
99066837,tertiary,40,False,True,86.668,,,"LINESTRING (120.7039248 14.8896539, 120.7041961 14.8903879)"
112188603,tertiary,,False,True,800.8589999999999,,,"LINESTRING (120.7039248 14.8896539, 120.7037328 14.8898629, 120.703598 14.8899674, 120.7034863 14.890002, 120.7033939 14.8900137, 120.7031799 14.8900045, 120.7030431 14.8899987, 120.7028989 14.8903117, 120.7027782 14.8906915, 120.702671 14.8909986, 120.7025663 14.8913577, 120.702494 14.8916363, 120.7024833 14.8916921, 120.7024792 14.8918527, 120.7024846 14.892051, 120.7025329 14.8922052, 120.7025972 14.8923193, 120.702734 14.8925111, 120.7028587 14.8927107, 120.7029567 14.892883, 120.703088 14.8930996, 120.7032432 14.8933682, 120.703386 14.8935668, 120.7034859 14.8936956, 120.7036428 14.8938517, 120.7037474 14.8939252, 120.703855 14.8939719, 120.7039423 14.8939887, 120.7040395 14.8939807, 120.7041314 14.8939471, 120.7042576 14.8938758, 120.7043951 14.893782, 120.7046387 14.8935518, 120.7049401 14.8932291, 120.705222 14.8929969)"
"[112189256, 823371841, 823371842, 112189609]",residential,,False,False,606.9200000000001,,yes,"LINESTRING (120.7021881 14.8913098, 120.7021938 14.8915235, 120.7021949 14.8916289, 120.7021811 14.8918395, 120.7021781 14.891948, 120.702222 14.8921338, 120.7022807 14.8923064, 120.7022994 14.892338, 120.7025704 14.8928352, 120.7028386 14.8932603, 120.7030317 14.893592, 120.7031927 14.8938461, 120.7033429 14.8939912, 120.7034964 14.8941118, 120.7035513 14.894155, 120.703707 14.8942458, 120.7037934 14.8942881, 120.703926 14.8943153, 120.7040506 14.8943124, 120.7041488 14.8942875, 120.7043101 14.8942185, 120.7044744 14.8941413, 120.7046494 14.8940091, 120.7053756 14.8932594)"
132081711,residential,,False,True,154.827,,,"LINESTRING (120.7021881 14.8913098, 120.7019535 14.891368, 120.7016792 14.8913939, 120.7015576 14.8914102, 120.7013628 14.8914399, 120.7010696 14.8915021, 120.7009186 14.8915242, 120.7007714 14.8915525)"
133589051,secondary,40,False,False,33.532,Masantol - Macabebe National Highway,,"LINESTRING (120.7053756 14.8932594, 120.705222 14.8929969)"
"[823371841, 112189609, 823371842, 112189256]",residential,,False,True,606.9200000000001,,yes,"LINESTRING (120.7053756 14.8932594, 120.7046494 14.8940091, 120.7044744 14.8941413, 120.7043101 14.8942185, 120.7041488 14.8942875, 120.7040506 14.8943124, 120.703926 14.8943153, 120.7037934 14.8942881, 120.703707 14.8942458, 120.7035513 14.894155, 120.7034964 14.8941118, 120.7033429 14.8939912, 120.7031927 14.8938461, 120.7030317 14.893592, 120.7028386 14.8932603, 120.7025704 14.8928352, 120.7022994 14.892338, 120.7022807 14.8923064, 120.702222 14.8921338, 120.7021781 14.891948, 120.7021811 14.8918395, 120.7021949 14.8916289, 120.7021938 14.8915235, 120.7021881 14.8913098)"
133589051,secondary,40,False,True,345.165,Masantol - Macabebe National Highway,,"LINESTRING (120.7053756 14.8932594, 120.7061338 14.8940198, 120.7068303 14.8947182, 120.7075825 14.8955145)"
112190300,residential,,False,True,88.26100000000001,,,"LINESTRING (120.7043718 14.8884173, 120.7042672 14.8884853, 120.7041176 14.8886033, 120.7038876 14.8887552, 120.7037153 14.8888929)"
99066837,tertiary,40,False,False,142.22,,,"LINESTRING (120.7046421 14.8915921, 120.7042394 14.8905035, 120.7041961 14.8903879)"
99066837,tertiary,40,False,True,168.179,,,"LINESTRING (120.7046421 14.8915921, 120.7051161 14.8927358, 120.705222 14.8929969)"
"[112349352, 112349480]",residential,,False,True,270.71700000000004,,,"LINESTRING (120.7046421 14.8915921, 120.7046109 14.8916031, 120.7044107 14.8916739, 120.7040957 14.891765, 120.7038629 14.8918472, 120.7037257 14.8915019, 120.7035416 14.8911088, 120.7035208 14.8910382, 120.7035122 14.8909449, 120.7035303 14.8908541, 120.7035463 14.8907643, 120.7035589 14.890677, 120.7035993 14.8906194, 120.7035961 14.8905171, 120.7036097 14.890399, 120.7036305 14.8902926)"
792021084,residential,,False,False,124.976,,,"LINESTRING (120.7046421 14.8915921, 120.7052354 14.8914236, 120.705708 14.8912359, 120.7057359 14.8912177)"
"[112349480, 112349352]",residential,,False,False,270.71700000000004,,,"LINESTRING (120.7036305 14.8902926, 120.7036097 14.890399, 120.7035961 14.8905171, 120.7035993 14.8906194, 120.7035589 14.890677, 120.7035463 14.8907643, 120.7035303 14.8908541, 120.7035122 14.8909449, 120.7035208 14.8910382, 120.7035416 14.8911088, 120.7037257 14.8915019, 120.7038629 14.8918472, 120.7040957 14.891765, 120.7044107 14.8916739, 120.7046109 14.8916031, 120.7046421 14.8915921)"
112353080,tertiary,,False,False,147.61,,,"LINESTRING (120.7091554 14.8917128, 120.709275 14.8918824, 120.709373 14.8922077, 120.7095017 14.8929812)"
112353080,tertiary,,False,True,111.75999999999999,,,"LINESTRING (120.7091554 14.8917128, 120.708713 14.8910631, 120.708575 14.890879)"
112188782,tertiary,40,False,True,8.914,,,"LINESTRING (120.7036905 14.8888164, 120.7037153 14.8888929)"
112544702,residential,,False,True,87.63900000000001,,,"LINESTRING (120.7036905 14.8888164, 120.7034626 14.8889403, 120.7033848 14.8889521, 120.7032929 14.8889663, 120.7032392 14.8889683, 120.7032055 14.8889529, 120.7031711 14.8889319, 120.703145 14.8889194, 120.7031135 14.8889159, 120.7030611 14.8888934, 120.7029976 14.8888565, 120.7029491 14.8888253)"
112544997,residential,,False,False,7.92,,,"LINESTRING (120.7068964 14.8897479, 120.7068269 14.8897716)"
112544997,residential,,False,False,38.924,,,"LINESTRING (120.7061601 14.8891512, 120.706043 14.8889938, 120.7059553 14.8888626)"
112544997,residential,,False,True,129.424,,,"LINESTRING (120.7061601 14.8891512, 120.7062239 14.8891245, 120.7063272 14.8894095, 120.7063688 14.8895029, 120.7064117 14.8895987, 120.7065512 14.889871, 120.7066521 14.889843, 120.7068269 14.8897716)"
112545033,residential,,False,True,67.862,,,"LINESTRING (120.7061601 14.8891512, 120.7060287 14.8892513, 120.7058745 14.8893679, 120.7056512 14.8895118)"
112545010,residential,,False,False,26.445,,,"LINESTRING (120.704738 14.8911968, 120.704974 14.8911294)"
112545010,residential,,False,True,26.445,,,"LINESTRING (120.704974 14.8911294, 120.704738 14.8911968)"
112545012,residential,,False,True,6.941,,,"LINESTRING (120.704974 14.8911294, 120.7049794 14.8911916)"
112545012,residential,,False,False,152.12399999999997,,,"LINESTRING (120.704974 14.8911294, 120.7049472 14.8909428, 120.7049472 14.8906421, 120.7049311 14.8904503, 120.7048989 14.8902274, 120.7049083 14.8902171, 120.7049794 14.8901392, 120.7050778 14.8899951, 120.7050974 14.8899785, 120.7051671 14.8898489)"
112545012,residential,,False,False,23.579,,,"LINESTRING (120.7051671 14.8898489, 120.7051538 14.8898431, 120.7050598 14.8898023, 120.7049834 14.8897373)"
112545012,residential,,False,True,152.12400000000002,,,"LINESTRING (120.7051671 14.8898489, 120.7050974 14.8899785, 120.7050778 14.8899951, 120.7049794 14.8901392, 120.7049083 14.8902171, 120.7048989 14.8902274, 120.7049311 14.8904503, 120.7049472 14.8906421, 120.7049472 14.8909428, 120.704974 14.8911294)"
112545032,residential,,False,False,38.173,,,"LINESTRING (120.7051671 14.8898489, 120.7052476 14.8896934, 120.7051832 14.8896208, 120.7051239 14.8895743)"
112545012,residential,,False,False,6.941,,,"LINESTRING (120.7049794 14.8911916, 120.704974 14.8911294)"
112152223,secondary,,False,True,32.723,,,"LINESTRING (120.7056512 14.8895118, 120.7054855 14.8892649)"
112152223,secondary,,False,False,251.764,,,"LINESTRING (120.7056512 14.8895118, 120.705759 14.8896926, 120.7059344 14.8900236, 120.7060304 14.8902844, 120.7061445 14.8905073, 120.7062598 14.8907432, 120.7063897 14.890906, 120.7064274 14.8909752, 120.706701 14.8912901, 120.7068263 14.8914521)"
112545033,residential,,False,False,67.862,,,"LINESTRING (120.7056512 14.8895118, 120.7058745 14.8893679, 120.7060287 14.8892513, 120.7061601 14.8891512)"
112545040,residential,,False,False,108.308,,,"LINESTRING (120.70683 14.8889299, 120.7066128 14.889101, 120.7066892 14.8894017, 120.7067617 14.8895676, 120.7068269 14.8897716)"
112544997,residential,,False,True,7.92,,,"LINESTRING (120.7068269 14.8897716, 120.7068964 14.8897479)"
112544997,residential,,False,False,129.424,,,"LINESTRING (120.7068269 14.8897716, 120.7066521 14.889843, 120.7065512 14.889871, 120.7064117 14.8895987, 120.7063688 14.8895029, 120.7063272 14.8894095, 120.7062239 14.8891245, 120.7061601 14.8891512)"
112545040,residential,,False,True,108.30799999999999,,,"LINESTRING (120.7068269 14.8897716, 120.7067617 14.8895676, 120.7066892 14.8894017, 120.7066128 14.889101, 120.70683 14.8889299)"
132081711,residential,,False,False,154.827,,,"LINESTRING (120.7007714 14.8915525, 120.7009186 14.8915242, 120.7010696 14.8915021, 120.7013628 14.8914399, 120.7015576 14.8914102, 120.7016792 14.8913939, 120.7019535 14.891368, 120.7021881 14.8913098)"
112188161,residential,,False,True,77.49,Market Boulevard,,"LINESTRING (120.7032043 14.889731, 120.7037274 14.8895854, 120.7038967 14.8895364)"
893234012,residential,,False,True,10.785,,,"LINESTRING (120.7049043 14.889797, 120.7049834 14.8897373)"
99066837,tertiary,40,False,False,86.668,,,"LINESTRING (120.7041961 14.8903879, 120.7039248 14.8896539)"
99066837,tertiary,40,False,True,142.22,,,"LINESTRING (120.7041961 14.8903879, 120.7042394 14.8905035, 120.7046421 14.8915921)"
792021083,residential,,False,True,82.523,,,"LINESTRING (120.7041961 14.8903879, 120.7044912 14.8902844, 120.7045824 14.8902118, 120.7046165 14.8901961, 120.7046414 14.8901081, 120.7047595 14.8899992, 120.7047963 14.889983)"
792021084,residential,,False,True,124.976,,,"LINESTRING (120.7057359 14.8912177, 120.705708 14.8912359, 120.7052354 14.8914236, 120.7046421 14.8915921)"
792021085,residential,,False,False,56.52,,,"LINESTRING (120.7073011 14.8923039, 120.7072176 14.8921875, 120.7069849 14.8918979)"
99066906,residential,,False,False,171.024,,,"LINESTRING (120.7069849 14.8918979, 120.706761 14.8920651, 120.706387 14.8923043, 120.706191 14.8924565, 120.7060093 14.8926049, 120.7056387 14.8925951)"
99066906,residential,,False,True,211.88099999999997,,,"LINESTRING (120.7069849 14.8918979, 120.7071324 14.8917767, 120.7073531 14.8915713, 120.7076273 14.8912803, 120.7077366 14.8911805, 120.7078392 14.8911014, 120.707978 14.8910204, 120.7081928 14.8909375, 120.7084115 14.8908831, 120.708575 14.890879)"
792021085,residential,,False,True,56.52,,,"LINESTRING (120.7069849 14.8918979, 120.7072176 14.8921875, 120.7073011 14.8923039)"
112544702,residential,,False,False,87.639,,,"LINESTRING (120.7029491 14.8888253, 120.7029976 14.8888565, 120.7030611 14.8888934, 120.7031135 14.8889159, 120.703145 14.8889194, 120.7031711 14.8889319, 120.7032055 14.8889529, 120.7032392 14.8889683, 120.7032929 14.8889663, 120.7033848 14.8889521, 120.7034626 14.8889403, 120.7036905 14.8888164)"
806902277,residential,,False,False,28.694,,,"LINESTRING (120.7029491 14.8888253, 120.7029293 14.888876, 120.7029071 14.8889279, 120.7028581 14.8890678)"
806902277,residential,,False,True,28.694,,,"LINESTRING (120.7028581 14.8890678, 120.7029071 14.8889279, 120.7029293 14.888876, 120.7029491 14.8888253)"
112353080,tertiary,,False,True,147.61,,,"LINESTRING (120.7095017 14.8929812, 120.709373 14.8922077, 120.709275 14.8918824, 120.7091554 14.8917128)"
792021083,residential,,False,False,82.523,,,"LINESTRING (120.7047963 14.889983, 120.7047595 14.8899992, 120.7046414 14.8901081, 120.7046165 14.8901961, 120.7045824 14.8902118, 120.7044912 14.8902844, 120.7041961 14.8903879)"
