osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,ref,maxspeed
208971036,tertiary,False,False,60.306,"LINESTRING (122.5360595 13.9686335, 122.5359363 13.9691625)",,,,,
208970965,residential,False,False,64.675,"LINESTRING (122.5360595 13.9686335, 122.5358059 13.9686054, 122.5357462 13.9685894, 122.5356892 13.9685629, 122.5356456 13.9685657, 122.5356043 13.9685817, 122.5355328 13.968688)",,,,,
208971036,tertiary,False,True,77.24000000000001,"LINESTRING (122.5360595 13.9686335, 122.5360792 13.9683099, 122.5360132 13.967945)",,,,,
208971039,secondary,False,True,5.049,"LINESTRING (122.5360132 13.967945, 122.5359673 13.9679538)",Lagdameo Boulevard,,,,
208971036,tertiary,False,False,77.24000000000001,"LINESTRING (122.5360132 13.967945, 122.5360792 13.9683099, 122.5360595 13.9686335)",,,,,
"[1225569076, 1225569077, 208971039]",secondary,False,False,42.57600000000001,"LINESTRING (122.5360132 13.967945, 122.5360633 13.9679305, 122.5362292 13.9678825, 122.5363825 13.9678131)",Lagdameo Boulevard,yes,,,
152946466,secondary,False,True,55.692,"LINESTRING (122.5348981 13.9681407, 122.5348441 13.9676426)",,,,,
208971039,secondary,False,False,117.231,"LINESTRING (122.5348981 13.9681407, 122.5359673 13.9679538)",Lagdameo Boulevard,,,,
208970996,secondary,False,False,44.97,"LINESTRING (122.5388374 13.9611449, 122.5392182 13.9613092)",,,,,
"[208971034, 208970981]",secondary,False,True,58.65899999999999,"LINESTRING (122.5388374 13.9611449, 122.5388014 13.9611638, 122.5387657 13.9611977, 122.5385551 13.9615866)",,,,,
797254201,residential,False,False,244.89,"LINESTRING (122.5417755 13.9612445, 122.5419488 13.9615491, 122.5419987 13.9616329, 122.5434718 13.9626554)",,,,,
998076107,secondary,False,False,84.559,"LINESTRING (122.5417755 13.9612445, 122.5417433 13.9612295, 122.5416005 13.9611683, 122.5415374 13.961167, 122.5414845 13.9611866, 122.5413772 13.9613018, 122.5412712 13.9614267, 122.5411874 13.9615419)",,,,,
208970996,secondary,False,False,53.918,"LINESTRING (122.5392182 13.9613092, 122.5396722 13.9615117)",,,,,
208970996,secondary,False,True,44.97,"LINESTRING (122.5392182 13.9613092, 122.5388374 13.9611449)",,,,,
208971026,residential,False,True,59.469,"LINESTRING (122.5392182 13.9613092, 122.538982 13.9617924)",,,,,
208970974,tertiary,False,False,61.016,"LINESTRING (122.5396722 13.9615117, 122.5394379 13.9620111)",,,,,
208970996,secondary,False,True,53.918,"LINESTRING (122.5396722 13.9615117, 122.5392182 13.9613092)",,,,,
680029776,secondary,False,True,28.263,"LINESTRING (122.5396722 13.9615117, 122.5399116 13.9616148)",,,,,
887427997,residential,False,False,87.265,"LINESTRING (122.5411874 13.9615419, 122.5412974 13.9618126, 122.5412987 13.9618946, 122.5412625 13.9619753, 122.5410439 13.9622199)",,,,,
998076107,secondary,False,False,88.81,"LINESTRING (122.5411874 13.9615419, 122.5410754 13.9616115, 122.5409487 13.961661, 122.5408146 13.961685, 122.5406228 13.9616994, 122.5405236 13.9617085, 122.5404622 13.961727, 122.5404122 13.9617605)",,,,,
998076107,secondary,False,True,84.55899999999998,"LINESTRING (122.5411874 13.9615419, 122.5412712 13.9614267, 122.5413772 13.9613018, 122.5414845 13.9611866, 122.5415374 13.961167, 122.5416005 13.9611683, 122.5417433 13.9612295, 122.5417755 13.9612445)",,,,,
208971028,tertiary,False,True,61.823,"LINESTRING (122.5399116 13.9616148, 122.5396706 13.9621192)",,,,,
680029776,secondary,False,False,28.263,"LINESTRING (122.5399116 13.9616148, 122.5396722 13.9615117)",,,,,
680029776,secondary,False,True,55.638,"LINESTRING (122.5399116 13.9616148, 122.5402044 13.9617421, 122.5403807 13.9618224)",,,,,
208971002,residential,False,False,51.438,"LINESTRING (122.5385551 13.9615866, 122.538982 13.9617924)",,,,,
208971034,secondary,False,True,48.33,"LINESTRING (122.5385551 13.9615866, 122.5383638 13.9619796)",,,,,
"[208971034, 208970981]",secondary,False,False,58.659,"LINESTRING (122.5385551 13.9615866, 122.5387657 13.9611977, 122.5388014 13.9611638, 122.5388374 13.9611449)",,,,,
998076107,secondary,False,False,7.677,"LINESTRING (122.5404122 13.9617605, 122.5403807 13.9618224)",,,,,
998076107,secondary,False,True,88.81,"LINESTRING (122.5404122 13.9617605, 122.5404622 13.961727, 122.5405236 13.9617085, 122.5406228 13.9616994, 122.5408146 13.961685, 122.5409487 13.961661, 122.5410754 13.9616115, 122.5411874 13.9615419)",,,,,
998076107,secondary,False,False,218.84,"LINESTRING (122.5403807 13.9618224, 122.5395459 13.963616)",,,,,
998076107,secondary,False,True,7.677,"LINESTRING (122.5403807 13.9618224, 122.5404122 13.9617605)",,,,,
680029776,secondary,False,False,55.638,"LINESTRING (122.5403807 13.9618224, 122.5402044 13.9617421, 122.5399116 13.9616148)",,,,,
208971002,residential,False,False,54.878,"LINESTRING (122.538982 13.9617924, 122.5394379 13.9620111)",,,,,
208971002,residential,False,True,51.438,"LINESTRING (122.538982 13.9617924, 122.5385551 13.9615866)",,,,,
208971026,residential,False,False,59.469,"LINESTRING (122.538982 13.9617924, 122.5392182 13.9613092)",,,,,
208971026,residential,False,True,47.646,"LINESTRING (122.538982 13.9617924, 122.5387918 13.9621791)",,,,,
208971016,tertiary,True,False,29.795,"LINESTRING (122.5383638 13.9619796, 122.5386127 13.9620956)",,,,,
208971034,secondary,False,False,48.33,"LINESTRING (122.5383638 13.9619796, 122.5385551 13.9615866)",,,,,
208971034,secondary,False,True,6.687,"LINESTRING (122.5383638 13.9619796, 122.5383361 13.9620334)",,,,,
208970974,tertiary,False,False,48.175,"LINESTRING (122.5394379 13.9620111, 122.5392561 13.9624068)",,,,,
208970974,tertiary,False,True,61.016,"LINESTRING (122.5394379 13.9620111, 122.5396722 13.9615117)",,,,,
208971002,residential,False,False,27.839,"LINESTRING (122.5394379 13.9620111, 122.5396706 13.9621192)",,,,,
208971002,residential,False,True,54.878,"LINESTRING (122.5394379 13.9620111, 122.538982 13.9617924)",,,,,
208971034,secondary,False,False,6.687,"LINESTRING (122.5383361 13.9620334, 122.5383638 13.9619796)",,,,,
208971034,secondary,False,True,54.972,"LINESTRING (122.5383361 13.9620334, 122.5382703 13.9621737, 122.5381245 13.9624831)",,,,,
208971002,residential,False,True,27.839,"LINESTRING (122.5396706 13.9621192, 122.5394379 13.9620111)",,,,,
208971028,tertiary,False,False,61.823,"LINESTRING (122.5396706 13.9621192, 122.5399116 13.9616148)",,,,,
208971028,tertiary,False,True,47.969,"LINESTRING (122.5396706 13.9621192, 122.5394905 13.9625136)",,,,,
208971016,tertiary,True,False,27.372,"LINESTRING (122.5387918 13.9621791, 122.5390182 13.9622901)",,,,,
208971026,residential,False,False,47.646,"LINESTRING (122.5387918 13.9621791, 122.538982 13.9617924)",,,,,
208971026,residential,False,True,6.436,"LINESTRING (122.5387918 13.9621791, 122.5387654 13.962231)",,,,,
208970999,tertiary,True,False,21.441,"LINESTRING (122.5387654 13.962231, 122.5385866 13.9621469)",,,,,
208971026,residential,False,False,6.436,"LINESTRING (122.5387654 13.962231, 122.5387918 13.9621791)",,,,,
208971026,residential,False,True,53.328,"LINESTRING (122.5387654 13.962231, 122.5385551 13.962665)",,,,,
208970974,tertiary,False,False,5.264,"LINESTRING (122.5392561 13.9624068, 122.5392336 13.9624488)",,,,,
208970974,tertiary,False,True,48.175,"LINESTRING (122.5392561 13.9624068, 122.5394379 13.9620111)",,,,,
208971016,tertiary,True,False,27.943,"LINESTRING (122.5392561 13.9624068, 122.5394905 13.9625136)",,,,,
208970974,tertiary,False,False,52.172,"LINESTRING (122.5392336 13.9624488, 122.539015 13.9628673)",,,,,
208970974,tertiary,False,True,5.264,"LINESTRING (122.5392336 13.9624488, 122.5392561 13.9624068)",,,,,
208970999,tertiary,True,False,28.888,"LINESTRING (122.5392336 13.9624488, 122.5389923 13.9623363)",,,,,
208971000,residential,False,False,50.677,"LINESTRING (122.5381245 13.9624831, 122.5385551 13.962665)",,,,,
208971034,secondary,False,False,54.972,"LINESTRING (122.5381245 13.9624831, 122.5382703 13.9621737, 122.5383361 13.9620334)",,,,,
208971034,secondary,False,True,115.432,"LINESTRING (122.5381245 13.9624831, 122.5378467 13.9630915, 122.5376725 13.9634236)",,,,,
208971028,tertiary,False,False,47.969,"LINESTRING (122.5394905 13.9625136, 122.5396706 13.9621192)",,,,,
208971028,tertiary,False,True,5.019,"LINESTRING (122.5394905 13.9625136, 122.539468 13.9625531)",,,,,
208970999,tertiary,True,False,27.826,"LINESTRING (122.539468 13.9625531, 122.5392336 13.9624488)",,,,,
