osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed
889649662,tertiary,False,False,68.297,"LINESTRING (123.5091659 8.2977905, 123.5093084 8.2971927)",,,,
889649662,tertiary,False,True,115.63,"LINESTRING (123.5091659 8.2977905, 123.5089246 8.2988026)",,,,
235229953,residential,False,True,145.661,"LINESTRING (123.5091659 8.2977905, 123.5084852 8.2976365, 123.5078772 8.2974909)",,,,
235229948,residential,False,True,115.467,"LINESTRING (123.5097492 8.2951314, 123.508735 8.2948647)",,,,
889649662,tertiary,False,False,201.37,"LINESTRING (123.5097492 8.2951314, 123.5097649 8.2948611, 123.5097679 8.2943803, 123.5097703 8.2933209)",,,,
889649662,tertiary,False,True,60.923,"LINESTRING (123.5097492 8.2951314, 123.5097036 8.2954207, 123.5096499 8.2956702)",,,,
235229942,residential,False,False,117.982,"LINESTRING (123.5097282 8.2922507, 123.510057 8.2922315, 123.5107985 8.2921868)",,,,
235229946,trunk,False,False,105.63000000000001,"LINESTRING (123.5097282 8.2922507, 123.5096683 8.2919521, 123.5095825 8.2916063, 123.5095216 8.2914345, 123.5094823 8.2913344)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,True,71.04899999999999,"LINESTRING (123.5097282 8.2922507, 123.5097451 8.2925609, 123.5097495 8.2927023, 123.5097411 8.2928037, 123.509725 8.2928873)",2,80,Molave-Dipolog Road,60
235229945,residential,False,False,105.154,"LINESTRING (123.5071265 8.2960468, 123.5073865 8.2951368)",,,,
235229945,residential,False,True,69.887,"LINESTRING (123.5071265 8.2960468, 123.5069537 8.2966516)",,,,
235229954,residential,False,True,112.873,"LINESTRING (123.5071265 8.2960468, 123.5061323 8.2957967)",,,,
235229943,residential,False,False,127.845,"LINESTRING (123.5071265 8.2960468, 123.5074298 8.296121, 123.5082539 8.2963249)",,,,
235229948,residential,False,False,116.78,"LINESTRING (123.5064801 8.2943315, 123.5075176 8.2945528)",,,,
235229950,residential,False,True,167.357,"LINESTRING (123.5064801 8.2943315, 123.5061323 8.2957967)",,,,
235229946,trunk,False,False,68.811,"LINESTRING (123.5078772 8.2974909, 123.5080665 8.2969011)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,True,364.911,"LINESTRING (123.5078772 8.2974909, 123.5078608 8.2975415, 123.5077964 8.2977007, 123.5077348 8.2978652, 123.5076778 8.2979587, 123.5075175 8.2981891, 123.5072839 8.2984967, 123.5059838 8.3000098, 123.5059592 8.3000515, 123.5059492 8.300082, 123.5059403 8.3001226)",2,80,Molave-Dipolog Road,60
235229953,residential,False,False,145.661,"LINESTRING (123.5078772 8.2974909, 123.5084852 8.2976365, 123.5091659 8.2977905)",,,,
235229949,residential,False,True,107.106,"LINESTRING (123.511734 8.2962063, 123.5115009 8.2971415)",,,,
1002087745,tertiary,False,False,112.021,"LINESTRING (123.511734 8.2962063, 123.5127237 8.2964425)",,,,
1002087745,tertiary,False,True,236.938,"LINESTRING (123.511734 8.2962063, 123.5096499 8.2956702)",,,,
1002087740,residential,False,True,81.342,"LINESTRING (123.511734 8.2962063, 123.5118014 8.2960079, 123.5118384 8.2958668, 123.5118683 8.2957206, 123.5119035 8.295496)",,,,
235229945,residential,False,False,66.521,"LINESTRING (123.5073865 8.2951368, 123.5075176 8.2945528)",,,,
235229945,residential,False,True,105.154,"LINESTRING (123.5073865 8.2951368, 123.5071265 8.2960468)",,,,
843407605,residential,False,False,131.555,"LINESTRING (123.5073865 8.2951368, 123.5076685 8.295213, 123.5085442 8.2954322)",,,,
235229950,residential,False,False,167.357,"LINESTRING (123.5061323 8.2957967, 123.5064801 8.2943315)",,,,
235229954,residential,False,False,112.873,"LINESTRING (123.5061323 8.2957967, 123.5071265 8.2960468)",,,,
235229950,residential,False,True,181.08999999999997,"LINESTRING (123.5061323 8.2957967, 123.5059877 8.2964271, 123.5063692 8.2965048, 123.5069537 8.2966516)",,,,
1002092291,residential,False,True,9.224,"LINESTRING (123.5094823 8.2913344, 123.5095661 8.2913366)",,,,
235229946,trunk,False,True,105.63,"LINESTRING (123.5094823 8.2913344, 123.5095216 8.2914345, 123.5095825 8.2916063, 123.5096683 8.2919521, 123.5097282 8.2922507)",2,80,Molave-Dipolog Road,60
235229945,residential,False,False,69.887,"LINESTRING (123.5069537 8.2966516, 123.5071265 8.2960468)",,,,
235229945,residential,False,True,52.448,"LINESTRING (123.5069537 8.2966516, 123.5068483 8.2971116)",,,,
235229949,residential,False,False,125.56099999999999,"LINESTRING (123.5069537 8.2966516, 123.5072233 8.2967046, 123.5080665 8.2969011)",,,,
235229950,residential,False,False,181.08999999999997,"LINESTRING (123.5069537 8.2966516, 123.5063692 8.2965048, 123.5059877 8.2964271, 123.5061323 8.2957967)",,,,
235229945,residential,False,False,52.448,"LINESTRING (123.5068483 8.2971116, 123.5069537 8.2966516)",,,,
235229949,residential,False,False,76.273,"LINESTRING (123.5114309 8.2978227, 123.511439 8.2976356, 123.511449 8.2974591, 123.5114711 8.297292, 123.5115009 8.2971415)",,,,
235229949,residential,False,True,125.57399999999998,"LINESTRING (123.5114309 8.2978227, 123.5112244 8.297747, 123.511034 8.2976727, 123.5108355 8.2975905, 123.5105232 8.2974547, 123.5103688 8.2974129)",,,,
235229942,residential,False,True,117.982,"LINESTRING (123.5107985 8.2921868, 123.510057 8.2922315, 123.5097282 8.2922507)",,,,
"[1002092293, 668798589]",residential,False,False,238.10600000000002,"LINESTRING (123.5107985 8.2921868, 123.5108603 8.2932043, 123.5108603 8.293224, 123.5108577 8.293237, 123.5108503 8.2932511, 123.5108364 8.2932592, 123.5108141 8.2932649, 123.5101233 8.293302, 123.5097703 8.2933209)",,,,
1002092305,residential,False,True,94.221,"LINESTRING (123.5107985 8.2921868, 123.5107774 8.2920374, 123.510766 8.2919129, 123.5107554 8.291731, 123.5107476 8.2913418)",,,,
235229945,residential,False,False,75.364,"LINESTRING (123.5075176 8.2945528, 123.5076436 8.2938866)",,,,
235229945,residential,False,True,66.521,"LINESTRING (123.5075176 8.2945528, 123.5073865 8.2951368)",,,,
235229948,residential,False,False,138.37,"LINESTRING (123.5075176 8.2945528, 123.508735 8.2948647)",,,,
235229948,residential,False,True,116.78,"LINESTRING (123.5075176 8.2945528, 123.5064801 8.2943315)",,,,
1119516951,trunk,False,False,226.891,"LINESTRING (123.5039039 8.2998024, 123.5044283 8.299875, 123.5059403 8.3001226)",2,80,Molave-Dipolog Road,60
889649662,tertiary,False,True,107.947,"LINESTRING (123.5096499 8.2956702, 123.5094451 8.2966196)",,,,
1002087745,tertiary,False,False,236.938,"LINESTRING (123.5096499 8.2956702, 123.511734 8.2962063)",,,,
843407605,residential,False,True,124.50800000000001,"LINESTRING (123.5096499 8.2956702, 123.5090632 8.2955439, 123.5085442 8.2954322)",,,,
889649662,tertiary,False,False,60.923,"LINESTRING (123.5096499 8.2956702, 123.5097036 8.2954207, 123.5097492 8.2951314)",,,,
235229943,residential,False,False,122.715,"LINESTRING (123.5094451 8.2966196, 123.5105254 8.2968938)",,,,
235229943,residential,False,True,135.104,"LINESTRING (123.5094451 8.2966196, 123.5082539 8.2963249)",,,,
889649662,tertiary,False,False,107.947,"LINESTRING (123.5094451 8.2966196, 123.5096499 8.2956702)",,,,
889649662,tertiary,False,True,65.477,"LINESTRING (123.5094451 8.2966196, 123.5093084 8.2971927)",,,,
235229949,residential,False,True,140.442,"LINESTRING (123.5093084 8.2971927, 123.5080665 8.2969011)",,,,
889649662,tertiary,False,False,65.477,"LINESTRING (123.5093084 8.2971927, 123.5094451 8.2966196)",,,,
889649662,tertiary,False,True,68.297,"LINESTRING (123.5093084 8.2971927, 123.5091659 8.2977905)",,,,
235229949,residential,False,False,119.22,"LINESTRING (123.5093084 8.2971927, 123.510173 8.2973741, 123.5103688 8.2974129)",,,,
235229946,trunk,False,False,66.506,"LINESTRING (123.5085442 8.2954322, 123.5087071 8.2949418, 123.508735 8.2948647)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,True,104.277,"LINESTRING (123.5085442 8.2954322, 123.5084974 8.295576, 123.5083108 8.29615, 123.5082539 8.2963249)",2,80,Molave-Dipolog Road,60
843407605,residential,False,False,124.50800000000001,"LINESTRING (123.5085442 8.2954322, 123.5090632 8.2955439, 123.5096499 8.2956702)",,,,
843407605,residential,False,True,131.555,"LINESTRING (123.5085442 8.2954322, 123.5076685 8.295213, 123.5073865 8.2951368)",,,,
235229946,trunk,False,False,67.307,"LINESTRING (123.5080665 8.2969011, 123.5082539 8.2963249)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,True,68.811,"LINESTRING (123.5080665 8.2969011, 123.5078772 8.2974909)",2,80,Molave-Dipolog Road,60
235229949,residential,False,False,140.442,"LINESTRING (123.5080665 8.2969011, 123.5093084 8.2971927)",,,,
235229949,residential,False,True,125.56099999999999,"LINESTRING (123.5080665 8.2969011, 123.5072233 8.2967046, 123.5069537 8.2966516)",,,,
235229943,residential,False,False,111.075,"LINESTRING (123.5115009 8.2971415, 123.5124871 8.2973548)",,,,
235229943,residential,False,True,110.813,"LINESTRING (123.5115009 8.2971415, 123.5105254 8.2968938)",,,,
235229949,residential,False,False,107.106,"LINESTRING (123.5115009 8.2971415, 123.511734 8.2962063)",,,,
235229949,residential,False,True,76.273,"LINESTRING (123.5115009 8.2971415, 123.5114711 8.297292, 123.511449 8.2974591, 123.511439 8.2976356, 123.5114309 8.2978227)",,,,
235229943,residential,False,False,135.104,"LINESTRING (123.5082539 8.2963249, 123.5094451 8.2966196)",,,,
235229946,trunk,False,True,67.307,"LINESTRING (123.5082539 8.2963249, 123.5080665 8.2969011)",2,80,Molave-Dipolog Road,60
235229943,residential,False,True,127.845,"LINESTRING (123.5082539 8.2963249, 123.5074298 8.296121, 123.5071265 8.2960468)",,,,
235229946,trunk,False,False,104.27699999999999,"LINESTRING (123.5082539 8.2963249, 123.5083108 8.29615, 123.5084974 8.295576, 123.5085442 8.2954322)",2,80,Molave-Dipolog Road,60
235229948,residential,False,False,115.467,"LINESTRING (123.508735 8.2948647, 123.5097492 8.2951314)",,,,
235229948,residential,False,True,138.37,"LINESTRING (123.508735 8.2948647, 123.5075176 8.2945528)",,,,
235229946,trunk,False,False,247.28300000000002,"LINESTRING (123.508735 8.2948647, 123.5088425 8.2946485, 123.5090008 8.2943935, 123.5093804 8.2938076, 123.5094568 8.2936816, 123.5095366 8.2935343, 123.5095815 8.2934037, 123.5097103 8.2929523, 123.509725 8.2928873)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,True,66.506,"LINESTRING (123.508735 8.2948647, 123.5087071 8.2949418, 123.5085442 8.2954322)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,False,364.911,"LINESTRING (123.5059403 8.3001226, 123.5059492 8.300082, 123.5059592 8.3000515, 123.5059838 8.3000098, 123.5072839 8.2984967, 123.5075175 8.2981891, 123.5076778 8.2979587, 123.5077348 8.2978652, 123.5077964 8.2977007, 123.5078608 8.2975415, 123.5078772 8.2974909)",2,80,Molave-Dipolog Road,60
1119516951,trunk,False,True,226.891,"LINESTRING (123.5059403 8.3001226, 123.5044283 8.299875, 123.5039039 8.2998024)",2,80,Molave-Dipolog Road,60
889649662,tertiary,False,False,115.63,"LINESTRING (123.5089246 8.2988026, 123.5091659 8.2977905)",,,,
889649662,tertiary,False,False,49.137,"LINESTRING (123.5097703 8.2933209, 123.5097636 8.2929899, 123.5097552 8.292945, 123.5097425 8.2929152, 123.509725 8.2928873)",,,,
889649662,tertiary,False,True,201.37,"LINESTRING (123.5097703 8.2933209, 123.5097679 8.2943803, 123.5097649 8.2948611, 123.5097492 8.2951314)",,,,
"[668798589, 1002092293]",residential,False,True,238.10600000000002,"LINESTRING (123.5097703 8.2933209, 123.5101233 8.293302, 123.5108141 8.2932649, 123.5108364 8.2932592, 123.5108503 8.2932511, 123.5108577 8.293237, 123.5108603 8.293224, 123.5108603 8.2932043, 123.5107985 8.2921868)",,,,
1002087744,residential,False,False,60.238,"LINESTRING (123.5103688 8.2974129, 123.5105254 8.2968938)",,,,
235229949,residential,False,False,125.574,"LINESTRING (123.5103688 8.2974129, 123.5105232 8.2974547, 123.5108355 8.2975905, 123.511034 8.2976727, 123.5112244 8.297747, 123.5114309 8.2978227)",,,,
235229949,residential,False,True,119.22,"LINESTRING (123.5103688 8.2974129, 123.510173 8.2973741, 123.5093084 8.2971927)",,,,
235229943,residential,False,True,111.075,"LINESTRING (123.5124871 8.2973548, 123.5115009 8.2971415)",,,,
843448275,residential,False,True,104.73,"LINESTRING (123.5124871 8.2973548, 123.5127237 8.2964425)",,,,
843448275,residential,False,False,104.73,"LINESTRING (123.5127237 8.2964425, 123.5124871 8.2973548)",,,,
1002087745,tertiary,False,True,112.021,"LINESTRING (123.5127237 8.2964425, 123.511734 8.2962063)",,,,
235229947,residential,False,True,130.021,"LINESTRING (123.5107476 8.2913418, 123.5099503 8.2913467, 123.5095661 8.2913366)",,,,
1002092305,residential,False,False,94.221,"LINESTRING (123.5107476 8.2913418, 123.5107554 8.291731, 123.510766 8.2919129, 123.5107774 8.2920374, 123.5107985 8.2921868)",,,,
235229945,residential,False,True,75.364,"LINESTRING (123.5076436 8.2938866, 123.5075176 8.2945528)",,,,
1002092291,residential,False,False,9.224,"LINESTRING (123.5095661 8.2913366, 123.5094823 8.2913344)",,,,
235229947,residential,False,False,130.021,"LINESTRING (123.5095661 8.2913366, 123.5099503 8.2913467, 123.5107476 8.2913418)",,,,
235229946,trunk,False,False,71.049,"LINESTRING (123.509725 8.2928873, 123.5097411 8.2928037, 123.5097495 8.2927023, 123.5097451 8.2925609, 123.5097282 8.2922507)",2,80,Molave-Dipolog Road,60
235229946,trunk,False,True,247.28300000000002,"LINESTRING (123.509725 8.2928873, 123.5097103 8.2929523, 123.5095815 8.2934037, 123.5095366 8.2935343, 123.5094568 8.2936816, 123.5093804 8.2938076, 123.5090008 8.2943935, 123.5088425 8.2946485, 123.508735 8.2948647)",2,80,Molave-Dipolog Road,60
889649662,tertiary,False,True,49.137,"LINESTRING (123.509725 8.2928873, 123.5097425 8.2929152, 123.5097552 8.292945, 123.5097636 8.2929899, 123.5097703 8.2933209)",,,,
1002087740,residential,False,False,81.342,"LINESTRING (123.5119035 8.295496, 123.5118683 8.2957206, 123.5118384 8.2958668, 123.5118014 8.2960079, 123.511734 8.2962063)",,,,
235229943,residential,False,False,110.813,"LINESTRING (123.5105254 8.2968938, 123.5115009 8.2971415)",,,,
235229943,residential,False,True,122.715,"LINESTRING (123.5105254 8.2968938, 123.5094451 8.2966196)",,,,
1002087744,residential,False,True,60.238,"LINESTRING (123.5105254 8.2968938, 123.5103688 8.2974129)",,,,
