osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,bridge,access
231404444,,residential,False,True,282.706,1,"LINESTRING (120.9192127 13.8530754, 120.9166662 13.8524829)",,,
"[692934976, 685041626, 231404442]",,residential,False,False,81.76,,"LINESTRING (120.9192127 13.8530754, 120.9191 13.8536014, 120.9190167 13.8536764, 120.9189913 13.853696, 120.9189545 13.8537394)",,yes,
"[653968464, 292602496]","['Badillo', 'B. Magsino']",residential,False,"[False, True]",142.585,,"LINESTRING (120.9158767 13.8560174, 120.9157077 13.8559589, 120.9154871 13.8559179, 120.9150821 13.8558488, 120.9150927 13.8558136, 120.9152108 13.8553742)",,,
653968464,B. Magsino,residential,False,True,168.80700000000002,,"LINESTRING (120.9158767 13.8560174, 120.9163401 13.8562095, 120.9169785 13.8563593, 120.9170576 13.8563879, 120.9170985 13.8564264, 120.9171309 13.8564728, 120.9171564 13.856515, 120.917176 13.8565495, 120.9172586 13.8566242)",,,
685041628,M.V. Matro,residential,False,False,46.809,,"LINESTRING (120.9158767 13.8560174, 120.915984 13.8557479, 120.9160256 13.8556222)",,,
685041626,,residential,False,False,36.639,,"LINESTRING (120.9189545 13.8537394, 120.9188412 13.85405)",,,
"[692934976, 685041626, 231404442]",,residential,False,True,81.76,,"LINESTRING (120.9189545 13.8537394, 120.9189913 13.853696, 120.9190167 13.8536764, 120.9191 13.8536014, 120.9192127 13.8530754)",,yes,
"[692934978, 231404443]",,residential,False,False,109.191,,"LINESTRING (120.9189545 13.8537394, 120.9190233 13.8537743, 120.9191148 13.8538508, 120.9194256 13.8542184, 120.9193336 13.8545192)",,,
692934978,,residential,False,True,58.479,,"LINESTRING (120.9189545 13.8537394, 120.9186809 13.8535975, 120.9184758 13.8534933)",,,
685041626,,residential,False,True,36.639,,"LINESTRING (120.9188412 13.85405, 120.9189545 13.8537394)",,,
692934979,,residential,False,False,74.484,,"LINESTRING (120.9188412 13.85405, 120.9193336 13.8545192)",,,
685041627,,residential,False,True,264.939,,"LINESTRING (120.9188412 13.85405, 120.918276 13.8538729, 120.9181774 13.853843, 120.9180835 13.853815, 120.9171575 13.8536372, 120.9164587 13.8534918)",,,
692934979,,residential,False,True,74.484,,"LINESTRING (120.9193336 13.8545192, 120.9188412 13.85405)",,,
231404443,,residential,False,False,98.89099999999999,,"LINESTRING (120.9193336 13.8545192, 120.9191875 13.8549599, 120.9191402 13.8551248, 120.9190817 13.8553736)",,,
"[692934978, 231404443]",,residential,False,True,109.191,,"LINESTRING (120.9193336 13.8545192, 120.9194256 13.8542184, 120.9191148 13.8538508, 120.9190233 13.8537743, 120.9189545 13.8537394)",,,
28281963,P. Diokno Street,tertiary,False,False,11.21,2,"LINESTRING (120.9190817 13.8553736, 120.9191831 13.8553953)",,,
28281963,P. Diokno Street,tertiary,False,True,9.531,2,"LINESTRING (120.9190817 13.8553736, 120.9189955 13.8553551)",,,
231404443,,residential,False,True,98.89099999999999,,"LINESTRING (120.9190817 13.8553736, 120.9191402 13.8551248, 120.9191875 13.8549599, 120.9193336 13.8545192)",,,
248694472,M.V. Matro,tertiary,False,True,67.702,2,"LINESTRING (120.917011 13.8510837, 120.9169807 13.8511938, 120.9168909 13.8515197, 120.9168498 13.8516721)",,,
"[291188138, 692934962]",,residential,False,False,343.93399999999997,,"LINESTRING (120.917011 13.8510837, 120.9178313 13.8512571, 120.9182611 13.8513414, 120.9185729 13.8514026, 120.918866 13.8514646, 120.9193938 13.8516093, 120.9201045 13.8518136)",,,
292602495,Badillo,residential,False,True,35.674,,"LINESTRING (120.9159917 13.8531483, 120.9158861 13.8534523)",,,
292602493,D. Degracia,residential,False,False,61.088,,"LINESTRING (120.9158861 13.8534523, 120.9164349 13.8535861)",,,
292602495,Badillo,residential,False,False,35.674,,"LINESTRING (120.9158861 13.8534523, 120.9159917 13.8531483)",,,
692934972,,residential,False,True,35.189,,"LINESTRING (120.9158861 13.8534523, 120.915575 13.8533579)",,,
292602495,Badillo,residential,False,True,150.79999999999998,,"LINESTRING (120.9158861 13.8534523, 120.9156822 13.8540363, 120.9154613 13.8546802, 120.9154402 13.8547375)",,,
53256767,M.V. Matro,tertiary,False,False,10.796,2,"LINESTRING (120.9164349 13.8535861, 120.9164587 13.8534918)",,,
292602493,D. Degracia,residential,False,True,61.088,,"LINESTRING (120.9164349 13.8535861, 120.9158861 13.8534523)",,,
53256767,M.V. Matro,tertiary,False,True,151.386,2,"LINESTRING (120.9164349 13.8535861, 120.9163574 13.8539152, 120.916281 13.854257, 120.9162533 13.8544591, 120.9162341 13.8546099, 120.9162119 13.8548866, 120.9162105 13.8549273)",,,
292602496,Badillo,residential,False,False,75.005,,"LINESTRING (120.9154402 13.8547375, 120.9152108 13.8553742)",,,
692706979,A. Lasala,residential,False,True,85.798,,"LINESTRING (120.9154402 13.8547375, 120.9162105 13.8549273)",,,
692936010,,residential,False,True,33.252,,"LINESTRING (120.9154402 13.8547375, 120.9151458 13.8546496)",,,
292602495,Badillo,residential,False,False,150.8,,"LINESTRING (120.9154402 13.8547375, 120.9154613 13.8546802, 120.9156822 13.8540363, 120.9158861 13.8534523)",,,
292602494,F. Aseron,residential,False,False,92.187,,"LINESTRING (120.9152108 13.8553742, 120.9160256 13.8556222)",,,
292602496,Badillo,residential,False,True,75.005,,"LINESTRING (120.9152108 13.8553742, 120.9154402 13.8547375)",,,
692934971,,residential,False,True,37.359,,"LINESTRING (120.9152108 13.8553742, 120.9148793 13.8552778)",,,
"[292602496, 653968464]","['Badillo', 'B. Magsino']",residential,False,"[False, True]",142.585,,"LINESTRING (120.9152108 13.8553742, 120.9150927 13.8558136, 120.9150821 13.8558488, 120.9154871 13.8559179, 120.9157077 13.8559589, 120.9158767 13.8560174)",,,
292602494,F. Aseron,residential,False,True,92.187,,"LINESTRING (120.9160256 13.8556222, 120.9152108 13.8553742)",,,
685041628,M.V. Matro,residential,False,False,79.811,,"LINESTRING (120.9160256 13.8556222, 120.916097 13.8553683, 120.9162105 13.8549273)",,,
685041628,M.V. Matro,residential,False,True,46.809,,"LINESTRING (120.9160256 13.8556222, 120.915984 13.8557479, 120.9158767 13.8560174)",,,
347475842,,residential,False,True,30.092,,"LINESTRING (120.9193361 13.8570786, 120.9192704 13.8573416)",,,
347475842,,residential,False,False,30.092,,"LINESTRING (120.9192704 13.8573416, 120.9193361 13.8570786)",,,
347475842,,residential,False,True,92.104,,"LINESTRING (120.9192704 13.8573416, 120.9190964 13.8581525)",,,
347475846,,residential,False,False,59.119,,"LINESTRING (120.9192704 13.8573416, 120.9187405 13.8572075)",,,
347475842,,residential,False,False,92.104,,"LINESTRING (120.9190964 13.8581525, 120.9192704 13.8573416)",,,
81057383,P. Diokno Street,secondary,False,True,28.554,2,"LINESTRING (120.9187405 13.8572075, 120.9187919 13.8569556)",40,,
347475846,,residential,False,True,59.119,,"LINESTRING (120.9187405 13.8572075, 120.9192704 13.8573416)",,,
653968464,B. Magsino,residential,False,False,168.807,,"LINESTRING (120.9172586 13.8566242, 120.917176 13.8565495, 120.9171564 13.856515, 120.9171309 13.8564728, 120.9170985 13.8564264, 120.9170576 13.8563879, 120.9169785 13.8563593, 120.9163401 13.8562095, 120.9158767 13.8560174)",,,
883719390,B. Magsino,residential,False,True,131.821,,"LINESTRING (120.9172586 13.8566242, 120.9172887 13.8567079, 120.9173125 13.8567413, 120.9176723 13.8571463, 120.9176999 13.8571808, 120.918003 13.8575571)",,,
1149596315,B. Daan,residential,False,True,169.856,,"LINESTRING (120.9172586 13.8566242, 120.9173487 13.8566233, 120.9184456 13.8568746, 120.9187919 13.8569556)",,,
81057383,P. Diokno Street,secondary,False,False,28.554,2,"LINESTRING (120.9187919 13.8569556, 120.9187405 13.8572075)",40,,
81057383,P. Diokno Street,secondary,False,True,165.728,2,"LINESTRING (120.9187919 13.8569556, 120.9190759 13.8554909)",40,,
1149596315,B. Daan,residential,False,False,169.856,,"LINESTRING (120.9187919 13.8569556, 120.9184456 13.8568746, 120.9173487 13.8566233, 120.9172586 13.8566242)",,,
692934967,,residential,False,True,74.881,,"LINESTRING (120.9177726 13.8551654, 120.9176416 13.8558267)",,,
28281963,P. Diokno Street,tertiary,False,False,133.704,2,"LINESTRING (120.9177726 13.8551654, 120.9179627 13.8551923, 120.9185663 13.8552837, 120.9189955 13.8553551)",,,
28281963,P. Diokno Street,tertiary,False,True,170.711,2,"LINESTRING (120.9177726 13.8551654, 120.9175977 13.8551386, 120.9167421 13.8550105, 120.9166874 13.8550022, 120.9164384 13.8549643, 120.9162105 13.8549273)",,,
692934967,,residential,False,False,74.881,,"LINESTRING (120.9176416 13.8558267, 120.9177726 13.8551654)",,,
692934971,,residential,False,False,37.359,,"LINESTRING (120.9148793 13.8552778, 120.9152108 13.8553742)",,,
692934972,,residential,False,False,35.189,,"LINESTRING (120.915575 13.8533579, 120.9158861 13.8534523)",,,
692934973,,residential,False,True,208.39200000000002,,"LINESTRING (120.9185991 13.8525532, 120.9179648 13.8523931, 120.9170475 13.8521561, 120.9169389 13.8520727, 120.9168839 13.8520402, 120.9167653 13.8520093)",,,
28281963,P. Diokno Street,tertiary,False,False,9.531,2,"LINESTRING (120.9189955 13.8553551, 120.9190817 13.8553736)",,,
28281963,P. Diokno Street,tertiary,False,True,133.704,2,"LINESTRING (120.9189955 13.8553551, 120.9185663 13.8552837, 120.9179627 13.8551923, 120.9177726 13.8551654)",,,
692934975,P. Diokno Street,tertiary,False,True,17.436,,"LINESTRING (120.9189955 13.8553551, 120.9190423 13.8554269, 120.9190759 13.8554909)",,,
81057383,P. Diokno Street,secondary,False,False,165.728,2,"LINESTRING (120.9190759 13.8554909, 120.9187919 13.8569556)",40,,
692934974,Taal-San Luis Road,secondary,False,True,15.716999999999999,,"LINESTRING (120.9190759 13.8554909, 120.9191282 13.8554425, 120.9191831 13.8553953)",40,,
692934975,P. Diokno Street,tertiary,False,False,17.436,,"LINESTRING (120.9190759 13.8554909, 120.9190423 13.8554269, 120.9189955 13.8553551)",,,
692934978,,residential,False,False,58.479,,"LINESTRING (120.9184758 13.8534933, 120.9186809 13.8535975, 120.9189545 13.8537394)",,,
692936010,,residential,False,False,33.252,,"LINESTRING (120.9151458 13.8546496, 120.9154402 13.8547375)",,,
767941389,Muzon-San Luis Road,secondary,False,False,174.77200000000002,,"LINESTRING (120.9207764 13.855673, 120.920466 13.8556122, 120.9191831 13.8553953)",40,,
883719390,B. Magsino,residential,False,False,131.821,,"LINESTRING (120.918003 13.8575571, 120.9176999 13.8571808, 120.9176723 13.8571463, 120.9173125 13.8567413, 120.9172887 13.8567079, 120.9172586 13.8566242)",,,
1147910200,,residential,False,False,23.853,,"LINESTRING (120.9201756 13.8516105, 120.9201045 13.8518136)",,,unknown
692934962,,residential,False,True,30.644000000000002,,"LINESTRING (120.9202842 13.8519425, 120.9203084 13.85188, 120.9201045 13.8518136)",,,
1147910200,,residential,False,True,23.853,,"LINESTRING (120.9201045 13.8518136, 120.9201756 13.8516105)",,,unknown
692934962,,residential,False,False,30.644000000000002,,"LINESTRING (120.9201045 13.8518136, 120.9203084 13.85188, 120.9202842 13.8519425)",,,
"[291188138, 692934962]",,residential,False,True,343.93399999999997,,"LINESTRING (120.9201045 13.8518136, 120.9193938 13.8516093, 120.918866 13.8514646, 120.9185729 13.8514026, 120.9182611 13.8513414, 120.9178313 13.8512571, 120.917011 13.8510837)",,,
1147910200,,residential,False,False,419.85200000000003,,"LINESTRING (120.9201045 13.8518136, 120.9199476 13.8522915, 120.9198806 13.8524725, 120.9198484 13.8525089, 120.9198041 13.8525168, 120.9168498 13.8516721)",,,unknown
248694472,M.V. Matro,tertiary,False,False,67.702,2,"LINESTRING (120.9168498 13.8516721, 120.9168909 13.8515197, 120.9169807 13.8511938, 120.917011 13.8510837)",,,
248694472,M.V. Matro,tertiary,False,True,38.591,2,"LINESTRING (120.9168498 13.8516721, 120.9168272 13.851756, 120.9167653 13.8520093)",,,
1147910200,,residential,False,True,419.852,,"LINESTRING (120.9168498 13.8516721, 120.9198041 13.8525168, 120.9198484 13.8525089, 120.9198806 13.8524725, 120.9199476 13.8522915, 120.9201045 13.8518136)",,,unknown
