osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge
208358925,residential,False,True,327.60100000000006,"LINESTRING (123.2267207 8.5189463, 123.226768 8.519573, 123.2267845 8.5197904, 123.2268365 8.51991, 123.2268915 8.5199989, 123.2269987 8.5201317, 123.2273469 8.5206496, 123.2274185 8.5208039, 123.2274333 8.5208802, 123.2274346 8.5209405, 123.227448 8.5212297, 123.2274689 8.5213529, 123.2275298 8.52154, 123.2275909 8.5216824)",,,,
"[208358941, 208358931, 709070829]",trunk,False,True,327.657,"LINESTRING (123.2267207 8.5189463, 123.2268825 8.5189385, 123.2282567 8.518865, 123.2286524 8.5188502, 123.2290117 8.5188423, 123.2291968 8.5188344, 123.2294033 8.5188317, 123.2296973 8.5188209)",2,79,Dipolog-Sindangan-Liloy Road,yes
208358959,residential,False,True,153.505,"LINESTRING (123.2327056 8.5169007, 123.2327684 8.5182798)",,,,
"[208358946, 208358950]",residential,False,False,149.20500000000004,"LINESTRING (123.2327056 8.5169007, 123.2331021 8.5168727, 123.2335608 8.5168449, 123.2339432 8.5168008, 123.2339852 8.5168131, 123.2340134 8.5168449, 123.2340268 8.5168694)",,,,
208358946,residential,False,True,160.786,"LINESTRING (123.2327056 8.5169007, 123.2324047 8.5169284, 123.2322344 8.516951, 123.2319716 8.5169921, 123.2318401 8.5170054, 123.2316577 8.5170173, 123.2312521 8.517051)",,,,
208358924,residential,False,True,159.318,"LINESTRING (123.2312521 8.517051, 123.2312685 8.5179189, 123.2312715 8.5180054, 123.2312772 8.5180384, 123.2312809 8.5180598, 123.2312916 8.5181062, 123.2313292 8.5182481, 123.2313533 8.5183489, 123.2313748 8.5184722)",,,,
208358946,residential,False,False,160.786,"LINESTRING (123.2312521 8.517051, 123.2316577 8.5170173, 123.2318401 8.5170054, 123.2319716 8.5169921, 123.2322344 8.516951, 123.2324047 8.5169284, 123.2327056 8.5169007)",,,,
208358931,trunk,False,False,148.812,"LINESTRING (123.2341164 8.5181623, 123.2327684 8.5182798)",2,79,Dipolog-Sindangan-Liloy Road,
208358950,residential,False,False,108.59299999999999,"LINESTRING (123.2341164 8.5181623, 123.2341522 8.5189391, 123.2341583 8.519138)",,,,
208358950,residential,False,True,144.179,"LINESTRING (123.2341164 8.5181623, 123.2340851 8.5174033, 123.2340268 8.5168694)",,,,
208358931,trunk,False,True,148.812,"LINESTRING (123.2327684 8.5182798, 123.2341164 8.5181623)",2,79,Dipolog-Sindangan-Liloy Road,
208358959,residential,False,False,153.505,"LINESTRING (123.2327684 8.5182798, 123.2327056 8.5169007)",,,,
208358959,residential,False,True,101.93,"LINESTRING (123.2327684 8.5182798, 123.2328013 8.5191959)",,,,
208358931,trunk,False,False,154.91099999999997,"LINESTRING (123.2327684 8.5182798, 123.2324959 8.5182972, 123.2322704 8.5183185, 123.2320239 8.5183595, 123.2318602 8.5183847, 123.2315974 8.5184285, 123.2313748 8.5184722)",2,79,Dipolog-Sindangan-Liloy Road,
208358931,trunk,False,True,3.715,"LINESTRING (123.2313419 8.5184798, 123.2313748 8.5184722)",2,79,Dipolog-Sindangan-Liloy Road,
723022513,residential,False,True,98.145,"LINESTRING (123.2313419 8.5184798, 123.2314528 8.5193556)",,,,
208358931,trunk,False,False,184.83399999999997,"LINESTRING (123.2313419 8.5184798, 123.2308611 8.5185824, 123.2304414 8.5186712, 123.2299452 8.5187826, 123.2298173 8.518802, 123.2296973 8.5188209)",2,79,Dipolog-Sindangan-Liloy Road,
723022514,unclassified,False,True,23.289,"LINESTRING (123.2296973 8.5188209, 123.2297896 8.5190094)",,,,
"[709070829, 208358931, 208358941]",trunk,False,False,327.657,"LINESTRING (123.2296973 8.5188209, 123.2294033 8.5188317, 123.2291968 8.5188344, 123.2290117 8.5188423, 123.2286524 8.5188502, 123.2282567 8.518865, 123.2268825 8.5189385, 123.2267207 8.5189463)",2,79,Dipolog-Sindangan-Liloy Road,yes
208358931,trunk,False,True,184.834,"LINESTRING (123.2296973 8.5188209, 123.2298173 8.518802, 123.2299452 8.5187826, 123.2304414 8.5186712, 123.2308611 8.5185824, 123.2313419 8.5184798)",2,79,Dipolog-Sindangan-Liloy Road,
208358950,residential,False,False,147.471,"LINESTRING (123.2341583 8.519138, 123.2341485 8.5204642)",,,,
208358950,residential,False,True,108.59299999999999,"LINESTRING (123.2341583 8.519138, 123.2341522 8.5189391, 123.2341164 8.5181623)",,,,
208358973,residential,False,True,149.396,"LINESTRING (123.2341583 8.519138, 123.2332107 8.5191659, 123.2328013 8.5191959)",,,,
208358959,residential,False,False,101.93,"LINESTRING (123.2328013 8.5191959, 123.2327684 8.5182798)",,,,
208358959,residential,False,True,161.036,"LINESTRING (123.2328013 8.5191959, 123.2328566 8.5206431)",,,,
208358973,residential,False,False,149.396,"LINESTRING (123.2328013 8.5191959, 123.2332107 8.5191659, 123.2341583 8.519138)",,,,
208358973,residential,False,True,149.404,"LINESTRING (123.2328013 8.5191959, 123.232563 8.5192362, 123.2321003 8.5192933, 123.2314528 8.5193556)",,,,
208358973,residential,False,True,148.632,"LINESTRING (123.2314528 8.5193556, 123.2302187 8.5199007)",,,,
723022513,residential,False,False,98.145,"LINESTRING (123.2314528 8.5193556, 123.2313419 8.5184798)",,,,
723022513,residential,False,True,69.231,"LINESTRING (123.2314528 8.5193556, 123.231549 8.5199709)",,,,
208358973,residential,False,False,149.404,"LINESTRING (123.2314528 8.5193556, 123.2321003 8.5192933, 123.232563 8.5192362, 123.2328013 8.5191959)",,,,
208358973,residential,False,False,4.774,"LINESTRING (123.2301791 8.5199183, 123.2302187 8.5199007)",,,,
208358973,residential,False,True,215.494,"LINESTRING (123.2301791 8.5199183, 123.2300203 8.5199843, 123.2299371 8.5200254, 123.229803 8.5200943, 123.2296944 8.5201527, 123.229453 8.5202694, 123.2292384 8.5203795, 123.2288977 8.5205413, 123.228425 8.520781)",,,,
723022516,unclassified,True,False,110.14,"LINESTRING (123.2301791 8.5199183, 123.2299024 8.5193204, 123.229807 8.5191142, 123.2297896 8.5190094)",,,,
723022512,residential,False,True,130.458,"LINESTRING (123.231549 8.5199709, 123.2304493 8.520411)",,,,
723022513,residential,False,False,69.231,"LINESTRING (123.231549 8.5199709, 123.2314528 8.5193556)",,,,
723022513,residential,False,True,99.666,"LINESTRING (123.231549 8.5199709, 123.2316692 8.5208593)",,,,
"[723022512, 208358933]",residential,False,False,186.62,"LINESTRING (123.231549 8.5199709, 123.2317288 8.5199272, 123.2319877 8.5198609, 123.232225 8.5198066, 123.2322656 8.5198065, 123.2322894 8.5198188, 123.2323035 8.5198317, 123.2323632 8.5200015, 123.232386 8.5201142, 123.2324141 8.5202257, 123.2324637 8.5203941, 123.2325268 8.5205493, 123.2325867 8.5206891)",,,,
723022512,residential,False,False,4.077,"LINESTRING (123.2304152 8.5204254, 123.2304493 8.520411)",,,,
723022516,unclassified,True,False,62.077,"LINESTRING (123.2304152 8.5204254, 123.2301791 8.5199183)",,,,
208358950,residential,False,True,147.471,"LINESTRING (123.2341485 8.5204642, 123.2341583 8.519138)",,,,
208358972,unclassified,False,False,143.54,"LINESTRING (123.2341485 8.5204642, 123.2336453 8.5205453, 123.2334079 8.5205758, 123.2332939 8.5205824, 123.2331558 8.5205944, 123.2328566 8.5206431)",,,,
208358959,residential,False,False,161.036,"LINESTRING (123.2328566 8.5206431, 123.2328013 8.5191959)",,,,
208358972,unclassified,False,False,30.118,"LINESTRING (123.2328566 8.5206431, 123.2325867 8.5206891)",,,,
208358972,unclassified,False,True,143.54,"LINESTRING (123.2328566 8.5206431, 123.2331558 8.5205944, 123.2332939 8.5205824, 123.2334079 8.5205758, 123.2336453 8.5205453, 123.2341485 8.5204642)",,,,
208358973,residential,False,False,215.494,"LINESTRING (123.228425 8.520781, 123.2288977 8.5205413, 123.2292384 8.5203795, 123.229453 8.5202694, 123.2296944 8.5201527, 123.229803 8.5200943, 123.2299371 8.5200254, 123.2300203 8.5199843, 123.2301791 8.5199183)",,,,
208358972,unclassified,False,True,102.655,"LINESTRING (123.2316692 8.5208593, 123.2325867 8.5206891)",,,,
723022513,residential,False,False,99.666,"LINESTRING (123.2316692 8.5208593, 123.231549 8.5199709)",,,,
208358972,unclassified,False,False,104.35000000000001,"LINESTRING (123.2316692 8.5208593, 123.2308424 8.5210334, 123.2307874 8.521036, 123.2307389 8.5210345)",,,,
208358972,unclassified,False,True,104.35000000000001,"LINESTRING (123.2307389 8.5210345, 123.2307874 8.521036, 123.2308424 8.5210334, 123.2316692 8.5208593)",,,,
723022516,unclassified,True,False,72.576,"LINESTRING (123.2307389 8.5210345, 123.2306868 8.5210002, 123.230674 8.520983, 123.2304559 8.5205127, 123.230434 8.5204654)",,,,
208358925,residential,False,False,327.601,"LINESTRING (123.2275909 8.5216824, 123.2275298 8.52154, 123.2274689 8.5213529, 123.227448 8.5212297, 123.2274346 8.5209405, 123.2274333 8.5208802, 123.2274185 8.5208039, 123.2273469 8.5206496, 123.2269987 8.5201317, 123.2268915 8.5199989, 123.2268365 8.51991, 123.2267845 8.5197904, 123.226768 8.519573, 123.2267207 8.5189463)",,,,
208358972,unclassified,False,False,102.655,"LINESTRING (123.2325867 8.5206891, 123.2316692 8.5208593)",,,,
208358972,unclassified,False,True,30.118,"LINESTRING (123.2325867 8.5206891, 123.2328566 8.5206431)",,,,
"[723022512, 208358933]",residential,False,True,186.62,"LINESTRING (123.2325867 8.5206891, 123.2325268 8.5205493, 123.2324637 8.5203941, 123.2324141 8.5202257, 123.232386 8.5201142, 123.2323632 8.5200015, 123.2323035 8.5198317, 123.2322894 8.5198188, 123.2322656 8.5198065, 123.232225 8.5198066, 123.2319877 8.5198609, 123.2317288 8.5199272, 123.231549 8.5199709)",,,,
208358931,trunk,False,False,3.715,"LINESTRING (123.2313748 8.5184722, 123.2313419 8.5184798)",2,79,Dipolog-Sindangan-Liloy Road,
208358924,residential,False,False,159.318,"LINESTRING (123.2313748 8.5184722, 123.2313533 8.5183489, 123.2313292 8.5182481, 123.2312916 8.5181062, 123.2312809 8.5180598, 123.2312772 8.5180384, 123.2312715 8.5180054, 123.2312685 8.5179189, 123.2312521 8.517051)",,,,
208358931,trunk,False,True,154.911,"LINESTRING (123.2313748 8.5184722, 123.2315974 8.5184285, 123.2318602 8.5183847, 123.2320239 8.5183595, 123.2322704 8.5183185, 123.2324959 8.5182972, 123.2327684 8.5182798)",2,79,Dipolog-Sindangan-Liloy Road,
723022512,residential,False,False,130.458,"LINESTRING (123.2304493 8.520411, 123.231549 8.5199709)",,,,
723022512,residential,False,True,4.077,"LINESTRING (123.2304493 8.520411, 123.2304152 8.5204254)",,,,
723022515,unclassified,True,False,5.471,"LINESTRING (123.2304493 8.520411, 123.2304701 8.5204557)",,,,
208358973,residential,False,False,148.632,"LINESTRING (123.2302187 8.5199007, 123.2314528 8.5193556)",,,,
208358973,residential,False,True,4.774,"LINESTRING (123.2302187 8.5199007, 123.2301791 8.5199183)",,,,
723022515,unclassified,True,False,62.152,"LINESTRING (123.2302187 8.5199007, 123.2304493 8.520411)",,,,
723022514,unclassified,False,False,23.289,"LINESTRING (123.2297896 8.5190094, 123.2296973 8.5188209)",,,,
723022515,unclassified,True,False,109.875,"LINESTRING (123.2297896 8.5190094, 123.2298459 8.5190956, 123.2302187 8.5199007)",,,,
844922844,residential,False,False,4.114,"LINESTRING (123.2304701 8.5204557, 123.230434 8.5204654)",,,,
723022515,unclassified,True,False,70.87299999999999,"LINESTRING (123.2304701 8.5204557, 123.2307066 8.5209631, 123.230721 8.5209853, 123.2307389 8.5210345)",,,,
208358950,residential,False,False,144.179,"LINESTRING (123.2340268 8.5168694, 123.2340851 8.5174033, 123.2341164 8.5181623)",,,,
"[208358946, 208358950]",residential,False,True,149.205,"LINESTRING (123.2340268 8.5168694, 123.2340134 8.5168449, 123.2339852 8.5168131, 123.2339432 8.5168008, 123.2335608 8.5168449, 123.2331021 8.5168727, 123.2327056 8.5169007)",,,,
844922844,residential,False,True,133.439,"LINESTRING (123.2293256 8.5209538, 123.230434 8.5204654)",,,,
723022516,unclassified,True,False,4.905,"LINESTRING (123.230434 8.5204654, 123.2304152 8.5204254)",,,,
844922844,residential,False,False,133.439,"LINESTRING (123.230434 8.5204654, 123.2293256 8.5209538)",,,,
844922844,residential,False,True,4.114,"LINESTRING (123.230434 8.5204654, 123.2304701 8.5204557)",,,,
