osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,bridge
958108983,tertiary,False,True,7.51,,,"LINESTRING (123.5487826 10.2224576, 123.5487143 10.2224642)",,
156418619,trunk,False,False,114.121,820,Diosdado Macapagal Highway,"LINESTRING (123.5487826 10.2224576, 123.5487641 10.2223788, 123.5487696 10.2223289, 123.5491021 10.2214956)",,
665382815,trunk,False,True,18.205,820,Diosdado Macapagal Highway,"LINESTRING (123.5487826 10.2224576, 123.5488611 10.2225182, 123.5489239 10.22254)",,
"[156418617, 156418618, 665382815]",trunk,False,False,591.819,820,Diosdado Macapagal Highway,"LINESTRING (123.5507999 10.2266397, 123.5508044 10.2265222, 123.5508571 10.2263213, 123.5512688 10.2252231, 123.5513006 10.2251021, 123.5513175 10.2249562, 123.5513073 10.2247735, 123.5512519 10.2246216, 123.5508562 10.2239497, 123.5505141 10.2234503, 123.550394 10.223323, 123.5501759 10.2231589, 123.5496919 10.22284, 123.5494068 10.2227055, 123.5491803 10.2226209, 123.5489239 10.22254)",2,yes
156418738,tertiary,False,False,32.614,,,"LINESTRING (123.5478358 10.2224633, 123.5479673 10.222254, 123.5480035 10.222223)",,
"[909929604, 185398444]",residential,False,False,160.317,,,"LINESTRING (123.5478358 10.2224633, 123.5481168 10.2227331, 123.5484689 10.2230196, 123.5485582 10.2228004, 123.5487143 10.2224642)",,
156418692,residential,False,False,162.231,,,"LINESTRING (123.5489239 10.22254, 123.5490771 10.2225377, 123.5493305 10.2226037, 123.5494056 10.2226169, 123.5494485 10.2225879, 123.5494848 10.2225153, 123.5495273 10.2224161, 123.5497735 10.2217218)",,
665382815,trunk,False,False,18.205,820,Diosdado Macapagal Highway,"LINESTRING (123.5489239 10.22254, 123.5488611 10.2225182, 123.5487826 10.2224576)",,
"[156418617, 156418618, 665382815]",trunk,False,True,591.8190000000001,820,Diosdado Macapagal Highway,"LINESTRING (123.5489239 10.22254, 123.5491803 10.2226209, 123.5494068 10.2227055, 123.5496919 10.22284, 123.5501759 10.2231589, 123.550394 10.223323, 123.5505141 10.2234503, 123.5508562 10.2239497, 123.5512519 10.2246216, 123.5513073 10.2247735, 123.5513175 10.2249562, 123.5513006 10.2251021, 123.5512688 10.2252231, 123.5508571 10.2263213, 123.5508044 10.2265222, 123.5507999 10.2266397)",2,yes
156418689,residential,False,True,77.658,,,"LINESTRING (123.5491021 10.2214956, 123.5497735 10.2217218)",,
156418619,trunk,False,False,81.90400000000001,820,Diosdado Macapagal Highway,"LINESTRING (123.5491021 10.2214956, 123.549263 10.2214278, 123.5493896 10.2213821, 123.5495353 10.2213119, 123.549647 10.2212158, 123.5497239 10.2211151)",,
156418619,trunk,False,True,114.121,820,Diosdado Macapagal Highway,"LINESTRING (123.5491021 10.2214956, 123.5487696 10.2223289, 123.5487641 10.2223788, 123.5487826 10.2224576)",,
"[156418689, 156418690]",residential,False,"[False, True]",133.863,,,"LINESTRING (123.5491021 10.2214956, 123.5490006 10.2214265, 123.5488182 10.2213657, 123.548546 10.2212905, 123.5484601 10.2212763, 123.5482038 10.2217412)",,
156418619,trunk,False,True,81.904,820,Diosdado Macapagal Highway,"LINESTRING (123.5497239 10.2211151, 123.549647 10.2212158, 123.5495353 10.2213119, 123.5493896 10.2213821, 123.549263 10.2214278, 123.5491021 10.2214956)",,
665522028,residential,False,True,79.91199999999999,,,"LINESTRING (123.5497239 10.2211151, 123.5499153 10.2213255, 123.5499233 10.2213525, 123.5499253 10.2213915, 123.549922 10.2214456, 123.5499159 10.2214746, 123.5498938 10.2215195, 123.5498764 10.2215545, 123.5498489 10.2216145, 123.5498147 10.2216686, 123.5497735 10.2217218)",,
156418689,residential,False,False,77.658,,,"LINESTRING (123.5497735 10.2217218, 123.5491021 10.2214956)",,
156418692,residential,False,True,162.23100000000002,,,"LINESTRING (123.5497735 10.2217218, 123.5495273 10.2224161, 123.5494848 10.2225153, 123.5494485 10.2225879, 123.5494056 10.2226169, 123.5493305 10.2226037, 123.5490771 10.2225377, 123.5489239 10.22254)",,
665522028,residential,False,False,79.912,,,"LINESTRING (123.5497735 10.2217218, 123.5498147 10.2216686, 123.5498489 10.2216145, 123.5498764 10.2215545, 123.5498938 10.2215195, 123.5499159 10.2214746, 123.549922 10.2214456, 123.5499253 10.2213915, 123.5499233 10.2213525, 123.5499153 10.2213255, 123.5497239 10.2211151)",,
156418691,residential,False,True,92.00399999999999,,,"LINESTRING (123.5478951 10.2210843, 123.5479433 10.2212287, 123.5480069 10.2212786, 123.5480418 10.2213377, 123.5480647 10.2214065, 123.5480042 10.2215584, 123.5480042 10.2216112, 123.5480256 10.2216416, 123.5482038 10.2217412)",,
156418690,residential,False,True,57.884,,,"LINESTRING (123.5482038 10.2217412, 123.5480035 10.222223)",,
"[156418689, 156418690]",residential,False,"[False, True]",133.863,,,"LINESTRING (123.5482038 10.2217412, 123.5484601 10.2212763, 123.548546 10.2212905, 123.5488182 10.2213657, 123.5490006 10.2214265, 123.5491021 10.2214956)",,
156418691,residential,False,False,92.00399999999999,,,"LINESTRING (123.5482038 10.2217412, 123.5480256 10.2216416, 123.5480042 10.2216112, 123.5480042 10.2215584, 123.5480647 10.2214065, 123.5480418 10.2213377, 123.5480069 10.2212786, 123.5479433 10.2212287, 123.5478951 10.2210843)",,
156418690,residential,False,False,57.884,,,"LINESTRING (123.5480035 10.222223, 123.5482038 10.2217412)",,
156418738,tertiary,False,True,32.614,,,"LINESTRING (123.5480035 10.222223, 123.5479673 10.222254, 123.5478358 10.2224633)",,
958108983,tertiary,False,False,82.693,,,"LINESTRING (123.5480035 10.222223, 123.5480485 10.2222266, 123.5483797 10.2223332, 123.5486063 10.2224071, 123.548668 10.2224322, 123.5487143 10.2224642)",,
958108983,tertiary,False,False,7.51,,,"LINESTRING (123.5487143 10.2224642, 123.5487826 10.2224576)",,
"[185398444, 909929604]",residential,False,True,160.317,,,"LINESTRING (123.5487143 10.2224642, 123.5485582 10.2228004, 123.5484689 10.2230196, 123.5481168 10.2227331, 123.5478358 10.2224633)",,
958108983,tertiary,False,True,82.69300000000001,,,"LINESTRING (123.5487143 10.2224642, 123.548668 10.2224322, 123.5486063 10.2224071, 123.5483797 10.2223332, 123.5480485 10.2222266, 123.5480035 10.222223)",,
