osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,access
180802137,False,,,unclassified,True,66.108,"LINESTRING (120.4864274 14.4364693, 120.4863148 14.4365817, 120.4860334 14.4369245)",,,,
180802105,False,,P. Gomez Street,residential,False,45.361,"LINESTRING (120.4853546 14.4355972, 120.4856196 14.4352801)",,,,
180802107,False,,,residential,True,150.829,"LINESTRING (120.4853546 14.4355972, 120.4864274 14.4364693)",,,,
"[180802107, 1265994483]",False,,P. Zamora Street,residential,False,118.799,"LINESTRING (120.4853546 14.4355972, 120.4848799 14.4352907, 120.4851771 14.4348626)",,,,
180802141,False,,P. Gomez Street,residential,True,62.463,"LINESTRING (120.4853546 14.4355972, 120.4853003 14.4357019, 120.4852225 14.4358967, 120.4851635 14.4360318, 120.4851236 14.436112)",,,,
180802119,False,,Bantayan Street,tertiary,False,40.036,"LINESTRING (120.4848442 14.4347395, 120.4844997 14.4346041)",,,,
912593844,False,,Bantayan Street,tertiary,False,38.373,"LINESTRING (120.4848442 14.4347395, 120.4851771 14.4348626)",,,,
1265994482,False,,Laya Street,unclassified,False,97.493,"LINESTRING (120.4848442 14.4347395, 120.485391 14.4340407)",,,,
184762737,False,,Laya Street,tertiary,True,306.37300000000005,"LINESTRING (120.4848442 14.4347395, 120.4846277 14.4350206, 120.4842918 14.4353798, 120.4839974 14.4357037, 120.4839517 14.4357468, 120.4837882 14.4359012, 120.4833911 14.4362907, 120.4833671 14.4363142, 120.483251 14.4364568, 120.4829674 14.4368051)",,,,
184765776,False,2,General Ricarte Street,primary,False,36.738,"LINESTRING (120.4854273 14.4334514, 120.4856744 14.4336792)",301,40,,
180802139,False,,Sandatahan Street,residential,True,53.634,"LINESTRING (120.4854273 14.4334514, 120.4851913 14.4337145, 120.4851056 14.4338195)",,,,
184765776,False,2,General Ricarte Street,primary,True,85.384,"LINESTRING (120.4854273 14.4334514, 120.4853381 14.4333582, 120.4848599 14.4329153)",301,40,,
180802114,False,,Leoncio Morales Street,residential,True,121.524,"LINESTRING (120.4848599 14.4329153, 120.484676 14.4330309, 120.4838097 14.4332984)",,,,
184765776,False,2,General Ricarte Street,primary,False,85.384,"LINESTRING (120.4848599 14.4329153, 120.4853381 14.4333582, 120.4854273 14.4334514)",301,40,,
184765776,False,2,General Ricarte Street,primary,True,106.663,"LINESTRING (120.4848599 14.4329153, 120.4847653 14.4328275, 120.4841285 14.4322685)",301,40,,
180802130,False,,San Nicolas Street,residential,False,140.924,"LINESTRING (120.4883828 14.4363661, 120.4881709 14.4361921, 120.4873636 14.4355713)",,,,
184759851,True,2,Mendoza Street,tertiary,False,48.661,"LINESTRING (120.4883828 14.4363661, 120.4885719 14.4361161, 120.4886623 14.4360231)",,,,
180802143,False,,P. Zamora Street,tertiary,True,47.173,"LINESTRING (120.4859229 14.4339097, 120.485656 14.4342461)",,,,
184765776,False,2,General Ricarte Street,primary,False,41.48,"LINESTRING (120.4859229 14.4339097, 120.486214 14.434154)",301,40,,
184765776,False,2,General Ricarte Street,primary,True,37.054,"LINESTRING (120.4859229 14.4339097, 120.4856744 14.4336792)",301,40,,
180802121,False,,,unclassified,True,72.216,"LINESTRING (120.484868 14.4360659, 120.4844778 14.4365941)",,,,
373178315,True,2,Zalavaria Street,tertiary,False,242.57199999999997,"LINESTRING (120.4900385 14.4354126, 120.4899767 14.4354816, 120.4898875 14.4355843, 120.4896274 14.4358596, 120.4892733 14.4362362, 120.4890677 14.4364448, 120.4889354 14.4365791, 120.4886269 14.4369038, 120.4885248 14.4370274)",,,,
"[1206854793, 632727363, 180772269]",True,2,P. Roman Boulevard,primary,False,75.89999999999999,"LINESTRING (120.4900385 14.4354126, 120.4899481 14.4353821, 120.4898816 14.4353597, 120.4894304 14.4352067, 120.4893724 14.4351896)",301,50,cantilever,
184759434,False,,Semilla Street,residential,True,76.826,"LINESTRING (120.4870974 14.4358863, 120.4875967 14.4362944, 120.4876193 14.4363483)",,,,
665404748,False,,,unclassified,True,56.152,"LINESTRING (120.4870974 14.4358863, 120.4869117 14.4358882, 120.486693 14.4361349)",,,,
723035815,False,,,unclassified,False,45.387,"LINESTRING (120.4870974 14.4358863, 120.4872456 14.4357349, 120.4873636 14.4355713)",,,,
180802137,False,,,unclassified,False,186.619,"LINESTRING (120.4834557 14.4385129, 120.4835817 14.4384, 120.483809 14.4382449, 120.4839706 14.4381727, 120.484212 14.438135, 120.484383 14.4381436, 120.4847967 14.4383948, 120.4849952 14.4383624)",,,,
882691347,False,,,residential,False,63.099000000000004,"LINESTRING (120.4834557 14.4385129, 120.4833185 14.4383801, 120.4832713 14.4383508, 120.4831452 14.4383025, 120.4829765 14.4381979)",,,,
180802130,False,,San Nicolas Street,residential,False,166.066,"LINESTRING (120.4873636 14.4355713, 120.4872161 14.4354336, 120.4869264 14.4351998, 120.4865992 14.4349842, 120.4864817 14.4349124, 120.4861552 14.4346482)",,,,
180802130,False,,San Nicolas Street,residential,True,140.924,"LINESTRING (120.4873636 14.4355713, 120.4881709 14.4361921, 120.4883828 14.4363661)",,,,
723035815,False,,,unclassified,True,45.387,"LINESTRING (120.4873636 14.4355713, 120.4872456 14.4357349, 120.4870974 14.4358863)",,,,
838044419,False,2,General Ricarte Street,secondary,False,19.069,"LINESTRING (120.482377 14.4308562, 120.482545 14.4309104)",301,,,
227444699,False,,,residential,True,140.704,"LINESTRING (120.482377 14.4308562, 120.4823021 14.4311892, 120.4822319 14.431403, 120.4821138 14.4317459, 120.4819749 14.4320568)",,,,
838044419,False,2,General Ricarte Street,secondary,True,38.084,"LINESTRING (120.482377 14.4308562, 120.482144 14.4308022, 120.4820303 14.4307932)",301,,,
180804010,False,,San Nicolas Street,residential,False,52.475,"LINESTRING (120.4847297 14.4335192, 120.4849073 14.4336598, 120.4851056 14.4338195)",,,,
180802139,False,,Sandatahan Street,residential,False,36.46,"LINESTRING (120.4848956 14.4340767, 120.4851056 14.4338195)",,,,
180802139,False,,Sandatahan Street,residential,True,44.034,"LINESTRING (120.4848956 14.4340767, 120.484851 14.4341313, 120.4846541 14.4343962)",,,,
"[180804048, 180804050]",False,,,residential,"[False, True]",107.924,"LINESTRING (120.4848956 14.4340767, 120.4844132 14.4337192, 120.4841677 14.4340186)",,,,
180802139,False,,Sandatahan Street,residential,True,36.46,"LINESTRING (120.4851056 14.4338195, 120.4848956 14.4340767)",,,,
180804010,False,,San Nicolas Street,residential,False,39.364,"LINESTRING (120.4851056 14.4338195, 120.485391 14.4340407)",,,,
180802139,False,,Sandatahan Street,residential,False,53.634,"LINESTRING (120.4851056 14.4338195, 120.4851913 14.4337145, 120.4854273 14.4334514)",,,,
180804010,False,,San Nicolas Street,residential,True,52.475,"LINESTRING (120.4851056 14.4338195, 120.4849073 14.4336598, 120.4847297 14.4335192)",,,,
180802119,False,,Bantayan Street,tertiary,True,85.745,"LINESTRING (120.4837437 14.434362, 120.4844997 14.4346041)",,,,
180804048,False,,,residential,True,59.521,"LINESTRING (120.4837437 14.434362, 120.4841677 14.4340186)",,,,
180802119,False,,Bantayan Street,tertiary,False,110.929,"LINESTRING (120.4837437 14.434362, 120.4836326 14.4343296, 120.4834046 14.4342387, 120.4832035 14.4340647, 120.4830002 14.4337335)",,,,
180804057,False,,,residential,False,48.916000000000004,"LINESTRING (120.4819749 14.4320568, 120.4820931 14.432062, 120.4822178 14.4320258, 120.4824186 14.4319824)",,,,
180804057,False,,,residential,True,37.325,"LINESTRING (120.4819749 14.4320568, 120.4819527 14.4320721, 120.4817605 14.432088, 120.4816345 14.4320984)",,,,
227444699,False,,,residential,False,140.704,"LINESTRING (120.4819749 14.4320568, 120.4821138 14.4317459, 120.4822319 14.431403, 120.4823021 14.4311892, 120.482377 14.4308562)",,,,
180804048,False,,,residential,False,59.521,"LINESTRING (120.4841677 14.4340186, 120.4837437 14.434362)",,,,
882654446,False,,,residential,False,67.13,"LINESTRING (120.4841677 14.4340186, 120.4846541 14.4343962)",,,,
"[180804048, 180804050]",False,,,residential,"[False, True]",107.924,"LINESTRING (120.4841677 14.4340186, 120.4844132 14.4337192, 120.4848956 14.4340767)",,,,
181047273,False,,Laya Street,residential,False,26.14,"LINESTRING (120.4861486 14.4331755, 120.4859762 14.433341)",,,,
181047275,False,,,residential,False,109.418,"LINESTRING (120.4861486 14.4331755, 120.485875 14.4327235, 120.485639 14.4323242)",,,,
181047275,False,,,residential,True,121.482,"LINESTRING (120.4861486 14.4331755, 120.4863737 14.433423, 120.4867887 14.4331347, 120.4868138 14.433136, 120.4868352 14.4331522, 120.4869656 14.4333292)",,,,
181047273,False,,Laya Street,residential,True,26.14,"LINESTRING (120.4859762 14.433341, 120.4861486 14.4331755)",,,,
181047267,False,,A. Bonifacio Street,residential,True,220.088,"LINESTRING (120.4859762 14.433341, 120.4858643 14.4332015, 120.4855639 14.4328586, 120.4852903 14.4323754, 120.4850326 14.4319113, 120.4848965 14.43167)",,,,
181047273,False,,Laya Street,residential,False,49.745999999999995,"LINESTRING (120.4859762 14.433341, 120.4859016 14.4334127, 120.4856744 14.4336792)",,,,
180772267,False,,,residential,True,106.809,"LINESTRING (120.4848965 14.43167, 120.4848392 14.4316986, 120.4845949 14.4318585, 120.4844423 14.4319584, 120.4841285 14.4322685)",,,,
181047267,False,,A. Bonifacio Street,residential,False,220.08800000000002,"LINESTRING (120.4848965 14.43167, 120.4850326 14.4319113, 120.4852903 14.4323754, 120.4855639 14.4328586, 120.4858643 14.4332015, 120.4859762 14.433341)",,,,
181047269,False,,,residential,False,18.178,"LINESTRING (120.4817599 14.431203, 120.481738 14.4310409)",,,,
181047269,False,,,residential,True,43.589,"LINESTRING (120.4817599 14.431203, 120.4817619 14.431595)",,,,
181047269,False,,,residential,False,18.785,"LINESTRING (120.481738 14.4310409, 120.4816914 14.4308781)",,,,
181047269,False,,,residential,True,18.178,"LINESTRING (120.481738 14.4310409, 120.4817599 14.431203)",,,,
181047269,False,,,residential,False,43.589,"LINESTRING (120.4817619 14.431595, 120.4817599 14.431203)",,,,
882654445,False,,,residential,False,57.632,"LINESTRING (120.4817619 14.431595, 120.4816345 14.4320984)",,,,
31740593,False,2,P. Roman Boulevard,primary,True,228.655,"LINESTRING (120.4885465 14.4345322, 120.4875246 14.4334828, 120.4873568 14.4333469, 120.4872683 14.4333028, 120.4871679 14.4332828, 120.4870874 14.4332828, 120.4869935 14.4333088, 120.4869656 14.4333292)",301,50,,
184759967,False,,,residential,True,95.321,"LINESTRING (120.4885465 14.4345322, 120.4883856 14.4347062, 120.4882434 14.4348777, 120.4879243 14.4346179)",,,,
31740593,False,2,P. Roman Boulevard,primary,False,28.851,"LINESTRING (120.4867655 14.433501, 120.4868836 14.4333893, 120.4869656 14.4333292)",301,50,,
31740593,False,2,P. Roman Boulevard,primary,True,93.88499999999999,"LINESTRING (120.4867655 14.433501, 120.4866341 14.4336672, 120.4865215 14.4338023, 120.4863954 14.4339296, 120.486214 14.434154)",301,50,,
185289663,False,,,residential,True,57.815,"LINESTRING (120.4867655 14.433501, 120.4869156 14.4336439, 120.4869713 14.4337584, 120.4871141 14.433888)",,,,
184754162,False,2,Asiatic Road,residential,True,57.946,"LINESTRING (120.4836754 14.432772, 120.4832807 14.4324178)",,20,,no
184845871,False,2,Mariveles-Bagac Road,primary,False,74.265,"LINESTRING (120.4836754 14.432772, 120.4841285 14.4322685)",,,,
184845871,False,2,Mariveles-Bagac Road,primary,True,72.23,"LINESTRING (120.4836754 14.432772, 120.4834031 14.4331693, 120.4833762 14.4332085, 120.4833113 14.4333173)",,,,
838044419,False,2,General Ricarte Street,secondary,True,19.069,"LINESTRING (120.482545 14.4309104, 120.482377 14.4308562)",301,,,
"[184757052, 180772268, 184757054]",False,2,General Ricarte Street,secondary,False,228.15200000000002,"LINESTRING (120.482545 14.4309104, 120.4826805 14.4310151, 120.4828468 14.4311606, 120.4829729 14.4312905, 120.4832963 14.4315812, 120.4834634 14.4317367, 120.4835909 14.4318551, 120.4837183 14.4319735, 120.4841285 14.4322685)",301,,cantilever,
184759883,False,2,F. Zalavarria Street,secondary,True,122.18800000000002,"LINESTRING (120.4886623 14.4360231, 120.4887219 14.4360111, 120.4887665 14.4359842, 120.4888335 14.4359167, 120.4890118 14.4356928, 120.4890761 14.435612, 120.4893724 14.4351896)",,,,
"[184758587, 184758562, 184758539]",True,2,,tertiary,False,60.472,"LINESTRING (120.4885248 14.4370274, 120.4884848 14.4369921, 120.4881513 14.436753, 120.4880768 14.4366999)",,,yes,
184758889,True,2,Semilla Street,tertiary,False,62.894,"LINESTRING (120.4880768 14.4366999, 120.4876193 14.4363483)",,,,
184759851,True,2,Mendoza Street,tertiary,False,49.633,"LINESTRING (120.4880768 14.4366999, 120.4883828 14.4363661)",,,,
"[184758626, 180802126]",True,,Claro Paguio Street,residential,False,242.11700000000002,"LINESTRING (120.4880768 14.4366999, 120.4876185 14.4372362, 120.4875795 14.4372744, 120.4875112 14.4373012, 120.4874641 14.4373056, 120.487412 14.4372856, 120.4873475 14.4372467, 120.4864274 14.4364693)",,,,
184759172,True,,Jose Sarreal Street,tertiary,False,135.39,"LINESTRING (120.4876193 14.4363483, 120.4873898 14.4366278, 120.4873482 14.4366453, 120.4873012 14.436627, 120.486693 14.4361349)",,,,
184759434,False,,Semilla Street,residential,False,76.826,"LINESTRING (120.4876193 14.4363483, 120.4875967 14.4362944, 120.4870974 14.4358863)",,,,
184759883,False,2,F. Zalavarria Street,secondary,False,122.18799999999999,"LINESTRING (120.4893724 14.4351896, 120.4890761 14.435612, 120.4890118 14.4356928, 120.4888335 14.4359167, 120.4887665 14.4359842, 120.4887219 14.4360111, 120.4886623 14.4360231)",,,,
964439011,True,2,P. Roman Boulevard,primary,False,69.8,"LINESTRING (120.4893724 14.4351896, 120.4892614 14.4351517, 120.4891688 14.4351089, 120.4890508 14.4350309, 120.488863 14.4348595, 120.4888443 14.4348407)",301,50,,
184759967,False,,,residential,False,95.321,"LINESTRING (120.4879243 14.4346179, 120.4882434 14.4348777, 120.4883856 14.4347062, 120.4885465 14.4345322)",,,,
184760147,True,,San Nicolas Street,residential,False,33.004,"LINESTRING (120.4861552 14.4346482, 120.4859206 14.4344572)",,,,
184760840,True,,P. Gomez Street,tertiary,False,45.67,"LINESTRING (120.4861552 14.4346482, 120.4864367 14.434341)",,,,
180802130,False,,San Nicolas Street,residential,True,166.066,"LINESTRING (120.4861552 14.4346482, 120.4864817 14.4349124, 120.4865992 14.4349842, 120.4869264 14.4351998, 120.4872161 14.4354336, 120.4873636 14.4355713)",,,,
180804010,False,,San Nicolas Street,residential,True,36.917,"LINESTRING (120.4859206 14.4344572, 120.485656 14.4342461)",,,,
882691346,False,,,residential,False,46.205,"LINESTRING (120.4859206 14.4344572, 120.486214 14.434154)",,,,
180802105,False,,P. Gomez Street,residential,True,45.361,"LINESTRING (120.4856196 14.4352801, 120.4853546 14.4355972)",,,,
184760840,True,,P. Gomez Street,tertiary,False,51.733,"LINESTRING (120.4856196 14.4352801, 120.4859229 14.4349193)",,,,
184761195,False,,,residential,False,85.03,"LINESTRING (120.4865215 14.435418, 120.4859229 14.4349193)",,,,
184760840,True,,P. Gomez Street,tertiary,False,39.172,"LINESTRING (120.4859229 14.4349193, 120.4861552 14.4346482)",,,,
184761195,False,,,residential,True,85.03,"LINESTRING (120.4859229 14.4349193, 120.4865215 14.435418)",,,,
184762118,False,,,residential,True,44.909,"LINESTRING (120.4833255 14.4370121, 120.4829674 14.4368051)",,,,
184762118,False,,,residential,False,144.153,"LINESTRING (120.4833255 14.4370121, 120.4833162 14.4371038, 120.4832504 14.4372251, 120.4827319 14.4376956, 120.4826618 14.4376908, 120.4824385 14.4374672)",,,,
882673065,False,,,residential,False,76.142,"LINESTRING (120.4833255 14.4370121, 120.4835737 14.4371245, 120.4837802 14.4371634, 120.4839908 14.4372336)",,,,
184762118,False,,,residential,True,144.153,"LINESTRING (120.4824385 14.4374672, 120.4826618 14.4376908, 120.4827319 14.4376956, 120.4832504 14.4372251, 120.4833162 14.4371038, 120.4833255 14.4370121)",,,,
184762737,False,,Laya Street,tertiary,False,93.57100000000001,"LINESTRING (120.4824385 14.4374672, 120.4826517 14.4372596, 120.4828125 14.437057, 120.482834 14.437022, 120.4829424 14.4368458, 120.4829674 14.4368051)",,,,
180802143,False,,P. Zamora Street,tertiary,False,47.173,"LINESTRING (120.485656 14.4342461, 120.4859229 14.4339097)",,,,
180804010,False,,San Nicolas Street,residential,False,36.917,"LINESTRING (120.485656 14.4342461, 120.4859206 14.4344572)",,,,
180804010,False,,San Nicolas Street,residential,True,36.551,"LINESTRING (120.485656 14.4342461, 120.485391 14.4340407)",,,,
180802143,False,,P. Zamora Street,tertiary,True,85.786,"LINESTRING (120.485656 14.4342461, 120.4854612 14.4344915, 120.4851771 14.4348626)",,,,
184845871,False,2,Mariveles-Bagac Road,primary,False,80.569,"LINESTRING (120.4816008 14.4341209, 120.4823287 14.4339533)",,,,
184845896,False,,,residential,True,19.834,"LINESTRING (120.4822582 14.4342055, 120.4821571 14.4343546)",,,,
184845895,False,,,residential,False,113.489,"LINESTRING (120.4822582 14.4342055, 120.4828981 14.4346598, 120.4830737 14.4344735)",,,,
184845896,False,,,residential,False,29.291,"LINESTRING (120.4822582 14.4342055, 120.4823087 14.434089, 120.4823287 14.4339533)",,,,
184845896,False,,,residential,False,19.834,"LINESTRING (120.4821571 14.4343546, 120.4822582 14.4342055)",,,,
184845896,False,,,residential,True,10.161,"LINESTRING (120.4821571 14.4343546, 120.4820994 14.4344269)",,,,
184845893,False,,,residential,False,86.41799999999999,"LINESTRING (120.4821571 14.4343546, 120.4827722 14.4347741, 120.4828163 14.4347973)",,,,
184845896,False,,,residential,False,10.161,"LINESTRING (120.4820994 14.4344269, 120.4821571 14.4343546)",,,,
184845895,False,,,residential,True,113.489,"LINESTRING (120.4830737 14.4344735, 120.4828981 14.4346598, 120.4822582 14.4342055)",,,,
184845893,False,,,residential,True,86.41799999999999,"LINESTRING (120.4828163 14.4347973, 120.4827722 14.4347741, 120.4821571 14.4343546)",,,,
185289663,False,,,residential,False,57.815,"LINESTRING (120.4871141 14.433888, 120.4869713 14.4337584, 120.4869156 14.4336439, 120.4867655 14.433501)",,,,
185289828,False,,,residential,False,34.03,"LINESTRING (120.4886349 14.4350699, 120.4886504 14.4350529, 120.4888443 14.4348407)",,,,
185289828,False,,,residential,True,34.03,"LINESTRING (120.4888443 14.4348407, 120.4886504 14.4350529, 120.4886349 14.4350699)",,,,
964439011,True,2,P. Roman Boulevard,primary,False,46.989999999999995,"LINESTRING (120.4888443 14.4348407, 120.4886275 14.4346262, 120.4885465 14.4345322)",301,50,,
180802121,False,,,unclassified,False,72.216,"LINESTRING (120.4844778 14.4365941, 120.484868 14.4360659)",,,,
180802121,False,,,unclassified,True,34.052,"LINESTRING (120.4844778 14.4365941, 120.4843515 14.4367453, 120.4842886 14.436839)",,,,
180802141,False,,P. Gomez Street,residential,False,116.28800000000001,"LINESTRING (120.4844778 14.4365941, 120.4847428 14.4367559, 120.485065 14.4362297, 120.4851236 14.436112)",,,,
180804057,False,,,residential,True,48.916,"LINESTRING (120.4824186 14.4319824, 120.4822178 14.4320258, 120.4820931 14.432062, 120.4819749 14.4320568)",,,,
882654445,False,,,residential,True,57.632,"LINESTRING (120.4816345 14.4320984, 120.4817619 14.431595)",,,,
180804057,False,,,residential,False,37.324999999999996,"LINESTRING (120.4816345 14.4320984, 120.4817605 14.432088, 120.4819527 14.4320721, 120.4819749 14.4320568)",,,,
246516151,False,,,residential,False,12.005,"LINESTRING (120.4857666 14.4375509, 120.4858621 14.4376066)",,,,
180802137,False,,,unclassified,False,76.019,"LINESTRING (120.4857666 14.4375509, 120.4857938 14.4374578, 120.4858696 14.4372103, 120.4859709 14.4370007, 120.4860334 14.4369245)",,,,
180802137,False,,,unclassified,True,127.647,"LINESTRING (120.4857666 14.4375509, 120.4857462 14.4376207, 120.4856631 14.4378103, 120.4854887 14.4379973, 120.4852762 14.4382319, 120.4850676 14.4383506, 120.4849952 14.4383624)",,,,
246516151,False,,,residential,True,36.225,"LINESTRING (120.4861332 14.4377982, 120.4859698 14.4376694, 120.4858621 14.4376066)",,,,
246516151,False,,,residential,True,12.005,"LINESTRING (120.4858621 14.4376066, 120.4857666 14.4375509)",,,,
246516151,False,,,residential,False,36.225,"LINESTRING (120.4858621 14.4376066, 120.4859698 14.4376694, 120.4861332 14.4377982)",,,,
246516152,False,,,residential,False,79.94999999999999,"LINESTRING (120.4858621 14.4376066, 120.4860594 14.4373549, 120.4863145 14.4370365)",,,,
246516152,False,,,residential,True,79.94999999999999,"LINESTRING (120.4863145 14.4370365, 120.4860594 14.4373549, 120.4858621 14.4376066)",,,,
180804010,False,,San Nicolas Street,residential,False,36.551,"LINESTRING (120.485391 14.4340407, 120.485656 14.4342461)",,,,
180804010,False,,San Nicolas Street,residential,True,39.364,"LINESTRING (120.485391 14.4340407, 120.4851056 14.4338195)",,,,
1265994482,False,,Laya Street,unclassified,False,50.469,"LINESTRING (120.485391 14.4340407, 120.4856744 14.4336792)",,,,
1265994482,False,,Laya Street,unclassified,True,97.493,"LINESTRING (120.485391 14.4340407, 120.4848442 14.4347395)",,,,
180804051,False,,,residential,False,37.696,"LINESTRING (120.4816914 14.4308781, 120.4820303 14.4307932)",,,,
181047269,False,,,residential,True,18.785,"LINESTRING (120.4816914 14.4308781, 120.481738 14.4310409)",,,,
180804051,False,,,residential,True,37.696,"LINESTRING (120.4820303 14.4307932, 120.4816914 14.4308781)",,,,
838044419,False,2,General Ricarte Street,secondary,False,38.084,"LINESTRING (120.4820303 14.4307932, 120.482144 14.4308022, 120.482377 14.4308562)",301,,,
184754162,False,2,Asiatic Road,residential,False,57.946,"LINESTRING (120.4832807 14.4324178, 120.4836754 14.432772)",,20,,no
