osmid,highway,oneway,reversed,length,geometry,lanes
284926458,unclassified,False,False,137.573,"LINESTRING (122.8101245 7.4269389, 122.8100359 7.4257048)",
947376372,unclassified,False,True,62.332,"LINESTRING (122.8101245 7.4269389, 122.8095609 7.4269824)",
947376373,unclassified,False,False,319.049,"LINESTRING (122.8101245 7.4269389, 122.8129689 7.4264123)",
284926458,unclassified,False,True,135.22500000000002,"LINESTRING (122.8101245 7.4269389, 122.810339 7.4276756, 122.8103685 7.4277873, 122.8103779 7.4279057, 122.8103939 7.4281202)",
284926458,unclassified,False,False,92.188,"LINESTRING (122.8104557 7.428947, 122.8103939 7.4281202)",
845633177,unclassified,False,True,138.784,"LINESTRING (122.8104557 7.428947, 122.8101546 7.4289636, 122.8100722 7.4289563, 122.8099964 7.428925, 122.8099213 7.4288778, 122.8097192 7.4286952, 122.809645 7.4286176, 122.8095779 7.4285269, 122.8094794 7.4283445)",
159614162,unclassified,False,False,21.546,"LINESTRING (122.8098133 7.4246504, 122.8100087 7.4246521)",
845627750,unclassified,False,True,122.564,"LINESTRING (122.8098133 7.4246504, 122.8097194 7.4257487)",
159614162,unclassified,False,True,74.926,"LINESTRING (122.8098133 7.4246504, 122.8097431 7.4246533, 122.8096827 7.4246601, 122.8096196 7.4246743, 122.8095419 7.4247006, 122.8094577 7.4247408, 122.8093594 7.4247974, 122.8092816 7.4248503, 122.8092046 7.4249139)",
159614156,unclassified,False,True,6.473,"LINESTRING (122.8080203 7.4271264, 122.8079694 7.4271554)",
159614162,unclassified,False,False,64.043,"LINESTRING (122.8080203 7.4271264, 122.8080337 7.4265506)",
947376372,unclassified,False,False,66.082,"LINESTRING (122.8080203 7.4271264, 122.8086157 7.4270586)",
159614158,secondary,False,False,99.098,"LINESTRING (122.8124568 7.422733, 122.8115582 7.4227488)",2
159614158,secondary,False,True,41.686,"LINESTRING (122.8124568 7.422733, 122.8126191 7.4227343, 122.8128348 7.4227392)",2
159614157,residential,False,False,161.05,"LINESTRING (122.8086157 7.4270586, 122.8083342 7.4256374)",
845634274,residential,False,False,93.231,"LINESTRING (122.8086157 7.4270586, 122.8086747 7.427895)",
947376372,unclassified,False,False,104.564,"LINESTRING (122.8086157 7.4270586, 122.8095609 7.4269824)",
947376372,unclassified,False,True,66.082,"LINESTRING (122.8086157 7.4270586, 122.8080203 7.4271264)",
159614156,unclassified,False,True,42.881,"LINESTRING (122.8075026 7.4278432, 122.8075079 7.4282288)",
159614156,unclassified,False,False,97.388,"LINESTRING (122.8075026 7.4278432, 122.8075053 7.4277288, 122.8075348 7.4276025, 122.807693 7.4273698, 122.8078245 7.4272381, 122.8079694 7.4271554)",
845633178,residential,False,False,129.69899999999998,"LINESTRING (122.8075026 7.4278432, 122.8078513 7.4278897, 122.808141 7.427911, 122.8086747 7.427895)",
947376373,unclassified,False,True,319.049,"LINESTRING (122.8129689 7.4264123, 122.8101245 7.4269389)",
159614160,unclassified,False,True,101.176,"LINESTRING (122.8129689 7.4264123, 122.8129905 7.4257385, 122.8129818 7.4255029)",
845627753,residential,False,True,158.85,"LINESTRING (122.8129689 7.4264123, 122.8129528 7.4276583, 122.8129287 7.4278392)",
159614157,residential,False,True,161.05,"LINESTRING (122.8083342 7.4256374, 122.8086157 7.4270586)",
159614162,unclassified,False,False,30.532,"LINESTRING (122.8083342 7.4256374, 122.8085464 7.425461)",
159614162,unclassified,False,True,110.41900000000001,"LINESTRING (122.8083342 7.4256374, 122.8081812 7.4257925, 122.8081503 7.4258511, 122.8081289 7.4259242, 122.8080833 7.4261569, 122.8080337 7.4265506)",
159614158,secondary,False,True,149.437,"LINESTRING (122.8102032 7.4227758, 122.8112538 7.4227542, 122.8115582 7.4227488)",2
159614162,unclassified,False,True,201.614,"LINESTRING (122.8102032 7.4227758, 122.8102413 7.4243855, 122.8102391 7.4244376, 122.8102341 7.4244899, 122.8102183 7.4245373, 122.8101953 7.42458)",
159614160,unclassified,False,False,172.398,"LINESTRING (122.8128348 7.4227392, 122.8129369 7.4242863)",
159614158,secondary,False,False,41.686,"LINESTRING (122.8128348 7.4227392, 122.8126191 7.4227343, 122.8124568 7.422733)",2
159614162,unclassified,False,True,21.546,"LINESTRING (122.8100087 7.4246521, 122.8098133 7.4246504)",
159614162,unclassified,False,False,22.805000000000003,"LINESTRING (122.8100087 7.4246521, 122.8100505 7.4246501, 122.8100976 7.4246414, 122.8101372 7.4246252, 122.8101649 7.4246084, 122.8101953 7.42458)",
284926458,unclassified,False,True,117.158,"LINESTRING (122.8100087 7.4246521, 122.8100021 7.4249662, 122.8100033 7.4250871, 122.8100084 7.4251993, 122.8100359 7.4257048)",
159614160,unclassified,False,False,135.37,"LINESTRING (122.8129369 7.4242863, 122.8129818 7.4255029)",
159614160,unclassified,False,True,172.398,"LINESTRING (122.8129369 7.4242863, 122.8128348 7.4227392)",
284926495,residential,False,True,148.687,"LINESTRING (122.8129369 7.4242863, 122.8123078 7.4242845, 122.8118947 7.4243137, 122.8117016 7.424335, 122.8115924 7.4243544)",
159614162,unclassified,False,False,201.61399999999998,"LINESTRING (122.8101953 7.42458, 122.8102183 7.4245373, 122.8102341 7.4244899, 122.8102391 7.4244376, 122.8102413 7.4243855, 122.8102032 7.4227758)",
159614162,unclassified,False,True,22.805000000000003,"LINESTRING (122.8101953 7.42458, 122.8101649 7.4246084, 122.8101372 7.4246252, 122.8100976 7.4246414, 122.8100505 7.4246501, 122.8100087 7.4246521)",
284926495,residential,False,False,156.374,"LINESTRING (122.8101953 7.42458, 122.8103026 7.4245825, 122.8103768 7.4245778, 122.8104425 7.4245708, 122.8114468 7.4243802, 122.8115924 7.4243544)",
284926458,unclassified,False,True,137.573,"LINESTRING (122.8100359 7.4257048, 122.8101245 7.4269389)",
845627752,residential,False,False,170.162,"LINESTRING (122.8100359 7.4257048, 122.8115755 7.4255997)",
