osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,bridge
343835517,tertiary,False,True,52.447,,"LINESTRING (122.6921784 14.2910901, 122.6918387 14.2907523)",,,
348894812,residential,False,True,45.056,,"LINESTRING (122.6921784 14.2910901, 122.6924656 14.2913846)",,,
643695103,secondary,False,False,105.031,Labo - Panganiban Road,"LINESTRING (122.6921784 14.2910901, 122.6922366 14.2910088, 122.6923531 14.2908056, 122.6924803 14.2905199, 122.6925708 14.2902309)",,,
"[643695136, 643695098, 643695132]",tertiary,False,True,152.777,Talobatib-Jose Panganiban Poblacion-Port Road,"LINESTRING (122.6921784 14.2910901, 122.6919749 14.2912674, 122.6919026 14.2913342, 122.6916455 14.2915769, 122.6914804 14.2917392, 122.6911132 14.2919916)",2,620,yes
343835579,tertiary,False,True,39.072,,"LINESTRING (122.6937286 14.286273, 122.6935269 14.286565)",,,
343835971,residential,False,True,53.619,,"LINESTRING (122.6937286 14.286273, 122.6941474 14.2865334)",,,
343835579,tertiary,False,False,39.072,,"LINESTRING (122.6935269 14.286565, 122.6937286 14.286273)",,,
348881685,residential,False,True,36.744,,"LINESTRING (122.6935269 14.286565, 122.6932459 14.2863778)",,,
343835579,tertiary,False,True,105.111,,"LINESTRING (122.6935269 14.286565, 122.6932619 14.2869394, 122.6929751 14.2873445)",,,
348881685,residential,False,False,49.785,,"LINESTRING (122.6935269 14.286565, 122.6936881 14.2866712, 122.693909 14.2868167)",,,
343835579,tertiary,False,True,125.748,,"LINESTRING (122.6929751 14.2873445, 122.6922591 14.2882375)",,,
343835945,residential,False,False,88.06,,"LINESTRING (122.6929751 14.2873445, 122.6923251 14.2868645)",,,
343835579,tertiary,False,False,105.111,,"LINESTRING (122.6929751 14.2873445, 122.6932619 14.2869394, 122.6935269 14.286565)",,,
343835945,residential,False,True,49.988,,"LINESTRING (122.6929751 14.2873445, 122.6931479 14.287481, 122.6933347 14.2876285)",,,
343835579,tertiary,False,False,125.748,,"LINESTRING (122.6922591 14.2882375, 122.6929751 14.2873445)",,,
343835846,residential,False,True,57.796,,"LINESTRING (122.6922591 14.2882375, 122.6926877 14.28855)",,,
343835579,tertiary,False,True,99.753,,"LINESTRING (122.6922591 14.2882375, 122.6919742 14.2885916, 122.6916938 14.2889479)",,,
343836091,tertiary,False,False,37.951,,"LINESTRING (122.694798 14.2864034, 122.6946717 14.2860848)",,,
343836091,tertiary,False,True,10.894,,"LINESTRING (122.694798 14.2864034, 122.6948407 14.2864922)",,,
343835636,residential,False,True,109.444,,"LINESTRING (122.693909 14.2868167, 122.6933347 14.2876285)",,,
348881685,residential,False,False,26.107,,"LINESTRING (122.693909 14.2868167, 122.6941115 14.2869456)",,,
348881685,residential,False,True,49.785,,"LINESTRING (122.693909 14.2868167, 122.6936881 14.2866712, 122.6935269 14.286565)",,,
343835636,residential,False,False,109.444,,"LINESTRING (122.6933347 14.2876285, 122.693909 14.2868167)",,,
343835636,residential,False,True,123.935,,"LINESTRING (122.6933347 14.2876285, 122.6926877 14.28855)",,,
343835945,residential,False,True,44.552,,"LINESTRING (122.6933347 14.2876285, 122.6936828 14.2878447)",,,
343835945,residential,False,False,49.988,,"LINESTRING (122.6933347 14.2876285, 122.6931479 14.287481, 122.6929751 14.2873445)",,,
343835636,residential,False,False,123.935,,"LINESTRING (122.6926877 14.28855, 122.6933347 14.2876285)",,,
343835636,residential,False,True,100.569,,"LINESTRING (122.6926877 14.28855, 122.6920747 14.289232)",,,
343835846,residential,False,False,57.796,,"LINESTRING (122.6926877 14.28855, 122.6922591 14.2882375)",,,
343835846,residential,False,True,36.366,,"LINESTRING (122.6926877 14.28855, 122.6929591 14.2887444)",,,
343835517,tertiary,False,False,39.055,,"LINESTRING (122.6912866 14.2901953, 122.6915353 14.2904508)",,,
343835636,residential,False,False,55.309,,"LINESTRING (122.6912866 14.2901953, 122.6914689 14.2900025, 122.6915828 14.289794)",,,
"[343835579, 348881676]",tertiary,False,False,111.96600000000001,,"LINESTRING (122.6912866 14.2901953, 122.6912114 14.2901857, 122.6911309 14.2901519, 122.6909031 14.2899014, 122.6912421 14.2895054)",,,
343836091,tertiary,False,True,16.842,,"LINESTRING (122.69465 14.2859348, 122.6946717 14.2860848)",,,
343835846,residential,False,False,36.366,,"LINESTRING (122.6929591 14.2887444, 122.6926877 14.28855)",,,
343835846,residential,False,True,38.248,,"LINESTRING (122.6929591 14.2887444, 122.693259 14.2889284)",,,
908293122,residential,False,True,105.09,,"LINESTRING (122.6929591 14.2887444, 122.6923819 14.2895062)",,,
908293122,residential,False,False,126.86,,"LINESTRING (122.6929591 14.2887444, 122.6934323 14.2881694, 122.6936828 14.2878447)",,,
343835846,residential,False,False,38.248,,"LINESTRING (122.693259 14.2889284, 122.6929591 14.2887444)",,,
