osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge
230620761,Hedriana Street,residential,False,True,114.303,"LINESTRING (122.5419142 10.77559, 122.541259 10.7763915)",,,
1055857328,Hedriana Street,secondary,False,False,117.111,"LINESTRING (122.5419142 10.77559, 122.5425705 10.7747572)",,,
1055857329,Sumakwel Street,residential,False,False,50.62,"LINESTRING (122.5419142 10.77559, 122.5422457 10.7759081)",,,
1029458397,Sumakwel Street,secondary,False,True,143.89,"LINESTRING (122.5419142 10.77559, 122.5417324 10.7753968, 122.5414735 10.7751282, 122.5410083 10.7746506)",,,
169802596,Ramos Street,tertiary,False,False,100.008,"LINESTRING (122.5397665 10.7760207, 122.539161 10.7753461)",,,
169802596,Ramos Street,tertiary,False,True,150.704,"LINESTRING (122.5397665 10.7760207, 122.5407229 10.7769975)",,,
170314444,Evangelista Street,secondary,False,False,90.231,"LINESTRING (122.5397665 10.7760207, 122.5403252 10.775423)",40,,
170314444,Evangelista Street,secondary,False,True,146.475,"LINESTRING (122.5397665 10.7760207, 122.5393976 10.7766808, 122.5391856 10.7772052)",40,,
300007286,Quintin Salas Street,secondary,False,False,89.163,"LINESTRING (122.5425705 10.7747572, 122.5430922 10.7741405)",40,,
901531229,,tertiary,False,True,55.857,"LINESTRING (122.5425705 10.7747572, 122.5429485 10.7750955)",,2,
1055857328,Hedriana Street,secondary,False,True,117.111,"LINESTRING (122.5425705 10.7747572, 122.5419142 10.77559)",,,
170314083,Gonzaga Street,secondary,False,True,131.522,"LINESTRING (122.5425705 10.7747572, 122.5423947 10.7746031, 122.5421382 10.7743764, 122.541681 10.7739601)",40,2,
170314083,Gonzaga Street,secondary,False,False,6.193,"LINESTRING (122.5416369 10.7739251, 122.541681 10.7739601)",40,2,
170314083,Gonzaga Street,secondary,False,True,60.566,"LINESTRING (122.5416369 10.7739251, 122.5412237 10.7735619)",40,2,
168243173,Evangelista Street,secondary,False,True,105.955,"LINESTRING (122.5416369 10.7739251, 122.5414174 10.7741677, 122.5412462 10.7743751, 122.5410083 10.7746506)",40,,
169802581,Leocadio Street,tertiary,False,True,99.277,"LINESTRING (122.5396685 10.7748058, 122.5403252 10.775423)",,,
230620758,Maquiling Street,tertiary,False,False,112.279,"LINESTRING (122.5396685 10.7748058, 122.5403532 10.7740527)",,,
230620758,Maquiling Street,tertiary,False,True,81.748,"LINESTRING (122.5396685 10.7748058, 122.539161 10.7753461)",,,
170314083,Gonzaga Street,secondary,False,True,183.403,"LINESTRING (122.5409853 10.7733333, 122.53971 10.7722605)",40,2,
230620758,Maquiling Street,tertiary,False,True,105.672,"LINESTRING (122.5409853 10.7733333, 122.5403532 10.7740527)",,,
170314083,Gonzaga Street,secondary,False,False,36.436,"LINESTRING (122.5409853 10.7733333, 122.5410581 10.7734138, 122.5412237 10.7735619)",40,2,
"[170314096, 1055857325]","['Remegio Street', 'Maquiling Street']",residential,False,True,174.074,"LINESTRING (122.5409853 10.7733333, 122.5414956 10.7727727, 122.5415164 10.7727617, 122.5415358 10.7727554, 122.5415768 10.772759, 122.5421287 10.7732474)",,,
169802596,Ramos Street,tertiary,False,True,100.008,"LINESTRING (122.539161 10.7753461, 122.5397665 10.7760207)",,,
170314099,,tertiary,False,False,37.094,"LINESTRING (122.539161 10.7753461, 122.5388617 10.7755037)",,,
230620758,Maquiling Street,tertiary,False,False,81.748,"LINESTRING (122.539161 10.7753461, 122.5396685 10.7748058)",,,
170314083,Gonzaga Street,secondary,False,False,50.006,"LINESTRING (122.5393299 10.7719344, 122.539674 10.772231)",40,2,
