osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,width
29708191,E. Pornobi Street,residential,False,False,91.99000000000001,2,,,"LINESTRING (121.6855607 13.9722659, 121.6856994 13.9720368, 121.685981 13.9715462)",,
29705525,General Lucban Street,residential,False,True,34.555,,,,"LINESTRING (121.6866734 13.9726577, 121.6868138 13.9723784)",,
902151351,General Luna Street,residential,False,False,56.928,,,,"LINESTRING (121.6866734 13.9726577, 121.6871738 13.9728199)",,
902151351,General Luna Street,residential,False,True,127.726,,,,"LINESTRING (121.6866734 13.9726577, 121.6855607 13.9722659)",,
29707530,Gloria Street,residential,False,False,32.13,,,,"LINESTRING (121.6871738 13.9728199, 121.6872833 13.9725512)",,
902151351,General Luna Street,residential,False,True,56.928,,,,"LINESTRING (121.6871738 13.9728199, 121.6866734 13.9726577)",,
1107040630,General Luna Street,residential,False,False,41.046,,,,"LINESTRING (121.6871738 13.9728199, 121.6875278 13.972955)",,
29705526,A. Mabini Street,residential,False,True,32.883,,,,"LINESTRING (121.6875278 13.972955, 121.6876189 13.9726728)",,
1107040630,General Luna Street,residential,False,False,81.11,,,,"LINESTRING (121.6875278 13.972955, 121.6882372 13.9731962)",,
1107040630,General Luna Street,residential,False,True,41.046,,,,"LINESTRING (121.6875278 13.972955, 121.6871738 13.9728199)",,
29705394,General Luna Street,tertiary,False,False,78.064,,,,"LINESTRING (121.6882372 13.9731962, 121.6889165 13.9734377)",,
29706263,Gomez Street,tertiary,False,False,32.381,,,,"LINESTRING (121.6882372 13.9731962, 121.6883368 13.9729215)",,
1107040630,General Luna Street,residential,False,True,81.11,,,,"LINESTRING (121.6882372 13.9731962, 121.6875278 13.972955)",,
"[157966501, 157966504, 157966506, 157966507, 157966508]",Gomez Street,tertiary,False,False,378.572,2,,,"LINESTRING (121.6882372 13.9731962, 121.6881696 13.9733253, 121.688139 13.9734046, 121.6881428 13.9734634, 121.6881725 13.9735699, 121.6882176 13.9737821, 121.6882538 13.9740567, 121.6882662 13.9742324, 121.6882795 13.9743496, 121.6882984 13.9745188, 121.6882501 13.9746125, 121.6881028 13.9746872, 121.6880017 13.9747374, 121.6872684 13.9753413, 121.6866855 13.9758162)",yes,
29705394,General Luna Street,tertiary,False,False,76.714,,,,"LINESTRING (121.6889165 13.9734377, 121.689586 13.9736698)",,
29705394,General Luna Street,tertiary,False,True,78.064,,,,"LINESTRING (121.6889165 13.9734377, 121.6882372 13.9731962)",,
29708186,Burgos Street,residential,False,False,31.688,,,,"LINESTRING (121.6889165 13.9734377, 121.6890208 13.9731713)",,
4705362,J. P. Rizal Street,trunk,False,True,169.999,2,1,40,"LINESTRING (121.6908747 13.9740821, 121.6905506 13.9735484, 121.690443 13.9733812, 121.6903143 13.9732203, 121.6899419 13.9728625)",,
29705394,General Luna Street,tertiary,False,True,147.84,,,,"LINESTRING (121.6908747 13.9740821, 121.6907629 13.9740984, 121.689586 13.9736698)",,
79918023,E. Pornobi Street,residential,False,False,47.632,,,,"LINESTRING (121.6861546 13.9712786, 121.6863613 13.9709001)",,
79918022,E. Pornobi Street,trunk,True,False,35.181,2,1,40,"LINESTRING (121.6861546 13.9712786, 121.6860408 13.9714603, 121.6860152 13.9715012, 121.685981 13.9715462)",,
902151346,J. P. Rizal Street,trunk,False,False,89.665,2,1,40,"LINESTRING (121.6861546 13.9712786, 121.6864016 13.9713888, 121.6864341 13.9714028, 121.6866355 13.9714892, 121.6869129 13.9716083)",,
29705397,E. Jacinto Street,residential,False,False,90.182,,,,"LINESTRING (121.6835872 13.9708356, 121.6836289 13.970928, 121.6836747 13.9709726, 121.6842495 13.9713008)",,
820304621,Tayabas-Pagbilao Road,secondary,False,False,71.716,2,,50,"LINESTRING (121.6835872 13.9708356, 121.6840309 13.9706747, 121.6842107 13.9706123)",,
820304621,Tayabas-Pagbilao Road,secondary,False,True,56.948,2,,50,"LINESTRING (121.6835872 13.9708356, 121.6833606 13.9709254, 121.6831125 13.9710575)",,
29705397,E. Jacinto Street,residential,False,False,104.535,,,,"LINESTRING (121.6842495 13.9713008, 121.6850961 13.9717578)",,
29705397,E. Jacinto Street,residential,False,True,90.182,,,,"LINESTRING (121.6842495 13.9713008, 121.6836747 13.9709726, 121.6836289 13.970928, 121.6835872 13.9708356)",,
29783164,De Castro Street,residential,False,False,72.155,2,,,"LINESTRING (121.6842495 13.9713008, 121.6844248 13.97102, 121.6845948 13.9707451)",,
29783164,De Castro Street,residential,False,True,55.109,2,,,"LINESTRING (121.6842495 13.9713008, 121.6840829 13.9715968, 121.6839955 13.9717305)",,
29705397,E. Jacinto Street,residential,False,True,104.535,,,,"LINESTRING (121.6850961 13.9717578, 121.6842495 13.9713008)",,
29708443,T. Alvarez Street,tertiary,False,False,67.545,,,,"LINESTRING (121.6850961 13.9717578, 121.6854001 13.9712268)",,
29708443,T. Alvarez Street,tertiary,False,True,36.304,,,,"LINESTRING (121.6850961 13.9717578, 121.6849458 13.9720499)",,
29705398,M. Malvar Street,residential,False,False,54.183,,,,"LINESTRING (121.6868138 13.9723784, 121.6872833 13.9725512)",,
29705525,General Lucban Street,residential,False,False,34.555,,,,"LINESTRING (121.6868138 13.9723784, 121.6866734 13.9726577)",,
29705525,General Lucban Street,residential,False,True,41.534,,,,"LINESTRING (121.6868138 13.9723784, 121.6869785 13.9720408)",,
29705398,M. Malvar Street,residential,False,False,38.655,,,,"LINESTRING (121.6872833 13.9725512, 121.6876189 13.9726728)",,
29705398,M. Malvar Street,residential,False,True,54.183,,,,"LINESTRING (121.6872833 13.9725512, 121.6868138 13.9723784)",,
29707530,Gloria Street,residential,False,False,42.537,,,,"LINESTRING (121.6872833 13.9725512, 121.6874252 13.9721943)",,
29707530,Gloria Street,residential,False,True,32.13,,,,"LINESTRING (121.6872833 13.9725512, 121.6871738 13.9728199)",,
29705398,M. Malvar Street,residential,False,False,82.253,,,,"LINESTRING (121.6876189 13.9726728, 121.6883368 13.9729215)",,
29705398,M. Malvar Street,residential,False,True,38.655,,,,"LINESTRING (121.6876189 13.9726728, 121.6872833 13.9725512)",,
29705526,A. Mabini Street,residential,False,False,32.883,,,,"LINESTRING (121.6876189 13.9726728, 121.6875278 13.972955)",,
29705526,A. Mabini Street,residential,False,True,42.4,,,,"LINESTRING (121.6876189 13.9726728, 121.6877389 13.9723097)",,
29705398,M. Malvar Street,residential,False,False,78.861,,,,"LINESTRING (121.6883368 13.9729215, 121.6890208 13.9731713)",,
29705398,M. Malvar Street,residential,False,True,82.253,,,,"LINESTRING (121.6883368 13.9729215, 121.6876189 13.9726728)",,
29706263,Gomez Street,tertiary,False,False,42.933,,,,"LINESTRING (121.6883368 13.9729215, 121.6884763 13.9725599)",,
29706263,Gomez Street,tertiary,False,True,32.381,,,,"LINESTRING (121.6883368 13.9729215, 121.6882372 13.9731962)",,
29705398,M. Malvar Street,residential,False,False,74.811,,,,"LINESTRING (121.6890208 13.9731713, 121.6896726 13.9734006)",,
29705398,M. Malvar Street,residential,False,True,78.861,,,,"LINESTRING (121.6890208 13.9731713, 121.6883368 13.9729215)",,
29708186,Burgos Street,residential,False,False,44.583,,,,"LINESTRING (121.6890208 13.9731713, 121.6891565 13.9727926)",,
29708186,Burgos Street,residential,False,True,31.688,,,,"LINESTRING (121.6890208 13.9731713, 121.6889165 13.9734377)",,
29705398,M. Malvar Street,residential,False,True,74.811,,,,"LINESTRING (121.6896726 13.9734006, 121.6890208 13.9731713)",,
29707013,E. Merto Street,residential,False,False,31.358,,,,"LINESTRING (121.6896726 13.9734006, 121.689586 13.9736698)",,
29707013,E. Merto Street,residential,False,True,66.52,,,,"LINESTRING (121.6896726 13.9734006, 121.6897936 13.9731648, 121.6899419 13.9728625)",,
902151346,J. P. Rizal Street,trunk,False,False,50.181,2,1,40,"LINESTRING (121.6871269 13.9716945, 121.6875615 13.9718551)",,
29705525,General Lucban Street,residential,False,False,41.706,,,,"LINESTRING (121.6871269 13.9716945, 121.687073 13.9718246, 121.6869785 13.9720408)",,
902151346,J. P. Rizal Street,trunk,False,True,25.012999999999998,2,1,40,"LINESTRING (121.6871269 13.9716945, 121.6870118 13.9716446, 121.6869129 13.9716083)",,
1107040625,J. P. Rizal Street,trunk,False,False,85.228,2,1,40,"LINESTRING (121.6878655 13.9719662, 121.6886102 13.9722216)",,
1107040625,J. P. Rizal Street,trunk,False,True,35.052,2,1,40,"LINESTRING (121.6878655 13.9719662, 121.6875615 13.9718551)",,
29705526,A. Mabini Street,residential,False,False,40.566,,,,"LINESTRING (121.6878655 13.9719662, 121.6878372 13.9720453, 121.6877389 13.9723097)",,
29705526,A. Mabini Street,residential,False,True,49.11,,,,"LINESTRING (121.6878655 13.9719662, 121.6878748 13.9719327, 121.6880101 13.9715475)",,
29705526,A. Mabini Street,residential,False,False,42.4,,,,"LINESTRING (121.6877389 13.9723097, 121.6876189 13.9726728)",,
29705527,C. M. Recto Street,residential,False,False,84.293,,,,"LINESTRING (121.6877389 13.9723097, 121.6884763 13.9725599)",,
29705527,C. M. Recto Street,residential,False,True,36.2,,,,"LINESTRING (121.6877389 13.9723097, 121.6874252 13.9721943)",,
29705526,A. Mabini Street,residential,False,True,40.566,,,,"LINESTRING (121.6877389 13.9723097, 121.6878372 13.9720453, 121.6878655 13.9719662)",,
29705525,General Lucban Street,residential,False,False,41.534,,,,"LINESTRING (121.6869785 13.9720408, 121.6868138 13.9723784)",,
29705527,C. M. Recto Street,residential,False,False,51.134,,,,"LINESTRING (121.6869785 13.9720408, 121.6874252 13.9721943)",,
29705525,General Lucban Street,residential,False,True,41.706,,,,"LINESTRING (121.6869785 13.9720408, 121.687073 13.9718246, 121.6871269 13.9716945)",,
29705527,C. M. Recto Street,residential,False,False,77.824,,,,"LINESTRING (121.6884763 13.9725599, 121.6891565 13.9727926)",,
29705527,C. M. Recto Street,residential,False,True,84.293,,,,"LINESTRING (121.6884763 13.9725599, 121.6877389 13.9723097)",,
29706263,Gomez Street,tertiary,False,False,40.297,,,,"LINESTRING (121.6884763 13.9725599, 121.6886102 13.9722216)",,
29706263,Gomez Street,tertiary,False,True,42.933,,,,"LINESTRING (121.6884763 13.9725599, 121.6883368 13.9729215)",,
29705527,C. M. Recto Street,residential,False,True,77.824,,,,"LINESTRING (121.6891565 13.9727926, 121.6884763 13.9725599)",,
29708186,Burgos Street,residential,False,False,40.046,,,,"LINESTRING (121.6891565 13.9727926, 121.6892706 13.9724499)",,
29708186,Burgos Street,residential,False,True,44.583,,,,"LINESTRING (121.6891565 13.9727926, 121.6890208 13.9731713)",,
4705362,J. P. Rizal Street,trunk,False,False,75.647,2,1,40,"LINESTRING (121.6886102 13.9722216, 121.6892706 13.9724499)",,
29706263,Gomez Street,tertiary,False,True,40.297,,,,"LINESTRING (121.6886102 13.9722216, 121.6884763 13.9725599)",,
29706270,Gomez Street,residential,False,False,45.591,,,,"LINESTRING (121.6886102 13.9722216, 121.6887518 13.9718353)",,
1107040625,J. P. Rizal Street,trunk,False,True,85.228,2,1,40,"LINESTRING (121.6886102 13.9722216, 121.6878655 13.9719662)",,
29706270,Gomez Street,residential,False,False,46.564,,,,"LINESTRING (121.6887518 13.9718353, 121.6888948 13.9714402)",,
29706270,Gomez Street,residential,False,True,45.591,,,,"LINESTRING (121.6887518 13.9718353, 121.6886102 13.9722216)",,
29707528,A. Bonifacio Street,residential,True,False,86.194,,,,"LINESTRING (121.6887518 13.9718353, 121.6880101 13.9715475)",,
29706270,Gomez Street,residential,False,False,72.101,,,,"LINESTRING (121.6888948 13.9714402, 121.6891211 13.9708301)",,
29706270,Gomez Street,residential,False,True,46.564,,,,"LINESTRING (121.6888948 13.9714402, 121.6887518 13.9718353)",,
29707591,Paterno Street,residential,False,False,72.21,,,,"LINESTRING (121.6888948 13.9714402, 121.6895113 13.9716928)",,
29707591,Paterno Street,residential,False,True,58.1,,,,"LINESTRING (121.6888948 13.9714402, 121.6884006 13.9712328)",,
29706270,Gomez Street,residential,False,False,59.193,,,,"LINESTRING (121.6891211 13.9708301, 121.6893179 13.9703332)",,
29706270,Gomez Street,residential,False,True,72.101,,,,"LINESTRING (121.6891211 13.9708301, 121.6888948 13.9714402)",,
29706275,Martinez Street,residential,False,True,51.102,,,,"LINESTRING (121.6891211 13.9708301, 121.6886844 13.9706523)",,
29706275,Martinez Street,residential,False,False,68.55199999999999,,,,"LINESTRING (121.6891211 13.9708301, 121.689488 13.9709861, 121.6897051 13.9710727)",,
29706270,Gomez Street,residential,False,True,59.193,,,,"LINESTRING (121.6893179 13.9703332, 121.6891211 13.9708301)",,
29706587,Carillo Street,residential,False,False,68.173,,,,"LINESTRING (121.6893179 13.9703332, 121.6898791 13.9706148)",,
29706587,Carillo Street,residential,False,True,46.998,,,,"LINESTRING (121.6893179 13.9703332, 121.688931 13.9701391)",,
29707591,Paterno Street,residential,False,False,58.1,,,,"LINESTRING (121.6884006 13.9712328, 121.6888948 13.9714402)",,
29707591,Paterno Street,residential,False,True,56.096,,,,"LINESTRING (121.6884006 13.9712328, 121.6879181 13.971045)",,
29706273,S. Osmeña Street,residential,False,False,71.445,,,,"LINESTRING (121.6884006 13.9712328, 121.6885375 13.9709519, 121.6886844 13.9706523)",,
29706275,Martinez Street,residential,False,False,51.102,,,,"LINESTRING (121.6886844 13.9706523, 121.6891211 13.9708301)",,
29706275,Martinez Street,residential,False,True,54.661,,,,"LINESTRING (121.6886844 13.9706523, 121.6882231 13.9704492)",,
29706273,S. Osmeña Street,residential,False,False,62.964,,,,"LINESTRING (121.6886844 13.9706523, 121.688769 13.9704768, 121.688931 13.9701391)",,
29706273,S. Osmeña Street,residential,False,True,71.445,,,,"LINESTRING (121.6886844 13.9706523, 121.6885375 13.9709519, 121.6884006 13.9712328)",,
29706587,Carillo Street,residential,False,False,46.998,,,,"LINESTRING (121.688931 13.9701391, 121.6893179 13.9703332)",,
29706587,Carillo Street,residential,False,True,52.092,,,,"LINESTRING (121.688931 13.9701391, 121.6885102 13.9699095)",,
29706273,S. Osmeña Street,residential,False,True,62.964,,,,"LINESTRING (121.688931 13.9701391, 121.688769 13.9704768, 121.6886844 13.9706523)",,
29706275,Martinez Street,residential,False,False,54.661,,,,"LINESTRING (121.6882231 13.9704492, 121.6886844 13.9706523)",,
29707531,Gloria Street,tertiary,False,False,67.537,,,,"LINESTRING (121.6882231 13.9704492, 121.6885102 13.9699095)",,
29707531,Gloria Street,tertiary,False,True,73.974,,,,"LINESTRING (121.6882231 13.9704492, 121.6879181 13.971045)",,
29706275,Martinez Street,residential,False,False,43.512,,,,"LINESTRING (121.6897051 13.9710727, 121.6900754 13.9712276)",,
29708186,Burgos Street,residential,False,False,54.268,,,,"LINESTRING (121.6897051 13.9710727, 121.6898791 13.9706148)",,
29708186,Burgos Street,residential,False,True,72.053,,,,"LINESTRING (121.6897051 13.9710727, 121.6895113 13.9716928)",,
29706275,Martinez Street,residential,False,True,68.55199999999999,,,,"LINESTRING (121.6897051 13.9710727, 121.689488 13.9709861, 121.6891211 13.9708301)",,
29706275,Martinez Street,residential,False,True,51.964,,,,"LINESTRING (121.6909062 13.9715736, 121.690463 13.9713908)",,
29706587,Carillo Street,residential,False,True,191.23600000000002,,,,"LINESTRING (121.6909062 13.9715736, 121.6910927 13.9712235, 121.6908354 13.9710945, 121.6903607 13.9708563, 121.6898791 13.9706148)",,
29706279,T. Alvarez Street,tertiary,False,False,85.685,2,,,"LINESTRING (121.6870994 13.969521, 121.6874633 13.9688361)",,
29706279,T. Alvarez Street,tertiary,False,True,10.608,2,,,"LINESTRING (121.6870994 13.969521, 121.6870366 13.9695944)",,
157966839,,residential,False,True,53.186,,,,"LINESTRING (121.6870994 13.969521, 121.6866873 13.9692586)",,
29706279,T. Alvarez Street,tertiary,False,True,85.685,2,,,"LINESTRING (121.6874633 13.9688361, 121.6870994 13.969521)",,
29706582,Glorioso Street,residential,False,False,97.43,,,,"LINESTRING (121.6874633 13.9688361, 121.6882617 13.9692453)",,
902151352,T. Alvarez Street,tertiary,False,False,86.518,,,,"LINESTRING (121.6874633 13.9688361, 121.6875074 13.9687374, 121.6875733 13.9686149, 121.687706 13.968386, 121.6878309 13.9681451)",,
29706582,Glorioso Street,residential,False,False,59.271,,,,"LINESTRING (121.6882617 13.9692453, 121.6887478 13.9694935)",,
29706582,Glorioso Street,residential,False,True,97.43,,,,"LINESTRING (121.6882617 13.9692453, 121.6874633 13.9688361)",,
29706584,M. L. Quezon Street,unclassified,True,False,193.849,,,,"LINESTRING (121.6882617 13.9692453, 121.6877001 13.9702324, 121.687367 13.9707565)",,
29706582,Glorioso Street,residential,False,True,59.271,,,,"LINESTRING (121.6887478 13.9694935, 121.6882617 13.9692453)",,
29707531,Gloria Street,tertiary,False,True,52.887,,,,"LINESTRING (121.6887478 13.9694935, 121.6885102 13.9699095)",,
902151353,Gloria Street,tertiary,False,False,22.281,,,,"LINESTRING (121.6887478 13.9694935, 121.6888502 13.9693195)",,
902151346,J. P. Rizal Street,trunk,False,False,25.012999999999998,2,1,40,"LINESTRING (121.6869129 13.9716083, 121.6870118 13.9716446, 121.6871269 13.9716945)",,
902151346,J. P. Rizal Street,trunk,False,True,89.66499999999999,2,1,40,"LINESTRING (121.6869129 13.9716083, 121.6866355 13.9714892, 121.6864341 13.9714028, 121.6864016 13.9713888, 121.6861546 13.9712786)",,
29706584,M. L. Quezon Street,unclassified,True,False,47.948,,,,"LINESTRING (121.6871095 13.9712216, 121.6869129 13.9716083)",,
29707528,A. Bonifacio Street,residential,True,False,88.305,,,,"LINESTRING (121.6871095 13.9712216, 121.6867405 13.9710695, 121.6863613 13.9709001)",,
1109720029,M. L. Quezon Street,tertiary,False,True,34.321,,,,"LINESTRING (121.6887705 13.9683653, 121.6886221 13.9686383)",,
"[902151354, 29965787, 1109720028]","['Gloria Street', 'Mendoza Street']",residential,False,"[False, True]",154.41600000000003,,,,"LINESTRING (121.6887705 13.9683653, 121.6892772 13.9685717, 121.6891319 13.9688479, 121.6889924 13.9690958, 121.6888861 13.9692619, 121.6888502 13.9693195)",,
29706587,Carillo Street,residential,False,False,52.092,,,,"LINESTRING (121.6885102 13.9699095, 121.688931 13.9701391)",,
29707531,Gloria Street,tertiary,False,False,52.887,,,,"LINESTRING (121.6885102 13.9699095, 121.6887478 13.9694935)",,
29707531,Gloria Street,tertiary,False,True,67.537,,,,"LINESTRING (121.6885102 13.9699095, 121.6882231 13.9704492)",,
29706587,Carillo Street,residential,False,True,68.173,,,,"LINESTRING (121.6898791 13.9706148, 121.6893179 13.9703332)",,
29708186,Burgos Street,residential,False,True,54.268,,,,"LINESTRING (121.6898791 13.9706148, 121.6897051 13.9710727)",,
29706587,Carillo Street,residential,False,False,191.23600000000002,,,,"LINESTRING (121.6898791 13.9706148, 121.6903607 13.9708563, 121.6908354 13.9710945, 121.6910927 13.9712235, 121.6909062 13.9715736)",,
"[29708186, 29706278]","['Railroad Street', 'Burgos Street']",residential,False,False,220.82000000000002,,,,"LINESTRING (121.6898791 13.9706148, 121.6900954 13.970164, 121.6894915 13.9698618, 121.6892508 13.9696968, 121.6889949 13.9694835, 121.6888502 13.9693195)",,
4705362,J. P. Rizal Street,trunk,False,False,169.999,2,1,40,"LINESTRING (121.6899419 13.9728625, 121.6903143 13.9732203, 121.690443 13.9733812, 121.6905506 13.9735484, 121.6908747 13.9740821)",,
4705362,J. P. Rizal Street,trunk,False,True,86.766,2,1,40,"LINESTRING (121.6899419 13.9728625, 121.6897871 13.9727155, 121.6896288 13.9726062, 121.6894571 13.9725209, 121.6892706 13.9724499)",,
29707013,E. Merto Street,residential,False,False,66.52,,,,"LINESTRING (121.6899419 13.9728625, 121.6897936 13.9731648, 121.6896726 13.9734006)",,
29705394,General Luna Street,tertiary,False,True,76.714,,,,"LINESTRING (121.689586 13.9736698, 121.6889165 13.9734377)",,
29707013,E. Merto Street,residential,False,True,31.358,,,,"LINESTRING (121.689586 13.9736698, 121.6896726 13.9734006)",,
29705394,General Luna Street,tertiary,False,False,147.84,,,,"LINESTRING (121.689586 13.9736698, 121.6907629 13.9740984, 121.6908747 13.9740821)",,
29707013,E. Merto Street,residential,False,False,174.647,,,,"LINESTRING (121.689586 13.9736698, 121.6895653 13.9738884, 121.689614 13.9740831, 121.6896716 13.9743426, 121.689705 13.9746177, 121.6897406 13.9749489, 121.6897859 13.9750376, 121.6899238 13.9751524)",,
"[845251060, 682196774]",A. Bonifacio Street,residential,False,False,60.818,,,,"LINESTRING (121.6905786 13.9719788, 121.6905029 13.9721862, 121.6904554 13.9723162, 121.6904013 13.9723325, 121.6902641 13.9723172)",,
893604115,,residential,False,False,43.699,,,,"LINESTRING (121.6902641 13.9723172, 121.6901077 13.9726797)",,
845251060,A. Bonifacio Street,residential,False,False,97.493,,,,"LINESTRING (121.6902641 13.9723172, 121.6898686 13.9722129, 121.6896451 13.97215, 121.689398 13.9720686)",,
"[845251060, 682196774]",A. Bonifacio Street,residential,False,True,60.818000000000005,,,,"LINESTRING (121.6902641 13.9723172, 121.6904013 13.9723325, 121.6904554 13.9723162, 121.6905029 13.9721862, 121.6905786 13.9719788)",,
29707528,A. Bonifacio Street,residential,True,False,74.398,,,,"LINESTRING (121.689398 13.9720686, 121.6887518 13.9718353)",,
29708186,Burgos Street,residential,False,False,43.539,,,,"LINESTRING (121.689398 13.9720686, 121.6895113 13.9716928)",,
29708186,Burgos Street,residential,False,True,44.572,,,,"LINESTRING (121.689398 13.9720686, 121.6892706 13.9724499)",,
845251060,A. Bonifacio Street,residential,False,True,97.493,,,,"LINESTRING (121.689398 13.9720686, 121.6896451 13.97215, 121.6898686 13.9722129, 121.6902641 13.9723172)",,
29707528,A. Bonifacio Street,residential,True,False,31.522,,,,"LINESTRING (121.6880101 13.9715475, 121.6877381 13.9714441)",,
29705526,A. Mabini Street,residential,False,False,49.11,,,,"LINESTRING (121.6880101 13.9715475, 121.6878748 13.9719327, 121.6878655 13.9719662)",,
29707528,A. Bonifacio Street,residential,True,False,72.201,,,,"LINESTRING (121.6877381 13.9714441, 121.6871095 13.9712216)",,
29707531,Gloria Street,tertiary,False,False,48.442,,,,"LINESTRING (121.6877381 13.9714441, 121.6879181 13.971045)",,
29707531,Gloria Street,tertiary,False,True,49.515,,,,"LINESTRING (121.6877381 13.9714441, 121.6875615 13.9718551)",,
29707528,A. Bonifacio Street,residential,True,False,72.42,,,,"LINESTRING (121.6863613 13.9709001, 121.6857615 13.9706079)",,
79918023,E. Pornobi Street,residential,False,True,47.632,,,,"LINESTRING (121.6863613 13.9709001, 121.6861546 13.9712786)",,
902151362,A. Bonifacio Street,residential,True,False,99.806,,,,"LINESTRING (121.6857615 13.9706079, 121.6849274 13.97022)",,
29706279,T. Alvarez Street,tertiary,False,False,210.81599999999997,2,,,"LINESTRING (121.6857615 13.9706079, 121.6858268 13.9704902, 121.6858785 13.9703764, 121.6859047 13.9702734, 121.6859158 13.9701095, 121.6859423 13.9699841, 121.6859783 13.9699163, 121.6860214 13.9698465, 121.686069 13.9698105, 121.6861346 13.9697853, 121.6862209 13.969779, 121.6863218 13.9697879, 121.6865218 13.96982, 121.6866244 13.9698294, 121.6867094 13.9698179, 121.6867987 13.9697824, 121.6868824 13.969732, 121.6870366 13.9695944)",,
902151361,T. Alvarez Street,tertiary,False,True,44.373999999999995,2,,,"LINESTRING (121.6857615 13.9706079, 121.6856646 13.9707712, 121.6855557 13.9709534)",,
29965790,De Castro Street,residential,False,True,38.569,2,,,"LINESTRING (121.6849274 13.97022, 121.6847313 13.97051)",,
902151362,A. Bonifacio Street,residential,True,False,41.061,,,,"LINESTRING (121.6849274 13.97022, 121.6845824 13.9700642)",,
157966848,,residential,False,True,37.568999999999996,,,,"LINESTRING (121.6845824 13.9700642, 121.6847433 13.9698003, 121.6847605 13.9697739)",,
"[79918026, 902151362]","['A. Bonifacio Street', 'T. Bermudez Street']",residential,True,False,162.17999999999998,,,,"LINESTRING (121.6845824 13.9700642, 121.6834852 13.9695572, 121.6834411 13.9695563, 121.6834132 13.969564, 121.6833875 13.9695823, 121.6833338 13.9697518)",,
29705527,C. M. Recto Street,residential,False,False,36.2,,,,"LINESTRING (121.6874252 13.9721943, 121.6877389 13.9723097)",,
29705527,C. M. Recto Street,residential,False,True,51.134,,,,"LINESTRING (121.6874252 13.9721943, 121.6869785 13.9720408)",,
29707530,Gloria Street,residential,False,False,40.483,,,,"LINESTRING (121.6874252 13.9721943, 121.6875615 13.9718551)",,
29707530,Gloria Street,residential,False,True,42.537,,,,"LINESTRING (121.6874252 13.9721943, 121.6872833 13.9725512)",,
29707530,Gloria Street,residential,False,True,40.483,,,,"LINESTRING (121.6875615 13.9718551, 121.6874252 13.9721943)",,
29707531,Gloria Street,tertiary,False,False,49.515,,,,"LINESTRING (121.6875615 13.9718551, 121.6877381 13.9714441)",,
902151346,J. P. Rizal Street,trunk,False,True,50.181,2,1,40,"LINESTRING (121.6875615 13.9718551, 121.6871269 13.9716945)",,
