osmid,lanes,highway,oneway,reversed,length,geometry,name,bridge,ref,maxspeed
153516835,2,secondary,False,True,88.197,"LINESTRING (123.9986515 11.2463864, 123.9986135 11.2455941)",,,,
246377379,,tertiary,False,True,102.81200000000001,"LINESTRING (123.9986515 11.2463864, 123.9987836 11.2463786, 123.9988794 11.2463853, 123.99896 11.2464142, 123.9994219 11.2466668, 123.9995155 11.2467004)",,,,
"[246453802, 153516814, 153516815]","['2', '4']",secondary,False,False,307.21,"LINESTRING (123.9986515 11.2463864, 123.9986649 11.2465514, 123.9987341 11.2473656, 123.9987514 11.2475974, 123.9987722 11.2477282, 123.9988415 11.2478527, 123.9988736 11.2478824, 123.9989676 11.2479507, 123.9992767 11.2481492, 123.999764 11.248457, 123.9998218 11.2484992, 123.9998544 11.2485319, 123.9999032 11.2485807)",Bogo – Curva – Medellin – Daanbantayan – Maya Road,cantilever,,
315095461,2,primary,False,False,28.975,"LINESTRING (124.002774 11.2489536, 124.0030212 11.2488581)",Osmeña Street,,"City Hall, Daanbantayan",30
"[246377378, 246377379, 29338012]",,tertiary,False,False,228.14,"LINESTRING (124.002774 11.2489536, 124.0026251 11.2485866, 124.0025769 11.2484274, 124.0024696 11.2480512, 124.0024033 11.2478179, 124.0023429 11.2476973, 124.0022716 11.2475736, 124.0021294 11.2474136, 124.0018736 11.2471429)",,cantilever,,
597911957,2,primary,False,True,108.36399999999999,"LINESTRING (124.002774 11.2489536, 124.0024659 11.2490739, 124.0018692 11.2493551)",Osmeña Street,,"City Hall, Daanbantayan",30
246377379,,tertiary,False,True,22.422,"LINESTRING (124.0017235 11.2470051, 124.0018736 11.2471429)",,,,
246377379,,tertiary,False,False,48.614,"LINESTRING (124.0017235 11.2470051, 124.0015698 11.246899, 124.0015281 11.2468893, 124.0014491 11.2468898, 124.0013161 11.2469174)",,,,
649569786,,residential,False,True,66.119,"LINESTRING (124.0017235 11.2470051, 124.0018653 11.2468237, 124.0020826 11.2465261)",,,,
246377379,,tertiary,False,False,77.082,"LINESTRING (124.0013161 11.2469174, 124.0011938 11.2469339, 124.0011098 11.2469298, 124.0009288 11.2469024, 124.0006165 11.2468546)",,,,
246377379,,tertiary,False,True,48.614000000000004,"LINESTRING (124.0013161 11.2469174, 124.0014491 11.2468898, 124.0015281 11.2468893, 124.0015698 11.246899, 124.0017235 11.2470051)",,,,
246408324,,residential,False,False,85.14200000000001,"LINESTRING (124.0013161 11.2469174, 124.0015627 11.2465857, 124.0017316 11.2463599, 124.0017769 11.2462993)",,,,
153516816,2,secondary,False,True,24.551000000000002,"LINESTRING (124.0011783 11.2497243, 124.001034 11.2497646, 124.0009618 11.2497848)",Osmeña Street,,,
597911957,2,primary,False,False,44.694,"LINESTRING (124.0011783 11.2497243, 124.001341 11.2496375, 124.0015371 11.2495301)",Osmeña Street,,"City Hall, Daanbantayan",30
649751965,,secondary,False,False,120.55699999999999,"LINESTRING (124.0011783 11.2497243, 124.0012888 11.2504537, 124.0013416 11.2507966)",Malinao Street,,,
153516814,2,secondary,False,False,156.15699999999998,"LINESTRING (123.9999032 11.2485807, 124.0000074 11.2487773, 124.0000823 11.2489397, 124.0002236 11.2492459, 124.000509 11.2498529)",Bogo – Curva – Medellin – Daanbantayan – Maya Road,,,
"[246453802, 153516814, 153516815]","['2', '4']",secondary,False,True,307.21000000000004,"LINESTRING (123.9999032 11.2485807, 123.9998544 11.2485319, 123.9998218 11.2484992, 123.999764 11.248457, 123.9992767 11.2481492, 123.9989676 11.2479507, 123.9988736 11.2478824, 123.9988415 11.2478527, 123.9987722 11.2477282, 123.9987514 11.2475974, 123.9987341 11.2473656, 123.9986649 11.2465514, 123.9986515 11.2463864)",Bogo – Curva – Medellin – Daanbantayan – Maya Road,cantilever,,
153516818,,residential,False,False,158.81099999999998,"LINESTRING (123.9999032 11.2485807, 123.9998323 11.248726, 123.9996559 11.2491746, 123.999542 11.2495415, 123.9995179 11.2497392, 123.9995322 11.2499424)",,,,
153516816,2,secondary,False,False,49.959,"LINESTRING (124.000509 11.2498529, 124.0009618 11.2497848)",Osmeña Street,,,
153516817,,residential,False,False,19.481,"LINESTRING (124.000509 11.2498529, 124.0003313 11.2498707)",Osmeña Street,,,
153516814,2,secondary,False,True,156.15699999999998,"LINESTRING (124.000509 11.2498529, 124.0002236 11.2492459, 124.0000823 11.2489397, 124.0000074 11.2487773, 123.9999032 11.2485807)",Bogo – Curva – Medellin – Daanbantayan – Maya Road,,,
153516846,,residential,False,True,108.394,"LINESTRING (124.0013416 11.2507966, 124.000355 11.2509146)",,,,
649751965,,secondary,False,False,41.737,"LINESTRING (124.0013416 11.2507966, 124.0014089 11.2511661)",Malinao Street,,,
649868797,,tertiary,False,True,47.577,"LINESTRING (124.0013416 11.2507966, 124.001776 11.2507572)",,,,
649751965,,secondary,False,True,120.55699999999999,"LINESTRING (124.0013416 11.2507966, 124.0012888 11.2504537, 124.0011783 11.2497243)",Malinao Street,,,
153516817,,residential,False,True,44.521,"LINESTRING (123.9995322 11.2499424, 123.9999376 11.2498953)",Osmeña Street,,,
153516845,,residential,False,False,64.592,"LINESTRING (123.9995322 11.2499424, 123.9996065 11.2505187)",Santa Rosa Street,,,
153516817,,residential,False,False,120.628,"LINESTRING (123.9995322 11.2499424, 123.9992222 11.2499847, 123.9991035 11.2500005, 123.9989411 11.2500138, 123.9989061 11.2500194, 123.9985459 11.2500498, 123.9984329 11.2500584)",Osmeña Street,,,
153516818,,residential,False,True,158.811,"LINESTRING (123.9995322 11.2499424, 123.9995179 11.2497392, 123.999542 11.2495415, 123.9996559 11.2491746, 123.9998323 11.248726, 123.9999032 11.2485807)",,,,
153516835,2,secondary,False,False,88.197,"LINESTRING (123.9986135 11.2455941, 123.9986515 11.2463864)",,,,
153516842,,residential,False,False,127.779,"LINESTRING (123.9986135 11.2455941, 123.9980434 11.2456643, 123.9974632 11.2458025)",,,,
153516842,,residential,False,True,127.779,"LINESTRING (123.9974632 11.2458025, 123.9980434 11.2456643, 123.9986135 11.2455941)",,,,
153516844,,residential,False,False,49.987,"LINESTRING (123.9985735 11.2511672, 123.9986259 11.2516138)",,,,
153516844,,residential,False,True,64.431,"LINESTRING (123.9985735 11.2511672, 123.9985348 11.250589)",,,,
153516846,,residential,False,False,119.682,"LINESTRING (123.9985735 11.2511672, 123.9986797 11.2511357, 123.9991433 11.2510594, 123.9996544 11.2509871)",,,,
"[649742312, 153516854]",,residential,False,False,152.059,"LINESTRING (123.9985735 11.2511672, 123.9981057 11.2512238, 123.9979451 11.2521152)",,,,
153516845,,residential,False,False,47.339,"LINESTRING (123.9996544 11.2509871, 123.9996978 11.2514107)",Santa Rosa Street,,,
153516845,,residential,False,True,52.345,"LINESTRING (123.9996544 11.2509871, 123.9996065 11.2505187)",Santa Rosa Street,,,
153516846,,residential,False,False,76.83,"LINESTRING (123.9996544 11.2509871, 124.000355 11.2509146)",,,,
153516846,,residential,False,True,119.68199999999999,"LINESTRING (123.9996544 11.2509871, 123.9991433 11.2510594, 123.9986797 11.2511357, 123.9985735 11.2511672)",,,,
153516845,,residential,False,False,54.848,"LINESTRING (123.9996978 11.2514107, 123.9997546 11.2519008)",Santa Rosa Street,,,
153516845,,residential,False,True,47.339,"LINESTRING (123.9996978 11.2514107, 123.9996544 11.2509871)",Santa Rosa Street,,,
153516852,,residential,False,False,73.009,"LINESTRING (123.9996978 11.2514107, 124.0003603 11.2513163)",,,,
153516852,,residential,False,True,119.061,"LINESTRING (123.9996978 11.2514107, 123.9986259 11.2516138)",,,,
153516845,,residential,False,True,54.848,"LINESTRING (123.9997546 11.2519008, 123.9996978 11.2514107)",Santa Rosa Street,,,
153516850,,residential,False,False,66.643,"LINESTRING (123.9997546 11.2519008, 124.0003636 11.2518514)",B.M Arriola Street,,,
"[153516848, 649751963]",,residential,False,False,117.914,"LINESTRING (123.9997546 11.2519008, 123.9998639 11.2526619, 123.9998836 11.2527241, 123.9999089 11.2528032, 124.0000543 11.2527848)",Burgos Street,,,
153516850,,residential,False,True,117.75899999999999,"LINESTRING (123.9997546 11.2519008, 123.999269 11.251968, 123.9986832 11.2520316)",B.M Arriola Street,,,
153516846,,residential,False,False,108.394,"LINESTRING (124.000355 11.2509146, 124.0013416 11.2507966)",,,,
153516846,,residential,False,True,76.83,"LINESTRING (124.000355 11.2509146, 123.9996544 11.2509871)",,,,
246408319,,residential,False,True,44.671,"LINESTRING (124.000355 11.2509146, 124.0003603 11.2513163)",Rizal Street,,,
246408319,,residential,False,False,116.107,"LINESTRING (124.000355 11.2509146, 124.0003436 11.2502974, 124.0003313 11.2498707)",Rizal Street,,,
153516844,,residential,False,False,46.876,"LINESTRING (123.9986259 11.2516138, 123.9986832 11.2520316)",,,,
153516844,,residential,False,True,49.987,"LINESTRING (123.9986259 11.2516138, 123.9985735 11.2511672)",,,,
153516852,,residential,False,False,119.061,"LINESTRING (123.9986259 11.2516138, 123.9996978 11.2514107)",,,,
153516844,,residential,False,True,46.876,"LINESTRING (123.9986832 11.2520316, 123.9986259 11.2516138)",,,,
153516850,,residential,False,False,117.75899999999999,"LINESTRING (123.9986832 11.2520316, 123.999269 11.251968, 123.9997546 11.2519008)",B.M Arriola Street,,,
153516850,,residential,False,True,81.07000000000001,"LINESTRING (123.9986832 11.2520316, 123.998445 11.2520682, 123.9982029 11.2520952, 123.9979451 11.2521152)",B.M Arriola Street,,,
649751963,,residential,False,False,175.617,"LINESTRING (124.0000543 11.2527848, 124.0016387 11.2525026)",Burgos Street,,,
"[153516848, 649751963]",,residential,False,True,117.91399999999999,"LINESTRING (124.0000543 11.2527848, 123.9999089 11.2528032, 123.9998836 11.2527241, 123.9998639 11.2526619, 123.9997546 11.2519008)",Burgos Street,,,
153516852,,residential,False,True,73.009,"LINESTRING (124.0003603 11.2513163, 123.9996978 11.2514107)",,,,
246408319,,residential,False,False,44.671,"LINESTRING (124.0003603 11.2513163, 124.000355 11.2509146)",Rizal Street,,,
246862968,,residential,False,True,59.502,"LINESTRING (124.0003603 11.2513163, 124.0003636 11.2518514)",,,,
