osmid,highway,oneway,reversed,length,lanes,ref,name,geometry
405243716,trunk_link,False,False,8.058,,,,"LINESTRING (126.1956623 9.0767635, 126.1956255 9.0767008)"
323903928,trunk,True,False,114.831,2,902,Surigao-Davao Coastal Road,"LINESTRING (126.1956623 9.0767635, 126.1950394 9.0770595, 126.1948835 9.0770983, 126.1947681 9.0771129, 126.1946907 9.0771129)"
405243712,trunk,False,False,35.079,4,902,Surigao-Davao Coastal Road,"LINESTRING (126.1934984 9.0770523, 126.1934113 9.0770595, 126.1933409 9.0770748, 126.1932731 9.0771139, 126.1932038 9.0771562)"
405243713,trunk,True,False,131.09300000000002,2,902,Surigao-Davao Coastal Road,"LINESTRING (126.1934984 9.0770523, 126.1935142 9.077041, 126.1935283 9.0770364, 126.1935486 9.0770339, 126.1935789 9.0770321, 126.1941884 9.0770433, 126.1946028 9.0770556, 126.1946873 9.0770533)"
208176509,secondary,False,False,80.78,,,Osmeña Street,"LINESTRING (126.196742 9.0761638, 126.1971194 9.0767874)"
208176509,secondary,False,True,9.568,,,Osmeña Street,"LINESTRING (126.196742 9.0761638, 126.1966946 9.0760916)"
323903928,trunk,True,False,136.021,2,902,Surigao-Davao Coastal Road,"LINESTRING (126.196742 9.0761638, 126.1956623 9.0767635)"
208176566,residential,True,False,155.5,,,Cabrera Street,"LINESTRING (126.1976891 9.0756157, 126.1984069 9.0768212)"
323903928,trunk,True,False,60.36,2,902,Surigao-Davao Coastal Road,"LINESTRING (126.1976891 9.0756157, 126.1972135 9.0758879)"
323903928,trunk,True,False,60.179,2,902,Surigao-Davao Coastal Road,"LINESTRING (126.1972135 9.0758879, 126.196742 9.0761638)"
553900249,residential,True,False,7.561,,,Donasco Street,"LINESTRING (126.1972135 9.0758879, 126.1971758 9.075831)"
208176528,residential,False,False,60.822,,,F. Rodriguez Street,"LINESTRING (126.1984069 9.0768212, 126.1979295 9.0770986)"
208176566,residential,True,False,83.746,,,Cabrera Street,"LINESTRING (126.1984069 9.0768212, 126.1987871 9.0774741)"
208176570,residential,False,False,50.843,,,San Nicolas Street,"LINESTRING (126.2007076 9.0768377, 126.2003209 9.0770892)"
553900522,secondary,False,True,78.857,,,Quezon Street,"LINESTRING (126.2007076 9.0768377, 126.2006955 9.0770794, 126.2006646 9.0773244, 126.2006353 9.0774577, 126.2006023 9.077535)"
208176546,residential,False,True,58.412,,,Montesclaros Street,"LINESTRING (126.2003209 9.0770892, 126.2006023 9.077535)"
208176570,residential,False,False,57.288,,,San Nicolas Street,"LINESTRING (126.2003209 9.0770892, 126.1998887 9.0773778)"
208176570,residential,False,True,50.843,,,San Nicolas Street,"LINESTRING (126.2003209 9.0770892, 126.2007076 9.0768377)"
208176528,residential,False,True,60.822,,,F. Rodriguez Street,"LINESTRING (126.1979295 9.0770986, 126.1984069 9.0768212)"
553900249,residential,True,False,155.899,,,Donasco Street,"LINESTRING (126.1979295 9.0770986, 126.1972135 9.0758879)"
208176540,secondary,False,False,213.86499999999998,,,Magsaysay Street,"LINESTRING (126.1932038 9.0771562, 126.1945968 9.0779972, 126.1948737 9.0781455)"
405243712,trunk,False,True,35.079,4,902,Surigao-Davao Coastal Road,"LINESTRING (126.1932038 9.0771562, 126.1932731 9.0771139, 126.1933409 9.0770748, 126.1934113 9.0770595, 126.1934984 9.0770523)"
208176570,residential,False,False,55.664,,,San Nicolas Street,"LINESTRING (126.1998887 9.0773778, 126.1994697 9.0776596)"
208176570,residential,False,True,57.288,,,San Nicolas Street,"LINESTRING (126.1998887 9.0773778, 126.2003209 9.0770892)"
208176538,residential,False,True,60.322,,,Quintos Street,"LINESTRING (126.1987871 9.0774741, 126.1983211 9.0777614)"
208176566,residential,True,False,59.655,,,Cabrera Street,"LINESTRING (126.1987871 9.0774741, 126.1990607 9.0779376)"
208176546,residential,False,False,58.412,,,Montesclaros Street,"LINESTRING (126.2006023 9.077535, 126.2003209 9.0770892)"
208176546,residential,False,True,66.262,,,Montesclaros Street,"LINESTRING (126.2006023 9.077535, 126.2009114 9.0780468)"
553900522,secondary,False,True,59.065,,,Quezon Street,"LINESTRING (126.2006023 9.077535, 126.2001644 9.0778435)"
553900522,secondary,False,False,78.857,,,Quezon Street,"LINESTRING (126.2006023 9.077535, 126.2006353 9.0774577, 126.2006646 9.0773244, 126.2006955 9.0770794, 126.2007076 9.0768377)"
208176552,residential,False,True,60.363,,,Martinez Street,"LINESTRING (126.1994697 9.0776596, 126.1997527 9.078125)"
208176570,residential,False,False,54.52,,,San Nicolas Street,"LINESTRING (126.1994697 9.0776596, 126.1990607 9.0779376)"
208176570,residential,False,True,55.664,,,San Nicolas Street,"LINESTRING (126.1994697 9.0776596, 126.1998887 9.0773778)"
208176538,residential,False,False,60.322,,,Quintos Street,"LINESTRING (126.1983211 9.0777614, 126.1987871 9.0774741)"
208176538,residential,False,True,54.804,,,Quintos Street,"LINESTRING (126.1983211 9.0777614, 126.1978946 9.0780174)"
553900249,residential,True,False,85.326,,,Donasco Street,"LINESTRING (126.1983211 9.0777614, 126.1979295 9.0770986)"
208176563,residential,False,True,62.4,,,Navales Street,"LINESTRING (126.2001644 9.0778435, 126.2004608 9.0783223)"
553900521,tertiary,True,False,59.983,,,Navales Street,"LINESTRING (126.2001644 9.0778435, 126.1998887 9.0773778)"
553900522,secondary,False,False,59.065,,,Quezon Street,"LINESTRING (126.2001644 9.0778435, 126.2006023 9.077535)"
553900522,secondary,False,True,54.985,,,Quezon Street,"LINESTRING (126.2001644 9.0778435, 126.1997527 9.078125)"
208176566,residential,True,False,59.696,,,Cabrera Street,"LINESTRING (126.1990607 9.0779376, 126.1993269 9.0784057)"
208176570,residential,False,False,60.572,,,San Nicolas Street,"LINESTRING (126.1990607 9.0779376, 126.198598 9.0782342)"
