osmid,lanes,name,highway,oneway,reversed,length,geometry,width,ref,maxspeed,bridge,access,junction
962789322,2,Osmeña Street,tertiary,True,False,39.816,"LINESTRING (121.19094 14.4660826, 121.1908629 14.4657324)",,,,,,
38744799,,Regidor Street,residential,True,False,64.118,"LINESTRING (121.191108 14.4668739, 121.19167 14.4666832)",,,,,,
55801105,2,Osmeña Street,secondary,True,False,42.975,"LINESTRING (121.191108 14.4668739, 121.1910253 14.4664958)",,,,,,
55801105,2,Osmeña Street,secondary,True,False,48.495999999999995,"LINESTRING (121.1911636 14.4673055, 121.1911657 14.4672425, 121.1911625 14.4671868, 121.191108 14.4668739)",,,,,,
"[1006877824, 274709434, 55801110]","['2', '4']",Manila East Road,secondary,False,"[False, True]",25.813,"LINESTRING (121.1911636 14.4673055, 121.1911549 14.4673198, 121.1911432 14.4673444, 121.1911091 14.4674233, 121.1910985 14.4674467, 121.1910665 14.4675176)",,601,40,yes,,
41678091,,Ynares Compound II,residential,False,False,159.913,"LINESTRING (121.1903839 14.4691541, 121.1918669 14.4690751)",,,,,,
1006877824,4,Manila East Road,secondary,False,False,72.016,"LINESTRING (121.1903839 14.4691541, 121.1904787 14.4689364, 121.1905174 14.4688492, 121.1906422 14.4685567)",,601,40,,,
1006877824,4,Manila East Road,secondary,False,True,24.45,"LINESTRING (121.190714 14.4683481, 121.1906422 14.4685567)",,601,40,,,
1006877824,4,Manila East Road,secondary,False,False,54.196,"LINESTRING (121.190714 14.4683481, 121.1908523 14.4680263, 121.1909086 14.4678986)",,601,40,,,
"[1264687939, 51721214]",,,tertiary,False,True,179.898,"LINESTRING (121.190714 14.4683481, 121.1906015 14.4683142, 121.1894156 14.4679568, 121.1891203 14.4678623)",,,,,destination,
51721215,,,residential,False,True,127.205,"LINESTRING (121.1909086 14.4678986, 121.189857 14.4673772)",,,,,,
1006877824,4,Manila East Road,secondary,False,False,45.649,"LINESTRING (121.1909086 14.4678986, 121.1910665 14.4675176)",,601,40,,,
1006877824,4,Manila East Road,secondary,False,True,54.196,"LINESTRING (121.1909086 14.4678986, 121.1908523 14.4680263, 121.190714 14.4683481)",,601,40,,,
692922975,2,J. P. Rizal Avenue,tertiary,True,False,40.393,"LINESTRING (121.1923884 14.4652713, 121.1925068 14.465616)",,,,,,
38744882,2,,residential,False,True,12.31,"LINESTRING (121.1951237 14.4626312, 121.195015 14.4625969)",3,,,,,
38744882,2,,residential,False,False,49.437,"LINESTRING (121.1951237 14.4626312, 121.1952737 14.4626716, 121.1955743 14.4627118)",3,,,,,
692991409,1,Lopez Jaena Street,residential,False,True,113.05199999999999,"LINESTRING (121.1951237 14.4626312, 121.1950304 14.462872, 121.1949471 14.4630281, 121.1948988 14.4631185, 121.1946399 14.4635302)",3,,,,,
962789322,2,Osmeña Street,tertiary,True,False,29.74,"LINESTRING (121.1908082 14.4654783, 121.1907537 14.4652161)",,,,,,
41677779,,P. Gomez Street,residential,True,False,65.473,"LINESTRING (121.1908629 14.4657324, 121.1914393 14.4655448)",,,,,,
962789322,2,Osmeña Street,tertiary,True,False,28.862,"LINESTRING (121.1908629 14.4657324, 121.1908082 14.4654783)",,,,,,
"[274801448, 274801433, 890560692, 274801428]",,P. Gomez Street,residential,False,False,165.64600000000002,"LINESTRING (121.1908629 14.4657324, 121.1900758 14.4659658, 121.1899302 14.4659937, 121.1898276 14.466026, 121.1897493 14.4655881)",,,,yes,,
692922975,2,J. P. Rizal Avenue,tertiary,True,False,32.697,"LINESTRING (121.1921482 14.4646622, 121.1922613 14.4649351)",,,,,,
692922976,,J. P. Rizal Avenue,tertiary,True,False,30.992,"LINESTRING (121.1921482 14.4646622, 121.1920383 14.4644046)",,,,,,
55801109,2,M. L. Quezon Street,tertiary,True,False,59.735,"LINESTRING (121.1907537 14.4652161, 121.1912674 14.4650132)",,,,,,
"[890560693, 41679293, 274801431]",,,residential,False,False,115.825,"LINESTRING (121.1907537 14.4652161, 121.1899693 14.4654987, 121.1898916 14.4655252, 121.1897493 14.4655881)",,,,yes,,
962789323,2,Osmeña Street,tertiary,True,False,106.287,"LINESTRING (121.1907537 14.4652161, 121.1906973 14.4649224, 121.1905822 14.4642748)",,,,,,
55781118,2,Baltazar Street,secondary,True,False,127.787,"LINESTRING (121.1928544 14.4666603, 121.1917442 14.4670666)",,601,40,,,
55801104,2,J. P. Rizal Avenue,secondary,False,False,45.273,"LINESTRING (121.1928544 14.4666603, 121.1929863 14.4670469)",,601,40,,,
962789321,2,J. P. Rizal Avenue,secondary,True,False,40.617,"LINESTRING (121.1927427 14.4663114, 121.1928544 14.4666603)",,,,,,
962789322,2,Osmeña Street,tertiary,True,False,46.855,"LINESTRING (121.1910253 14.4664958, 121.19094 14.4660826)",,,,,,
1006877833,2,M. H. Del Pilar Street,secondary,True,False,66.261,"LINESTRING (121.1910253 14.4664958, 121.1916039 14.4662928)",,,,,,
55801104,2,J. P. Rizal Avenue,secondary,False,True,2.075,"LINESTRING (121.1929924 14.4670646, 121.1929863 14.4670469)",,601,40,,,
"[320807616, 41677974]",1,"['J. Luna Street', 'Valencia Street']",residential,False,False,167.40400000000002,"LINESTRING (121.1929924 14.4670646, 121.1926142 14.4671976, 121.1924282 14.4672696, 121.1922219 14.4673396, 121.1920835 14.4673727, 121.1918957 14.4674131, 121.1918551 14.4673843, 121.1918247 14.4673378, 121.1917865 14.4672061, 121.1917442 14.4670666)",,,,,,
38744770,2,M. H. Del Pilar Street,tertiary,True,False,26.011,"LINESTRING (121.1937919 14.4655401, 121.1939616 14.4654488, 121.1940012 14.4654235)",,,,,,
41678733,,,residential,False,False,64.879,"LINESTRING (121.1937919 14.4655401, 121.1938418 14.465677, 121.1939022 14.4657339, 121.1940188 14.4658098, 121.1941784 14.4659673)",,,,,,
692925539,,Zamora Street,tertiary,True,False,42.569,"LINESTRING (121.193312 14.4640372, 121.1936108 14.4642879)",,,,,,
41678168,2,M. L. Quezon Street,tertiary,True,False,42.544,"LINESTRING (121.193312 14.4640372, 121.1932643 14.4640822, 121.1931862 14.4641411, 121.1929911 14.4642582)",,,,,,
692925542,,Zamora Street,tertiary,False,True,42.985,"LINESTRING (121.1936108 14.4642879, 121.1939281 14.4645225)",,,,,,
1217650178,2,Zulueta Street,residential,False,True,126.262,"LINESTRING (121.1936108 14.4642879, 121.1942741 14.4633515)",5,,,,,
692925537,,R Zulueta,residential,False,False,48.790000000000006,"LINESTRING (121.1936108 14.4642879, 121.1935157 14.4644069, 121.1934122 14.4644841, 121.1932662 14.4645628)",,,,,,
692925542,,Zamora Street,tertiary,False,False,42.985,"LINESTRING (121.1939281 14.4645225, 121.1936108 14.4642879)",,,,,,
966422100,,Zamora Street,tertiary,False,True,38.597,"LINESTRING (121.1939281 14.4645225, 121.1942121 14.4647343)",,,,,,
"[55801108, 320807615]",,"['Lopez Jaena Street', 'Paterno Street']",tertiary,True,False,207.74200000000002,"LINESTRING (121.1939281 14.4645225, 121.1937277 14.4647292, 121.1936917 14.4647868, 121.1936553 14.4648208, 121.1936095 14.4648429, 121.1933674 14.4649183, 121.1933166 14.4649525, 121.1932632 14.4651034, 121.193233 14.4651662, 121.1931001 14.4653905, 121.1930796 14.4654182, 121.193059 14.4654366, 121.1930244 14.4654504, 121.1929538 14.4654752, 121.1928762 14.4655022, 121.1927677 14.4655359, 121.1926348 14.4655762, 121.1925068 14.465616)",,,,,,
38744751,2,J. P. Rizal Avenue,tertiary,False,False,96.21,"LINESTRING (121.1913385 14.4629225, 121.1917089 14.4637099)",,,,,,
38744751,2,J. P. Rizal Avenue,tertiary,False,True,42.065,"LINESTRING (121.1913385 14.4629225, 121.1911713 14.4625806)",,,,,,
692922977,,,unclassified,False,False,69.206,"LINESTRING (121.1913385 14.4629225, 121.1914861 14.4628559, 121.1919114 14.4626406)",,,,,,
692922975,2,J. P. Rizal Avenue,tertiary,True,False,40.194,"LINESTRING (121.1925068 14.465616, 121.1926221 14.4659598)",,,,,,
38744760,,Paterno Street,residential,True,False,110.013,"LINESTRING (121.1925068 14.465616, 121.1920066 14.4657606, 121.1915261 14.4658936)",,,,,,
962789321,2,J. P. Rizal Avenue,secondary,True,False,41.196,"LINESTRING (121.1926221 14.4659598, 121.1927427 14.4663114)",,,,,,
38744770,2,M. H. Del Pilar Street,tertiary,True,False,134.361,"LINESTRING (121.1926221 14.4659598, 121.193175 14.4657773, 121.1936398 14.4655975, 121.1937919 14.4655401)",,,,,,
274801432,2,Liwanag Street,residential,False,False,30.381,"LINESTRING (121.1949643 14.4636984, 121.1952074 14.4638371)",3.5,,,,,
692991408,2,Liwanag Street,tertiary,False,True,39.621,"LINESTRING (121.1949643 14.4636984, 121.1946399 14.4635302)",,,,,,
1217650184,2,P. Burgos Street,tertiary,False,False,129.12,"LINESTRING (121.1949643 14.4636984, 121.1952726 14.4632966, 121.1953633 14.4631749, 121.1954642 14.4630215, 121.1955301 14.4628785, 121.1955743 14.4627118)",5,,,,,
38744751,2,J. P. Rizal Avenue,tertiary,False,True,41.096,"LINESTRING (121.1920383 14.4644046, 121.1918791 14.4640687)",,,,,,
238821138,,Timbugan Street,residential,True,False,93.542,"LINESTRING (121.1920383 14.4644046, 121.1928065 14.4640117)",,,,,,
890710676,,Zamora Street,tertiary,False,True,36.382,"LINESTRING (121.1942121 14.4647343, 121.1944913 14.4649186)",,,,,,
966422100,,Zamora Street,tertiary,False,False,38.597,"LINESTRING (121.1942121 14.4647343, 121.1939281 14.4645225)",,,,,,
38744897,2,P. Burgos Street,tertiary,True,False,140.82600000000002,"LINESTRING (121.1942121 14.4647343, 121.1944315 14.4644473, 121.19468 14.4640963, 121.1949643 14.4636984)",4,,,,,
164775072,1,,residential,False,False,52.943,"LINESTRING (121.1958521 14.461288, 121.1960663 14.4613073, 121.1963427 14.4613169)",2.5,,,,,
1217650183,2,P. Burgos Street,tertiary,False,False,80.282,"LINESTRING (121.1958521 14.461288, 121.1958973 14.4610761, 121.1959671 14.4608541, 121.1960211 14.4606854, 121.1960507 14.4605928)",4.5,,,,,
1217650184,2,P. Burgos Street,tertiary,False,True,161.11999999999998,"LINESTRING (121.1958521 14.461288, 121.1957258 14.4619302, 121.1956351 14.4623989, 121.1956008 14.4625753, 121.1955743 14.4627118)",5,,,,,
38744882,2,,residential,False,True,49.437,"LINESTRING (121.1955743 14.4627118, 121.1952737 14.4626716, 121.1951237 14.4626312)",3,,,,,
1217650184,2,P. Burgos Street,tertiary,False,False,161.12,"LINESTRING (121.1955743 14.4627118, 121.1956008 14.4625753, 121.1956351 14.4623989, 121.1957258 14.4619302, 121.1958521 14.461288)",5,,,,,
1217650184,2,P. Burgos Street,tertiary,False,True,129.12,"LINESTRING (121.1955743 14.4627118, 121.1955301 14.4628785, 121.1954642 14.4630215, 121.1953633 14.4631749, 121.1952726 14.4632966, 121.1949643 14.4636984)",5,,,,,
274709433,,Paterno Street,residential,False,True,35.489,"LINESTRING (121.1906199 14.4661587, 121.19094 14.4660826)",,,,,,
41677779,,P. Gomez Street,residential,True,False,106.619,"LINESTRING (121.1914393 14.4655448, 121.1923884 14.4652713)",,,,,,
274801418,,Valencia Street,residential,False,False,32.556,"LINESTRING (121.1914393 14.4655448, 121.1913523 14.4652644)",,,,,,
274801418,,Valencia Street,residential,False,True,39.895,"LINESTRING (121.1914393 14.4655448, 121.1915261 14.4658936)",,,,,,
41678167,2,A. Mabini Street,residential,True,False,63.227,"LINESTRING (121.1913523 14.4652644, 121.1908082 14.4654783)",,,,,,
274801418,,Valencia Street,residential,False,False,29.39,"LINESTRING (121.1913523 14.4652644, 121.1912674 14.4650132)",,,,,,
274801418,,Valencia Street,residential,False,True,32.556,"LINESTRING (121.1913523 14.4652644, 121.1914393 14.4655448)",,,,,,
55801109,2,M. L. Quezon Street,tertiary,True,False,102.553,"LINESTRING (121.1912674 14.4650132, 121.1921482 14.4646622)",,,,,,
274801418,,Valencia Street,residential,False,True,29.39,"LINESTRING (121.1912674 14.4650132, 121.1913523 14.4652644)",,,,,,
274801418,,Valencia Street,residential,False,False,93.118,"LINESTRING (121.1912674 14.4650132, 121.1911672 14.4647029, 121.1910852 14.4644222, 121.1910093 14.4642142)",,,,,,
38744760,,Paterno Street,residential,True,False,66.513,"LINESTRING (121.1915261 14.4658936, 121.19094 14.4660826)",,,,,,
274801418,,Valencia Street,residential,False,False,39.895,"LINESTRING (121.1915261 14.4658936, 121.1914393 14.4655448)",,,,,,
274801418,,Valencia Street,residential,False,True,45.173,"LINESTRING (121.1915261 14.4658936, 121.1916039 14.4662928)",,,,,,
38744799,,Regidor Street,residential,True,False,122.673,"LINESTRING (121.19167 14.4666832, 121.1927427 14.4663114)",,,,,,
274801418,,Valencia Street,residential,False,False,43.99,"LINESTRING (121.19167 14.4666832, 121.1916039 14.4662928)",,,,,,
274801418,,Valencia Street,residential,False,True,43.374,"LINESTRING (121.19167 14.4666832, 121.1917442 14.4670666)",,,,,,
274801418,,Valencia Street,residential,False,False,45.173,"LINESTRING (121.1916039 14.4662928, 121.1915261 14.4658936)",,,,,,
274801418,,Valencia Street,residential,False,True,43.99,"LINESTRING (121.1916039 14.4662928, 121.19167 14.4666832)",,,,,,
1006877833,2,M. H. Del Pilar Street,secondary,True,False,115.714,"LINESTRING (121.1916039 14.4662928, 121.1926221 14.4659598)",,,,,,
274801418,,Valencia Street,residential,False,False,43.374,"LINESTRING (121.1917442 14.4670666, 121.19167 14.4666832)",,,,,,
55781118,2,Baltazar Street,secondary,True,False,68.56,"LINESTRING (121.1917442 14.4670666, 121.1913203 14.4672116, 121.191278 14.467228, 121.1912356 14.4672462, 121.1912166 14.4672568, 121.1911977 14.4672709, 121.1911789 14.4672882, 121.1911636 14.4673055)",,601,40,,,
"[320807616, 41677974]",1,"['J. Luna Street', 'Valencia Street']",residential,False,True,167.404,"LINESTRING (121.1917442 14.4670666, 121.1917865 14.4672061, 121.1918247 14.4673378, 121.1918551 14.4673843, 121.1918957 14.4674131, 121.1920835 14.4673727, 121.1922219 14.4673396, 121.1924282 14.4672696, 121.1926142 14.4671976, 121.1929924 14.4670646)",,,,,,
41678092,,,residential,False,True,81.503,"LINESTRING (121.1915569 14.4684532, 121.1918028 14.4684539, 121.1923121 14.4684127)",,,,,,
1006877824,4,Manila East Road,secondary,False,False,24.45,"LINESTRING (121.1906422 14.4685567, 121.190714 14.4683481)",,601,40,,,
41678093,,,residential,False,True,148.75600000000003,"LINESTRING (121.1906422 14.4685567, 121.1911629 14.4686832, 121.1912807 14.4686783, 121.1920055 14.4687313)",,,,,,
1006877824,4,Manila East Road,secondary,False,True,72.016,"LINESTRING (121.1906422 14.4685567, 121.1905174 14.4688492, 121.1904787 14.4689364, 121.1903839 14.4691541)",,601,40,,,
41678092,,,residential,False,True,30.848,"LINESTRING (121.1923121 14.4684127, 121.1925976 14.4683894)",,,,,,
41678092,,,residential,False,False,81.503,"LINESTRING (121.1923121 14.4684127, 121.1918028 14.4684539, 121.1915569 14.4684532)",,,,,,
164775074,,,residential,False,True,68.556,"LINESTRING (121.1923121 14.4684127, 121.1923214 14.4687431, 121.1923438 14.4690283)",,,,,,
41678092,,,residential,False,False,30.848,"LINESTRING (121.1925976 14.4683894, 121.1923121 14.4684127)",,,,,,
41678091,,Ynares Compound II,residential,False,True,51.61,"LINESTRING (121.1923438 14.4690283, 121.1918669 14.4690751)",,,,,,
164775074,,,residential,False,False,68.556,"LINESTRING (121.1923438 14.4690283, 121.1923214 14.4687431, 121.1923121 14.4684127)",,,,,,
889498916,,,residential,False,False,45.56,"LINESTRING (121.1923438 14.4690283, 121.1926116 14.4690261, 121.1927612 14.4689856)",,,,,,
1257409506,,,residential,False,False,35.857,"LINESTRING (121.1895443 14.4641979, 121.1892126 14.4642266)",,,,,,
41678358,,Mayon Street,residential,False,False,32.518,"LINESTRING (121.1895443 14.4641979, 121.1895276 14.4640742, 121.1895054 14.4639079)",,,,,,
41678358,,Mayon Street,residential,False,True,75.298,"LINESTRING (121.1895443 14.4641979, 121.1895937 14.4643732, 121.1896665 14.4644769, 121.1896729 14.4645259, 121.1897077 14.4648448)",,,,,,
41678358,,Mayon Street,residential,False,False,56.123000000000005,"LINESTRING (121.1895054 14.4639079, 121.1895868 14.4635983, 121.1896319 14.4635179, 121.189677 14.4634805, 121.1896992 14.4634513)",,,,,,
41678358,,Mayon Street,residential,False,True,32.518,"LINESTRING (121.1895054 14.4639079, 121.1895276 14.4640742, 121.1895443 14.4641979)",,,,,,
"[274801456, 274801462]",,Banahaw Street,residential,False,True,88.98099999999998,"LINESTRING (121.1895054 14.4639079, 121.1891623 14.4639251, 121.1890625 14.4638978, 121.1889769 14.4638907, 121.1889266 14.4639129, 121.188907 14.4639492, 121.1888998 14.4640841, 121.1888712 14.4641309)",,,,,,
41678358,,Mayon Street,residential,False,True,56.011,"LINESTRING (121.1897077 14.4648448, 121.1897355 14.4653478)",,,,,,
41678358,,Mayon Street,residential,False,False,75.298,"LINESTRING (121.1897077 14.4648448, 121.1896729 14.4645259, 121.1896665 14.4644769, 121.1895937 14.4643732, 121.1895443 14.4641979)",,,,,,
"[274801462, 41678359]",,Banahaw Street,residential,False,False,198.97299999999998,"LINESTRING (121.1897077 14.4648448, 121.1887055 14.4649611, 121.188593 14.4648116, 121.1885744 14.4647013, 121.1885936 14.4646238, 121.1886552 14.4645502, 121.1887596 14.4644465, 121.1888207 14.4642596)",,,,,,
41678358,,Mayon Street,residential,False,False,56.011,"LINESTRING (121.1897355 14.4653478, 121.1897077 14.4648448)",,,,,,
41678358,,Mayon Street,residential,False,True,26.761,"LINESTRING (121.1897355 14.4653478, 121.1897493 14.4655881)",,,,,,
902593635,,Taal Street,residential,False,False,70.158,"LINESTRING (121.1897355 14.4653478, 121.1894787 14.4653557, 121.1892816 14.4653622, 121.1890851 14.465381)",,,,,,
41678358,,Mayon Street,residential,False,False,26.761,"LINESTRING (121.1897493 14.4655881, 121.1897355 14.4653478)",,,,,,
"[274801448, 274801433, 890560692, 274801428]",,P. Gomez Street,residential,False,True,165.64600000000002,"LINESTRING (121.1897493 14.4655881, 121.1898276 14.466026, 121.1899302 14.4659937, 121.1900758 14.4659658, 121.1908629 14.4657324)",,,,yes,,
"[41679293, 890560693, 274801431]",,,residential,False,True,115.82499999999999,"LINESTRING (121.1897493 14.4655881, 121.1898916 14.4655252, 121.1899693 14.4654987, 121.1907537 14.4652161)",,,,yes,,
38744751,2,J. P. Rizal Avenue,tertiary,False,False,43.904,"LINESTRING (121.1917089 14.4637099, 121.1918791 14.4640687)",,,,,,
38744751,2,J. P. Rizal Avenue,tertiary,False,True,96.21,"LINESTRING (121.1917089 14.4637099, 121.1913385 14.4629225)",,,,,,
616260706,,,residential,False,True,87.732,"LINESTRING (121.1917089 14.4637099, 121.1916131 14.4637561, 121.1913613 14.4639369, 121.1912331 14.4640159, 121.1911156 14.464087, 121.1910559 14.4641194, 121.1910278 14.4641402)",,,,,,
41678733,,,residential,False,True,64.879,"LINESTRING (121.1941784 14.4659673, 121.1940188 14.4658098, 121.1939022 14.4657339, 121.1938418 14.465677, 121.1937919 14.4655401)",,,,,,
"[164775097, 164775102]",,,residential,False,True,178.23,"LINESTRING (121.1941784 14.4659673, 121.1939034 14.4662131, 121.1938101 14.4663073, 121.1936687 14.4664303, 121.1938016 14.4665538, 121.1939191 14.4666904, 121.1940634 14.4665411, 121.1942212 14.4663765, 121.1943172 14.4662709)",,,,,,
164775102,,,residential,False,False,42.739,"LINESTRING (121.1941784 14.4659673, 121.1943319 14.4660993, 121.19436 14.4661898, 121.1943172 14.4662709)",,,,,,
164775055,,,residential,False,False,61.854,"LINESTRING (121.1943172 14.4662709, 121.194459 14.4663446, 121.1946111 14.4663982, 121.1948592 14.4663572)",,,,,,
"[164775097, 164775102]",,,residential,False,False,178.23,"LINESTRING (121.1943172 14.4662709, 121.1942212 14.4663765, 121.1940634 14.4665411, 121.1939191 14.4666904, 121.1938016 14.4665538, 121.1936687 14.4664303, 121.1938101 14.4663073, 121.1939034 14.4662131, 121.1941784 14.4659673)",,,,,,
164775102,,,residential,False,True,42.739,"LINESTRING (121.1943172 14.4662709, 121.19436 14.4661898, 121.1943319 14.4660993, 121.1941784 14.4659673)",,,,,,
41679498,1,A. Bonifacio Street,residential,False,False,91.976,"LINESTRING (121.194924 14.464607, 121.194919 14.4645434, 121.1949398 14.4644655, 121.1949905 14.4642746, 121.1950199 14.4641974, 121.1951145 14.4640073, 121.1952074 14.4638371)",2.5,,,,,
1216147658,2,J.M. Basa Street,tertiary,False,False,58.068,"LINESTRING (121.194924 14.464607, 121.1947024 14.464772, 121.1944913 14.4649186)",3.5,,,,,
"[1216147657, 1216147658, 1087940877]",2,J.M. Basa Street,tertiary,False,True,144.47299999999998,"LINESTRING (121.194924 14.464607, 121.1950216 14.4645947, 121.1951145 14.4646038, 121.1953273 14.4646694, 121.1956251 14.464761, 121.1960196 14.4648502, 121.1961348 14.4649034, 121.196201 14.4649494)","['3.5', '4']",,,,,
274801432,2,Liwanag Street,residential,False,True,30.381,"LINESTRING (121.1952074 14.4638371, 121.1949643 14.4636984)",3.5,,,,,
41679498,1,A. Bonifacio Street,residential,False,True,91.976,"LINESTRING (121.1952074 14.4638371, 121.1951145 14.4640073, 121.1950199 14.4641974, 121.1949905 14.4642746, 121.1949398 14.4644655, 121.194919 14.4645434, 121.194924 14.464607)",2.5,,,,,
"[126326129, 51675483]",1,A. Bonifacio Street,residential,False,False,277.256,"LINESTRING (121.1952074 14.4638371, 121.1952633 14.4637617, 121.1955881 14.4633184, 121.19572 14.4631475, 121.1959273 14.4629812, 121.1962011 14.4628406, 121.1963452 14.4626905, 121.1965571 14.462515, 121.1967085 14.4623075, 121.1967906 14.4622216, 121.1968891 14.4621261, 121.1969702 14.4620611)","['3', '2.5']",,,,,
"[1216147664, 892613866, 41679499]",1,,residential,False,False,134.344,"LINESTRING (121.1967509 14.4651626, 121.1967086 14.4654293, 121.1966202 14.4659578, 121.1965695 14.4660867, 121.1965109 14.4661972, 121.1964583 14.4663016, 121.1964472 14.4663238)",3,,,yes,,
1087940877,2,J.M. Basa Street,tertiary,False,False,64.162,"LINESTRING (121.1967509 14.4651626, 121.1965668 14.4651022, 121.1965154 14.4650854, 121.1962991 14.4650145, 121.196201 14.4649494)",4,,,,,
692991408,2,Liwanag Street,tertiary,False,False,42.651,"LINESTRING (121.1939205 14.4631786, 121.1942741 14.4633515)",,,,,,
51675493,2,M. L. Quezon Street,unclassified,False,True,304.377,"LINESTRING (121.1939205 14.4631786, 121.1943262 14.4624754, 121.1944623 14.4621754, 121.19456 14.4618525, 121.1946078 14.4616249, 121.1946542 14.4613711, 121.194682 14.4611386, 121.1947559 14.4605997)",4,,,,,
692924542,,M. L. Quezon Street,tertiary,True,False,115.804,"LINESTRING (121.1939205 14.4631786, 121.193387 14.4639404, 121.193312 14.4640372)",,,,,,
692991408,2,Liwanag Street,tertiary,False,False,44.115,"LINESTRING (121.1942741 14.4633515, 121.1946399 14.4635302)",,,,,,
692991408,2,Liwanag Street,tertiary,False,True,42.651,"LINESTRING (121.1942741 14.4633515, 121.1939205 14.4631786)",,,,,,
1217650178,2,Zulueta Street,residential,False,False,126.262,"LINESTRING (121.1942741 14.4633515, 121.1936108 14.4642879)",5,,,,,
"[1217650177, 51675490]",2,Zulueta Street,residential,False,True,332.639,"LINESTRING (121.1942741 14.4633515, 121.1945441 14.4629046, 121.1948147 14.462496, 121.1949262 14.4623041, 121.1950363 14.4621176, 121.1951296 14.461918, 121.1952436 14.4615714, 121.195271 14.461393, 121.1952862 14.4611651, 121.1953291 14.4606049)",4,,,,,
51675488,2,Santa Ursula Street,tertiary,True,False,33.863,"LINESTRING (121.1928065 14.4640117, 121.1928932 14.4641227, 121.1929911 14.4642582)",,,,,,
41678168,2,M. L. Quezon Street,tertiary,True,False,101.30599999999998,"LINESTRING (121.1929911 14.4642582, 121.192707 14.4644076, 121.1924349 14.4645346, 121.1921482 14.4646622)",,,,,,
890526788,,,residential,False,False,67.633,"LINESTRING (121.1888776 14.4673013, 121.1891203 14.4678623)",,,,,destination,
51721214,,,tertiary,False,True,40.232,"LINESTRING (121.1891203 14.4678623, 121.1887552 14.4677853)",,,,,destination,
890526788,,,residential,False,True,67.633,"LINESTRING (121.1891203 14.4678623, 121.1888776 14.4673013)",,,,,destination,
"[1264687939, 51721214]",,,tertiary,False,False,179.898,"LINESTRING (121.1891203 14.4678623, 121.1894156 14.4679568, 121.1906015 14.4683142, 121.190714 14.4683481)",,,,,destination,
51721215,,,residential,False,False,127.205,"LINESTRING (121.189857 14.4673772, 121.1909086 14.4678986)",,,,,,
126326122,1,Fineza Street,residential,False,True,77.708,"LINESTRING (121.1953291 14.4606049, 121.1960507 14.4605928)",3,,,,,
126326122,1,Fineza Street,residential,False,False,61.739000000000004,"LINESTRING (121.1953291 14.4606049, 121.1950645 14.460606, 121.1949223 14.4606073, 121.1947559 14.4605997)",3,,,,,
