osmid,highway,oneway,reversed,length,geometry,lanes,name,ref
101150608,tertiary,False,False,79.284,"LINESTRING (125.0038415 7.6107337, 125.0031549 7.6109464)",,,
101150608,tertiary,False,True,101.371,"LINESTRING (125.0038415 7.6107337, 125.004709 7.6104308)",,,
1101416586,residential,False,False,76.152,"LINESTRING (125.0038415 7.6107337, 125.0040548 7.6113851)",,,
1101416587,unclassified,False,True,162.284,"LINESTRING (125.0038415 7.6107337, 125.0033694 7.6093513)",,,
101150597,residential,False,False,190.075,"LINESTRING (125.0068711 7.608785, 125.0052366 7.6093302)",,,
858864386,residential,False,True,63.831,"LINESTRING (125.0068711 7.608785, 125.0066874 7.6082406)",,,
858864386,residential,False,False,287.23699999999997,"LINESTRING (125.0068711 7.608785, 125.0070481 7.6093699, 125.0072506 7.6100771, 125.0074558 7.6106274, 125.0076663 7.6111564, 125.0076858 7.6111973, 125.0077079 7.6112269)",,,
101150614,tertiary,False,False,105.787,"LINESTRING (125.0029725 7.6127489, 125.0026573 7.6118503)",,,
101150614,tertiary,False,True,96.159,"LINESTRING (125.0029725 7.6127489, 125.0032608 7.6135651)",,,
101150618,residential,False,True,76.026,"LINESTRING (125.0029725 7.6127489, 125.0036278 7.6125354)",,,
101150539,residential,False,False,186.524,"LINESTRING (125.0050892 7.6087923, 125.0066874 7.6082406)",,,
101150539,residential,False,True,97.902,"LINESTRING (125.0050892 7.6087923, 125.0042402 7.6090512)",,,
101150568,residential,False,False,61.979,"LINESTRING (125.0050892 7.6087923, 125.0052366 7.6093302)",,,
101150617,residential,False,False,125.455,"LINESTRING (125.0042617 7.6144121, 125.0039007 7.6133421)",,,
590675270,secondary,False,False,71.983,"LINESTRING (125.0042617 7.6144121, 125.0036337 7.6145899)",2,Dangcagan-Kadingilan Road,
590675270,secondary,False,True,172.183,"LINESTRING (125.0042617 7.6144121, 125.0057639 7.6139869)",2,Dangcagan-Kadingilan Road,
101150614,tertiary,False,False,121.138,"LINESTRING (125.0036337 7.6145899, 125.0032608 7.6135651)",,,
590675266,residential,False,True,85.203,"LINESTRING (125.0036337 7.6145899, 125.0028934 7.6148106)",,,
590675270,secondary,False,True,71.983,"LINESTRING (125.0036337 7.6145899, 125.0042617 7.6144121)",2,Dangcagan-Kadingilan Road,
1101416585,secondary,False,True,156.45899999999997,"LINESTRING (125.0036337 7.6145899, 125.0036833 7.6147455, 125.0037276 7.6149144, 125.0037423 7.6150233, 125.0037503 7.6151324, 125.0037329 7.6152267, 125.0036886 7.6153224, 125.0036189 7.6154154, 125.0035357 7.6154872, 125.0034365 7.615551, 125.0032994 7.6156264, 125.0031613 7.6156905)",2,Dangcagan-Kadingilan Road,
101150524,residential,False,False,80.687,"LINESTRING (125.0031736 7.6086521, 125.0033694 7.6093513)",,,
101150524,residential,False,True,101.968,"LINESTRING (125.0031736 7.6086521, 125.0028394 7.607797)",,,
101150591,residential,False,False,97.529,"LINESTRING (125.0031736 7.6086521, 125.0040161 7.6083839)",,,
101150591,residential,False,True,59.853,"LINESTRING (125.0031736 7.6086521, 125.0026691 7.6088513)",,,
