osmid,highway,oneway,reversed,length,geometry,bridge,ref,name,lanes,maxspeed,width
948331201,tertiary,False,False,95.052,"LINESTRING (125.0117631 12.5698983, 125.0111961 12.5696447, 125.0110161 12.5695642, 125.0109624 12.5695577)",,,,,,
867863234,residential,False,False,96.432,"LINESTRING (125.0108157 12.5698569, 125.0116176 12.5702304)",,,Kahundit Street,,,
948331201,tertiary,False,True,37.152,"LINESTRING (125.0108157 12.5698569, 125.0109189 12.5696094, 125.0109624 12.5695577)",,,,,,
246113851,residential,False,False,65.868,"LINESTRING (125.0130721 12.5699857, 125.0136417 12.5701902)",,,,,,
246113851,residential,False,True,50.517,"LINESTRING (125.0130721 12.5699857, 125.0126349 12.5698298)",,,,,,
246113859,residential,False,False,51.415,"LINESTRING (125.0130721 12.5699857, 125.013233 12.5695508)",,,,,,
246113859,residential,False,True,44.094,"LINESTRING (125.0130721 12.5699857, 125.0129121 12.5703502)",,,,,,
246113809,residential,False,True,132.872,"LINESTRING (125.0155487 12.5700267, 125.0162137 12.5690234)",,,,,,
246113846,residential,False,True,103.333,"LINESTRING (125.0155487 12.5700267, 125.0154437 12.5702036, 125.015151 12.5705004, 125.0149645 12.5707549)",,,,,,
246113852,residential,False,False,55.899,"LINESTRING (125.0155487 12.5700267, 125.0158444 12.5701773, 125.0160186 12.5702271)",,,,,,
246113852,residential,False,True,126.51,"LINESTRING (125.0155487 12.5700267, 125.0149687 12.5696972, 125.0145442 12.5694495)",,,,,,
246113852,residential,False,False,139.308,"LINESTRING (125.0176804 12.5700647, 125.0189477 12.5698657)",,,,,,
246113853,tertiary,False,True,18.109,"LINESTRING (125.0176804 12.5700647, 125.0176515 12.5699043)",,,,,,
246113852,residential,False,True,182.01700000000002,"LINESTRING (125.0176804 12.5700647, 125.0171956 12.5701308, 125.0164982 12.5702381, 125.0162481 12.5702519, 125.016124 12.5702432, 125.0160186 12.5702271)",,,,,,
246113853,tertiary,False,False,315.295,"LINESTRING (125.0176804 12.5700647, 125.017794 12.5705797, 125.0177954 12.5707027, 125.0177785 12.5707984, 125.0177131 12.5709442, 125.0172525 12.5718717, 125.0172031 12.5720822, 125.0171632 12.5723993, 125.0171133 12.5727593)",,,,,,
246113851,residential,False,True,65.868,"LINESTRING (125.0136417 12.5701902, 125.0130721 12.5699857)",,,,,,
456780703,tertiary,False,False,62.715,"LINESTRING (125.0136417 12.5701902, 125.0137501 12.5696362)",,,,,,
456780703,tertiary,False,True,41.021,"LINESTRING (125.0136417 12.5701902, 125.0135538 12.570549)",,,,,,
246113851,residential,False,False,157.347,"LINESTRING (125.0136417 12.5701902, 125.0142984 12.5704132, 125.0145567 12.5705165, 125.0149645 12.5707549)",,,,,,
246113850,residential,False,False,44.35,"LINESTRING (125.0124956 12.5701972, 125.0123705 12.5705769)",,,,,,
246113850,residential,False,True,43.561,"LINESTRING (125.0124956 12.5701972, 125.0126349 12.5698298)",,,,,,
456780706,residential,False,False,48.298,"LINESTRING (125.0124956 12.5701972, 125.0129121 12.5703502)",,,,,,
456780706,residential,False,True,86.166,"LINESTRING (125.0124956 12.5701972, 125.0117631 12.5698983)",,,,,,
246113799,residential,False,False,158.027,"LINESTRING (125.0160186 12.5702271, 125.016263 12.5697457, 125.0165167 12.5692931, 125.0165198 12.5692324, 125.016498 12.5691959, 125.0163628 12.5690917, 125.0162987 12.5690178)",,,,,,
246113852,residential,False,False,182.01700000000002,"LINESTRING (125.0160186 12.5702271, 125.016124 12.5702432, 125.0162481 12.5702519, 125.0164982 12.5702381, 125.0171956 12.5701308, 125.0176804 12.5700647)",,,,,,
246113852,residential,False,True,55.899,"LINESTRING (125.0160186 12.5702271, 125.0158444 12.5701773, 125.0155487 12.5700267)",,,,,,
456793082,residential,False,True,110.701,"LINESTRING (125.0160186 12.5702271, 125.0158698 12.570466, 125.0158369 12.5705445, 125.015599 12.5711314)",,,,,,
246716124,secondary,False,False,90.34,"LINESTRING (125.0116176 12.5702304, 125.0123705 12.5705769)",,670,Laoang-Calomotan Road,2,70,6.1
456780704,residential,False,False,50.23,"LINESTRING (125.0116176 12.5702304, 125.0114619 12.5706558)",,,,,,
526535335,secondary,False,True,40.163,"LINESTRING (125.0116176 12.5702304, 125.0117631 12.5698983)",,670,,,,
867863234,residential,False,True,96.432,"LINESTRING (125.0116176 12.5702304, 125.0108157 12.5698569)",,,Kahundit Street,,,
246113859,residential,False,False,44.094,"LINESTRING (125.0129121 12.5703502, 125.0130721 12.5699857)",,,,,,
246113859,residential,False,True,47.998,"LINESTRING (125.0129121 12.5703502, 125.0127451 12.5707499)",,,,,,
456780706,residential,False,False,73.068,"LINESTRING (125.0129121 12.5703502, 125.0135538 12.570549)",,,,,,
456780706,residential,False,True,48.298,"LINESTRING (125.0129121 12.5703502, 125.0124956 12.5701972)",,,,,,
456780703,tertiary,False,False,41.021,"LINESTRING (125.0135538 12.570549, 125.0136417 12.5701902)",,,,,,
456780703,tertiary,False,True,58.285,"LINESTRING (125.0135538 12.570549, 125.0134125 12.5710547)",,,,,,
456780706,residential,False,False,139.059,"LINESTRING (125.0135538 12.570549, 125.014734 12.5710359)",,,,,,
456780706,residential,False,True,73.068,"LINESTRING (125.0135538 12.570549, 125.0129121 12.5703502)",,,,,,
246113850,residential,False,False,44.578,"LINESTRING (125.0123705 12.5705769, 125.0122146 12.5709478)",,,,,,
246113850,residential,False,True,44.35,"LINESTRING (125.0123705 12.5705769, 125.0124956 12.5701972)",,,,,,
246716124,secondary,False,False,44.977,"LINESTRING (125.0123705 12.5705769, 125.0127451 12.5707499)",,670,Laoang-Calomotan Road,2,70,6.1
246716124,secondary,False,True,90.34,"LINESTRING (125.0123705 12.5705769, 125.0116176 12.5702304)",,670,Laoang-Calomotan Road,2,70,6.1
456780704,residential,False,False,27.44,"LINESTRING (125.0114619 12.5706558, 125.0113911 12.5708927)",,,,,,
456780704,residential,False,True,50.23,"LINESTRING (125.0114619 12.5706558, 125.0116176 12.5702304)",,,,,,
246113834,residential,False,False,88.06700000000001,"LINESTRING (125.0114619 12.5706558, 125.0118686 12.5708392, 125.0122146 12.5709478)",,,,,,
246113846,residential,False,True,40.026,"LINESTRING (125.0149645 12.5707549, 125.014734 12.5710359)",,,,,,
246113851,residential,False,False,80.589,"LINESTRING (125.0149645 12.5707549, 125.015599 12.5711314)",,,,,,
246113846,residential,False,False,103.333,"LINESTRING (125.0149645 12.5707549, 125.015151 12.5705004, 125.0154437 12.5702036, 125.0155487 12.5700267)",,,,,,
246113851,residential,False,True,157.347,"LINESTRING (125.0149645 12.5707549, 125.0145567 12.5705165, 125.0142984 12.5704132, 125.0136417 12.5701902)",,,,,,
246113859,residential,False,False,47.998,"LINESTRING (125.0127451 12.5707499, 125.0129121 12.5703502)",,,,,,
246113859,residential,False,True,37.626,"LINESTRING (125.0127451 12.5707499, 125.0126336 12.5710703)",,,,,,
246716124,secondary,False,False,79.97,"LINESTRING (125.0127451 12.5707499, 125.0134125 12.5710547)",,670,Laoang-Calomotan Road,2,70,6.1
246716124,secondary,False,True,44.977,"LINESTRING (125.0127451 12.5707499, 125.0123705 12.5705769)",,670,Laoang-Calomotan Road,2,70,6.1
246113834,residential,False,False,47.47,"LINESTRING (125.0122146 12.5709478, 125.0126336 12.5710703)",,,,,,
246113850,residential,False,False,39.231,"LINESTRING (125.0122146 12.5709478, 125.012087 12.5712779)",,,,,,
246113850,residential,False,True,44.578,"LINESTRING (125.0122146 12.5709478, 125.0123705 12.5705769)",,,,,,
246113834,residential,False,True,88.06700000000001,"LINESTRING (125.0122146 12.5709478, 125.0118686 12.5708392, 125.0114619 12.5706558)",,,,,,
246113846,residential,False,False,40.026,"LINESTRING (125.014734 12.5710359, 125.0149645 12.5707549)",,,,,,
246113846,residential,False,True,64.861,"LINESTRING (125.014734 12.5710359, 125.0143681 12.5714971)",,,,,,
456780706,residential,False,False,89.831,"LINESTRING (125.014734 12.5710359, 125.0154562 12.5714306)",,,,,,
456780706,residential,False,True,139.059,"LINESTRING (125.014734 12.5710359, 125.0135538 12.570549)",,,,,,
246716124,secondary,False,False,114.786,"LINESTRING (125.0134125 12.5710547, 125.0143681 12.5714971)",,670,Laoang-Calomotan Road,2,70,6.1
246716124,secondary,False,True,79.97,"LINESTRING (125.0134125 12.5710547, 125.0127451 12.5707499)",,670,Laoang-Calomotan Road,2,70,6.1
456780703,tertiary,False,False,58.285,"LINESTRING (125.0134125 12.5710547, 125.0135538 12.570549)",,,,,,
882617854,residential,False,False,54.826,"LINESTRING (125.0134125 12.5710547, 125.013294 12.571534)",,,,,,
246113834,residential,False,True,47.47,"LINESTRING (125.0126336 12.5710703, 125.0122146 12.5709478)",,,,,,
246113859,residential,False,False,37.626,"LINESTRING (125.0126336 12.5710703, 125.0127451 12.5707499)",,,,,,
246113859,residential,False,True,32.337,"LINESTRING (125.0126336 12.5710703, 125.0125385 12.5713459)",,,,,,
246113851,residential,False,True,80.589,"LINESTRING (125.015599 12.5711314, 125.0149645 12.5707549)",,,,,,
456793082,residential,False,True,36.702,"LINESTRING (125.015599 12.5711314, 125.0154562 12.5714306)",,,,,,
456793082,residential,False,False,110.701,"LINESTRING (125.015599 12.5711314, 125.0158369 12.5705445, 125.0158698 12.570466, 125.0160186 12.5702271)",,,,,,
456780704,residential,False,False,110.608,"LINESTRING (125.0112885 12.5711506, 125.0109944 12.572103)",,,,,,
456780704,residential,False,True,30.763,"LINESTRING (125.0112885 12.5711506, 125.0113911 12.5708927)",,,,,,
882617853,residential,False,False,87.809,"LINESTRING (125.0112885 12.5711506, 125.012087 12.5712779)",,,,,,
246113850,residential,False,False,56.854,"LINESTRING (125.012087 12.5712779, 125.0119367 12.5717677)",,,,,,
246113850,residential,False,True,39.231,"LINESTRING (125.012087 12.5712779, 125.0122146 12.5709478)",,,,,,
882617853,residential,False,False,49.581,"LINESTRING (125.012087 12.5712779, 125.0125385 12.5713459)",,,,,,
882617853,residential,False,True,87.809,"LINESTRING (125.012087 12.5712779, 125.0112885 12.5711506)",,,,,,
246113859,residential,False,False,32.337,"LINESTRING (125.0125385 12.5713459, 125.0126336 12.5710703)",,,,,,
882617853,residential,False,False,84.619,"LINESTRING (125.0125385 12.5713459, 125.013294 12.571534)",,,,,,
882617853,residential,False,True,49.581,"LINESTRING (125.0125385 12.5713459, 125.012087 12.5712779)",,,,,,
246113859,residential,False,True,131.037,"LINESTRING (125.0125385 12.5713459, 125.0123814 12.5718044, 125.0122528 12.5720862, 125.0121516 12.5722839, 125.0120518 12.5724177)",,,,,,
456780706,residential,False,True,89.831,"LINESTRING (125.0154562 12.5714306, 125.014734 12.5710359)",,,,,,
456793082,residential,False,False,36.702,"LINESTRING (125.0154562 12.5714306, 125.015599 12.5711314)",,,,,,
911123274,residential,False,True,52.065,"LINESTRING (125.0154562 12.5714306, 125.0152685 12.5718615)",,,,,,
246113846,residential,False,False,64.861,"LINESTRING (125.0143681 12.5714971, 125.014734 12.5710359)",,,,,,
246113846,residential,False,True,38.152,"LINESTRING (125.0143681 12.5714971, 125.0141632 12.5717759)",,,,,,
246716124,secondary,False,False,105.787,"LINESTRING (125.0143681 12.5714971, 125.0152685 12.5718615)",,670,Laoang-Calomotan Road,2,70,6.1
246716124,secondary,False,True,114.786,"LINESTRING (125.0143681 12.5714971, 125.0134125 12.5710547)",,670,Laoang-Calomotan Road,2,70,6.1
882617853,residential,False,True,84.619,"LINESTRING (125.013294 12.571534, 125.0125385 12.5713459)",,,,,,
882617854,residential,False,False,103.856,"LINESTRING (125.013294 12.571534, 125.012983 12.5724173)",,,,,,
882617854,residential,False,True,54.826,"LINESTRING (125.013294 12.571534, 125.0134125 12.5710547)",,,,,,
882617853,residential,False,False,100.34199999999998,"LINESTRING (125.013294 12.571534, 125.013792 12.5715956, 125.0140871 12.5717003, 125.0141632 12.5717759)",,,,,,
246113850,residential,False,True,56.854,"LINESTRING (125.0119367 12.5717677, 125.012087 12.5712779)",,,,,,
246113846,residential,False,False,38.152,"LINESTRING (125.0141632 12.5717759, 125.0143681 12.5714971)",,,,,,
882617853,residential,False,False,112.976,"LINESTRING (125.0141632 12.5717759, 125.0150741 12.5722677)",,,,,,
"[246113846, 246113806]",residential,False,True,171.12400000000002,"LINESTRING (125.0141632 12.5717759, 125.0139546 12.5720719, 125.0137808 12.5723855, 125.0137575 12.5724265, 125.0137316 12.5724545, 125.013674 12.5724759, 125.0135965 12.5724816, 125.0135161 12.572477, 125.0133938 12.5724635, 125.0131838 12.5724461, 125.012983 12.5724173)",,,,,,
882617853,residential,False,True,100.34199999999998,"LINESTRING (125.0141632 12.5717759, 125.0140871 12.5717003, 125.013792 12.5715956, 125.013294 12.571534)",,,,,,
456780704,residential,False,True,110.608,"LINESTRING (125.0109944 12.572103, 125.0112885 12.5711506)",,,,,,
246113806,residential,False,False,120.25699999999999,"LINESTRING (125.0109944 12.572103, 125.0117002 12.5723456, 125.01194 12.5724036, 125.0120518 12.5724177)",,,,,,
456793133,residential,False,False,49.852,"LINESTRING (125.0150741 12.5722677, 125.0152685 12.5718615)",,,,,,
882617853,residential,False,False,60.509,"LINESTRING (125.0150741 12.5722677, 125.0148434 12.5727631)",,,,,,
882617853,residential,False,True,112.976,"LINESTRING (125.0150741 12.5722677, 125.0141632 12.5717759)",,,,,,
882617854,residential,False,True,103.856,"LINESTRING (125.012983 12.5724173, 125.013294 12.571534)",,,,,,
"[246113846, 246113806]",residential,False,False,171.12400000000002,"LINESTRING (125.012983 12.5724173, 125.0131838 12.5724461, 125.0133938 12.5724635, 125.0135161 12.572477, 125.0135965 12.5724816, 125.013674 12.5724759, 125.0137316 12.5724545, 125.0137575 12.5724265, 125.0137808 12.5723855, 125.0139546 12.5720719, 125.0141632 12.5717759)",,,,,,
246113806,residential,False,True,101.29899999999999,"LINESTRING (125.012983 12.5724173, 125.0128399 12.5724199, 125.0127279 12.5724332, 125.0123096 12.5724423, 125.0120518 12.5724177)",,,,,,
246113806,residential,False,False,101.299,"LINESTRING (125.0120518 12.5724177, 125.0123096 12.5724423, 125.0127279 12.5724332, 125.0128399 12.5724199, 125.012983 12.5724173)",,,,,,
246113806,residential,False,True,120.257,"LINESTRING (125.0120518 12.5724177, 125.01194 12.5724036, 125.0117002 12.5723456, 125.0109944 12.572103)",,,,,,
246113859,residential,False,False,131.037,"LINESTRING (125.0120518 12.5724177, 125.0121516 12.5722839, 125.0122528 12.5720862, 125.0123814 12.5718044, 125.0125385 12.5713459)",,,,,,
246113853,tertiary,False,True,315.2950000000001,"LINESTRING (125.0171133 12.5727593, 125.0171632 12.5723993, 125.0172031 12.5720822, 125.0172525 12.5718717, 125.0177131 12.5709442, 125.0177785 12.5707984, 125.0177954 12.5707027, 125.017794 12.5705797, 125.0176804 12.5700647)",,,,,,
246716124,secondary,False,True,224.28699999999998,"LINESTRING (125.0171133 12.5727593, 125.0168967 12.5726903, 125.0165384 12.5725186, 125.0163137 12.5724196, 125.0156452 12.5720968, 125.0152685 12.5718615)",,670,Laoang-Calomotan Road,2,70,6.1
246113853,tertiary,False,False,18.109,"LINESTRING (125.0176515 12.5699043, 125.0176804 12.5700647)",,,,,,
246113853,tertiary,False,True,121.972,"LINESTRING (125.0176515 12.5699043, 125.0174894 12.5691972, 125.0174082 12.5688334)",,,,,,
"[910713810, 246294823]",residential,False,"[False, True]",262.41600000000005,"LINESTRING (125.0176515 12.5699043, 125.0178185 12.5698553, 125.018021 12.5697728, 125.0182584 12.5696759, 125.0184878 12.5695652, 125.0187245 12.5695142, 125.0189208 12.5695272, 125.0191355 12.5695346, 125.0192314 12.5694528, 125.0192716 12.5694403, 125.0192951 12.569422, 125.019397 12.5692898, 125.0194681 12.5691628, 125.0195418 12.5690044, 125.0196424 12.5688814)",,,,,,
246295005,residential,False,True,133.331,"LINESTRING (125.016233 12.5660283, 125.0157841 12.5662055, 125.0156021 12.5662833, 125.0155403 12.566351, 125.0154771 12.5663891, 125.0151303 12.5665369)",,,,,,
246113836,residential,False,False,11.148,"LINESTRING (125.0151303 12.5665369, 125.0150922 12.5664438)",,,,,,
246113836,residential,False,True,70.629,"LINESTRING (125.0151303 12.5665369, 125.0153716 12.5671268)",,,,,,
246295005,residential,False,False,133.331,"LINESTRING (125.0151303 12.5665369, 125.0154771 12.5663891, 125.0155403 12.566351, 125.0156021 12.5662833, 125.0157841 12.5662055, 125.016233 12.5660283)",,,,,,
456780704,residential,False,False,30.763,"LINESTRING (125.0113911 12.5708927, 125.0112885 12.5711506)",,,,,,
456780704,residential,False,True,27.44,"LINESTRING (125.0113911 12.5708927, 125.0114619 12.5706558)",,,,,,
246716124,secondary,False,True,105.787,"LINESTRING (125.0152685 12.5718615, 125.0143681 12.5714971)",,670,Laoang-Calomotan Road,2,70,6.1
