osmid,lanes,highway,oneway,reversed,length,bridge,geometry,name
1138267352,2,secondary,False,True,74.248,,"LINESTRING (120.7337728 14.835642, 120.7337725 14.8357906, 120.7337719 14.8360881, 120.7337747 14.8363097)",Emilio G. Perez Street
99166433,,residential,False,False,156.979,,"LINESTRING (120.7358572 14.831507, 120.7361267 14.8315782, 120.7365204 14.8317481, 120.737053 14.8319849, 120.7372087 14.8320336)",
121915634,,residential,False,False,158.232,,"LINESTRING (120.7358572 14.831507, 120.7360712 14.8316784, 120.7362431 14.8317614, 120.7366667 14.8319584, 120.7371602 14.8321503)",
1138267363,,residential,False,True,40.059,,"LINESTRING (120.7358572 14.831507, 120.7356946 14.8314338, 120.7355139 14.8313674)",
99055106,2,secondary,False,False,191.94800000000004,,"LINESTRING (120.7365568 14.8376942, 120.7361238 14.8376614, 120.7359007 14.8376341, 120.7357309 14.8376025, 120.7353847 14.8374958, 120.7350451 14.8373602, 120.7349748 14.8373229, 120.7349221 14.8372884, 120.7348571 14.837245)",Emilio G. Perez Street
99055106,2,secondary,False,True,134.464,,"LINESTRING (120.7365568 14.8376942, 120.7368556 14.837713, 120.7372246 14.8377202, 120.7375876 14.8377635, 120.7378024 14.8377913)",Emilio G. Perez Street
961847336,,residential,False,False,51.372,,"LINESTRING (120.7365568 14.8376942, 120.7365677 14.837507, 120.7365891 14.8374085, 120.7366508 14.8372452)",
115811466,,residential,False,False,27.782,,"LINESTRING (120.7337747 14.8363097, 120.7337863 14.8365593)",Tres Media Street
1138267352,2,secondary,False,False,74.248,,"LINESTRING (120.7337747 14.8363097, 120.7337719 14.8360881, 120.7337725 14.8357906, 120.7337728 14.835642)",Emilio G. Perez Street
1138267353,2,secondary,False,True,36.127,,"LINESTRING (120.7337747 14.8363097, 120.7338108 14.8363656, 120.733846 14.8364085, 120.7339071 14.8364717, 120.7339503 14.8365142, 120.7339952 14.8365529)",Emilio G. Perez Street
121913579,2,secondary,True,False,64.371,,"LINESTRING (120.733995 14.8339872, 120.7334143 14.8338457)",Mabini Street
121913578,2,secondary,True,False,108.32,,"LINESTRING (120.733995 14.8339872, 120.7338471 14.8346027, 120.7338323 14.8346304, 120.7338097 14.8346511, 120.7337728 14.8346655, 120.7337304 14.834673, 120.7336651 14.8346746, 120.7335227 14.8346783)",J. P. Rizal Street
121962641,2,tertiary,False,True,180.021,,"LINESTRING (120.733995 14.8339872, 120.7342167 14.8332774, 120.7344923 14.8324413)",J. P. Rizal Street
"[121962644, 1138267365]",,residential,False,True,231.971,,"LINESTRING (120.733995 14.8339872, 120.7344641 14.834101, 120.7344923 14.8341027, 120.7345113 14.8340981, 120.7345235 14.8340856, 120.7345353 14.8340636, 120.7346041 14.8338907, 120.7347597 14.8334551, 120.7350723 14.832624)",Mabini Street
99162530,,residential,False,False,111.992,,"LINESTRING (120.7374737 14.8345962, 120.737407 14.8356013)",
99162537,,residential,False,True,38.745,,"LINESTRING (120.7374737 14.8345962, 120.7371148 14.8345639)",
99162537,,residential,False,False,147.305,,"LINESTRING (120.7374737 14.8345962, 120.7377853 14.8346365, 120.7377311 14.835656)",
99162530,,residential,False,True,111.992,,"LINESTRING (120.737407 14.8356013, 120.7374737 14.8345962)",
99162531,,residential,False,False,35.364,,"LINESTRING (120.737407 14.8356013, 120.7377311 14.835656)",
99162531,,residential,False,True,36.336,,"LINESTRING (120.737407 14.8356013, 120.737073 14.8355509)",
99162537,,residential,False,False,38.745,,"LINESTRING (120.7371148 14.8345639, 120.7374737 14.8345962)",
99162537,,residential,False,True,103.016,,"LINESTRING (120.7371148 14.8345639, 120.7361583 14.8345058)",
99162541,,residential,False,False,38.486,,"LINESTRING (120.7371148 14.8345639, 120.7371119 14.83491)",
99162541,,residential,False,True,34.33,,"LINESTRING (120.7371148 14.8345639, 120.7370317 14.8342658)",
99162537,,residential,False,True,41.108,,"LINESTRING (120.7377114 14.8360252, 120.7377311 14.835656)",
99166692,2,residential,False,True,169.836,,"LINESTRING (120.7377114 14.8360252, 120.7370581 14.8359521, 120.7361422 14.8358466)",Santo Niño - San Agustin Diversion Road
99162541,,residential,False,False,33.518,,"LINESTRING (120.7371119 14.83491, 120.7370952 14.835211)",
99162541,,residential,False,True,38.486,,"LINESTRING (120.7371119 14.83491, 120.7371148 14.8345639)",
99162543,,residential,False,True,103.395,,"LINESTRING (120.7371119 14.83491, 120.7361538 14.8348273)",
99162531,,residential,False,False,36.336,,"LINESTRING (120.737073 14.8355509, 120.737407 14.8356013)",
99162531,,residential,False,True,99.975,,"LINESTRING (120.737073 14.8355509, 120.7361443 14.8355016)",
99162541,,residential,False,True,37.87,,"LINESTRING (120.737073 14.8355509, 120.7370952 14.835211)",
99162531,,residential,False,False,99.975,,"LINESTRING (120.7361443 14.8355016, 120.737073 14.8355509)",
99162541,,residential,False,False,36.931,,"LINESTRING (120.7361443 14.8355016, 120.736149 14.8351695)",
99162541,,residential,False,True,38.363,,"LINESTRING (120.7361443 14.8355016, 120.7361422 14.8358466)",
99162531,,residential,False,True,35.364,,"LINESTRING (120.7377311 14.835656, 120.737407 14.8356013)",
99162537,,residential,False,False,41.108,,"LINESTRING (120.7377311 14.835656, 120.7377114 14.8360252)",
99162537,,residential,False,True,147.305,,"LINESTRING (120.7377311 14.835656, 120.7377853 14.8346365, 120.7374737 14.8345962)",
99162532,,residential,False,False,101.81,,"LINESTRING (120.736149 14.8351695, 120.7370952 14.835211)",
99162541,,residential,False,False,38.054,,"LINESTRING (120.736149 14.8351695, 120.7361538 14.8348273)",
99162541,,residential,False,True,36.931,,"LINESTRING (120.736149 14.8351695, 120.7361443 14.8355016)",
99162541,,residential,False,False,35.752,,"LINESTRING (120.7361538 14.8348273, 120.7361583 14.8345058)",
99162541,,residential,False,True,38.054,,"LINESTRING (120.7361538 14.8348273, 120.736149 14.8351695)",
99162543,,residential,False,False,103.395,,"LINESTRING (120.7361538 14.8348273, 120.7371119 14.83491)",
99162536,,residential,False,False,93.932,,"LINESTRING (120.736163 14.834174, 120.7370317 14.8342658)",
99162541,,residential,False,False,173.05100000000002,,"LINESTRING (120.736163 14.834174, 120.736168 14.8338187, 120.7370102 14.833882, 120.7370317 14.8342658)",
99162541,,residential,False,True,36.898,,"LINESTRING (120.736163 14.834174, 120.7361583 14.8345058)",
99162536,,residential,False,True,93.932,,"LINESTRING (120.7370317 14.8342658, 120.736163 14.834174)",
99162541,,residential,False,True,173.051,,"LINESTRING (120.7370317 14.8342658, 120.7370102 14.833882, 120.736168 14.8338187, 120.736163 14.834174)",
99162541,,residential,False,False,34.33,,"LINESTRING (120.7370317 14.8342658, 120.7371148 14.8345639)",
99162532,,residential,False,True,101.81,,"LINESTRING (120.7370952 14.835211, 120.736149 14.8351695)",
99162541,,residential,False,False,37.87,,"LINESTRING (120.7370952 14.835211, 120.737073 14.8355509)",
99162541,,residential,False,True,33.518,,"LINESTRING (120.7370952 14.835211, 120.7371119 14.83491)",
99162537,,residential,False,False,103.016,,"LINESTRING (120.7361583 14.8345058, 120.7371148 14.8345639)",
99162541,,residential,False,False,36.898,,"LINESTRING (120.7361583 14.8345058, 120.736163 14.834174)",
99162541,,residential,False,True,35.752,,"LINESTRING (120.7361583 14.8345058, 120.7361538 14.8348273)",
121962641,2,tertiary,False,False,149.149,,"LINESTRING (120.7349136 14.8311633, 120.7344923 14.8324413)",J. P. Rizal Street
1138267363,,residential,False,False,68.401,,"LINESTRING (120.7349136 14.8311633, 120.7355139 14.8313674)",
"[1138267360, 121913584]",2,tertiary,False,True,364.528,,"LINESTRING (120.7349136 14.8311633, 120.7346851 14.831096, 120.7346532 14.831095, 120.7346311 14.8311008, 120.7346077 14.8311171, 120.7345889 14.8311371, 120.7345754 14.8311623, 120.7338518 14.832795, 120.7337655 14.8329837, 120.7337192 14.8330851, 120.7334906 14.8335861, 120.7334468 14.8337143, 120.7334143 14.8338457)",M. H. del Pilar Street
115811456,,residential,False,False,111.894,,"LINESTRING (120.7322912 14.8348105, 120.7333319 14.834834)",
115811455,,residential,False,False,103.633,,"LINESTRING (120.7323662 14.8351546, 120.7333277 14.8352234)",
115811455,,residential,False,True,103.633,,"LINESTRING (120.7333277 14.8352234, 120.7323662 14.8351546)",
117131960,2,secondary,False,True,14.378,,"LINESTRING (120.7333277 14.8352234, 120.7333171 14.8353523)",M. H. del Pilar Street
117131960,2,secondary,False,False,43.31,,"LINESTRING (120.7333277 14.8352234, 120.7333331 14.8350773, 120.7333319 14.834834)",M. H. del Pilar Street
115811456,,residential,False,True,111.894,,"LINESTRING (120.7333319 14.834834, 120.7322912 14.8348105)",
117131960,2,secondary,False,False,3.849,,"LINESTRING (120.7333319 14.834834, 120.7333329 14.8347994)",M. H. del Pilar Street
117131960,2,secondary,False,True,43.31,,"LINESTRING (120.7333319 14.834834, 120.7333331 14.8350773, 120.7333277 14.8352234)",M. H. del Pilar Street
99055106,2,secondary,False,False,120.462,,"LINESTRING (120.7348571 14.837245, 120.7342005 14.8367297, 120.7339952 14.8365529)",Emilio G. Perez Street
"[124182066, 1138267356]",2,residential,False,False,169.982,,"LINESTRING (120.7348571 14.837245, 120.7348767 14.8371258, 120.7348813 14.8370378, 120.7348744 14.836568, 120.7339952 14.8365529)",G. Panganiban Street
99055106,2,secondary,False,True,191.948,,"LINESTRING (120.7348571 14.837245, 120.7349221 14.8372884, 120.7349748 14.8373229, 120.7350451 14.8373602, 120.7353847 14.8374958, 120.7357309 14.8376025, 120.7359007 14.8376341, 120.7361238 14.8376614, 120.7365568 14.8376942)",Emilio G. Perez Street
"[115811466, 1138267355]",,residential,False,True,213.536,,"LINESTRING (120.7348571 14.837245, 120.7345965 14.8376419, 120.734398 14.8375537, 120.7341191 14.837393, 120.7339742 14.8372426, 120.7338616 14.8370559, 120.733816 14.83689, 120.7337863 14.8365593)",Tres Media Street
99055106,2,secondary,False,True,120.462,,"LINESTRING (120.7339952 14.8365529, 120.7342005 14.8367297, 120.7348571 14.837245)",Emilio G. Perez Street
"[124182066, 1138267356]",2,residential,False,True,169.982,,"LINESTRING (120.7339952 14.8365529, 120.7348744 14.836568, 120.7348813 14.8370378, 120.7348767 14.8371258, 120.7348571 14.837245)",G. Panganiban Street
1138267353,2,secondary,False,False,36.127,,"LINESTRING (120.7339952 14.8365529, 120.7339503 14.8365142, 120.7339071 14.8364717, 120.733846 14.8364085, 120.7338108 14.8363656, 120.7337747 14.8363097)",Emilio G. Perez Street
115811466,,residential,False,True,27.782,,"LINESTRING (120.7337863 14.8365593, 120.7337747 14.8363097)",Tres Media Street
115811468,1,residential,True,False,22.465,,"LINESTRING (120.7337863 14.8365593, 120.7339952 14.8365529)",G. Panganiban Street
"[115811466, 1138267355]",,residential,False,False,213.536,,"LINESTRING (120.7337863 14.8365593, 120.733816 14.83689, 120.7338616 14.8370559, 120.7339742 14.8372426, 120.7341191 14.837393, 120.734398 14.8375537, 120.7345965 14.8376419, 120.7348571 14.837245)",Tres Media Street
"[121913584, 1138267360]",2,tertiary,False,False,364.52799999999996,,"LINESTRING (120.7334143 14.8338457, 120.7334468 14.8337143, 120.7334906 14.8335861, 120.7337192 14.8330851, 120.7337655 14.8329837, 120.7338518 14.832795, 120.7345754 14.8311623, 120.7345889 14.8311371, 120.7346077 14.8311171, 120.7346311 14.8311008, 120.7346532 14.831095, 120.7346851 14.831096, 120.7349136 14.8311633)",M. H. del Pilar Street
121913580,,residential,False,True,65.571,,"LINESTRING (120.7344923 14.8324413, 120.7350723 14.832624)",
121962641,2,tertiary,False,True,149.149,,"LINESTRING (120.7344923 14.8324413, 120.7349136 14.8311633)",J. P. Rizal Street
121962641,2,tertiary,False,False,180.021,,"LINESTRING (120.7344923 14.8324413, 120.7342167 14.8332774, 120.733995 14.8339872)",J. P. Rizal Street
121913580,,residential,False,False,65.571,,"LINESTRING (120.7350723 14.832624, 120.7344923 14.8324413)",
121962644,,residential,False,True,147.57,,"LINESTRING (120.7350723 14.832624, 120.7355139 14.8313674)",Mabini Street
"[121962644, 1138267365]",,residential,False,False,231.97099999999998,,"LINESTRING (120.7350723 14.832624, 120.7347597 14.8334551, 120.7346041 14.8338907, 120.7345353 14.8340636, 120.7345235 14.8340856, 120.7345113 14.8340981, 120.7344923 14.8341027, 120.7344641 14.834101, 120.733995 14.8339872)",Mabini Street
889464949,,residential,False,False,13.985,,"LINESTRING (120.7371602 14.8321503, 120.7372087 14.8320336)",
"[121915634, 189225019, 889478006, 889478007]",,residential,False,False,114.78699999999999,yes,"LINESTRING (120.7371602 14.8321503, 120.7374177 14.832228, 120.7375842 14.8322514, 120.7377508 14.8322449, 120.7379047 14.8322233, 120.7380182 14.8321903, 120.7380963 14.8321596, 120.7380878 14.8321352, 120.7380723 14.8320909, 120.7380628 14.8320636)",
121915634,,residential,False,True,158.232,,"LINESTRING (120.7371602 14.8321503, 120.7366667 14.8319584, 120.7362431 14.8317614, 120.7360712 14.8316784, 120.7358572 14.831507)",
889464949,,residential,False,True,13.985,,"LINESTRING (120.7372087 14.8320336, 120.7371602 14.8321503)",
99166433,,residential,False,False,94.025,,"LINESTRING (120.7372087 14.8320336, 120.7374411 14.8321062, 120.737801 14.8321272, 120.7380628 14.8320636)",
99166433,,residential,False,True,156.979,,"LINESTRING (120.7372087 14.8320336, 120.737053 14.8319849, 120.7365204 14.8317481, 120.7361267 14.8315782, 120.7358572 14.831507)",
961830031,,residential,False,True,70.225,,"LINESTRING (120.7348591 14.8397498, 120.7349275 14.8394594, 120.7350127 14.839136)",
961830032,,residential,False,True,84.594,,"LINESTRING (120.7356329 14.8384521, 120.7356115 14.8386401, 120.7356061 14.8386803, 120.7355981 14.8386997, 120.7355793 14.8387269, 120.7355645 14.8387542, 120.7355256 14.8389356, 120.7354874 14.8391944)",
125164786,2,secondary,False,False,51.435,,"LINESTRING (120.7354874 14.8391944, 120.7350127 14.839136)",
125164786,2,secondary,False,True,142.658,,"LINESTRING (120.7354874 14.8391944, 120.7359374 14.8392494, 120.7362109 14.8392727, 120.7365303 14.8392914, 120.7368081 14.8393173)",
961830032,,residential,False,False,84.594,,"LINESTRING (120.7354874 14.8391944, 120.7355256 14.8389356, 120.7355645 14.8387542, 120.7355793 14.8387269, 120.7355981 14.8386997, 120.7356061 14.8386803, 120.7356115 14.8386401, 120.7356329 14.8384521)",
961830034,,residential,False,True,80.74,,"LINESTRING (120.7370813 14.838618, 120.7369504 14.839333)",
125164786,2,secondary,False,False,15.395,,"LINESTRING (120.7369504 14.839333, 120.7368081 14.8393173)",
961830034,,residential,False,False,80.74,,"LINESTRING (120.7369504 14.839333, 120.7370813 14.838618)",
99055106,2,secondary,False,False,134.464,,"LINESTRING (120.7378024 14.8377913, 120.7375876 14.8377635, 120.7372246 14.8377202, 120.7368556 14.837713, 120.7365568 14.8376942)",Emilio G. Perez Street
961847336,,residential,False,True,51.372,,"LINESTRING (120.7366508 14.8372452, 120.7365891 14.8374085, 120.7365677 14.837507, 120.7365568 14.8376942)",
1190070753,,residential,False,True,105.97,,"LINESTRING (120.7332648 14.8363092, 120.7322842 14.8364077)",
"[115811468, 1138267357]",1,residential,True,False,83.883,,"LINESTRING (120.7332648 14.8363092, 120.7332638 14.8364595, 120.7332655 14.836481, 120.7332688 14.8365242, 120.733279 14.8365611, 120.7332999 14.8365797, 120.7333286 14.8365909, 120.7333641 14.83659, 120.7336111 14.836572, 120.7337863 14.8365593)","['G. Panganiban Street', 'M. H. del Pilar Street']"
1190070753,,residential,False,False,105.97,,"LINESTRING (120.7322842 14.8364077, 120.7332648 14.8363092)",
117131960,2,secondary,False,False,16.341,,"LINESTRING (120.7333329 14.8347994, 120.733337 14.8346525)",M. H. del Pilar Street
117131960,2,secondary,False,True,3.849,,"LINESTRING (120.7333329 14.8347994, 120.7333319 14.834834)",M. H. del Pilar Street
121913578,2,secondary,True,False,20.166,,"LINESTRING (120.7335227 14.8346783, 120.733337 14.8346525)",J. P. Rizal Street
1258466128,2,secondary,True,False,24.642,,"LINESTRING (120.7335227 14.8346783, 120.7333738 14.8347587, 120.7333329 14.8347994)",J. P. Rizal Street
