osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access,tunnel
29784537,1,Guerrero Street,residential,False,True,210.289,"LINESTRING (121.07373 14.5235606, 121.0737905 14.5235267, 121.0738443 14.5234859, 121.0738873 14.5234552, 121.0741176 14.5232938, 121.0751 14.5226921, 121.0751402 14.5226804, 121.0751711 14.5226921, 121.075292 14.5228927)",,,,,
198764812,2,Manuel L. Quezon Avenue,secondary,False,False,29.993000000000002,"LINESTRING (121.07373 14.5235606, 121.0737141 14.5236237, 121.0736495 14.5238187)",142,50,,,
198764812,2,Manuel L. Quezon Avenue,secondary,False,True,102.843,"LINESTRING (121.07373 14.5235606, 121.0737568 14.5233892, 121.0737626 14.5232989, 121.0738048 14.5226391)",142,50,,,
112328388,,Katipunan Street,residential,False,False,214.376,"LINESTRING (121.0720783 14.5268913, 121.0721509 14.5270924, 121.0721664 14.5271036, 121.0721932 14.5271061, 121.0724576 14.5269493, 121.0726317 14.5268331, 121.0727342 14.526716, 121.0729157 14.5264603, 121.0730641 14.5262007, 121.0731112 14.5260051, 121.0731425 14.5258034)",,,,,
1066840949,2,Manuel L. Quezon Avenue,secondary,False,False,50.761,"LINESTRING (121.0720783 14.5268913, 121.0716782 14.527005, 121.0716295 14.5270289)",142,50,,,
1066840949,2,Manuel L. Quezon Avenue,secondary,False,True,111.96600000000001,"LINESTRING (121.0720783 14.5268913, 121.072181 14.5268509, 121.0722688 14.5268096, 121.0723732 14.5267475, 121.0724325 14.5267051, 121.0724588 14.5266781, 121.0725682 14.5265768, 121.0726729 14.526446, 121.072738 14.5263395, 121.0727943 14.5262081)",142,50,,,
29784846,2,Manuel L. Quezon Avenue,secondary,False,True,29.087,"LINESTRING (121.0714157 14.5284279, 121.0714414 14.5281675)",142,50,,,
49406718,2,General A. Luna Street,secondary,False,False,279.181,"LINESTRING (121.0714157 14.5284279, 121.071479 14.5283809, 121.071564 14.5283414, 121.0718115 14.5282456, 121.0719042 14.5282258, 121.0720255 14.5282066, 121.0720646 14.5282004, 121.0723069 14.5281621, 121.072452 14.5281271, 121.0725877 14.528075, 121.0728561 14.5279438, 121.0736073 14.527532, 121.0736322 14.5275222, 121.0736583 14.5275176, 121.0736845 14.5275195, 121.0737899 14.5275529)",,40,,,
898207871,2,General A. Luna Street,secondary,False,True,85.912,"LINESTRING (121.0714157 14.5284279, 121.0709836 14.5288623, 121.0708567 14.5289792)",142,50,,,
49406718,2,General A. Luna Street,secondary,False,True,279.1809999999999,"LINESTRING (121.0737899 14.5275529, 121.0736845 14.5275195, 121.0736583 14.5275176, 121.0736322 14.5275222, 121.0736073 14.527532, 121.0728561 14.5279438, 121.0725877 14.528075, 121.072452 14.5281271, 121.0723069 14.5281621, 121.0720646 14.5282004, 121.0720255 14.5282066, 121.0719042 14.5282258, 121.0718115 14.5282456, 121.071564 14.5283414, 121.071479 14.5283809, 121.0714157 14.5284279)",,40,,,
671307989,2,J. P. Rizal Street,tertiary,False,True,189.98299999999998,"LINESTRING (121.0737899 14.5275529, 121.0736475 14.5277809, 121.0735419 14.5279516, 121.0735344 14.5279675, 121.0733905 14.5282746, 121.0733316 14.5284006, 121.0733242 14.5284165, 121.0730475 14.5289105, 121.0729961 14.5290022, 121.0729851 14.5290248, 121.0729666 14.5290622)",,40,,,
747482277,2,J. P. Rizal Street,secondary,False,False,75.649,"LINESTRING (121.0737899 14.5275529, 121.0742008 14.5272459, 121.0743001 14.5271502, 121.074331 14.5271204)",,40,,,
23060751,2,Felix Y. Manalo Street,secondary,False,False,27.904,"LINESTRING (121.076651 14.5296089, 121.0765685 14.529371)",,40,,,
23060751,2,Felix Y. Manalo Street,secondary,False,True,31.952,"LINESTRING (121.076651 14.5296089, 121.0767455 14.5298813)",,40,,,
29785074,2,D. M. Cruz Extension,tertiary,False,False,277.897,"LINESTRING (121.076651 14.5296089, 121.0774596 14.5292162, 121.0776895 14.5291285, 121.0779294 14.529042, 121.0781047 14.5289766, 121.0781938 14.5289473, 121.0784371 14.5288582, 121.0784807 14.5288097, 121.0785146 14.5287197, 121.0786796 14.5282973)",,,,,
747482276,2,Pinagsalubungan Street,residential,False,True,64.02,"LINESTRING (121.0763045 14.5287589, 121.0767147 14.528342)",,,,,
23060751,2,Felix Y. Manalo Street,secondary,False,False,279.874,"LINESTRING (121.0763045 14.5287589, 121.0756029 14.5281933, 121.0753404 14.5279763, 121.0744495 14.5272209, 121.074331 14.5271204)",,40,,,
23060751,2,Felix Y. Manalo Street,secondary,False,True,25.036,"LINESTRING (121.0763045 14.5287589, 121.0763846 14.5288779, 121.0764189 14.5289541)",,40,,,
112328393,2,J. P. Rizal Street,secondary,False,False,30.636,"LINESTRING (121.074331 14.5271204, 121.0745045 14.526902)",,40,,,
23060751,2,Felix Y. Manalo Street,secondary,False,True,279.874,"LINESTRING (121.074331 14.5271204, 121.0744495 14.5272209, 121.0753404 14.5279763, 121.0756029 14.5281933, 121.0763045 14.5287589)",,40,,,
747482277,2,J. P. Rizal Street,secondary,False,True,75.649,"LINESTRING (121.074331 14.5271204, 121.0743001 14.5271502, 121.0742008 14.5272459, 121.0737899 14.5275529)",,40,,,
"[23060753, 897759020, 897759021]",2,De Sahagun Street,secondary,False,True,25.837,"LINESTRING (121.0731425 14.5258034, 121.0730234 14.5257702, 121.0729437 14.5257571, 121.072909 14.5257511)",,40,,,
