osmid,oneway,lanes,ref,highway,junction,reversed,length,geometry,name,maxspeed
27034814,True,2,507,secondary,circular,False,12.427000000000001,"LINESTRING (123.1510452 11.4561304, 123.1510347 11.4561106, 123.1510316 11.4560884, 123.1510363 11.4560665, 123.1510482 11.4560475, 123.151066 11.4560335)",,
269944820,False,4,507,secondary,,False,211.286,"LINESTRING (123.1510452 11.4561304, 123.1507203 11.4563879, 123.1505438 11.456514, 123.1502778 11.4565966, 123.1492746 11.4567953)",Iloilo East Coast-Estancia Wharf Road,
246597432,False,,,residential,,True,102.66,"LINESTRING (123.1530695 11.4601237, 123.1537404 11.4604576, 123.153921 11.4605141)",,
920668390,False,2,,tertiary,,True,216.85000000000002,"LINESTRING (123.1530695 11.4601237, 123.1531605 11.4595092, 123.1532104 11.4591658, 123.1532857 11.4587888, 123.1533898 11.4583819, 123.153452 11.4582139)",,
269944889,False,,,residential,,True,214.96200000000002,"LINESTRING (123.1537637 11.4520187, 123.1536202 11.4520529, 123.1534821 11.4521002, 123.1532125 11.4521922, 123.1534171 11.4528622, 123.1529148 11.4530781, 123.1529316 11.4532054)",,
"[332223952, 269944825]",False,,,unclassified,,True,262.874,"LINESTRING (123.1537637 11.4520187, 123.1540015 11.4526895, 123.1541043 11.4531596, 123.1540694 11.4532146, 123.1540366 11.4532661, 123.1534576 11.4535055, 123.1532042 11.4536464, 123.1530888 11.4537391)",,
269944837,False,,,residential,,True,76.607,"LINESTRING (123.148386 11.4527182, 123.1489573 11.4531196)",,
269944837,False,,,residential,,False,76.607,"LINESTRING (123.1489573 11.4531196, 123.148386 11.4527182)",,
269944854,False,,,tertiary,,False,111.59,"LINESTRING (123.1489573 11.4531196, 123.1488427 11.4534951, 123.1487438 11.4538931, 123.1486762 11.4540839)",Bacos Road,20
269944850,False,,,residential,,True,116.142,"LINESTRING (123.1529316 11.4532054, 123.1519261 11.4535515)",,
269944889,False,,,residential,,True,61.768,"LINESTRING (123.1529316 11.4532054, 123.1530888 11.4537391)",,
269944889,False,,,residential,,False,214.962,"LINESTRING (123.1529316 11.4532054, 123.1529148 11.4530781, 123.1534171 11.4528622, 123.1532125 11.4521922, 123.1534821 11.4521002, 123.1536202 11.4520529, 123.1537637 11.4520187)",,
269944864,False,4,507,secondary,,True,19.028,"LINESTRING (123.1518618 11.4533924, 123.1519261 11.4535515)",Iloilo East Coast-Estancia Wharf Road,60
269944864,False,4,507,secondary,,False,154.36,"LINESTRING (123.1518618 11.4533924, 123.1517241 11.4530594, 123.1515616 11.4528149, 123.1512168 11.4523943, 123.1510958 11.4522363)",Iloilo East Coast-Estancia Wharf Road,60
269944895,False,2,,tertiary,,True,351.8040000000001,"LINESTRING (123.1518618 11.4533924, 123.1515318 11.4534697, 123.1512211 11.4535521, 123.1507648 11.4536355, 123.1501322 11.4536676, 123.1497461 11.4537918, 123.1491985 11.4540268, 123.1487701 11.4542045)",Inventor Street,20
269944850,False,,,residential,,False,116.142,"LINESTRING (123.1519261 11.4535515, 123.1529316 11.4532054)",,
269944864,False,4,507,secondary,,False,19.028,"LINESTRING (123.1519261 11.4535515, 123.1518618 11.4533924)",Iloilo East Coast-Estancia Wharf Road,60
269944864,False,4,507,secondary,,True,75.051,"LINESTRING (123.1519261 11.4535515, 123.1520211 11.4537914, 123.1521926 11.4541737)",Iloilo East Coast-Estancia Wharf Road,60
269944825,False,,,unclassified,,True,23.04,"LINESTRING (123.1530888 11.4537391, 123.1529322 11.4538783)",,
269944889,False,,,residential,,False,61.768,"LINESTRING (123.1530888 11.4537391, 123.1529316 11.4532054)",,
"[332223952, 269944825]",False,,,unclassified,,False,262.874,"LINESTRING (123.1530888 11.4537391, 123.1532042 11.4536464, 123.1534576 11.4535055, 123.1540366 11.4532661, 123.1540694 11.4532146, 123.1541043 11.4531596, 123.1540015 11.4526895, 123.1537637 11.4520187)",,
269944825,False,,,unclassified,,False,23.04,"LINESTRING (123.1529322 11.4538783, 123.1530888 11.4537391)",,
269944825,False,,,unclassified,,True,83.03999999999999,"LINESTRING (123.1529322 11.4538783, 123.1524573 11.4541746, 123.1522749 11.4542526)",,
269944879,False,,,unclassified,,True,151.07,"LINESTRING (123.1529322 11.4538783, 123.1531987 11.4542566, 123.1532818 11.4544354, 123.1528046 11.4548012, 123.1527212 11.4548728)",,
471356229,False,,,tertiary,,False,16.869,"LINESTRING (123.1486762 11.4540839, 123.1487701 11.4542045)",,
269944854,False,,,tertiary,,True,111.59,"LINESTRING (123.1486762 11.4540839, 123.1487438 11.4538931, 123.1488427 11.4534951, 123.1489573 11.4531196)",Bacos Road,20
471356229,False,,,tertiary,,True,16.869,"LINESTRING (123.1487701 11.4542045, 123.1486762 11.4540839)",,
269944895,False,2,,tertiary,,False,351.804,"LINESTRING (123.1487701 11.4542045, 123.1491985 11.4540268, 123.1497461 11.4537918, 123.1501322 11.4536676, 123.1507648 11.4536355, 123.1512211 11.4535521, 123.1515318 11.4534697, 123.1518618 11.4533924)",Inventor Street,20
269944899,False,2,,tertiary,,False,67.533,"LINESTRING (123.1487701 11.4542045, 123.148654 11.4543685, 123.1484684 11.4547334)",Pio Reyes Street,20
471356228,False,2,,tertiary,,False,142.317,"LINESTRING (123.1487701 11.4542045, 123.149007 11.4544441, 123.1493313 11.4548051, 123.1496602 11.4551406)","V. Cudilla, Sr. Avenue",20
269944825,False,,,unclassified,,False,8.962,"LINESTRING (123.1522002 11.4542863, 123.1522749 11.4542526)",,
909949914,True,2,507,secondary,,False,12.548,"LINESTRING (123.1522002 11.4542863, 123.1521926 11.4541737)",Iloilo East Coast-Estancia Wharf Road,60
269944881,False,2,,unclassified,,True,80.60199999999999,"LINESTRING (123.1522002 11.4542863, 123.152105 11.4543423, 123.1515719 11.4546687)",Clement Street,20
269944840,False,,,residential,,False,97.46,"LINESTRING (123.1515719 11.4546687, 123.1518749 11.4551078, 123.1520014 11.4553011, 123.1520738 11.4553938)",,
269944881,False,2,,unclassified,,False,80.60199999999999,"LINESTRING (123.1515719 11.4546687, 123.152105 11.4543423, 123.1522002 11.4542863)",Clement Street,20
269944881,False,2,,unclassified,,True,164.84199999999998,"LINESTRING (123.1515719 11.4546687, 123.1506431 11.4553412, 123.1504407 11.4556304)",Clement Street,20
269944859,False,,,residential,,True,129.756,"LINESTRING (123.1484684 11.4547334, 123.1490318 11.4552026, 123.149333 11.455532)",,
269944899,False,2,,tertiary,,False,115.72200000000001,"LINESTRING (123.1484684 11.4547334, 123.1482498 11.4552023, 123.147968 11.455649)",Pio Reyes Street,20
269944899,False,2,,tertiary,,True,67.533,"LINESTRING (123.1484684 11.4547334, 123.148654 11.4543685, 123.1487701 11.4542045)",Pio Reyes Street,20
909949913,True,1,,tertiary,,False,10.442,"LINESTRING (123.1527212 11.4548728, 123.1527311 11.4549662)",E. Reyes Avenue,20
949273463,False,4,507,secondary,,False,8.17,"LINESTRING (123.1527212 11.4548728, 123.1526648 11.4549212)",Somes Street,
269944879,False,,,unclassified,,False,151.07,"LINESTRING (123.1527212 11.4548728, 123.1528046 11.4548012, 123.1532818 11.4544354, 123.1531987 11.4542566, 123.1529322 11.4538783)",,
269944863,False,,,residential,,False,56.264,"LINESTRING (123.1496602 11.4551406, 123.149333 11.455532)",,
471356228,False,2,,tertiary,,False,101.03,"LINESTRING (123.1496602 11.4551406, 123.1500682 11.4554095, 123.1504407 11.4556304)","V. Cudilla, Sr. Avenue",20
471356228,False,2,,tertiary,,True,142.31699999999998,"LINESTRING (123.1496602 11.4551406, 123.1493313 11.4548051, 123.149007 11.4544441, 123.1487701 11.4542045)","V. Cudilla, Sr. Avenue",20
269944840,False,,,residential,,True,97.46000000000001,"LINESTRING (123.1520738 11.4553938, 123.1520014 11.4553011, 123.1518749 11.4551078, 123.1515719 11.4546687)",,
269944886,True,4,507,secondary,,False,125.003,"LINESTRING (123.1520738 11.4553938, 123.1519485 11.4554703, 123.1515455 11.4557332, 123.1511318 11.4560343)",Somes Street,
269944863,False,,,residential,,False,47.66,"LINESTRING (123.149333 11.455532, 123.1491076 11.4558993)",,
269944863,False,,,residential,,True,56.264,"LINESTRING (123.149333 11.455532, 123.1496602 11.4551406)",,
269944859,False,,,residential,,False,129.756,"LINESTRING (123.149333 11.455532, 123.1490318 11.4552026, 123.1484684 11.4547334)",,
269944852,False,2,,tertiary,,False,54.462,"LINESTRING (123.1532708 11.4555108, 123.1536399 11.455841)",E. Reyes Avenue,20
269944852,False,2,,tertiary,,True,84.474,"LINESTRING (123.1532708 11.4555108, 123.1531232 11.455379, 123.1527311 11.4549662)",E. Reyes Avenue,20
269944899,False,2,,tertiary,,False,198.595,"LINESTRING (123.147968 11.455649, 123.1477998 11.4559139, 123.1474234 11.4565143, 123.1474473 11.4568507, 123.147561 11.4572682)",Pio Reyes Street,20
269944899,False,2,,tertiary,,True,115.72200000000001,"LINESTRING (123.147968 11.455649, 123.1482498 11.4552023, 123.1484684 11.4547334)",Pio Reyes Street,20
269944845,False,,,residential,,True,46.356,"LINESTRING (123.154047 11.4556279, 123.1537896 11.4559598)",,
269944881,False,2,,unclassified,,False,164.84199999999998,"LINESTRING (123.1504407 11.4556304, 123.1506431 11.4553412, 123.1515719 11.4546687)",Clement Street,20
471356228,False,2,,tertiary,,False,81.984,"LINESTRING (123.1504407 11.4556304, 123.1510095 11.4559688, 123.151066 11.4560335)","V. Cudilla, Sr. Avenue",20
471356228,False,2,,tertiary,,True,101.03,"LINESTRING (123.1504407 11.4556304, 123.1500682 11.4554095, 123.1496602 11.4551406)","V. Cudilla, Sr. Avenue",20
269944833,False,2,,unclassified,,False,214.675,"LINESTRING (123.1536399 11.455841, 123.1524242 11.4573601)",Golingan Street,20
269944852,False,2,,tertiary,,False,20.992,"LINESTRING (123.1536399 11.455841, 123.1537896 11.4559598)",E. Reyes Avenue,20
269944852,False,2,,tertiary,,True,54.462,"LINESTRING (123.1536399 11.455841, 123.1532708 11.4555108)",E. Reyes Avenue,20
269944834,False,,,residential,,True,60.72,"LINESTRING (123.1545844 11.4558552, 123.1543152 11.4563333)",,
269944845,False,,,residential,,False,46.356,"LINESTRING (123.1537896 11.4559598, 123.154047 11.4556279)",,
269944852,False,2,,tertiary,,True,20.992,"LINESTRING (123.1537896 11.4559598, 123.1536399 11.455841)",E. Reyes Avenue,20
269944852,False,2,,tertiary,,False,70.792,"LINESTRING (123.1537896 11.4559598, 123.1540496 11.4561578, 123.1543152 11.4563333)",E. Reyes Avenue,20
269944863,False,,,residential,,True,47.66,"LINESTRING (123.1491076 11.4558993, 123.149333 11.455532)",,
27034814,True,2,507,secondary,circular,False,14.917,"LINESTRING (123.1511318 11.4560343, 123.1511471 11.4560462, 123.1511581 11.456062, 123.1511641 11.4560803, 123.1511643 11.4560995, 123.1511589 11.4561179, 123.1511483 11.4561339, 123.1511333 11.4561463)",,
27034814,True,2,507,secondary,circular,False,10.670000000000002,"LINESTRING (123.1511333 11.4561463, 123.1511153 11.4561539, 123.1510959 11.4561561, 123.1510766 11.4561526, 123.1510592 11.4561438, 123.1510452 11.4561304)",,
269944831,False,2,,tertiary,,True,98.797,"LINESTRING (123.1511333 11.4561463, 123.1512998 11.4563211, 123.1514061 11.4564206, 123.1517327 11.4568116)","V. Cudilla, Sr. Avenue",20
269944834,False,,,residential,,False,60.72,"LINESTRING (123.1543152 11.4563333, 123.1545844 11.4558552)",,
269944852,False,2,,tertiary,,False,18.233,"LINESTRING (123.1543152 11.4563333, 123.1544664 11.4564035)",E. Reyes Avenue,20
269944852,False,2,,tertiary,,True,70.792,"LINESTRING (123.1543152 11.4563333, 123.1540496 11.4561578, 123.1537896 11.4559598)",E. Reyes Avenue,20
269944852,False,2,,tertiary,,True,18.233,"LINESTRING (123.1544664 11.4564035, 123.1543152 11.4563333)",E. Reyes Avenue,20
269944852,False,2,,tertiary,,False,84.94800000000001,"LINESTRING (123.1544664 11.4564035, 123.1547078 11.4565244, 123.1551813 11.4567058)",E. Reyes Avenue,20
269944869,False,2,,unclassified,,True,229.86,"LINESTRING (123.1544664 11.4564035, 123.1539486 11.4573377, 123.1536143 11.4578687, 123.153452 11.4582139)",Aclaro Street,20
269944880,False,,,residential,,False,17.93,"LINESTRING (123.1551813 11.4567058, 123.1551451 11.4568631)",,
"[269944852, 471355614]",False,2,,tertiary,,False,181.19,"LINESTRING (123.1551813 11.4567058, 123.1556667 11.4568741, 123.1558384 11.4569989, 123.1559154 11.45712, 123.1559197 11.4572481, 123.1557165 11.4573823, 123.1556083 11.4574595, 123.1555045 11.4575386, 123.1554519 11.4576734)","['E. Reyes Avenue', 'Julian Paraiso Street']",20
269944852,False,2,,tertiary,,True,84.94800000000001,"LINESTRING (123.1551813 11.4567058, 123.1547078 11.4565244, 123.1544664 11.4564035)",E. Reyes Avenue,20
269944846,True,2,,unclassified,,False,221.401,"LINESTRING (123.1517327 11.4568116, 123.1532708 11.4555108)",Cuenca Street,20
246597389,False,2,,unclassified,,True,188.117,"LINESTRING (123.1517327 11.4568116, 123.151579 11.4569371, 123.1515514 11.45707, 123.1515154 11.4573402, 123.1515154 11.4576219, 123.1514694 11.4577483, 123.1512778 11.4579702, 123.151042 11.4582731)",Bulaqueña-Gogo Road,30
269944831,False,2,,tertiary,,False,98.797,"LINESTRING (123.1517327 11.4568116, 123.1514061 11.4564206, 123.1512998 11.4563211, 123.1511333 11.4561463)","V. Cudilla, Sr. Avenue",20
269944831,False,2,,tertiary,,True,96.97999999999999,"LINESTRING (123.1517327 11.4568116, 123.1520189 11.457053, 123.1524242 11.4573601)","V. Cudilla, Sr. Avenue",20
269944820,False,4,507,secondary,,False,106.135,"LINESTRING (123.1492746 11.4567953, 123.1485607 11.4569735, 123.1483301 11.457028)",Iloilo East Coast-Estancia Wharf Road,
269944820,False,4,507,secondary,,True,211.286,"LINESTRING (123.1492746 11.4567953, 123.1502778 11.4565966, 123.1505438 11.456514, 123.1507203 11.4563879, 123.1510452 11.4561304)",Iloilo East Coast-Estancia Wharf Road,
269944874,False,,,residential,,False,81.037,"LINESTRING (123.1492746 11.4567953, 123.1492905 11.4571346, 123.149041 11.4574373)",,
269944820,False,4,507,secondary,,False,65.464,"LINESTRING (123.1483301 11.457028, 123.147757 11.4572044)",Iloilo East Coast-Estancia Wharf Road,
269944836,False,,,residential,,False,118.396,"LINESTRING (123.1483301 11.457028, 123.1487439 11.4580125)",,
269944820,False,4,507,secondary,,True,106.135,"LINESTRING (123.1483301 11.457028, 123.1485607 11.4569735, 123.1492746 11.4567953)",Iloilo East Coast-Estancia Wharf Road,
269944820,False,4,507,secondary,,False,22.507,"LINESTRING (123.147757 11.4572044, 123.147561 11.4572682)",Iloilo East Coast-Estancia Wharf Road,
269944820,False,4,507,secondary,,True,65.464,"LINESTRING (123.147757 11.4572044, 123.1483301 11.457028)",Iloilo East Coast-Estancia Wharf Road,
