osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge
155554089,,,residential,,False,False,53.226,"LINESTRING (120.7907089 15.4491507, 120.7904652 15.4493796, 120.790315 15.4494214)",,,
"[853814944, 155554089, 853814943, 342398663]",,,residential,,False,"[False, True]",251.397,"LINESTRING (120.7907089 15.4491507, 120.7908703 15.4490186, 120.7911451 15.4489191, 120.7911747 15.449019, 120.7912892 15.4492284, 120.791008 15.4494044, 120.7908842 15.4494711, 120.7906744 15.4495322, 120.7904639 15.4497325, 120.7902842 15.4497235, 120.790315 15.4494214)",,,
155554147,,,residential,,False,True,105.38300000000001,"LINESTRING (120.7907089 15.4491507, 120.7906356 15.4487889, 120.7906463 15.4487097, 120.7907925 15.448617, 120.7909279 15.4485472, 120.791105 15.4484825)",,,
155554147,,,residential,,False,False,105.38300000000001,"LINESTRING (120.791105 15.4484825, 120.7909279 15.4485472, 120.7907925 15.448617, 120.7906463 15.4487097, 120.7906356 15.4487889, 120.7907089 15.4491507)",,,
155554089,,,residential,,False,False,132.872,"LINESTRING (120.790315 15.4494214, 120.7900437 15.4494475, 120.7898749 15.4494774, 120.7890946 15.4496264)",,,
155554089,,,residential,,False,True,53.226,"LINESTRING (120.790315 15.4494214, 120.7904652 15.4493796, 120.7907089 15.4491507)",,,
"[853814944, 155554089, 342398663, 853814943]",,,residential,,False,"[False, True]",251.39699999999996,"LINESTRING (120.790315 15.4494214, 120.7902842 15.4497235, 120.7904639 15.4497325, 120.7906744 15.4495322, 120.7908842 15.4494711, 120.791008 15.4494044, 120.7912892 15.4492284, 120.7911747 15.449019, 120.7911451 15.4489191, 120.7908703 15.4490186, 120.7907089 15.4491507)",,,
160391834,2,Santa Rosa-Tarlac Road,trunk,50,False,False,58.252,"LINESTRING (120.7895059 15.4505429, 120.7893295 15.4501314, 120.7892972 15.4500592)",58,6.1,
"[160391834, 762797357, 842294370]",2,Santa Rosa-Tarlac Road,trunk,50,False,True,93.15200000000002,"LINESTRING (120.7895059 15.4505429, 120.7895655 15.4506766, 120.7897499 15.4510898, 120.7898028 15.45119, 120.789881 15.4512959)",58,"['13.4', '6.1']",
160391715,2,Santa Rosa-Tarlac Road,trunk,50,False,True,23.808,"LINESTRING (120.7919151 15.4510954, 120.7921058 15.4509856)",58,6.1,
155556033,,,residential,,False,True,138.96800000000002,"LINESTRING (120.7919151 15.4510954, 120.7918426 15.4508649, 120.7917272 15.4506322, 120.7916977 15.4505546, 120.791695 15.4504642, 120.7917165 15.4503668, 120.7918667 15.4499109)",,,
"[160391715, 762797357, 762797358]",2,Santa Rosa-Tarlac Road,trunk,50,False,False,132.04700000000003,"LINESTRING (120.7919151 15.4510954, 120.7917746 15.451165, 120.791568 15.4512623, 120.791457 15.4513121, 120.7912444 15.4514073, 120.7911094 15.4514654, 120.7907916 15.4515803)",58,"['13.4', '6.1']",yes
155556033,,,residential,,False,False,138.968,"LINESTRING (120.7918667 15.4499109, 120.7917165 15.4503668, 120.791695 15.4504642, 120.7916977 15.4505546, 120.7917272 15.4506322, 120.7918426 15.4508649, 120.7919151 15.4510954)",,,
155556456,,,residential,,False,True,197.01,"LINESTRING (120.7937083 15.449318, 120.7935543 15.4490813, 120.7933285 15.4486984, 120.7931609 15.4483619, 120.7930003 15.4481355, 120.7927277 15.4478281)",,,
160391552,2,Santa Rosa-Tarlac Road,trunk,50,False,False,208.247,"LINESTRING (120.7937083 15.449318, 120.7935116 15.4495434, 120.7932966 15.449806, 120.7929376 15.4502334, 120.7928265 15.4503657, 120.7928166 15.4503775, 120.7927601 15.4504448, 120.7924564 15.4507486)",58,6.1,
160391552,2,Santa Rosa-Tarlac Road,trunk,50,False,True,55.421,"LINESTRING (120.7937083 15.449318, 120.7939006 15.4491599, 120.794103 15.448996)",58,6.1,
155556456,,,residential,,False,True,76.636,"LINESTRING (120.7915637 15.4462579, 120.7912525 15.4456374)",,,
155556456,,,residential,,False,False,191.084,"LINESTRING (120.7915637 15.4462579, 120.7917808 15.4466844, 120.7920276 15.447005, 120.7925909 15.4476514)",,,
886976060,,,residential,,False,False,66.269,"LINESTRING (120.7915637 15.4462579, 120.7918239 15.4461402, 120.792013 15.4461112, 120.7921363 15.4460485)",,,
155556456,,,residential,,False,False,24.516,"LINESTRING (120.7925909 15.4476514, 120.7927277 15.4478281)",,,
155556456,,,residential,,False,True,191.084,"LINESTRING (120.7925909 15.4476514, 120.7920276 15.447005, 120.7917808 15.4466844, 120.7915637 15.4462579)",,,
"[155614675, 155557023]",,,residential,,False,True,87.047,"LINESTRING (120.7925909 15.4476514, 120.7928993 15.4473489, 120.7931665 15.4470992)",,,
155556456,,,residential,,False,False,76.636,"LINESTRING (120.7912525 15.4456374, 120.7915637 15.4462579)",,,
875109391,,,residential,,False,False,33.831,"LINESTRING (120.7912525 15.4456374, 120.7915412 15.4455144)",,,
875109391,,,residential,,False,True,106.438,"LINESTRING (120.7912525 15.4456374, 120.790338 15.4460106)",,,
155556456,,,residential,,False,True,24.516,"LINESTRING (120.7927277 15.4478281, 120.7925909 15.4476514)",,,
155556968,,,residential,,False,True,80.757,"LINESTRING (120.7927277 15.4478281, 120.7921931 15.4483399)",,,
155556456,,,residential,,False,False,197.01,"LINESTRING (120.7927277 15.4478281, 120.7930003 15.4481355, 120.7931609 15.4483619, 120.7933285 15.4486984, 120.7935543 15.4490813, 120.7937083 15.449318)",,,
155556531,,,residential,,False,False,62.271,"LINESTRING (120.7943933 15.4481995, 120.7945983 15.4487235)",,,
155556577,,,residential,,False,True,51.375,"LINESTRING (120.794103 15.448996, 120.7938649 15.448595)",,,
160391552,2,Santa Rosa-Tarlac Road,trunk,50,False,False,55.421,"LINESTRING (120.794103 15.448996, 120.7939006 15.4491599, 120.7937083 15.449318)",58,6.1,
160391552,2,Santa Rosa-Tarlac Road,trunk,50,False,True,61.212,"LINESTRING (120.794103 15.448996, 120.7943902 15.4488214, 120.7944635 15.4487869, 120.7945983 15.4487235)",58,6.1,
155556577,,,residential,,False,False,51.375,"LINESTRING (120.7938649 15.448595, 120.794103 15.448996)",,,
155556968,,,residential,,False,False,80.757,"LINESTRING (120.7921931 15.4483399, 120.7927277 15.4478281)",,,
155609338,,,residential,,False,False,63.3,"LINESTRING (120.7938354 15.4504824, 120.7939025 15.4508029, 120.7940154 15.4510194)",,,
"[853814946, 853814947, 155610982]",,,residential,,False,False,116.24499999999999,"LINESTRING (120.7938354 15.4504824, 120.7939604 15.4504503, 120.7943599 15.4503478, 120.7947515 15.4502504, 120.7948602 15.4502205, 120.7948839 15.450215)",,,yes
853814947,,,residential,,False,True,151.441,"LINESTRING (120.7938354 15.4504824, 120.7935806 15.4505327, 120.7931984 15.4506245, 120.7926582 15.4507557, 120.7924564 15.4507486)",,,
155609338,,,residential,,False,False,44.855,"LINESTRING (120.7942005 15.4514202, 120.7943665 15.4517905)",,,
155609338,,,residential,,False,True,48.783,"LINESTRING (120.7942005 15.4514202, 120.7940154 15.4510194)",,,
155609484,,,residential,,False,False,99.198,"LINESTRING (120.7942005 15.4514202, 120.7950264 15.4510175)",,,
155609484,,,residential,,False,True,92.394,"LINESTRING (120.7942005 15.4514202, 120.7934197 15.4517724)",,,
155609338,,,residential,,False,True,44.855,"LINESTRING (120.7943665 15.4517905, 120.7942005 15.4514202)",,,
155609732,,,residential,,False,True,119.06,"LINESTRING (120.7943665 15.4517905, 120.7953563 15.4513044)",,,
"[853814937, 155609732]",,,residential,,False,False,144.297,"LINESTRING (120.7943665 15.4517905, 120.7938757 15.4520154, 120.7935379 15.4521699, 120.7934197 15.4517724)",,,
155609338,,,residential,,False,False,48.783,"LINESTRING (120.7940154 15.4510194, 120.7942005 15.4514202)",,,
155609338,,,residential,,False,True,63.3,"LINESTRING (120.7940154 15.4510194, 120.7939025 15.4508029, 120.7938354 15.4504824)",,,
"[853814936, 853814935]",,,residential,,False,False,133.152,"LINESTRING (120.7940154 15.4510194, 120.794742 15.4506943, 120.7948386 15.4508314, 120.7950264 15.4510175)",,,
"[853814936, 853814937]",,,residential,,False,True,130.767,"LINESTRING (120.7940154 15.4510194, 120.7935002 15.4512863, 120.7933178 15.451364, 120.7934197 15.4517724)",,,
155609484,,,residential,,False,True,99.198,"LINESTRING (120.7950264 15.4510175, 120.7942005 15.4514202)",,,
853814935,,,residential,,False,False,47.622,"LINESTRING (120.7950264 15.4510175, 120.7953563 15.4513044)",,,
"[853814936, 853814935]",,,residential,,False,True,133.152,"LINESTRING (120.7950264 15.4510175, 120.7948386 15.4508314, 120.794742 15.4506943, 120.7940154 15.4510194)",,,
155609484,,,residential,,False,False,92.394,"LINESTRING (120.7934197 15.4517724, 120.7942005 15.4514202)",,,
"[853814936, 853814937]",,,residential,,False,False,130.767,"LINESTRING (120.7934197 15.4517724, 120.7933178 15.451364, 120.7935002 15.4512863, 120.7940154 15.4510194)",,,
"[853814937, 155609732]",,,residential,,False,True,144.297,"LINESTRING (120.7934197 15.4517724, 120.7935379 15.4521699, 120.7938757 15.4520154, 120.7943665 15.4517905)",,,
155609732,,,residential,,False,False,119.06,"LINESTRING (120.7953563 15.4513044, 120.7943665 15.4517905)",,,
853814935,,,residential,,False,False,43.622,"LINESTRING (120.7953563 15.4513044, 120.7956648 15.4515603)",,,
853814935,,,residential,,False,True,47.622,"LINESTRING (120.7953563 15.4513044, 120.7950264 15.4510175)",,,
155611162,,,residential,,False,True,104.702,"LINESTRING (120.7969482 15.4496809, 120.7965525 15.4505418)",,,
155610982,,,residential,,False,False,130.972,"LINESTRING (120.7969482 15.4496809, 120.7974325 15.4495536, 120.7975637 15.4495051, 120.7976388 15.4494405, 120.7977059 15.4493422, 120.7978861 15.4490454)",,,
155610982,,,residential,,False,True,141.796,"LINESTRING (120.7969482 15.4496809, 120.7963591 15.4498333, 120.7956704 15.4500114)",,,
762797356,2,Santa Rosa-Tarlac Road,trunk,50,False,True,30.208,"LINESTRING (120.7978861 15.4490454, 120.7981558 15.4491243)",58,6.1,
155610982,,,residential,,False,True,130.97199999999998,"LINESTRING (120.7978861 15.4490454, 120.7977059 15.4493422, 120.7976388 15.4494405, 120.7975637 15.4495051, 120.7974325 15.4495536, 120.7969482 15.4496809)",,,
762797356,2,Santa Rosa-Tarlac Road,trunk,50,False,False,227.356,"LINESTRING (120.7978861 15.4490454, 120.7972608 15.448859, 120.7972243 15.4488481, 120.7970435 15.4487963, 120.7969585 15.4487719, 120.7968807 15.4487496, 120.7967286 15.448706, 120.796665 15.4486878, 120.796521 15.4486481, 120.7962341 15.4485691, 120.7960242 15.4485284, 120.795842 15.4485139)",58,6.1,
"[160391552, 160391715]",2,Santa Rosa-Tarlac Road,trunk,50,False,False,46.010999999999996,"LINESTRING (120.7924564 15.4507486, 120.792357 15.4508282, 120.7922802 15.4508853, 120.7921058 15.4509856)",58,6.1,
160391552,2,Santa Rosa-Tarlac Road,trunk,50,False,True,208.247,"LINESTRING (120.7924564 15.4507486, 120.7927601 15.4504448, 120.7928166 15.4503775, 120.7928265 15.4503657, 120.7929376 15.4502334, 120.7932966 15.449806, 120.7935116 15.4495434, 120.7937083 15.449318)",58,6.1,
853814947,,,residential,,False,False,151.441,"LINESTRING (120.7924564 15.4507486, 120.7926582 15.4507557, 120.7931984 15.4506245, 120.7935806 15.4505327, 120.7938354 15.4504824)",,,
155611162,,,residential,,False,False,104.702,"LINESTRING (120.7965525 15.4505418, 120.7969482 15.4496809)",,,
155610982,,,residential,,False,True,51.199,"LINESTRING (120.7956704 15.4500114, 120.7952114 15.450139)",,,
155610982,,,residential,,False,False,141.796,"LINESTRING (120.7956704 15.4500114, 120.7963591 15.4498333, 120.7969482 15.4496809)",,,
155611593,,,residential,,False,False,167.65699999999998,"LINESTRING (120.7956704 15.4500114, 120.7956674 15.4498916, 120.795842 15.4485139)",,,
875000208,,,residential,,False,True,138.33200000000002,"LINESTRING (120.7956704 15.4500114, 120.7956956 15.4503226, 120.7957419 15.4505152, 120.7959504 15.4505417, 120.7961288 15.4507615, 120.7963072 15.4509463)",,,
155613020,,,residential,,False,False,54.424,"LINESTRING (120.7959262 15.4448519, 120.7959937 15.445337)",,,
155613020,,,residential,,False,True,8.911,"LINESTRING (120.7959262 15.4448519, 120.7959175 15.4447722)",,,
155621056,,,residential,,False,False,187.945,"LINESTRING (120.7959262 15.4448519, 120.7976739 15.4447139)",,,
155613020,,,residential,,False,True,32.182,"LINESTRING (120.7961133 15.4473067, 120.7961359 15.4470181)",,,
875115259,,,residential,,False,False,59.649,"LINESTRING (120.7961133 15.4473067, 120.7955575 15.4472791)",,,
155613020,,,residential,,False,False,137.462,"LINESTRING (120.7961133 15.4473067, 120.7959379 15.4479688, 120.795842 15.4485139)",,,
155613020,,,residential,,False,False,47.796,"LINESTRING (120.795862 15.4443457, 120.7959175 15.4447722)",,,
875109390,,,unclassified,,False,True,97.594,"LINESTRING (120.795862 15.4443457, 120.7949545 15.4444176)",,,
155620079,,,unclassified,,False,True,129.761,"LINESTRING (120.795862 15.4443457, 120.7964489 15.4443223, 120.7970714 15.4442922)",,,
155613020,,,residential,,False,True,54.424,"LINESTRING (120.7959937 15.445337, 120.7959262 15.4448519)",,,
155621222,,,residential,,False,False,170.671,"LINESTRING (120.7959937 15.445337, 120.7975744 15.4451514)",,,
155613020,,,residential,,False,False,56.155,"LINESTRING (120.7959937 15.445337, 120.7960701 15.4457945, 120.7960734 15.445836)",,,
155613020,,,residential,,False,False,46.184,"LINESTRING (120.7961013 15.4461855, 120.7961271 15.4466001)",,,
155613020,,,residential,,False,True,6.044,"LINESTRING (120.7961013 15.4461855, 120.796097 15.4461313)",,,
186240973,,,residential,,False,True,180.184,"LINESTRING (120.7961013 15.4461855, 120.7967242 15.4461752, 120.7973787 15.4461881, 120.7977815 15.4462113)",,,
155613020,,,residential,,False,False,32.182,"LINESTRING (120.7961359 15.4470181, 120.7961133 15.4473067)",,,
155613020,,,residential,,False,True,46.489,"LINESTRING (120.7961359 15.4470181, 120.7961271 15.4466001)",,,
875115258,,,residential,,False,False,55.467,"LINESTRING (120.7961359 15.4470181, 120.7966505 15.447071)",,,
155611593,,,residential,,False,True,167.65699999999998,"LINESTRING (120.795842 15.4485139, 120.7956674 15.4498916, 120.7956704 15.4500114)",,,
155613020,,,residential,,False,True,137.462,"LINESTRING (120.795842 15.4485139, 120.7959379 15.4479688, 120.7961133 15.4473067)",,,
"[160391552, 721033668, 762797356]",2,Santa Rosa-Tarlac Road,trunk,50,False,False,136.473,"LINESTRING (120.795842 15.4485139, 120.7956132 15.448503, 120.7953955 15.4485301, 120.7951978 15.4485588, 120.7950438 15.4485849, 120.7950028 15.4485935, 120.7948158 15.4486489, 120.794718 15.4486824, 120.7945983 15.4487235)",58,6.1,yes
762797356,2,Santa Rosa-Tarlac Road,trunk,50,False,True,227.35600000000002,"LINESTRING (120.795842 15.4485139, 120.7960242 15.4485284, 120.7962341 15.4485691, 120.796521 15.4486481, 120.796665 15.4486878, 120.7967286 15.448706, 120.7968807 15.4487496, 120.7969585 15.4487719, 120.7970435 15.4487963, 120.7972243 15.4488481, 120.7972608 15.448859, 120.7978861 15.4490454)",58,6.1,
155613020,,,residential,,False,False,46.489,"LINESTRING (120.7961271 15.4466001, 120.7961359 15.4470181)",,,
155613020,,,residential,,False,True,46.184,"LINESTRING (120.7961271 15.4466001, 120.7961013 15.4461855)",,,
186240972,,,residential,,False,True,152.091,"LINESTRING (120.7961271 15.4466001, 120.7966089 15.4465992, 120.7973186 15.4466054, 120.797546 15.4466122)",,,
155614675,,,residential,,False,False,36.269,"LINESTRING (120.7934094 15.4468721, 120.7931665 15.4470992)",,,
155614675,,,residential,,False,True,175.54100000000003,"LINESTRING (120.7934094 15.4468721, 120.7937818 15.4466225, 120.79403 15.447027, 120.7941493 15.4471614, 120.7943639 15.4473747, 120.794494 15.4475273)",,,
155614920,,,residential,,False,False,217.80200000000002,"LINESTRING (120.7934094 15.4468721, 120.7931525 15.4464096, 120.7929701 15.4460528, 120.7928199 15.4457271, 120.7926153 15.4450764)",,,
155614920,,,residential,,False,True,217.802,"LINESTRING (120.7926153 15.4450764, 120.7928199 15.4457271, 120.7929701 15.4460528, 120.7931525 15.4464096, 120.7934094 15.4468721)",,,
186240977,,,residential,,False,True,172.086,"LINESTRING (120.7926153 15.4450764, 120.7925762 15.4446433, 120.7925668 15.4444934, 120.7925118 15.4439737, 120.7924367 15.4435394)",,,
875109391,,,residential,,False,False,77.096,"LINESTRING (120.7926153 15.4450764, 120.7929187 15.4449492, 120.7932749 15.4447998)",,,
875109391,,,residential,,False,True,125.007,"LINESTRING (120.7926153 15.4450764, 120.7918533 15.4453815, 120.7915412 15.4455144)",,,
875109391,,,residential,,False,False,16.241,"LINESTRING (120.7932749 15.4447998, 120.7934165 15.4447478)",,,
155615249,,,residential,,False,True,41.338,"LINESTRING (120.7932749 15.4447998, 120.7933687 15.4449989, 120.7934116 15.4451463)",,,
875109391,,,residential,,False,True,77.096,"LINESTRING (120.7932749 15.4447998, 120.7929187 15.4449492, 120.7926153 15.4450764)",,,
155615249,,,residential,,False,False,41.338,"LINESTRING (120.7934116 15.4451463, 120.7933687 15.4449989, 120.7932749 15.4447998)",,,
155616715,,,residential,,False,False,54.027,"LINESTRING (120.7907107 15.4455844, 120.7902521 15.4457861)",,,
155616715,,,residential,,False,True,56.908,"LINESTRING (120.7897627 15.4459846, 120.7902521 15.4457861)",,,
155616718,,,residential,,False,False,52.384,"LINESTRING (120.7905712 15.4452626, 120.7901314 15.4454681)",,,
875109391,,,residential,,False,False,30.961,"LINESTRING (120.7900793 15.4461345, 120.790338 15.4460106)",,,
155619122,,,residential,,False,False,145.276,"LINESTRING (120.7939622 15.4446015, 120.7939454 15.4432951)",,,
875109390,,,unclassified,,False,False,38.898,"LINESTRING (120.7939622 15.4446015, 120.7943162 15.4445244)",,,
875109390,,,unclassified,,False,True,60.708,"LINESTRING (120.7939622 15.4446015, 120.7934165 15.4447478)",,,
155616715,,,residential,,False,False,56.908,"LINESTRING (120.7902521 15.4457861, 120.7897627 15.4459846)",,,
155616715,,,residential,,False,True,54.027,"LINESTRING (120.7902521 15.4457861, 120.7907107 15.4455844)",,,
155618118,,,residential,,False,False,26.607,"LINESTRING (120.7902521 15.4457861, 120.790338 15.4460106)",,,
155618118,,,residential,,False,True,37.652,"LINESTRING (120.7902521 15.4457861, 120.7901314 15.4454681)",,,
155616718,,,residential,,False,False,121.97,"LINESTRING (120.7901314 15.4454681, 120.7890947 15.4459205)",,,
155616718,,,residential,,False,True,52.384,"LINESTRING (120.7901314 15.4454681, 120.7905712 15.4452626)",,,
155618118,,,residential,,False,False,37.652,"LINESTRING (120.7901314 15.4454681, 120.7902521 15.4457861)",,,
155618118,,,residential,,False,True,30.825,"LINESTRING (120.7901314 15.4454681, 120.7900241 15.4452109)",,,
155616718,,,residential,,False,True,121.97,"LINESTRING (120.7890947 15.4459205, 120.7901314 15.4454681)",,,
155618118,,,residential,,False,False,30.825,"LINESTRING (120.7900241 15.4452109, 120.7901314 15.4454681)",,,
155618118,,,residential,,False,True,26.583,"LINESTRING (120.7900241 15.4452109, 120.7899251 15.4449917)",,,
155617337,,,residential,,False,True,114.481,"LINESTRING (120.7900241 15.4452109, 120.7905003 15.4450146, 120.7907765 15.4448798, 120.7906366 15.4446911)",,,
155617474,,,residential,,False,True,75.703,"LINESTRING (120.7898337 15.4447675, 120.7904848 15.4445036)",,,
155618118,,,residential,,False,False,26.786,"LINESTRING (120.7898337 15.4447675, 120.7899251 15.4449917)",,,
155618118,,,residential,,False,True,26.81,"LINESTRING (120.7898337 15.4447675, 120.7897371 15.4445451)",,,
155617602,,,residential,,False,True,64.659,"LINESTRING (120.7891876 15.4447851, 120.7897371 15.4445451)",,,
155617602,,,residential,,False,False,64.659,"LINESTRING (120.7897371 15.4445451, 120.7891876 15.4447851)",,,
155617602,,,residential,,False,True,68.905,"LINESTRING (120.7897371 15.4445451, 120.790336 15.4443198)",,,
155618118,,,residential,,False,False,26.81,"LINESTRING (120.7897371 15.4445451, 120.7898337 15.4447675)",,,
155618118,,,residential,,False,True,15.688,"LINESTRING (120.7897371 15.4445451, 120.7896727 15.4444184)",,,
155617764,,,residential,,False,False,83.262,"LINESTRING (120.7899251 15.4449917, 120.7906366 15.4446911)",,,
155618118,,,residential,,False,False,26.583,"LINESTRING (120.7899251 15.4449917, 120.7900241 15.4452109)",,,
155618118,,,residential,,False,True,26.786,"LINESTRING (120.7899251 15.4449917, 120.7898337 15.4447675)",,,
155618118,,,residential,,False,True,26.607,"LINESTRING (120.790338 15.4460106, 120.7902521 15.4457861)",,,
875109391,,,residential,,False,False,106.438,"LINESTRING (120.790338 15.4460106, 120.7912525 15.4456374)",,,
875109391,,,residential,,False,True,30.961,"LINESTRING (120.790338 15.4460106, 120.7900793 15.4461345)",,,
155618118,,,residential,,False,False,15.688,"LINESTRING (120.7896727 15.4444184, 120.7897371 15.4445451)",,,
155619122,,,residential,,False,True,145.276,"LINESTRING (120.7939454 15.4432951, 120.7939622 15.4446015)",,,
155620079,,,unclassified,,False,False,71.106,"LINESTRING (120.797734 15.4442602, 120.7970714 15.4442922)",,,
208182090,,,residential,,False,True,50.988,"LINESTRING (120.797734 15.4442602, 120.7977246 15.4444586, 120.7976739 15.4447139)",,,
155621056,,,residential,,False,True,187.945,"LINESTRING (120.7976739 15.4447139, 120.7959262 15.4448519)",,,
208182090,,,residential,,False,True,49.803,"LINESTRING (120.7976739 15.4447139, 120.7975744 15.4451514)",,,
208182090,,,residential,,False,False,50.988,"LINESTRING (120.7976739 15.4447139, 120.7977246 15.4444586, 120.797734 15.4442602)",,,
155621222,,,residential,,False,True,170.671,"LINESTRING (120.7975744 15.4451514, 120.7959937 15.445337)",,,
208182090,,,residential,,False,False,49.803,"LINESTRING (120.7975744 15.4451514, 120.7976739 15.4447139)",,,
208182090,,,residential,,False,True,77.801,"LINESTRING (120.7975744 15.4451514, 120.7975422 15.4453686, 120.7975355 15.4455778, 120.7975255 15.4458486)",,,
1068617837,,,residential,,False,True,31.763,"LINESTRING (120.797546 15.4466122, 120.7978253 15.4467077)",,,
186240972,,,residential,,False,False,152.091,"LINESTRING (120.797546 15.4466122, 120.7973186 15.4466054, 120.7966089 15.4465992, 120.7961271 15.4466001)",,,
1068617836,,,residential,,False,False,54.009,"LINESTRING (120.797546 15.4466122, 120.7976446 15.4465691, 120.7977815 15.4462113)",,,
1068617836,,,residential,,False,True,86.76700000000001,"LINESTRING (120.797546 15.4466122, 120.797435 15.4470826, 120.7973894 15.4472636, 120.7973345 15.4473619)",,,
875109390,,,unclassified,,False,False,60.708,"LINESTRING (120.7934165 15.4447478, 120.7939622 15.4446015)",,,
875109391,,,residential,,False,True,16.241,"LINESTRING (120.7934165 15.4447478, 120.7932749 15.4447998)",,,
155613020,,,residential,,False,False,8.911,"LINESTRING (120.7959175 15.4447722, 120.7959262 15.4448519)",,,
155613020,,,residential,,False,True,47.796,"LINESTRING (120.7959175 15.4447722, 120.795862 15.4443457)",,,
186240974,,,residential,,False,True,184.97,"LINESTRING (120.7959175 15.4447722, 120.7948778 15.4449016, 120.794211 15.445017)",,,
186240974,,,residential,,False,False,184.97,"LINESTRING (120.794211 15.445017, 120.7948778 15.4449016, 120.7959175 15.4447722)",,,
186240977,,,residential,,False,False,172.08599999999998,"LINESTRING (120.7924367 15.4435394, 120.7925118 15.4439737, 120.7925668 15.4444934, 120.7925762 15.4446433, 120.7926153 15.4450764)",,,
875062821,,,residential,,False,True,107.191,"LINESTRING (120.7969629 15.4433339, 120.7970714 15.4442922)",,,
155620079,,,unclassified,,False,True,71.106,"LINESTRING (120.7970714 15.4442922, 120.797734 15.4442602)",,,
875062821,,,residential,,False,False,107.191,"LINESTRING (120.7970714 15.4442922, 120.7969629 15.4433339)",,,
155620079,,,unclassified,,False,False,129.761,"LINESTRING (120.7970714 15.4442922, 120.7964489 15.4443223, 120.795862 15.4443457)",,,
155617337,,,residential,,False,False,26.174,"LINESTRING (120.7901858 15.4441342, 120.790336 15.4443198)",,,
155617337,,,residential,,False,False,26.446,"LINESTRING (120.7904848 15.4445036, 120.7906366 15.4446911)",,,
155617337,,,residential,,False,True,25.924,"LINESTRING (120.7904848 15.4445036, 120.790336 15.4443198)",,,
155617474,,,residential,,False,False,75.703,"LINESTRING (120.7904848 15.4445036, 120.7898337 15.4447675)",,,
155617337,,,residential,,False,True,26.446,"LINESTRING (120.7906366 15.4446911, 120.7904848 15.4445036)",,,
155617764,,,residential,,False,True,83.262,"LINESTRING (120.7906366 15.4446911, 120.7899251 15.4449917)",,,
155617337,,,residential,,False,False,114.481,"LINESTRING (120.7906366 15.4446911, 120.7907765 15.4448798, 120.7905003 15.4450146, 120.7900241 15.4452109)",,,
