osmid,oneway,lanes,highway,width,reversed,length,geometry,name,bridge
1021030402,False,2,tertiary,6,True,56.835,"LINESTRING (120.6223471 14.9364764, 120.6226035 14.936058, 120.6226145 14.9360355)",,
122961106,False,1,residential,2,False,59.756,"LINESTRING (120.6233412 14.9343672, 120.6234515 14.9341693, 120.6235272 14.9340141, 120.6235926 14.933888)",,
122961106,False,1,residential,2,True,96.779,"LINESTRING (120.6238981 14.9330704, 120.6238517 14.9332321, 120.6238128 14.9333112, 120.6237788 14.9333866, 120.6237324 14.9335185, 120.6235926 14.933888)",,
159480695,False,1,residential,2,False,20.427,"LINESTRING (120.6235926 14.933888, 120.6237638 14.9339679)",,
122961106,False,1,residential,2,False,96.779,"LINESTRING (120.6235926 14.933888, 120.6237324 14.9335185, 120.6237788 14.9333866, 120.6238128 14.9333112, 120.6238517 14.9332321, 120.6238981 14.9330704)",,
122961106,False,1,residential,2,True,59.756,"LINESTRING (120.6235926 14.933888, 120.6235272 14.9340141, 120.6234515 14.9341693, 120.6233412 14.9343672)",,
72245258,False,2,residential,4,False,140.726,"LINESTRING (120.623393 14.9382845, 120.6232664 14.9382095, 120.6232518 14.9381315, 120.6232686 14.9380059, 120.6233296 14.937862, 120.6234007 14.9377303, 120.6234737 14.9376149, 120.6235522 14.937486, 120.6236661 14.9373435, 120.6237576 14.9372257)",,
122961871,False,2,residential,4,False,297.42400000000004,"LINESTRING (120.623393 14.9382845, 120.6235037 14.9381212, 120.6236169 14.937954, 120.623766 14.9377152, 120.6239683 14.9373858, 120.6241937 14.937079, 120.6243689 14.936923, 120.6245839 14.9367473, 120.6248376 14.9365237, 120.6250756 14.9362697, 120.625122 14.9362227)",,
122961871,False,2,residential,4,True,320.097,"LINESTRING (120.623393 14.9382845, 120.6233596 14.9383585, 120.6233079 14.93853, 120.623296 14.9387181, 120.6233074 14.9388322, 120.6234074 14.9388737, 120.6234232 14.939169, 120.623473 14.9394658, 120.6235703 14.9397451, 120.6235928 14.9398985, 120.6236984 14.9401091, 120.6238136 14.9404791, 120.6239537 14.9408438, 120.6240291 14.9409814)",,
122961871,False,2,residential,4,True,55.552,"LINESTRING (120.6254612 14.9358461, 120.6252667 14.936076, 120.625122 14.9362227)",,
1021030402,False,2,tertiary,6,False,195.47,"LINESTRING (120.6237301 14.9340338, 120.6228693 14.9355825)",,
1021030402,False,2,tertiary,6,True,8.173,"LINESTRING (120.6237301 14.9340338, 120.6237638 14.9339679)",,
158621225,True,1,residential,4,False,77.457,"LINESTRING (120.6243524 14.9343855, 120.6241338 14.9342619, 120.6237301 14.9340338)",,
159480695,False,1,residential,2,True,20.427,"LINESTRING (120.6237638 14.9339679, 120.6235926 14.933888)",,
1021030402,False,2,tertiary,6,False,8.173,"LINESTRING (120.6237638 14.9339679, 120.6237301 14.9340338)",,
1021030402,False,2,tertiary,6,True,73.464,"LINESTRING (120.6237638 14.9339679, 120.6240659 14.9333752)",,
810368776,False,,residential,,True,26.595,"LINESTRING (120.6221886 14.934247, 120.6224343 14.9342761)",,
810368781,False,,residential,,False,47.583,"LINESTRING (120.6221886 14.934247, 120.6220604 14.9346566)",,
810368781,False,,residential,,True,95.081,"LINESTRING (120.6221886 14.934247, 120.6224625 14.9334339)",,
810368777,False,,residential,,True,70.714,"LINESTRING (120.6227665 14.9336031, 120.6225577 14.9342062)",,
810368781,False,,residential,,False,37.693,"LINESTRING (120.6227665 14.9336031, 120.6224625 14.9334339)",,
810368781,False,,residential,,True,49.368,"LINESTRING (120.6227665 14.9336031, 120.6231813 14.9337941)",,
810368779,False,,residential,,True,39.354,"LINESTRING (120.6223832 14.9347285, 120.6225067 14.9343953)",,
810368781,False,,residential,,False,24.206,"LINESTRING (120.6223832 14.9347285, 120.6226033 14.934775)",,
879631894,False,,residential,,True,35.591,"LINESTRING (120.6223832 14.9347285, 120.6220604 14.9346566)",,
810368779,False,,residential,,False,39.354,"LINESTRING (120.6225067 14.9343953, 120.6223832 14.9347285)",,
810368780,False,,residential,,False,17.001,"LINESTRING (120.6225067 14.9343953, 120.6224777 14.9343831, 120.6224541 14.9343628, 120.622438 14.9343364, 120.6224312 14.9343066, 120.6224343 14.9342761)",,
810368780,False,,residential,,True,17.005999999999997,"LINESTRING (120.6225067 14.9343953, 120.6225382 14.9343983, 120.6225692 14.9343918, 120.6225964 14.9343763, 120.6226175 14.9343534, 120.6226301 14.9343254)",,
810368777,False,,residential,,False,70.714,"LINESTRING (120.6225577 14.9342062, 120.6227665 14.9336031)",,
810368780,False,,residential,,False,17.004,"LINESTRING (120.6225577 14.9342062, 120.6225867 14.9342184, 120.6226104 14.9342387, 120.6226264 14.9342651, 120.6226332 14.9342949, 120.6226301 14.9343254)",,
810368780,False,,residential,,True,16.998,"LINESTRING (120.6225577 14.9342062, 120.6225262 14.9342032, 120.6224953 14.9342098, 120.622468 14.9342252, 120.622447 14.9342481, 120.6224343 14.9342761)",,
810368778,False,,residential,,False,17.393,"LINESTRING (120.6226301 14.9343254, 120.6227656 14.934411)",,
810368780,False,,residential,,False,17.006,"LINESTRING (120.6226301 14.9343254, 120.6226175 14.9343534, 120.6225964 14.9343763, 120.6225692 14.9343918, 120.6225382 14.9343983, 120.6225067 14.9343953)",,
810368780,False,,residential,,True,17.004,"LINESTRING (120.6226301 14.9343254, 120.6226332 14.9342949, 120.6226264 14.9342651, 120.6226104 14.9342387, 120.6225867 14.9342184, 120.6225577 14.9342062)",,
810368776,False,,residential,,False,26.595,"LINESTRING (120.6224343 14.9342761, 120.6221886 14.934247)",,
810368780,False,,residential,,False,16.997999999999998,"LINESTRING (120.6224343 14.9342761, 120.622447 14.9342481, 120.622468 14.9342252, 120.6224953 14.9342098, 120.6225262 14.9342032, 120.6225577 14.9342062)",,
810368780,False,,residential,,True,17.001,"LINESTRING (120.6224343 14.9342761, 120.6224312 14.9343066, 120.622438 14.9343364, 120.6224541 14.9343628, 120.6224777 14.9343831, 120.6225067 14.9343953)",,
810368781,False,,residential,,True,47.583,"LINESTRING (120.6220604 14.9346566, 120.6221886 14.934247)",,
879631894,False,,residential,,False,35.591,"LINESTRING (120.6220604 14.9346566, 120.6223832 14.9347285)",,
"[122961412, 879631894]",False,2,residential,4,"[False, True]",320.81,"LINESTRING (120.6220604 14.9346566, 120.6215607 14.9346109, 120.621437 14.9348745, 120.621315 14.9351557, 120.6212063 14.9354706, 120.6215854 14.9356238, 120.6218845 14.9357413, 120.6221909 14.9358486, 120.6226145 14.9360355)",,
810368781,False,,residential,,False,95.081,"LINESTRING (120.6224625 14.9334339, 120.6221886 14.934247)",,
810368781,False,,residential,,True,37.693,"LINESTRING (120.6224625 14.9334339, 120.6227665 14.9336031)",,
827237079,False,,residential,,False,124.469,"LINESTRING (120.6224625 14.9334339, 120.6223554 14.9333461, 120.6222333 14.9335975, 120.6221218 14.9338078, 120.6220033 14.933883, 120.62166 14.9339086)",,
810368781,False,,residential,,False,49.368,"LINESTRING (120.6231813 14.9337941, 120.6227665 14.9336031)",,
810368781,False,,residential,,True,86.994,"LINESTRING (120.6231813 14.9337941, 120.6228588 14.9344123, 120.6227656 14.934411)",,
827237060,False,,residential,,False,160.721,"LINESTRING (120.6231813 14.9337941, 120.6234897 14.9333434, 120.623644 14.9331529, 120.6237507 14.933023, 120.6239063 14.932813, 120.6239712 14.9326544, 120.623996 14.9325902)",,
810368778,False,,residential,,True,17.393,"LINESTRING (120.6227656 14.934411, 120.6226301 14.9343254)",,
810368781,False,,residential,,True,44.071,"LINESTRING (120.6227656 14.934411, 120.6226033 14.934775)",,
810368781,False,,residential,,False,86.994,"LINESTRING (120.6227656 14.934411, 120.6228588 14.9344123, 120.6231813 14.9337941)",,
810368781,False,,residential,,False,44.071,"LINESTRING (120.6226033 14.934775, 120.6227656 14.934411)",,
810368781,False,,residential,,True,24.206,"LINESTRING (120.6226033 14.934775, 120.6223832 14.9347285)",,
819326196,False,,residential,,False,36.356,"LINESTRING (120.6226033 14.934775, 120.6228151 14.9348333, 120.6228702 14.9347323)",,
819326196,False,,residential,,True,36.356,"LINESTRING (120.6228702 14.9347323, 120.6228151 14.9348333, 120.6226033 14.934775)",,
827237060,False,,residential,,True,160.721,"LINESTRING (120.623996 14.9325902, 120.6239712 14.9326544, 120.6239063 14.932813, 120.6237507 14.933023, 120.623644 14.9331529, 120.6234897 14.9333434, 120.6231813 14.9337941)",,
827237079,False,,residential,,True,124.46900000000001,"LINESTRING (120.62166 14.9339086, 120.6220033 14.933883, 120.6221218 14.9338078, 120.6222333 14.9335975, 120.6223554 14.9333461, 120.6224625 14.9334339)",,
122961871,False,2,residential,4,False,320.097,"LINESTRING (120.6240291 14.9409814, 120.6239537 14.9408438, 120.6238136 14.9404791, 120.6236984 14.9401091, 120.6235928 14.9398985, 120.6235703 14.9397451, 120.623473 14.9394658, 120.6234232 14.939169, 120.6234074 14.9388737, 120.6233074 14.9388322, 120.623296 14.9387181, 120.6233079 14.93853, 120.6233596 14.9383585, 120.623393 14.9382845)",,
1021030402,False,2,tertiary,6,True,57.33,"LINESTRING (120.6226145 14.9360355, 120.6228693 14.9355825)",,
"[122961412, 879631894]",False,2,residential,4,"[False, True]",320.81,"LINESTRING (120.6226145 14.9360355, 120.6221909 14.9358486, 120.6218845 14.9357413, 120.6215854 14.9356238, 120.6212063 14.9354706, 120.621315 14.9351557, 120.621437 14.9348745, 120.6215607 14.9346109, 120.6220604 14.9346566)",,
1021030402,False,2,tertiary,6,False,56.835,"LINESTRING (120.6226145 14.9360355, 120.6226035 14.936058, 120.6223471 14.9364764)",,
72245258,False,2,residential,4,True,187.785,"LINESTRING (120.625122 14.9362227, 120.6250662 14.9362244, 120.6250039 14.9362296, 120.6249677 14.936238, 120.6249429 14.9362497, 120.6249133 14.9362692, 120.6248156 14.9363492, 120.6247005 14.9364466, 120.6245077 14.9366046, 120.6243484 14.9367359, 120.6242127 14.9368284, 120.6240627 14.9369229, 120.6239697 14.9370019, 120.6239064 14.9370614, 120.6238458 14.937112, 120.6237921 14.9371664, 120.6237576 14.9372257)",,
122961871,False,2,residential,4,False,55.552,"LINESTRING (120.625122 14.9362227, 120.6252667 14.936076, 120.6254612 14.9358461)",,
122961871,False,2,residential,4,True,297.424,"LINESTRING (120.625122 14.9362227, 120.6250756 14.9362697, 120.6248376 14.9365237, 120.6245839 14.9367473, 120.6243689 14.936923, 120.6241937 14.937079, 120.6239683 14.9373858, 120.623766 14.9377152, 120.6236169 14.937954, 120.6235037 14.9381212, 120.623393 14.9382845)",,
