osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,bridge
48845423,residential,False,False,89.615,"LINESTRING (120.9044657 14.8209086, 120.9052873 14.820772)",,Milagrosa Street,,,
48845423,residential,False,True,89.615,"LINESTRING (120.9052873 14.820772, 120.9044657 14.8209086)",,Milagrosa Street,,,
960646122,residential,False,False,21.383,"LINESTRING (120.9052873 14.820772, 120.9052035 14.8209464)",,,,,
48845423,residential,False,False,39.028000000000006,"LINESTRING (120.9052873 14.820772, 120.9054094 14.8207525, 120.9054644 14.8207616, 120.9056421 14.8208059)",,Milagrosa Street,,,
33175281,residential,False,True,85.622,"LINESTRING (120.9061156 14.8216491, 120.9053818 14.8213496)",,,,,
688555971,residential,False,True,48.465,"LINESTRING (120.9046121 14.8181096, 120.904541 14.8176792)",1,,,,
"[24578139, 89470918]",secondary,False,False,177.858,"LINESTRING (120.9046121 14.8181096, 120.9056487 14.8179042, 120.9056756 14.8178985, 120.9060327 14.8178225, 120.9062313 14.8177809)",2,Bantayan Street,50,,
"[33206560, 688555971]",residential,False,False,260.182,"LINESTRING (120.9037618 14.8155711, 120.9038617 14.8158174, 120.9039322 14.8159733, 120.9039476 14.8160145, 120.9039788 14.816054, 120.904014 14.8160634, 120.9040763 14.8160618, 120.9041145 14.8160644, 120.9041427 14.8160874, 120.9041705 14.8161224, 120.9042091 14.81622, 120.9042326 14.8163496, 120.9042647 14.816441, 120.904541 14.8176792)",1,,,,
33206912,residential,False,False,24.669999999999998,"LINESTRING (120.9101435 14.8205872, 120.9101301 14.8205341, 120.9101257 14.8204845, 120.9101254 14.8204391, 120.9101277 14.8204103, 120.9101383 14.8203684)",,P. Galvez Street,,,
33206912,residential,False,True,70.606,"LINESTRING (120.9101435 14.8205872, 120.9101636 14.8206592, 120.9101857 14.8207169, 120.9102213 14.8207921, 120.9102467 14.8208485, 120.9102541 14.8208728, 120.9102508 14.8208958, 120.9102374 14.8209214, 120.9102095 14.8209477, 120.9100389 14.8211217)",,P. Galvez Street,,,
788771399,residential,False,True,116.654,"LINESTRING (120.9101435 14.8205872, 120.9102566 14.8205714, 120.910385 14.8205499, 120.9104701 14.8205345, 120.9106095 14.8205098, 120.9106487 14.8204971, 120.9106856 14.8204835, 120.9107485 14.8204303, 120.9110581 14.8201174)",,,,,
33206912,residential,False,False,121.911,"LINESTRING (120.9092389 14.8218984, 120.9096305 14.8215363, 120.9100389 14.8211217)",,P. Galvez Street,,,
426094491,residential,False,True,21.588,"LINESTRING (120.9044316 14.8216871, 120.9043466 14.821863)",2,Milagrosa Street,,,
33329020,residential,False,False,28.862,"LINESTRING (120.912585 14.8198742, 120.9123395 14.8197691)",,,,,
33532724,residential,False,False,65.189,"LINESTRING (120.9039432 14.8177777, 120.904541 14.8176792)",,,,,
33532724,residential,False,True,65.189,"LINESTRING (120.904541 14.8176792, 120.9039432 14.8177777)",,,,,
688555971,residential,False,False,48.465,"LINESTRING (120.904541 14.8176792, 120.9046121 14.8181096)",1,,,,
"[33206560, 688555971]",residential,False,True,260.182,"LINESTRING (120.904541 14.8176792, 120.9042647 14.816441, 120.9042326 14.8163496, 120.9042091 14.81622, 120.9041705 14.8161224, 120.9041427 14.8160874, 120.9041145 14.8160644, 120.9040763 14.8160618, 120.904014 14.8160634, 120.9039788 14.816054, 120.9039476 14.8160145, 120.9039322 14.8159733, 120.9038617 14.8158174, 120.9037618 14.8155711)",1,,,,
48275345,residential,False,False,26.834,"LINESTRING (120.90939 14.8213633, 120.9095269 14.8211615)",,,,,
33175281,residential,False,False,85.622,"LINESTRING (120.9053818 14.8213496, 120.9061156 14.8216491)",,,,,
54029926,residential,False,False,66.618,"LINESTRING (120.9053818 14.8213496, 120.9056421 14.8208059)",,,,,
1020799988,secondary,False,True,211.91000000000003,"LINESTRING (120.9037392 14.8204016, 120.9037237 14.8205168, 120.9036832 14.8207418, 120.9036713 14.8208277, 120.903673 14.8210198, 120.9037277 14.8212515, 120.9038841 14.8216467, 120.9040972 14.8222332)",2,Provincial Road,40,,
29465150,residential,False,False,240.69,"LINESTRING (120.9063714 14.8154996, 120.9065191 14.8156553, 120.9067364 14.815938, 120.9068786 14.8161026, 120.9071079 14.8163736, 120.9076754 14.8171325, 120.9077334 14.8172154)",2,L. Galvez Street,,,
47503392,residential,False,False,51.553000000000004,"LINESTRING (120.9063714 14.8154996, 120.9063471 14.8155152, 120.9059713 14.8157552)",,,,,
"[47503392, 47374663]",residential,False,True,249.10299999999998,"LINESTRING (120.9063714 14.8154996, 120.9067605 14.8152606, 120.906789 14.8152589, 120.9068162 14.8152743, 120.9070455 14.8156313, 120.9073506 14.8160683, 120.9077845 14.8167366)",,M. Galvez Street,,,
426094491,residential,False,False,49.541,"LINESTRING (120.9040972 14.8222332, 120.9042157 14.8221085, 120.9043466 14.821863)",2,Milagrosa Street,,,
1020799988,secondary,False,False,211.91,"LINESTRING (120.9040972 14.8222332, 120.9038841 14.8216467, 120.9037277 14.8212515, 120.903673 14.8210198, 120.9036713 14.8208277, 120.9036832 14.8207418, 120.9037237 14.8205168, 120.9037392 14.8204016)",2,Provincial Road,40,,
47503392,residential,False,True,51.553000000000004,"LINESTRING (120.9059713 14.8157552, 120.9063471 14.8155152, 120.9063714 14.8154996)",,,,,
47503394,residential,False,False,232.716,"LINESTRING (120.9059713 14.8157552, 120.9061296 14.8159425, 120.9071324 14.8171848, 120.9072437 14.8173484, 120.9072828 14.8174182)",2,F. L. Santos Street,,,
48133065,residential,False,False,44.135000000000005,"LINESTRING (120.9059713 14.8157552, 120.9058835 14.8156754, 120.905747 14.8155672, 120.9056464 14.8155163)",,,,,
47376335,residential,False,False,56.529,"LINESTRING (120.9106582 14.8138451, 120.9101459 14.8139598)",,,,,
48845419,residential,False,False,85.45500000000001,"LINESTRING (120.9106582 14.8138451, 120.9105415 14.813757, 120.9104185 14.813692, 120.9103582 14.813665, 120.9102817 14.8136541, 120.910216 14.8136932, 120.9101908 14.8137494, 120.9101746 14.8138063, 120.9101459 14.8139598)",,,,,
33049725,residential,False,True,44.762,"LINESTRING (120.9106582 14.8138451, 120.9107048 14.8139238, 120.9107773 14.8140461, 120.9108607 14.8141968)",2,,,,
47499577,tertiary,False,False,114.414,"LINESTRING (120.9075451 14.8181667, 120.9076631 14.8182749, 120.9080205 14.8185867, 120.9083384 14.8188525)",2,F. Sison Street,30,,
47499577,tertiary,False,True,81.10600000000001,"LINESTRING (120.9075451 14.8181667, 120.9074137 14.8180176, 120.9072621 14.8178344, 120.9071454 14.8176623, 120.9071042 14.8175781)",2,F. Sison Street,30,,
"[47499955, 84560126]",residential,False,"[False, True]",143.745,"LINESTRING (120.9075451 14.8181667, 120.9078155 14.8179329, 120.9081361 14.8177119, 120.9079542 14.8174996, 120.9078287 14.8173376, 120.9077738 14.8172734)",2,,30,,
33049287,residential,False,False,102.177,"LINESTRING (120.9108932 14.8192587, 120.9117877 14.8195695)",,G. Atienza Street,,,
33049287,residential,False,True,255.469,"LINESTRING (120.9108932 14.8192587, 120.9108201 14.8192295, 120.9103514 14.8190697, 120.9098686 14.8188947, 120.909711 14.8188363, 120.9086777 14.8184286)",,G. Atienza Street,,,
33206912,residential,False,False,48.042,"LINESTRING (120.9108932 14.8192587, 120.9109609 14.8191112, 120.9110554 14.8188564)",,P. Galvez Street,,,
33206912,residential,False,True,94.29599999999999,"LINESTRING (120.9108932 14.8192587, 120.9108576 14.8192959, 120.9108455 14.8193128, 120.9108341 14.8193377, 120.9108177 14.819375, 120.9107778 14.8194544, 120.9107453 14.8195238, 120.910692 14.8196557, 120.9105968 14.8198074, 120.9105642 14.8198519, 120.9104757 14.8199557, 120.9104489 14.8199814)",,P. Galvez Street,,,
33206912,residential,False,False,54.854,"LINESTRING (120.9101383 14.8203684, 120.9102233 14.8202281, 120.9102973 14.8201281, 120.9103614 14.820057, 120.9104489 14.8199814)",,P. Galvez Street,,,
33206912,residential,False,True,24.669999999999998,"LINESTRING (120.9101383 14.8203684, 120.9101277 14.8204103, 120.9101254 14.8204391, 120.9101257 14.8204845, 120.9101301 14.8205341, 120.9101435 14.8205872)",,P. Galvez Street,,,
788771400,residential,False,False,113.95100000000001,"LINESTRING (120.9101383 14.8203684, 120.9099101 14.8203386, 120.9098333 14.8203445, 120.909807 14.820355, 120.9097831 14.8203753, 120.9097562 14.8204018, 120.909549 14.8206261, 120.9095363 14.8206524, 120.9095423 14.8206728, 120.9095571 14.8206945, 120.9095896 14.8207331, 120.9097478 14.8208705)",,,,,
33206912,residential,False,True,48.042,"LINESTRING (120.9110554 14.8188564, 120.9109609 14.8191112, 120.9108932 14.8192587)",,P. Galvez Street,,,
53657111,residential,False,False,247.956,"LINESTRING (120.9110554 14.8188564, 120.9099792 14.8185556, 120.9099343 14.8185414, 120.9090183 14.8181796, 120.9089311 14.8181414, 120.9088875 14.8181108)",,,,,
53657111,residential,False,True,128.098,"LINESTRING (120.9110554 14.8188564, 120.911622 14.8190418, 120.9121904 14.8192068)",,,,,
788771399,residential,False,False,116.654,"LINESTRING (120.9110581 14.8201174, 120.9107485 14.8204303, 120.9106856 14.8204835, 120.9106487 14.8204971, 120.9106095 14.8205098, 120.9104701 14.8205345, 120.910385 14.8205499, 120.9102566 14.8205714, 120.9101435 14.8205872)",,,,,
47853648,residential,False,True,44.3,"LINESTRING (120.9101301 14.819729, 120.9103037 14.8198625, 120.9104489 14.8199814)",,,,,
47853649,residential,False,False,44.321,"LINESTRING (120.9101301 14.819729, 120.9100121 14.8198524, 120.9099846 14.8198641, 120.909954 14.8198573, 120.9098088 14.8197594)",,,,,
"[47853649, 53657108]",residential,False,True,216.55800000000002,"LINESTRING (120.9101301 14.819729, 120.9101894 14.8196258, 120.9101948 14.8196016, 120.9101897 14.819586, 120.9098595 14.8193838, 120.909828 14.8193737, 120.9098008 14.8193799, 120.9097452 14.8194366, 120.9097264 14.8194408, 120.9096929 14.8194366, 120.9093506 14.8192787, 120.9093187 14.8192713, 120.9092979 14.8192791, 120.9092402 14.8193828, 120.9092386 14.8194077, 120.909252 14.8194356, 120.9096848 14.8196758, 120.9098088 14.8197594)",,,,,
33206912,residential,False,False,70.606,"LINESTRING (120.9100389 14.8211217, 120.9102095 14.8209477, 120.9102374 14.8209214, 120.9102508 14.8208958, 120.9102541 14.8208728, 120.9102467 14.8208485, 120.9102213 14.8207921, 120.9101857 14.8207169, 120.9101636 14.8206592, 120.9101435 14.8205872)",,P. Galvez Street,,,
33206912,residential,False,True,121.911,"LINESTRING (120.9100389 14.8211217, 120.9096305 14.8215363, 120.9092389 14.8218984)",,P. Galvez Street,,,
48275345,residential,False,True,41.980000000000004,"LINESTRING (120.9100389 14.8211217, 120.9099149 14.8210045, 120.9097478 14.8208705)",,,,,
48275344,residential,False,False,72.958,"LINESTRING (120.9089889 14.8207615, 120.9095269 14.8211615)",,,,,
48275344,residential,False,True,72.958,"LINESTRING (120.9095269 14.8211615, 120.9089889 14.8207615)",,,,,
48275345,residential,False,False,40.136,"LINESTRING (120.9095269 14.8211615, 120.9097478 14.8208705)",,,,,
48275345,residential,False,True,26.834,"LINESTRING (120.9095269 14.8211615, 120.90939 14.8213633)",,,,,
608611391,residential,False,False,121.665,"LINESTRING (120.9076908 14.8150591, 120.9081694 14.8148871, 120.9082042 14.8148871, 120.9082358 14.8149059, 120.9082626 14.8149416, 120.9083746 14.815199, 120.9084651 14.8153001, 120.9085147 14.8153564)",2,Sebastian Street,,,
33048734,residential,False,False,134.09500000000003,"LINESTRING (120.9093706 14.8152337, 120.9092989 14.8156859, 120.9092452 14.816039, 120.9092179 14.8162144, 120.9092157 14.8162915, 120.9092147 14.8163597, 120.9092259 14.8164277)",2,Mariano Jose Street,,,
33048734,residential,False,True,149.038,"LINESTRING (120.9093706 14.8152337, 120.90951 14.8141802, 120.909531 14.8139027)",2,Mariano Jose Street,,,
48358962,residential,False,True,93.952,"LINESTRING (120.9093706 14.8152337, 120.9091809 14.8152283, 120.9089358 14.8152392, 120.90875 14.8152791, 120.9085147 14.8153564)",,,,,
48133065,residential,False,True,44.135000000000005,"LINESTRING (120.9056464 14.8155163, 120.905747 14.8155672, 120.9058835 14.8156754, 120.9059713 14.8157552)",,,,,
114670374,residential,False,True,62.67400000000001,"LINESTRING (120.9056464 14.8155163, 120.9058222 14.8152488, 120.9059712 14.8150485)",,,,,
"[607608145, 1098466110]",residential,False,False,243.93099999999998,"LINESTRING (120.9056464 14.8155163, 120.9055586 14.8154883, 120.9052867 14.8153824, 120.9052283 14.8153468, 120.9052102 14.8153169, 120.9052002 14.8152618, 120.9052136 14.8151918, 120.9052813 14.815011, 120.9054302 14.8146181, 120.9055844 14.8142655, 120.9056246 14.8141812, 120.9058912 14.8137457)",,,,,
"[24578139, 89470918]",secondary,False,True,177.858,"LINESTRING (120.9062313 14.8177809, 120.9060327 14.8178225, 120.9056756 14.8178985, 120.9056487 14.8179042, 120.9046121 14.8181096)",2,Bantayan Street,50,,
691584086,secondary,False,False,29.275,"LINESTRING (120.9062313 14.8177809, 120.9064576 14.8177568, 120.9064786 14.8177612, 120.9064981 14.8177733)",2,Bantayan Street,50,,
84594402,trunk_link,True,False,19.391,"LINESTRING (120.9062842 14.8179451, 120.9062756 14.8178757, 120.906266 14.817844, 120.9062313 14.8177809)",1,,,,
960650930,trunk,True,False,29.892999999999997,"LINESTRING (120.9062842 14.8179451, 120.9064581 14.8178055, 120.9064981 14.8177733)",2,MacArthur Highway,60,1,
47149479,unclassified,False,False,8.127,"LINESTRING (120.9125622 14.8133174, 120.9126332 14.8133425)",2,,,,
998957150,trunk,True,False,53.43,"LINESTRING (120.9072828 14.8174182, 120.9077334 14.8172154)",2,MacArthur Highway,60,1,
47503394,residential,False,True,232.716,"LINESTRING (120.9072828 14.8174182, 120.9072437 14.8173484, 120.9071324 14.8171848, 120.9061296 14.8159425, 120.9059713 14.8157552)",2,F. L. Santos Street,,,
89471064,secondary,False,False,8.608,"LINESTRING (120.9064981 14.8177733, 120.9065314 14.8178437)",2,Bantayan Street,50,,
691584086,secondary,False,True,29.275,"LINESTRING (120.9064981 14.8177733, 120.9064786 14.8177612, 120.9064576 14.8177568, 120.9062313 14.8177809)",2,Bantayan Street,50,,
998957150,trunk,True,False,68.334,"LINESTRING (120.9064981 14.8177733, 120.9066306 14.8177069, 120.9067839 14.8176328, 120.9070693 14.8175038)",2,MacArthur Highway,60,1,
"[47503392, 47374663]",residential,False,False,249.103,"LINESTRING (120.9077845 14.8167366, 120.9073506 14.8160683, 120.9070455 14.8156313, 120.9068162 14.8152743, 120.906789 14.8152589, 120.9067605 14.8152606, 120.9063714 14.8154996)",,M. Galvez Street,,,
84560126,residential,False,False,7.775,"LINESTRING (120.9077334 14.8172154, 120.9077738 14.8172734)",2,,30,,
29465150,residential,False,True,240.69,"LINESTRING (120.9077334 14.8172154, 120.9076754 14.8171325, 120.9071079 14.8163736, 120.9068786 14.8161026, 120.9067364 14.815938, 120.9065191 14.8156553, 120.9063714 14.8154996)",2,L. Galvez Street,,,
998957150,trunk,True,False,32.317,"LINESTRING (120.9077334 14.8172154, 120.9079221 14.817132, 120.9080054 14.8170917)",2,MacArthur Highway,60,1,
47375677,residential,False,False,6.312,"LINESTRING (120.9103782 14.8154161, 120.9103467 14.8153682)",,,,,
47375677,residential,False,True,215.41,"LINESTRING (120.9103782 14.8154161, 120.9104446 14.8155425, 120.910525 14.8156774, 120.9105793 14.8157707, 120.910629 14.8158336, 120.9108227 14.815971, 120.9110004 14.8161039, 120.9112056 14.8162141, 120.9114148 14.8162984, 120.9116167 14.8163516, 120.9119681 14.8164572)",,,,,
607465047,trunk,True,False,58.406,"LINESTRING (120.9103782 14.8154161, 120.9100247 14.8157624, 120.9100007 14.8157934)",2,MacArthur Highway,60,1,
47149479,unclassified,False,True,8.127,"LINESTRING (120.9126332 14.8133425, 120.9125622 14.8133174)",2,,,,
607465047,trunk,True,False,205.31199999999998,"LINESTRING (120.9126332 14.8133425, 120.9123244 14.8136189, 120.9120742 14.8138269, 120.911787 14.8140864, 120.9116625 14.8141888, 120.9115389 14.8143018, 120.9112252 14.8145895)",2,MacArthur Highway,60,1,
33049725,residential,False,True,6.501,"LINESTRING (120.9111825 14.8145481, 120.9112252 14.8145895)",2,,,,
33049725,residential,False,False,52.223,"LINESTRING (120.9111825 14.8145481, 120.9111396 14.8145108, 120.9109502 14.8142966, 120.9108607 14.8141968)",2,,,,
607465050,trunk,True,False,201.873,"LINESTRING (120.9111825 14.8145481, 120.9112702 14.8144632, 120.911486 14.8142563, 120.9114963 14.8142465, 120.9116151 14.8141433, 120.9117402 14.814032, 120.9117623 14.8140125, 120.9120314 14.8137761, 120.912283 14.81357, 120.9125622 14.8133174)",2,MacArthur Highway,60,1,
33048734,residential,False,True,7.355,"LINESTRING (120.9092628 14.8164834, 120.9092259 14.8164277)",2,Mariano Jose Street,,,
607465047,trunk,True,False,45.587,"LINESTRING (120.9092628 14.8164834, 120.9091341 14.8165776, 120.9089909 14.81667, 120.908919 14.8167231)",2,MacArthur Highway,60,1,
33048734,residential,False,False,7.355,"LINESTRING (120.9092259 14.8164277, 120.9092628 14.8164834)",2,Mariano Jose Street,,,
607465050,trunk,True,False,34.721,"LINESTRING (120.9092259 14.8164277, 120.9094615 14.8162141)",2,MacArthur Highway,60,1,
33048734,residential,False,True,134.095,"LINESTRING (120.9092259 14.8164277, 120.9092147 14.8163597, 120.9092157 14.8162915, 120.9092179 14.8162144, 120.9092452 14.816039, 120.9092989 14.8156859, 120.9093706 14.8152337)",2,Mariano Jose Street,,,
89471064,secondary,False,True,8.608,"LINESTRING (120.9065314 14.8178437, 120.9064981 14.8177733)",2,Bantayan Street,50,,
"[971356935, 1087340784, 960650929, 1097877329, 960650928, 1087241200]",trunk,True,False,413.698,"LINESTRING (120.9065314 14.8178437, 120.9063817 14.8179601, 120.9061216 14.8181822, 120.9058714 14.8184003, 120.9056555 14.8186137, 120.9054023 14.8188457, 120.9053001 14.8189378, 120.9051438 14.8190777, 120.9049058 14.8193048, 120.9046651 14.8195319, 120.9046268 14.8195708, 120.9045435 14.8196545, 120.9043984 14.8197944, 120.9039482 14.8202142, 120.903829 14.820315, 120.9037392 14.8204016)",2,MacArthur Highway,"['60', '80']",1,yes
33049725,residential,False,False,6.501,"LINESTRING (120.9112252 14.8145895, 120.9111825 14.8145481)",2,,,,
607465047,trunk,True,False,129.401,"LINESTRING (120.9112252 14.8145895, 120.9109753 14.8148278, 120.9107365 14.8150637, 120.9106071 14.8151838, 120.9105279 14.8152688, 120.9103782 14.8154161)",2,MacArthur Highway,60,1,
84560126,residential,False,True,7.775,"LINESTRING (120.9077738 14.8172734, 120.9077334 14.8172154)",2,,30,,
"[47499955, 84560126]",residential,False,"[False, True]",143.745,"LINESTRING (120.9077738 14.8172734, 120.9078287 14.8173376, 120.9079542 14.8174996, 120.9081361 14.8177119, 120.9078155 14.8179329, 120.9075451 14.8181667)",2,,30,,
998957149,trunk,True,False,79.55799999999999,"LINESTRING (120.9077738 14.8172734, 120.9073507 14.817463, 120.9071042 14.8175781)",2,MacArthur Highway,60,1,
33078189,residential,False,True,6.482,"LINESTRING (120.9094615 14.8162141, 120.9095031 14.8162563)",2,R. A. Jose Street,,,
607465050,trunk,True,False,74.318,"LINESTRING (120.9094615 14.8162141, 120.9099517 14.8157428)",2,MacArthur Highway,60,1,
