osmid,lanes,highway,maxspeed,oneway,reversed,length,name,geometry
745997430,2,secondary,40,False,False,26.827,,"LINESTRING (124.9117801 7.5996048, 124.9119209 7.599408)"
579466149,2,primary,40,False,False,48.75,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9117801 7.5996048, 124.9115873 7.5997278, 124.9114099 7.5998447)"
164701269,,residential,,False,True,27.01,,"LINESTRING (124.9108192 7.6002216, 124.91069 7.6000152)"
579466149,2,primary,40,False,False,160.568,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9108192 7.6002216, 124.9096377 7.6010664)"
579466149,2,primary,40,False,True,77.429,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9108192 7.6002216, 124.9114099 7.5998447)"
164701272,,tertiary,,False,True,150.098,,"LINESTRING (124.9090893 7.6014359, 124.909849 7.6025562)"
579466149,2,primary,40,False,False,81.775,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9090893 7.6014359, 124.9084948 7.6018759)"
579466149,2,primary,40,False,True,73.086,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9090893 7.6014359, 124.9096377 7.6010664)"
1174868439,,residential,,False,False,150.686,,"LINESTRING (124.9090893 7.6014359, 124.9083397 7.6003026)"
164701271,,residential,,False,False,151.87,,"LINESTRING (124.9084948 7.6018759, 124.9092605 7.6030114)"
579466149,2,primary,40,False,False,80.892,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9084948 7.6018759, 124.9078904 7.6022886)"
579466149,2,primary,40,False,True,81.775,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9084948 7.6018759, 124.9090893 7.6014359)"
849993855,,residential,,False,True,149.57,,"LINESTRING (124.9084948 7.6018759, 124.9077742 7.6007361)"
579466149,2,primary,40,False,True,82.70400000000001,Kibawe-Kadingilan-Kalilangan Road,"LINESTRING (124.9054968 7.6039168, 124.9055683 7.6038522, 124.9057157 7.6037325, 124.9060943 7.6034682)"
164701253,,residential,,False,True,116.80799999999999,,"LINESTRING (124.9109284 7.5970798, 124.9107273 7.5972412, 124.910099 7.5977337)"
1174868440,,residential,,False,False,103.911,,"LINESTRING (124.9109284 7.5970798, 124.9109942 7.5971701, 124.9112129 7.5975277, 124.9112574 7.5975888, 124.9113026 7.597634, 124.911363 7.5976733, 124.9115539 7.5977175)"
"[1174868440, 164701248]",,residential,,False,True,145.152,,"LINESTRING (124.9109284 7.5970798, 124.9107994 7.5969016, 124.9107591 7.5968571, 124.9107125 7.5968338, 124.9106579 7.5968265, 124.9106012 7.5968305, 124.909926 7.5970784, 124.9097825 7.5971256)"
164701248,,residential,,False,True,85.403,,"LINESTRING (124.9097825 7.5971256, 124.9090351 7.5973282)"
850011342,,residential,,False,True,76.086,,"LINESTRING (124.9097825 7.5971256, 124.910099 7.5977337)"
"[164701248, 1174868440]",,residential,,False,False,145.15200000000002,,"LINESTRING (124.9097825 7.5971256, 124.909926 7.5970784, 124.9106012 7.5968305, 124.9106579 7.5968265, 124.9107125 7.5968338, 124.9107591 7.5968571, 124.9107994 7.5969016, 124.9109284 7.5970798)"
164701248,,residential,,False,False,85.403,,"LINESTRING (124.9090351 7.5973282, 124.9097825 7.5971256)"
164701269,,residential,,False,False,105.585,,"LINESTRING (124.9090351 7.5973282, 124.9094975 7.5981598)"
164701248,,residential,,False,True,88.276,,"LINESTRING (124.9090351 7.5973282, 124.9089824 7.5973453, 124.908279 7.59759)"
164701248,,residential,,False,False,88.276,,"LINESTRING (124.908279 7.59759, 124.9089824 7.5973453, 124.9090351 7.5973282)"
164701248,,residential,,False,True,16.532,,"LINESTRING (124.908279 7.59759, 124.9082127 7.5976174, 124.9081457 7.5976573)"
164701258,,residential,,False,True,131.081,,"LINESTRING (124.908279 7.59759, 124.9083669 7.5976958, 124.9089356 7.5985719)"
745997430,2,secondary,40,False,True,27.122999999999998,,"LINESTRING (124.9115539 7.5977175, 124.9115323 7.5977763, 124.9115299 7.5978351, 124.911538 7.5979012, 124.9115574 7.5979537)"
1174868440,,residential,,False,True,103.911,,"LINESTRING (124.9115539 7.5977175, 124.911363 7.5976733, 124.9113026 7.597634, 124.9112574 7.5975888, 124.9112129 7.5975277, 124.9109942 7.5971701, 124.9109284 7.5970798)"
164701253,,residential,,False,True,81.487,,"LINESTRING (124.910099 7.5977337, 124.9094975 7.5981598)"
164701265,,residential,,False,True,114.157,,"LINESTRING (124.910099 7.5977337, 124.9106676 7.5985918)"
850011342,,residential,,False,False,76.086,,"LINESTRING (124.910099 7.5977337, 124.9097825 7.5971256)"
164701253,,residential,,False,False,116.80799999999999,,"LINESTRING (124.910099 7.5977337, 124.9107273 7.5972412, 124.9109284 7.5970798)"
164701248,,residential,,False,False,59.576,,"LINESTRING (124.9077018 7.597963, 124.9081457 7.5976573)"
164701266,,residential,,False,False,134.409,,"LINESTRING (124.9077018 7.597963, 124.9083079 7.5990119)"
164701248,,residential,,False,True,83.87,,"LINESTRING (124.9077018 7.597963, 124.907284 7.5982479, 124.9070721 7.5983864)"
164701255,,residential,,False,False,121.624,,"LINESTRING (124.9115574 7.5979537, 124.9113921 7.5980684, 124.9113509 7.5981053, 124.9112792 7.5981864, 124.911251 7.5982169, 124.9112094 7.5982493, 124.9111313 7.5983043, 124.9106676 7.5985918)"
745997430,2,secondary,40,False,False,27.122999999999998,,"LINESTRING (124.9115574 7.5979537, 124.911538 7.5979012, 124.9115299 7.5978351, 124.9115323 7.5977763, 124.9115539 7.5977175)"
745997430,2,secondary,40,False,True,117.395,,"LINESTRING (124.9115574 7.5979537, 124.911935 7.5986915, 124.9119806 7.5987985, 124.9120168 7.5989049)"
164701253,,residential,,False,False,81.487,,"LINESTRING (124.9094975 7.5981598, 124.910099 7.5977337)"
164701253,,residential,,False,True,60.488,,"LINESTRING (124.9094975 7.5981598, 124.909063 7.5984921)"
164701269,,residential,,False,False,57.191,,"LINESTRING (124.9094975 7.5981598, 124.9097791 7.5985918)"
164701269,,residential,,False,True,105.585,,"LINESTRING (124.9094975 7.5981598, 124.9090351 7.5973282)"
1174868439,,residential,,False,True,133.646,,"LINESTRING (124.9070721 7.5983864, 124.907737 7.5993915)"
164701248,,residential,,False,False,83.87,,"LINESTRING (124.9070721 7.5983864, 124.907284 7.5982479, 124.9077018 7.597963)"
"[164701248, 849993855]",,residential,,False,"[False, True]",194.873,,"LINESTRING (124.9070721 7.5983864, 124.9067516 7.5986011, 124.9066832 7.5986613, 124.9066369 7.598742, 124.9066168 7.5988245, 124.9066215 7.5989042, 124.9066423 7.5989787, 124.9071224 7.5997935)"
164701253,,residential,,False,False,60.488,,"LINESTRING (124.909063 7.5984921, 124.9094975 7.5981598)"
164701253,,residential,,False,True,16.611,,"LINESTRING (124.909063 7.5984921, 124.9089356 7.5985719)"
164701259,,residential,,False,False,53.648,,"LINESTRING (124.909063 7.5984921, 124.9093359 7.5988916)"
164701253,,residential,,False,False,16.611,,"LINESTRING (124.9089356 7.5985719, 124.909063 7.5984921)"
164701253,,residential,,False,True,84.76599999999999,,"LINESTRING (124.9089356 7.5985719, 124.9085898 7.5988266, 124.9083079 7.5990119)"
164701258,,residential,,False,False,131.081,,"LINESTRING (124.9089356 7.5985719, 124.9083669 7.5976958, 124.908279 7.59759)"
164701251,,residential,,False,True,59.14,,"LINESTRING (124.9097791 7.5985918, 124.9093359 7.5988916)"
164701269,,residential,,False,False,59.815,,"LINESTRING (124.9097791 7.5985918, 124.9100795 7.5990398)"
164701269,,residential,,False,True,57.191,,"LINESTRING (124.9097791 7.5985918, 124.9094975 7.5981598)"
164701247,,residential,,False,False,81.751,,"LINESTRING (124.9106676 7.5985918, 124.9100795 7.5990398)"
164701265,,residential,,False,False,114.157,,"LINESTRING (124.9106676 7.5985918, 124.910099 7.5977337)"
164701255,,residential,,False,True,121.624,,"LINESTRING (124.9106676 7.5985918, 124.9111313 7.5983043, 124.9112094 7.5982493, 124.911251 7.5982169, 124.9112792 7.5981864, 124.9113509 7.5981053, 124.9113921 7.5980684, 124.9115574 7.5979537)"
164701265,,residential,,False,True,132.281,,"LINESTRING (124.9106676 7.5985918, 124.9107547 7.5987389, 124.9112754 7.5996176)"
164701251,,residential,,False,False,59.14,,"LINESTRING (124.9093359 7.5988916, 124.9097791 7.5985918)"
164701259,,residential,,False,True,53.648,,"LINESTRING (124.9093359 7.5988916, 124.909063 7.5984921)"
164701259,,residential,,False,False,62.975,,"LINESTRING (124.9093359 7.5988916, 124.9094251 7.5990185, 124.9096665 7.5993535)"
164701253,,residential,,False,True,75.77,,"LINESTRING (124.9083079 7.5990119, 124.907737 7.5993915)"
164701266,,residential,,False,False,116.226,,"LINESTRING (124.9083079 7.5990119, 124.9088685 7.5998972)"
164701266,,residential,,False,True,134.409,,"LINESTRING (124.9083079 7.5990119, 124.9077018 7.597963)"
164701253,,residential,,False,False,84.76599999999999,,"LINESTRING (124.9083079 7.5990119, 124.9085898 7.5988266, 124.9089356 7.5985719)"
164701247,,residential,,False,False,57.348,,"LINESTRING (124.9100795 7.5990398, 124.9096665 7.5993535)"
164701247,,residential,,False,True,81.751,,"LINESTRING (124.9100795 7.5990398, 124.9106676 7.5985918)"
164701269,,residential,,False,False,46.38,,"LINESTRING (124.9100795 7.5990398, 124.9103014 7.5993942)"
164701269,,residential,,False,True,59.815,,"LINESTRING (124.9100795 7.5990398, 124.9097791 7.5985918)"
164701247,,residential,,False,False,106.729,,"LINESTRING (124.9096665 7.5993535, 124.9088685 7.5998972)"
164701247,,residential,,False,True,57.348,,"LINESTRING (124.9096665 7.5993535, 124.9100795 7.5990398)"
164701259,,residential,,False,True,62.975,,"LINESTRING (124.9096665 7.5993535, 124.9094251 7.5990185, 124.9093359 7.5988916)"
849993854,,residential,,False,False,119.973,,"LINESTRING (124.9059577 7.5993095, 124.906535 7.6002242)"
164701253,,residential,,False,False,75.77,,"LINESTRING (124.907737 7.5993915, 124.9083079 7.5990119)"
164701253,,residential,,False,True,81.16,,"LINESTRING (124.907737 7.5993915, 124.9071224 7.5997935)"
1174868439,,residential,,False,False,133.646,,"LINESTRING (124.907737 7.5993915, 124.9070721 7.5983864)"
1174868439,,residential,,False,True,121.146,,"LINESTRING (124.907737 7.5993915, 124.9083397 7.6003026)"
164701253,,residential,,False,False,81.16,,"LINESTRING (124.9071224 7.5997935, 124.907737 7.5993915)"
164701253,,residential,,False,True,80.531,,"LINESTRING (124.9071224 7.5997935, 124.906535 7.6002242)"
849993855,,residential,,False,False,127.07,,"LINESTRING (124.9071224 7.5997935, 124.9077742 7.6007361)"
