osmid,highway,oneway,reversed,length,geometry,lanes,bridge
248545330,unclassified,False,False,465.046,"LINESTRING (122.7857221 11.3876571, 122.7849558 11.3877577, 122.7837879 11.3884237, 122.7836363 11.3885239, 122.7834245 11.3888894, 122.7829488 11.3893114, 122.7828574 11.3895999, 122.7824085 11.3899609)",,
911068829,residential,False,False,179.386,"LINESTRING (122.7802746 11.3862799, 122.7817867 11.3856433)",,
245865410,unclassified,False,True,103.475,"LINESTRING (122.7802746 11.3862799, 122.7804654 11.3868408, 122.7805574 11.3871679)",,
245865423,residential,False,True,99.96,"LINESTRING (122.7822286 11.386431, 122.7817867 11.3856433)",,
245865403,secondary,False,False,376.937,"LINESTRING (122.7822286 11.386431, 122.7825106 11.3862178, 122.7827257 11.3860218, 122.7828264 11.3858113, 122.7831006 11.3850238, 122.7834114 11.3841878, 122.7835666 11.3838702, 122.7838189 11.3834987)",2,
"[245865482, 913337126]",secondary,True,False,240.50300000000001,"LINESTRING (122.7822286 11.386431, 122.7823895 11.3867288, 122.7825178 11.3870178, 122.7824989 11.3871214, 122.7823093 11.3872478, 122.7815828 11.3875365, 122.7815299 11.3875582, 122.781192 11.3876886)",2,
245773980,secondary,False,False,48.581,"LINESTRING (122.7827127 11.3902802, 122.7824085 11.3899609)",2,
245773980,secondary,False,True,96.387,"LINESTRING (122.7827127 11.3902802, 122.7833753 11.3908542)",2,
257033777,tertiary,False,True,56.999,"LINESTRING (122.7827127 11.3902802, 122.782355 11.3906541)",,
245773980,secondary,False,True,48.581,"LINESTRING (122.7824085 11.3899609, 122.7827127 11.3902802)",2,
"[245865416, 245865417, 245773980]",secondary,False,False,287.772,"LINESTRING (122.7824085 11.3899609, 122.7819978 11.3894935, 122.7818563 11.3892221, 122.7816304 11.3886932, 122.7813521 11.3880842, 122.781192 11.3876886)",2,yes
