osmid,highway,oneway,reversed,length,lanes,ref,name,bridge,geometry
462251572,residential,False,False,44.603,,,,,"LINESTRING (122.1202509 16.2754448, 122.1204898 16.2751157)"
"[1169538628, 457624790, 457624791]","['primary', 'secondary']",False,False,142.614,2,112,"['Liwayway Street', 'Baler-Casiguran Road']",yes,"LINESTRING (122.1202509 16.2754448, 122.1203797 16.2755607, 122.1204936 16.2756585, 122.1206623 16.2758098, 122.1211287 16.2761179, 122.121305 16.2762269)"
457624790,primary,False,True,75.142,2,112,Baler-Casiguran Road,,"LINESTRING (122.1202509 16.2754448, 122.1201463 16.2753174, 122.1200337 16.275159, 122.1199076 16.2750097, 122.1198057 16.2749247)"
246492828,residential,False,False,30.49,,,Alhambra Street,,"LINESTRING (122.1247498 16.2787838, 122.1245846 16.2790075)"
246492828,residential,False,True,65.662,,,Alhambra Street,,"LINESTRING (122.1247498 16.2787838, 122.1251448 16.2783311)"
1169538628,secondary,False,True,30.84,2,112,Liwayway Street,,"LINESTRING (122.1247498 16.2787838, 122.1245315 16.2786021)"
1169538628,secondary,False,False,224.848,2,112,Liwayway Street,,"LINESTRING (122.1247498 16.2787838, 122.1248305 16.2788627, 122.1248864 16.2789329, 122.1249297 16.2790002, 122.1251701 16.2793957, 122.1252546 16.2795218, 122.1253552 16.2796647, 122.1254115 16.2797497, 122.1255362 16.2799274, 122.1256261 16.2800368, 122.1257146 16.2801385, 122.1258232 16.2802453, 122.1259949 16.2804024)"
314690257,residential,False,True,37.897999999999996,,,Curitana Street,,"LINESTRING (122.1259949 16.2804024, 122.1259181 16.2804635, 122.1258806 16.2804976, 122.1257342 16.2806335)"
868632154,secondary,False,False,148.497,2,112,Baler-Casiguran Road,,"LINESTRING (122.1259949 16.2804024, 122.1265313 16.2808291, 122.1269162 16.2811323, 122.1270637 16.2812572)"
1169538628,secondary,False,True,224.84799999999996,2,112,Liwayway Street,,"LINESTRING (122.1259949 16.2804024, 122.1258232 16.2802453, 122.1257146 16.2801385, 122.1256261 16.2800368, 122.1255362 16.2799274, 122.1254115 16.2797497, 122.1253552 16.2796647, 122.1252546 16.2795218, 122.1251701 16.2793957, 122.1249297 16.2790002, 122.1248864 16.2789329, 122.1248305 16.2788627, 122.1247498 16.2787838)"
868632154,secondary,False,True,26.261,2,112,Baler-Casiguran Road,,"LINESTRING (122.1272344 16.2814261, 122.1271925 16.2813717, 122.1271348 16.2813202, 122.1270637 16.2812572)"
215333001,residential,False,False,102.16,,,,,"LINESTRING (122.1221736 16.277602, 122.1213735 16.2770978)"
462251587,residential,False,False,49.899,,,Gala Street,,"LINESTRING (122.1221736 16.277602, 122.1219223 16.2779804)"
462251587,residential,False,True,68.788,,,Gala Street,,"LINESTRING (122.1221736 16.277602, 122.1225294 16.2770862)"
"[462251632, 215333001]",residential,False,True,216.77300000000002,,,Gomez Street,,"LINESTRING (122.1221736 16.277602, 122.1224959 16.2778027, 122.1225519 16.2778371, 122.1228933 16.2780466, 122.1229459 16.2780789, 122.1234712 16.2784013, 122.1237613 16.2780233)"
462251629,residential,False,False,21.901,,,,,"LINESTRING (122.1225089 16.2787663, 122.1224233 16.2789453)"
215333007,residential,False,False,110.58500000000001,,,,,"LINESTRING (122.1225089 16.2787663, 122.1231514 16.2789836, 122.1234857 16.2790978)"
462251562,residential,False,True,109.159,,,,,"LINESTRING (122.1225089 16.2787663, 122.1224838 16.2786992, 122.1224074 16.2785422, 122.1223336 16.2784122, 122.1222357 16.278286, 122.1221734 16.2782126, 122.122105 16.2781322, 122.1220366 16.2780594, 122.1219223 16.2779804)"
215333007,residential,False,False,25.658,,,,,"LINESTRING (122.1241941 16.2795084, 122.1243855 16.279648)"
215333007,residential,False,True,31.426,,,,,"LINESTRING (122.1241941 16.2795084, 122.1239475 16.279354)"
246492828,residential,False,True,69.567,,,Alhambra Street,,"LINESTRING (122.1241941 16.2795084, 122.1245846 16.2790075)"
215333007,residential,False,True,30.168,,,,,"LINESTRING (122.1246014 16.2798231, 122.1243855 16.279648)"
215333007,residential,False,False,63.373000000000005,,,,,"LINESTRING (122.1246014 16.2798231, 122.1247798 16.2800123, 122.1248858 16.2801604, 122.1249582 16.2802762)"
