osmid,name,highway,oneway,reversed,length,ref,access,geometry,bridge,lanes
629829889,Progreso Street,residential,False,True,120.34,,,"LINESTRING (125.253594 10.3520197, 125.2531542 10.3530117)",,
492880249,San Jose Street,residential,False,False,98.347,,,"LINESTRING (125.2504406 10.3509871, 125.2512887 10.3512807)",,
492880249,San Jose Street,residential,False,True,104.502,,,"LINESTRING (125.2504406 10.3509871, 125.2495293 10.350705)",,
648948950,Gomez Street,residential,False,False,96.992,,,"LINESTRING (125.2504406 10.3509871, 125.2507201 10.3501593)",,
648948950,Gomez Street,residential,False,True,91.208,,,"LINESTRING (125.2504406 10.3509871, 125.25012 10.3517443)",,
492880247,Labrador Street,residential,False,False,80.874,,,"LINESTRING (125.2495293 10.350705, 125.2492851 10.3513915)",,
492880247,Labrador Street,residential,False,True,100.348,,,"LINESTRING (125.2495293 10.350705, 125.2498323 10.3498532)",,
492880249,San Jose Street,residential,False,False,104.502,,,"LINESTRING (125.2495293 10.350705, 125.2504406 10.3509871)",,
492880249,San Jose Street,residential,False,True,67.99,,,"LINESTRING (125.2495293 10.350705, 125.2489498 10.3504839)",,
492880249,San Jose Street,residential,False,False,67.99,,,"LINESTRING (125.2489498 10.3504839, 125.2495293 10.350705)",,
492880251,Osmeña Street,residential,False,False,98.117,,,"LINESTRING (125.2489498 10.3504839, 125.2487652 10.3513474)",,
492880251,Osmeña Street,residential,False,True,94.687,,,"LINESTRING (125.2489498 10.3504839, 125.2491993 10.3496685)",,
492880251,Osmeña Street,residential,False,False,94.687,,,"LINESTRING (125.2491993 10.3496685, 125.2489498 10.3504839)",,
492880252,,tertiary,False,True,72.223,,,"LINESTRING (125.2491993 10.3496685, 125.2498323 10.3498532)",,
492880247,Labrador Street,residential,False,False,100.348,,,"LINESTRING (125.2498323 10.3498532, 125.2495293 10.350705)",,
492880252,,tertiary,False,False,72.223,,,"LINESTRING (125.2498323 10.3498532, 125.2491993 10.3496685)",,
492880252,,tertiary,False,True,102.905,,,"LINESTRING (125.2498323 10.3498532, 125.2507201 10.3501593)",,
755846077,,residential,False,False,45.302,,,"LINESTRING (125.2498323 10.3498532, 125.2499873 10.3494754)",,
492880252,,tertiary,False,False,102.905,,,"LINESTRING (125.2507201 10.3501593, 125.2498323 10.3498532)",,
492880252,,tertiary,False,True,98.026,,,"LINESTRING (125.2507201 10.3501593, 125.2515768 10.350418)",,
648948950,Gomez Street,residential,False,True,96.992,,,"LINESTRING (125.2507201 10.3501593, 125.2504406 10.3509871)",,
629820749,Veloso Street,residential,False,False,99.395,,,"LINESTRING (125.25012 10.3517443, 125.2492851 10.3513915)",,
629820749,Veloso Street,residential,False,True,106.433,,,"LINESTRING (125.25012 10.3517443, 125.2510098 10.3521316)",,
648948950,Gomez Street,residential,False,False,91.208,,,"LINESTRING (125.25012 10.3517443, 125.2504406 10.3509871)",,
492880247,Labrador Street,residential,False,True,80.874,,,"LINESTRING (125.2492851 10.3513915, 125.2495293 10.350705)",,
629820749,Veloso Street,residential,False,True,99.395,,,"LINESTRING (125.2492851 10.3513915, 125.25012 10.3517443)",,
629820749,Veloso Street,residential,False,False,57.13499999999999,,,"LINESTRING (125.2492851 10.3513915, 125.2490142 10.3513572, 125.2488238 10.3513493, 125.2487652 10.3513474)",,
629820749,Veloso Street,residential,False,False,61.632,,,"LINESTRING (125.2531542 10.3530117, 125.2526344 10.3527978)",,
629820749,Veloso Street,residential,False,True,130.654,,,"LINESTRING (125.2531542 10.3530117, 125.2542673 10.3534379)",,
629829889,Progreso Street,residential,False,False,120.34,,,"LINESTRING (125.2531542 10.3530117, 125.253594 10.3520197)",,
"[629829889, 492880258]","['Progreso Street', 'Bonifacio Street']",residential,False,True,149.425,,,"LINESTRING (125.2531542 10.3530117, 125.2528393 10.3537372, 125.2527666 10.3537161, 125.252317 10.3535286)",,
629820749,Veloso Street,residential,False,False,130.654,,,"LINESTRING (125.2542673 10.3534379, 125.2531542 10.3530117)",,
492880256,Piral Street,residential,False,True,124.424,,,"LINESTRING (125.2542673 10.3534379, 125.2546248 10.3526035, 125.2547072 10.352406)",,
492880249,San Jose Street,residential,False,True,129.122,,,"LINESTRING (125.2547072 10.352406, 125.253594 10.3520197)",,
492880256,Piral Street,residential,False,True,105.702,,,"LINESTRING (125.2547072 10.352406, 125.2550858 10.3515314)",,
492880256,Piral Street,residential,False,False,124.424,,,"LINESTRING (125.2547072 10.352406, 125.2546248 10.3526035, 125.2542673 10.3534379)",,
629829889,Progreso Street,residential,False,True,96.342,,,"LINESTRING (125.2539637 10.3512333, 125.253594 10.3520197)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,64.811,690,yes,"LINESTRING (125.2539637 10.3512333, 125.2534028 10.3510455)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,93.967,690,yes,"LINESTRING (125.2539637 10.3512333, 125.2543207 10.3513637, 125.254769 10.3515275)",,
492880249,San Jose Street,residential,False,True,98.347,,,"LINESTRING (125.2512887 10.3512807, 125.2504406 10.3509871)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,54.374,690,yes,"LINESTRING (125.2512887 10.3512807, 125.2514387 10.3508145)",,
492880249,San Jose Street,residential,False,False,120.924,,,"LINESTRING (125.2512887 10.3512807, 125.2521239 10.3515513, 125.2523387 10.3516209)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,99.44300000000001,690,yes,"LINESTRING (125.2512887 10.3512807, 125.2510983 10.3518269, 125.2510098 10.3521316)",,
629820749,Veloso Street,residential,False,False,106.433,,,"LINESTRING (125.2510098 10.3521316, 125.25012 10.3517443)",,
629820749,Veloso Street,residential,False,True,122.457,,,"LINESTRING (125.2510098 10.3521316, 125.2520436 10.3525542)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,99.44300000000001,690,yes,"LINESTRING (125.2510098 10.3521316, 125.2510983 10.3518269, 125.2512887 10.3512807)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,87.49000000000001,690,yes,"LINESTRING (125.2510098 10.3521316, 125.250826 10.3526277, 125.2507778 10.3527405, 125.2507261 10.3528671)",,
492880258,Bonifacio Street,residential,False,False,122.131,,,"LINESTRING (125.2507261 10.3528671, 125.2517548 10.3532941)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,87.49000000000001,690,yes,"LINESTRING (125.2507261 10.3528671, 125.2507778 10.3527405, 125.250826 10.3526277, 125.2510098 10.3521316)",,
"[492880239, 909874726, 909874727]","['Silago-Abuyog Boundary Road', 'Jct Himay-angan-Silago-Abuyog Boundary Road']",primary,False,True,231.04800000000003,690,yes,"LINESTRING (125.2507261 10.3528671, 125.2502648 10.3539905, 125.2500831 10.3544773, 125.2499949 10.354814)",yes,2
651694697,San Roque Street,residential,False,False,31.412,,,"LINESTRING (125.2502702 10.3548944, 125.2499949 10.354814)",,
651694697,San Roque Street,residential,False,True,31.412,,,"LINESTRING (125.2499949 10.354814, 125.2502702 10.3548944)",,
"[909874727, 909874726, 492880239]","['Silago-Abuyog Boundary Road', 'Jct Himay-angan-Silago-Abuyog Boundary Road']",primary,False,False,231.048,690,yes,"LINESTRING (125.2499949 10.354814, 125.2500831 10.3544773, 125.2502648 10.3539905, 125.2507261 10.3528671)",yes,2
627801865,Antipala Street,residential,False,False,97.521,,,"LINESTRING (125.2534028 10.3510455, 125.2530542 10.3518527)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,64.811,690,yes,"LINESTRING (125.2534028 10.3510455, 125.2539637 10.3512333)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,86.91,690,yes,"LINESTRING (125.2534028 10.3510455, 125.2526561 10.3507784)",,
627805327,Tinago Road,residential,False,False,383.1620000000001,,,"LINESTRING (125.2534028 10.3510455, 125.2536521 10.3505924, 125.2537754 10.3503418, 125.2538881 10.3499434, 125.2538935 10.3499064, 125.2540758 10.3499302, 125.2544165 10.3500304, 125.2547196 10.3500779, 125.2550736 10.3500924, 125.2553258 10.3501439, 125.2556101 10.3502178, 125.2559668 10.3503444, 125.25606 10.3503944)",,
492880249,San Jose Street,residential,False,False,61.897,,,"LINESTRING (125.2530542 10.3518527, 125.253594 10.3520197)",,
492880249,San Jose Street,residential,False,True,82.4,,,"LINESTRING (125.2530542 10.3518527, 125.2523387 10.3516209)",,
627801865,Antipala Street,residential,False,True,97.521,,,"LINESTRING (125.2530542 10.3518527, 125.2534028 10.3510455)",,
627801865,Antipala Street,residential,False,False,114.68400000000001,,,"LINESTRING (125.2530542 10.3518527, 125.2526775 10.3527007, 125.2526344 10.3527978)",,
627801865,Antipala Street,residential,False,False,88.367,,,"LINESTRING (125.2526344 10.3527978, 125.252317 10.3535286)",,
629820749,Veloso Street,residential,False,False,70.072,,,"LINESTRING (125.2526344 10.3527978, 125.2520436 10.3525542)",,
629820749,Veloso Street,residential,False,True,61.632,,,"LINESTRING (125.2526344 10.3527978, 125.2531542 10.3530117)",,
627801865,Antipala Street,residential,False,True,114.68400000000001,,,"LINESTRING (125.2526344 10.3527978, 125.2526775 10.3527007, 125.2530542 10.3518527)",,
492880258,Bonifacio Street,residential,False,True,66.796,,,"LINESTRING (125.252317 10.3535286, 125.2517548 10.3532941)",,
627801865,Antipala Street,residential,False,True,88.367,,,"LINESTRING (125.252317 10.3535286, 125.2526344 10.3527978)",,
"[629829889, 492880258]","['Progreso Street', 'Bonifacio Street']",residential,False,False,149.425,,,"LINESTRING (125.252317 10.3535286, 125.2527666 10.3537161, 125.2528393 10.3537372, 125.2531542 10.3530117)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,86.91,690,yes,"LINESTRING (125.2526561 10.3507784, 125.2534028 10.3510455)",,
627805326,Mate Street,residential,False,False,43.066,,,"LINESTRING (125.2526561 10.3507784, 125.2525726 10.3509969, 125.2525172 10.3511408)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,124.676,690,yes,"LINESTRING (125.2526561 10.3507784, 125.2516892 10.3504555, 125.2515768 10.350418)",,
492880249,San Jose Street,residential,False,False,82.4,,,"LINESTRING (125.2523387 10.3516209, 125.2530542 10.3518527)",,
627805326,Mate Street,residential,False,True,56.843,,,"LINESTRING (125.2523387 10.3516209, 125.2525172 10.3511408)",,
492880249,San Jose Street,residential,False,True,120.924,,,"LINESTRING (125.2523387 10.3516209, 125.2521239 10.3515513, 125.2512887 10.3512807)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,71.584,690,yes,"LINESTRING (125.25606 10.3503944, 125.2556503 10.3508964)",,
627805327,Tinago Road,residential,False,True,383.16200000000003,,,"LINESTRING (125.25606 10.3503944, 125.2559668 10.3503444, 125.2556101 10.3502178, 125.2553258 10.3501439, 125.2550736 10.3500924, 125.2547196 10.3500779, 125.2544165 10.3500304, 125.2540758 10.3499302, 125.2538935 10.3499064, 125.2538881 10.3499434, 125.2537754 10.3503418, 125.2536521 10.3505924, 125.2534028 10.3510455)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,221.74600000000004,690,yes,"LINESTRING (125.25606 10.3503944, 125.2560738 10.3503783, 125.2569589 10.3493466, 125.257359 10.3488635)",,
627805329,,residential,False,False,79.363,,,"LINESTRING (125.254769 10.3515275, 125.2549564 10.3512189, 125.255059 10.351151, 125.2552282 10.3509885)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,35.375,690,yes,"LINESTRING (125.254769 10.3515275, 125.2548292 10.3515498, 125.2549459 10.3515564, 125.2550858 10.3515314)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,93.967,690,yes,"LINESTRING (125.254769 10.3515275, 125.2543207 10.3513637, 125.2539637 10.3512333)",,
652561844,,residential,False,False,29.038,,,"LINESTRING (125.2552282 10.3509885, 125.2554267 10.3511619)",,
627805329,,residential,False,False,63.852999999999994,,,"LINESTRING (125.2552282 10.3509885, 125.2553699 10.350813, 125.2554155 10.3507688, 125.255436 10.3507489, 125.2554921 10.3507731, 125.2556503 10.3508964)",,
627805329,,residential,False,True,79.363,,,"LINESTRING (125.2552282 10.3509885, 125.255059 10.351151, 125.2549564 10.3512189, 125.254769 10.3515275)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,71.584,690,yes,"LINESTRING (125.2556503 10.3508964, 125.25606 10.3503944)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,38.338,690,yes,"LINESTRING (125.2556503 10.3508964, 125.2554267 10.3511619)",,
627805329,,residential,False,True,63.853,,,"LINESTRING (125.2556503 10.3508964, 125.2554921 10.3507731, 125.255436 10.3507489, 125.2554155 10.3507688, 125.2553699 10.350813, 125.2552282 10.3509885)",,
492880251,Osmeña Street,residential,False,True,98.117,,,"LINESTRING (125.2487652 10.3513474, 125.2489498 10.3504839)",,
629820749,Veloso Street,residential,False,True,57.135,,,"LINESTRING (125.2487652 10.3513474, 125.2488238 10.3513493, 125.2490142 10.3513572, 125.2492851 10.3513915)",,
627975037,Mate Street,residential,False,False,88.13,,,"LINESTRING (125.2520436 10.3525542, 125.2517548 10.3532941)",,
629820749,Veloso Street,residential,False,False,122.457,,,"LINESTRING (125.2520436 10.3525542, 125.2510098 10.3521316)",,
629820749,Veloso Street,residential,False,True,70.072,,,"LINESTRING (125.2520436 10.3525542, 125.2526344 10.3527978)",,
492880258,Bonifacio Street,residential,False,False,66.796,,,"LINESTRING (125.2517548 10.3532941, 125.252317 10.3535286)",,
492880258,Bonifacio Street,residential,False,True,122.131,,,"LINESTRING (125.2517548 10.3532941, 125.2507261 10.3528671)",,
627975037,Mate Street,residential,False,True,88.13,,,"LINESTRING (125.2517548 10.3532941, 125.2520436 10.3525542)",,
652561844,,residential,False,True,29.038,,,"LINESTRING (125.2554267 10.3511619, 125.2552282 10.3509885)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,False,38.338,690,yes,"LINESTRING (125.2554267 10.3511619, 125.2556503 10.3508964)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,55.503,690,yes,"LINESTRING (125.2554267 10.3511619, 125.2552598 10.351352, 125.2550858 10.3515314)",,
755846077,,residential,False,True,45.302,,,"LINESTRING (125.2499873 10.3494754, 125.2498323 10.3498532)",,
"[755846081, 909995454]",,residential,False,"[False, True]",420.85,,,"LINESTRING (125.257359 10.3488635, 125.2564517 10.3481034, 125.2562692 10.3480507, 125.2560707 10.3480507, 125.2559688 10.3480032, 125.2557917 10.3477498, 125.2553571 10.3474437, 125.2551122 10.3473505, 125.2547313 10.3472489, 125.2540863 10.3471711)",,
909874727,Jct Himay-angan-Silago-Abuyog Boundary Road,primary,False,True,221.746,690,yes,"LINESTRING (125.257359 10.3488635, 125.2569589 10.3493466, 125.2560738 10.3503783, 125.25606 10.3503944)",,
"[755846081, 909995454]",,residential,False,"[False, True]",420.85,,,"LINESTRING (125.2540863 10.3471711, 125.2547313 10.3472489, 125.2551122 10.3473505, 125.2553571 10.3474437, 125.2557917 10.3477498, 125.2559688 10.3480032, 125.2560707 10.3480507, 125.2562692 10.3480507, 125.2564517 10.3481034, 125.257359 10.3488635)",,
