osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,geometry,bridge
99146117,residential,False,False,80.33,,,,,"LINESTRING (120.5190378 18.0574519, 120.518321 18.0576916)",
338476874,secondary,False,True,43.844,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5190378 18.0574519, 120.5191666 18.0578267)",
107183531,primary,False,False,60.119,2,,,Roosevelt Avenue,"LINESTRING (120.5226921 18.0617841, 120.5232515 18.0616868)",
107183555,tertiary,False,False,67.019,,,,,"LINESTRING (120.5226921 18.0617841, 120.5229709 18.0623254)",
99147943,secondary,False,True,56.870000000000005,2,40,122,,"LINESTRING (120.5226921 18.0617841, 120.5225665 18.0615159, 120.522473 18.061317)",
"[107183572, 28482999]",primary,False,"[False, True]",139.832,2,40,122,McArthur Street,"LINESTRING (120.5226921 18.0617841, 120.5224724 18.0618381, 120.5214612 18.0621377, 120.5214264 18.0621486)",
840091968,residential,False,True,8.266,,,,,"LINESTRING (120.5218287 18.0602493, 120.5218578 18.0601803)",
97333695,secondary,False,True,40.567,2,40,122,,"LINESTRING (120.5218287 18.0602493, 120.5216842 18.0602818, 120.5214605 18.060351)",
99147943,secondary,False,False,54.019000000000005,2,40,122,,"LINESTRING (120.5218287 18.0602493, 120.5219051 18.0602684, 120.5219641 18.0603131, 120.5220352 18.0604087, 120.5221438 18.0606051)",
97333696,residential,False,True,65.816,,,,,"LINESTRING (120.521612 18.0597075, 120.5221947 18.0594991)",
33079586,residential,False,True,49.124,,,,,"LINESTRING (120.521612 18.0597075, 120.5215578 18.0595895, 120.5215363 18.059529, 120.5215102 18.0594709, 120.5214358 18.0592989)",
97333696,residential,False,False,42.025000000000006,,,,,"LINESTRING (120.521612 18.0597075, 120.521547 18.059727, 120.5212447 18.0598513)",
840091968,residential,False,False,58.658,,,,,"LINESTRING (120.521612 18.0597075, 120.5217831 18.0600243, 120.5218578 18.0601803)",
97333696,residential,False,False,38.78,,,,,"LINESTRING (120.5165233 18.0620025, 120.5166453 18.0623314)",
107183545,residential,False,True,49.235,,,,,"LINESTRING (120.5165233 18.0620025, 120.5169578 18.0618431)",
97333696,residential,False,True,91.722,,,,,"LINESTRING (120.5165233 18.0620025, 120.5164133 18.0617035, 120.5164187 18.0616557, 120.5164301 18.0616295, 120.5164576 18.0616008, 120.5168264 18.0614236)",
35768627,secondary,False,False,52.68,,40,,Otis Street,"LINESTRING (120.5194455 18.0627496, 120.5192819 18.0623021)",
107183521,tertiary,False,True,49.921,,,,Otis Street,"LINESTRING (120.5194455 18.0627496, 120.5195729 18.0631819)",
107183526,primary,False,False,37.475,2,40,122,McArthur Street,"LINESTRING (120.5194455 18.0627496, 120.5191056 18.0628453)",
28482999,primary,False,True,98.05199999999999,2,40,122,McArthur Street,"LINESTRING (120.5194455 18.0627496, 120.5199263 18.0626152, 120.5201382 18.0625488, 120.520326 18.0624749)",
35768627,secondary,False,True,50.122,,40,,Otis Street,"LINESTRING (120.5189661 18.0611986, 120.5190888 18.061634)",
107183545,residential,False,False,44.83,,,,,"LINESTRING (120.5189661 18.0611986, 120.5185638 18.0613261)",
758168513,secondary,False,False,99.637,2,40,,,"LINESTRING (120.5189661 18.0611986, 120.5198676 18.0609372)",
107183523,residential,False,True,41.064,,,,,"LINESTRING (120.5158688 18.0639609, 120.5160023 18.0643077)",
107183526,primary,False,True,33.365,2,40,122,McArthur Street,"LINESTRING (120.5158688 18.0639609, 120.5161504 18.0638254)",
107183526,primary,False,False,37.941,2,40,122,McArthur Street,"LINESTRING (120.5158688 18.0639609, 120.5157146 18.0640552, 120.5155855 18.0641683)",
33079586,residential,False,False,49.757,,,,,"LINESTRING (120.5212737 18.0588788, 120.5214358 18.0592989)",
33079586,residential,False,True,44.594,,,,,"LINESTRING (120.5212737 18.0588788, 120.521131 18.0585014)",
97333691,residential,False,False,61.715,,,,,"LINESTRING (120.5212737 18.0588788, 120.5218233 18.0586917)",
97333691,residential,False,True,37.015,,,,,"LINESTRING (120.5212737 18.0588788, 120.5209447 18.0589927)",
97333687,residential,False,True,50.234,,,,,"LINESTRING (120.5209447 18.0589927, 120.521093 18.0594219)",
97333691,residential,False,False,37.015,,,,,"LINESTRING (120.5209447 18.0589927, 120.5212737 18.0588788)",
97333691,residential,False,True,127.88,,,,,"LINESTRING (120.5209447 18.0589927, 120.5198023 18.0593708)",
"[221590173, 97333687]",residential,False,False,80.9,,,,,"LINESTRING (120.5209447 18.0589927, 120.5208188 18.0586428, 120.5208131 18.0586297, 120.5208111 18.058617, 120.5208148 18.0586068, 120.5208259 18.0585969, 120.5208919 18.0585733, 120.521131 18.0585014)",
97333685,residential,False,False,41.89,,,,,"LINESTRING (120.5173078 18.0629026, 120.5171938 18.0625418)",
97333685,residential,False,True,48.923,,,,,"LINESTRING (120.5173078 18.0629026, 120.5174594 18.0633183)",
97333689,tertiary,False,False,42.647,,,,,"LINESTRING (120.5173078 18.0629026, 120.5169283 18.0630327)",
97333689,tertiary,False,True,43.629,,,,,"LINESTRING (120.5173078 18.0629026, 120.5177008 18.0627828)",
97333693,residential,False,False,64.261,,,,,"LINESTRING (120.5193476 18.0582743, 120.5187844 18.0584917)",
97333693,residential,False,True,49.0,,,,,"LINESTRING (120.5193476 18.0582743, 120.519775 18.0581038)",
338476874,secondary,False,False,53.323,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5193476 18.0582743, 120.5191666 18.0578267)",
338476874,secondary,False,True,41.66,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5193476 18.0582743, 120.5194811 18.0586268)",
97333686,residential,False,False,47.31,,,,,"LINESTRING (120.5166453 18.0623314, 120.5170731 18.0622065)",
97333696,residential,False,False,40.309,,,,,"LINESTRING (120.5166453 18.0623314, 120.5167834 18.0626693)",
97333696,residential,False,True,38.78,,,,,"LINESTRING (120.5166453 18.0623314, 120.5165233 18.0620025)",
343332789,residential,False,True,68.42,,,,,"LINESTRING (120.5166453 18.0623314, 120.5164059 18.0624264, 120.5163912 18.0624513, 120.5163918 18.0624819, 120.5163992 18.0625233, 120.5165058 18.0627709)",
97333691,residential,False,False,127.88,,,,,"LINESTRING (120.5198023 18.0593708, 120.5209447 18.0589927)",
97333691,residential,False,True,59.574,,,,,"LINESTRING (120.5198023 18.0593708, 120.5192739 18.059557)",
338476874,secondary,False,False,43.001,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5198023 18.0593708, 120.5196427 18.0590151)",
338476874,secondary,False,True,49.374,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5198023 18.0593708, 120.5199954 18.0597751)",
97333686,residential,False,True,101.005,,,,,"LINESTRING (120.5200123 18.0614011, 120.5190888 18.061634)",
97334033,tertiary,True,False,53.804,2,,,,"LINESTRING (120.5200123 18.0614011, 120.5198676 18.0609372)",
97333689,tertiary,False,False,101.675,,,,,"LINESTRING (120.520193 18.0620092, 120.5192819 18.0623021)",
97334033,tertiary,True,False,70.287,2,,,,"LINESTRING (120.520193 18.0620092, 120.5201209 18.0617373, 120.5200123 18.0614011)",
97333693,residential,False,True,53.728,,,,,"LINESTRING (120.5208432 18.0577718, 120.5213247 18.0576172)",
33079586,residential,False,False,86.684,,,,,"LINESTRING (120.5208432 18.0577718, 120.5210106 18.0581633, 120.521131 18.0585014)",
97333693,residential,False,False,118.809,,,,,"LINESTRING (120.5208432 18.0577718, 120.5204227 18.0579021, 120.5201185 18.0579966, 120.519775 18.0581038)",
97333684,residential,False,False,36.77,,,,,"LINESTRING (120.5188152 18.0620509, 120.5184866 18.0621593)",
97333684,residential,False,True,40.498,,,,,"LINESTRING (120.5188152 18.0620509, 120.519176 18.0619285)",
97333692,residential,False,False,36.027,,,,,"LINESTRING (120.5188152 18.0620509, 120.51872 18.0617398)",
97333692,residential,False,True,42.083,,,,,"LINESTRING (120.5188152 18.0620509, 120.5189393 18.0624105)",
97333681,residential,False,False,48.451,,,,,"LINESTRING (120.522007 18.0590909, 120.5218233 18.0586917)",
97333681,residential,False,True,49.538,,,,,"LINESTRING (120.522007 18.0590909, 120.5221947 18.0594991)",
221486953,residential,False,False,64.663,,,,,"LINESTRING (120.522007 18.0590909, 120.5214358 18.0592989)",
221486953,residential,False,True,45.698,,,,,"LINESTRING (120.522007 18.0590909, 120.5224145 18.0589538)",
97333687,residential,False,False,60.065,,,,,"LINESTRING (120.5214605 18.060351, 120.5212447 18.0598513)",
97333695,secondary,False,True,41.281,2,40,122,,"LINESTRING (120.5214605 18.060351, 120.5211005 18.0604948)",
97333695,secondary,False,False,40.567,2,40,122,,"LINESTRING (120.5214605 18.060351, 120.5216842 18.0602818, 120.5218287 18.0602493)",
33079057,secondary,False,True,62.374,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5202681 18.0602202, 120.520562 18.0607066)",
97333696,residential,False,False,70.934,,,,,"LINESTRING (120.5202681 18.0602202, 120.519636 18.0604342)",
97333696,residential,False,True,67.315,,,,,"LINESTRING (120.5202681 18.0602202, 120.5208546 18.0599845)",
"[338476872, 33079057, 338476874]",secondary,False,False,57.296,2,40,122,Pias-Currimao-Balaccad Road,"LINESTRING (120.5202681 18.0602202, 120.5201625 18.0600357, 120.5200694 18.059887, 120.5199954 18.0597751)",yes
97333692,residential,False,False,51.445,,,,,"LINESTRING (120.5191056 18.0628453, 120.5189393 18.0624105)",
97333692,residential,False,True,52.709,,,,,"LINESTRING (120.5191056 18.0628453, 120.5192538 18.0632979)",
107183526,primary,False,False,36.676,2,40,122,McArthur Street,"LINESTRING (120.5191056 18.0628453, 120.518775 18.0629453)",
107183526,primary,False,True,37.475,2,40,122,McArthur Street,"LINESTRING (120.5191056 18.0628453, 120.5194455 18.0627496)",
97333685,residential,False,False,48.671,,,,,"LINESTRING (120.5169578 18.0618431, 120.5168264 18.0614236)",
97333685,residential,False,True,42.207,,,,,"LINESTRING (120.5169578 18.0618431, 120.5170731 18.0622065)",
107183545,residential,False,False,49.235,,,,,"LINESTRING (120.5169578 18.0618431, 120.5165233 18.0620025)",
107183545,residential,False,True,43.458,,,,,"LINESTRING (120.5169578 18.0618431, 120.517344 18.0617092)",
35768627,secondary,False,False,43.025,,40,,Otis Street,"LINESTRING (120.5192819 18.0623021, 120.519176 18.0619285)",
35768627,secondary,False,True,52.68,,40,,Otis Street,"LINESTRING (120.5192819 18.0623021, 120.5194455 18.0627496)",
97333689,tertiary,False,False,38.171,,,,,"LINESTRING (120.5192819 18.0623021, 120.5189393 18.0624105)",
97333689,tertiary,False,True,101.675,,,,,"LINESTRING (120.5192819 18.0623021, 120.520193 18.0620092)",
97333696,residential,False,False,45.82,,,,,"LINESTRING (120.5225889 18.0593278, 120.5221947 18.0594991)",
97333696,residential,False,True,47.754,,,,,"LINESTRING (120.5225889 18.0593278, 120.5230029 18.059156)",
107195479,residential,False,False,45.491,,,,,"LINESTRING (120.5225889 18.0593278, 120.5224145 18.0589538)",
107195479,residential,False,True,57.98,,,,,"LINESTRING (120.5225889 18.0593278, 120.5228172 18.0598019)",
97333681,residential,False,False,48.071,,,,,"LINESTRING (120.5218233 18.0586917, 120.5216421 18.0582952)",
97333681,residential,False,True,48.451,,,,,"LINESTRING (120.5218233 18.0586917, 120.522007 18.0590909)",
97333691,residential,False,False,48.901,,,,,"LINESTRING (120.5218233 18.0586917, 120.5222551 18.058534)",
97333691,residential,False,True,61.715,,,,,"LINESTRING (120.5218233 18.0586917, 120.5212737 18.0588788)",
97333685,residential,False,False,42.207,,,,,"LINESTRING (120.5170731 18.0622065, 120.5169578 18.0618431)",
97333685,residential,False,True,39.407,,,,,"LINESTRING (120.5170731 18.0622065, 120.5171938 18.0625418)",
97333686,residential,False,False,43.578,,,,,"LINESTRING (120.5170731 18.0622065, 120.5174647 18.0620841)",
97333686,residential,False,True,47.31,,,,,"LINESTRING (120.5170731 18.0622065, 120.5166453 18.0623314)",
97333681,residential,False,False,49.538,,,,,"LINESTRING (120.5221947 18.0594991, 120.522007 18.0590909)",
97333681,residential,False,True,55.103,,,,,"LINESTRING (120.5221947 18.0594991, 120.5224086 18.059951)",
97333696,residential,False,False,65.816,,,,,"LINESTRING (120.5221947 18.0594991, 120.521612 18.0597075)",
97333696,residential,False,True,45.82,,,,,"LINESTRING (120.5221947 18.0594991, 120.5225889 18.0593278)",
35768627,secondary,False,False,34.02,,40,,Otis Street,"LINESTRING (120.519176 18.0619285, 120.5190888 18.061634)",
35768627,secondary,False,True,43.025,,40,,Otis Street,"LINESTRING (120.519176 18.0619285, 120.5192819 18.0623021)",
97333684,residential,False,False,40.498,,,,,"LINESTRING (120.519176 18.0619285, 120.5188152 18.0620509)",
97333681,residential,False,True,82.52,,,,,"LINESTRING (120.5213247 18.0576172, 120.5216421 18.0582952)",
97333693,residential,False,False,53.728,,,,,"LINESTRING (120.5213247 18.0576172, 120.5208432 18.0577718)",
97333693,residential,False,True,51.089,,,,,"LINESTRING (120.5213247 18.0576172, 120.5215629 18.0575468, 120.52169 18.0575164, 120.5217893 18.0574913)",
97333696,residential,False,False,35.612,,,,,"LINESTRING (120.5183975 18.0608726, 120.5180827 18.0609866)",
97333696,residential,False,True,139.71,,,,,"LINESTRING (120.5183975 18.0608726, 120.519636 18.0604342)",
841762647,residential,False,True,53.404,,,,,"LINESTRING (120.5183975 18.0608726, 120.5185638 18.0613261)",
33079586,residential,False,False,44.594,,,,,"LINESTRING (120.521131 18.0585014, 120.5212737 18.0588788)",
33079586,residential,False,True,86.684,,,,,"LINESTRING (120.521131 18.0585014, 120.5210106 18.0581633, 120.5208432 18.0577718)",
221590173,residential,False,False,58.699,,,,,"LINESTRING (120.521131 18.0585014, 120.5214103 18.0583916, 120.5216421 18.0582952)",
"[221590173, 97333687]",residential,False,True,80.9,,,,,"LINESTRING (120.521131 18.0585014, 120.5208919 18.0585733, 120.5208259 18.0585969, 120.5208148 18.0586068, 120.5208111 18.058617, 120.5208131 18.0586297, 120.5208188 18.0586428, 120.5209447 18.0589927)",
97333681,residential,False,False,71.077,,,,,"LINESTRING (120.5232515 18.0616868, 120.5229635 18.0611092)",
97333681,residential,False,True,49.497,,,,,"LINESTRING (120.5232515 18.0616868, 120.5234451 18.0620921)",
107183531,primary,False,False,39.503,2,,,Roosevelt Avenue,"LINESTRING (120.5232515 18.0616868, 120.523617 18.0616129)",
107183531,primary,False,True,60.119,2,,,Roosevelt Avenue,"LINESTRING (120.5232515 18.0616868, 120.5226921 18.0617841)",
107183545,residential,False,False,35.904,,,,,"LINESTRING (120.5185638 18.0613261, 120.5182466 18.0614415)",
107183545,residential,False,True,44.83,,,,,"LINESTRING (120.5185638 18.0613261, 120.5189661 18.0611986)",
841762647,residential,False,False,53.404,,,,,"LINESTRING (120.5185638 18.0613261, 120.5183975 18.0608726)",
97333687,residential,False,False,50.234,,,,,"LINESTRING (120.521093 18.0594219, 120.5209447 18.0589927)",
97333687,residential,False,True,50.369,,,,,"LINESTRING (120.521093 18.0594219, 120.5212447 18.0598513)",
221486953,residential,False,True,38.735,,,,,"LINESTRING (120.521093 18.0594219, 120.5214358 18.0592989)",
"[221486953, 846361996]",residential,False,False,92.138,,,,,"LINESTRING (120.521093 18.0594219, 120.5207531 18.0595174, 120.5207357 18.0595423, 120.5207303 18.0595697, 120.5207283 18.0595991, 120.5207317 18.0596271, 120.5207638 18.0597393, 120.5208546 18.0599845)",
97333696,residential,False,False,54.034,,,,,"LINESTRING (120.5170999 18.0634547, 120.5172716 18.0639124)",
97333696,residential,False,True,50.309,,,,,"LINESTRING (120.5170999 18.0634547, 120.5169283 18.0630327)",
107183526,primary,False,False,30.377,2,40,122,McArthur Street,"LINESTRING (120.5170999 18.0634547, 120.516832 18.0635535)",
107183526,primary,False,True,40.919,2,40,122,McArthur Street,"LINESTRING (120.5170999 18.0634547, 120.5174594 18.0633183)",
97333691,residential,False,False,46.152,,,,,"LINESTRING (120.5222551 18.058534, 120.5226669 18.0583962)",
97333691,residential,False,True,48.901,,,,,"LINESTRING (120.5222551 18.058534, 120.5218233 18.0586917)",
107195479,residential,False,True,49.628,,,,,"LINESTRING (120.5222551 18.058534, 120.5224145 18.0589538)",
107195479,residential,False,False,126.032,,,,,"LINESTRING (120.5222551 18.058534, 120.5220546 18.0581254, 120.5219145 18.0578089, 120.5217893 18.0574913)",
97333684,residential,False,False,45.643,,,,,"LINESTRING (120.5171938 18.0625418, 120.5167834 18.0626693)",
97333684,residential,False,True,42.327,,,,,"LINESTRING (120.5171938 18.0625418, 120.5175747 18.0624245)",
97333685,residential,False,False,39.407,,,,,"LINESTRING (120.5171938 18.0625418, 120.5170731 18.0622065)",
97333685,residential,False,True,41.89,,,,,"LINESTRING (120.5171938 18.0625418, 120.5173078 18.0629026)",
35768627,secondary,False,False,50.122,,40,,Otis Street,"LINESTRING (120.5190888 18.061634, 120.5189661 18.0611986)",
35768627,secondary,False,True,34.02,,40,,Otis Street,"LINESTRING (120.5190888 18.061634, 120.519176 18.0619285)",
97333686,residential,False,False,101.005,,,,,"LINESTRING (120.5190888 18.061634, 120.5200123 18.0614011)",
97333686,residential,False,True,40.724,,,,,"LINESTRING (120.5190888 18.061634, 120.51872 18.0617398)",
33079586,residential,False,True,49.757,,,,,"LINESTRING (120.5214358 18.0592989, 120.5212737 18.0588788)",
221486953,residential,False,False,38.735,,,,,"LINESTRING (120.5214358 18.0592989, 120.521093 18.0594219)",
221486953,residential,False,True,64.663,,,,,"LINESTRING (120.5214358 18.0592989, 120.522007 18.0590909)",
33079586,residential,False,False,49.123999999999995,,,,,"LINESTRING (120.5214358 18.0592989, 120.5215102 18.0594709, 120.5215363 18.059529, 120.5215578 18.0595895, 120.521612 18.0597075)",
97333684,residential,False,False,31.446,,,,,"LINESTRING (120.5167834 18.0626693, 120.5165058 18.0627709)",
97333684,residential,False,True,45.643,,,,,"LINESTRING (120.5167834 18.0626693, 120.5171938 18.0625418)",
97333696,residential,False,False,43.214,,,,,"LINESTRING (120.5167834 18.0626693, 120.5169283 18.0630327)",
97333696,residential,False,True,40.309,,,,,"LINESTRING (120.5167834 18.0626693, 120.5166453 18.0623314)",
107183531,primary,False,False,45.406,2,,,Roosevelt Avenue,"LINESTRING (120.523617 18.0616129, 120.5240366 18.0615257)",
107183531,primary,False,True,39.503,2,,,Roosevelt Avenue,"LINESTRING (120.523617 18.0616129, 120.5232515 18.0616868)",
843499990,residential,False,False,80.565,,,,,"LINESTRING (120.523617 18.0616129, 120.5233342 18.0609401)",
843499990,residential,False,True,37.801,,,,,"LINESTRING (120.523617 18.0616129, 120.5236895 18.0617869, 120.5237096 18.0618412, 120.5237444 18.0619305)",
97333693,residential,False,True,49.864,,,,,"LINESTRING (120.5217893 18.0574913, 120.5222367 18.0573493)",
97333693,residential,False,False,51.089,,,,,"LINESTRING (120.5217893 18.0574913, 120.52169 18.0575164, 120.5215629 18.0575468, 120.5213247 18.0576172)",
107195479,residential,False,True,126.03199999999998,,,,,"LINESTRING (120.5217893 18.0574913, 120.5219145 18.0578089, 120.5220546 18.0581254, 120.5222551 18.058534)",
107195479,residential,False,False,49.628,,,,,"LINESTRING (120.5224145 18.0589538, 120.5222551 18.058534)",
107195479,residential,False,True,45.491,,,,,"LINESTRING (120.5224145 18.0589538, 120.5225889 18.0593278)",
221486953,residential,False,False,45.698,,,,,"LINESTRING (120.5224145 18.0589538, 120.522007 18.0590909)",
221486953,residential,False,True,47.702,,,,,"LINESTRING (120.5224145 18.0589538, 120.5228286 18.0587834)",
107183574,tertiary,False,False,96.525,,,,Young Street,"LINESTRING (120.5206019 18.0633467, 120.5197675 18.0636992)",
107183574,tertiary,False,True,48.138,,,,Young Street,"LINESTRING (120.5206019 18.0633467, 120.5210221 18.0631799)",
777502661,tertiary,False,False,44.794,,,,,"LINESTRING (120.5206019 18.0633467, 120.52067 18.063537, 120.520757 18.0637211)",
777502661,tertiary,False,True,58.265,,,,,"LINESTRING (120.5206019 18.0633467, 120.5205838 18.0632631, 120.5205677 18.0631818, 120.5205449 18.0631012, 120.5205177 18.063011, 120.5204929 18.0629297, 120.5204642 18.0628398)",
97333696,residential,False,False,139.71,,,,,"LINESTRING (120.519636 18.0604342, 120.5183975 18.0608726)",
97333696,residential,False,True,70.934,,,,,"LINESTRING (120.519636 18.0604342, 120.5202681 18.0602202)",
107183567,tertiary,False,False,61.055,,,,,"LINESTRING (120.519636 18.0604342, 120.5198676 18.0609372)",
107183567,tertiary,False,True,52.601,,,,,"LINESTRING (120.519636 18.0604342, 120.5194496 18.0599956)",
107183554,residential,False,False,39.94,,,,,"LINESTRING (120.5173223 18.0580131, 120.51723 18.0576648)",
107183554,residential,False,True,20.683,,,,,"LINESTRING (120.5173223 18.0580131, 120.5173886 18.0581881)",
99146117,residential,False,False,172.156,,,,,"LINESTRING (120.5173223 18.0580131, 120.5171087 18.0580531, 120.517053 18.0580505, 120.5169799 18.0580352, 120.5168143 18.0580002, 120.5166379 18.0579817, 120.5164227 18.0579976, 120.5160968 18.0580295, 120.5157106 18.0580779)",
99146117,residential,False,True,111.485,,,,,"LINESTRING (120.5173223 18.0580131, 120.5175738 18.0579399, 120.518321 18.0576916)",
107183550,residential,False,False,61.06,,,,,"LINESTRING (120.5157106 18.0580779, 120.5156334 18.0575337)",
99146117,residential,False,True,172.156,,,,,"LINESTRING (120.5157106 18.0580779, 120.5160968 18.0580295, 120.5164227 18.0579976, 120.5166379 18.0579817, 120.5168143 18.0580002, 120.5169799 18.0580352, 120.517053 18.0580505, 120.5171087 18.0580531, 120.5173223 18.0580131)",
107183563,residential,False,True,45.609,,,,,"LINESTRING (120.5217442 18.0628529, 120.5219232 18.0632261)",
107183574,tertiary,False,False,34.66,,,,Young Street,"LINESTRING (120.5217442 18.0628529, 120.5214445 18.0629793)",
107183574,tertiary,False,True,29.465,,,,Young Street,"LINESTRING (120.5217442 18.0628529, 120.5219952 18.0627377)",
107183585,tertiary,False,False,85.217,,,,,"LINESTRING (120.5217442 18.0628529, 120.5214264 18.0621486)",
97333689,tertiary,False,False,39.377,,,,,"LINESTRING (120.5162886 18.0632329, 120.5159341 18.0633416)",
97333689,tertiary,False,True,39.462,,,,,"LINESTRING (120.5162886 18.0632329, 120.5166453 18.0631283)",
99147941,residential,False,True,55.651,,,,,"LINESTRING (120.5162886 18.0632329, 120.516479 18.0636995)",
99147946,residential,False,False,49.431,,,,,"LINESTRING (120.520757 18.0637211, 120.5211941 18.0635632)",
"[99147939, 777502661, 99147942]",tertiary,False,False,85.104,2,,,,"LINESTRING (120.520757 18.0637211, 120.5208251 18.063944, 120.5209589 18.064335, 120.521004 18.0644493)",yes
777502661,tertiary,False,True,44.794,,,,,"LINESTRING (120.520757 18.0637211, 120.52067 18.063537, 120.5206019 18.0633467)",
99147944,residential,False,False,46.338,,,,,"LINESTRING (120.5210221 18.0631799, 120.5211941 18.0635632)",
99147944,residential,False,True,99.107,,,,,"LINESTRING (120.5210221 18.0631799, 120.5206928 18.0623454)",
107183574,tertiary,False,False,48.138,,,,Young Street,"LINESTRING (120.5210221 18.0631799, 120.5206019 18.0633467)",
107183574,tertiary,False,True,49.915,,,,Young Street,"LINESTRING (120.5210221 18.0631799, 120.5214445 18.0629793)",
99147946,residential,False,False,30.835,,,,,"LINESTRING (120.5219232 18.0632261, 120.5221875 18.0631088)",
99147946,residential,False,True,35.512,,,,,"LINESTRING (120.5219232 18.0632261, 120.5216167 18.0633568)",
107183563,residential,False,False,45.609,,,,,"LINESTRING (120.5219232 18.0632261, 120.5217442 18.0628529)",
107183563,residential,False,True,42.07,,,,,"LINESTRING (120.5219232 18.0632261, 120.5220675 18.0635787)",
97333681,residential,False,False,49.497,,,,,"LINESTRING (120.5234451 18.0620921, 120.5232515 18.0616868)",
97333681,residential,False,True,108.411,,,,,"LINESTRING (120.5234451 18.0620921, 120.5236503 18.0625908, 120.5238823 18.0629709)",
107195480,residential,False,False,56.452999999999996,,,,Young Street,"LINESTRING (120.5234451 18.0620921, 120.5232328 18.0621931, 120.5230423 18.0622873, 120.5229709 18.0623254)",
"[107195480, 843499990]",residential,False,"[False, True]",36.387,,,,Young Street,"LINESTRING (120.5234451 18.0620921, 120.5236824 18.0619644, 120.5237177 18.0619451, 120.5237444 18.0619305)",
107183563,residential,False,False,31.989,,,,,"LINESTRING (120.522183 18.0638446, 120.5220675 18.0635787)",
33079564,residential,False,False,45.051,,,,,"LINESTRING (120.5231962 18.0626693, 120.5229709 18.0623254)",
33079564,residential,False,True,63.157,,,,,"LINESTRING (120.5231962 18.0626693, 120.5233314 18.0628683, 120.5235081 18.0631536)",
99147946,residential,False,True,117.398,,,,,"LINESTRING (120.5231962 18.0626693, 120.5226319 18.0628915, 120.5221875 18.0631088)",
28482999,primary,False,False,41.364,2,40,122,McArthur Street,"LINESTRING (120.5206928 18.0623454, 120.520326 18.0624749)",
99147944,residential,False,False,99.107,,,,,"LINESTRING (120.5206928 18.0623454, 120.5210221 18.0631799)",
