osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,bridge,geometry,tunnel
838919069,,Barlin Street,tertiary,,6,False,False,70.778,,"LINESTRING (123.1860636 13.6266545, 123.1856794 13.626139)",
838919069,,Barlin Street,tertiary,,6,False,True,49.728,,"LINESTRING (123.1860636 13.6266545, 123.1863295 13.6270195)",
838919378,2,Dimasalang Street,residential,,6,True,False,76.012,,"LINESTRING (123.1860636 13.6266545, 123.1866458 13.6262709)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,False,66.992,,"LINESTRING (123.1850688 13.6265697, 123.185376 13.627093)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,True,6.392,,"LINESTRING (123.1850688 13.6265697, 123.1850398 13.6265196)",
838919068,,P. Diaz Street,residential,,6,False,True,81.533,,"LINESTRING (123.1850688 13.6265697, 123.1856794 13.626139)",
838885129,2,Santa Cruz Street,tertiary,,6,False,False,94.173,,"LINESTRING (123.1863295 13.6270195, 123.1855945 13.6274745)",
838919069,,Barlin Street,tertiary,,6,False,False,49.728,,"LINESTRING (123.1863295 13.6270195, 123.1860636 13.6266545)",
"[23519131, 838919069]",,"['Paz Street', 'Barlin Street']",tertiary,,"['5', '6']",False,"[False, True]",104.53999999999999,,"LINESTRING (123.1863295 13.6270195, 123.1865615 13.6273387, 123.186596 13.6273171, 123.1870332 13.627036)",
181255488,2,Paz Street,tertiary,,5,True,False,101.093,,"LINESTRING (123.1870105 13.6269936, 123.1878174 13.6265336)",
936923544,,Elias Angeles Street,secondary,40,8,True,False,89.505,,"LINESTRING (123.1870105 13.6269936, 123.1866458 13.6262709)",
838919067,,P. Diaz Street,residential,,6,False,False,50.501,,"LINESTRING (123.1844796 13.6269074, 123.184096 13.6271668)",
838919067,,P. Diaz Street,residential,,6,False,True,74.326,,"LINESTRING (123.1844796 13.6269074, 123.1850398 13.6265196)",
23520851,,Talisay Street,residential,,6,False,False,118.687,,"LINESTRING (123.1844796 13.6269074, 123.1843292 13.6267022, 123.1839328 13.6259835)",
23519211,,Narra Street,residential,,6,False,True,29.779,,"LINESTRING (123.184096 13.6271668, 123.1842453 13.6273919)",
23519218,,Molave Street,residential,,6,False,False,71.129,,"LINESTRING (123.184096 13.6271668, 123.1835306 13.6274943)",
838919067,,P. Diaz Street,residential,,6,False,True,50.501,,"LINESTRING (123.184096 13.6271668, 123.1844796 13.6269074)",
23521134,,Narra Street,residential,,6,False,False,128.57899999999998,,"LINESTRING (123.184096 13.6271668, 123.183925 13.62691, 123.1837846 13.6266923, 123.1835366 13.6263143, 123.183459 13.6261902)",
23521049,,Dimasalang Street,residential,,6,False,True,88.875,,"LINESTRING (123.185376 13.627093, 123.1860636 13.6266545)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,False,48.55,,"LINESTRING (123.185376 13.627093, 123.1855945 13.6274745)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,True,66.992,,"LINESTRING (123.185376 13.627093, 123.1850688 13.6265697)",
23521049,,Dimasalang Street,residential,,6,False,False,201.63400000000001,,"LINESTRING (123.185376 13.627093, 123.1844474 13.6276647, 123.1838009 13.6280651)",
23519103,2,Santa Cruz Street,residential,,6,False,False,133.992,,"LINESTRING (123.1855945 13.6274745, 123.1845129 13.6280637)",
838885129,2,Santa Cruz Street,tertiary,,6,False,True,94.173,,"LINESTRING (123.1855945 13.6274745, 123.1863295 13.6270195)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,True,48.55,,"LINESTRING (123.1855945 13.6274745, 123.185376 13.627093)",
23519025,,Molave Street,residential,,6,False,True,39.974,,"LINESTRING (123.1832107 13.6276748, 123.1835306 13.6274943)",
23519025,,Molave Street,residential,,6,False,False,39.974,,"LINESTRING (123.1835306 13.6274943, 123.1832107 13.6276748)",
23519218,,Molave Street,residential,,6,False,True,71.129,,"LINESTRING (123.1835306 13.6274943, 123.184096 13.6271668)",
23521101,,Bagong Lipunan Street,residential,,6,False,False,69.869,,"LINESTRING (123.1835306 13.6274943, 123.1838009 13.6280651)",
23521101,,Bagong Lipunan Street,residential,,6,False,True,146.697,,"LINESTRING (123.1835306 13.6274943, 123.1834075 13.6271789, 123.1832855 13.6268356, 123.1832564 13.6262175)",
23518759,,Puro Street,residential,,6,False,False,194.243,,"LINESTRING (123.1828883 13.6276364, 123.1828375 13.6273104, 123.1826862 13.6259009)",
23518759,,Puro Street,residential,,6,False,True,91.17399999999999,,"LINESTRING (123.1828883 13.6276364, 123.1829988 13.628171, 123.1830107 13.6282224, 123.1830647 13.6284381)",
23518772,,,residential,,4,False,False,133.277,,"LINESTRING (123.1828883 13.6276364, 123.1826096 13.6276841, 123.1824254 13.6277441, 123.1822219 13.6277968, 123.1822863 13.6280143, 123.1822662 13.6281551, 123.1821254 13.6282411)",
23521917,2,Peñafrancia Avenue,secondary,40,8,False,True,130.881,,"LINESTRING (123.1884649 13.6275283, 123.1881309 13.6270186, 123.1878174 13.6265336)",
282035194,,Santonja Street,secondary,30,6,True,False,108.464,,"LINESTRING (123.1884649 13.6275283, 123.1880481 13.6277654, 123.1875958 13.6280162)",
23520170,,Arana Street,secondary,,6,True,False,42.309,,"LINESTRING (123.1862602 13.6246868, 123.1859231 13.6248803)",
838916319,2,Peñafrancia Avenue,secondary,40,8,True,False,27.494,,"LINESTRING (123.1862602 13.6246868, 123.1863079 13.624726, 123.1864546 13.6248463)",
596568229,,General Luna Street,tertiary,,8,True,False,117.165,,"LINESTRING (123.1848862 13.624358, 123.1853773 13.6252974)",
596568234,,P. Burgos Street,tertiary,,8,True,False,53.556,,"LINESTRING (123.1848862 13.624358, 123.1844471 13.6245813)",
596568241,,P. Burgos Street,tertiary,,8,False,False,30.969,,"LINESTRING (123.1848862 13.624358, 123.1851606 13.6242777)",
838886529,,P. Burgos Street,tertiary,,8,True,False,25.102,,"LINESTRING (123.1844471 13.6245813, 123.1842339 13.6246709)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,False,24.464,,"LINESTRING (123.1842339 13.6246709, 123.1842838 13.6248855)",
23520512,,J. Hernandez Avenue,tertiary,,6,True,False,228.77599999999998,,"LINESTRING (123.1842339 13.6246709, 123.184088 13.6241067, 123.183821 13.6230749, 123.1837209 13.6226748)",
596568237,,P. Burgos Street,secondary,40,8,True,False,40.082,,"LINESTRING (123.185573 13.6242141, 123.1856717 13.6241886, 123.1859378 13.6241519)",
596568238,,P. Burgos Street,secondary,40,8,False,True,45.178999999999995,,"LINESTRING (123.185573 13.6242141, 123.1854429 13.6242349, 123.1853885 13.6242367, 123.1852186 13.6242658, 123.1851606 13.6242777)",
596568239,2,Elias Angeles Street,secondary,40,8,True,False,62.983,,"LINESTRING (123.185573 13.6242141, 123.1854988 13.6240795, 123.1853606 13.6238237, 123.18532 13.6237053)",
596568240,2,General Luna Street,secondary,40,8,True,False,30.53,,"LINESTRING (123.184728 13.6238604, 123.1847947 13.6241272)",
23519261,,Kinastillohan Street,residential,,8,False,False,66.26599999999999,,"LINESTRING (123.184728 13.6238604, 123.1848251 13.6238322, 123.1851432 13.6237489, 123.18532 13.6237053)",
838919068,,P. Diaz Street,residential,,6,False,False,81.533,,"LINESTRING (123.1856794 13.626139, 123.1850688 13.6265697)",
838919069,,Barlin Street,tertiary,,6,False,False,53.924,,"LINESTRING (123.1856794 13.626139, 123.1853776 13.6257528)",
838919069,,Barlin Street,tertiary,,6,False,True,70.778,,"LINESTRING (123.1856794 13.626139, 123.1860636 13.6266545)",
838919379,,Dimasalang Street,residential,,6,False,True,90.748,,"LINESTRING (123.1866458 13.6262709, 123.1873414 13.6258137)",
936923544,,Elias Angeles Street,secondary,40,8,True,False,72.631,,"LINESTRING (123.1866458 13.6262709, 123.1863349 13.6256918)",
224702392,,Arana Street,tertiary,,6,False,True,22.103,,"LINESTRING (123.1832564 13.6262175, 123.183459 13.6261902)",
23521101,,Bagong Lipunan Street,residential,,6,False,False,146.697,,"LINESTRING (123.1832564 13.6262175, 123.1832855 13.6268356, 123.1834075 13.6271789, 123.1835306 13.6274943)",
224702392,,Arana Street,tertiary,,6,False,False,25.725,,"LINESTRING (123.1832564 13.6262175, 123.1830726 13.6261706, 123.1830302 13.6261487)",
224702392,,Arana Street,tertiary,,6,False,False,22.103,,"LINESTRING (123.183459 13.6261902, 123.1832564 13.6262175)",
23521134,,Narra Street,residential,,6,False,True,128.579,,"LINESTRING (123.183459 13.6261902, 123.1835366 13.6263143, 123.1837846 13.6266923, 123.183925 13.62691, 123.184096 13.6271668)",
224702392,,Arana Street,tertiary,,6,False,True,42.462,,"LINESTRING (123.183459 13.6261902, 123.1836975 13.6261038, 123.183823 13.6260471)",
838919069,,Barlin Street,tertiary,,6,False,True,53.924,,"LINESTRING (123.1853776 13.6257528, 123.1856794 13.626139)",
23521063,,Barlin Street,tertiary,,6,True,False,40.106,,"LINESTRING (123.1853776 13.6257528, 123.1853144 13.6256881, 123.1852415 13.6256068, 123.1851285 13.6254855)",
23519407,,P. Diaz Street,residential,,6,True,False,86.548,,"LINESTRING (123.1863349 13.6256918, 123.1856794 13.626139)",
936923544,,Elias Angeles Street,secondary,40,8,True,False,100.612,,"LINESTRING (123.1863349 13.6256918, 123.1859231 13.6248803)",
23518759,,Puro Street,residential,,6,False,True,194.243,,"LINESTRING (123.1826862 13.6259009, 123.1828375 13.6273104, 123.1828883 13.6276364)",
23519279,2,Bayawas Street,tertiary,,6,False,True,117.80199999999999,,"LINESTRING (123.1826862 13.6259009, 123.1821099 13.6257145, 123.1816534 13.625562)",
224702392,,Arana Street,tertiary,,6,False,True,46.343,,"LINESTRING (123.1826862 13.6259009, 123.1828885 13.6260606, 123.1830302 13.6261487)",
23520880,,Blumentritt Street,secondary,30,6,False,False,72.434,,"LINESTRING (123.1892485 13.6259756, 123.189624 13.6265152)",
23520880,,Blumentritt Street,secondary,30,6,False,True,386.398,,"LINESTRING (123.1892485 13.6259756, 123.1887062 13.6251691, 123.1880826 13.6241199, 123.1877607 13.6234995, 123.187526 13.6229391)",
224702392,,Arana Street,tertiary,,6,False,False,13.813,,"LINESTRING (123.1839328 13.6259835, 123.183823 13.6260471)",
23520851,,Talisay Street,residential,,6,False,True,118.687,,"LINESTRING (123.1839328 13.6259835, 123.1843292 13.6267022, 123.1844796 13.6269074)",
838882824,,Arana Street,tertiary,,6,False,True,76.852,,"LINESTRING (123.1839328 13.6259835, 123.1842876 13.6259603, 123.1846299 13.6258668)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,False,85.036,,"LINESTRING (123.1846299 13.6258668, 123.1850398 13.6265196)",
838882824,,Arana Street,tertiary,,6,False,False,76.852,,"LINESTRING (123.1846299 13.6258668, 123.1842876 13.6259603, 123.1839328 13.6259835)",
838886530,,J. Hernandez Avenue,tertiary,,6,False,True,115.43199999999999,,"LINESTRING (123.1846299 13.6258668, 123.1845465 13.6256791, 123.1842838 13.6248855)",
23519279,2,Bayawas Street,tertiary,,6,False,True,23.957,,"LINESTRING (123.1816534 13.625562, 123.1814446 13.6254896)",
23519279,2,Bayawas Street,tertiary,,6,False,False,117.80199999999999,,"LINESTRING (123.1816534 13.625562, 123.1821099 13.6257145, 123.1826862 13.6259009)",
23520370,2,Paraiso Street,residential,,4,False,False,127.06400000000001,,"LINESTRING (123.1816534 13.625562, 123.181593 13.625983, 123.181539 13.626552, 123.181431 13.6266538)",
724187424,,Arana Street,tertiary,,6,True,False,68.563,,"LINESTRING (123.1851285 13.6254855, 123.1846299 13.6258668)",
"[1134676462, 23521063]",,Barlin Street,tertiary,,6,True,False,124.63,,"LINESTRING (123.1851285 13.6254855, 123.184932 13.6252225, 123.1847822 13.6250312, 123.1844471 13.6245813)",
23519279,2,Bayawas Street,tertiary,,6,False,False,105.83099999999999,,"LINESTRING (123.1805428 13.6251321, 123.1807068 13.6252402, 123.1814446 13.6254896)",
596568243,,Elias Angeles Street,secondary,40,8,True,False,83.18,,"LINESTRING (123.1859231 13.6248803, 123.185573 13.6242141)",
724187421,,Arana Street,tertiary,,6,True,False,75.033,,"LINESTRING (123.1859231 13.6248803, 123.1853773 13.6252974)",
724187423,,General Luna Street,tertiary,,8,True,False,50.638,,"LINESTRING (123.1853773 13.6252974, 123.1853776 13.6257528)",
724187424,,Arana Street,tertiary,,6,True,False,34.064,,"LINESTRING (123.1853773 13.6252974, 123.1851285 13.6254855)",
23519582,,Lerma Street,residential,,5,False,False,85.085,,"LINESTRING (123.1876243 13.6222175, 123.1880557 13.6228576)",
23520038,,Lakandula Street,residential,,6,False,True,77.114,,"LINESTRING (123.1876243 13.6222175, 123.1869441 13.6224271)",
23519582,,Lerma Street,residential,,5,False,True,86.381,,"LINESTRING (123.1876243 13.6222175, 123.1874205 13.6218981, 123.1871951 13.6215622)",
23520038,,Lakandula Street,residential,,6,False,False,77.114,,"LINESTRING (123.1869441 13.6224271, 123.1876243 13.6222175)",
23520116,2,Balintawak Street,tertiary,,5,False,False,55.916,,"LINESTRING (123.1869441 13.6224271, 123.1871003 13.6229065)",
23520116,2,Balintawak Street,tertiary,,5,False,True,229.817,,"LINESTRING (123.1869441 13.6224271, 123.1865959 13.6214504, 123.1865039 13.6212172, 123.1859605 13.6206386)",
1053485826,2,General Luna Street,secondary,40,8,True,False,53.895,,"LINESTRING (123.1842842 13.6220819, 123.1843738 13.6225587)",
23520007,,Prieto Street,secondary,30,6,True,False,74.84,,"LINESTRING (123.1835986 13.6221769, 123.1842842 13.6220819)",
1017413433,,J. Hernandez Avenue,tertiary,,6,True,False,182.571,,"LINESTRING (123.1835986 13.6221769, 123.1835149 13.6218266, 123.1833632 13.6212942, 123.1832028 13.6205812)",
23519897,2,Prieto Street,residential,,6,True,False,103.292,,"LINESTRING (123.1852378 13.6220187, 123.1842842 13.6220819)",
596568239,2,Elias Angeles Street,secondary,40,8,True,False,58.379,,"LINESTRING (123.1852378 13.6220187, 123.1854116 13.6215216)",
"[23520113, 23519906]",,Igualdad Interior,residential,,"['4', '6']",False,"[False, True]",240.63099999999997,,"LINESTRING (123.1829675 13.6219686, 123.18111 13.622456, 123.1809652 13.6224776, 123.1808795 13.6223507)",
23519582,,Lerma Street,residential,,5,False,False,86.381,,"LINESTRING (123.1871951 13.6215622, 123.1874205 13.6218981, 123.1876243 13.6222175)",
"[23518904, 23519483, 23540253, 23540254]",2,Panganiban Drive,secondary,40,10,False,False,91.494,cantilever,"LINESTRING (123.1866887 13.6230583, 123.1867113 13.6230567, 123.1870831 13.6230137, 123.1871331 13.6230074, 123.187526 13.6229391)",
23519248,2,Panganiban Drive,secondary,40,10,False,True,86.715,,"LINESTRING (123.1866887 13.6230583, 123.1859922 13.6231523, 123.1858935 13.6231623)",
23519483,2,Panganiban Drive,secondary,40,10,False,False,57.956,,"LINESTRING (123.187526 13.6229391, 123.1880557 13.6228576)",
"[23518904, 23519483, 23540253, 23540254]",2,Panganiban Drive,secondary,40,10,False,True,91.494,cantilever,"LINESTRING (123.187526 13.6229391, 123.1871331 13.6230074, 123.1870831 13.6230137, 123.1867113 13.6230567, 123.1866887 13.6230583)",
23520880,,Blumentritt Street,secondary,30,6,False,False,386.398,,"LINESTRING (123.187526 13.6229391, 123.1877607 13.6234995, 123.1880826 13.6241199, 123.1887062 13.6251691, 123.1892485 13.6259756)",
596568240,2,General Luna Street,secondary,40,8,True,False,99.74,,"LINESTRING (123.1844694 13.6229996, 123.1845532 13.6233144, 123.1845971 13.6234515, 123.184728 13.6238604)",
23519483,2,Panganiban Drive,secondary,40,10,False,True,57.956,,"LINESTRING (123.1880557 13.6228576, 123.187526 13.6229391)",
23519582,,Lerma Street,residential,,5,False,True,85.085,,"LINESTRING (123.1880557 13.6228576, 123.1876243 13.6222175)",
1017413434,,J. Hernandez Avenue,secondary,,6,True,False,56.92,,"LINESTRING (123.1837209 13.6226748, 123.1835986 13.6221769)",
600552806,2,Abella Street,secondary,40,6,False,True,326.015,,"LINESTRING (123.1837209 13.6226748, 123.1817769 13.6230723, 123.1807763 13.6233107)",
600544642,,Felix Plazo Street,secondary,60,6,False,True,92.303,,"LINESTRING (123.1807763 13.6233107, 123.1804818 13.6225315)",
600552806,2,Abella Street,secondary,40,6,False,False,326.015,,"LINESTRING (123.1807763 13.6233107, 123.1817769 13.6230723, 123.1837209 13.6226748)",
23520406,,,residential,,6,False,False,47.448,,"LINESTRING (123.1804818 13.6225315, 123.1808795 13.6223507)",
600544642,,Felix Plazo Street,secondary,60,6,False,False,92.303,,"LINESTRING (123.1804818 13.6225315, 123.1807763 13.6233107)",
838924071,2,Abella Street,secondary,40,6,True,False,71.728,,"LINESTRING (123.1843738 13.6225587, 123.1837209 13.6226748)",
1053485826,2,General Luna Street,secondary,40,8,True,False,50.103,,"LINESTRING (123.1843738 13.6225587, 123.1844694 13.6229996)",
23521546,2,PNR Road,unclassified,,6,False,True,30.346,,"LINESTRING (123.1861135 13.6201644, 123.1860247 13.6204233)",
202497018,,,unclassified,,,False,True,29.285,,"LINESTRING (123.1861135 13.6201644, 123.1862678 13.6203809)",
23520905,,Elias Angeles Street,residential,,6,False,False,60.185,,"LINESTRING (123.1856371 13.6210267, 123.1854116 13.6215216)",
23520473,,Riverside Street,unclassified,30,6,True,False,256.981,,"LINESTRING (123.1856371 13.6210267, 123.1858202 13.6211761, 123.1861486 13.6216528, 123.1862962 13.6219889, 123.1864508 13.6223142, 123.1865701 13.6225932, 123.1866887 13.6230583)",
1221676384,,Riverside Street,unclassified,30,6,False,False,73.436,,"LINESTRING (123.1856371 13.6210267, 123.1853601 13.6208159, 123.1850777 13.6206543)",
23520861,2,General Luna Street,secondary,40,8,False,True,71.926,,"LINESTRING (123.1841479 13.6212704, 123.1840346 13.620633)",
755073153,2,General Luna Street,secondary,40,8,True,False,91.429,,"LINESTRING (123.1841479 13.6212704, 123.1842842 13.6220819)",
23520565,,,residential,,3,False,False,90.575,,"LINESTRING (123.1845893 13.6212678, 123.1847544 13.6204692)",
23520783,2,Padian Street,secondary,40,6,True,False,34.618,,"LINESTRING (123.1845893 13.6212678, 123.1842693 13.6212535)",
23520105,,,residential,,3,False,False,74.525,,"LINESTRING (123.1849297 13.6213089, 123.1850777 13.6206543)",
23520783,2,Padian Street,secondary,40,6,True,False,37.069,,"LINESTRING (123.1849297 13.6213089, 123.1845893 13.6212678)",
"[838924065, 838924066, 23520556]",,,unclassified,,6,False,True,26.758000000000003,,"LINESTRING (123.1841023 13.6202238, 123.1840388 13.6202154, 123.1838925 13.6201918, 123.1838585 13.6201829)",yes
1221676384,,Riverside Street,unclassified,30,6,False,False,47.027,,"LINESTRING (123.1841023 13.6202238, 123.1840851 13.6202807, 123.1840859 13.6203608, 123.1841548 13.6206363)",
1221676384,,Riverside Street,unclassified,30,6,False,True,76.945,,"LINESTRING (123.1841023 13.6202238, 123.1844296 13.6202773, 123.1847544 13.6204692)",
23521047,,,residential,,6,False,False,69.736,,"LINESTRING (123.1841548 13.6206363, 123.1842693 13.6212535)",
1221676384,,Riverside Street,unclassified,30,6,False,False,12.995,,"LINESTRING (123.1841548 13.6206363, 123.1840346 13.620633)",
1221676384,,Riverside Street,unclassified,30,6,False,True,47.027,,"LINESTRING (123.1841548 13.6206363, 123.1840859 13.6203608, 123.1840851 13.6202807, 123.1841023 13.6202238)",
23520565,,,residential,,3,False,True,90.575,,"LINESTRING (123.1847544 13.6204692, 123.1845893 13.6212678)",
1221676384,,Riverside Street,unclassified,30,6,False,True,40.55,,"LINESTRING (123.1847544 13.6204692, 123.1850777 13.6206543)",
1221676384,,Riverside Street,unclassified,30,6,False,False,76.945,,"LINESTRING (123.1847544 13.6204692, 123.1844296 13.6202773, 123.1841023 13.6202238)",
23520105,,,residential,,3,False,True,74.525,,"LINESTRING (123.1850777 13.6206543, 123.1849297 13.6213089)",
1221676384,,Riverside Street,unclassified,30,6,False,False,40.55,,"LINESTRING (123.1850777 13.6206543, 123.1847544 13.6204692)",
1221676384,,Riverside Street,unclassified,30,6,False,True,73.436,,"LINESTRING (123.1850777 13.6206543, 123.1853601 13.6208159, 123.1856371 13.6210267)",
23521546,2,PNR Road,unclassified,,6,False,False,24.925,,"LINESTRING (123.1859605 13.6206386, 123.1860247 13.6204233)",
23520116,2,Balintawak Street,tertiary,,5,False,False,229.817,,"LINESTRING (123.1859605 13.6206386, 123.1865039 13.6212172, 123.1865959 13.6214504, 123.1869441 13.6224271)",
23520783,2,Padian Street,secondary,40,6,True,False,13.253,,"LINESTRING (123.1842693 13.6212535, 123.1841479 13.6212704)",
23521047,,,residential,,6,False,True,69.736,,"LINESTRING (123.1842693 13.6212535, 123.1841548 13.6206363)",
23520406,,,residential,,6,False,True,47.448,,"LINESTRING (123.1808795 13.6223507, 123.1804818 13.6225315)",
