osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
211718439,,General Antonio Luna Street,residential,False,False,221.531,,"LINESTRING (121.4457873 14.4210271, 121.4456733 14.4208154, 121.4453966 14.4200992, 121.445355 14.4199706, 121.4452893 14.4197947, 121.445225 14.419655, 121.4451485 14.4194192, 121.4450488 14.4191704)",
"[211737280, 211738650, 211737277]",2,Bagumbarangay Street,secondary,False,False,45.485,40,"LINESTRING (121.4457873 14.4210271, 121.4458342 14.4209959, 121.4459464 14.4209281, 121.4461146 14.42084, 121.446152 14.4208215)",yes
211731058,2,Pandeño Street,tertiary,False,False,12.408,,"LINESTRING (121.4455164 14.4212212, 121.4454598 14.421124)",
211738650,,Bagumbarangay Street,secondary,False,False,36.289,40,"LINESTRING (121.4455164 14.4212212, 121.4457873 14.4210271)",
212140749,,Bagumbarangay Street,secondary,False,True,92.326,40,"LINESTRING (121.4455164 14.4212212, 121.4458543 14.4219843)",
212140749,,Bagumbarangay Street,secondary,False,False,92.326,40,"LINESTRING (121.4458543 14.4219843, 121.4455164 14.4212212)",
212140744,,P. Burgos Street,secondary,False,True,58.153999999999996,40,"LINESTRING (121.4458543 14.4219843, 121.4460311 14.422359, 121.4460809 14.422459)",
212738006,2,G. Redor Street,secondary,False,True,77.451,40,"LINESTRING (121.4458543 14.4219843, 121.4458371 14.4220122, 121.4454547 14.4222389, 121.4452492 14.4223538)",
212752302,,,residential,False,True,37.155,,"LINESTRING (121.4485652 14.4244605, 121.4482462 14.4245878)",
212753993,,A. Bonifacio Street,tertiary,False,False,47.476,,"LINESTRING (121.4485652 14.4244605, 121.4484803 14.4242606, 121.4483976 14.4240656)",
211813886,,,residential,False,True,50.956,,"LINESTRING (121.4483976 14.4240656, 121.4488388 14.4239)",
212753993,,A. Bonifacio Street,tertiary,False,True,47.476,,"LINESTRING (121.4483976 14.4240656, 121.4484803 14.4242606, 121.4485652 14.4244605)",
213009017,,A. Bonifacio Street,tertiary,False,False,110.285,,"LINESTRING (121.4483976 14.4240656, 121.4482089 14.4236082, 121.4481474 14.4234455, 121.448028 14.4231407)",
211813886,,,residential,False,False,50.956,,"LINESTRING (121.4488388 14.4239, 121.4483976 14.4240656)",
212738006,2,G. Redor Street,secondary,False,False,77.451,40,"LINESTRING (121.4452492 14.4223538, 121.4454547 14.4222389, 121.4458371 14.4220122, 121.4458543 14.4219843)",
212738006,2,G. Redor Street,secondary,False,True,72.42599999999999,40,"LINESTRING (121.4452492 14.4223538, 121.4447016 14.4226462, 121.444662 14.4226711)",
"[212188154, 891888588]",,,residential,False,"[False, True]",132.125,,"LINESTRING (121.4452492 14.4223538, 121.4452597 14.4223716, 121.4454973 14.4227732, 121.4455359 14.4228384, 121.4457159 14.4227501, 121.4460904 14.4225866, 121.4461256 14.4225737)",
212733407,,Madridejo Street..,unclassified,False,True,277.195,,"LINESTRING (121.444662 14.4226711, 121.4449865 14.4232712, 121.4450141 14.423337, 121.4451775 14.4237264, 121.4451952 14.4237702, 121.4452002 14.4238342, 121.4452046 14.4239507, 121.4452607 14.4250194, 121.4452621 14.4250456)",
212738006,2,G. Redor Street,secondary,False,False,72.42599999999999,40,"LINESTRING (121.444662 14.4226711, 121.4447016 14.4226462, 121.4452492 14.4223538)",
"[211955670, 212738006]",2,G. Redor Street,secondary,False,True,479.03999999999996,40,"LINESTRING (121.444662 14.4226711, 121.4442677 14.4228761, 121.4434156 14.4233717, 121.4428519 14.4237343, 121.442785 14.4237773, 121.4426797 14.4238472, 121.4420725 14.4242129, 121.4418948 14.4243208, 121.4416969 14.4244402, 121.4410182 14.4248309, 121.4408514 14.4248812)",
912628801,,,residential,False,False,22.604,,"LINESTRING (121.4465344 14.4240598, 121.4467442 14.4240536)",
212140744,,P. Burgos Street,secondary,False,False,171.37500000000003,40,"LINESTRING (121.4465344 14.4240598, 121.4465099 14.4238628, 121.4464809 14.4237191, 121.4464736 14.4236829, 121.4464229 14.4235005, 121.4464026 14.4234276, 121.4463432 14.4232499, 121.4462604 14.4230023, 121.4462001 14.4228105, 121.4461256 14.4225737)",
212140744,,P. Burgos Street,secondary,False,False,13.632,40,"LINESTRING (121.4461256 14.4225737, 121.4460809 14.422459)",
212140744,,P. Burgos Street,secondary,False,True,171.375,40,"LINESTRING (121.4461256 14.4225737, 121.4462001 14.4228105, 121.4462604 14.4230023, 121.4463432 14.4232499, 121.4464026 14.4234276, 121.4464229 14.4235005, 121.4464736 14.4236829, 121.4464809 14.4237191, 121.4465099 14.4238628, 121.4465344 14.4240598)",
"[212188154, 891888588]",,,residential,False,"[False, True]",132.12499999999997,,"LINESTRING (121.4461256 14.4225737, 121.4460904 14.4225866, 121.4457159 14.4227501, 121.4455359 14.4228384, 121.4454973 14.4227732, 121.4452597 14.4223716, 121.4452492 14.4223538)",
212140744,,P. Burgos Street,secondary,False,True,13.632,40,"LINESTRING (121.4460809 14.422459, 121.4461256 14.4225737)",
212140744,,P. Burgos Street,secondary,False,False,58.153999999999996,40,"LINESTRING (121.4460809 14.422459, 121.4460311 14.422359, 121.4458543 14.4219843)",
212177896,,Mendiola Street,residential,False,True,207.892,,"LINESTRING (121.4460809 14.422459, 121.446184 14.4224841, 121.4462617 14.4225126, 121.4463369 14.4225698, 121.4464317 14.4226682, 121.4465186 14.422788, 121.4466044 14.4229497, 121.4467002 14.4231368, 121.4467351 14.4232582, 121.4467485 14.4234354, 121.4467488 14.4234655, 121.4467506 14.4236803, 121.4467504 14.4236941, 121.4467442 14.4240536)",
212728823,1,,residential,False,False,47.368,,"LINESTRING (121.4450569 14.4212949, 121.4454598 14.421124)",
212731072,,Adricula Street,residential,False,True,32.711,,"LINESTRING (121.4450569 14.4212949, 121.4449558 14.4210175)",
212728823,1,,residential,False,True,58.934,,"LINESTRING (121.4450569 14.4212949, 121.4448513 14.4214233, 121.4446029 14.4215907)",
211731058,2,Pandeño Street,tertiary,False,True,12.408,,"LINESTRING (121.4454598 14.421124, 121.4455164 14.4212212)",
212728823,1,,residential,False,True,47.368,,"LINESTRING (121.4454598 14.421124, 121.4450569 14.4212949)",
211731058,2,Pandeño Street,tertiary,False,False,216.05700000000002,,"LINESTRING (121.4454598 14.421124, 121.4453492 14.420846, 121.4449057 14.4197569, 121.444726 14.4193156)",
212728823,1,,residential,False,False,50.197,,"LINESTRING (121.4442143 14.42184, 121.4446029 14.4215907)",
212731072,,Adricula Street,residential,False,False,32.711,,"LINESTRING (121.4449558 14.4210175, 121.4450569 14.4212949)",
212731072,,Adricula Street,residential,False,True,449.84999999999997,,"LINESTRING (121.4449558 14.4210175, 121.4447443 14.4203903, 121.4445873 14.4200519, 121.4444719 14.4198163, 121.4443526 14.41957, 121.4441314 14.4189888, 121.4439986 14.418631, 121.4438585 14.4182706, 121.4437047 14.417902, 121.4436292 14.4176816, 121.4435942 14.4175721, 121.4434856 14.4172353)",
212731325,,,residential,False,True,67.24199999999999,,"LINESTRING (121.4449558 14.4210175, 121.4447237 14.4211335, 121.4445324 14.4212485, 121.4444186 14.4213242)",
212731325,,,residential,False,False,19.783,,"LINESTRING (121.4442694 14.421428, 121.4444186 14.4213242)",
212733407,,Madridejo Street..,unclassified,False,False,277.195,,"LINESTRING (121.4452621 14.4250456, 121.4452607 14.4250194, 121.4452046 14.4239507, 121.4452002 14.4238342, 121.4451952 14.4237702, 121.4451775 14.4237264, 121.4450141 14.423337, 121.4449865 14.4232712, 121.444662 14.4226711)",
"[212738006, 211955670]",2,G. Redor Street,secondary,False,False,479.03999999999996,40,"LINESTRING (121.4408514 14.4248812, 121.4410182 14.4248309, 121.4416969 14.4244402, 121.4418948 14.4243208, 121.4420725 14.4242129, 121.4426797 14.4238472, 121.442785 14.4237773, 121.4428519 14.4237343, 121.4434156 14.4233717, 121.4442677 14.4228761, 121.444662 14.4226711)",
212736020,,,residential,False,True,36.747,,"LINESTRING (121.4408514 14.4248812, 121.4408476 14.424749, 121.4408497 14.4246235, 121.4408565 14.4245511)",
342993540,,,residential,False,False,43.808,,"LINESTRING (121.4410815 14.4236921, 121.441469 14.423812)",
212736020,,,residential,False,False,98.55,,"LINESTRING (121.4410815 14.4236921, 121.4409163 14.4243421, 121.4408565 14.4245511)",
342993540,,,residential,False,True,193.61599999999996,,"LINESTRING (121.4410815 14.4236921, 121.4405912 14.4235578, 121.4404611 14.4238579, 121.44043 14.423964, 121.4404425 14.4239981, 121.4405409 14.4240202, 121.4406352 14.4240572, 121.4406649 14.4243166, 121.4407027 14.4244369, 121.4407403 14.4244907, 121.4408565 14.4245511)",
65069818,,A. Mabini,residential,False,False,58.932,,"LINESTRING (121.4480207 14.4241049, 121.4482462 14.4245878)",
65069818,,A. Mabini,residential,False,True,98.374,,"LINESTRING (121.4480207 14.4241049, 121.4479157 14.4238378, 121.4476877 14.4232811)",
212751555,,,residential,False,True,91.44500000000001,,"LINESTRING (121.4480207 14.4241049, 121.4479672 14.42413, 121.4472508 14.4244518)",
212751555,,,residential,False,False,91.44500000000001,,"LINESTRING (121.4472508 14.4244518, 121.4479672 14.42413, 121.4480207 14.4241049)",
65069818,,A. Mabini,residential,False,True,58.932,,"LINESTRING (121.4482462 14.4245878, 121.4480207 14.4241049)",
212752302,,,residential,False,False,37.155,,"LINESTRING (121.4482462 14.4245878, 121.4485652 14.4244605)",
342993542,,,residential,False,False,38.33,,"LINESTRING (121.4450488 14.4191704, 121.444726 14.4193156)",
211718439,,General Antonio Luna Street,residential,False,False,224.982,,"LINESTRING (121.4450488 14.4191704, 121.4450211 14.4190374, 121.4449916 14.4189004, 121.4449268 14.4186742, 121.4448159 14.4182731, 121.4446892 14.4177099, 121.444543 14.4172082)",
211718439,,General Antonio Luna Street,residential,False,True,221.531,,"LINESTRING (121.4450488 14.4191704, 121.4451485 14.4194192, 121.445225 14.419655, 121.4452893 14.4197947, 121.445355 14.4199706, 121.4453966 14.4200992, 121.4456733 14.4208154, 121.4457873 14.4210271)",
342993542,,,residential,False,True,38.33,,"LINESTRING (121.444726 14.4193156, 121.4450488 14.4191704)",
211731058,2,Pandeño Street,tertiary,False,False,226.96800000000002,,"LINESTRING (121.444726 14.4193156, 121.4446523 14.419142, 121.4441709 14.4180081, 121.4440752 14.4177446, 121.4439361 14.4174236)",
211731058,2,Pandeño Street,tertiary,False,True,216.05700000000002,,"LINESTRING (121.444726 14.4193156, 121.4449057 14.4197569, 121.4453492 14.420846, 121.4454598 14.421124)",
212731325,,,residential,False,True,19.783,,"LINESTRING (121.4444186 14.4213242, 121.4442694 14.421428)",
342993564,,,residential,False,False,35.666,,"LINESTRING (121.4444186 14.4213242, 121.4446029 14.4215907)",
212731325,,,residential,False,False,67.242,,"LINESTRING (121.4444186 14.4213242, 121.4445324 14.4212485, 121.4447237 14.4211335, 121.4449558 14.4210175)",
212728823,1,,residential,False,True,50.197,,"LINESTRING (121.4446029 14.4215907, 121.4442143 14.42184)",
342993564,,,residential,False,False,26.659,,"LINESTRING (121.4446029 14.4215907, 121.4447485 14.4217846)",
342993564,,,residential,False,True,35.666,,"LINESTRING (121.4446029 14.4215907, 121.4444186 14.4213242)",
212728823,1,,residential,False,False,58.934,,"LINESTRING (121.4446029 14.4215907, 121.4448513 14.4214233, 121.4450569 14.4212949)",
342993564,,,residential,False,True,26.659,,"LINESTRING (121.4447485 14.4217846, 121.4446029 14.4215907)",
342993540,,,residential,False,True,43.808,,"LINESTRING (121.441469 14.423812, 121.4410815 14.4236921)",
212736020,,,residential,False,False,36.747,,"LINESTRING (121.4408565 14.4245511, 121.4408497 14.4246235, 121.4408476 14.424749, 121.4408514 14.4248812)",
212736020,,,residential,False,True,98.55,,"LINESTRING (121.4408565 14.4245511, 121.4409163 14.4243421, 121.4410815 14.4236921)",
342993540,,,residential,False,False,193.61599999999999,,"LINESTRING (121.4408565 14.4245511, 121.4407403 14.4244907, 121.4407027 14.4244369, 121.4406649 14.4243166, 121.4406352 14.4240572, 121.4405409 14.4240202, 121.4404425 14.4239981, 121.44043 14.423964, 121.4404611 14.4238579, 121.4405912 14.4235578, 121.4410815 14.4236921)",
212731072,,Adricula Street,residential,False,False,449.84999999999997,,"LINESTRING (121.4434856 14.4172353, 121.4435942 14.4175721, 121.4436292 14.4176816, 121.4437047 14.417902, 121.4438585 14.4182706, 121.4439986 14.418631, 121.4441314 14.4189888, 121.4443526 14.41957, 121.4444719 14.4198163, 121.4445873 14.4200519, 121.4447443 14.4203903, 121.4449558 14.4210175)",
434891023,,,residential,False,False,112.60300000000001,,"LINESTRING (121.4434856 14.4172353, 121.4432186 14.4173343, 121.4429397 14.4174465, 121.4427213 14.4175465, 121.4428059 14.4177391)",
434891023,,,residential,False,True,112.603,,"LINESTRING (121.4428059 14.4177391, 121.4427213 14.4175465, 121.4429397 14.4174465, 121.4432186 14.4173343, 121.4434856 14.4172353)",
891850254,,,residential,False,True,39.834,,"LINESTRING (121.448028 14.4231407, 121.4476877 14.4232811)",
213009017,,A. Bonifacio Street,tertiary,False,False,325.247,,"LINESTRING (121.448028 14.4231407, 121.4479804 14.4230154, 121.4474822 14.4217102, 121.4473599 14.4214197, 121.4472824 14.4212647, 121.4472516 14.4211997, 121.4471712 14.4210302, 121.4470975 14.4208974, 121.4470039 14.4207286, 121.446855 14.4204501)",
213009017,,A. Bonifacio Street,tertiary,False,True,110.285,,"LINESTRING (121.448028 14.4231407, 121.4481474 14.4234455, 121.4482089 14.4236082, 121.4483976 14.4240656)",
891850254,,,residential,False,False,39.834,,"LINESTRING (121.4476877 14.4232811, 121.448028 14.4231407)",
65069818,,A. Mabini,residential,False,False,98.374,,"LINESTRING (121.4476877 14.4232811, 121.4479157 14.4238378, 121.4480207 14.4241049)",
65069818,,A. Mabini,residential,False,True,321.25699999999995,,"LINESTRING (121.4476877 14.4232811, 121.4474939 14.4228078, 121.4469159 14.4213518, 121.4469005 14.4213131, 121.4467402 14.4210671, 121.4466924 14.4209938, 121.4464817 14.4206486)",
912628801,,,residential,False,True,22.604,,"LINESTRING (121.4467442 14.4240536, 121.4465344 14.4240598)",
212177896,,Mendiola Street,residential,False,False,207.89200000000002,,"LINESTRING (121.4467442 14.4240536, 121.4467504 14.4236941, 121.4467506 14.4236803, 121.4467488 14.4234655, 121.4467485 14.4234354, 121.4467351 14.4232582, 121.4467002 14.4231368, 121.4466044 14.4229497, 121.4465186 14.422788, 121.4464317 14.4226682, 121.4463369 14.4225698, 121.4462617 14.4225126, 121.446184 14.4224841, 121.4460809 14.422459)",
961550662,,,residential,False,True,56.941,,"LINESTRING (121.4465725 14.4183853, 121.4460743 14.4185568)",
961550662,,,residential,False,False,56.941,,"LINESTRING (121.4460743 14.4185568, 121.4465725 14.4183853)",
211737173,,Acevida Street,residential,False,True,227.087,,"LINESTRING (121.4460743 14.4185568, 121.4460978 14.4186301, 121.4461202 14.4186981, 121.4461758 14.4188776, 121.4463219 14.4192686, 121.4464198 14.4194985, 121.4465567 14.4197771, 121.4465876 14.4198713, 121.4466512 14.4200219, 121.4466989 14.4201479, 121.446855 14.4204501)",
