osmid,lanes,name,highway,oneway,reversed,length,geometry,access,maxspeed,bridge
15246638,,De Pinedo Street,residential,False,True,35.325,"LINESTRING (120.9998918 14.5743252, 121.0001227 14.574551)",,,
1076887349,2,Rubi Street,residential,False,False,128.703,"LINESTRING (120.9998918 14.5743252, 121.0006888 14.5735726, 121.0007478 14.5735169)",,,
14267471,2,Dagonoy Street,residential,False,False,38.241,"LINESTRING (121.0033617 14.5710312, 121.0036082 14.5712789)",,,
14267471,2,Dagonoy Street,residential,False,True,36.91,"LINESTRING (121.0033617 14.5710312, 121.0031238 14.5707921)",,,
1076870224,2,Rubi Street,residential,True,False,177.23,"LINESTRING (121.0033617 14.5710312, 121.0045399 14.5699176)",,,
9867992,2,Sagrada Familia Street,residential,False,False,38.573,"LINESTRING (121.0045399 14.5699176, 121.0047887 14.5701673)",,,
9867992,2,Sagrada Familia Street,residential,False,True,38.425,"LINESTRING (121.0045399 14.5699176, 121.004292 14.5696689)",,,
1019989143,2,Rubi Street,residential,True,False,187.046,"LINESTRING (121.0045399 14.5699176, 121.0057218 14.56878, 121.0057715 14.5687307)",,,
701234279,2,Zobel Roxas Street,secondary,True,False,17.239,"LINESTRING (121.0058246 14.5686792, 121.005936 14.5687906)",,50,
9867992,2,Sagrada Familia Street,residential,False,False,36.259,"LINESTRING (121.0047887 14.5701673, 121.0050226 14.570402)",,,
9867992,2,Sagrada Familia Street,residential,False,True,38.573,"LINESTRING (121.0047887 14.5701673, 121.0045399 14.5699176)",,,
154429937,,Zafiro Street,residential,False,False,177.252,"LINESTRING (121.0047887 14.5701673, 121.0036082 14.5712789)",,,
154429937,,Zafiro Street,residential,False,True,186.736,"LINESTRING (121.0047887 14.5701673, 121.0048281 14.570129, 121.0054234 14.5695511, 121.0059993 14.569004, 121.0060203 14.5689844)",,,
14267471,2,Dagonoy Street,residential,False,False,36.561,"LINESTRING (121.0036082 14.5712789, 121.0038439 14.5715157)",,,
14267471,2,Dagonoy Street,residential,False,True,38.241,"LINESTRING (121.0036082 14.5712789, 121.0033617 14.5710312)",,,
154429937,,Zafiro Street,residential,False,True,177.252,"LINESTRING (121.0036082 14.5712789, 121.0047887 14.5701673)",,,
154429937,,Zafiro Street,residential,False,False,195.48,"LINESTRING (121.0036082 14.5712789, 121.0035598 14.5713266, 121.002305 14.5725035)",,,
921210768,2,Augusto Francisco Street,tertiary,False,False,37.272,"LINESTRING (121.002305 14.5725035, 121.0025456 14.5727446)",,30,
921210768,2,Augusto Francisco Street,tertiary,False,True,21.709,"LINESTRING (121.002305 14.5725035, 121.0021618 14.572366)",,30,
154429937,,Zafiro Street,residential,False,True,195.48,"LINESTRING (121.002305 14.5725035, 121.0035598 14.5713266, 121.0036082 14.5712789)",,,
794664991,,Zafiro Street,residential,True,False,199.038,"LINESTRING (121.002305 14.5725035, 121.0010291 14.5737049, 121.0009805 14.5737528)",,,
15246638,,De Pinedo Street,residential,False,False,35.325,"LINESTRING (121.0001227 14.574551, 120.9998918 14.5743252)",,,
15246638,,De Pinedo Street,residential,False,True,38.713,"LINESTRING (121.0001227 14.574551, 121.0003758 14.5747984)",,,
794664990,,Zafiro Street,residential,False,True,128.06,"LINESTRING (121.0001227 14.574551, 121.0009805 14.5737528)",,,
15246638,,De Pinedo Street,residential,False,False,38.713,"LINESTRING (121.0003758 14.5747984, 121.0001227 14.574551)",,,
15246638,,De Pinedo Street,residential,False,True,42.147,"LINESTRING (121.0003758 14.5747984, 121.0006513 14.5750678)",,,
52017396,,Alabastro Street,residential,False,False,43.832,"LINESTRING (121.0003758 14.5747984, 121.000085 14.5750744)",,,
154429925,,Alabastro Street,residential,False,True,127.358,"LINESTRING (121.0003758 14.5747984, 121.0012218 14.5739975)",,,
154429925,,Alabastro Street,residential,False,True,195.434,"LINESTRING (121.0025456 14.5727446, 121.0038439 14.5715157)",,,
921210768,2,Augusto Francisco Street,tertiary,False,False,39.4,"LINESTRING (121.0025456 14.5727446, 121.0027998 14.5729996)",,30,
921210768,2,Augusto Francisco Street,tertiary,False,True,37.272,"LINESTRING (121.0025456 14.5727446, 121.002305 14.5725035)",,30,
154429925,,Alabastro Street,residential,False,False,199.28900000000002,"LINESTRING (121.0025456 14.5727446, 121.001289 14.5739429, 121.0012218 14.5739975)",,,
14267471,2,Dagonoy Street,residential,False,False,38.226,"LINESTRING (121.0038439 14.5715157, 121.0040901 14.5717635)",,,
14267471,2,Dagonoy Street,residential,False,True,36.561,"LINESTRING (121.0038439 14.5715157, 121.0036082 14.5712789)",,,
154429925,,Alabastro Street,residential,False,False,195.434,"LINESTRING (121.0038439 14.5715157, 121.0025456 14.5727446)",,,
154429925,,Alabastro Street,residential,False,True,177.28300000000002,"LINESTRING (121.0038439 14.5715157, 121.0038961 14.5714627, 121.0049707 14.5704491, 121.0050226 14.570402)",,,
9867992,2,Sagrada Familia Street,residential,False,False,37.025,"LINESTRING (121.0050226 14.570402, 121.0052615 14.5706416)",,,
9867992,2,Sagrada Familia Street,residential,False,True,36.259,"LINESTRING (121.0050226 14.570402, 121.0047887 14.5701673)",,,
154429925,,Alabastro Street,residential,False,False,177.28300000000002,"LINESTRING (121.0050226 14.570402, 121.0049707 14.5704491, 121.0038961 14.5714627, 121.0038439 14.5715157)",,,
701234260,2,Zobel Roxas Street,secondary,True,False,38.755,"LINESTRING (121.0065463 14.5693997, 121.006797 14.5696499)",,50,
701234263,,Topacio Street,residential,False,False,8.335,"LINESTRING (121.0065463 14.5693997, 121.0065167 14.5694284, 121.0064974 14.5694573)",,,
701234246,2,Zobel Roxas Street,secondary,True,False,58.906000000000006,"LINESTRING (121.005936 14.5687906, 121.0060711 14.5689299, 121.0063012 14.5691551, 121.0063174 14.5691705)",,50,
113968974,,Concha Street,residential,False,False,195.285,"LINESTRING (121.003449 14.5736506, 121.0047497 14.572426)",,,
921210768,2,Augusto Francisco Street,tertiary,False,False,43.917,"LINESTRING (121.003449 14.5736506, 121.0037326 14.5739346)",,30,
921210768,2,Augusto Francisco Street,tertiary,False,True,36.882,"LINESTRING (121.003449 14.5736506, 121.0032119 14.5734111)",,30,
113968974,,Concha Street,residential,False,True,97.105,"LINESTRING (121.003449 14.5736506, 121.0034113 14.5736959, 121.0028122 14.5742688)",,,
148400543,2,Diamante Street,tertiary,False,False,36.266,"LINESTRING (121.0009805 14.5737528, 121.0007478 14.5735169)",,30,
148400543,2,Diamante Street,tertiary,False,True,37.612,"LINESTRING (121.0009805 14.5737528, 121.0012218 14.5739975)",,30,
794664990,,Zafiro Street,residential,False,False,128.06,"LINESTRING (121.0009805 14.5737528, 121.0001227 14.574551)",,,
14437776,,Topacio Street,residential,False,True,34.838,"LINESTRING (121.0018929 14.5751544, 121.00167 14.5749272)",,,
113968974,,Concha Street,residential,False,False,36.663,"LINESTRING (121.0018929 14.5751544, 121.0021387 14.5749261)",,,
113968974,,Concha Street,residential,False,True,162.837,"LINESTRING (121.0018929 14.5751544, 121.0010994 14.5759231, 121.0013083 14.5761401, 121.0013657 14.5761994)",,,
14437791,,Granate Street,residential,False,False,115.716,"LINESTRING (121.000909 14.5756624, 121.00167 14.5749272)",,,
14437776,,Topacio Street,residential,False,False,34.838,"LINESTRING (121.00167 14.5749272, 121.0018929 14.5751544)",,,
14437791,,Granate Street,residential,False,True,115.716,"LINESTRING (121.00167 14.5749272, 121.000909 14.5756624)",,,
14437776,,Topacio Street,residential,False,True,34.077,"LINESTRING (121.00167 14.5749272, 121.0015177 14.5747745, 121.001448 14.5747087)",,,
936941682,2,San Andres Street,tertiary,False,False,63.775,"LINESTRING (121.0013373 14.5724843, 121.0019235 14.5724002)",,40,
154429929,,Nakar Street,residential,True,False,125.21100000000001,"LINESTRING (121.0013373 14.5724843, 121.0009417 14.572873, 121.0005148 14.5732807)",,,
154429931,2,Rubi Street,residential,False,False,21.082,"LINESTRING (121.0019235 14.5724002, 121.0020627 14.5722668)",,,
154429931,2,Rubi Street,residential,False,True,177.278,"LINESTRING (121.0019235 14.5724002, 121.0007478 14.5735169)",,,
936941682,2,San Andres Street,tertiary,False,False,25.926,"LINESTRING (121.0019235 14.5724002, 121.0021618 14.572366)",,40,
936941682,2,San Andres Street,tertiary,False,True,63.775,"LINESTRING (121.0019235 14.5724002, 121.0013373 14.5724843)",,40,
14269540,2,Augusto Francisco Street,residential,False,True,15.343,"LINESTRING (121.0021618 14.572366, 121.0020627 14.5722668)",,,
921210768,2,Augusto Francisco Street,tertiary,False,False,21.709,"LINESTRING (121.0021618 14.572366, 121.002305 14.5725035)",,30,
936941682,2,San Andres Street,tertiary,False,True,25.926,"LINESTRING (121.0021618 14.572366, 121.0019235 14.5724002)",,40,
154422900,2,Zobel Roxas Street,secondary,True,False,33.362,"LINESTRING (121.006797 14.5696499, 121.0069961 14.5698486, 121.0070128 14.5698653)",,50,
701234261,,Crisolita Street,residential,False,True,8.298,"LINESTRING (121.006797 14.5696499, 121.00677 14.5696753, 121.0067418 14.569702)",,,
701234248,2,Zobel Roxas Street,secondary,True,False,31.629,"LINESTRING (121.0070128 14.5698653, 121.0072174 14.5700695)",,50,
887526841,,Granate Street,residential,False,False,8.357,"LINESTRING (121.0070128 14.5698653, 121.0069847 14.5698921, 121.0069594 14.5699198)",,,
9867992,2,Sagrada Familia Street,residential,False,False,67.256,"LINESTRING (121.0057612 14.5711429, 121.0061951 14.5715782)",,,
9867992,2,Sagrada Familia Street,residential,False,True,38.185,"LINESTRING (121.0057612 14.5711429, 121.0055148 14.5708958)",,,
570292805,2,Dagonoy Street,residential,False,False,38.934,"LINESTRING (121.0056373 14.5733068, 121.0058906 14.5735568)",,,
1254157393,,Radium Street,residential,False,False,176.651,"LINESTRING (121.0056373 14.5733068, 121.0068098 14.572195)",,,
570292805,2,Dagonoy Street,residential,False,True,87.12700000000001,"LINESTRING (121.0056373 14.5733068, 121.0053604 14.5730337, 121.0050703 14.5727475)",,,
1076847983,,Radium Street,residential,False,True,196.001,"LINESTRING (121.0056373 14.5733068, 121.0056049 14.573336, 121.0044166 14.574465, 121.0043352 14.5745392)",,,
9867992,2,Sagrada Familia Street,residential,False,False,38.549,"LINESTRING (121.0068098 14.572195, 121.0070585 14.5724445)",,,
9867992,2,Sagrada Familia Street,residential,False,True,87.769,"LINESTRING (121.0068098 14.572195, 121.0062436 14.5716269)",,,
1254157393,,Radium Street,residential,False,True,176.651,"LINESTRING (121.0068098 14.572195, 121.0056373 14.5733068)",,,
9867992,2,Sagrada Familia Street,residential,False,False,37.767,"LINESTRING (121.0070585 14.5724445, 121.0073022 14.5726889)",,,
9867992,2,Sagrada Familia Street,residential,False,True,38.549,"LINESTRING (121.0070585 14.5724445, 121.0068098 14.572195)",,,
27773804,,Chromium Street,residential,False,False,176.336,"LINESTRING (121.0070585 14.5724445, 121.0058906 14.5735568)",,,
27773804,,Chromium Street,residential,False,True,118.226,"LINESTRING (121.0070585 14.5724445, 121.0075866 14.5719427, 121.0079033 14.5717801)",,,
921210768,2,Augusto Francisco Street,tertiary,False,False,38.371,"LINESTRING (121.0045763 14.574781, 121.0048239 14.5750293)",,30,
921210768,2,Augusto Francisco Street,tertiary,False,True,37.365,"LINESTRING (121.0045763 14.574781, 121.0043352 14.5745392)",,30,
1254157395,,Chromium Street,residential,False,False,74.589,"LINESTRING (121.0045763 14.574781, 121.004284 14.5750576, 121.0040851 14.5752542)",,,
1254157396,,Chromium Street,residential,False,True,196.305,"LINESTRING (121.0045763 14.574781, 121.0046107 14.574749, 121.0058532 14.5735917, 121.0058906 14.5735568)",,,
14438129,,Mercurio Street,residential,False,False,196.907,"LINESTRING (121.0063788 14.5740386, 121.0050658 14.5752719)",,,
570292805,2,Dagonoy Street,residential,False,False,36.682,"LINESTRING (121.0063788 14.5740386, 121.0066176 14.574274)",,,
570292805,2,Dagonoy Street,residential,False,True,38.021,"LINESTRING (121.0063788 14.5740386, 121.0061315 14.5737944)",,,
14438129,,Mercurio Street,residential,False,True,175.711,"LINESTRING (121.0063788 14.5740386, 121.0075007 14.5729849, 121.0075505 14.5729381)",,,
14438129,,Mercurio Street,residential,False,True,196.907,"LINESTRING (121.0050658 14.5752719, 121.0063788 14.5740386)",,,
921210769,2,Augusto Francisco Street,tertiary,False,False,37.821,"LINESTRING (121.0050658 14.5752719, 121.0053099 14.5755166)",,30,
921210769,2,Augusto Francisco Street,tertiary,False,True,13.626,"LINESTRING (121.0050658 14.5752719, 121.0049779 14.5751837)",,30,
14438134,,Oro A Street,residential,False,False,197.221,"LINESTRING (121.0053099 14.5755166, 121.0066176 14.574274)",,,
921210769,2,Augusto Francisco Street,tertiary,False,False,37.898,"LINESTRING (121.0053099 14.5755166, 121.0055545 14.5757618)",,30,
921210769,2,Augusto Francisco Street,tertiary,False,True,37.821,"LINESTRING (121.0053099 14.5755166, 121.0050658 14.5752719)",,30,
9867992,2,Sagrada Familia Street,residential,False,False,38.085,"LINESTRING (121.0077806 14.5731689, 121.0080263 14.5734154)",,,
14438134,,Oro A Street,residential,False,True,175.399,"LINESTRING (121.0077806 14.5731689, 121.0066176 14.574274)",,,
9867992,2,Sagrada Familia Street,residential,False,True,35.663,"LINESTRING (121.0077806 14.5731689, 121.0076097 14.5729975, 121.0075505 14.5729381)",,,
9867992,2,Sagrada Familia Street,residential,False,False,38.255,"LINESTRING (121.0080263 14.5734154, 121.0082731 14.573663)",,,
9867992,2,Sagrada Familia Street,residential,False,True,38.085,"LINESTRING (121.0080263 14.5734154, 121.0077806 14.5731689)",,,
14438144,,Nickel Street,residential,False,False,175.073,"LINESTRING (121.0080263 14.5734154, 121.0068649 14.5745179)",,,
14438144,,Nickel Street,residential,False,False,197.53,"LINESTRING (121.0068649 14.5745179, 121.0055545 14.5757618)",,,
14438144,,Nickel Street,residential,False,True,175.073,"LINESTRING (121.0068649 14.5745179, 121.0080263 14.5734154)",,,
570292805,2,Dagonoy Street,residential,False,False,37.255,"LINESTRING (121.0068649 14.5745179, 121.0071073 14.5747571)",,,
570292805,2,Dagonoy Street,residential,False,True,37.997,"LINESTRING (121.0068649 14.5745179, 121.0066176 14.574274)",,,
14438144,,Nickel Street,residential,False,True,197.53,"LINESTRING (121.0055545 14.5757618, 121.0068649 14.5745179)",,,
921210769,2,Augusto Francisco Street,tertiary,False,True,37.898,"LINESTRING (121.0055545 14.5757618, 121.0053099 14.5755166)",,30,
921210769,2,Augusto Francisco Street,tertiary,False,False,60.001,"LINESTRING (121.0055545 14.5757618, 121.0056357 14.5758432, 121.0057573 14.5759651, 121.0058968 14.576105, 121.0059411 14.5761506)",,30,
9867992,2,Sagrada Familia Street,residential,False,False,37.342,"LINESTRING (121.0082731 14.573663, 121.008514 14.5739047)",,,
9867992,2,Sagrada Familia Street,residential,False,True,38.255,"LINESTRING (121.0082731 14.573663, 121.0080263 14.5734154)",,,
14438148,,Tenorio Street,residential,False,False,174.76,"LINESTRING (121.0082731 14.573663, 121.0071073 14.5747571)",,,
14438148,,Tenorio Street,residential,False,True,174.76,"LINESTRING (121.0071073 14.5747571, 121.0082731 14.573663)",,,
570292805,2,Dagonoy Street,residential,False,True,37.255,"LINESTRING (121.0071073 14.5747571, 121.0068649 14.5745179)",,,
923271512,2,Dagonoy Street,residential,False,False,36.934,"LINESTRING (121.0071073 14.5747571, 121.0073426 14.5749989)",,,
9867992,2,Sagrada Familia Street,residential,False,False,35.601,"LINESTRING (121.008514 14.5739047, 121.0087437 14.5741351)",,,
9867992,2,Sagrada Familia Street,residential,False,True,37.342,"LINESTRING (121.008514 14.5739047, 121.0082731 14.573663)",,,
14438165,2,Oro B Street,residential,False,False,175.201,"LINESTRING (121.008514 14.5739047, 121.0073426 14.5749989)",,,
14438165,2,Oro B Street,residential,False,True,175.201,"LINESTRING (121.0073426 14.5749989, 121.008514 14.5739047)",,,
923271512,2,Dagonoy Street,residential,False,True,36.934,"LINESTRING (121.0073426 14.5749989, 121.0071073 14.5747571)",,,
923271513,2,Oro B Street,residential,False,False,91.341,"LINESTRING (121.0073426 14.5749989, 121.0067395 14.5755769)",,,
923271512,2,Dagonoy Street,residential,False,False,72.84100000000001,"LINESTRING (121.0073426 14.5749989, 121.0076146 14.5752784, 121.0078026 14.5754794)",,,
9867992,2,Sagrada Familia Street,residential,False,True,35.601,"LINESTRING (121.0087437 14.5741351, 121.008514 14.5739047)",,,
1070120329,2,Eloriaga Street,residential,False,False,132.532,"LINESTRING (121.0087437 14.5741351, 121.0078698 14.5749749)",,,
1070120329,2,Eloriaga Street,residential,False,True,132.532,"LINESTRING (121.0078698 14.5749749, 121.0087437 14.5741351)",,,
14438303,,Raymundo Street,residential,False,False,196.615,"LINESTRING (121.0048239 14.5750293, 121.0061315 14.5737944)",,,
921210768,2,Augusto Francisco Street,tertiary,False,False,23.863,"LINESTRING (121.0048239 14.5750293, 121.0049779 14.5751837)",,30,
921210768,2,Augusto Francisco Street,tertiary,False,True,38.371,"LINESTRING (121.0048239 14.5750293, 121.0045763 14.574781)",,30,
14438723,,Raymundo Street,residential,False,False,80.74799999999999,"LINESTRING (121.0048239 14.5750293, 121.0047542 14.5750928, 121.0045643 14.575266, 121.0042852 14.5755347)",,,
14438303,,Raymundo Street,residential,False,False,176.022,"LINESTRING (121.0061315 14.5737944, 121.0073022 14.5726889)",,,
14438303,,Raymundo Street,residential,False,True,196.615,"LINESTRING (121.0061315 14.5737944, 121.0048239 14.5750293)",,,
570292805,2,Dagonoy Street,residential,False,False,38.021,"LINESTRING (121.0061315 14.5737944, 121.0063788 14.5740386)",,,
570292805,2,Dagonoy Street,residential,False,True,37.015,"LINESTRING (121.0061315 14.5737944, 121.0058906 14.5735568)",,,
9867992,2,Sagrada Familia Street,residential,False,True,37.767,"LINESTRING (121.0073022 14.5726889, 121.0070585 14.5724445)",,,
14438303,,Raymundo Street,residential,False,True,176.022,"LINESTRING (121.0073022 14.5726889, 121.0061315 14.5737944)",,,
9867992,2,Sagrada Familia Street,residential,False,False,38.495000000000005,"LINESTRING (121.0073022 14.5726889, 121.0074049 14.572792, 121.0075505 14.5729381)",,,
283788721,2,Road 3,residential,False,False,8.861,"LINESTRING (121.0047275 14.5756691, 121.0046456 14.5756773)",,20,
154422880,2,Road 15,residential,False,True,66.678,"LINESTRING (121.0047275 14.5756691, 121.0047187 14.575406, 121.0047316 14.5753851, 121.0049779 14.5751837)",,,
"[283788721, 29221659]",2,"['Road 16', 'Road 3']",residential,False,True,122.57799999999999,"LINESTRING (121.0047275 14.5756691, 121.0049153 14.5756623, 121.0049354 14.5756668, 121.0049468 14.5756775, 121.0049522 14.5756934, 121.0050416 14.5765575)",,20,
283788721,2,Road 3,residential,False,False,81.676,"LINESTRING (121.0046456 14.5756773, 121.0038904 14.5757503)",,20,
283788721,2,Road 3,residential,False,True,8.861,"LINESTRING (121.0046456 14.5756773, 121.0047275 14.5756691)",,20,
921213072,2,Road 15,residential,False,False,34.246,"LINESTRING (121.0046456 14.5756773, 121.0046668 14.5759846)",,20,
14438734,,Road 7,residential,False,False,36.476,"LINESTRING (121.0023092 14.5766303, 121.0025094 14.576895)",,20,
"[14438754, 14438734]",,"['Road 7', 'Road 2']",residential,False,True,147.049,"LINESTRING (121.0023092 14.5766303, 121.0021336 14.5763964, 121.0028963 14.5756733)",,20,
283788721,2,Road 3,residential,False,True,121.017,"LINESTRING (121.0023092 14.5766303, 121.0030255 14.5759683, 121.0031164 14.5758729)",,20,
29221662,,Road 10,residential,False,False,33.939,"LINESTRING (121.0044557 14.5772473, 121.0047694 14.5772159)",,20,
29221662,,Road 10,residential,False,True,32.927,"LINESTRING (121.0044557 14.5772473, 121.0041509 14.5772732)",,20,
14438725,,Road 15,residential,False,True,37.026,"LINESTRING (121.0047694 14.5772159, 121.0047392 14.5768842)",,20,
29221662,,Road 10,residential,False,True,33.939,"LINESTRING (121.0047694 14.5772159, 121.0044557 14.5772473)",,20,
29221662,,Road 10,residential,False,False,32.927,"LINESTRING (121.0041509 14.5772732, 121.0044557 14.5772473)",,20,
29221646,,Road 6,residential,False,False,109.422,"LINESTRING (121.0037015 14.5766747, 121.0047148 14.5765933)",,20,
29221646,,Road 6,residential,False,True,83.551,"LINESTRING (121.0037015 14.5766747, 121.0031283 14.5771815)",,20,
154422895,,Diamante Street,residential,False,False,36.639,"LINESTRING (121.0037015 14.5766747, 121.0035237 14.5763937)",,40,
154422895,,Diamante Street,residential,False,True,36.033,"LINESTRING (121.0037015 14.5766747, 121.0038062 14.5769825)",,40,
14438725,,Road 15,residential,False,False,32.453,"LINESTRING (121.0047148 14.5765933, 121.0047392 14.5768842)",,20,
29221646,,Road 6,residential,False,True,109.422,"LINESTRING (121.0047148 14.5765933, 121.0037015 14.5766747)",,20,
921213072,2,Road 15,residential,False,True,34.094,"LINESTRING (121.0047148 14.5765933, 121.0046891 14.5762877)",,20,
921213073,,Road 6,residential,False,False,35.397,"LINESTRING (121.0047148 14.5765933, 121.0047418 14.5765915, 121.0050416 14.5765575)",,20,
"[283788721, 29221659]",2,"['Road 16', 'Road 3']",residential,False,False,122.578,"LINESTRING (121.0050416 14.5765575, 121.0049522 14.5756934, 121.0049468 14.5756775, 121.0049354 14.5756668, 121.0049153 14.5756623, 121.0047275 14.5756691)",,20,
