osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,width
"[4084730, 560442493]",True,8,170,Elliptical Road,primary,60,roundabout,False,385.42999999999995,"LINESTRING (121.051164 14.6531498, 121.0510765 14.6532429, 121.0509859 14.6533333, 121.050894 14.6534222, 121.0507929 14.6535169, 121.0506828 14.6536165, 121.0505469 14.6537349, 121.0504045 14.6538461, 121.0502404 14.653955, 121.0501723 14.6539974, 121.0500882 14.6540444, 121.0499374 14.6541197, 121.0497821 14.654186, 121.0496229 14.6542428, 121.0493738 14.6543123, 121.0493383 14.654319, 121.0492149 14.6543425, 121.0490944 14.65436, 121.0489732 14.6543724, 121.0488515 14.6543796, 121.0487296 14.6543816, 121.0486078 14.6543784, 121.0484862 14.6543701, 121.0483651 14.6543566, 121.0482448 14.6543379, 121.048121 14.6543132, 121.0479991 14.6542809)",
85238985,True,8,170,Elliptical Road,primary,60,roundabout,False,58.971,"LINESTRING (121.0477284 14.6494052, 121.0478866 14.6492719, 121.0480511 14.6491459, 121.0481509 14.6490675)",
"[4960401, 415698172, 85238966]",False,2,,Mayaman Street,residential,30,,True,89.88999999999999,"LINESTRING (121.0528325 14.6475309, 121.0527955 14.6474968, 121.0526798 14.647406, 121.0525292 14.6473048, 121.0522976 14.6471601, 121.0521504 14.647066)",
"[27926549, 83145375]",True,"['2', '3']",,Visayas Avenue,secondary,50,,False,197.838,"LINESTRING (121.0467699 14.6551018, 121.0469075 14.6549001, 121.0470557 14.6546864, 121.0471886 14.6544777, 121.0472151 14.6544307, 121.047254 14.6543555, 121.0472795 14.6542795, 121.0472835 14.6542133, 121.0472748 14.6541452, 121.0472453 14.6540715, 121.0471756 14.6539972, 121.047087 14.6539182, 121.0470039 14.6538325, 121.0469805 14.6537962, 121.0469624 14.6537293, 121.0469656 14.6536665, 121.0470085 14.6535818)",
675761299,True,3,,Kalayaan Avenue,secondary,50,,False,20.325,"LINESTRING (121.0519752 14.64717, 121.0519809 14.6471612, 121.0520352 14.6470773, 121.0520755 14.6470151)",
18578532,True,6,170,Commonwealth Avenue,primary,60,,False,101.75099999999999,"LINESTRING (121.0520496 14.6533435, 121.0518465 14.6532085, 121.0517111 14.6531526, 121.0516734 14.6531452, 121.0515997 14.6531306, 121.0515046 14.6531189, 121.0514095 14.6531191, 121.051164 14.6531498)",
149993742,True,2,,,primary_link,,,False,47.141999999999996,"LINESTRING (121.0520496 14.6533435, 121.0520151 14.6532716, 121.0520163 14.653208, 121.052046 14.6531513, 121.0520985 14.6531129, 121.052163 14.6531007, 121.0522533 14.6531234)",
83145375,True,3,,Visayas Avenue,secondary,50,,False,12.679,"LINESTRING (121.0467055 14.6551973, 121.0467699 14.6551018)",
364445814,True,1,,,secondary_link,,,False,15.679,"LINESTRING (121.0467055 14.6551973, 121.0467381 14.6551986, 121.0467663 14.6552059, 121.0467916 14.6552199, 121.0468123 14.6552399, 121.0468235 14.6552621)",
894493647,False,,,Palanas Alley,residential,,,True,154.712,"LINESTRING (121.0448945 14.6524613, 121.0450032 14.652821, 121.0451018 14.6529354, 121.0451491 14.6530473, 121.0451816 14.6531639, 121.0451997 14.6533071, 121.0452142 14.6534887, 121.0452337 14.6536529, 121.0452537 14.6537858)",5
82899353,False,,,,residential,,,True,123.74600000000001,"LINESTRING (121.0514725 14.6549038, 121.0515684 14.6549096, 121.0517106 14.6549199, 121.0517929 14.6549211, 121.0518727 14.6548878, 121.0519291 14.6548559, 121.0519613 14.6548038, 121.0519834 14.6547529, 121.0519875 14.6546916, 121.0520079 14.6546592, 121.0520324 14.6546335, 121.0520739 14.654617, 121.0521324 14.654616, 121.0521953 14.6546175, 121.0522483 14.6546071, 121.0523293 14.6545799, 121.0524336 14.6545397)",
"[1065527800, 547804361]",False,2,,Mayaman Street,residential,30,,False,9.85,"LINESTRING (121.0520755 14.6470151, 121.0521099 14.6470398, 121.0521504 14.647066)",
5019421,True,3,,Quezon Avenue,primary,60,,False,105.68700000000001,"LINESTRING (121.046571 14.6497106, 121.0467253 14.6497676, 121.0468761 14.6497879, 121.0470314 14.6497866, 121.0471447 14.6497662, 121.0472225 14.6497437, 121.0475085 14.6496201)",
"[889960700, 195246364, 936510012]",True,1,,,primary_link,30,,False,99.172,"LINESTRING (121.046571 14.6497106, 121.046904 14.6499032, 121.0469238 14.6499199, 121.0469329 14.649945, 121.0469327 14.6499716, 121.0469238 14.6499969, 121.0469028 14.6500189, 121.0468752 14.6500322, 121.0468445 14.6500343, 121.0468143 14.6500265, 121.0465587 14.6498724)",
369688334,True,3,,Visayas Avenue,secondary,50,,False,12.207,"LINESTRING (121.0468862 14.6551706, 121.0468235 14.6552621)",
364445815,True,1,,,secondary_link,,,False,15.25,"LINESTRING (121.0468862 14.6551706, 121.0468639 14.6551681, 121.0468412 14.655161, 121.0468199 14.6551505, 121.0468006 14.6551369, 121.0467838 14.6551205, 121.0467699 14.6551018)",
880371466,True,8,170,Elliptical Road,primary,60,roundabout,False,93.76700000000001,"LINESTRING (121.0470085 14.6535818, 121.0469762 14.6535406, 121.0468651 14.6533994, 121.0467648 14.6532497, 121.0466808 14.6530909, 121.0466141 14.6529246, 121.0465903 14.6528491)",
"[676151417, 5019422]",True,3,,,primary,60,,False,96.002,"LINESTRING (121.0468066 14.6506858, 121.04681 14.6505155, 121.0467819 14.6503474, 121.0467232 14.6501868, 121.0466997 14.6501405, 121.0466532 14.6500509, 121.0466062 14.6499615, 121.0465587 14.6498724)",
"[670619384, 481337821]",True,8,170,Elliptical Road,primary,60,roundabout,False,141.138,"LINESTRING (121.0468066 14.6506858, 121.046929 14.6504307, 121.0470723 14.6501819, 121.0471154 14.6501168, 121.0471612 14.6500519, 121.0473288 14.6498314, 121.0475085 14.6496201)",
547154521,True,8,170,Elliptical Road,primary,60,roundabout,False,26.011,"LINESTRING (121.050737 14.6487087, 121.0509097 14.648796, 121.0509507 14.6488181)",
"[702461305, 716030314, 547804363]",True,2,,Kalayaan Avenue,secondary,50,,False,222.947,"LINESTRING (121.050737 14.6487087, 121.0509386 14.6486605, 121.0509722 14.6486406, 121.051003 14.6486131, 121.0510398 14.6485662, 121.0513485 14.6480806, 121.0515811 14.6477268, 121.0517679 14.6474363, 121.0518474 14.6473251, 121.0519009 14.647241, 121.0519752 14.64717)",
670619388,True,,,Dahlia Street,residential,40,,False,22.801,"LINESTRING (121.0526364 14.6539045, 121.0526065 14.6537015)",
1111940373,False,,,Dahlia Street,residential,,,False,75.365,"LINESTRING (121.0526364 14.6539045, 121.0526191 14.6539908, 121.0525584 14.6541303, 121.0525399 14.6541971, 121.0525078 14.6543758, 121.0524977 14.6544414, 121.0524863 14.6544832, 121.0524741 14.6545099, 121.0524336 14.6545397)",
"[398689851, 670619389]",True,6,170,Commonwealth Avenue,primary,60,,False,71.94300000000001,"LINESTRING (121.0526065 14.6537015, 121.052227 14.6534645, 121.0520496 14.6533435)",
1123244163,True,5,170,Commonwealth Avenue,primary,60,,False,38.84,"LINESTRING (121.0522533 14.6531234, 121.0525585 14.65331)",
547804362,True,1,,Kalayaan Avenue,secondary,50,,False,13.439,"LINESTRING (121.0519439 14.647287, 121.0519752 14.64717)",
"[1065527797, 1065527798]",False,2,,Kalayaan Avenue,secondary,50,,False,201.02200000000002,"LINESTRING (121.0519439 14.647287, 121.0517959 14.6475097, 121.0516353 14.647756, 121.0511156 14.6485484, 121.0510868 14.6485971, 121.0510134 14.6487126, 121.0509507 14.6488181)",
547598178,True,8,170,Elliptical Road,primary,60,roundabout,False,38.339,"LINESTRING (121.0509507 14.6488181, 121.051118 14.6489296, 121.0512327 14.6490279)",
"[1065527797, 1065527798]",False,2,,Kalayaan Avenue,secondary,50,,True,201.022,"LINESTRING (121.0509507 14.6488181, 121.0510134 14.6487126, 121.0510868 14.6485971, 121.0511156 14.6485484, 121.0516353 14.647756, 121.0517959 14.6475097, 121.0519439 14.647287)",
936510015,True,8,170,Elliptical Road,primary,60,roundabout,False,78.783,"LINESTRING (121.04658 14.6513586, 121.0466231 14.6511875, 121.0466768 14.6510192, 121.046741 14.6508543, 121.0468066 14.6506858)",
547804365,True,1,,Kalayaan Avenue,secondary,50,,False,14.011,"LINESTRING (121.0520477 14.6472109, 121.0519439 14.647287)",
"[716030312, 547804364]",True,2,,Kalayaan Avenue,secondary,50,,False,231.957,"LINESTRING (121.0520477 14.6472109, 121.0519709 14.6473651, 121.0516969 14.6477941, 121.0515065 14.6480796, 121.0511476 14.6486411, 121.0511301 14.6486946, 121.0511278 14.648744, 121.051132 14.6488045, 121.051147 14.6488568, 121.0512327 14.6490279)",
"[1063071970, 27926548, 369688334]",True,"['4', '3']",,Visayas Avenue,secondary,50,,False,167.43400000000003,"LINESTRING (121.0479991 14.6542809, 121.0477017 14.654304, 121.0476375 14.6543081, 121.047551 14.6543242, 121.047504 14.654349, 121.0474559 14.6543915, 121.047401 14.6544528, 121.0473215 14.6545593, 121.0471702 14.6547733, 121.0470265 14.6549708, 121.0468862 14.6551706)",
369688328,True,8,170,Elliptical Road,primary,60,roundabout,False,134.296,"LINESTRING (121.0479991 14.6542809, 121.047867 14.6542363, 121.0477387 14.6541823, 121.0476149 14.6541192, 121.0474963 14.6540474, 121.0473836 14.6539673, 121.0472773 14.6538793, 121.0471781 14.6537838, 121.047092 14.6536805, 121.0470085 14.6535818)",
670619401,True,8,170,Elliptical Road,primary,60,roundabout,False,233.445,"LINESTRING (121.0519512 14.6501148, 121.0519753 14.6502294, 121.0519954 14.6503448, 121.0520114 14.6504608, 121.0520235 14.6505772, 121.0520315 14.650694, 121.0520359 14.6508622, 121.052032 14.6510304, 121.0520197 14.6511982, 121.051999 14.6513653, 121.05197 14.6515312, 121.0519329 14.6516956, 121.0518875 14.651858, 121.0518341 14.6520181, 121.0517694 14.6521744)",
"[85238992, 883266547, 883266542]",True,8,170,Elliptical Road,primary,60,roundabout,False,155.03400000000002,"LINESTRING (121.0493294 14.648545, 121.0495528 14.6485187, 121.0496909 14.648507, 121.0498295 14.6485039, 121.0499681 14.6485096, 121.050106 14.6485241, 121.0502418 14.6485513, 121.0503693 14.6485787, 121.0504947 14.6486142, 121.0506175 14.6486576, 121.050737 14.6487087)",
"[398689858, 398689859]",True,"['10', '8']",170,Elliptical Road,primary,60,roundabout,False,140.141,"LINESTRING (121.0481509 14.6490675, 121.0482652 14.6489998, 121.0483759 14.6489323, 121.0484892 14.6488687, 121.0486048 14.6488092, 121.048654 14.648784, 121.0487093 14.6487583, 121.0489102 14.6486753, 121.0491168 14.6486067, 121.0493294 14.648545)",
1040177953,True,8,170,Elliptical Road,primary,60,roundabout,False,33.627,"LINESTRING (121.0475085 14.6496201, 121.0476279 14.6495012, 121.0477284 14.6494052)",
4114181,True,2,173,North Avenue,primary,60,,False,213.485,"LINESTRING (121.0465903 14.6528491, 121.046462 14.6527271, 121.04634 14.6525584, 121.0462625 14.6524624, 121.0461691 14.6523756, 121.0460586 14.6522977, 121.0459199 14.6522432, 121.0448945 14.6524613)",
"[729447305, 481337819]",True,8,170,Elliptical Road,primary,60,roundabout,False,166.941,"LINESTRING (121.0465903 14.6528491, 121.0465589 14.6527143, 121.0465351 14.652578, 121.0465215 14.6524404, 121.0465118 14.6523027, 121.0465072 14.6521646, 121.0465076 14.6520263, 121.0465128 14.6518918, 121.0465229 14.6517578, 121.0465377 14.6516241, 121.0465543 14.6514907, 121.04658 14.6513586)",
"[398689860, 577047581]",True,7,170,Elliptical Road,primary,60,roundabout,False,127.355,"LINESTRING (121.0517694 14.6521744, 121.0517036 14.6523351, 121.0516283 14.6524919, 121.0515438 14.6526443, 121.0514497 14.6527913, 121.0513869 14.6528871, 121.0513181 14.6529789, 121.0512437 14.6530666, 121.051164 14.6531498)",
"[398689849, 692921141]",True,5,170,Commonwealth Avenue,primary,60,,False,127.971,"LINESTRING (121.0517694 14.6521744, 121.0517863 14.652587, 121.0518265 14.6527439, 121.0518747 14.6528567, 121.0519732 14.6529441, 121.0522533 14.6531234)",
82899353,False,,,,residential,,,False,123.74600000000001,"LINESTRING (121.0524336 14.6545397, 121.0523293 14.6545799, 121.0522483 14.6546071, 121.0521953 14.6546175, 121.0521324 14.654616, 121.0520739 14.654617, 121.0520324 14.6546335, 121.0520079 14.6546592, 121.0519875 14.6546916, 121.0519834 14.6547529, 121.0519613 14.6548038, 121.0519291 14.6548559, 121.0518727 14.6548878, 121.0517929 14.6549211, 121.0517106 14.6549199, 121.0515684 14.6549096, 121.0514725 14.6549038)",
708731777,False,,,Dahlia Street,residential,,,True,87.946,"LINESTRING (121.0524336 14.6545397, 121.0524186 14.6546739, 121.0524185 14.6548101, 121.052443 14.6550282, 121.0524379 14.6550748, 121.0524118 14.6551152, 121.0523802 14.6551405, 121.0522909 14.6551843, 121.0522233 14.6552072)",
1111940373,False,,,Dahlia Street,residential,,,True,75.36500000000001,"LINESTRING (121.0524336 14.6545397, 121.0524741 14.6545099, 121.0524863 14.6544832, 121.0524977 14.6544414, 121.0525078 14.6543758, 121.0525399 14.6541971, 121.0525584 14.6541303, 121.0526191 14.6539908, 121.0526364 14.6539045)",
708731777,False,,,Dahlia Street,residential,,,False,87.946,"LINESTRING (121.0522233 14.6552072, 121.0522909 14.6551843, 121.0523802 14.6551405, 121.0524118 14.6551152, 121.0524379 14.6550748, 121.052443 14.6550282, 121.0524185 14.6548101, 121.0524186 14.6546739, 121.0524336 14.6545397)",
708731777,False,,,Dahlia Street,residential,,,True,70.21900000000001,"LINESTRING (121.0522233 14.6552072, 121.052195 14.655209, 121.0521713 14.6552093, 121.0521137 14.6552093, 121.0520376 14.6552095, 121.0520079 14.6552113, 121.0519801 14.6552223, 121.0519068 14.6552518, 121.0518634 14.6552685, 121.0518218 14.6552915, 121.0517272 14.6553532, 121.051671 14.6553986, 121.051637 14.6554284)",
708731777,False,,,Dahlia Street,residential,,,False,70.219,"LINESTRING (121.051637 14.6554284, 121.051671 14.6553986, 121.0517272 14.6553532, 121.0518218 14.6552915, 121.0518634 14.6552685, 121.0519068 14.6552518, 121.0519801 14.6552223, 121.0520079 14.6552113, 121.0520376 14.6552095, 121.0521137 14.6552093, 121.0521713 14.6552093, 121.052195 14.655209, 121.0522233 14.6552072)",
894493647,False,,,Palanas Alley,residential,,,False,154.712,"LINESTRING (121.0452537 14.6537858, 121.0452337 14.6536529, 121.0452142 14.6534887, 121.0451997 14.6533071, 121.0451816 14.6531639, 121.0451491 14.6530473, 121.0451018 14.6529354, 121.0450032 14.652821, 121.0448945 14.6524613)",5
"[907594168, 85238982]",True,8,170,Elliptical Road,primary,60,roundabout,False,145.741,"LINESTRING (121.0512327 14.6490279, 121.0513248 14.6491105, 121.0514225 14.6492077, 121.0515148 14.6493097, 121.0516015 14.6494163, 121.0516822 14.6495271, 121.0517569 14.6496419, 121.0518135 14.6497393, 121.0518623 14.6498406, 121.0519135 14.6499757, 121.0519512 14.6501148)",
