osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,bridge,geometry
103387665,2,,Lucban Street,tertiary,False,True,139.856,,,"LINESTRING (120.3457886 15.9296125, 120.3453407 15.9293158, 120.3451744 15.9292153, 120.3446996 15.9289161)"
183116555,2,,Palaris Street,secondary,False,False,126.144,40,,"LINESTRING (120.3443073 15.9228489, 120.3451985 15.9235922)"
183115202,,,Gomez Street,tertiary,False,False,138.499,,,"LINESTRING (120.3443073 15.9228489, 120.3438735 15.9235435, 120.343734 15.9237937, 120.3436723 15.923933)"
103387662,2,,Tandang Sora Street,residential,False,False,216.643,,,"LINESTRING (120.3499943 15.9292643, 120.3482294 15.9283074)"
103387666,,,,residential,False,False,104.306,,,"LINESTRING (120.3499943 15.9292643, 120.3496081 15.9301257)"
103387666,,,,residential,False,True,31.329,,,"LINESTRING (120.3499943 15.9292643, 120.350131 15.9290151)"
103387651,,,M. Soriano Street,residential,False,False,168.231,,,"LINESTRING (120.3488823 15.9231152, 120.348025 15.9243838)"
"[103387648, 103387653]",,,,residential,False,True,292.43,,,"LINESTRING (120.3488823 15.9231152, 120.3483206 15.9228316, 120.3482857 15.9228316, 120.3482455 15.9228393, 120.3482214 15.9228625, 120.3481972 15.9228935, 120.3481597 15.9229502, 120.3480551 15.9231308, 120.3476179 15.9238891, 120.3475696 15.9239845, 120.3475562 15.9240129, 120.3475589 15.9240464, 120.3475803 15.9240774, 120.3476125 15.9241032, 120.3477386 15.9241857, 120.348025 15.9243838)"
103387648,,,,residential,False,False,133.809,,,"LINESTRING (120.3488823 15.9231152, 120.3494498 15.9234042, 120.34971 15.9235409, 120.3499817 15.9236898)"
103387627,,,Mabini Street,residential,False,True,59.422,,,"LINESTRING (120.3504627 15.9272282, 120.3509569 15.9274726)"
103387657,,,,residential,False,True,51.577,,,"LINESTRING (120.3504627 15.9272282, 120.3506451 15.9267988)"
"[1085416848, 103387627]",,,Mabini Street,residential,False,"[False, True]",253.125,,,"LINESTRING (120.3504627 15.9272282, 120.3487082 15.9263691, 120.3485607 15.9263046, 120.3484789 15.9262685, 120.3484621 15.9262608, 120.3484346 15.9262478, 120.3484084 15.9262433, 120.3483616 15.9262452, 120.3483381 15.9262478)"
103387648,,,,residential,False,True,133.809,,,"LINESTRING (120.3499817 15.9236898, 120.34971 15.9235409, 120.3494498 15.9234042, 120.3488823 15.9231152)"
183111742,4,243,Perez Boulevard,primary,False,False,181.161,40,,"LINESTRING (120.3499817 15.9236898, 120.3497435 15.9239703, 120.3493928 15.9243515, 120.3491454 15.9246216, 120.348863 15.9249128)"
103387662,2,,Tandang Sora Street,residential,False,True,216.643,,,"LINESTRING (120.3482294 15.9283074, 120.3499943 15.9292643)"
531004841,2,241,Rizal Street,primary,True,False,148.4,40,,"LINESTRING (120.3482294 15.9283074, 120.3481292 15.9288137, 120.348054 15.9293642, 120.3480358 15.9296276)"
236666791,,,M. Soriano Street,residential,False,False,6.778,,,"LINESTRING (120.3473949 15.9252342, 120.3473553 15.9252818)"
235677993,2,,Palaris Street,secondary,True,False,121.967,40,,"LINESTRING (120.3473949 15.9252342, 120.3481818 15.9257739, 120.348214 15.9257924, 120.3482388 15.9258094, 120.3482629 15.9258236, 120.3483326 15.925857)"
"[103387651, 236666790, 236666791]",,,M. Soriano Street,residential,False,True,116.112,,yes,"LINESTRING (120.3473949 15.9252342, 120.347471 15.9251363, 120.3477755 15.9247231, 120.3478729 15.924591, 120.3479607 15.9244715, 120.348025 15.9243838)"
103387626,,,,residential,False,True,276.773,,,"LINESTRING (120.3472825 15.9275798, 120.3457886 15.9296125)"
103387634,2,,Bugallon Street,tertiary,False,False,79.667,30,,"LINESTRING (120.3472825 15.9275798, 120.3479248 15.9279429)"
103387634,2,,Bugallon Street,tertiary,False,True,183.803,30,,"LINESTRING (120.3472825 15.9275798, 120.3468963 15.9273608, 120.346612 15.9272112, 120.3464618 15.9271312, 120.3457645 15.9268063)"
103387643,,,Bonifacio Street,tertiary,False,False,59.327,,,"LINESTRING (120.3446017 15.924405, 120.3450859 15.9246655)"
103387643,,,Bonifacio Street,tertiary,False,True,112.387,,,"LINESTRING (120.3446017 15.924405, 120.3436723 15.923933)"
103387659,,,Versoza Street,residential,False,True,110.638,,,"LINESTRING (120.3446017 15.924405, 120.3451985 15.9235922)"
103387666,,,,residential,False,True,104.306,,,"LINESTRING (120.3496081 15.9301257, 120.3499943 15.9292643)"
103387666,,,,residential,False,False,263.57,,,"LINESTRING (120.3496081 15.9301257, 120.3493452 15.9306931, 120.3492969 15.930804, 120.3492433 15.9309459, 120.3492057 15.9310645, 120.3491574 15.9312064, 120.3491414 15.9312425, 120.3491199 15.9312864, 120.3490931 15.9313044, 120.3490716 15.9313147, 120.3490502 15.9313147, 120.3489965 15.9313044, 120.3488892 15.9312683, 120.3486639 15.931178, 120.3480256 15.9309794)"
103387632,2,,Burgos Street,tertiary,True,False,175.306,30,,"LINESTRING (120.3464216 15.9253619, 120.3457645 15.9268063)"
103387643,,,Bonifacio Street,tertiary,False,True,15.552,,,"LINESTRING (120.3464216 15.9253619, 120.3462955 15.9252922)"
183110639,2,,Malong Street,tertiary,True,False,204.125,30,,"LINESTRING (120.3464216 15.9253619, 120.346921 15.925668, 120.3472624 15.9258654, 120.3480653 15.9262942)"
103387643,,,Bonifacio Street,tertiary,False,False,112.387,,,"LINESTRING (120.3436723 15.923933, 120.3446017 15.924405)"
183115202,,,Gomez Street,tertiary,False,True,138.499,,,"LINESTRING (120.3436723 15.923933, 120.343734 15.9237937, 120.3438735 15.9235435, 120.3443073 15.9228489)"
103387665,2,,Lucban Street,tertiary,False,False,139.856,,,"LINESTRING (120.3446996 15.9289161, 120.3451744 15.9292153, 120.3453407 15.9293158, 120.3457886 15.9296125)"
1085414045,2,,,tertiary,True,False,58.747,,,"LINESTRING (120.3446996 15.9289161, 120.3448042 15.9287123, 120.344941 15.9284415)"
103387643,,,Bonifacio Street,tertiary,False,False,15.552,,,"LINESTRING (120.3462955 15.9252922, 120.3464216 15.9253619)"
103387643,,,Bonifacio Street,tertiary,False,True,146.918,,,"LINESTRING (120.3462955 15.9252922, 120.3450859 15.9246655)"
103387629,,,,unclassified,True,False,68.30999999999999,,,"LINESTRING (120.3462955 15.9252922, 120.3465906 15.9247841, 120.3466067 15.9247557)"
103387634,2,,Bugallon Street,tertiary,False,False,183.803,30,,"LINESTRING (120.3457645 15.9268063, 120.3464618 15.9271312, 120.346612 15.9272112, 120.3468963 15.9273608, 120.3472825 15.9275798)"
235500050,2,,,tertiary,True,False,202.51600000000002,,,"LINESTRING (120.3457645 15.9268063, 120.3457162 15.9269249, 120.3456625 15.9270539, 120.345625 15.9271441, 120.3455472 15.9273324, 120.3454748 15.9275026, 120.3453568 15.9277399, 120.3452682 15.9278741, 120.345161 15.9280391, 120.3450885 15.9281629, 120.344992 15.9283409, 120.344941 15.9284415)"
103387657,,,,residential,False,False,51.577,,,"LINESTRING (120.3506451 15.9267988, 120.3504627 15.9272282)"
103387651,,,M. Soriano Street,residential,False,True,168.231,,,"LINESTRING (120.348025 15.9243838, 120.3488823 15.9231152)"
"[103387648, 103387653]",,,,residential,False,False,292.43,,,"LINESTRING (120.348025 15.9243838, 120.3477386 15.9241857, 120.3476125 15.9241032, 120.3475803 15.9240774, 120.3475589 15.9240464, 120.3475562 15.9240129, 120.3475696 15.9239845, 120.3476179 15.9238891, 120.3480551 15.9231308, 120.3481597 15.9229502, 120.3481972 15.9228935, 120.3482214 15.9228625, 120.3482455 15.9228393, 120.3482857 15.9228316, 120.3483206 15.9228316, 120.3488823 15.9231152)"
"[103387651, 236666790, 236666791]",,,M. Soriano Street,residential,False,False,116.112,,yes,"LINESTRING (120.348025 15.9243838, 120.3479607 15.9244715, 120.3478729 15.924591, 120.3477755 15.9247231, 120.347471 15.9251363, 120.3473949 15.9252342)"
103387666,,,,residential,False,False,108.474,,,"LINESTRING (120.3506042 15.9281522, 120.350131 15.9290151)"
103387666,,,,residential,False,True,84.456,,,"LINESTRING (120.3506042 15.9281522, 120.3509569 15.9274726)"
222917347,,,Quezon Boulevard,secondary,False,True,267.713,40,,"LINESTRING (120.3506042 15.9281522, 120.348416 15.9269822)"
103387634,2,,Bugallon Street,tertiary,False,True,79.667,30,,"LINESTRING (120.3479248 15.9279429, 120.3472825 15.9275798)"
108782088,2,243,Roxas Boulevard,primary,True,False,120.017,40,,"LINESTRING (120.3479248 15.9279429, 120.3481663 15.9270305, 120.3482016 15.9268969)"
103387627,,,Mabini Street,residential,False,False,59.422,,,"LINESTRING (120.3509569 15.9274726, 120.3504627 15.9272282)"
103387627,,,Mabini Street,residential,False,True,15.881,,,"LINESTRING (120.3509569 15.9274726, 120.3510885 15.9275388)"
103387666,,,,residential,False,False,84.456,,,"LINESTRING (120.3509569 15.9274726, 120.3506042 15.9281522)"
103387660,,,,residential,False,False,185.91000000000003,,,"LINESTRING (120.351153 15.9257565, 120.3513354 15.9258416, 120.3515473 15.9259345, 120.3516626 15.9259783, 120.3517002 15.9259912, 120.3517511 15.9259964, 120.3517994 15.9259757, 120.3518343 15.925919, 120.3521883 15.9251529, 120.3522279 15.9250701)"
103387660,,,,residential,False,True,262.223,,,"LINESTRING (120.351153 15.9257565, 120.3509733 15.9256894, 120.3507051 15.9255888, 120.3499004 15.9252974, 120.348863 15.9249128)"
835972434,,,,residential,False,True,116.477,,,"LINESTRING (120.351153 15.9257565, 120.3511932 15.9256714, 120.3512603 15.9255295, 120.3513274 15.9253954, 120.3514105 15.9252381, 120.3516506 15.9248254)"
103387643,,,Bonifacio Street,tertiary,False,False,146.918,,,"LINESTRING (120.3450859 15.9246655, 120.3462955 15.9252922)"
103387643,,,Bonifacio Street,tertiary,False,True,59.327,,,"LINESTRING (120.3450859 15.9246655, 120.3446017 15.924405)"
103387642,,,,residential,False,False,282.655,,,"LINESTRING (120.3450859 15.9246655, 120.3447345 15.9254289, 120.3445333 15.9258674, 120.3444475 15.9260505, 120.3441712 15.9266309, 120.3439969 15.9269816)"
103387660,,,,residential,False,False,262.223,,,"LINESTRING (120.348863 15.9249128, 120.3499004 15.9252974, 120.3507051 15.9255888, 120.3509733 15.9256894, 120.351153 15.9257565)"
"[236666793, 236666795, 183111742]","['2', '4']",243,Perez Boulevard,primary,False,False,121.11500000000002,40,yes,"LINESTRING (120.348863 15.9249128, 120.3488366 15.9249423, 120.3487844 15.925013, 120.3486682 15.9251668, 120.3485432 15.9253077, 120.3484816 15.9254083, 120.3484386 15.9255179, 120.3483984 15.9256301, 120.3483746 15.9257061, 120.3483595 15.9257488, 120.3483326 15.925857)"
183111742,4,243,Perez Boulevard,primary,False,True,181.161,40,,"LINESTRING (120.348863 15.9249128, 120.3491454 15.9246216, 120.3493928 15.9243515, 120.3497435 15.9239703, 120.3499817 15.9236898)"
183116555,2,,Palaris Street,secondary,False,True,184.661,40,,"LINESTRING (120.3465269 15.9246532, 120.3464642 15.9245977, 120.3451985 15.9235922)"
846037856,1,,Palaris Street,secondary,True,False,13.565000000000001,40,,"LINESTRING (120.3465269 15.9246532, 120.3465828 15.9246671, 120.3466362 15.9247093)"
222917347,,,Quezon Boulevard,secondary,False,False,24.81,40,,"LINESTRING (120.3482016 15.9268969, 120.348416 15.9269822)"
108782088,2,243,Roxas Boulevard,primary,True,False,52.152,40,,"LINESTRING (120.3482016 15.9268969, 120.3482267 15.9267908, 120.3482764 15.9266025, 120.3482977 15.9264961, 120.3483025 15.9264387)"
183110639,2,,Malong Street,tertiary,True,False,30.691,30,,"LINESTRING (120.3480653 15.9262942, 120.3481448 15.9263078, 120.3481811 15.9263072, 120.3482375 15.9262904, 120.3482737 15.9262717, 120.3483247 15.9262485, 120.3483381 15.9262478)"
531004841,2,241,Rizal Street,primary,True,False,9.299,40,,"LINESTRING (120.3482942 15.92802, 120.3482813 15.9281027)"
835985146,,,,residential,False,False,119.345,,,"LINESTRING (120.3482942 15.92802, 120.3488678 15.9282455, 120.3491574 15.9283409, 120.3493345 15.928408)"
835972435,,,,residential,False,True,178.961,,,"LINESTRING (120.3520757 15.9237782, 120.351955 15.9237962, 120.3518987 15.9238117, 120.3518397 15.9238298, 120.3517592 15.9238453, 120.3516492 15.923871, 120.3515741 15.9238865, 120.3515151 15.9239072, 120.3514722 15.9239433, 120.3514293 15.923982, 120.3513998 15.9240206, 120.351389 15.924049, 120.351381 15.9240851, 120.3513864 15.9241341, 120.3514212 15.9242038, 120.3514507 15.9242399, 120.3514829 15.9242812, 120.3515419 15.9243611, 120.3516251 15.9244798, 120.351676 15.9245881, 120.3516868 15.9246319, 120.3516868 15.924668, 120.3516841 15.9247093, 120.3516707 15.9247764, 120.3516506 15.9248254)"
835972434,,,,residential,False,False,116.477,,,"LINESTRING (120.3516506 15.9248254, 120.3514105 15.9252381, 120.3513274 15.9253954, 120.3512603 15.9255295, 120.3511932 15.9256714, 120.351153 15.9257565)"
835972435,,,,residential,False,False,178.96099999999998,,,"LINESTRING (120.3516506 15.9248254, 120.3516707 15.9247764, 120.3516841 15.9247093, 120.3516868 15.924668, 120.3516868 15.9246319, 120.351676 15.9245881, 120.3516251 15.9244798, 120.3515419 15.9243611, 120.3514829 15.9242812, 120.3514507 15.9242399, 120.3514212 15.9242038, 120.3513864 15.9241341, 120.351381 15.9240851, 120.351389 15.924049, 120.3513998 15.9240206, 120.3514293 15.923982, 120.3514722 15.9239433, 120.3515151 15.9239072, 120.3515741 15.9238865, 120.3516492 15.923871, 120.3517592 15.9238453, 120.3518397 15.9238298, 120.3518987 15.9238117, 120.351955 15.9237962, 120.3520757 15.9237782)"
835972435,,,,residential,False,True,67.46000000000001,,,"LINESTRING (120.3516506 15.9248254, 120.3517404 15.9248641, 120.3522279 15.9250701)"
103387660,,,,residential,False,True,185.90999999999997,,,"LINESTRING (120.3522279 15.9250701, 120.3521883 15.9251529, 120.3518343 15.925919, 120.3517994 15.9259757, 120.3517511 15.9259964, 120.3517002 15.9259912, 120.3516626 15.9259783, 120.3515473 15.9259345, 120.3513354 15.9258416, 120.351153 15.9257565)"
835972435,,,,residential,False,False,67.46000000000001,,,"LINESTRING (120.3522279 15.9250701, 120.3517404 15.9248641, 120.3516506 15.9248254)"
103387627,,,Mabini Street,residential,False,False,15.881,,,"LINESTRING (120.3510885 15.9275388, 120.3509569 15.9274726)"
835979438,,,,residential,False,True,40.196,,,"LINESTRING (120.3510885 15.9275388, 120.3512415 15.9272086)"
835979438,,,,residential,False,False,40.196,,,"LINESTRING (120.3512415 15.9272086, 120.3510885 15.9275388)"
1085416849,2,,Malong Street,tertiary,True,False,30.024,,,"LINESTRING (120.3483025 15.9264387, 120.3480653 15.9262942)"
108782088,2,243,Roxas Boulevard,primary,True,False,21.86,40,,"LINESTRING (120.3483025 15.9264387, 120.3483039 15.9263988, 120.3483038 15.9263568, 120.3483084 15.9263206, 120.3483381 15.9262478)"
835985145,,,,residential,False,True,83.783,,,"LINESTRING (120.3506649 15.9294706, 120.3506273 15.9293029, 120.3506085 15.9292539, 120.3505978 15.9292256, 120.3505763 15.9292049, 120.3505254 15.9291688, 120.350461 15.9291379, 120.3503644 15.9291043, 120.350131 15.9290151)"
103387666,,,,residential,False,False,31.329,,,"LINESTRING (120.350131 15.9290151, 120.3499943 15.9292643)"
103387666,,,,residential,False,True,108.474,,,"LINESTRING (120.350131 15.9290151, 120.3506042 15.9281522)"
835985145,,,,residential,False,False,83.78299999999999,,,"LINESTRING (120.350131 15.9290151, 120.3503644 15.9291043, 120.350461 15.9291379, 120.3505254 15.9291688, 120.3505763 15.9292049, 120.3505978 15.9292256, 120.3506085 15.9292539, 120.3506273 15.9293029, 120.3506649 15.9294706)"
835985146,,,,residential,False,True,119.345,,,"LINESTRING (120.3493345 15.928408, 120.3491574 15.9283409, 120.3488678 15.9282455, 120.3482942 15.92802)"
996676842,2,243,Roxas Boulevard,primary,False,False,6.933,,,"LINESTRING (120.3483202 15.9259182, 120.3483326 15.925857)"
235677992,2,,Palaris Street,secondary,True,False,125.27600000000001,40,,"LINESTRING (120.3483202 15.9259182, 120.3482495 15.9258842, 120.3482066 15.9258635, 120.3481704 15.9258429, 120.3481355 15.9258171, 120.347556 15.9254243, 120.3473553 15.9252818)"
741801027,2,243,Roxas Boulevard,primary,False,True,36.86,,,"LINESTRING (120.3483202 15.9259182, 120.3483126 15.9259603, 120.3483126 15.9259867, 120.3483132 15.926006, 120.3483336 15.9261777, 120.3483381 15.9262478)"
183110640,,,,unclassified,True,False,6.445,20,,"LINESTRING (120.3467596 15.9247944, 120.3467274 15.9248434)"
235677993,2,,Palaris Street,secondary,True,False,83.703,40,,"LINESTRING (120.3467596 15.9247944, 120.3471022 15.9250315, 120.3471881 15.925091, 120.3472216 15.9251142, 120.3473949 15.9252342)"
1085416850,2,,Palaris Street,secondary,True,False,16.176,40,,"LINESTRING (120.3467274 15.9248434, 120.3466067 15.9247557)"
183110640,,,,unclassified,True,False,66.285,20,,"LINESTRING (120.3467274 15.9248434, 120.3466898 15.9249028, 120.3464216 15.9253619)"
235677993,2,,Palaris Street,secondary,True,False,16.237,40,,"LINESTRING (120.3466362 15.9247093, 120.3467596 15.9247944)"
103387629,,,,unclassified,True,False,6.047,,,"LINESTRING (120.3466067 15.9247557, 120.3466362 15.9247093)"
846037855,1,,Palaris Street,secondary,True,False,14.651,40,,"LINESTRING (120.3466067 15.9247557, 120.3465557 15.9247161, 120.3465269 15.9246532)"
236666791,,,M. Soriano Street,residential,False,True,6.778,,,"LINESTRING (120.3473553 15.9252818, 120.3473949 15.9252342)"
1085416850,2,,Palaris Street,secondary,True,False,82.999,40,,"LINESTRING (120.3473553 15.9252818, 120.3471491 15.9251353, 120.3470868 15.925091, 120.3469942 15.925024, 120.3469124 15.9249659, 120.3468521 15.9249247, 120.346785 15.9248847, 120.3467274 15.9248434)"
531004841,2,241,Rizal Street,primary,True,False,150.33599999999998,40,,"LINESTRING (120.3480358 15.9296276, 120.3480336 15.9296589, 120.3480256 15.9299039, 120.3480263 15.9300754, 120.3480282 15.9305074, 120.3480256 15.9308118, 120.3480256 15.9309794)"
996655313,,,,residential,False,True,72.02199999999999,,,"LINESTRING (120.3480358 15.9296276, 120.3480859 15.9296305, 120.3481758 15.9296421, 120.3482522 15.9296589, 120.3483917 15.9297156, 120.3486706 15.9298291)"
996655313,,,,residential,False,False,72.022,,,"LINESTRING (120.3486706 15.9298291, 120.3483917 15.9297156, 120.3482522 15.9296589, 120.3481758 15.9296421, 120.3480859 15.9296305, 120.3480358 15.9296276)"
