osmid,lanes,highway,maxspeed,width,oneway,reversed,length,ref,name,geometry,bridge
889283698,,residential,,,False,False,169.22,,,"LINESTRING (123.493222 13.6287817, 123.4927232 13.6283529, 123.492313 13.6280779, 123.492009 13.6278228)",
889283698,,residential,,,False,True,62.89,,,"LINESTRING (123.493222 13.6287817, 123.493432 13.6289659, 123.4936549 13.6291597)",
313527933,,residential,,,False,True,102.767,,,"LINESTRING (123.4998694 13.6334981, 123.5003069 13.6343187)",
313527948,,residential,,,False,False,116.222,,,"LINESTRING (123.4998694 13.6334981, 123.5008107 13.6329925)",
313527948,,residential,,,False,True,156.474,,,"LINESTRING (123.4998694 13.6334981, 123.4992907 13.6338207, 123.4985901 13.6341558)",
313527939,,residential,,,False,True,41.919,,,"LINESTRING (123.4985901 13.6341558, 123.4984234 13.6338154)",
313527948,,residential,,,False,False,156.474,,,"LINESTRING (123.4985901 13.6341558, 123.4992907 13.6338207, 123.4998694 13.6334981)",
313527948,,residential,,,False,True,71.276,,,"LINESTRING (123.4985901 13.6341558, 123.4983274 13.6342921, 123.4980083 13.6344578)",
313527933,,residential,,,False,False,102.767,,,"LINESTRING (123.5003069 13.6343187, 123.4998694 13.6334981)",
313527945,,residential,,,False,False,33.107,,,"LINESTRING (123.4980083 13.6344578, 123.4978723 13.634191)",
313527948,,residential,,,False,False,71.276,,,"LINESTRING (123.4980083 13.6344578, 123.4983274 13.6342921, 123.4985901 13.6341558)",
343927289,,residential,,,False,True,38.861,,,"LINESTRING (123.4993322 13.6294134, 123.4990198 13.6292403)",
758161569,2,primary,70,6,False,False,35.112,630,Tigaon–Sagñay Road,"LINESTRING (123.4993322 13.6294134, 123.4995111 13.6291498)",
758161569,2,primary,70,6,False,True,40.792,630,Tigaon–Sagñay Road,"LINESTRING (123.4993322 13.6294134, 123.4991074 13.6297081)",
343927284,,residential,,,False,True,41.429,,,"LINESTRING (123.4980273 13.6293031, 123.4981733 13.6296476)",
343927289,,residential,,,False,False,119.01,,,"LINESTRING (123.4980273 13.6293031, 123.4986302 13.6290544, 123.498661 13.6290458, 123.498698 13.6290492, 123.4990198 13.6292403)",
343927289,,residential,,,False,True,143.929,,,"LINESTRING (123.4980273 13.6293031, 123.4975201 13.6295, 123.4971715 13.6296352, 123.4971449 13.6296559, 123.4971353 13.6296823, 123.4971408 13.6297103, 123.4972747 13.6299908)",
343927289,,residential,,,False,False,38.861,,,"LINESTRING (123.4990198 13.6292403, 123.4993322 13.6294134)",
343927283,,residential,,,False,True,102.51599999999999,,,"LINESTRING (123.4990198 13.6292403, 123.4987286 13.6294264, 123.4981733 13.6296476)",
343927289,,residential,,,False,True,119.01,,,"LINESTRING (123.4990198 13.6292403, 123.498698 13.6290492, 123.498661 13.6290458, 123.4986302 13.6290544, 123.4980273 13.6293031)",
343927283,,residential,,,False,True,104.336,,,"LINESTRING (123.4981733 13.6296476, 123.4972747 13.6299908)",
343927284,,residential,,,False,False,41.429,,,"LINESTRING (123.4981733 13.6296476, 123.4980273 13.6293031)",
343927284,,residential,,,False,True,43.427,,,"LINESTRING (123.4981733 13.6296476, 123.4983149 13.6300131)",
343927283,,residential,,,False,False,102.51599999999999,,,"LINESTRING (123.4981733 13.6296476, 123.4987286 13.6294264, 123.4990198 13.6292403)",
313526194,2,tertiary,40,6,False,False,92.111,,,"LINESTRING (123.4983149 13.6300131, 123.4991074 13.6297081)",
343927284,,residential,,,False,False,43.427,,,"LINESTRING (123.4983149 13.6300131, 123.4981733 13.6296476)",
313526194,2,tertiary,40,6,False,True,102.78,,,"LINESTRING (123.4983149 13.6300131, 123.4975479 13.63031, 123.4974315 13.6303556)",
343927283,,residential,,,False,False,104.336,,,"LINESTRING (123.4972747 13.6299908, 123.4981733 13.6296476)",
343927289,,residential,,,False,True,43.961,,,"LINESTRING (123.4972747 13.6299908, 123.4974315 13.6303556)",
343927289,,residential,,,False,False,143.92900000000003,,,"LINESTRING (123.4972747 13.6299908, 123.4971408 13.6297103, 123.4971353 13.6296823, 123.4971449 13.6296559, 123.4971715 13.6296352, 123.4975201 13.6295, 123.4980273 13.6293031)",
313526194,2,tertiary,40,6,False,True,53.669,,,"LINESTRING (123.4974315 13.6303556, 123.4969716 13.6305378)",
343927289,,residential,,,False,False,43.961,,,"LINESTRING (123.4974315 13.6303556, 123.4972747 13.6299908)",
313526194,2,tertiary,40,6,False,False,102.78,,,"LINESTRING (123.4974315 13.6303556, 123.4975479 13.63031, 123.4983149 13.6300131)",
313527939,,residential,,,False,False,41.919,,,"LINESTRING (123.4984234 13.6338154, 123.4985901 13.6341558)",
628517107,2,primary,40,6.1,False,False,73.277,631,Pili - Goa Road,"LINESTRING (123.4984234 13.6338154, 123.4984101 13.6338416, 123.4983832 13.633868, 123.4983389 13.6339022, 123.4982809 13.6339403, 123.4978723 13.634191)",
"[769916336, 628517107]",2,primary,40,6.1,False,True,93.047,631,Pili - Goa Road,"LINESTRING (123.4984234 13.6338154, 123.4984252 13.6337868, 123.4984173 13.6337555, 123.4984039 13.6337208, 123.4982946 13.6334733, 123.4980992 13.6330439)",
272595417,,tertiary,,,False,False,119.992,,,"LINESTRING (123.4955414 13.6338679, 123.4952206 13.6328348)",
272595417,,tertiary,,,False,True,38.58,,,"LINESTRING (123.4955414 13.6338679, 123.4956529 13.6341975)",
628517101,2,residential,30,,False,False,117.374,,Bonifacio Street,"LINESTRING (123.4955414 13.6338679, 123.4965134 13.6333968)",
628517097,,residential,,,False,False,40.217,,,"LINESTRING (123.4965134 13.6333968, 123.4966884 13.633716)",
628517097,,residential,,,False,True,113.162,,,"LINESTRING (123.4965134 13.6333968, 123.4960002 13.6325097)",
628517101,2,residential,30,,False,False,84.195,,Bonifacio Street,"LINESTRING (123.4965134 13.6333968, 123.4971975 13.6330344)",
628517101,2,residential,30,,False,True,117.374,,Bonifacio Street,"LINESTRING (123.4965134 13.6333968, 123.4955414 13.6338679)",
628517097,,residential,,,False,True,40.217,,,"LINESTRING (123.4966884 13.633716, 123.4965134 13.6333968)",
917807085,,unclassified,,,False,False,124.047,,,"LINESTRING (123.4966884 13.633716, 123.4956529 13.6341975)",
917807085,,unclassified,,,False,True,84.103,,,"LINESTRING (123.4966884 13.633716, 123.4973964 13.6334019)",
628517097,,residential,,,False,False,115.809,,,"LINESTRING (123.4966884 13.633716, 123.4967604 13.633843, 123.4969066 13.6341089, 123.4970072 13.6342809, 123.4972157 13.6346225)",
628517097,,residential,,,False,True,115.80900000000001,,,"LINESTRING (123.4972157 13.6346225, 123.4970072 13.6342809, 123.4969066 13.6341089, 123.4967604 13.633843, 123.4966884 13.633716)",
628517107,2,primary,40,6.1,False,True,85.653,631,Pili - Goa Road,"LINESTRING (123.4972157 13.6346225, 123.4973521 13.6345336, 123.4978723 13.634191)",
313457583,,residential,,,False,False,88.901,,,"LINESTRING (123.4960002 13.6325097, 123.4967596 13.6322022)",
313457583,,residential,,,False,True,91.674,,,"LINESTRING (123.4960002 13.6325097, 123.4952206 13.6328348)",
628517097,,residential,,,False,False,113.162,,,"LINESTRING (123.4960002 13.6325097, 123.4965134 13.6333968)",
313457569,,residential,,,False,False,103.934,,,"LINESTRING (123.4971975 13.6330344, 123.4967596 13.6322022)",
313457569,,residential,,,False,True,46.172,,,"LINESTRING (123.4971975 13.6330344, 123.4973964 13.6334019)",
628517101,2,residential,30,,False,False,86.49,,Bonifacio Street,"LINESTRING (123.4971975 13.6330344, 123.4979213 13.6327024)",
628517101,2,residential,30,,False,True,84.195,,Bonifacio Street,"LINESTRING (123.4971975 13.6330344, 123.4965134 13.6333968)",
628517101,2,residential,30,,False,True,86.49,,Bonifacio Street,"LINESTRING (123.4979213 13.6327024, 123.4971975 13.6330344)",
769916336,2,primary,40,6.1,False,False,42.562,631,Pili - Goa Road,"LINESTRING (123.4979213 13.6327024, 123.4980992 13.6330439)",
628517101,2,residential,30,,False,False,99.60199999999999,,Bonifacio Street,"LINESTRING (123.4979213 13.6327024, 123.4983697 13.6324947, 123.4984045 13.632481, 123.4984269 13.6324858, 123.4984476 13.6325027, 123.4984716 13.632539, 123.4985955 13.6327971)",
"[769916336, 836293637, 836293638]",2,primary,40,6.1,False,True,53.91,631,Pili - Goa Road,"LINESTRING (123.4979213 13.6327024, 123.4977862 13.6324078, 123.4977395 13.6323114, 123.4977173 13.63226)",yes
313457570,2,primary,40,,False,False,90.689,630,Tigaon–Sagñay Road,"LINESTRING (123.498187 13.6313661, 123.4983574 13.6310433, 123.4985692 13.63064)",
313457570,2,primary,40,,False,True,88.07,630,Tigaon–Sagñay Road,"LINESTRING (123.498187 13.6313661, 123.4981712 13.6313967, 123.4980526 13.6316274, 123.4978227 13.6320746)",
"[655799633, 655799634]",,residential,,,False,"[False, True]",242.264,,,"LINESTRING (123.498187 13.6313661, 123.4987749 13.6316116, 123.4995011 13.6314284, 123.4994937 13.6312349, 123.4992591 13.6309912, 123.4990392 13.6307801)",
456317662,,tertiary,,,False,False,60.245,,,"LINESTRING (123.4985955 13.6327971, 123.4980992 13.6330439)",
456317662,,tertiary,,,False,True,280.141,,,"LINESTRING (123.4985955 13.6327971, 123.4991744 13.6324543, 123.5001898 13.6319426, 123.5008816 13.6316125)",
628517101,2,residential,30,,False,True,99.602,,Bonifacio Street,"LINESTRING (123.4985955 13.6327971, 123.4984716 13.632539, 123.4984476 13.6325027, 123.4984269 13.6324858, 123.4984045 13.632481, 123.4983697 13.6324947, 123.4979213 13.6327024)",
313526206,,residential,,,False,True,71.789,,,"LINESTRING (123.4946903 13.6277462, 123.4951872 13.6273177)",
313526206,,residential,,,False,False,196.38699999999997,,,"LINESTRING (123.4946903 13.6277462, 123.4944421 13.6279469, 123.4941888 13.6281428, 123.4940339 13.6282545, 123.4938915 13.6283696, 123.4938308 13.6284101, 123.4937131 13.6284798, 123.4935391 13.6285823, 123.493222 13.6287817)",
628738925,,residential,,,False,True,53.608000000000004,,,"LINESTRING (123.4946903 13.6277462, 123.4948581 13.6279542, 123.4949793 13.6281374)",
628738925,,residential,,,False,False,240.48000000000002,,,"LINESTRING (123.4936549 13.6291597, 123.4938284 13.6291039, 123.4940144 13.6290399, 123.4943495 13.6289267, 123.4945608 13.6288517, 123.4949715 13.6287008, 123.4951384 13.6286248, 123.4951875 13.6285998, 123.4952283 13.6285726, 123.4952447 13.6285544, 123.4952493 13.6285295, 123.4952388 13.6285022, 123.4951758 13.6284115, 123.4949793 13.6281374)",
628738929,,residential,,,False,True,149.613,,,"LINESTRING (123.4936549 13.6291597, 123.4933962 13.6292619, 123.4931575 13.6293648, 123.4928745 13.6294912, 123.4926975 13.6295863, 123.4925741 13.6296307, 123.4923823 13.6296815)",
889283698,,residential,,,False,False,62.89,,,"LINESTRING (123.4936549 13.6291597, 123.493432 13.6289659, 123.493222 13.6287817)",
889283698,,residential,,,False,True,276.97799999999995,,,"LINESTRING (123.4936549 13.6291597, 123.4938814 13.6293522, 123.4939818 13.6294806, 123.494081 13.62965, 123.4943665 13.63045, 123.494423 13.6306083, 123.4947022 13.6313906)",
628738925,,residential,,,False,False,53.608000000000004,,,"LINESTRING (123.4949793 13.6281374, 123.4948581 13.6279542, 123.4946903 13.6277462)",
628738925,,residential,,,False,True,240.48,,,"LINESTRING (123.4949793 13.6281374, 123.4951758 13.6284115, 123.4952388 13.6285022, 123.4952493 13.6285295, 123.4952447 13.6285544, 123.4952283 13.6285726, 123.4951875 13.6285998, 123.4951384 13.6286248, 123.4949715 13.6287008, 123.4945608 13.6288517, 123.4943495 13.6289267, 123.4940144 13.6290399, 123.4938284 13.6291039, 123.4936549 13.6291597)",
628738926,,residential,,,False,True,99.469,,,"LINESTRING (123.4949793 13.6281374, 123.4948743 13.6281913, 123.494759 13.6282499, 123.49459 13.628332, 123.4944318 13.6284193, 123.4943111 13.6285001, 123.4941676 13.6285549)",
628738926,,residential,,,False,False,99.469,,,"LINESTRING (123.4941676 13.6285549, 123.4943111 13.6285001, 123.4944318 13.6284193, 123.49459 13.628332, 123.494759 13.6282499, 123.4948743 13.6281913, 123.4949793 13.6281374)",
628738929,,residential,,,False,False,149.613,,,"LINESTRING (123.4923823 13.6296815, 123.4925741 13.6296307, 123.4926975 13.6295863, 123.4928745 13.6294912, 123.4931575 13.6293648, 123.4933962 13.6292619, 123.4936549 13.6291597)",
628738931,,residential,,,False,False,105.804,,,"LINESTRING (123.492009 13.6278228, 123.4926809 13.6271307)",
889283698,,residential,,,False,True,169.22,,,"LINESTRING (123.492009 13.6278228, 123.492313 13.6280779, 123.4927232 13.6283529, 123.493222 13.6287817)",
628738947,,residential,,,False,True,76.694,,,"LINESTRING (123.4943394 13.6271387, 123.49377 13.6275504)",
313526208,,residential,,,False,False,63.778,,,"LINESTRING (123.4943394 13.6271387, 123.4943729 13.6271227, 123.4948126 13.626797)",
313526208,,residential,,,False,True,191.31099999999998,,,"LINESTRING (123.4943394 13.6271387, 123.4943033 13.6271402, 123.4942664 13.6271293, 123.4942299 13.6271051, 123.4941212 13.6269596, 123.4940842 13.6269343, 123.494034 13.6269237, 123.493978 13.6269324, 123.4938488 13.6269544, 123.4935876 13.6269934, 123.4931272 13.6270593, 123.4926809 13.6271307)",
628738947,,residential,,,False,False,76.694,,,"LINESTRING (123.49377 13.6275504, 123.4943394 13.6271387)",
655799630,,residential,,,False,True,153.675,,,"LINESTRING (123.5005023 13.6301023, 123.5002716 13.6297348, 123.5000999 13.629538, 123.4999216 13.6294493, 123.4995111 13.6291498)",
758161569,2,primary,70,6,False,False,81.113,630,Tigaon–Sagñay Road,"LINESTRING (123.4995111 13.6291498, 123.4999235 13.6285403)",
758161569,2,primary,70,6,False,True,35.112,630,Tigaon–Sagñay Road,"LINESTRING (123.4995111 13.6291498, 123.4993322 13.6294134)",
655799630,,residential,,,False,False,153.675,,,"LINESTRING (123.4995111 13.6291498, 123.4999216 13.6294493, 123.5000999 13.629538, 123.5002716 13.6297348, 123.5005023 13.6301023)",
655799631,,residential,,,False,False,142.302,,,"LINESTRING (123.4990392 13.6307801, 123.4993274 13.6308178, 123.4995728 13.6308243, 123.4997686 13.6307409, 123.5002904 13.6305259)",
655799632,,residential,,,False,True,54.035,,,"LINESTRING (123.4990392 13.6307801, 123.498854 13.6307697, 123.4985692 13.63064)",
"[655799633, 655799634]",,residential,,,False,"[False, True]",242.264,,,"LINESTRING (123.4990392 13.6307801, 123.4992591 13.6309912, 123.4994937 13.6312349, 123.4995011 13.6314284, 123.4987749 13.6316116, 123.498187 13.6313661)",
313457570,2,primary,40,,False,False,118.83,630,Tigaon–Sagñay Road,"LINESTRING (123.4985692 13.63064, 123.4987532 13.6303262, 123.4991074 13.6297081)",
313457570,2,primary,40,,False,True,90.689,630,Tigaon–Sagñay Road,"LINESTRING (123.4985692 13.63064, 123.4983574 13.6310433, 123.498187 13.6313661)",
655799632,,residential,,,False,False,54.035,,,"LINESTRING (123.4985692 13.63064, 123.498854 13.6307697, 123.4990392 13.6307801)",
655799640,,residential,,,False,False,62.602,,,"LINESTRING (123.5011326 13.6321199, 123.5008816 13.6316125)",
889288837,,residential,,,False,True,139.085,,,"LINESTRING (123.5011326 13.6321199, 123.5005479 13.6324652, 123.5008107 13.6329925)",
313527948,,residential,,,False,True,116.222,,,"LINESTRING (123.5008107 13.6329925, 123.4998694 13.6334981)",
889288837,,residential,,,False,False,139.085,,,"LINESTRING (123.5008107 13.6329925, 123.5005479 13.6324652, 123.5011326 13.6321199)",
836293652,2,primary,50,6.1,False,False,13.627,630,Pili - Goa Road,"LINESTRING (123.4951133 13.6272184, 123.4951872 13.6273177)",
836293652,2,primary,50,6.1,False,True,57.023,630,Pili - Goa Road,"LINESTRING (123.4951133 13.6272184, 123.4948126 13.626797)",
"[902652213, 775472071]",,residential,,,False,False,291.202,,,"LINESTRING (123.4951133 13.6272184, 123.4953547 13.6270733, 123.4955246 13.6269822, 123.4956945 13.6268876, 123.495813 13.6268171, 123.4959015 13.6267603, 123.4959794 13.6267036, 123.4960572 13.6266262, 123.4960785 13.6265797, 123.4960944 13.6265402, 123.4961245 13.626511, 123.4962979 13.6264078, 123.4963722 13.6263648, 123.4964111 13.6263613, 123.4964359 13.6263699, 123.4964571 13.6264078, 123.4964784 13.6264422, 123.4965421 13.6265282, 123.4965633 13.6265471, 123.4965828 13.6265522, 123.4966313 13.6265259, 123.496841 13.6268322, 123.4970556 13.6271554)",
785278573,2,primary,40,,False,False,23.553,630,Tigaon–Sagñay Road,"LINESTRING (123.4978227 13.6320746, 123.4977173 13.63226)",
313457570,2,primary,40,,False,False,88.07000000000001,630,Tigaon–Sagñay Road,"LINESTRING (123.4978227 13.6320746, 123.4980526 13.6316274, 123.4981712 13.6313967, 123.498187 13.6313661)",
758161593,2,primary,40,6.1,False,True,30.768,630,Pili - Goa Road,"LINESTRING (123.4976585 13.6320998, 123.4975517 13.6318433)",
785278572,2,primary,40,,False,False,18.913,630,Pili - Goa Road,"LINESTRING (123.4976585 13.6320998, 123.4977173 13.63226)",
785278574,1,primary_link,,,True,False,18.461,,,"LINESTRING (123.4976585 13.6320998, 123.497751 13.6321049, 123.4978227 13.6320746)",
313526206,,residential,,,False,True,80.96,,,"LINESTRING (123.4925535 13.6291065, 123.4928622 13.6289706, 123.4929454 13.6289389, 123.4930439 13.6288905, 123.4931659 13.6288207, 123.493222 13.6287817)",
655799631,,residential,,,False,True,142.302,,,"LINESTRING (123.5002904 13.6305259, 123.4997686 13.6307409, 123.4995728 13.6308243, 123.4993274 13.6308178, 123.4990392 13.6307801)",
758161569,2,primary,70,6,False,True,81.113,630,Tigaon–Sagñay Road,"LINESTRING (123.4999235 13.6285403, 123.4995111 13.6291498)",
902652210,,residential,,,False,True,139.238,,,"LINESTRING (123.4981191 13.6265559, 123.4979729 13.6265103, 123.4979059 13.626535, 123.4970556 13.6271554)",
902652212,,residential,,,False,True,25.566,,,"LINESTRING (123.4973252 13.6278579, 123.4975237 13.6277328)",
902652213,,residential,,,False,True,83.021,,,"LINESTRING (123.4981124 13.6272675, 123.4979045 13.627506, 123.4975237 13.6277328)",
902652212,,residential,,,False,False,25.566,,,"LINESTRING (123.4975237 13.6277328, 123.4973252 13.6278579)",
902652213,,residential,,,False,False,83.021,,,"LINESTRING (123.4975237 13.6277328, 123.4979045 13.627506, 123.4981124 13.6272675)",
902652213,,residential,,,False,True,83.24600000000001,,,"LINESTRING (123.4975237 13.6277328, 123.4974016 13.6274708, 123.4970556 13.6271554)",
902652210,,residential,,,False,False,139.238,,,"LINESTRING (123.4970556 13.6271554, 123.4979059 13.626535, 123.4979729 13.6265103, 123.4981191 13.6265559)",
902652213,,residential,,,False,False,83.24600000000001,,,"LINESTRING (123.4970556 13.6271554, 123.4974016 13.6274708, 123.4975237 13.6277328)",
"[902652213, 775472071]",,residential,,,False,True,291.20200000000006,,,"LINESTRING (123.4970556 13.6271554, 123.496841 13.6268322, 123.4966313 13.6265259, 123.4965828 13.6265522, 123.4965633 13.6265471, 123.4965421 13.6265282, 123.4964784 13.6264422, 123.4964571 13.6264078, 123.4964359 13.6263699, 123.4964111 13.6263613, 123.4963722 13.6263648, 123.4962979 13.6264078, 123.4961245 13.626511, 123.4960944 13.6265402, 123.4960785 13.6265797, 123.4960572 13.6266262, 123.4959794 13.6267036, 123.4959015 13.6267603, 123.495813 13.6268171, 123.4956945 13.6268876, 123.4955246 13.6269822, 123.4953547 13.6270733, 123.4951133 13.6272184)",
