osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,ref
221199559,False,2,,tertiary,,,True,83.44399999999999,"LINESTRING (120.774075 15.1515741, 120.7739798 15.1515279, 120.77391 15.1514566, 120.7736267 15.15098)",
886360584,False,2,,tertiary,,4,True,165.346,"LINESTRING (120.774075 15.1515741, 120.773837 15.1517234, 120.7727681 15.1523613)",
886360584,False,2,,tertiary,,4,True,20.745,"LINESTRING (120.774247 15.151489, 120.774075 15.1515741)",
221198928,False,2,Aliwalas Street,tertiary,,4,True,216.187,"LINESTRING (120.774247 15.151489, 120.7743855 15.1515667, 120.7746416 15.151867, 120.7747825 15.1520548, 120.7749581 15.1522701, 120.7756635 15.1528506)",
886360584,False,2,,tertiary,,4,False,279.957,"LINESTRING (120.774247 15.151489, 120.7747882 15.1512075, 120.7756325 15.1508711, 120.7766468 15.1505125)",
221199559,False,2,,tertiary,,,True,60.467,"LINESTRING (120.7736267 15.15098, 120.7733717 15.1504951)",
221199559,False,2,,tertiary,,,False,83.44399999999999,"LINESTRING (120.7736267 15.15098, 120.77391 15.1514566, 120.7739798 15.1515279, 120.774075 15.1515741)",
230335248,False,,,residential,,,True,89.05800000000002,"LINESTRING (120.7736267 15.15098, 120.7733682 15.1511064, 120.773273 15.1511583, 120.7732046 15.1511784, 120.7731731 15.1511864, 120.7731482 15.151191, 120.773158 15.1512207, 120.7731711 15.1512592, 120.7732341 15.151412, 120.7732556 15.1514625)",
221199559,False,2,,tertiary,,,False,60.467,"LINESTRING (120.7733717 15.1504951, 120.7736267 15.15098)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,91.781,"LINESTRING (120.7733717 15.1504951, 120.7741977 15.1502815)",
230336584,False,,F. Medina Street,residential,,,True,85.409,"LINESTRING (120.7733717 15.1504951, 120.7731637 15.1497537)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,62.863,"LINESTRING (120.7733717 15.1504951, 120.7730242 15.1505505, 120.7728711 15.1505712, 120.7727924 15.1505765)",
221200541,False,1,Lacanilao Street,residential,,3.5,True,93.345,"LINESTRING (120.7727681 15.1523613, 120.7730287 15.1531622)",
886360584,False,2,,tertiary,,4,True,35.179,"LINESTRING (120.7727681 15.1523613, 120.7724851 15.1525209)",
886360584,False,2,,tertiary,,4,False,165.346,"LINESTRING (120.7727681 15.1523613, 120.773837 15.1517234, 120.774075 15.1515741)",
221200541,False,1,Lacanilao Street,residential,,3.5,False,93.345,"LINESTRING (120.7730287 15.1531622, 120.7727681 15.1523613)",
230399718,False,,,residential,,,False,19.206,"LINESTRING (120.7730287 15.1531622, 120.7732038 15.1531266)",
230399718,False,,,residential,,,True,23.19,"LINESTRING (120.7730287 15.1531622, 120.7728227 15.1532251)",
50718223,False,2,,tertiary,,4,False,20.9,"LINESTRING (120.7714652 15.1477622, 120.7716599 15.1477651)",
221201895,False,2,R. Rivera Street,residential,,4,False,48.832,"LINESTRING (120.7714652 15.1477622, 120.7713899 15.1481953)",
912763496,False,,,residential,,,True,67.85,"LINESTRING (120.7714652 15.1477622, 120.7712401 15.1477457, 120.7708337 15.1477473)",
221201895,False,2,R. Rivera Street,residential,,4,False,51.228,"LINESTRING (120.7713165 15.150035, 120.7711617 15.1504708)",
221201895,False,2,R. Rivera Street,residential,,4,True,59.623,"LINESTRING (120.7713165 15.150035, 120.7713154 15.1494988)",
221204347,False,2,M. L. Quezon Street,residential,,,True,105.031,"LINESTRING (120.7713165 15.150035, 120.7717852 15.1500014, 120.7722847 15.149909)",
221201895,False,2,R. Rivera Street,residential,,4,False,59.623,"LINESTRING (120.7713154 15.1494988, 120.7713165 15.150035)",
221201895,False,2,R. Rivera Street,residential,,4,True,145.312,"LINESTRING (120.7713154 15.1494988, 120.7713385 15.1486533, 120.7713379 15.1486135, 120.7713504 15.1485052, 120.771364 15.1483879, 120.7713899 15.1481953)",
221203225,False,1,S. Alcala Street,residential,,3,True,150.857,"LINESTRING (120.7713154 15.1494988, 120.771186 15.1494675, 120.7709029 15.1493892, 120.7704438 15.1492354, 120.7699842 15.1490668)",
221203225,False,1,S. Alcala Street,residential,,3,False,150.857,"LINESTRING (120.7699842 15.1490668, 120.7704438 15.1492354, 120.7709029 15.1493892, 120.771186 15.1494675, 120.7713154 15.1494988)",
221203225,False,1,S. Alcala Street,residential,,3,True,73.333,"LINESTRING (120.7699842 15.1490668, 120.7698283 15.1490131, 120.7698096 15.1490111, 120.7697908 15.1490204, 120.7695937 15.1491654, 120.7694203 15.1493112)",
822170406,False,,,residential,,,False,36.795,"LINESTRING (120.7699842 15.1490668, 120.7700416 15.1489247, 120.7700564 15.1488949, 120.7701516 15.1487823)",
221204347,False,2,M. L. Quezon Street,residential,,,False,86.377,"LINESTRING (120.7739342 15.1495294, 120.7731637 15.1497537)",
784701147,False,,,residential,,,True,88.282,"LINESTRING (120.7739342 15.1495294, 120.7741977 15.1502815)",
"[221204347, 874954461]",False,2,M. L. Quezon Street,residential,,,True,202.793,"LINESTRING (120.7739342 15.1495294, 120.7749994 15.1492389, 120.7752856 15.1499419)",
229675078,False,1,,residential,,3,True,170.703,"LINESTRING (120.7738111 15.1465, 120.7722207 15.1465076)",
229675112,False,1,,residential,,3,True,69.777,"LINESTRING (120.7738111 15.1465, 120.7738156 15.1471275)",
229675078,False,1,,residential,,3,False,170.703,"LINESTRING (120.7722207 15.1465076, 120.7738111 15.1465)",
822170411,False,1,,residential,,3,True,70.711,"LINESTRING (120.7722207 15.1465076, 120.7721866 15.1466142, 120.7720889 15.14713)",
822170411,False,1,,residential,,3,True,84.305,"LINESTRING (120.7720889 15.14713, 120.7716599 15.1477651)",
784702250,False,1,,residential,,3,False,141.65699999999998,"LINESTRING (120.7720889 15.14713, 120.7731849 15.1471281, 120.7734087 15.1471287)",
822170411,False,1,,residential,,3,False,70.711,"LINESTRING (120.7720889 15.14713, 120.7721866 15.1466142, 120.7722207 15.1465076)",
229675112,False,1,,residential,,3,False,69.777,"LINESTRING (120.7738156 15.1471275, 120.7738111 15.1465)",
784702250,False,1,,residential,,3,True,43.674,"LINESTRING (120.7738156 15.1471275, 120.7734087 15.1471287)",
784702250,False,1,,residential,,3,False,66.37700000000001,"LINESTRING (120.7738156 15.1471275, 120.773952 15.1471382, 120.7742187 15.1471187, 120.7744324 15.1471058)",
229675085,False,,,residential,,,True,69.617,"LINESTRING (120.7734087 15.1471287, 120.7733894 15.1477545)",
784702250,False,1,,residential,,3,False,43.674,"LINESTRING (120.7734087 15.1471287, 120.7738156 15.1471275)",
784702250,False,1,,residential,,3,True,141.65699999999998,"LINESTRING (120.7734087 15.1471287, 120.7731849 15.1471281, 120.7720889 15.14713)",
912763496,False,,,residential,,,False,94.535,"LINESTRING (120.7700668 15.1473314, 120.7707047 15.1476953, 120.7708337 15.1477473)",
50718223,False,2,,tertiary,,4,False,83.227,"LINESTRING (120.7733894 15.1477545, 120.7741642 15.1477245)",
229675085,False,,,residential,,,False,69.617,"LINESTRING (120.7733894 15.1477545, 120.7734087 15.1471287)",
50718223,False,2,,tertiary,,4,True,185.75699999999998,"LINESTRING (120.7733894 15.1477545, 120.7724378 15.1477872, 120.7718232 15.1477775, 120.7716599 15.1477651)",
50718223,False,2,,tertiary,,4,True,20.9,"LINESTRING (120.7716599 15.1477651, 120.7714652 15.1477622)",
822170411,False,1,,residential,,3,False,84.305,"LINESTRING (120.7716599 15.1477651, 120.7720889 15.14713)",
50718223,False,2,,tertiary,,4,False,185.757,"LINESTRING (120.7716599 15.1477651, 120.7718232 15.1477775, 120.7724378 15.1477872, 120.7733894 15.1477545)",
828690439,False,,,residential,,,False,125.30600000000001,"LINESTRING (120.7708337 15.1477473, 120.770964 15.1475168, 120.7714921 15.1468188)",
912763496,False,,,residential,,,False,67.85,"LINESTRING (120.7708337 15.1477473, 120.7712401 15.1477457, 120.7714652 15.1477622)",
912763496,False,,,residential,,,True,94.535,"LINESTRING (120.7708337 15.1477473, 120.7707047 15.1476953, 120.7700668 15.1473314)",
28356166,False,2,Jose Abad Santos Avenue,trunk,80,,True,21.099,"LINESTRING (120.7685146 15.1515178, 120.7686409 15.1516632)",3
28356166,False,2,Jose Abad Santos Avenue,trunk,80,,False,57.063,"LINESTRING (120.7691619 15.1522835, 120.7688178 15.1518923)",3
28356166,False,2,Jose Abad Santos Avenue,trunk,80,,True,46.508,"LINESTRING (120.7691619 15.1522835, 120.7694392 15.1526049)",3
230327681,False,,,residential,,,False,95.612,"LINESTRING (120.7691619 15.1522835, 120.7690116 15.1524508, 120.7689446 15.1525336, 120.7686982 15.153011)",
229675089,False,,,residential,,,False,48.64,"LINESTRING (120.7684887 15.1530001, 120.7684618 15.1530722, 120.7682967 15.1533959)",
230327203,False,1,,residential,,3,True,24.323999999999998,"LINESTRING (120.7684887 15.1530001, 120.7686067 15.1530437, 120.7686737 15.1530308, 120.7686982 15.153011)",
230327203,False,1,,residential,,3,False,24.323999999999998,"LINESTRING (120.7686982 15.153011, 120.7686737 15.1530308, 120.7686067 15.1530437, 120.7684887 15.1530001)",
230327681,False,,,residential,,,True,95.61200000000001,"LINESTRING (120.7686982 15.153011, 120.7689446 15.1525336, 120.7690116 15.1524508, 120.7691619 15.1522835)",
822381723,False,,,residential,,,False,28.894000000000002,"LINESTRING (120.7686982 15.153011, 120.7688561 15.1530877, 120.7689393 15.1531266)",
28356166,False,2,Jose Abad Santos Avenue,trunk,80,,False,14.328,"LINESTRING (120.769828 15.1530627, 120.7697451 15.1529617)",3
"[28356166, 50718231]",False,2,Jose Abad Santos Avenue,trunk,80,,True,199.507,"LINESTRING (120.769828 15.1530627, 120.7699316 15.1531848, 120.7700363 15.1533106, 120.7701648 15.1534656, 120.7705353 15.1538928, 120.7710147 15.1544436)",3
229675104,False,,,residential,,,False,70.938,"LINESTRING (120.769828 15.1530627, 120.7697434 15.153198, 120.7695413 15.1536365)",
229675089,False,,,residential,,,True,48.64,"LINESTRING (120.7682967 15.1533959, 120.7684618 15.1530722, 120.7684887 15.1530001)",
"[230328570, 230328650]",False,,,residential,,,False,132.38600000000002,"LINESTRING (120.7699437 15.1541271, 120.7698874 15.1542269, 120.7698564 15.154293, 120.769634 15.1547096, 120.7696004 15.1547324, 120.7695636 15.154729, 120.7691396 15.1545181)",
230328729,False,,,residential,,,False,84.402,"LINESTRING (120.7699437 15.1541271, 120.770397 15.1546514, 120.7704474 15.15471)",
230328729,False,,,residential,,,True,69.58500000000001,"LINESTRING (120.7699437 15.1541271, 120.7697144 15.153854, 120.7695413 15.1536365)",
229675104,False,,,residential,,,True,107.092,"LINESTRING (120.7691396 15.1545181, 120.7695413 15.1536365)",
229675104,False,,,residential,,,False,44.669,"LINESTRING (120.7691396 15.1545181, 120.7689704 15.1548551, 120.7689654 15.1548819)",
"[230328650, 230328570]",False,,,residential,,,True,132.38600000000002,"LINESTRING (120.7691396 15.1545181, 120.7695636 15.154729, 120.7696004 15.1547324, 120.769634 15.1547096, 120.7698564 15.154293, 120.7698874 15.1542269, 120.7699437 15.1541271)",
229675104,False,,,residential,,,False,107.092,"LINESTRING (120.7695413 15.1536365, 120.7691396 15.1545181)",
229675104,False,,,residential,,,True,70.938,"LINESTRING (120.7695413 15.1536365, 120.7697434 15.153198, 120.769828 15.1530627)",
230328729,False,,,residential,,,False,69.58500000000001,"LINESTRING (120.7695413 15.1536365, 120.7697144 15.153854, 120.7699437 15.1541271)",
230329620,False,,,residential,,,False,80.016,"LINESTRING (120.7716456 15.1524482, 120.7718761 15.15234, 120.7723194 15.1521403)",
230335000,False,2,A.N. Manapat Street,residential,,4,False,45.906,"LINESTRING (120.7723194 15.1521403, 120.7724851 15.1525209)",
230329620,False,,,residential,,,True,80.016,"LINESTRING (120.7723194 15.1521403, 120.7718761 15.15234, 120.7716456 15.1524482)",
230335000,False,2,A.N. Manapat Street,residential,,4,True,104.65100000000001,"LINESTRING (120.7723194 15.1521403, 120.7720453 15.1513263, 120.7720157 15.151246)",
97240853,False,2,General J. B. Alejandrino Street,tertiary,20,4,True,31.574,"LINESTRING (120.7712163 15.1512526, 120.770923 15.1512307)",
97240853,False,2,General J. B. Alejandrino Street,tertiary,20,4,False,85.833,"LINESTRING (120.7712163 15.1512526, 120.7718307 15.1512561, 120.7720157 15.151246)",
230329936,False,,,residential,,,True,150.299,"LINESTRING (120.7712163 15.1512526, 120.7711984 15.1516922, 120.7711666 15.15205, 120.7711548 15.1522308, 120.7711452 15.1522584, 120.7711159 15.1523007, 120.7711103 15.1523257, 120.7710743 15.1525893)",
230329936,False,,,residential,,,False,150.29899999999998,"LINESTRING (120.7710743 15.1525893, 120.7711103 15.1523257, 120.7711159 15.1523007, 120.7711452 15.1522584, 120.7711548 15.1522308, 120.7711666 15.15205, 120.7711984 15.1516922, 120.7712163 15.1512526)",
97240853,False,2,General J. B. Alejandrino Street,tertiary,20,4,False,56.542,"LINESTRING (120.7693845 15.1492613, 120.768979 15.1495859)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,6.749,"LINESTRING (120.7693845 15.1492613, 120.7694203 15.1493112)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,286.56699999999995,"LINESTRING (120.7693845 15.1492613, 120.7687917 15.1483712, 120.7687607 15.1483115, 120.7687086 15.148201, 120.7686791 15.1480935, 120.768663 15.1479537, 120.7686617 15.1478256, 120.7686753 15.1477112, 120.7687338 15.1474108, 120.7688586 15.1469098, 120.7688618 15.1468954)",
1084684147,False,,,residential,,,True,4.609,"LINESTRING (120.7686375 15.1500405, 120.7685958 15.1500306)",
97240853,False,2,General J. B. Alejandrino Street,tertiary,20,4,False,100.755,"LINESTRING (120.7686375 15.1500405, 120.768612 15.1501246, 120.7685899 15.150421, 120.7686086 15.1505201, 120.768657 15.1506314, 120.7687654 15.1507451, 120.7688891 15.150828)",
97240853,False,2,General J. B. Alejandrino Street,tertiary,20,4,True,62.83800000000001,"LINESTRING (120.7686375 15.1500405, 120.7686764 15.1499511, 120.7688708 15.1497, 120.768979 15.1495859)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,6.749,"LINESTRING (120.7694203 15.1493112, 120.7693845 15.1492613)",
221203225,False,1,S. Alcala Street,residential,,3,False,73.333,"LINESTRING (120.7694203 15.1493112, 120.7695937 15.1491654, 120.7697908 15.1490204, 120.7698096 15.1490111, 120.7698283 15.1490131, 120.7699842 15.1490668)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,160.938,"LINESTRING (120.7694203 15.1493112, 120.7696218 15.1495459, 120.7697466 15.1496805, 120.7698734 15.1497956, 120.7700049 15.1498985, 120.7700786 15.1499473, 120.7702428 15.150056, 120.7705685 15.1502144)",
822164048,False,,,residential,,,False,50.034,"LINESTRING (120.7705685 15.1502144, 120.7703528 15.1506133)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,160.938,"LINESTRING (120.7705685 15.1502144, 120.7702428 15.150056, 120.7700786 15.1499473, 120.7700049 15.1498985, 120.7698734 15.1497956, 120.7697466 15.1496805, 120.7696218 15.1495459, 120.7694203 15.1493112)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,69.96300000000001,"LINESTRING (120.7705685 15.1502144, 120.7708917 15.1503801, 120.7711617 15.1504708)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,79.17399999999999,"LINESTRING (120.7718749 15.150632, 120.7717101 15.1506276, 120.771534 15.1505915, 120.7713988 15.1505504, 120.7711617 15.1504708)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,58.653000000000006,"LINESTRING (120.7718749 15.150632, 120.7720082 15.150627, 120.7722061 15.150625, 120.7724209 15.150613)",
230335000,False,2,A.N. Manapat Street,residential,,4,False,70.143,"LINESTRING (120.7718749 15.150632, 120.771903 15.1508397, 120.7719418 15.1510274, 120.7720157 15.151246)",
221204347,False,2,M. L. Quezon Street,residential,,,True,39.739,"LINESTRING (120.7722847 15.149909, 120.7726511 15.1498576)",
230337290,False,1,P. Tan Street,residential,,3,False,79.635,"LINESTRING (120.7722847 15.149909, 120.7724209 15.150613)",
221204347,False,2,M. L. Quezon Street,residential,,,False,105.031,"LINESTRING (120.7722847 15.149909, 120.7717852 15.1500014, 120.7713165 15.150035)",
230337290,False,1,P. Tan Street,residential,,3,True,79.635,"LINESTRING (120.7724209 15.150613, 120.7722847 15.149909)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,58.653,"LINESTRING (120.7724209 15.150613, 120.7722061 15.150625, 120.7720082 15.150627, 120.7718749 15.150632)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,40.087,"LINESTRING (120.7724209 15.150613, 120.772439 15.1506111, 120.7726675 15.1505854, 120.7727924 15.1505765)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,40.086999999999996,"LINESTRING (120.7727924 15.1505765, 120.7726675 15.1505854, 120.772439 15.1506111, 120.7724209 15.150613)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,62.863,"LINESTRING (120.7727924 15.1505765, 120.7728711 15.1505712, 120.7730242 15.1505505, 120.7733717 15.1504951)",
230337311,False,,,residential,,,False,81.365,"LINESTRING (120.7727924 15.1505765, 120.7727721 15.1504651, 120.7726511 15.1498576)",
221204347,False,2,M. L. Quezon Street,residential,,,False,39.739,"LINESTRING (120.7726511 15.1498576, 120.7722847 15.149909)",
221204347,False,2,M. L. Quezon Street,residential,,,True,56.218,"LINESTRING (120.7726511 15.1498576, 120.7731637 15.1497537)",
230337311,False,,,residential,,,True,81.365,"LINESTRING (120.7726511 15.1498576, 120.7727721 15.1504651, 120.7727924 15.1505765)",
230338513,False,,,residential,,,True,98.538,"LINESTRING (120.7764891 15.1473912, 120.7765008 15.1482773)",
50718223,False,2,,tertiary,,4,True,29.556,"LINESTRING (120.7764891 15.1473912, 120.7763718 15.1473806, 120.7762154 15.1473622)",
221206220,False,2,J. M. Espino Street,secondary,20,5,False,167.549,"LINESTRING (120.7767578 15.1494408, 120.7752856 15.1499419)",
221206220,False,2,J. M. Espino Street,secondary,20,5,True,46.223,"LINESTRING (120.7767578 15.1494408, 120.7771838 15.1493798)",
221204798,False,1,,residential,,2.5,False,114.671,"LINESTRING (120.7767578 15.1494408, 120.7770073 15.1501497, 120.7770234 15.1502585, 120.7769805 15.1503387, 120.7769251 15.1504014)",
230338513,False,,,residential,,,False,134.086,"LINESTRING (120.7767578 15.1494408, 120.7765809 15.1490206, 120.7765026 15.1487073, 120.7765008 15.1482773)",
230399718,False,,,residential,,,False,82.57199999999999,"LINESTRING (120.7724836 15.1538656, 120.7725781 15.15362, 120.7726821 15.1533689, 120.7727278 15.1532767, 120.7727547 15.1532515, 120.7727825 15.1532342, 120.7728227 15.1532251)",
230399718,False,,,residential,,,True,19.206,"LINESTRING (120.7732038 15.1531266, 120.7730287 15.1531622)",
230399742,False,,,residential,,,False,110.33200000000002,"LINESTRING (120.7732038 15.1531266, 120.7732883 15.1531084, 120.7734238 15.1530864, 120.7734919 15.1530878, 120.7735351 15.1531033, 120.7735681 15.1531227, 120.7735965 15.1531591, 120.7736236 15.1532036, 120.7736465 15.153212, 120.7737724 15.1531848, 120.7737853 15.1531868, 120.7738008 15.1532042, 120.773917 15.1535332)",
230399742,False,,,residential,,,True,72.551,"LINESTRING (120.7732038 15.1531266, 120.7732119 15.1531719, 120.7732213 15.1532094, 120.7733916 15.153753)",
230399718,False,,,residential,,,False,23.19,"LINESTRING (120.7728227 15.1532251, 120.7730287 15.1531622)",
230399718,False,,,residential,,,True,82.572,"LINESTRING (120.7728227 15.1532251, 120.7727825 15.1532342, 120.7727547 15.1532515, 120.7727278 15.1532767, 120.7726821 15.1533689, 120.7725781 15.15362, 120.7724836 15.1538656)",
230399742,False,,,residential,,,False,72.551,"LINESTRING (120.7733916 15.153753, 120.7732213 15.1532094, 120.7732119 15.1531719, 120.7732038 15.1531266)",
230399742,False,,,residential,,,True,110.33200000000001,"LINESTRING (120.773917 15.1535332, 120.7738008 15.1532042, 120.7737853 15.1531868, 120.7737724 15.1531848, 120.7736465 15.153212, 120.7736236 15.1532036, 120.7735965 15.1531591, 120.7735681 15.1531227, 120.7735351 15.1531033, 120.7734919 15.1530878, 120.7734238 15.1530864, 120.7732883 15.1531084, 120.7732038 15.1531266)",
230399763,False,,,residential,,,False,100.35,"LINESTRING (120.7752906 15.1536494, 120.7753198 15.1536109, 120.7753603 15.1535823, 120.7754408 15.1535383, 120.7754918 15.1535071, 120.7756393 15.1534243, 120.7757841 15.1533622, 120.775867 15.1533286, 120.7759662 15.1532846, 120.7760989 15.1532086)",
221198928,False,2,Aliwalas Street,tertiary,,4,False,61.393,"LINESTRING (120.7760989 15.1532086, 120.7757003 15.1528783, 120.7756635 15.1528506)",
221198928,False,2,Aliwalas Street,tertiary,,4,True,90.263,"LINESTRING (120.7760989 15.1532086, 120.7765239 15.1535572, 120.7766908 15.153694, 120.776739 15.1537351)",
