osmid,highway,oneway,reversed,length,geometry,maxspeed,lanes,name
226406195,residential,False,False,60.496,"LINESTRING (123.541469 8.2128084, 123.5414388 8.2127042, 123.5414046 8.2126007, 123.5413838 8.2125057, 123.5413899 8.2124035, 123.5414341 8.2122841)",,,
226406195,residential,False,True,85.91,"LINESTRING (123.541469 8.2128084, 123.5415119 8.2130009, 123.5415186 8.2131017, 123.5415132 8.2131867, 123.5414636 8.2133539, 123.5414422 8.2134389, 123.5414318 8.2135013, 123.5414194 8.2135643)",,,
405450716,residential,False,True,284.613,"LINESTRING (123.541469 8.2128084, 123.5417372 8.2127473, 123.5421234 8.2126604, 123.5422032 8.2126597, 123.5423025 8.2126903, 123.542395 8.2127427, 123.5437126 8.2136831)",,,
226406195,residential,False,False,85.91,"LINESTRING (123.5414194 8.2135643, 123.5414318 8.2135013, 123.5414422 8.2134389, 123.5414636 8.2133539, 123.5415132 8.2131867, 123.5415186 8.2131017, 123.5415119 8.2130009, 123.541469 8.2128084)",,,
749625943,tertiary,False,True,38.705,"LINESTRING (123.5414194 8.2135643, 123.5413406 8.2136161, 123.5412732 8.2136539, 123.5411203 8.2137472)",40,,
851374866,residential,False,True,148.23000000000002,"LINESTRING (123.5414194 8.2135643, 123.5410935 8.2133061, 123.5407743 8.2130845, 123.5405255 8.2129252, 123.5404408 8.2128552, 123.540342 8.2127673)",,,
964325776,secondary,False,True,222.954,"LINESTRING (123.5414194 8.2135643, 123.5423903 8.2142247, 123.5430863 8.2147038)",40,,
405450711,residential,False,True,57.574,"LINESTRING (123.5437126 8.2136831, 123.5434491 8.2141304)",,,
405450716,residential,False,False,284.61299999999994,"LINESTRING (123.5437126 8.2136831, 123.542395 8.2127427, 123.5423025 8.2126903, 123.5422032 8.2126597, 123.5421234 8.2126604, 123.5417372 8.2127473, 123.541469 8.2128084)",,,
405450716,residential,False,True,112.8,"LINESTRING (123.5437126 8.2136831, 123.5440788 8.2139327, 123.5445334 8.2142897)",,,
405450707,residential,False,False,104.514,"LINESTRING (123.5434491 8.2141304, 123.5442156 8.2146853)",,,
405450711,residential,False,False,57.574,"LINESTRING (123.5434491 8.2141304, 123.5437126 8.2136831)",,,
405450711,residential,False,True,75.229,"LINESTRING (123.5434491 8.2141304, 123.5430863 8.2147038)",,,
749625943,tertiary,False,False,136.67700000000002,"LINESTRING (123.5399951 8.2142479, 123.5400367 8.2142127, 123.5401815 8.2141105, 123.5402989 8.2140514, 123.540502 8.2139791, 123.5409265 8.2138331, 123.5410371 8.213786, 123.5411203 8.2137472)",40,,
749625943,tertiary,False,True,137.364,"LINESTRING (123.5399951 8.2142479, 123.5398811 8.2143707, 123.539566 8.214883, 123.5394573 8.2150304, 123.539338 8.2151578, 123.5392582 8.2152381)",40,,
405450716,residential,False,True,160.762,"LINESTRING (123.5445334 8.2142897, 123.5456814 8.2151837)",,,
964325777,residential,False,True,56.199,"LINESTRING (123.5445334 8.2142897, 123.5442156 8.2146853)",,,
405450716,residential,False,False,112.8,"LINESTRING (123.5445334 8.2142897, 123.5440788 8.2139327, 123.5437126 8.2136831)",,,
405450707,residential,False,True,104.514,"LINESTRING (123.5442156 8.2146853, 123.5434491 8.2141304)",,,
964325777,residential,False,False,56.199,"LINESTRING (123.5442156 8.2146853, 123.5445334 8.2142897)",,,
964325777,residential,False,True,74.219,"LINESTRING (123.5442156 8.2146853, 123.5438387 8.2152388)",,,
405450711,residential,False,False,75.229,"LINESTRING (123.5430863 8.2147038, 123.5434491 8.2141304)",,,
964325776,secondary,False,False,222.954,"LINESTRING (123.5430863 8.2147038, 123.5423903 8.2142247, 123.5414194 8.2135643)",40,,
964325776,secondary,False,True,101.959,"LINESTRING (123.5430863 8.2147038, 123.5432308 8.2148065, 123.5435866 8.2150596, 123.5436432 8.2150998, 123.5438387 8.2152388)",40,,
405450713,secondary,False,False,31.339,"LINESTRING (123.5456814 8.2151837, 123.5455292 8.2154219)",40,2,Gumahan-Diwan Road
405450716,residential,False,False,160.762,"LINESTRING (123.5456814 8.2151837, 123.5445334 8.2142897)",,,
405450713,secondary,False,True,105.50399999999999,"LINESTRING (123.5456814 8.2151837, 123.5458598 8.214891, 123.5459067 8.2147881, 123.5459282 8.2146912, 123.5459382 8.2145652, 123.5459382 8.2144362, 123.5459396 8.2142967)",40,2,Gumahan-Diwan Road
964325777,residential,False,False,74.219,"LINESTRING (123.5438387 8.2152388, 123.5442156 8.2146853)",,,
405450717,tertiary,True,False,68.771,"LINESTRING (123.5438387 8.2152388, 123.5436362 8.2155069, 123.5435842 8.215554, 123.5435303 8.2155865, 123.5434109 8.2156396, 123.5433901 8.2156472)",,,
964325774,secondary,False,True,171.324,"LINESTRING (123.5438387 8.2152388, 123.544705 8.215832, 123.5451221 8.2161108)",40,,
964325776,secondary,False,False,101.959,"LINESTRING (123.5438387 8.2152388, 123.5436432 8.2150998, 123.5435866 8.2150596, 123.5432308 8.2148065, 123.5430863 8.2147038)",40,,
749625943,tertiary,False,False,137.364,"LINESTRING (123.5392582 8.2152381, 123.539338 8.2151578, 123.5394573 8.2150304, 123.539566 8.214883, 123.5398811 8.2143707, 123.5399951 8.2142479)",40,,
405450713,secondary,False,True,88.742,"LINESTRING (123.5451221 8.2161108, 123.5455292 8.2154219)",40,2,Gumahan-Diwan Road
964325774,secondary,False,False,171.324,"LINESTRING (123.5451221 8.2161108, 123.544705 8.215832, 123.5438387 8.2152388)",40,,
964325774,secondary,False,True,350.581,"LINESTRING (123.5451221 8.2161108, 123.5457518 8.2165256, 123.5458886 8.2166145, 123.546014 8.2166882, 123.5462017 8.2167851, 123.5464284 8.2168747, 123.546759 8.2170021, 123.5470211 8.2171116, 123.5479311 8.2175775)",40,,
623081078,residential,False,True,196.48499999999999,"LINESTRING (123.5479311 8.2175775, 123.547795 8.21791, 123.5476474 8.218293, 123.5475522 8.2185306, 123.5475214 8.2186407, 123.5475133 8.2187622, 123.5475314 8.2190004, 123.5475475 8.2190635, 123.5475717 8.2191418, 123.5476314 8.2192473)",,,
964325774,secondary,False,False,350.581,"LINESTRING (123.5479311 8.2175775, 123.5470211 8.2171116, 123.546759 8.2170021, 123.5464284 8.2168747, 123.5462017 8.2167851, 123.546014 8.2166882, 123.5458886 8.2166145, 123.5457518 8.2165256, 123.5451221 8.2161108)",40,,
623081078,residential,False,False,196.48499999999999,"LINESTRING (123.5476314 8.2192473, 123.5475717 8.2191418, 123.5475475 8.2190635, 123.5475314 8.2190004, 123.5475133 8.2187622, 123.5475214 8.2186407, 123.5475522 8.2185306, 123.5476474 8.218293, 123.547795 8.21791, 123.5479311 8.2175775)",,,
623109353,residential,False,True,586.6619999999999,"LINESTRING (123.5476314 8.2192473, 123.5474785 8.219246, 123.5473685 8.2192334, 123.5472833 8.2192148, 123.5471901 8.2191783, 123.5468414 8.2190137, 123.5462272 8.218727, 123.5457082 8.2185126, 123.5453488 8.2183553, 123.5452382 8.2182863, 123.5451835 8.2182382, 123.5451483 8.2181967, 123.5451061 8.2181257, 123.5449424 8.2177713, 123.544815 8.2175205, 123.5447252 8.2173851, 123.5446387 8.2172709, 123.5445354 8.2171594, 123.5444663 8.2170944, 123.544404 8.2170499, 123.5443292 8.2170197, 123.5442055 8.2169869, 123.543828 8.2168866, 123.543657 8.2168342, 123.5434283 8.2167426, 123.5432606 8.2166745)",,,
1002097321,residential,False,False,30.857,"LINESTRING (123.5426619 8.216441, 123.5426251 8.2167161)",,,
1002097321,residential,False,True,74.41,"LINESTRING (123.5426619 8.216441, 123.5427692 8.2157803)",,,
623109353,residential,False,False,70.822,"LINESTRING (123.5426619 8.216441, 123.543144 8.2166272, 123.5432606 8.2166745)",,,
1002097321,residential,False,False,74.41,"LINESTRING (123.5427692 8.2157803, 123.5426619 8.216441)",,,
405450717,tertiary,True,False,243.976,"LINESTRING (123.5427692 8.2157803, 123.5426901 8.2157577, 123.5422106 8.2155772, 123.5418901 8.2154325, 123.5413885 8.2151392, 123.5408145 8.2147662)",,,
