osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry
230533011,residential,False,False,90.721,,,,"LINESTRING (124.1927439 13.0393452, 124.1929253 13.0385487)"
230533011,residential,False,True,90.388,,,,"LINESTRING (124.1927439 13.0393452, 124.1926006 13.040146)"
1007500327,secondary,False,False,71.9,2,Gubat - Prieto Diaz Road,60,"LINESTRING (124.1927439 13.0393452, 124.1934075 13.0393327)"
1007500327,secondary,False,True,191.422,2,Gubat - Prieto Diaz Road,60,"LINESTRING (124.1927439 13.0393452, 124.1909773 13.0393846)"
230533011,residential,False,False,63.799,,,,"LINESTRING (124.1929253 13.0385487, 124.1930419 13.0379863)"
230533011,residential,False,True,90.721,,,,"LINESTRING (124.1929253 13.0385487, 124.1927439 13.0393452)"
734409382,residential,False,False,67.2,,,,"LINESTRING (124.1929253 13.0385487, 124.1935451 13.0385738)"
230533020,residential,False,False,64.214,,,,"LINESTRING (124.1935451 13.0385738, 124.1936138 13.0380002)"
230533036,residential,False,False,85.692,,,,"LINESTRING (124.1935451 13.0385738, 124.1934075 13.0393327)"
734409382,residential,False,False,237.435,,,,"LINESTRING (124.1935451 13.0385738, 124.1957345 13.038674)"
734409382,residential,False,True,67.2,,,,"LINESTRING (124.1935451 13.0385738, 124.1929253 13.0385487)"
230533006,tertiary,False,False,80.324,,,,"LINESTRING (124.1957345 13.038674, 124.1956226 13.0393881)"
734409382,residential,False,True,237.435,,,,"LINESTRING (124.1957345 13.038674, 124.1935451 13.0385738)"
734409378,residential,False,True,108.86200000000001,,,,"LINESTRING (124.1957345 13.038674, 124.1959923 13.0386749, 124.196054 13.039076, 124.1960619 13.0393982)"
230533006,tertiary,False,False,81.321,,,,"LINESTRING (124.1956226 13.0393881, 124.1955069 13.0401107)"
230533006,tertiary,False,True,80.324,,,,"LINESTRING (124.1956226 13.0393881, 124.1957345 13.038674)"
230533013,residential,False,False,47.602,,,,"LINESTRING (124.1956226 13.0393881, 124.1960619 13.0393982)"
230533013,residential,False,True,240.036,,,,"LINESTRING (124.1956226 13.0393881, 124.1939447 13.0393461, 124.1934075 13.0393327)"
230533006,tertiary,False,True,124.159,,,,"LINESTRING (124.1952479 13.0411984, 124.1955069 13.0401107)"
230533008,tertiary,False,True,111.501,,,,"LINESTRING (124.1952479 13.0411984, 124.194222 13.041117)"
230533006,tertiary,False,False,84.745,,,,"LINESTRING (124.1952479 13.0411984, 124.1952107 13.0414037, 124.1951173 13.0417778, 124.1950456 13.0419313)"
734409380,residential,False,True,101.213,,,,"LINESTRING (124.1950456 13.0419313, 124.1941175 13.0418264)"
"[734409381, 230533006]","['residential', 'tertiary']",False,False,187.938,,,,"LINESTRING (124.1950456 13.0419313, 124.1947818 13.0427966, 124.193988 13.0426478)"
230533006,tertiary,False,True,84.745,,,,"LINESTRING (124.1950456 13.0419313, 124.1951173 13.0417778, 124.1952107 13.0414037, 124.1952479 13.0411984)"
230533011,residential,False,False,78.187,,,,"LINESTRING (124.1921758 13.0422588, 124.1923392 13.0415739)"
734409381,residential,False,True,66.06,,,,"LINESTRING (124.1921758 13.0422588, 124.1927685 13.0423986)"
230533011,residential,False,True,78.187,,,,"LINESTRING (124.1923392 13.0415739, 124.1921758 13.0422588)"
230533019,residential,False,False,126.648,,,,"LINESTRING (124.1923392 13.0415739, 124.1911758 13.0414613)"
734409380,residential,False,False,64.236,,,,"LINESTRING (124.1923392 13.0415739, 124.1929283 13.0416399)"
230533011,residential,False,False,80.593,,,,"LINESTRING (124.1923392 13.0415739, 124.1923483 13.0414971, 124.1924497 13.0408572)"
230533008,tertiary,False,False,60.75,,,,"LINESTRING (124.1930682 13.0409447, 124.193624 13.0410175)"
230533008,tertiary,False,True,67.703,,,,"LINESTRING (124.1930682 13.0409447, 124.1924497 13.0408572)"
230533037,secondary,False,False,77.047,2,Bacon-Sawanga-Prieto Diaz Road,40,"LINESTRING (124.1930682 13.0409447, 124.1932053 13.0402648)"
230533037,secondary,False,True,78.774,2,Bacon-Sawanga-Prieto Diaz Road,40,"LINESTRING (124.1930682 13.0409447, 124.1929283 13.0416399)"
230533008,tertiary,False,False,111.501,,,,"LINESTRING (124.194222 13.041117, 124.1952479 13.0411984)"
230533008,tertiary,False,True,65.718,,,,"LINESTRING (124.194222 13.041117, 124.193624 13.0410175)"
230533016,residential,False,False,79.69,,,,"LINESTRING (124.194222 13.041117, 124.1941175 13.0418264)"
230533009,tertiary,False,False,75.86099999999999,,,,"LINESTRING (124.1907761 13.0407812, 124.1905188 13.0407761, 124.1900763 13.0407568)"
230533009,tertiary,False,True,181.60000000000002,,,,"LINESTRING (124.1907761 13.0407812, 124.1913469 13.040802, 124.191928 13.0408087, 124.1924497 13.0408572)"
734409372,residential,False,False,156.801,,,,"LINESTRING (124.1907761 13.0407812, 124.1907375 13.0404391, 124.1907055 13.0402373, 124.1906635 13.039931, 124.1905606 13.0393874)"
908395376,residential,False,True,71.949,,,,"LINESTRING (124.1900763 13.0407568, 124.1901317 13.0414016)"
230533009,tertiary,False,True,75.86099999999999,,,,"LINESTRING (124.1900763 13.0407568, 124.1905188 13.0407761, 124.1907761 13.0407812)"
230533037,secondary,False,False,86.121,2,Bacon-Sawanga-Prieto Diaz Road,40,"LINESTRING (124.1927685 13.0423986, 124.1929283 13.0416399)"
230533037,secondary,False,True,82.269,2,Bacon-Sawanga-Prieto Diaz Road,40,"LINESTRING (124.1927685 13.0423986, 124.1926087 13.0431219)"
734409381,residential,False,False,66.06,,,,"LINESTRING (124.1927685 13.0423986, 124.1921758 13.0422588)"
