osmid,oneway,highway,reversed,length,lanes,geometry,name
128574004,False,tertiary,False,41.382,,"LINESTRING (126.336004 8.3661513, 126.3363301 8.3663368)",
189854997,False,residential,False,85.539,,"LINESTRING (126.336004 8.3661513, 126.3363775 8.3654766)",
196808757,False,tertiary,True,105.021,2,"LINESTRING (126.336004 8.3661513, 126.3352101 8.3656268)",
577922526,False,tertiary,False,48.891,,"LINESTRING (126.336004 8.3661513, 126.3357674 8.3665235)",
128981891,False,unclassified,False,147.15300000000002,,"LINESTRING (126.3380834 8.365796, 126.3382096 8.365882, 126.3386247 8.3661978, 126.33866 8.3662639, 126.3386693 8.3663484, 126.3386637 8.3664145, 126.3386266 8.3665211, 126.3384725 8.3667966)",
257395653,False,unclassified,False,107.976,,"LINESTRING (126.3380834 8.365796, 126.3383749 8.365368, 126.3383857 8.3653482, 126.3383922 8.3653232, 126.3383903 8.3652899, 126.3383791 8.3652612, 126.3381936 8.364972)",
690958148,False,unclassified,True,72.06400000000001,,"LINESTRING (126.3380834 8.365796, 126.3379767 8.3659617, 126.3377409 8.3663484)",Colon Street
196808761,False,residential,False,45.743,,"LINESTRING (126.3374662 8.3661589, 126.3371356 8.3659094)",
196808762,False,residential,False,36.841,,"LINESTRING (126.3374662 8.3661589, 126.3377409 8.3663484)",
690958143,False,residential,False,83.995,,"LINESTRING (126.3374662 8.3661589, 126.3370428 8.3667875)",
690958145,False,residential,True,154.363,,"LINESTRING (126.3374662 8.3661589, 126.3375325 8.3660378, 126.3376803 8.3658007, 126.3381936 8.364972)",
128574007,False,residential,True,43.187,,"LINESTRING (126.3357674 8.3665235, 126.3361091 8.3667147)",
577922526,False,tertiary,False,36.454,,"LINESTRING (126.3357674 8.3665235, 126.3356024 8.3668078)",
577922526,False,tertiary,True,48.891,,"LINESTRING (126.3357674 8.3665235, 126.336004 8.3661513)",
128574004,False,tertiary,False,38.056,,"LINESTRING (126.3370428 8.3667875, 126.3373312 8.3669765)",
128574004,False,tertiary,True,43.603,,"LINESTRING (126.3370428 8.3667875, 126.3367095 8.3665753)",
189854998,False,residential,False,47.765,,"LINESTRING (126.3370428 8.3667875, 126.3368257 8.3671595)",
690958143,False,residential,True,83.995,,"LINESTRING (126.3370428 8.3667875, 126.3374662 8.3661589)",
128981891,False,unclassified,False,83.975,,"LINESTRING (126.3384725 8.3667966, 126.3381438 8.3674782)",
690958146,False,residential,False,40.117,,"LINESTRING (126.3384725 8.3667966, 126.3387958 8.3669635)",
128981891,False,unclassified,True,147.15300000000002,,"LINESTRING (126.3384725 8.3667966, 126.3386266 8.3665211, 126.3386637 8.3664145, 126.3386693 8.3663484, 126.33866 8.3662639, 126.3386247 8.3661978, 126.3382096 8.365882, 126.3380834 8.365796)",
690958146,False,residential,True,94.666,,"LINESTRING (126.3384725 8.3667966, 126.3379762 8.3664925, 126.3377409 8.3663484)",
128574001,False,secondary,False,47.239,,"LINESTRING (126.337117 8.3673447, 126.3373312 8.3669765)",Colon Street
128574001,False,secondary,True,35.439,,"LINESTRING (126.337117 8.3673447, 126.3369425 8.3676126)",Colon Street
128574007,False,residential,False,38.093,,"LINESTRING (126.337117 8.3673447, 126.3368257 8.3671595)",
128574007,False,residential,True,109.631,,"LINESTRING (126.337117 8.3673447, 126.3375072 8.3675496, 126.3379972 8.367807)",
128574003,False,unclassified,False,43.555,,"LINESTRING (126.3352326 8.3674449, 126.3355762 8.3676395)",Magallanes Street
577922526,False,tertiary,False,72.507,,"LINESTRING (126.3352326 8.3674449, 126.3348853 8.3679991)",
577922526,False,tertiary,True,40.444,,"LINESTRING (126.3352326 8.3674449, 126.3354157 8.3671295)",
128981891,False,unclassified,True,83.975,,"LINESTRING (126.3381438 8.3674782, 126.3384725 8.3667966)",
1057082020,False,residential,False,54.311,,"LINESTRING (126.3381438 8.3674782, 126.3385838 8.3676997)",
1057082021,False,unclassified,False,39.96,,"LINESTRING (126.3381438 8.3674782, 126.3379972 8.367807)",
690958147,False,residential,True,105.374,,"LINESTRING (126.3381438 8.3674782, 126.3377138 8.3672127, 126.3373312 8.3669765)",
128574002,False,residential,False,42.121,,"LINESTRING (126.3355762 8.3676395, 126.3357679 8.3673116)",
128574002,False,residential,True,67.415,,"LINESTRING (126.3355762 8.3676395, 126.3352727 8.3681662)",
128574003,False,unclassified,False,43.651,,"LINESTRING (126.3355762 8.3676395, 126.3359139 8.3678456)",Magallanes Street
128574003,False,unclassified,True,43.555,,"LINESTRING (126.3355762 8.3676395, 126.3352326 8.3674449)",Magallanes Street
128574007,False,residential,True,51.522,,"LINESTRING (126.3379972 8.367807, 126.338416 8.3680144)",
1057082021,False,unclassified,False,122.246,,"LINESTRING (126.3379972 8.367807, 126.3375422 8.36881)",
1057082021,False,unclassified,True,39.96,,"LINESTRING (126.3379972 8.367807, 126.3381438 8.3674782)",
128574007,False,residential,False,109.631,,"LINESTRING (126.3379972 8.367807, 126.3375072 8.3675496, 126.337117 8.3673447)",
128574003,False,unclassified,True,37.303,,"LINESTRING (126.3375422 8.36881, 126.3372526 8.3686355)",Magallanes Street
189964829,False,residential,False,56.924,,"LINESTRING (126.3375422 8.36881, 126.3373784 8.3692956)",
1057082021,False,unclassified,True,122.246,,"LINESTRING (126.3375422 8.36881, 126.3379972 8.367807)",
196808757,False,tertiary,False,12.787,2,"LINESTRING (126.3349038 8.3654446, 126.3350013 8.3655072)",
189966924,False,residential,False,61.793000000000006,,"LINESTRING (126.3349038 8.3654446, 126.3346585 8.365291, 126.3344312 8.3651443)",
128574003,False,unclassified,False,43.97,,"LINESTRING (126.3359139 8.3678456, 126.3362518 8.3680568)",Magallanes Street
128574003,False,unclassified,True,43.651,,"LINESTRING (126.3359139 8.3678456, 126.3355762 8.3676395)",Magallanes Street
189964821,False,residential,False,66.058,,"LINESTRING (126.3359139 8.3678456, 126.335589 8.3683452)",
189964821,False,residential,True,43.287,,"LINESTRING (126.3359139 8.3678456, 126.3361274 8.3675186)",
128574001,False,secondary,False,38.272,,"LINESTRING (126.3367572 8.3679039, 126.3369425 8.3676126)",Colon Street
128574001,False,secondary,True,42.924,,"LINESTRING (126.3367572 8.3679039, 126.3365536 8.3682332)",Colon Street
189855001,False,residential,True,38.829,,"LINESTRING (126.3367572 8.3679039, 126.3364523 8.367728)",
257395653,False,unclassified,False,33.514,,"LINESTRING (126.3374309 8.3642889, 126.3371721 8.3641299)",
128574002,False,residential,True,44.838,,"LINESTRING (126.3374309 8.3642889, 126.3373473 8.3644324, 126.337221 8.3646345)",
257395653,False,unclassified,True,66.67,,"LINESTRING (126.3374309 8.3642889, 126.337887 8.3645742, 126.3379384 8.3646158)",
128574001,False,secondary,False,42.924,,"LINESTRING (126.3365536 8.3682332, 126.3367572 8.3679039)",Colon Street
128574001,False,secondary,True,61.191,,"LINESTRING (126.3365536 8.3682332, 126.3362483 8.3686932)",Colon Street
128574003,False,unclassified,False,51.944,,"LINESTRING (126.3365536 8.3682332, 126.3369648 8.3684628)",Magallanes Street
128574003,False,unclassified,True,38.563,,"LINESTRING (126.3365536 8.3682332, 126.3362518 8.3680568)",Magallanes Street
257395653,False,unclassified,False,48.747,,"LINESTRING (126.3381936 8.364972, 126.338053 8.3647505, 126.3380241 8.3647055, 126.3379856 8.3646619, 126.3379384 8.3646158)",
257395653,False,unclassified,True,107.976,,"LINESTRING (126.3381936 8.364972, 126.3383791 8.3652612, 126.3383903 8.3652899, 126.3383922 8.3653232, 126.3383857 8.3653482, 126.3383749 8.365368, 126.3380834 8.365796)",
690958145,False,residential,False,154.363,,"LINESTRING (126.3381936 8.364972, 126.3376803 8.3658007, 126.3375325 8.3660378, 126.3374662 8.3661589)",
189964821,False,residential,False,87.636,,"LINESTRING (126.3371356 8.3659094, 126.3367095 8.3665753)",
196808761,False,residential,False,57.026,,"LINESTRING (126.3371356 8.3659094, 126.3366926 8.3656431)",
196808761,False,residential,True,45.743,,"LINESTRING (126.3371356 8.3659094, 126.3374662 8.3661589)",
189964821,False,residential,True,125.47300000000001,,"LINESTRING (126.3371356 8.3659094, 126.3375497 8.3652504, 126.337609 8.3651461, 126.3377335 8.3649486)",
128574007,False,residential,False,49.171,,"LINESTRING (126.3364826 8.3669576, 126.3361091 8.3667147)",
128574007,False,residential,True,43.917,,"LINESTRING (126.3364826 8.3669576, 126.3368257 8.3671595)",
189964821,False,residential,False,36.045,,"LINESTRING (126.3364826 8.3669576, 126.3363093 8.3672327)",
189964821,False,residential,True,49.297,,"LINESTRING (126.3364826 8.3669576, 126.3367095 8.3665753)",
189854997,False,residential,True,18.384,,"LINESTRING (126.3371721 8.3641299, 126.3370762 8.3642653)",
257395653,False,unclassified,False,85.057,,"LINESTRING (126.3371721 8.3641299, 126.3365183 8.3637216)",
257395653,False,unclassified,True,33.514,,"LINESTRING (126.3371721 8.3641299, 126.3374309 8.3642889)",
128574003,False,unclassified,False,38.563,,"LINESTRING (126.3362518 8.3680568, 126.3365536 8.3682332)",Magallanes Street
128574003,False,unclassified,True,43.97,,"LINESTRING (126.3362518 8.3680568, 126.3359139 8.3678456)",Magallanes Street
189854998,False,residential,False,64.075,,"LINESTRING (126.3362518 8.3680568, 126.3359343 8.3685399)",
189854998,False,residential,True,42.699,,"LINESTRING (126.3362518 8.3680568, 126.3364523 8.367728)",
189855001,False,residential,False,42.658,,"LINESTRING (126.3361274 8.3675186, 126.3364523 8.367728)",
189855001,False,residential,True,45.76,,"LINESTRING (126.3361274 8.3675186, 126.3357679 8.3673116)",
189964821,False,residential,False,43.287,,"LINESTRING (126.3361274 8.3675186, 126.3359139 8.3678456)",
189964821,False,residential,True,37.564,,"LINESTRING (126.3361274 8.3675186, 126.3363093 8.3672327)",
128574002,False,residential,False,36.292,,"LINESTRING (126.3359522 8.3670018, 126.3361091 8.3667147)",
128574002,False,residential,True,39.972,,"LINESTRING (126.3359522 8.3670018, 126.3357679 8.3673116)",
189855002,False,residential,False,46.931,,"LINESTRING (126.3359522 8.3670018, 126.3363093 8.3672327)",
189855002,False,residential,True,44.116,,"LINESTRING (126.3359522 8.3670018, 126.3356024 8.3668078)",
128574001,False,secondary,False,35.439,,"LINESTRING (126.3369425 8.3676126, 126.337117 8.3673447)",Colon Street
128574001,False,secondary,True,38.272,,"LINESTRING (126.3369425 8.3676126, 126.3367572 8.3679039)",Colon Street
189855002,False,residential,True,37.114,,"LINESTRING (126.3369425 8.3676126, 126.3366517 8.3674434)",
189855002,False,residential,False,44.36,,"LINESTRING (126.3363093 8.3672327, 126.3366517 8.3674434)",
189855002,False,residential,True,46.931,,"LINESTRING (126.3363093 8.3672327, 126.3359522 8.3670018)",
189964821,False,residential,False,37.564,,"LINESTRING (126.3363093 8.3672327, 126.3361274 8.3675186)",
189964821,False,residential,True,36.045,,"LINESTRING (126.3363093 8.3672327, 126.3364826 8.3669576)",
189854997,False,residential,False,60.257,,"LINESTRING (126.3365777 8.3651499, 126.3368428 8.3646757)",
189854997,False,residential,True,42.482,,"LINESTRING (126.3365777 8.3651499, 126.3363775 8.3654766)",
847131765,False,residential,False,92.927,,"LINESTRING (126.3365777 8.3651499, 126.3358459 8.3647325)",
128574002,False,residential,False,39.972,,"LINESTRING (126.3357679 8.3673116, 126.3359522 8.3670018)",
128574002,False,residential,True,42.121,,"LINESTRING (126.3357679 8.3673116, 126.3355762 8.3676395)",
189855001,False,residential,False,45.76,,"LINESTRING (126.3357679 8.3673116, 126.3361274 8.3675186)",
189855001,False,residential,True,43.718,,"LINESTRING (126.3357679 8.3673116, 126.3354157 8.3671295)",
189855002,False,residential,False,44.116,,"LINESTRING (126.3356024 8.3668078, 126.3359522 8.3670018)",
577922526,False,tertiary,False,41.249,,"LINESTRING (126.3356024 8.3668078, 126.3354157 8.3671295)",
577922526,False,tertiary,True,36.454,,"LINESTRING (126.3356024 8.3668078, 126.3357674 8.3665235)",
