osmid,highway,oneway,reversed,length,name,lanes,ref,geometry,junction
166970338,tertiary,False,True,129.194,,,,"LINESTRING (-2.7949622 8.0401249, -2.7957225 8.0394387, -2.7958294 8.0393422)",
449271247,residential,False,False,87.438,,,,"LINESTRING (-2.7970289 8.0407206, -2.7964633 8.0412726)",
449271247,residential,False,True,57.222,,,,"LINESTRING (-2.7970289 8.0407206, -2.7974229 8.040385)",
501872685,primary,False,False,61.695,Bondoukou - Sampa,,A102,"LINESTRING (-2.7970289 8.0407206, -2.7974051 8.0411318)",
501872685,primary,False,True,202.33100000000002,Bondoukou - Sampa,,A102,"LINESTRING (-2.7970289 8.0407206, -2.7964409 8.0400373, -2.7960497 8.0395852, -2.7958294 8.0393422)",
169163272,tertiary,False,False,42.662,,,,"LINESTRING (-2.7985147 8.040741, -2.7988094 8.0404919)",
169163272,tertiary,False,True,72.409,,,,"LINESTRING (-2.7985147 8.040741, -2.7980146 8.0411639)",
169163275,residential,False,False,64.848,,,,"LINESTRING (-2.7985147 8.040741, -2.7988967 8.0411849)",
169163275,residential,False,True,108.876,,,,"LINESTRING (-2.7985147 8.040741, -2.7978661 8.0400019)",
169163255,residential,False,False,102.445,,,,"LINESTRING (-2.7977122 8.0410164, -2.7977617 8.0400964)",
169163237,primary,True,False,37.111999999999995,,,,"LINESTRING (-2.7977122 8.0410164, -2.7976281 8.0410212, -2.7975467 8.0410429, -2.7974713 8.0410802, -2.7974051 8.0411318)",roundabout
501872685,primary,False,True,61.695,Bondoukou - Sampa,,A102,"LINESTRING (-2.7974051 8.0411318, -2.7970289 8.0407206)",
169163237,primary,True,False,29.162000000000003,,,,"LINESTRING (-2.7974051 8.0411318, -2.7973612 8.041181, -2.7973258 8.0412363, -2.7972996 8.0412966, -2.7972834 8.0413601)",roundabout
169163272,tertiary,False,False,72.409,,,,"LINESTRING (-2.7980146 8.0411639, -2.7985147 8.040741)",
169163237,primary,True,False,38.14,,,,"LINESTRING (-2.7980146 8.0411639, -2.7979524 8.0411042, -2.7978791 8.0410586, -2.7977979 8.0410288, -2.7977122 8.0410164)",roundabout
169163252,residential,False,True,90.817,,,,"LINESTRING (-2.7964633 8.0412726, -2.7972834 8.0413601)",
449271247,residential,False,False,40.989,,,,"LINESTRING (-2.7964633 8.0412726, -2.7961886 8.0415214)",
449271247,residential,False,True,87.438,,,,"LINESTRING (-2.7964633 8.0412726, -2.7970289 8.0407206)",
169163252,residential,False,False,90.817,,,,"LINESTRING (-2.7972834 8.0413601, -2.7964633 8.0412726)",
169163237,primary,True,False,41.251,,,,"LINESTRING (-2.7972834 8.0413601, -2.7972783 8.0414527, -2.7972941 8.0415441, -2.7973302 8.0416297, -2.7973846 8.0417052)",roundabout
169163258,residential,False,False,125.68,,,,"LINESTRING (-2.7981094 8.0414728, -2.7992448 8.0415894)",
169163237,primary,True,False,36.818,,,,"LINESTRING (-2.7981094 8.0414728, -2.7981099 8.04139, -2.7980937 8.0413087, -2.7980615 8.0412324, -2.7980146 8.0411639)",roundabout
449271247,residential,False,False,218.309,,,,"LINESTRING (-2.7961886 8.0415214, -2.7947131 8.0428329)",
449271247,residential,False,True,40.989,,,,"LINESTRING (-2.7961886 8.0415214, -2.7964633 8.0412726)",
784088936,residential,False,False,101.719,,,,"LINESTRING (-2.7961886 8.0415214, -2.7967879 8.0422176)",
784088936,residential,False,True,205.781,,,,"LINESTRING (-2.7961886 8.0415214, -2.7949622 8.0401249)",
169163258,residential,False,True,125.68,,,,"LINESTRING (-2.7992448 8.0415894, -2.7981094 8.0414728)",
169163275,residential,False,False,12.767,,,,"LINESTRING (-2.7992448 8.0415894, -2.79932 8.0416768)",
169163275,residential,False,True,59.093,,,,"LINESTRING (-2.7992448 8.0415894, -2.7988967 8.0411849)",
169163275,residential,False,False,152.988,,,,"LINESTRING (-2.79932 8.0416768, -2.8002426 8.0427056)",
169163275,residential,False,True,12.767,,,,"LINESTRING (-2.79932 8.0416768, -2.7992448 8.0415894)",
246436222,primary,False,False,121.596,,2,A1,"LINESTRING (-2.79932 8.0416768, -2.7988905 8.0420441, -2.7984864 8.0423941)",
246436222,primary,False,True,175.437,,2,A1,"LINESTRING (-2.79932 8.0416768, -2.7996057 8.0414184, -2.7998976 8.0411544, -2.8004984 8.0406148)",
172174816,residential,False,False,86.963,,,,"LINESTRING (-2.7973846 8.0417052, -2.7967879 8.0422176)",
169163237,primary,True,False,38.808,,,,"LINESTRING (-2.7973846 8.0417052, -2.7974501 8.0417635, -2.7975265 8.041807, -2.7976105 8.0418335, -2.7976982 8.0418419)",roundabout
778908235,primary,False,False,92.338,Koutouba - Bondoukou,,,"LINESTRING (-2.7979618 8.0417462, -2.7984864 8.0423941)",
169163237,primary,True,False,35.288,,,,"LINESTRING (-2.7979618 8.0417462, -2.7980182 8.0416898, -2.7980626 8.0416237, -2.7980934 8.0415504, -2.7981094 8.0414728)",roundabout
169163260,residential,False,False,139.323,,,,"LINESTRING (-2.7976982 8.0418419, -2.7976854 8.0430948)",
169163237,primary,True,False,31.491999999999997,,,,"LINESTRING (-2.7976982 8.0418419, -2.7977694 8.0418353, -2.7978384 8.0418167, -2.7979032 8.0417867, -2.7979618 8.0417462)",roundabout
172174816,residential,False,True,86.963,,,,"LINESTRING (-2.7967879 8.0422176, -2.7973846 8.0417052)",
172174821,residential,False,False,191.811,,,,"LINESTRING (-2.7967879 8.0422176, -2.7954738 8.0433501)",
784088936,residential,False,False,138.093,,,,"LINESTRING (-2.7967879 8.0422176, -2.7975974 8.0431662)",
784088936,residential,False,True,101.719,,,,"LINESTRING (-2.7967879 8.0422176, -2.7961886 8.0415214)",
172174827,residential,False,False,68.52,,,,"LINESTRING (-2.7947131 8.0428329, -2.7943283 8.0423486)",
172174827,residential,False,True,69.443,,,,"LINESTRING (-2.7947131 8.0428329, -2.7951102 8.0433181)",
449271247,residential,False,True,218.309,,,,"LINESTRING (-2.7947131 8.0428329, -2.7961886 8.0415214)",
169163259,residential,False,False,117.679,,,,"LINESTRING (-2.7976854 8.0430948, -2.7984864 8.0423941)",
169163259,residential,False,True,12.526,,,,"LINESTRING (-2.7976854 8.0430948, -2.7975974 8.0431662)",
169163260,residential,False,True,139.323,,,,"LINESTRING (-2.7976854 8.0430948, -2.7976982 8.0418419)",
169163259,residential,False,False,12.526,,,,"LINESTRING (-2.7975974 8.0431662, -2.7976854 8.0430948)",
784088936,residential,False,True,138.093,,,,"LINESTRING (-2.7975974 8.0431662, -2.7967879 8.0422176)",
784088936,residential,False,False,150.285,,,,"LINESTRING (-2.7975974 8.0431662, -2.7979195 8.0435478, -2.7984728 8.0442032)",
784088936,residential,False,True,7.214,,,,"LINESTRING (-2.7985148 8.044253, -2.7984728 8.0442032)",
172174814,residential,False,False,104.448,,,,"LINESTRING (-2.7996278 8.0353955, -2.7992162 8.0362418)",
317500918,unclassified,False,True,63.594,,,,"LINESTRING (-2.7996278 8.0353955, -2.8001011 8.0357233)",
172174829,unclassified,False,False,32.893,,,,"LINESTRING (-2.7957468 8.0356432, -2.7955136 8.0358281)",
172174852,unclassified,False,False,50.849000000000004,,,,"LINESTRING (-2.7957468 8.0356432, -2.7957395 8.0358367, -2.7957335 8.0361003)",
317500918,unclassified,False,False,63.594,,,,"LINESTRING (-2.8001011 8.0357233, -2.7996278 8.0353955)",
317500918,unclassified,False,True,98.674,,,,"LINESTRING (-2.8001011 8.0357233, -2.8008024 8.0362758)",
449765547,residential,False,False,41.115,,,,"LINESTRING (-2.7980891 8.0357902, -2.7978221 8.0355317)",
172174850,residential,False,False,162.505,,,,"LINESTRING (-2.7980891 8.0357902, -2.7977251 8.0365717, -2.7977077 8.0365972, -2.7976768 8.0366063, -2.7971336 8.0365892)",
172174829,unclassified,False,False,225.086,,,,"LINESTRING (-2.7955136 8.0358281, -2.7939587 8.0371423)",
172174829,unclassified,False,True,32.893,,,,"LINESTRING (-2.7955136 8.0358281, -2.7957468 8.0356432)",
172174832,residential,False,True,72.707,,,,"LINESTRING (-2.8008024 8.0362758, -2.800507 8.0368606)",
317500918,unclassified,False,False,98.674,,,,"LINESTRING (-2.8008024 8.0362758, -2.8001011 8.0357233)",
317500918,unclassified,False,True,212.863,,,,"LINESTRING (-2.8008024 8.0362758, -2.8023431 8.0374322)",
172174850,residential,False,False,191.149,,,,"LINESTRING (-2.7957165 8.0365457, -2.7943941 8.0376595)",
172174850,residential,False,True,156.102,,,,"LINESTRING (-2.7957165 8.0365457, -2.7971336 8.0365892)",
172174852,unclassified,False,False,72.029,,,,"LINESTRING (-2.7957165 8.0365457, -2.7956771 8.0371923)",
172174852,unclassified,False,True,49.562,,,,"LINESTRING (-2.7957165 8.0365457, -2.7957335 8.0361003)",
172174850,residential,False,False,156.102,,,,"LINESTRING (-2.7971336 8.0365892, -2.7957165 8.0365457)",
449765551,residential,False,False,69.294,,,,"LINESTRING (-2.7971336 8.0365892, -2.7970835 8.0372104)",
449765551,residential,False,True,43.293,,,,"LINESTRING (-2.7971336 8.0365892, -2.7971609 8.0362008)",
172174850,residential,False,True,162.505,,,,"LINESTRING (-2.7971336 8.0365892, -2.7976768 8.0366063, -2.7977077 8.0365972, -2.7977251 8.0365717, -2.7980891 8.0357902)",
638238124,unclassified,False,True,60.355,,,,"LINESTRING (-2.7982163 8.03698, -2.7982988 8.0375166)",
172174792,unclassified,False,False,47.073,,,,"LINESTRING (-2.7982163 8.03698, -2.7981287 8.0370803, -2.7980362 8.037164, -2.7978952 8.037255)",
169163272,tertiary,False,True,79.819,,,,"LINESTRING (-2.8028554 8.0369243, -2.8023431 8.0374322)",
172174789,primary,False,False,74.87,Bondoukou - Sampa,,A102,"LINESTRING (-2.7939587 8.0371423, -2.7943941 8.0376595)",
172174829,unclassified,False,True,225.086,,,,"LINESTRING (-2.7939587 8.0371423, -2.7955136 8.0358281)",
172174792,unclassified,False,True,154.862,,,,"LINESTRING (-2.7956771 8.0371923, -2.7970835 8.0372104)",
172174852,unclassified,False,True,72.029,,,,"LINESTRING (-2.7956771 8.0371923, -2.7957165 8.0365457)",
172174792,unclassified,False,False,57.419999999999995,,,,"LINESTRING (-2.7956771 8.0371923, -2.7956462 8.0374769, -2.7956276 8.0375258, -2.7955843 8.0375749, -2.7955006 8.0376513)",
172174792,unclassified,False,False,54.132,,,,"LINESTRING (-2.7978952 8.037255, -2.797405 8.0372177)",
172174792,unclassified,False,True,47.073,,,,"LINESTRING (-2.7978952 8.037255, -2.7980362 8.037164, -2.7981287 8.0370803, -2.7982163 8.03698)",
638238123,unclassified,False,True,53.678,,,,"LINESTRING (-2.7978952 8.037255, -2.7979986 8.0372941, -2.7981039 8.0373519, -2.7982038 8.0374296, -2.7982988 8.0375166)",
172174832,residential,False,False,65.078,,,,"LINESTRING (-2.8000111 8.0379151, -2.8002521 8.0373807)",
172174832,residential,False,True,31.231,,,,"LINESTRING (-2.8000111 8.0379151, -2.7998969 8.0381722)",
317502627,residential,False,False,157.97,,,,"LINESTRING (-2.8000111 8.0379151, -2.7987006 8.0373368)",
172174851,unclassified,False,False,73.915,,,,"LINESTRING (-2.7984211 8.037924, -2.7985929 8.0385666)",
172174851,unclassified,False,True,7.585,,,,"LINESTRING (-2.7984211 8.037924, -2.7984033 8.0378581)",
317499696,residential,False,False,109.297,,,,"LINESTRING (-2.7984211 8.037924, -2.7974552 8.0381508)",
169163272,tertiary,False,False,119.808,,,,"LINESTRING (-2.8015204 8.0381374, -2.8023431 8.0374322)",
169163272,tertiary,False,True,125.366,,,,"LINESTRING (-2.8015204 8.0381374, -2.8006603 8.0388762)",
172174795,residential,False,False,126.739,,,,"LINESTRING (-2.8015204 8.0381374, -2.8022714 8.0390012)",
172174795,residential,False,True,40.033,,,,"LINESTRING (-2.8015204 8.0381374, -2.8012849 8.0378631)",
172174789,primary,False,False,165.056,Bondoukou - Sampa,,A102,"LINESTRING (-2.7948659 8.038205, -2.7958294 8.0393422)",
172174789,primary,False,True,79.86,Bondoukou - Sampa,,A102,"LINESTRING (-2.7948659 8.038205, -2.7943941 8.0376595)",
172174792,unclassified,False,True,93.136,,,,"LINESTRING (-2.7948659 8.038205, -2.7955006 8.0376513)",
501879782,unclassified,False,False,76.228,,,,"LINESTRING (-2.7948659 8.038205, -2.794336 8.0386462)",
172174851,unclassified,False,True,73.915,,,,"LINESTRING (-2.7985929 8.0385666, -2.7984211 8.037924)",
172174841,tertiary,False,False,56.29,,,,"LINESTRING (-2.7985929 8.0385666, -2.7982911 8.0386385, -2.7980946 8.0386796)",
172174841,tertiary,False,True,117.78200000000001,,,,"LINESTRING (-2.7985929 8.0385666, -2.7987302 8.038545, -2.7988771 8.038549, -2.7990186 8.0385828, -2.7995714 8.0387849, -2.7996173 8.0388017)",
172174832,residential,False,False,76.468,,,,"LINESTRING (-2.7996173 8.0388017, -2.7998969 8.0381722)",
172174841,tertiary,False,True,91.45,,,,"LINESTRING (-2.7996173 8.0388017, -2.8003918 8.0390988)",
172174841,tertiary,False,False,117.782,,,,"LINESTRING (-2.7996173 8.0388017, -2.7995714 8.0387849, -2.7990186 8.0385828, -2.7988771 8.038549, -2.7987302 8.038545, -2.7985929 8.0385666)",
501879782,unclassified,False,True,56.986,,,,"LINESTRING (-2.7939605 8.0389989, -2.794336 8.0386462)",
784088936,residential,False,False,166.854,,,,"LINESTRING (-2.7939605 8.0389989, -2.7949622 8.0401249)",
172174795,residential,False,True,126.739,,,,"LINESTRING (-2.8022714 8.0390012, -2.8015204 8.0381374)",
246436222,primary,False,False,74.603,,2,A1,"LINESTRING (-2.8022714 8.0390012, -2.8017741 8.0394569)",
246436222,primary,False,True,79.878,,2,A1,"LINESTRING (-2.8022714 8.0390012, -2.8028021 8.0385114)",
169163272,tertiary,False,False,26.014,,,,"LINESTRING (-2.8003918 8.0390988, -2.8005742 8.0389501)",
172174841,tertiary,False,False,91.45,,,,"LINESTRING (-2.8003918 8.0390988, -2.7996173 8.0388017)",
169163272,tertiary,False,True,95.634,,,,"LINESTRING (-2.8003918 8.0390988, -2.7998493 8.0395903, -2.799751 8.0396794)",
172174841,tertiary,False,True,54.153,,,,"LINESTRING (-2.7962082 8.0390887, -2.796687 8.0389773)",
317499695,residential,False,False,173.228,,,,"LINESTRING (-2.7962082 8.0390887, -2.7955193 8.0376881)",
172174841,tertiary,False,False,50.555,,,,"LINESTRING (-2.7962082 8.0390887, -2.796103 8.0391413, -2.7960178 8.0391917, -2.7958294 8.0393422)",
169163272,tertiary,False,True,71.032,,,,"LINESTRING (-2.799751 8.0396794, -2.7992589 8.0400925)",
172174805,unclassified,False,True,32.342,,,,"LINESTRING (-2.799751 8.0396794, -2.7999369 8.0399046)",
169163272,tertiary,False,False,95.634,,,,"LINESTRING (-2.799751 8.0396794, -2.7998493 8.0395903, -2.8003918 8.0390988)",
172174805,unclassified,False,False,67.813,,,,"LINESTRING (-2.8004984 8.0406148, -2.8001221 8.040132)",
172174805,unclassified,False,True,156.203,,,,"LINESTRING (-2.8004984 8.0406148, -2.8014174 8.041685)",
246436222,primary,False,False,175.437,,2,A1,"LINESTRING (-2.8004984 8.0406148, -2.7998976 8.0411544, -2.7996057 8.0414184, -2.79932 8.0416768)",
246436222,primary,False,True,190.541,,2,A1,"LINESTRING (-2.8004984 8.0406148, -2.8009759 8.0401771, -2.8017741 8.0394569)",
172174805,unclassified,False,True,130.464,,,,"LINESTRING (-2.8018493 8.0421806, -2.8025969 8.0430909)",
172174849,residential,False,False,85.386,,,,"LINESTRING (-2.8018493 8.0421806, -2.8012768 8.0426986)",
172174849,residential,False,True,76.255,,,,"LINESTRING (-2.8018493 8.0421806, -2.8023848 8.0417457)",
172174805,unclassified,False,False,72.789,,,,"LINESTRING (-2.8018493 8.0421806, -2.8014706 8.0417469, -2.8014174 8.041685)",
172174805,unclassified,False,False,130.464,,,,"LINESTRING (-2.8025969 8.0430909, -2.8018493 8.0421806)",
172174836,residential,False,False,88.053,,,,"LINESTRING (-2.8025969 8.0430909, -2.8019738 8.0435873)",
169163275,residential,False,False,62.004,,,,"LINESTRING (-2.8006924 8.0432036, -2.80107 8.0436173)",
172174849,residential,False,False,126.045,,,,"LINESTRING (-2.8006924 8.0432036, -2.7998331 8.0439526)",
172174849,residential,False,True,85.401,,,,"LINESTRING (-2.8006924 8.0432036, -2.8012768 8.0426986)",
169163275,residential,False,True,74.331,,,,"LINESTRING (-2.8006924 8.0432036, -2.800283 8.0427413, -2.8002426 8.0427056)",
172174827,residential,False,False,69.443,,,,"LINESTRING (-2.7951102 8.0433181, -2.7947131 8.0428329)",
172174855,residential,True,False,37.665,,,,"LINESTRING (-2.7951102 8.0433181, -2.7950645 8.0433685, -2.795034 8.0434292, -2.7950207 8.0434956, -2.7950258 8.0435632, -2.7950487 8.043627)",roundabout
172174821,residential,False,True,191.811,,,,"LINESTRING (-2.7954738 8.0433501, -2.7967879 8.0422176)",
172174855,residential,True,False,44.62,,,,"LINESTRING (-2.7954738 8.0433501, -2.7954244 8.0433045, -2.7953647 8.0432733, -2.7952988 8.0432586, -2.7952313 8.0432615, -2.7951669 8.0432818, -2.7951102 8.0433181)",roundabout
172174855,residential,True,False,44.228,,,,"LINESTRING (-2.7954378 8.0437073, -2.7954837 8.043659, -2.7955154 8.0436006, -2.7955307 8.0435361, -2.7955286 8.0434698, -2.7955091 8.0434064, -2.7954738 8.0433501)",roundabout
172174849,residential,False,True,126.045,,,,"LINESTRING (-2.7998331 8.0439526, -2.8006924 8.0432036)",
778908235,primary,False,True,75.857,Koutouba - Bondoukou,,,"LINESTRING (-2.7998331 8.0439526, -2.7994224 8.0434737, -2.7993869 8.0434328)",
169163275,residential,False,True,62.013,,,,"LINESTRING (-2.8014476 8.0440311, -2.80107 8.0436173)",
172174836,residential,False,True,76.104,,,,"LINESTRING (-2.8014476 8.0440311, -2.8019738 8.0435873)",
172174792,unclassified,False,False,35.407,,,,"LINESTRING (-2.797405 8.0372177, -2.7970835 8.0372104)",
172174792,unclassified,False,True,54.132,,,,"LINESTRING (-2.797405 8.0372177, -2.7978952 8.037255)",
317499697,residential,False,False,57.702,,,,"LINESTRING (-2.797405 8.0372177, -2.7974099 8.0377366)",
317499697,residential,False,False,46.326,,,,"LINESTRING (-2.7974099 8.0377366, -2.7974552 8.0381508)",
317499697,residential,False,True,57.702,,,,"LINESTRING (-2.7974099 8.0377366, -2.797405 8.0372177)",
317499699,residential,False,True,119.022,,,,"LINESTRING (-2.7974099 8.0377366, -2.7966475 8.0377218, -2.7965657 8.0377317, -2.7964765 8.0377543, -2.7963468 8.0378162)",
317499699,residential,False,True,65.784,,,,"LINESTRING (-2.7963468 8.0378162, -2.7965392 8.0383763)",
317499698,residential,False,False,96.151,,,,"LINESTRING (-2.7963468 8.0378162, -2.7963142 8.0377622, -2.796272 8.03773, -2.7962089 8.0377091, -2.7955193 8.0376881)",
317499699,residential,False,False,119.02199999999999,,,,"LINESTRING (-2.7963468 8.0378162, -2.7964765 8.0377543, -2.7965657 8.0377317, -2.7966475 8.0377218, -2.7974099 8.0377366)",
317499696,residential,False,False,103.924,,,,"LINESTRING (-2.7974552 8.0381508, -2.7965392 8.0383763)",
317499696,residential,False,True,109.297,,,,"LINESTRING (-2.7974552 8.0381508, -2.7984211 8.037924)",
317499697,residential,False,True,46.326,,,,"LINESTRING (-2.7974552 8.0381508, -2.7974099 8.0377366)",
317499696,residential,False,True,103.924,,,,"LINESTRING (-2.7965392 8.0383763, -2.7974552 8.0381508)",
317499699,residential,False,False,65.784,,,,"LINESTRING (-2.7965392 8.0383763, -2.7963468 8.0378162)",
317499699,residential,False,True,68.781,,,,"LINESTRING (-2.7965392 8.0383763, -2.796687 8.0389773)",
501879782,unclassified,False,False,56.986,,,,"LINESTRING (-2.794336 8.0386462, -2.7939605 8.0389989)",
501879782,unclassified,False,True,76.228,,,,"LINESTRING (-2.794336 8.0386462, -2.7948659 8.038205)",
172174841,tertiary,False,False,54.153,,,,"LINESTRING (-2.796687 8.0389773, -2.7962082 8.0390887)",
172174841,tertiary,False,True,27.302,,,,"LINESTRING (-2.796687 8.0389773, -2.7969291 8.0389242)",
317499699,residential,False,False,68.781,,,,"LINESTRING (-2.796687 8.0389773, -2.7965392 8.0383763)",
172174814,residential,False,False,65.673,,,,"LINESTRING (-2.7992162 8.0362418, -2.7989616 8.0367759)",
172174814,residential,False,True,104.448,,,,"LINESTRING (-2.7992162 8.0362418, -2.7996278 8.0353955)",
317502629,residential,False,False,157.901,,,,"LINESTRING (-2.7992162 8.0362418, -2.800507 8.0368606)",
172174814,residential,False,False,68.671,,,,"LINESTRING (-2.7989616 8.0367759, -2.7987006 8.0373368)",
172174814,residential,False,True,65.673,,,,"LINESTRING (-2.7989616 8.0367759, -2.7992162 8.0362418)",
317502626,residential,False,False,157.199,,,,"LINESTRING (-2.7989616 8.0367759, -2.8002521 8.0373807)",
172174814,residential,False,False,66.57,,,,"LINESTRING (-2.7987006 8.0373368, -2.7984033 8.0378581)",
172174814,residential,False,True,68.671,,,,"LINESTRING (-2.7987006 8.0373368, -2.7989616 8.0367759)",
317502627,residential,False,True,157.97,,,,"LINESTRING (-2.7987006 8.0373368, -2.8000111 8.0379151)",
172174832,residential,False,False,56.863,,,,"LINESTRING (-2.8002521 8.0373807, -2.800475 8.0369194)",
172174832,residential,False,True,65.078,,,,"LINESTRING (-2.8002521 8.0373807, -2.8000111 8.0379151)",
317502626,residential,False,True,157.199,,,,"LINESTRING (-2.8002521 8.0373807, -2.7989616 8.0367759)",
169163272,tertiary,False,False,12.546,,,,"LINESTRING (-2.8005742 8.0389501, -2.8006603 8.0388762)",
169163272,tertiary,False,True,26.014,,,,"LINESTRING (-2.8005742 8.0389501, -2.8003918 8.0390988)",
317502628,residential,False,False,86.516,,,,"LINESTRING (-2.8005742 8.0389501, -2.8007794 8.0391712, -2.8008156 8.039217, -2.8008416 8.0392582, -2.8009312 8.0394218, -2.8010173 8.0395859)",
246436222,primary,False,True,74.603,,2,A1,"LINESTRING (-2.8017741 8.0394569, -2.8022714 8.0390012)",
317502631,residential,False,True,84.551,,,,"LINESTRING (-2.8017741 8.0394569, -2.8010173 8.0395859)",
246436222,primary,False,False,190.541,,2,A1,"LINESTRING (-2.8017741 8.0394569, -2.8009759 8.0401771, -2.8004984 8.0406148)",
317502631,residential,False,False,84.551,,,,"LINESTRING (-2.8010173 8.0395859, -2.8017741 8.0394569)",
317502631,residential,False,True,124.121,,,,"LINESTRING (-2.8010173 8.0395859, -2.7999369 8.0399046)",
317502628,residential,False,True,86.51599999999999,,,,"LINESTRING (-2.8010173 8.0395859, -2.8009312 8.0394218, -2.8008416 8.0392582, -2.8008156 8.039217, -2.8007794 8.0391712, -2.8005742 8.0389501)",
172174805,unclassified,False,False,32.342,,,,"LINESTRING (-2.7999369 8.0399046, -2.799751 8.0396794)",
172174805,unclassified,False,True,32.483,,,,"LINESTRING (-2.7999369 8.0399046, -2.8001221 8.040132)",
317502631,residential,False,False,124.121,,,,"LINESTRING (-2.7999369 8.0399046, -2.8010173 8.0395859)",
172174841,tertiary,False,False,76.414,,,,"LINESTRING (-2.7980946 8.0386796, -2.797415 8.038819)",
317503053,residential,False,True,202.771,,,,"LINESTRING (-2.7980946 8.0386796, -2.7992589 8.0400925)",
172174841,tertiary,False,True,56.29,,,,"LINESTRING (-2.7980946 8.0386796, -2.7982911 8.0386385, -2.7985929 8.0385666)",
172174841,tertiary,False,False,54.763,,,,"LINESTRING (-2.797415 8.038819, -2.7969291 8.0389242)",
172174841,tertiary,False,True,76.414,,,,"LINESTRING (-2.797415 8.038819, -2.7980946 8.0386796)",
317503052,residential,False,True,241.191,,,,"LINESTRING (-2.797415 8.038819, -2.7988094 8.0404919)",
169163272,tertiary,False,False,71.032,,,,"LINESTRING (-2.7992589 8.0400925, -2.799751 8.0396794)",
169163272,tertiary,False,True,66.496,,,,"LINESTRING (-2.7992589 8.0400925, -2.7988094 8.0404919)",
317503053,residential,False,False,202.771,,,,"LINESTRING (-2.7992589 8.0400925, -2.7980946 8.0386796)",
169163272,tertiary,False,False,66.496,,,,"LINESTRING (-2.7988094 8.0404919, -2.7992589 8.0400925)",
169163272,tertiary,False,True,42.662,,,,"LINESTRING (-2.7988094 8.0404919, -2.7985147 8.040741)",
317503052,residential,False,False,241.191,,,,"LINESTRING (-2.7988094 8.0404919, -2.797415 8.038819)",
172174849,residential,False,False,85.401,,,,"LINESTRING (-2.8012768 8.0426986, -2.8006924 8.0432036)",
172174849,residential,False,True,85.386,,,,"LINESTRING (-2.8012768 8.0426986, -2.8018493 8.0421806)",
317503054,residential,False,False,125.117,,,,"LINESTRING (-2.8012768 8.0426986, -2.8019738 8.0435873)",
172174836,residential,False,False,76.104,,,,"LINESTRING (-2.8019738 8.0435873, -2.8014476 8.0440311)",
172174836,residential,False,True,88.053,,,,"LINESTRING (-2.8019738 8.0435873, -2.8025969 8.0430909)",
