osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,junction
373200361,residential,False,True,60.392,,,,"LINESTRING (-6.1882062 8.0550002, -6.1887547 8.0549945)",
489172551,secondary,False,False,66.223,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1882062 8.0550002, -6.1882763 8.0555917)",
489172551,secondary,False,True,110.977,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1882062 8.0550002, -6.1881179 8.054006)",
489172594,residential,False,False,108.334,,,,"LINESTRING (-6.1882062 8.0550002, -6.1872299 8.0551217)",
293636062,secondary,False,False,63.29,,,,"LINESTRING (-6.1882763 8.0555917, -6.1877029 8.0556321)",
489172551,secondary,False,False,129.402,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1882763 8.0555917, -6.1887325 8.0566642)",
489172551,secondary,False,True,66.223,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1882763 8.0555917, -6.1882062 8.0550002)",
293636062,secondary,False,False,70.863,,,,"LINESTRING (-6.1872724 8.055668, -6.1866304 8.0557134)",
293636062,secondary,False,True,47.565,,,,"LINESTRING (-6.1872724 8.055668, -6.1877029 8.0556321)",
489172595,residential,False,False,60.926,,,,"LINESTRING (-6.1872724 8.055668, -6.1872299 8.0551217)",
373200389,residential,False,True,165.776,,,,"LINESTRING (-6.1872724 8.055668, -6.1872929 8.0560481, -6.1873292 8.05623, -6.187678 8.0570879)",
373189259,residential,False,False,155.98,,,,"LINESTRING (-6.1902536 8.0605018, -6.1889289 8.0609992)",
489172551,secondary,False,True,67.265,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1902536 8.0605018, -6.1900319 8.0599381)",
373189259,residential,False,True,155.98,,,,"LINESTRING (-6.1889289 8.0609992, -6.1902536 8.0605018)",
1225851858,residential,False,True,43.455,,,,"LINESTRING (-6.1889289 8.0609992, -6.1885415 8.061074)",
"[785084539, 373200389]",residential,False,False,230.15499999999997,,,,"LINESTRING (-6.1889289 8.0609992, -6.1888875 8.0607792, -6.1888379 8.0603981, -6.1888164 8.0602176, -6.1887943 8.0600562, -6.1887494 8.0598989, -6.1886598 8.0596767, -6.1883955 8.0590119)",
373200361,residential,False,False,59.006,,,,"LINESTRING (-6.1901253 8.0548769, -6.189591 8.0549184)",
373200361,residential,False,True,42.119,,,,"LINESTRING (-6.1901253 8.0548769, -6.1905063 8.0548427)",
489172546,residential,False,True,93.793,,,,"LINESTRING (-6.1901253 8.0548769, -6.1901636 8.0555561, -6.1901831 8.0557182)",
373200361,residential,False,False,83.39,,,,"LINESTRING (-6.189591 8.0549184, -6.1888374 8.0549936)",
373200361,residential,False,True,59.006,,,,"LINESTRING (-6.189591 8.0549184, -6.1901253 8.0548769)",
373200374,residential,False,False,113.633,,,,"LINESTRING (-6.189591 8.0549184, -6.1895117 8.0538995)",
1250679046,residential,False,True,65.721,,,,"LINESTRING (-6.189591 8.0549184, -6.1896104 8.0549639, -6.1896184 8.0550057, -6.189647 8.055504)",
373200361,residential,False,False,9.106,,,,"LINESTRING (-6.1888374 8.0549936, -6.1887547 8.0549945)",
373200361,residential,False,True,83.39,,,,"LINESTRING (-6.1888374 8.0549936, -6.189591 8.0549184)",
373200365,residential,False,True,115.967,,,,"LINESTRING (-6.1888374 8.0549936, -6.1887615 8.0539534)",
489172594,residential,False,False,66.795,,,,"LINESTRING (-6.1872299 8.0551217, -6.186625 8.0551678)",
489172594,residential,False,True,108.334,,,,"LINESTRING (-6.1872299 8.0551217, -6.1882062 8.0550002)",
489172595,residential,False,False,116.855,,,,"LINESTRING (-6.1872299 8.0551217, -6.1871484 8.0540739)",
489172595,residential,False,True,60.926,,,,"LINESTRING (-6.1872299 8.0551217, -6.1872724 8.055668)",
489172594,residential,False,False,42.801,,,,"LINESTRING (-6.186625 8.0551678, -6.1862374 8.0551974)",
489172594,residential,False,True,66.795,,,,"LINESTRING (-6.186625 8.0551678, -6.1872299 8.0551217)",
489172600,residential,False,False,60.671,,,,"LINESTRING (-6.186625 8.0551678, -6.1866304 8.0557134)",
373200367,residential,False,False,116.855,,,,"LINESTRING (-6.1862374 8.0551974, -6.1861559 8.0541496)",
489172594,residential,False,True,42.801,,,,"LINESTRING (-6.1862374 8.0551974, -6.186625 8.0551678)",
373200376,residential,False,False,112.735,,,,"LINESTRING (-6.1919583 8.0556243, -6.191538 8.0565488)",
"[373200376, 373200361]",residential,False,"[False, True]",284.25,,,,"LINESTRING (-6.1919583 8.0556243, -6.1923619 8.0546912, -6.1908111 8.0548242)",
373200382,residential,False,False,152.067,,,,"LINESTRING (-6.1919583 8.0556243, -6.1911234 8.0556134, -6.1905808 8.0556756)",
373200382,residential,False,True,196.97199999999998,,,,"LINESTRING (-6.1919583 8.0556243, -6.1921779 8.0557287, -6.1932278 8.0568516)",
293636062,secondary,False,False,47.565,,,,"LINESTRING (-6.1877029 8.0556321, -6.1872724 8.055668)",
293636062,secondary,False,True,63.29,,,,"LINESTRING (-6.1877029 8.0556321, -6.1882763 8.0555917)",
373200380,residential,False,True,149.518,,,,"LINESTRING (-6.1877029 8.0556321, -6.1881833 8.0568898)",
373200382,residential,False,True,44.041,,,,"LINESTRING (-6.1901831 8.0557182, -6.1905808 8.0556756)",
489172546,residential,False,True,99.308,,,,"LINESTRING (-6.1901831 8.0557182, -6.1905379 8.0565393)",
373200371,residential,False,False,65.25800000000001,,,,"LINESTRING (-6.1901831 8.0557182, -6.1900107 8.0557712, -6.1896754 8.0560086)",
489172546,residential,False,False,93.793,,,,"LINESTRING (-6.1901831 8.0557182, -6.1901636 8.0555561, -6.1901253 8.0548769)",
489172546,residential,False,False,99.308,,,,"LINESTRING (-6.1905379 8.0565393, -6.1901831 8.0557182)",
489172546,residential,False,True,118.393,,,,"LINESTRING (-6.1905379 8.0565393, -6.1909523 8.0575218)",
373200362,residential,False,False,112.416,,,,"LINESTRING (-6.1905379 8.0565393, -6.190235 8.0566638, -6.1900517 8.0568113, -6.1898584 8.0572212)",
373200362,residential,False,True,115.172,,,,"LINESTRING (-6.1905379 8.0565393, -6.1908891 8.0564126, -6.191204 8.0564234, -6.191538 8.0565488)",
373200376,residential,False,False,112.743,,,,"LINESTRING (-6.191538 8.0565488, -6.1911364 8.0574815)",
373200376,residential,False,True,112.735,,,,"LINESTRING (-6.191538 8.0565488, -6.1919583 8.0556243)",
373200362,residential,False,False,115.172,,,,"LINESTRING (-6.191538 8.0565488, -6.191204 8.0564234, -6.1908891 8.0564126, -6.1905379 8.0565393)",
373200362,residential,False,True,110.898,,,,"LINESTRING (-6.191538 8.0565488, -6.191852 8.0566994, -6.1920378 8.0569021, -6.1921865 8.0572504)",
373200375,residential,False,False,65.463,,,,"LINESTRING (-6.1887325 8.0566642, -6.1881833 8.0568898)",
489172551,secondary,False,False,19.691,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1887325 8.0566642, -6.1888012 8.0568277)",
489172551,secondary,False,True,129.402,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1887325 8.0566642, -6.1882763 8.0555917)",
373200373,residential,False,False,12.742,,,,"LINESTRING (-6.1888012 8.0568277, -6.1889006 8.056769)",
489172551,secondary,False,False,197.252,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1888012 8.0568277, -6.1894573 8.0584784)",
489172551,secondary,False,True,19.691,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1888012 8.0568277, -6.1887325 8.0566642)",
373200379,residential,False,False,12.184,,,,"LINESTRING (-6.1931258 8.0568941, -6.1932278 8.0568516)",
373200379,residential,False,True,110.744,,,,"LINESTRING (-6.1931258 8.0568941, -6.1921865 8.0572504)",
461216617,residential,False,True,197.53199999999998,,,,"LINESTRING (-6.1931258 8.0568941, -6.1933534 8.0574995, -6.1928771 8.0585269)",
373200375,residential,False,False,59.835,,,,"LINESTRING (-6.1881833 8.0568898, -6.187678 8.0570879)",
373200375,residential,False,True,65.463,,,,"LINESTRING (-6.1881833 8.0568898, -6.1887325 8.0566642)",
373200380,residential,False,False,149.518,,,,"LINESTRING (-6.1881833 8.0568898, -6.1877029 8.0556321)",
373200380,residential,False,True,221.326,,,,"LINESTRING (-6.1881833 8.0568898, -6.188903 8.0587483)",
373200366,residential,False,True,167.048,,,,"LINESTRING (-6.1906723 8.0533282, -6.1908111 8.0548242)",
373200374,residential,False,True,113.633,,,,"LINESTRING (-6.1895117 8.0538995, -6.189591 8.0549184)",
489172593,residential,False,False,82.813,,,,"LINESTRING (-6.1895117 8.0538995, -6.1887615 8.0539534)",
373200365,residential,False,False,115.967,,,,"LINESTRING (-6.1887615 8.0539534, -6.1888374 8.0549936)",
489172593,residential,False,False,71.1,,,,"LINESTRING (-6.1887615 8.0539534, -6.1881179 8.054006)",
489172593,residential,False,True,82.813,,,,"LINESTRING (-6.1887615 8.0539534, -6.1895117 8.0538995)",
373200387,residential,False,False,107.007,,,,"LINESTRING (-6.1881179 8.054006, -6.1871484 8.0540739)",
489172551,secondary,False,False,110.977,2,B303,Zuénoula - Mankono - Boundiali,"LINESTRING (-6.1881179 8.054006, -6.1882062 8.0550002)",
489172593,residential,False,True,71.1,,,,"LINESTRING (-6.1881179 8.054006, -6.1887615 8.0539534)",
373200387,residential,False,False,95.837,,,,"LINESTRING (-6.1871484 8.0540739, -6.1862805 8.0541401)",
373200387,residential,False,True,107.007,,,,"LINESTRING (-6.1871484 8.0540739, -6.1881179 8.054006)",
489172595,residential,False,True,116.855,,,,"LINESTRING (-6.1871484 8.0540739, -6.1872299 8.0551217)",
373200369,residential,False,False,71.576,,,,"LINESTRING (-6.1862805 8.0541401, -6.1862306 8.0534983)",
373200387,residential,False,False,13.759,,,,"LINESTRING (-6.1862805 8.0541401, -6.1861559 8.0541496)",
373200387,residential,False,True,95.837,,,,"LINESTRING (-6.1862805 8.0541401, -6.1871484 8.0540739)",
373200367,residential,False,True,116.855,,,,"LINESTRING (-6.1861559 8.0541496, -6.1862374 8.0551974)",
373200387,residential,False,True,13.759,,,,"LINESTRING (-6.1861559 8.0541496, -6.1862805 8.0541401)",
373200361,residential,False,False,33.621,,,,"LINESTRING (-6.1908111 8.0548242, -6.1905063 8.0548427)",
373200366,residential,False,False,167.048,,,,"LINESTRING (-6.1908111 8.0548242, -6.1906723 8.0533282)",
