osmid,oneway,lanes,ref,highway,reversed,length,maxspeed,geometry,name
114944806,True,2,A8,primary,False,97.753,60,"LINESTRING (-7.5487041 7.4116079, -7.5481452 7.4122903)",Avenue du Président Alassane Ouattara
460963950,False,2,,residential,False,96.62,,"LINESTRING (-7.5487041 7.4116079, -7.5480149 7.4110713)",
109512359,True,2,A8,primary,False,96.507,60,"LINESTRING (-7.5488269 7.412837, -7.5493719 7.4121579)",
461166413,False,,,residential,False,96.673,,"LINESTRING (-7.5488269 7.412837, -7.5481452 7.4122903)",
461166416,False,,,residential,True,96.398,,"LINESTRING (-7.5488269 7.412837, -7.5495113 7.4133764)",
114944806,True,2,A8,primary,False,89.81,60,"LINESTRING (-7.5502473 7.4096985, -7.5497399 7.4103303)",Avenue du Président Alassane Ouattara
460963951,False,2,,residential,True,94.77,,"LINESTRING (-7.5502473 7.4096985, -7.5509178 7.4102317)",
942227247,False,2,,residential,False,96.624,,"LINESTRING (-7.5502473 7.4096985, -7.5495639 7.4091546)",
109510364,False,,,residential,True,94.822,,"LINESTRING (-7.5492055 7.4109957, -7.5498783 7.4115268)",
114944806,True,2,A8,primary,False,87.697,60,"LINESTRING (-7.5492055 7.4109957, -7.5487041 7.4116079)",Avenue du Président Alassane Ouattara
300274510,False,,,residential,False,96.153,,"LINESTRING (-7.5492055 7.4109957, -7.5485312 7.4104474)",
460257374,False,2,,residential,False,23.767,,"LINESTRING (-7.5460487 7.4062703, -7.5458743 7.4061447)",
460257374,False,2,,residential,True,90.813,,"LINESTRING (-7.5460487 7.4062703, -7.5466636 7.4068136)",
109546172,False,,,residential,True,205.083,,"LINESTRING (-7.5460487 7.4062703, -7.5470173 7.4051436, -7.5472293 7.4048467)",
109510374,False,,,residential,True,95.134,,"LINESTRING (-7.5519702 7.4089202, -7.5526361 7.4094642)",
109512359,True,2,A8,primary,False,90.453,60,"LINESTRING (-7.5519702 7.4089202, -7.55248 7.4082829)",
109510374,False,,,residential,False,96.967,,"LINESTRING (-7.5519702 7.4089202, -7.5513761 7.4084742, -7.5512713 7.408391)",
109512360,False,,,residential,True,96.367,,"LINESTRING (-7.55248 7.4082829, -7.55316 7.4088273)",
632883320,False,,,residential,False,97.91,,"LINESTRING (-7.55248 7.4082829, -7.5517891 7.4077298)",
109516062,False,,,tertiary,True,122.903,,"LINESTRING (-7.55248 7.4082829, -7.5526951 7.4082813, -7.5528663 7.4082613, -7.5530474 7.4082292, -7.5532649 7.4081701, -7.5534389 7.4080965, -7.5535521 7.4080363)",
109516064,True,2,A8,primary,False,147.62099999999998,60,"LINESTRING (-7.55248 7.4082829, -7.5524331 7.408057, -7.5523911 7.4077872, -7.5523955 7.4075036, -7.5524059 7.4072196, -7.5524331 7.4069649)",
109512352,False,,,tertiary,True,93.165,,"LINESTRING (-7.5521086 7.4101187, -7.5526361 7.4094642)",
109541481,False,,,residential,True,92.017,,"LINESTRING (-7.5521086 7.4101187, -7.5516107 7.4107828)",
114923049,False,2,,secondary,False,94.932,,"LINESTRING (-7.5521086 7.4101187, -7.551444 7.409576)",
114923049,False,2,,secondary,True,96.41,,"LINESTRING (-7.5521086 7.4101187, -7.5527945 7.4106564)",
109553631,False,,,residential,False,91.898,,"LINESTRING (-7.5511257 7.4071987, -7.5506083 7.4078466)",
109553631,False,,,residential,True,141.013,,"LINESTRING (-7.5511257 7.4071987, -7.5519196 7.4062045)",
460963953,False,,,residential,True,94.014,,"LINESTRING (-7.5511257 7.4071987, -7.5517891 7.4077298)",
114944806,True,2,A8,primary,False,93.089,60,"LINESTRING (-7.5517891 7.4077298, -7.5512713 7.408391)",Avenue du Président Alassane Ouattara
460963953,False,,,residential,False,94.014,,"LINESTRING (-7.5517891 7.4077298, -7.5511257 7.4071987)",
632883320,False,,,residential,True,97.91,,"LINESTRING (-7.5517891 7.4077298, -7.55248 7.4082829)",
109512352,False,,,tertiary,False,91.393,,"LINESTRING (-7.55316 7.4088273, -7.5526361 7.4094642)",
109512360,False,,,residential,False,96.367,,"LINESTRING (-7.55316 7.4088273, -7.55248 7.4082829)",
109512352,False,,,tertiary,True,89.81099999999999,,"LINESTRING (-7.55316 7.4088273, -7.5532257 7.4087058, -7.5536611 7.4081937)",
109512360,False,,,residential,True,94.70599999999999,,"LINESTRING (-7.55316 7.4088273, -7.5534114 7.4090617, -7.5538278 7.4093602)",
106970475,False,2,A8,primary,False,103.388,,"LINESTRING (-7.5470066 7.4129473, -7.546092 7.4127425)",
106970475,False,2,A8,primary,True,42.459,,"LINESTRING (-7.5470066 7.4129473, -7.5473853 7.4130164)",
460963948,False,,,residential,True,132.376,,"LINESTRING (-7.5470066 7.4129473, -7.5474948 7.4118597)",
109510374,False,,,residential,False,95.134,,"LINESTRING (-7.5526361 7.4094642, -7.5519702 7.4089202)",
109510374,False,,,residential,True,98.777,,"LINESTRING (-7.5526361 7.4094642, -7.55333 7.410026)",
109512352,False,,,tertiary,False,93.165,,"LINESTRING (-7.5526361 7.4094642, -7.5521086 7.4101187)",
109512352,False,,,tertiary,True,91.393,,"LINESTRING (-7.5526361 7.4094642, -7.55316 7.4088273)",
114944806,True,2,A8,primary,False,110.8,60,"LINESTRING (-7.5524331 7.4069649, -7.5517891 7.4077298)",Avenue du Président Alassane Ouattara
942218326,False,2,A8,primary,True,32.5,55,"LINESTRING (-7.5524331 7.4069649, -7.5526138 7.406734)",Avenue du Président Alassane Ouattara
109512352,False,,,tertiary,False,24.455,,"LINESTRING (-7.5537979 7.4080206, -7.5536611 7.4081937)",
109512352,False,,,tertiary,True,28.651,,"LINESTRING (-7.5537979 7.4080206, -7.5539447 7.407808)",
417260126,False,,,residential,False,93.463,,"LINESTRING (-7.5537979 7.4080206, -7.5544691 7.4085339)",
109510366,False,,,residential,False,94.802,,"LINESTRING (-7.5504067 7.4108685, -7.5497399 7.4103303)",
109512359,True,2,A8,primary,False,90.499,60,"LINESTRING (-7.5504067 7.4108685, -7.5509178 7.4102317)",
109510366,False,,,residential,True,98.29599999999999,,"LINESTRING (-7.5504067 7.4108685, -7.5508526 7.4112278, -7.5510986 7.4114259)",
109541485,False,,,residential,False,89.957,,"LINESTRING (-7.5541491 7.4117226, -7.5536358 7.4123514)",
109541485,False,,,residential,True,92.858,,"LINESTRING (-7.5541491 7.4117226, -7.5546768 7.4110718)",
114923049,False,2,,secondary,False,96.839,,"LINESTRING (-7.5541491 7.4117226, -7.5534608 7.4111817)",
460963951,False,2,,residential,False,94.77,,"LINESTRING (-7.5509178 7.4102317, -7.5502473 7.4096985)",
460963951,False,2,,residential,True,97.942,,"LINESTRING (-7.5509178 7.4102317, -7.5516107 7.4107828)",
109512359,True,2,A8,primary,False,93.18,60,"LINESTRING (-7.5509178 7.4102317, -7.5511004 7.4100041, -7.5511864 7.4098969, -7.5513434 7.4097012, -7.551444 7.409576)",
109512359,True,2,A8,primary,False,93.189,60,"LINESTRING (-7.551444 7.409576, -7.5519702 7.4089202)",
114923049,False,2,,secondary,True,94.932,,"LINESTRING (-7.551444 7.409576, -7.5521086 7.4101187)",
114923049,False,2,,secondary,False,96.445,,"LINESTRING (-7.551444 7.409576, -7.5512954 7.4094701, -7.5511027 7.4093163, -7.5509126 7.409157, -7.5507644 7.4090307)",
109510374,False,,,residential,False,98.777,,"LINESTRING (-7.55333 7.410026, -7.5526361 7.4094642)",
109510374,False,,,residential,True,90.456,,"LINESTRING (-7.55333 7.410026, -7.5539767 7.4105265)",
109541478,False,,,residential,False,91.653,,"LINESTRING (-7.55333 7.410026, -7.5527945 7.4106564)",
109541478,False,,,residential,True,92.163,,"LINESTRING (-7.55333 7.410026, -7.5538278 7.4093602)",
109541478,False,,,residential,False,89.881,,"LINESTRING (-7.5527945 7.4106564, -7.5522766 7.4112806)",
109541478,False,,,residential,True,91.653,,"LINESTRING (-7.5527945 7.4106564, -7.55333 7.410026)",
114923049,False,2,,secondary,False,96.41,,"LINESTRING (-7.5527945 7.4106564, -7.5521086 7.4101187)",
114923049,False,2,,secondary,True,93.86,,"LINESTRING (-7.5527945 7.4106564, -7.5534608 7.4111817)",
109510364,False,,,residential,False,93.219,,"LINESTRING (-7.5512403 7.4126007, -7.5505783 7.4120793)",
109510364,False,,,residential,True,95.278,,"LINESTRING (-7.5512403 7.4126007, -7.5519175 7.4131329)",
109541478,False,,,residential,False,93.195,,"LINESTRING (-7.5512403 7.4126007, -7.5507163 7.4132583)",
109541478,False,,,residential,True,91.965,,"LINESTRING (-7.5512403 7.4126007, -7.5517533 7.4119486)",
109510364,False,,,residential,False,95.278,,"LINESTRING (-7.5519175 7.4131329, -7.5512403 7.4126007)",
109541489,False,,,residential,True,91.045,,"LINESTRING (-7.5519175 7.4131329, -7.5524234 7.4124858)",
109510374,False,,,residential,False,90.456,,"LINESTRING (-7.5539767 7.4105265, -7.55333 7.410026)",
109510374,False,,,residential,True,98.163,,"LINESTRING (-7.5539767 7.4105265, -7.5546768 7.4110718)",
109541489,False,,,residential,False,92.433,,"LINESTRING (-7.5539767 7.4105265, -7.5534608 7.4111817)",
109541489,False,,,residential,True,91.05,,"LINESTRING (-7.5539767 7.4105265, -7.5545271 7.4099161)",
109541481,False,,,residential,False,92.017,,"LINESTRING (-7.5516107 7.4107828, -7.5521086 7.4101187)",
109541481,False,,,residential,True,91.116,,"LINESTRING (-7.5516107 7.4107828, -7.5510986 7.4114259)",
460963951,False,2,,residential,False,97.942,,"LINESTRING (-7.5516107 7.4107828, -7.5509178 7.4102317)",
460963951,False,2,,residential,True,91.953,,"LINESTRING (-7.5516107 7.4107828, -7.5522766 7.4112806)",
109510366,False,,,residential,False,92.681,,"LINESTRING (-7.5517533 7.4119486, -7.5510986 7.4114259)",
109510366,False,,,residential,True,95.015,,"LINESTRING (-7.5517533 7.4119486, -7.5524234 7.4124858)",
109541478,False,,,residential,False,91.965,,"LINESTRING (-7.5517533 7.4119486, -7.5512403 7.4126007)",
109541478,False,,,residential,True,94.058,,"LINESTRING (-7.5517533 7.4119486, -7.5522766 7.4112806)",
109541485,False,,,residential,False,93.408,,"LINESTRING (-7.5536358 7.4123514, -7.5531186 7.4130167)",
109541485,False,,,residential,True,89.957,,"LINESTRING (-7.5536358 7.4123514, -7.5541491 7.4117226)",
460963951,False,2,,residential,False,96.855,,"LINESTRING (-7.5536358 7.4123514, -7.5529435 7.4118153)",
460963951,False,2,,residential,True,96.804,,"LINESTRING (-7.5536358 7.4123514, -7.5542992 7.4129216)",
109510366,False,,,residential,False,95.015,,"LINESTRING (-7.5524234 7.4124858, -7.5517533 7.4119486)",
109510366,False,,,residential,True,96.753,,"LINESTRING (-7.5524234 7.4124858, -7.5531186 7.4130167)",
109541489,False,,,residential,False,91.045,,"LINESTRING (-7.5524234 7.4124858, -7.5519175 7.4131329)",
109541489,False,,,residential,True,94.062,,"LINESTRING (-7.5524234 7.4124858, -7.5529435 7.4118153)",
109510374,False,,,residential,False,98.163,,"LINESTRING (-7.5546768 7.4110718, -7.5539767 7.4105265)",
109541485,False,,,residential,False,92.858,,"LINESTRING (-7.5546768 7.4110718, -7.5541491 7.4117226)",
109510366,False,,,residential,True,92.681,,"LINESTRING (-7.5510986 7.4114259, -7.5517533 7.4119486)",
109541481,False,,,residential,False,91.116,,"LINESTRING (-7.5510986 7.4114259, -7.5516107 7.4107828)",
109541481,False,,,residential,True,92.575,,"LINESTRING (-7.5510986 7.4114259, -7.5505783 7.4120793)",
109510366,False,,,residential,False,98.29599999999999,,"LINESTRING (-7.5510986 7.4114259, -7.5508526 7.4112278, -7.5504067 7.4108685)",
109541478,False,,,residential,False,94.058,,"LINESTRING (-7.5522766 7.4112806, -7.5517533 7.4119486)",
109541478,False,,,residential,True,89.881,,"LINESTRING (-7.5522766 7.4112806, -7.5527945 7.4106564)",
460963951,False,2,,residential,False,91.953,,"LINESTRING (-7.5522766 7.4112806, -7.5516107 7.4107828)",
460963951,False,2,,residential,True,94.565,,"LINESTRING (-7.5522766 7.4112806, -7.5529435 7.4118153)",
109510372,False,,,residential,False,96.224,,"LINESTRING (-7.5507163 7.4132583, -7.5500312 7.4127223)",
109541478,False,,,residential,True,93.195,,"LINESTRING (-7.5507163 7.4132583, -7.5512403 7.4126007)",
109541489,False,,,residential,False,94.062,,"LINESTRING (-7.5529435 7.4118153, -7.5524234 7.4124858)",
109541489,False,,,residential,True,90.649,,"LINESTRING (-7.5529435 7.4118153, -7.5534608 7.4111817)",
460963951,False,2,,residential,False,94.565,,"LINESTRING (-7.5529435 7.4118153, -7.5522766 7.4112806)",
460963951,False,2,,residential,True,96.855,,"LINESTRING (-7.5529435 7.4118153, -7.5536358 7.4123514)",
109510364,False,,,residential,True,93.219,,"LINESTRING (-7.5505783 7.4120793, -7.5512403 7.4126007)",
109541481,False,,,residential,False,92.575,,"LINESTRING (-7.5505783 7.4120793, -7.5510986 7.4114259)",
109541481,False,,,residential,True,93.548,,"LINESTRING (-7.5505783 7.4120793, -7.5500312 7.4127223)",
109510364,False,,,residential,False,98.655,,"LINESTRING (-7.5505783 7.4120793, -7.5502498 7.4118248, -7.5499446 7.4115791, -7.5498783 7.4115268)",
109510366,False,,,residential,False,96.753,,"LINESTRING (-7.5531186 7.4130167, -7.5524234 7.4124858)",
109510366,False,,,residential,True,94.885,,"LINESTRING (-7.5531186 7.4130167, -7.5537902 7.4135502)",
109541485,False,,,residential,True,93.408,,"LINESTRING (-7.5531186 7.4130167, -7.5536358 7.4123514)",
109541489,False,,,residential,False,90.649,,"LINESTRING (-7.5534608 7.4111817, -7.5529435 7.4118153)",
109541489,False,,,residential,True,92.433,,"LINESTRING (-7.5534608 7.4111817, -7.5539767 7.4105265)",
114923049,False,2,,secondary,False,93.86,,"LINESTRING (-7.5534608 7.4111817, -7.5527945 7.4106564)",
114923049,False,2,,secondary,True,96.839,,"LINESTRING (-7.5534608 7.4111817, -7.5541491 7.4117226)",
109510372,False,,,residential,False,96.04,,"LINESTRING (-7.5500312 7.4127223, -7.5493719 7.4121579)",
109510372,False,,,residential,True,96.224,,"LINESTRING (-7.5500312 7.4127223, -7.5507163 7.4132583)",
109541481,False,,,residential,False,93.548,,"LINESTRING (-7.5500312 7.4127223, -7.5505783 7.4120793)",
109541481,False,,,residential,True,92.609,,"LINESTRING (-7.5500312 7.4127223, -7.5495113 7.4133764)",
109541489,False,,,residential,False,91.05,,"LINESTRING (-7.5545271 7.4099161, -7.5539767 7.4105265)",
109512360,False,,,residential,False,98.842,,"LINESTRING (-7.5545271 7.4099161, -7.5543852 7.4097959, -7.5542189 7.4096694, -7.5538278 7.4093602)",
109541473,False,,,residential,True,89.642,,"LINESTRING (-7.5542992 7.4129216, -7.5537902 7.4135502)",
460963951,False,2,,residential,False,96.804,,"LINESTRING (-7.5542992 7.4129216, -7.5536358 7.4123514)",
109510372,False,,,residential,False,95.721,,"LINESTRING (-7.5493719 7.4121579, -7.5487041 7.4116079)",
109510372,False,,,residential,True,96.04,,"LINESTRING (-7.5493719 7.4121579, -7.5500312 7.4127223)",
109512359,True,2,A8,primary,False,89.681,60,"LINESTRING (-7.5493719 7.4121579, -7.5497007 7.4117482, -7.5498783 7.4115268)",
109510366,False,,,residential,False,94.885,,"LINESTRING (-7.5537902 7.4135502, -7.5531186 7.4130167)",
109541473,False,,,residential,False,89.642,,"LINESTRING (-7.5537902 7.4135502, -7.5542992 7.4129216)",
109541481,False,,,residential,False,92.609,,"LINESTRING (-7.5495113 7.4133764, -7.5500312 7.4127223)",
461166416,False,,,residential,False,96.398,,"LINESTRING (-7.5495113 7.4133764, -7.5488269 7.412837)",
109510364,False,,,residential,False,94.822,,"LINESTRING (-7.5498783 7.4115268, -7.5492055 7.4109957)",
109512359,True,2,A8,primary,False,93.557,60,"LINESTRING (-7.5498783 7.4115268, -7.5504067 7.4108685)",
109510364,False,,,residential,True,98.655,,"LINESTRING (-7.5498783 7.4115268, -7.5499446 7.4115791, -7.5502498 7.4118248, -7.5505783 7.4120793)",
109541478,False,,,residential,False,57.443,,"LINESTRING (-7.5544691 7.4085339, -7.5541571 7.4089476)",
417260126,False,,,residential,True,93.463,,"LINESTRING (-7.5544691 7.4085339, -7.5537979 7.4080206)",
460963945,False,,,residential,False,97.793,,"LINESTRING (-7.5530751 7.4061741, -7.5523812 7.4056264)",
460963947,False,,,residential,True,91.447,,"LINESTRING (-7.5530751 7.4061741, -7.5537241 7.4066861)",
942218326,False,2,A8,primary,False,80.396,55,"LINESTRING (-7.5530751 7.4061741, -7.5526138 7.406734)",Avenue du Président Alassane Ouattara
942218326,False,2,A8,primary,True,200.689,55,"LINESTRING (-7.5530751 7.4061741, -7.554159 7.4048002, -7.5541963 7.4047524)",Avenue du Président Alassane Ouattara
109512352,False,,,tertiary,False,81.209,,"LINESTRING (-7.5544121 7.4072436, -7.5539447 7.407808)",
460963947,False,,,residential,False,97.971,,"LINESTRING (-7.5544121 7.4072436, -7.5537241 7.4066861)",
109546178,False,,,residential,True,25.35,,"LINESTRING (-7.5472293 7.4048467, -7.5474257 7.4047282)",
109546172,False,,,residential,False,205.083,,"LINESTRING (-7.5472293 7.4048467, -7.5470173 7.4051436, -7.5460487 7.4062703)",
109546178,False,,,residential,False,102.82400000000001,,"LINESTRING (-7.5472293 7.4048467, -7.546718 7.4049018, -7.5463005 7.4049255)",
109546174,False,,,residential,True,64.393,,"LINESTRING (-7.5474257 7.4047282, -7.547873 7.4051005)",
109546178,False,,,residential,False,25.35,,"LINESTRING (-7.5474257 7.4047282, -7.5472293 7.4048467)",
"[110317138, 461228942]",False,,,residential,False,159.623,,"LINESTRING (-7.5474257 7.4047282, -7.5472376 7.4045344, -7.5471831 7.4045126, -7.5471273 7.4045077, -7.5464058 7.4046247, -7.546373 7.40465, -7.5463441 7.4047072, -7.5463005 7.4049255)",
461228942,False,,,residential,False,22.458,,"LINESTRING (-7.5463005 7.4049255, -7.5462467 7.4051203)",
109546178,False,,,residential,True,102.82400000000001,,"LINESTRING (-7.5463005 7.4049255, -7.546718 7.4049018, -7.5472293 7.4048467)",
"[110317138, 461228942]",False,,,residential,True,159.623,,"LINESTRING (-7.5463005 7.4049255, -7.5463441 7.4047072, -7.546373 7.40465, -7.5464058 7.4046247, -7.5471273 7.4045077, -7.5471831 7.4045126, -7.5472376 7.4045344, -7.5474257 7.4047282)",
109553631,False,,,residential,True,89.744,,"LINESTRING (-7.5480149 7.4110713, -7.5485312 7.4104474)",
460963950,False,2,,residential,False,130.172,,"LINESTRING (-7.5480149 7.4110713, -7.5470701 7.4103694)",
460963950,False,2,,residential,True,96.62,,"LINESTRING (-7.5480149 7.4110713, -7.5487041 7.4116079)",
"[300274511, 109553631]",False,,,residential,"[False, True]",100.191,,"LINESTRING (-7.5480149 7.4110713, -7.5475113 7.4117238, -7.5475077 7.4117401, -7.5475137 7.411753, -7.5475495 7.411786)",
460963948,False,,,residential,False,132.376,,"LINESTRING (-7.5474948 7.4118597, -7.5470066 7.4129473)",
460963948,False,,,residential,True,10.175,,"LINESTRING (-7.5474948 7.4118597, -7.5475495 7.411786)",
460963949,False,,,residential,False,144.32899999999998,,"LINESTRING (-7.5474948 7.4118597, -7.5475979 7.4120155, -7.5476837 7.4122123, -7.5477105 7.4124144, -7.5476596 7.4125607, -7.5474745 7.4127868, -7.5474235 7.4128826, -7.5473853 7.4130164)",
109553631,False,,,residential,False,141.013,,"LINESTRING (-7.5519196 7.4062045, -7.5511257 7.4071987)",
109553631,False,,,residential,True,81.993,,"LINESTRING (-7.5519196 7.4062045, -7.5523812 7.4056264)",
109553632,False,,,residential,True,96.572,,"LINESTRING (-7.5519196 7.4062045, -7.5526138 7.406734)",
109553632,False,,,residential,False,96.572,,"LINESTRING (-7.5526138 7.406734, -7.5519196 7.4062045)",
942218326,False,2,A8,primary,False,32.5,55,"LINESTRING (-7.5526138 7.406734, -7.5524331 7.4069649)",Avenue du Président Alassane Ouattara
942218326,False,2,A8,primary,True,80.396,55,"LINESTRING (-7.5526138 7.406734, -7.5530751 7.4061741)",Avenue du Président Alassane Ouattara
109553631,False,,,residential,False,91.477,,"LINESTRING (-7.5495639 7.4091546, -7.5490487 7.4097994)",
109553631,False,,,residential,True,73.209,,"LINESTRING (-7.5495639 7.4091546, -7.549976 7.4086384)",
942227247,False,2,,residential,True,96.624,,"LINESTRING (-7.5495639 7.4091546, -7.5502473 7.4096985)",
942227247,False,2,,residential,False,156.742,,"LINESTRING (-7.5495639 7.4091546, -7.5492721 7.4089224, -7.5484553 7.4082723)",
109553631,False,,,residential,False,81.993,,"LINESTRING (-7.5523812 7.4056264, -7.5519196 7.4062045)",
460963945,False,,,residential,False,13.808,,"LINESTRING (-7.5523812 7.4056264, -7.55229 7.4055413)",
460963945,False,,,residential,True,97.793,,"LINESTRING (-7.5523812 7.4056264, -7.5530751 7.4061741)",
460257374,False,2,,residential,True,23.767,,"LINESTRING (-7.5458743 7.4061447, -7.5460487 7.4062703)",
461228942,False,,,residential,True,121.084,,"LINESTRING (-7.5458743 7.4061447, -7.5462467 7.4051203)",
460257374,False,2,,residential,False,30.662,,"LINESTRING (-7.5458743 7.4061447, -7.5457155 7.4060098, -7.5456633 7.4059651)",
109559883,False,,,residential,True,127.969,,"LINESTRING (-7.5456778 7.410735, -7.5463969 7.4098317)",
109559888,False,,,residential,True,30.519,,"LINESTRING (-7.5456778 7.410735, -7.5458934 7.4109071)",
109559883,False,,,residential,False,127.969,,"LINESTRING (-7.5463969 7.4098317, -7.5456778 7.410735)",
109559883,False,,,residential,True,199.319,,"LINESTRING (-7.5463969 7.4098317, -7.547517 7.4084248)",
460963950,False,2,,residential,False,76.142,,"LINESTRING (-7.5463969 7.4098317, -7.5458646 7.4093955)",
460963950,False,2,,residential,True,95.316,,"LINESTRING (-7.5463969 7.4098317, -7.5470701 7.4103694)",
109559887,False,,,residential,False,134.907,,"LINESTRING (-7.5466636 7.4068136, -7.5458718 7.4077385)",
460257374,False,2,,residential,False,90.813,,"LINESTRING (-7.5466636 7.4068136, -7.5460487 7.4062703)",
460257374,False,2,,residential,True,108.85400000000001,,"LINESTRING (-7.5466636 7.4068136, -7.5469505 7.4070543, -7.5474212 7.4074412)",
109559883,False,,,residential,False,199.319,,"LINESTRING (-7.547517 7.4084248, -7.5463969 7.4098317)",
109559883,False,,,residential,True,77.98599999999999,,"LINESTRING (-7.547517 7.4084248, -7.5475272 7.4084119, -7.5479552 7.4078743)",
109559890,False,,,residential,False,222.74099999999999,,"LINESTRING (-7.547517 7.4084248, -7.5475207 7.4085953, -7.5471437 7.4102083, -7.5470701 7.4103694)",
460257374,False,2,,residential,False,74.334,,"LINESTRING (-7.5479552 7.4078743, -7.5474336 7.4074508)",
109559883,False,,,residential,False,77.98599999999999,,"LINESTRING (-7.5479552 7.4078743, -7.5475272 7.4084119, -7.547517 7.4084248)",
942227247,False,2,,residential,True,70.707,,"LINESTRING (-7.5479552 7.4078743, -7.5484235 7.408247, -7.5484553 7.4082723)",
109559889,False,,,residential,False,276.934,,"LINESTRING (-7.5474336 7.4074508, -7.5458646 7.4093955)",
460257374,False,2,,residential,False,1.735,,"LINESTRING (-7.5474336 7.4074508, -7.5474212 7.4074412)",
460257374,False,2,,residential,True,74.334,,"LINESTRING (-7.5474336 7.4074508, -7.5479552 7.4078743)",
109559890,False,,,residential,False,142.863,,"LINESTRING (-7.5470701 7.4103694, -7.5458934 7.4109071)",
460963950,False,2,,residential,False,95.316,,"LINESTRING (-7.5470701 7.4103694, -7.5463969 7.4098317)",
460963950,False,2,,residential,True,130.172,,"LINESTRING (-7.5470701 7.4103694, -7.5480149 7.4110713)",
109559890,False,,,residential,True,222.74099999999999,,"LINESTRING (-7.5470701 7.4103694, -7.5471437 7.4102083, -7.5475207 7.4085953, -7.547517 7.4084248)",
109559889,False,,,residential,True,276.934,,"LINESTRING (-7.5458646 7.4093955, -7.5474336 7.4074508)",
460963950,False,2,,residential,True,76.142,,"LINESTRING (-7.5458646 7.4093955, -7.5463969 7.4098317)",
109559888,False,,,residential,False,30.519,,"LINESTRING (-7.5458934 7.4109071, -7.5456778 7.410735)",
109559890,False,,,residential,True,142.863,,"LINESTRING (-7.5458934 7.4109071, -7.5470701 7.4103694)",
109559884,False,,,residential,False,144.046,,"LINESTRING (-7.5463296 7.4081528, -7.5474212 7.4074412)",
109559891,False,,,residential,False,68.341,,"LINESTRING (-7.5463296 7.4081528, -7.5458718 7.4077385)",
109559887,False,,,residential,True,134.907,,"LINESTRING (-7.5458718 7.4077385, -7.5466636 7.4068136)",
109559891,False,,,residential,True,68.341,,"LINESTRING (-7.5458718 7.4077385, -7.5463296 7.4081528)",
110315442,False,,,residential,False,214.23,,"LINESTRING (-7.5512542 7.4047243, -7.5500254 7.4062166)",
460963945,False,,,residential,True,145.939,,"LINESTRING (-7.5512542 7.4047243, -7.55229 7.4055413)",
110315440,False,,,residential,False,64.006,,"LINESTRING (-7.5500254 7.4062166, -7.5495759 7.4058524)",
110315442,False,,,residential,True,214.23,,"LINESTRING (-7.5500254 7.4062166, -7.5512542 7.4047243)",
110315442,False,,,residential,False,226.234,,"LINESTRING (-7.5500254 7.4062166, -7.5487953 7.4077637, -7.5487581 7.4078165)",
109546174,False,,,residential,False,64.393,,"LINESTRING (-7.547873 7.4051005, -7.5474257 7.4047282)",
109546174,False,,,residential,True,64.984,,"LINESTRING (-7.547873 7.4051005, -7.5483359 7.4054622)",
110315440,False,,,residential,True,68.269,,"LINESTRING (-7.5490965 7.4054639, -7.5495759 7.4058524)",
109546174,False,,,residential,False,118.003,,"LINESTRING (-7.5490965 7.4054639, -7.5488278 7.4058163, -7.5488021 7.4058264, -7.5487661 7.4058176, -7.5483359 7.4054622)",
