osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,junction
91522130,,,residential,False,False,174.982,"LINESTRING (-4.0759666 5.3333657, -4.0760524 5.3333536, -4.0765378 5.3332916, -4.0766024 5.3332851, -4.0766497 5.3332804, -4.0768904 5.3332592, -4.0769247 5.3332562, -4.0773363 5.333215, -4.0774827 5.3331998, -4.0775375 5.3331946)",,
91522130,,,residential,False,True,286.294,"LINESTRING (-4.0759666 5.3333657, -4.075736 5.3333921, -4.075394 5.3334254, -4.0752237 5.3334308, -4.0750614 5.3334301, -4.0749306 5.3334168, -4.0748207 5.3334041, -4.0746974 5.3333884, -4.0745789 5.3333797, -4.0745253 5.333377, -4.0744472 5.3333757, -4.074306 5.333372, -4.0741893 5.333368, -4.0739959 5.333366, -4.0738108 5.333372, -4.073619 5.3333727, -4.073387 5.3333714)",,
302528774,,,residential,False,False,252.872,"LINESTRING (-4.0759666 5.3333657, -4.0760899 5.333836, -4.0761888 5.3341775, -4.0765614 5.3355613)",,
91522131,,,residential,False,False,211.86800000000002,"LINESTRING (-4.0765614 5.3355613, -4.0768075 5.3354705, -4.076892 5.3354397, -4.0769812 5.3354164, -4.0772574 5.3353456, -4.0773976 5.3353055, -4.0775847 5.3352428, -4.0780453 5.3350345, -4.0781258 5.3350004, -4.0781875 5.334965, -4.0783384 5.3348749)",,
91522131,,,residential,False,True,371.03299999999996,"LINESTRING (-4.0765614 5.3355613, -4.0764521 5.3356, -4.0762134 5.3356808, -4.0759338 5.3357676, -4.0755656 5.3358777, -4.0753256 5.3359485, -4.0747929 5.3361265, -4.0746383 5.3361743, -4.0745793 5.3361795, -4.0741749 5.3362897, -4.0741172 5.3363063, -4.0740361 5.336321, -4.0739691 5.3363297, -4.0738906 5.336329, -4.073326 5.336319)",,
302528774,,,residential,False,True,252.872,"LINESTRING (-4.0765614 5.3355613, -4.0761888 5.3341775, -4.0760899 5.333836, -4.0759666 5.3333657)",,
308077537,,Rue O111,residential,False,False,56.28,"LINESTRING (-4.0766354 5.3315403, -4.0761423 5.3316633)",,
"[302528960, 302528961]",,,residential,False,"[False, True]",349.21899999999994,"LINESTRING (-4.0766354 5.3315403, -4.0766868 5.3316802, -4.0767206 5.3318207, -4.0767438 5.3319266, -4.0767674 5.3320563, -4.0768042 5.332222, -4.076818 5.3323624, -4.0768283 5.3325007, -4.0768381 5.3325179, -4.0768571 5.3325315, -4.0768873 5.3325315, -4.0773736 5.332457, -4.0778408 5.3323091, -4.0778653 5.3323011, -4.0778865 5.332289, -4.0778975 5.3322577, -4.0779005 5.332187, -4.0778743 5.3321208, -4.0778536 5.3320387, -4.0778257 5.3319778, -4.0777713 5.3318636, -4.0777118 5.3317005, -4.077664 5.3315695, -4.0776032 5.3312855)",,
308077537,,Rue O111,residential,False,True,110.83700000000002,"LINESTRING (-4.0766354 5.3315403, -4.0770206 5.3314425, -4.0770694 5.3314299, -4.0772219 5.3313872, -4.0776032 5.3312855)",,
91522130,,,residential,False,True,174.98199999999997,"LINESTRING (-4.0775375 5.3331946, -4.0774827 5.3331998, -4.0773363 5.333215, -4.0769247 5.3332562, -4.0768904 5.3332592, -4.0766497 5.3332804, -4.0766024 5.3332851, -4.0765378 5.3332916, -4.0760524 5.3333536, -4.0759666 5.3333657)",,
"[543606949, 543606950]",,,residential,False,"[False, True]",113.739,"LINESTRING (-4.0775375 5.3331946, -4.0775994 5.3331951, -4.0776531 5.3332125, -4.077702 5.3332452, -4.0777551 5.3332996, -4.0779652 5.3336538, -4.0779763 5.3336661, -4.0779914 5.3336736, -4.0780121 5.3336758, -4.0780299 5.3336755, -4.0783071 5.3335955)",,
"[644822434, 91522127]",,,residential,False,"[False, True]",115.612,"LINESTRING (-4.0775375 5.3331946, -4.077584 5.3331157, -4.0776055 5.3330943, -4.0776515 5.3330681, -4.078148 5.3328583, -4.0782318 5.3330075, -4.0782737 5.3331591)",,
302528474,,,residential,False,True,82.04,"LINESTRING (-4.0792526 5.338809, -4.0792556 5.3395468)",,
302528474,,,residential,False,False,171.68,"LINESTRING (-4.0792526 5.338809, -4.0792579 5.3381932, -4.0792592 5.3380402, -4.0792606 5.3378778, -4.079255 5.3372651)",,
303253605,,,residential,False,False,89.657,"LINESTRING (-4.0792526 5.338809, -4.0789264 5.3388085, -4.0786772 5.3388081, -4.0784428 5.3388063)",,
"[738259366, 303253669, 303253670]",2,Rue des flamboyants,residential,False,True,61.111000000000004,"LINESTRING (-4.0798069 5.3372731, -4.0794754 5.3372699, -4.079411 5.337269, -4.079255 5.3372651)",yes,
303254316,,,residential,False,False,163.631,"LINESTRING (-4.0798069 5.3372731, -4.0798076 5.3375348, -4.0798062 5.3375889, -4.0797982 5.3376443, -4.0797801 5.3376924, -4.07977 5.3377358, -4.0797613 5.3378099, -4.0797613 5.337902, -4.0797727 5.3381043, -4.0797962 5.3384488, -4.0798042 5.3384976, -4.0798189 5.3385536, -4.0798666 5.3387292)",,
303254316,,,residential,False,True,163.631,"LINESTRING (-4.0798666 5.3387292, -4.0798189 5.3385536, -4.0798042 5.3384976, -4.0797962 5.3384488, -4.0797727 5.3381043, -4.0797613 5.337902, -4.0797613 5.3378099, -4.07977 5.3377358, -4.0797801 5.3376924, -4.0797982 5.3376443, -4.0798062 5.3375889, -4.0798076 5.3375348, -4.0798069 5.3372731)",,
"[304746525, 304746526]",,,residential,False,False,237.00099999999998,"LINESTRING (-4.0768431 5.3386511, -4.0768021 5.3383587, -4.0767964 5.3383303, -4.0767881 5.338319, -4.0767686 5.3383093, -4.0767554 5.338306, -4.0767415 5.3383043, -4.0764384 5.338295, -4.0761815 5.3383001, -4.0761209 5.3383019, -4.0760732 5.3382926, -4.0760357 5.3382579, -4.0760149 5.3382258, -4.0759968 5.3381741, -4.0759973 5.338104, -4.0759988 5.3380095, -4.0760015 5.3379855, -4.0760102 5.3379521, -4.0760437 5.337866, -4.0760565 5.3378373, -4.0760598 5.3378092, -4.0760565 5.3376343, -4.0760632 5.3374861, -4.0760659 5.3373973, -4.0760645 5.3373666, -4.0760605 5.3373152, -4.0760572 5.3373041, -4.0760491 5.3372938, -4.0760223 5.3372651)",,
304970294,,,residential,False,False,107.135,"LINESTRING (-4.0756431 5.3327896, -4.0753876 5.3318603)",,
304970294,,,residential,False,True,107.135,"LINESTRING (-4.0753876 5.3318603, -4.0756431 5.3327896)",,
308077537,,Rue O111,residential,False,False,7.237,"LINESTRING (-4.0753876 5.3318603, -4.0753245 5.3318773)",,
308077537,,Rue O111,residential,False,True,86.38,"LINESTRING (-4.0753876 5.3318603, -4.0761423 5.3316633)",,
"[644822435, 91521783]",,,residential,False,True,128.777,"LINESTRING (-4.0774422 5.3361124, -4.0774325 5.3361247, -4.077428 5.336133, -4.0774257 5.3361408, -4.0774257 5.3361548, -4.077431 5.3364854, -4.0774177 5.3368331, -4.0774147 5.3372654)",,
738259365,,,residential,False,True,239.03300000000002,"LINESTRING (-4.0791709 5.3351776, -4.07925 5.3351964, -4.079255 5.3372651)",,
91522131,,,residential,False,False,66.828,"LINESTRING (-4.0792362 5.3334054, -4.0792349 5.3333039, -4.0792427 5.3331329, -4.0792631 5.3329674, -4.0792993 5.3328099)",,
91522131,,,residential,False,True,207.354,"LINESTRING (-4.0792362 5.3334054, -4.0792282 5.3335603, -4.0792201 5.3337753, -4.0792014 5.3339929, -4.0791678 5.3341318, -4.0791143 5.3342513, -4.0790324 5.3343695, -4.078913 5.3344763, -4.0787105 5.3346339, -4.0785288 5.3347701, -4.0784477 5.3348168, -4.0783873 5.3348495, -4.0783384 5.3348749)",,
543606950,,,residential,False,True,105.015,"LINESTRING (-4.0792362 5.3334054, -4.0788029 5.3334915, -4.0783071 5.3335955)",,
91522127,,,residential,False,False,48.944,"LINESTRING (-4.0783071 5.3335955, -4.0783129 5.3335723, -4.0783162 5.3335309, -4.0783169 5.3334742, -4.0782737 5.3331591)",,
91522127,,,residential,False,True,64.697,"LINESTRING (-4.0783071 5.3335955, -4.0782774 5.3336818, -4.0782599 5.3337486, -4.0782453 5.3338721, -4.0782414 5.3341693)",,
543606950,,,residential,False,False,105.015,"LINESTRING (-4.0783071 5.3335955, -4.0788029 5.3334915, -4.0792362 5.3334054)",,
"[543606949, 543606950]",,,residential,False,"[False, True]",113.73899999999999,"LINESTRING (-4.0783071 5.3335955, -4.0780299 5.3336755, -4.0780121 5.3336758, -4.0779914 5.3336736, -4.0779763 5.3336661, -4.0779652 5.3336538, -4.0777551 5.3332996, -4.077702 5.3332452, -4.0776531 5.3332125, -4.0775994 5.3331951, -4.0775375 5.3331946)",,
334505012,4,Boulevard Principal / Rue O13,secondary,False,False,18.331,"LINESTRING (-4.0733249 5.3370614, -4.0733208 5.3368966)",,
334505012,4,Boulevard Principal / Rue O13,secondary,False,True,85.654,"LINESTRING (-4.0733249 5.3370614, -4.0733377 5.3378316)",,
303253605,,,residential,False,True,89.65700000000001,"LINESTRING (-4.0784428 5.3388063, -4.0786772 5.3388081, -4.0789264 5.3388085, -4.0792526 5.338809)",,
1263538363,4,Boulevard Principal / Rue O13,secondary,False,False,10.098,"LINESTRING (-4.0733246 5.3364098, -4.073326 5.336319)",,
"[644442425, 644442422]","['2', '4']",Boulevard Principal / Rue O13,secondary,True,False,13.013,"LINESTRING (-4.0733246 5.3364098, -4.0733003 5.3365012, -4.0732984 5.3365236)",,
90230690,,,residential,False,False,208.79500000000002,"LINESTRING (-4.0732984 5.3365236, -4.0731429 5.336514, -4.0730028 5.3365126, -4.0727453 5.3365113, -4.0723356 5.336516, -4.0719098 5.3365207, -4.0715899 5.336524, -4.0714692 5.3365267, -4.0714129 5.3365272)",,
"[644442424, 644442425, 644830986]","['2', '4']",Boulevard Principal / Rue O13,secondary,True,False,41.931000000000004,"LINESTRING (-4.0732984 5.3365236, -4.0732958 5.3365653, -4.0732944 5.3367601, -4.0732982 5.3368338, -4.0733208 5.3368966)",yes,
91609888,,,residential,False,False,114.971,"LINESTRING (-4.0727828 5.3311461, -4.0727486 5.3321795)",,
91609902,,,residential,False,True,134.364,"LINESTRING (-4.0727828 5.3311461, -4.0727104 5.3311561, -4.0726092 5.3311621, -4.0724972 5.3311628, -4.0722444 5.3311731, -4.0720848 5.3311775, -4.0719862 5.3311764, -4.0716114 5.3311721, -4.0715705 5.3311755)",,
644882956,,,residential,False,False,29.226,"LINESTRING (-4.0712966 5.3358473, -4.0713385 5.3361068)",,
644882956,,,residential,False,True,30.543,"LINESTRING (-4.0712966 5.3358473, -4.0712661 5.3356975, -4.0712474 5.3355771)",,
644882956,,,residential,False,False,47.467,"LINESTRING (-4.0713385 5.3361068, -4.0714129 5.3365272)",,
644882956,,,residential,False,True,29.226,"LINESTRING (-4.0713385 5.3361068, -4.0712966 5.3358473)",,
644882956,,,residential,False,True,47.467,"LINESTRING (-4.0714129 5.3365272, -4.0713385 5.3361068)",,
90230690,,,residential,False,True,208.795,"LINESTRING (-4.0714129 5.3365272, -4.0714692 5.3365267, -4.0715899 5.336524, -4.0719098 5.3365207, -4.0723356 5.336516, -4.0727453 5.3365113, -4.0730028 5.3365126, -4.0731429 5.336514, -4.0732984 5.3365236)",,
30611934,,Rue O111,residential,False,False,130.067,"LINESTRING (-4.0727486 5.3321795, -4.0715738 5.3321796)",,
91609888,,,residential,False,True,114.971,"LINESTRING (-4.0727486 5.3321795, -4.0727828 5.3311461)",,
"[844372187, 30611934]",,Rue O111,residential,False,True,73.725,"LINESTRING (-4.0727486 5.3321795, -4.0731449 5.3321794, -4.0734145 5.3321783)",,
30611944,,Rue O61,residential,False,False,13.556000000000001,"LINESTRING (-4.0715751 5.331297, -4.0715752 5.3312376, -4.0715752 5.3312018, -4.0715705 5.3311755)",,
30611944,,Rue O61,residential,False,True,98.141,"LINESTRING (-4.0715751 5.331297, -4.0715744 5.3317764, -4.0715738 5.3321796)",,
30611944,,Rue O61,residential,False,True,32.927,"LINESTRING (-4.0714321 5.330914, -4.0715537 5.3311301, -4.0715641 5.3311561, -4.0715705 5.3311755)",,
1069494075,,,residential,False,True,81.309,"LINESTRING (-4.0765754 5.336538, -4.0765529 5.3369878, -4.0765627 5.3372685)",,
30643048,2,Rue des flamboyants,residential,False,True,59.83,"LINESTRING (-4.0765627 5.3372685, -4.0760223 5.3372651)",,
30643048,2,Rue des flamboyants,residential,False,False,94.33800000000001,"LINESTRING (-4.0765627 5.3372685, -4.0769704 5.3372711, -4.0771515 5.3372658, -4.0772387 5.3372664, -4.0774147 5.3372654)",,
1069494075,,,residential,False,False,81.309,"LINESTRING (-4.0765627 5.3372685, -4.0765529 5.3369878, -4.0765754 5.336538)",,
1263538362,,,secondary,True,False,55.208999999999996,"LINESTRING (-4.0731185 5.3351357, -4.0731195 5.335337, -4.073174 5.335404, -4.0732639 5.335463, -4.0733637 5.335485)",,roundabout
1263538362,,,secondary,True,False,57.117,"LINESTRING (-4.0731452 5.3346291, -4.073116 5.3346855, -4.0731185 5.3351357)",,roundabout
1263538363,4,Boulevard Principal / Rue O13,secondary,False,True,92.831,"LINESTRING (-4.0733637 5.335485, -4.073326 5.336319)",,
1263538364,,,secondary,True,False,157.60899999999998,"LINESTRING (-4.0733637 5.335485, -4.073503 5.335472, -4.0736124 5.3354183, -4.073691 5.3353347, -4.0736897 5.3351694, -4.0736855 5.3346634, -4.0736578 5.334622, -4.0736176 5.3345623, -4.0735183 5.33452, -4.0733767 5.3345061)",,roundabout
