osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes
426817169,False,Н22593,вуліца Леніна,primary,40,False,175.93300000000002,"LINESTRING (27.8344908 54.422578, 27.8344077 54.4227467, 27.8340917 54.4233734, 27.8339582 54.4236408, 27.8339124 54.4237443, 27.8338004 54.4239716, 27.8337385 54.4240984)",,
426817169,False,Н22593,вуліца Леніна,primary,40,True,105.229,"LINESTRING (27.8344908 54.422578, 27.8345627 54.4224233, 27.8347509 54.4220465, 27.8349322 54.4216672)",,
"[426817187, 830668365, 426817189]",False,Р63,вуліца Вароўскага,primary,"['60', '40']",True,229.212,"LINESTRING (27.8344908 54.422578, 27.8346523 54.4225977, 27.8354207 54.4227067, 27.8359409 54.4227844, 27.8362627 54.42284, 27.8378944 54.423146)",yes,2
73876748,False,,Кастрычніцкая вуліца,residential,,False,131.809,"LINESTRING (27.8337385 54.4240984, 27.8335858 54.4240785, 27.8323327 54.4239272, 27.8320392 54.4238943, 27.8317423 54.4238611)",,
426817169,False,Н22593,вуліца Леніна,primary,40,False,91.41,"LINESTRING (27.8337385 54.4240984, 27.833674 54.4242307, 27.833616 54.424354, 27.8334679 54.4246695, 27.8334288 54.4247622, 27.8333735 54.4248925)",,
426817169,False,Н22593,вуліца Леніна,primary,40,True,175.93300000000002,"LINESTRING (27.8337385 54.4240984, 27.8338004 54.4239716, 27.8339124 54.4237443, 27.8339582 54.4236408, 27.8340917 54.4233734, 27.8344077 54.4227467, 27.8344908 54.422578)",,
107469058,False,,завулак Леніна,residential,,False,125.967,"LINESTRING (27.8326577 54.427029, 27.8327258 54.4270364, 27.8345724 54.4272356)",,
426817169,False,Н22593,вуліца Леніна,primary,40,False,93.55199999999999,"LINESTRING (27.8326577 54.427029, 27.8326568 54.4272218, 27.8326786 54.4274327, 27.8327355 54.4277916, 27.8327525 54.4278678)",,
426817169,False,Н22593,вуліца Леніна,primary,40,True,68.083,"LINESTRING (27.8326577 54.427029, 27.8326608 54.4268893, 27.8327045 54.4265522, 27.8327403 54.4264193)",,
73876748,False,,Кастрычніцкая вуліца,residential,,True,131.809,"LINESTRING (27.8317423 54.4238611, 27.8320392 54.4238943, 27.8323327 54.4239272, 27.8335858 54.4240785, 27.8337385 54.4240984)",,
115969635,True,,Кастрычніцкая вуліца,residential,,False,176.32699999999997,"LINESTRING (27.8317423 54.4238611, 27.8316414 54.4238485, 27.8315382 54.4238357, 27.8310657 54.4237792, 27.8297587 54.4236329, 27.8290779 54.4235296)",,
97082582,False,,вуліца Калініна,residential,,True,65.404,"LINESTRING (27.8279357 54.4256333, 27.8269681 54.4254627)",,
115969636,False,,завулак Кірава,residential,,True,128.066,"LINESTRING (27.8279357 54.4256333, 27.8285435 54.4245372)",,
97082582,False,,вуліца Калініна,residential,,False,211.077,"LINESTRING (27.8279357 54.4256333, 27.8296824 54.4259152, 27.8299062 54.4259568, 27.8310702 54.4261602)",,
426817200,False,,Камсамольская вуліца,residential,,True,110.058,"LINESTRING (27.839569 54.4259714, 27.8379371 54.4256915)",,
426818118,False,,вуліца Фрунзэ,residential,,False,106.18299999999999,"LINESTRING (27.839569 54.4259714, 27.8400225 54.4251536, 27.840073 54.4250626)",,
426818118,False,,вуліца Фрунзэ,residential,,True,151.334,"LINESTRING (27.840911 54.4235813, 27.8401721 54.4248726)",,
830668365,False,Р63,вуліца Вароўскага,primary,40,False,113.868,"LINESTRING (27.840911 54.4235813, 27.8391963 54.4233501)",,2
115969636,False,,завулак Кірава,residential,,False,86.245,"LINESTRING (27.8290779 54.4235296, 27.8286988 54.4242732)",,
745685154,False,,завулак Вароўскага,residential,,False,121.299,"LINESTRING (27.8378944 54.423146, 27.8379165 54.4230999, 27.8384064 54.4220966)",,
"[426817187, 830668365, 426817189]",False,Р63,вуліца Вароўскага,primary,"['60', '40']",False,229.21200000000002,"LINESTRING (27.8378944 54.423146, 27.8362627 54.42284, 27.8359409 54.4227844, 27.8354207 54.4227067, 27.8346523 54.4225977, 27.8344908 54.422578)",yes,2
830668365,False,Р63,вуліца Вароўскага,primary,40,True,87.227,"LINESTRING (27.8378944 54.423146, 27.8380881 54.4231764, 27.8391963 54.4233501)",,2
97082597,False,,Камсамольская вуліца,residential,,False,124.43100000000001,"LINESTRING (27.8333735 54.4248925, 27.8334609 54.4249089, 27.834028 54.425002, 27.8352172 54.4252113)",,
426817169,False,Н22593,вуліца Леніна,primary,40,False,174.67199999999997,"LINESTRING (27.8333735 54.4248925, 27.8333317 54.4249877, 27.8332911 54.4250743, 27.8332639 54.4251344, 27.8332461 54.4251652, 27.8327707 54.4263326, 27.8327403 54.4264193)",,
426817169,False,Н22593,вуліца Леніна,primary,40,True,91.41,"LINESTRING (27.8333735 54.4248925, 27.8334288 54.4247622, 27.8334679 54.4246695, 27.833616 54.424354, 27.833674 54.4242307, 27.8337385 54.4240984)",,
97082599,False,,Мінская вуліца,residential,,False,59.452,"LINESTRING (27.8387788 54.4207133, 27.8389852 54.4201923)",,
745695171,False,,Спартыўная вуліца,residential,,True,109.758,"LINESTRING (27.8387788 54.4207133, 27.8404256 54.4209505)",,
386796912,False,,Спартыўная вуліца,residential,,False,92.66499999999999,"LINESTRING (27.8387788 54.4207133, 27.8381955 54.4206237, 27.8375999 54.4202882)",,
745685154,False,,завулак Вароўскага,residential,,True,159.46699999999998,"LINESTRING (27.8387788 54.4207133, 27.8388779 54.4208401, 27.8388263 54.4213168, 27.8384064 54.4220966)",,
123742766,False,,Заходняя вуліца,tertiary,,False,95.41300000000001,"LINESTRING (27.8259826 54.4268797, 27.8262657 54.4270418, 27.8264741 54.4271612, 27.8266335 54.4272538, 27.8270325 54.4274824)",,
107248511,False,,вуліца Профінтэрна,residential,,False,506.37499999999994,"LINESTRING (27.8349322 54.4216672, 27.8347645 54.4216451, 27.8339315 54.4215245, 27.8338419 54.421511, 27.83337 54.4214437, 27.8331008 54.4214024, 27.8327357 54.4213458, 27.8317642 54.4212277, 27.8296005 54.420869, 27.8292763 54.4208225, 27.8289871 54.4207882, 27.8275623 54.4205778, 27.8274969 54.4205547, 27.827385 54.4205018)",,
