osmid,highway,maxspeed,oneway,reversed,length,geometry,name,lanes
25271451,primary,60,False,True,125.92200000000001,"LINESTRING (27.4651141 55.3649739, 27.4653995 55.3649184, 27.4668058 55.3647144, 27.4670394 55.3646844)",,
31551384,primary,60,False,False,97.43599999999999,"LINESTRING (27.4651141 55.3649739, 27.465211 55.365125, 27.4654164 55.3654486, 27.4655099 55.3655969, 27.4655673 55.3656879, 27.4656376 55.3657981)",вуліца Вадапʼянава,
31551384,primary,60,False,True,97.43599999999999,"LINESTRING (27.4656376 55.3657981, 27.4655673 55.3656879, 27.4655099 55.3655969, 27.4654164 55.3654486, 27.465211 55.365125, 27.4651141 55.3649739)",вуліца Вадапʼянава,
31551385,secondary,60,False,False,94.585,"LINESTRING (27.4656376 55.3657981, 27.4657076 55.3659169, 27.4661333 55.3666007)",вуліца Вадапʼянава,
163838755,primary,60,True,False,41.867,"LINESTRING (27.4647409 55.3647042, 27.4648525 55.3647095, 27.4649513 55.3647476, 27.4650047 55.3648033, 27.4650665 55.3648998, 27.4651141 55.3649739)",вуліца Вадапʼянава,2
136507475,secondary,60,True,False,221.606,"LINESTRING (27.4674919 55.3688486, 27.4687094 55.3707176)",Чырвонадворская вуліца,
31551385,secondary,60,False,True,169.53300000000002,"LINESTRING (27.4674919 55.3688486, 27.4673732 55.3686333, 27.467291 55.3685063, 27.4670299 55.3680608, 27.4668721 55.3678039, 27.466747 55.3676003, 27.4667252 55.3675498, 27.4666781 55.3674804, 27.4666259 55.3674061)",вуліца Вадапʼянава,
138505424,residential,,False,True,296.52,"LINESTRING (27.4674919 55.3688486, 27.4675703 55.3688213, 27.4693134 55.3684719, 27.4694024 55.3684523, 27.4698947 55.368365, 27.4703318 55.3683458, 27.4719706 55.368608)",Чырвонадворская вуліца,
155967614,residential,,False,False,87.202,"LINESTRING (27.4674919 55.3688486, 27.4671473 55.3689384, 27.4662236 55.3691574)",,
135411074,residential,,False,True,114.536,"LINESTRING (27.468169 55.3673971, 27.468082 55.3670575, 27.4680491 55.3669797, 27.4678999 55.3666264, 27.467816 55.3663876)",вуліца Маякоўскага,
135411075,residential,,False,False,198.87400000000002,"LINESTRING (27.468169 55.3673971, 27.4701388 55.3676095, 27.470588 55.3676857, 27.4712358 55.3677901)",Вакзальная вуліца,
