osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes,maxspeed
334879704,,residential,False,False,379.12399999999997,"LINESTRING (25.2872709 53.3152712, 25.2866054 53.314903, 25.2862197 53.3147334, 25.2854486 53.3145435, 25.2849403 53.3144338, 25.2847995 53.3144185, 25.2845407 53.3143905, 25.2843176 53.3143957, 25.2837387 53.3144626, 25.2830583 53.314557, 25.2827114 53.3145844, 25.2822475 53.3145729, 25.2820328 53.3145676)",,,,
148782971,,residential,False,True,184.554,"LINESTRING (25.2868096 53.3136368, 25.2869627 53.3139979, 25.2870776 53.3143537, 25.2870941 53.3144049, 25.2872709 53.3152712)",,,,
148782971,,residential,False,False,137.453,"LINESTRING (25.2882054 53.3163741, 25.2872709 53.3152712)",,,,
334879709,,tertiary,False,False,218.304,"LINESTRING (25.2882054 53.3163741, 25.2850252 53.3158792)",,,,
"[334879696, 25287171, 334879709]",,tertiary,False,True,222.61599999999999,"LINESTRING (25.2882054 53.3163741, 25.2885381 53.3166762, 25.2886862 53.3168108, 25.2887867 53.316902, 25.2888872 53.3169503, 25.288969 53.3169799, 25.2891606 53.3170195, 25.2892122 53.3170302, 25.2896085 53.3170605, 25.2898429 53.3170799, 25.2909999 53.3172037)",,yes,,
120818576,вуліца 40 год Кастрычніка,trunk,False,True,85.794,"LINESTRING (25.2820328 53.3145676, 25.2818894 53.3149041, 25.2817681 53.3151886, 25.2817141 53.3153153)",М11,,2,60
334879704,,residential,False,True,379.124,"LINESTRING (25.2820328 53.3145676, 25.2822475 53.3145729, 25.2827114 53.3145844, 25.2830583 53.314557, 25.2837387 53.3144626, 25.2843176 53.3143957, 25.2845407 53.3143905, 25.2847995 53.3144185, 25.2849403 53.3144338, 25.2854486 53.3145435, 25.2862197 53.3147334, 25.2866054 53.314903, 25.2872709 53.3152712)",,,,
120818576,вуліца 40 год Кастрычніка,trunk,False,False,85.79400000000001,"LINESTRING (25.2817141 53.3153153, 25.2817681 53.3151886, 25.2818894 53.3149041, 25.2820328 53.3145676)",М11,,2,60
334879709,,tertiary,False,True,131.946,"LINESTRING (25.2817141 53.3153153, 25.2818298 53.315335, 25.2819214 53.3153506, 25.2836238 53.3156416)",,,,
334879691,,residential,False,True,573.131,"LINESTRING (25.2836238 53.3156416, 25.2813797 53.3206185)",,,,
334879709,,tertiary,False,True,96.769,"LINESTRING (25.2836238 53.3156416, 25.2850252 53.3158792)",,,,
334879709,,tertiary,False,False,131.946,"LINESTRING (25.2836238 53.3156416, 25.2819214 53.3153506, 25.2818298 53.315335, 25.2817141 53.3153153)",,,,
130384367,вуліца Леніна,tertiary,False,False,64.541,"LINESTRING (25.2813797 53.3206185, 25.282272 53.3208483)",,,,
334879691,,residential,False,False,573.131,"LINESTRING (25.2813797 53.3206185, 25.2836238 53.3156416)",,,,
329724320,вуліца Леніна,tertiary,False,False,106.512,"LINESTRING (25.2931809 53.3217679, 25.2933142 53.3218082, 25.2940863 53.3220417, 25.2946117 53.3222005)",Н6085,,,
329724320,вуліца Леніна,tertiary,False,True,231.94299999999998,"LINESTRING (25.2931809 53.3217679, 25.2912569 53.3211986, 25.2907676 53.3210478, 25.2904001 53.3209381, 25.2902979 53.3209291, 25.2900266 53.320971)",Н6085,,,
334879700,,residential,False,False,171.156,"LINESTRING (25.2931809 53.3217679, 25.2937205 53.3211414, 25.2938334 53.3210103, 25.2939713 53.3208446, 25.2940963 53.3206016, 25.2941698 53.3203575)",,,,
334879700,,residential,False,True,171.156,"LINESTRING (25.2941698 53.3203575, 25.2940963 53.3206016, 25.2939713 53.3208446, 25.2938334 53.3210103, 25.2937205 53.3211414, 25.2931809 53.3217679)",,,,
