osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
25260359,Савецкая вуліца,secondary,BY:urban,False,False,316.20599999999996,"LINESTRING (28.8835567 52.6471305, 28.8834209 52.646695, 28.8830346 52.6452853, 28.8827502 52.6444332, 28.8827204 52.6443328)",,
1264731216,вуліца Бумажкова,primary,BY:urban,False,False,130.137,"LINESTRING (28.8835567 52.6471305, 28.8837107 52.6471205, 28.8838291 52.6471212, 28.8844152 52.6471246, 28.8845785 52.6471255, 28.8848698 52.647123, 28.8851513 52.6471206, 28.8854847 52.6471223)",Р34,
229600922,вуліца Языковіча,residential,,False,False,256.356,"LINESTRING (28.8869363 52.638405, 28.8831372 52.6384089)",,
229600922,вуліца Языковіча,residential,,False,True,140.271,"LINESTRING (28.8810598 52.6384293, 28.8812033 52.6384175, 28.8831372 52.6384089)",,
"[25260359, 311231158, 311231159]",Савецкая вуліца,secondary,BY:urban,False,True,504.307,"LINESTRING (28.8810598 52.6384293, 28.8812542 52.6391198, 28.8814728 52.6398397, 28.881513 52.6399967, 28.8816243 52.6404247, 28.8816646 52.6405671, 28.8822441 52.6427, 28.8822982 52.6429018)",,yes
229600922,вуліца Языковіча,residential,,False,True,256.356,"LINESTRING (28.8831372 52.6384089, 28.8869363 52.638405)",,
1062938730,вуліца Дзяржынскага,residential,,False,False,273.052,"LINESTRING (28.8831372 52.6384089, 28.8836923 52.6408413)",,
229600922,вуліца Языковіча,residential,,False,False,140.271,"LINESTRING (28.8831372 52.6384089, 28.8812033 52.6384175, 28.8810598 52.6384293)",,
229600905,вуліца Урыцкага,residential,,False,False,109.716,"LINESTRING (28.8850391 52.6396177, 28.885364 52.6405845)",,
229600926,Пралетарская вуліца,residential,,False,True,57.692,"LINESTRING (28.8757048 52.6410785, 28.8758236 52.6415923)",,
229600867,вуліца Даватара,residential,,False,False,96.897,"LINESTRING (28.8867993 52.6405562, 28.885364 52.6405845)",,
229600867,вуліца Даватара,residential,,False,True,96.897,"LINESTRING (28.885364 52.6405845, 28.8867993 52.6405562)",,
229600905,вуліца Урыцкага,residential,,False,False,73.828,"LINESTRING (28.885364 52.6405845, 28.8855527 52.6412385)",,
229600905,вуліца Урыцкага,residential,,False,True,109.716,"LINESTRING (28.885364 52.6405845, 28.8850391 52.6396177)",,
229600923,вуліца Свярдлова,residential,,False,False,124.741,"LINESTRING (28.8811151 52.6419404, 28.8792905 52.6421212)",,
229600923,вуліца Свярдлова,residential,,False,False,109.241,"LINESTRING (28.8792905 52.6421212, 28.8776821 52.6422337)",,
229600923,вуліца Свярдлова,residential,,False,True,124.741,"LINESTRING (28.8792905 52.6421212, 28.8811151 52.6419404)",,
229600932,Партызанская вуліца,tertiary,,False,True,117.644,"LINESTRING (28.8792905 52.6421212, 28.8795501 52.6431674)",,
"[311231176, 229600932]","['Набярэжная вуліца', 'Партызанская вуліца']",tertiary,,False,"[False, True]",455.643,"LINESTRING (28.8792905 52.6421212, 28.8785414 52.6393124, 28.8784905 52.6392659, 28.8784191 52.6392007, 28.8768446 52.6386197)",,
229600923,вуліца Свярдлова,residential,,False,False,113.01,"LINESTRING (28.8776821 52.6422337, 28.8760263 52.6423868)",,
229600923,вуліца Свярдлова,residential,,False,True,109.241,"LINESTRING (28.8776821 52.6422337, 28.8792905 52.6421212)",,
229600882,вуліца Фёдара Белага,residential,,False,False,408.308,"LINESTRING (28.8776821 52.6422337, 28.8767379 52.6388932, 28.8767669 52.6387524, 28.8768446 52.6386197)",,
229600923,вуліца Свярдлова,residential,,False,False,141.218,"LINESTRING (28.8760263 52.6423868, 28.8739547 52.6425679)",,
229600923,вуліца Свярдлова,residential,,False,True,113.01,"LINESTRING (28.8760263 52.6423868, 28.8776821 52.6422337)",,
229600926,Пралетарская вуліца,residential,,False,False,89.397,"LINESTRING (28.8760263 52.6423868, 28.8758236 52.6415923)",,
229600926,Пралетарская вуліца,residential,,False,True,123.936,"LINESTRING (28.8760263 52.6423868, 28.8763122 52.6434878)",,
229600930,Ленінская вуліца,residential,,False,True,113.857,"LINESTRING (28.8859184 52.6425276, 28.8842534 52.6426942)",,
273662555,вуліца Урыцкага,residential,,False,False,169.378,"LINESTRING (28.8859184 52.6425276, 28.8863591 52.6440272)",,
"[273662555, 1095100788]",вуліца Урыцкага,residential,,False,True,98.49,"LINESTRING (28.8859184 52.6425276, 28.8858947 52.6424398, 28.8856825 52.6416535)",,
229600923,вуліца Свярдлова,residential,,False,True,141.218,"LINESTRING (28.8739547 52.6425679, 28.8760263 52.6423868)",,
229600930,Ленінская вуліца,residential,,False,False,113.857,"LINESTRING (28.8842534 52.6426942, 28.8859184 52.6425276)",,
229600930,Ленінская вуліца,residential,,False,True,133.932,"LINESTRING (28.8842534 52.6426942, 28.8824474 52.6428895, 28.8822982 52.6429018)",,
311231142,вуліца Дзяржынскага,residential,,False,False,166.087,"LINESTRING (28.8842534 52.6426942, 28.8846778 52.6440986, 28.884694 52.6441637)",,
"[1062938729, 1062938730, 311231142]",вуліца Дзяржынскага,residential,,False,True,209.48299999999998,"LINESTRING (28.8842534 52.6426942, 28.8837707 52.6411014, 28.8837136 52.640912, 28.8836923 52.6408413)",,yes
"[311231159, 311231158, 25260359]",Савецкая вуліца,secondary,BY:urban,False,False,504.3069999999999,"LINESTRING (28.8822982 52.6429018, 28.8822441 52.6427, 28.8816646 52.6405671, 28.8816243 52.6404247, 28.881513 52.6399967, 28.8814728 52.6398397, 28.8812542 52.6391198, 28.8810598 52.6384293)",,yes
25260359,Савецкая вуліца,secondary,BY:urban,False,True,161.651,"LINESTRING (28.8822982 52.6429018, 28.8823656 52.6431195, 28.8827204 52.6443328)",,
229600930,Ленінская вуліца,residential,,False,False,133.932,"LINESTRING (28.8822982 52.6429018, 28.8824474 52.6428895, 28.8842534 52.6426942)",,
1095100795,Ленінская вуліца,tertiary,,False,True,187.815,"LINESTRING (28.8822982 52.6429018, 28.8821687 52.6429173, 28.8807666 52.6430313, 28.8795501 52.6431674)",,
229600932,Партызанская вуліца,tertiary,,False,False,117.644,"LINESTRING (28.8795501 52.6431674, 28.8792905 52.6421212)",,
