osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
25288528,Р51,вуліца Леніна,secondary,False,False,464.565,"LINESTRING (24.4625544 53.1626081, 24.4623696 53.1626016, 24.4622395 53.1625913, 24.4614573 53.1625543, 24.4612028 53.1625328, 24.4608206 53.1624405, 24.4603912 53.1622931, 24.4603492 53.1622787, 24.4599887 53.1621549, 24.4592401 53.1618978, 24.4588784 53.1617719, 24.4587855 53.16174, 24.4581358 53.1615186, 24.4571723 53.16131, 24.4571167 53.1612987, 24.4565269 53.1611783, 24.4562704 53.1611258, 24.4561509 53.1610997)",,,
99339337,,,secondary,False,True,84.045,"LINESTRING (24.4625544 53.1626081, 24.4625566 53.1626558, 24.4625596 53.1627193, 24.4625863 53.1632508, 24.462591 53.1633068, 24.4625958 53.1633635)",2,,
96581092,,вуліца Кузняцова,tertiary,False,False,123.654,"LINESTRING (24.4625958 53.1633635, 24.4626019 53.1634202, 24.462606 53.1634578, 24.4626358 53.1639054, 24.4627101 53.1640484, 24.4628101 53.1644639)",,,
99339337,,,secondary,False,False,84.045,"LINESTRING (24.4625958 53.1633635, 24.462591 53.1633068, 24.4625863 53.1632508, 24.4625596 53.1627193, 24.4625566 53.1626558, 24.4625544 53.1626081)",2,,
"[613947331, 195933621]",,вуліца Софʼі Панковай,secondary,False,True,129.439,"LINESTRING (24.4625958 53.1633635, 24.4623899 53.1633656, 24.4622487 53.1633688, 24.4617172 53.1633866, 24.4608274 53.1634163, 24.4606569 53.1634232)",3,40,
197369522,,вуліца Софʼі Панковай,secondary,False,False,239.82299999999998,"LINESTRING (24.4533039 53.1656502, 24.4534731 53.1656151, 24.4547979 53.165361, 24.4567248 53.1649827)",2,40,
"[192935538, 927022708, 927022711]",,Школьная вуліца,tertiary,False,True,413.86000000000007,"LINESTRING (24.4533039 53.1656502, 24.4533328 53.1655367, 24.4535801 53.1646439, 24.4536811 53.1644322, 24.4537228 53.1643449, 24.4537664 53.1642694, 24.4541877 53.1637518, 24.4544425 53.1634425, 24.4550074 53.1627628, 24.4550397 53.1627254, 24.4550958 53.1626293, 24.455127 53.1625437, 24.4551436 53.1624427, 24.4551409 53.1623314, 24.4551443 53.162251, 24.4551868 53.162148)",3,40,
96581092,,вуліца Кузняцова,tertiary,False,True,179.55,"LINESTRING (24.4631039 53.1660689, 24.4630976 53.1660335, 24.4630902 53.1659921, 24.4630722 53.1658909, 24.4628389 53.1645812, 24.4628101 53.1644639)",,,
96941019,,вуліца Зоі Касмадзямʼянскай,tertiary,False,False,39.219,"LINESTRING (24.4631039 53.1660689, 24.4631607 53.1660626, 24.4636868 53.1660214)",2,60,
"[614530664, 96941019, 614530662, 614530663]",,вуліца Зоі Касмадзямʼянскай,tertiary,False,True,203.21,"LINESTRING (24.4631039 53.1660689, 24.4629359 53.1660898, 24.462579 53.1661315, 24.4625077 53.1661385, 24.4623882 53.1661495, 24.4617059 53.1661595, 24.4611599 53.1661705, 24.4608311 53.1661769, 24.4600693 53.1661934)",2,"['60', '40']",
