osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref
32682480,Калгасны завулак,residential,60,False,True,56.507999999999996,"LINESTRING (27.8507195 54.1978846, 27.8507115 54.1977925, 27.8506711 54.1977322, 27.8506082 54.1976628, 27.8503999 54.1974189)",,,
"[115510240, 894560474, 115510239]",Смалявіцкая вуліца,residential,,False,False,175.583,"LINESTRING (27.8507195 54.1978846, 27.8506368 54.1979948, 27.8502806 54.1983372, 27.8501704 54.1984509, 27.8493438 54.199242)",yes,2,
32682480,Калгасны завулак,residential,60,False,False,56.507999999999996,"LINESTRING (27.8503999 54.1974189, 27.8506082 54.1976628, 27.8506711 54.1977322, 27.8507115 54.1977925, 27.8507195 54.1978846)",,,
32682480,Калгасны завулак,residential,60,False,True,119.28399999999999,"LINESTRING (27.8503999 54.1974189, 27.8498638 54.1966097, 27.849737 54.1964187)",,,
"[220695809, 118710414]","['Заазёрская вуліца', 'Заазёрскі завулак']",residential,60,False,False,441.20300000000003,"LINESTRING (27.8503999 54.1974189, 27.8499565 54.1975083, 27.8472566 54.1978807, 27.8460299 54.1980149, 27.8453576 54.1980888, 27.8448499 54.1971964)",,,
32682496,Лазневы завулак,residential,60,False,False,90.779,"LINESTRING (27.8460925 54.2000283, 27.8461461 54.1999362, 27.8465519 54.1992574)",,,
32682496,Лазневы завулак,residential,60,False,True,48.479,"LINESTRING (27.8460925 54.2000283, 27.8460755 54.2000616, 27.8459316 54.2003688, 27.8458903 54.2004479)",,,
"[32683056, 263809638]","['1-ы Савецкі завулак', 'вуліца Маркса']",residential,60,False,"[False, True]",204.452,"LINESTRING (27.8460925 54.2000283, 27.8459728 54.2000137, 27.8457122 54.199984, 27.8452883 54.1999358, 27.8447065 54.1998767, 27.8436675 54.199775, 27.8437589 54.199381)",,,
32683109,вуліца Янкі Купалы,secondary,60,False,False,24.733,"LINESTRING (27.8490944 54.1994099, 27.8493438 54.199242)",,2,Р59
32682491,2-і Барысаўскі завулак,residential,60,False,True,48.912,"LINESTRING (27.8490944 54.1994099, 27.8491699 54.1994351, 27.8493375 54.1994943, 27.8495736 54.199625, 27.8496336 54.1997017)",,,
32683109,вуліца Янкі Купалы,secondary,60,False,True,78.628,"LINESTRING (27.8490944 54.1994099, 27.8486984 54.1996846, 27.8483389 54.1999616)",,2,Р59
118710413,Лазневая вуліца,residential,60,False,False,170.115,"LINESTRING (27.8490944 54.1994099, 27.8490214 54.1993857, 27.8487996 54.1993175, 27.8485327 54.1992553, 27.8483173 54.1992302, 27.8480607 54.1992115, 27.8477211 54.1991971, 27.8472004 54.1992124, 27.8468059 54.1992331, 27.8465519 54.1992574)",,,
32682496,Лазневы завулак,residential,60,False,False,43.309,"LINESTRING (27.8465519 54.1992574, 27.8464661 54.1990691, 27.8464542 54.1990262, 27.8464128 54.198877)",,,
32682496,Лазневы завулак,residential,60,False,True,90.779,"LINESTRING (27.8465519 54.1992574, 27.8461461 54.1999362, 27.8460925 54.2000283)",,,
118710413,Лазневая вуліца,residential,60,False,True,170.11499999999998,"LINESTRING (27.8465519 54.1992574, 27.8468059 54.1992331, 27.8472004 54.1992124, 27.8477211 54.1991971, 27.8480607 54.1992115, 27.8483173 54.1992302, 27.8485327 54.1992553, 27.8487996 54.1993175, 27.8490214 54.1993857, 27.8490944 54.1994099)",,,
32682496,Лазневы завулак,residential,60,False,True,43.309,"LINESTRING (27.8464128 54.198877, 27.8464542 54.1990262, 27.8464661 54.1990691, 27.8465519 54.1992574)",,,
511213647,Савецкая вуліца,primary,40,False,True,5.578,"LINESTRING (27.8458903 54.2004479, 27.8459745 54.2004574)",,2,Р3
32682496,Лазневы завулак,residential,60,False,False,48.47899999999999,"LINESTRING (27.8458903 54.2004479, 27.8459316 54.2003688, 27.8460755 54.2000616, 27.8460925 54.2000283)",,,
511213647,Савецкая вуліца,primary,40,False,False,116.304,"LINESTRING (27.8458903 54.2004479, 27.8456099 54.2004207, 27.8453656 54.2003951, 27.8449221 54.2003485, 27.8443368 54.2002876, 27.8441289 54.200268)",,2,Р3
32682498,Школьны завулак,residential,60,False,False,92.45,"LINESTRING (27.8431997 54.2033673, 27.8421221 54.2028251)",,,
32682846,вуліца Харчанкі,residential,60,False,False,100.96700000000001,"LINESTRING (27.8431997 54.2033673, 27.8432534 54.2033291, 27.8435967 54.2030849, 27.8441858 54.202666)",,2,
32682846,вуліца Харчанкі,residential,60,False,True,127.072,"LINESTRING (27.8431997 54.2033673, 27.8427871 54.2036646, 27.8423739 54.203959, 27.8419504 54.2042458)",,2,
32682498,Школьны завулак,residential,60,False,True,92.45,"LINESTRING (27.8421221 54.2028251, 27.8431997 54.2033673)",,,
32682567,Пралетарская вуліца,residential,60,False,False,126.099,"LINESTRING (27.8421221 54.2028251, 27.8409461 54.2037267)",,2,
32682567,Пралетарская вуліца,residential,60,False,True,220.031,"LINESTRING (27.8421221 54.2028251, 27.8425967 54.2025282, 27.8428463 54.2023271, 27.8430367 54.2020752, 27.8432021 54.201791, 27.8434649 54.2013396, 27.8435453 54.2012403, 27.8438162 54.2012712)",,2,
32682846,вуліца Харчанкі,residential,60,False,True,159.295,"LINESTRING (27.8454612 54.201459, 27.8453845 54.2014884, 27.8453481 54.2015199, 27.8451491 54.2017721, 27.8448879 54.2020929, 27.8448368 54.2021513, 27.8448171 54.2021738, 27.8447263 54.202269, 27.8446284 54.2023542, 27.8441858 54.202666)",,2,
243164121,,unclassified,,False,True,117.316,"LINESTRING (27.8454612 54.201459, 27.8455552 54.2014007, 27.8455769 54.2013606, 27.845712 54.2010542, 27.8457744 54.2009368, 27.8458392 54.2007843, 27.8458499 54.2007587, 27.8459376 54.2005479, 27.8459745 54.2004574)",,2,
293875790,Садовы завулак,residential,60,False,False,109.01299999999999,"LINESTRING (27.8454612 54.201459, 27.8451895 54.201428, 27.8443246 54.2013292, 27.8440661 54.2012997, 27.8439287 54.201284, 27.843876 54.201278, 27.8438162 54.2012712)",,,
32682567,Пралетарская вуліца,residential,60,False,True,186.999,"LINESTRING (27.8408803 54.2049131, 27.8399206 54.2044369, 27.8399166 54.2043934, 27.8399569 54.2043446, 27.8403497 54.2040644, 27.8405035 54.2039773, 27.8409461 54.2037267)",,2,
32682846,вуліца Харчанкі,residential,60,False,False,64.774,"LINESTRING (27.8408803 54.2049131, 27.84121 54.2046954, 27.8413615 54.2046172, 27.8415787 54.204499)",,2,
32682846,вуліца Харчанкі,residential,60,False,False,37.11,"LINESTRING (27.8415787 54.204499, 27.8418473 54.2043177, 27.8419504 54.2042458)",,2,
32682846,вуліца Харчанкі,residential,60,False,True,64.774,"LINESTRING (27.8415787 54.204499, 27.8413615 54.2046172, 27.84121 54.2046954, 27.8408803 54.2049131)",,2,
32682849,,residential,60,False,False,91.449,"LINESTRING (27.8453381 54.2031371, 27.845228 54.2030932, 27.8451857 54.2030759, 27.8443261 54.2027275, 27.8442615 54.2026975, 27.8441858 54.202666)",,2,
"[1106655793, 32683103]",Камсамольская вуліца,residential,,False,False,322.902,"LINESTRING (27.8453381 54.2031371, 27.8453991 54.2030359, 27.8454848 54.2029702, 27.8463554 54.2024778, 27.8472321 54.2017524, 27.8473451 54.2016589, 27.8475758 54.2014103, 27.8477182 54.2011979, 27.8478245 54.2010181, 27.8479284 54.2008218, 27.8479747 54.2007297)",,"['2', '3']",
32682846,вуліца Харчанкі,residential,60,False,False,159.29500000000002,"LINESTRING (27.8441858 54.202666, 27.8446284 54.2023542, 27.8447263 54.202269, 27.8448171 54.2021738, 27.8448368 54.2021513, 27.8448879 54.2020929, 27.8451491 54.2017721, 27.8453481 54.2015199, 27.8453845 54.2014884, 27.8454612 54.201459)",,2,
32682846,вуліца Харчанкі,residential,60,False,True,100.967,"LINESTRING (27.8441858 54.202666, 27.8435967 54.2030849, 27.8432534 54.2033291, 27.8431997 54.2033673)",,2,
32682849,,residential,60,False,True,91.449,"LINESTRING (27.8441858 54.202666, 27.8442615 54.2026975, 27.8443261 54.2027275, 27.8451857 54.2030759, 27.845228 54.2030932, 27.8453381 54.2031371)",,2,
32682890,вуліца Пушкіна,residential,,False,True,96.46000000000001,"LINESTRING (27.85167 54.2044078, 27.8523632 54.204285, 27.8528623 54.2042052, 27.8529 54.2041992, 27.8530987 54.2041768)",,2,
32682892,Інтэрнацыянальная вуліца,residential,,False,False,120.62799999999999,"LINESTRING (27.85167 54.2044078, 27.8516531 54.2043514, 27.8515699 54.2041477, 27.8512184 54.203905, 27.8506442 54.2035345)",,,
890931634,вуліца Перамогі,secondary,40,False,True,9.079,"LINESTRING (27.8530903 54.2040953, 27.8530987 54.2041768)",,3,Н22595
"[32683113, 636852214]",Савецкая вуліца,primary,40,False,False,152.021,"LINESTRING (27.8530903 54.2040953, 27.853061 54.2040238, 27.8530221 54.2039712, 27.8529797 54.2039354, 27.8529417 54.2039034, 27.8527656 54.2037753, 27.8526118 54.2036672, 27.8523862 54.2035092, 27.8521546 54.2033327, 27.8519697 54.2031555, 27.851813 54.2029634)",,"['2', '3']",Р3
890595984,вуліца Цімчука,primary,60,False,False,41.463,"LINESTRING (27.8530903 54.2040953, 27.853435 54.2040948, 27.8534614 54.2040949, 27.8537278 54.2040964)",,4,Р3
32682892,Інтэрнацыянальная вуліца,residential,,False,True,120.628,"LINESTRING (27.8506442 54.2035345, 27.8512184 54.203905, 27.8515699 54.2041477, 27.8516531 54.2043514, 27.85167 54.2044078)",,,
32682893,Набярэжная вуліца,residential,,False,False,101.27799999999999,"LINESTRING (27.8506442 54.2035345, 27.8511778 54.2031615, 27.8512857 54.2031036, 27.8517276 54.2029871, 27.851813 54.2029634)",,,
32682893,Набярэжная вуліца,residential,,False,True,101.27799999999999,"LINESTRING (27.851813 54.2029634, 27.8517276 54.2029871, 27.8512857 54.2031036, 27.8511778 54.2031615, 27.8506442 54.2035345)",,,
"[32683112, 759242129, 636852214, 33285383]",Савецкая вуліца,primary,40,False,False,154.452,"LINESTRING (27.851813 54.2029634, 27.8516981 54.2028105, 27.8512751 54.2022273, 27.851091 54.2019901, 27.851051 54.2019362, 27.8510324 54.2019112, 27.850842 54.2016964)",yes,2,Р3
"[32683113, 636852214]",Савецкая вуліца,primary,40,False,True,152.02099999999996,"LINESTRING (27.851813 54.2029634, 27.8519697 54.2031555, 27.8521546 54.2033327, 27.8523862 54.2035092, 27.8526118 54.2036672, 27.8527656 54.2037753, 27.8529417 54.2039034, 27.8529797 54.2039354, 27.8530221 54.2039712, 27.853061 54.2040238, 27.8530903 54.2040953)",,"['2', '3']",Р3
32682480,Калгасны завулак,residential,60,False,False,119.28399999999999,"LINESTRING (27.849737 54.1964187, 27.8498638 54.1966097, 27.8503999 54.1974189)",,,
32683099,Калгасная вуліца,residential,,False,False,329.492,"LINESTRING (27.849737 54.1964187, 27.849342 54.1964885, 27.8484567 54.1966321, 27.8482002 54.1966737, 27.84727 54.1968245, 27.8452584 54.197125, 27.8448499 54.1971964)",,,
"[32683099, 32683100]",Калгасная вуліца,residential,,False,True,182.19400000000002,"LINESTRING (27.849737 54.1964187, 27.8502776 54.1963206, 27.8513062 54.1961373, 27.85189 54.1960737, 27.8524537 54.1960458)",,,
32682567,Пралетарская вуліца,residential,60,False,False,113.396,"LINESTRING (27.8441289 54.200268, 27.844093 54.2003958, 27.8439115 54.200988, 27.8439055 54.2010092, 27.8438162 54.2012712)",,2,
511213647,Савецкая вуліца,primary,40,False,True,116.30399999999999,"LINESTRING (27.8441289 54.200268, 27.8443368 54.2002876, 27.8449221 54.2003485, 27.8453656 54.2003951, 27.8456099 54.2004207, 27.8458903 54.2004479)",,2,Р3
32683053,вуліца Чкалава,residential,60,False,True,174.329,"LINESTRING (27.8521201 54.2003931, 27.8496874 54.20012, 27.8494883 54.2000966)",,2,
32683053,вуліца Чкалава,residential,60,False,False,76.253,"LINESTRING (27.8483389 54.1999616, 27.8484945 54.1999799, 27.8491564 54.2000576, 27.8492496 54.2000686, 27.8494883 54.2000966)",,2,
32683109,вуліца Янкі Купалы,secondary,60,False,False,78.628,"LINESTRING (27.8483389 54.1999616, 27.8486984 54.1996846, 27.8490944 54.1994099)",,2,Р59
