osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
83009455,2,вуліца Кірава,secondary,60,False,False,259.39300000000003,"LINESTRING (27.6838967 55.1370566, 27.6839858 55.1366936, 27.6840299 55.1366025, 27.6844136 55.1358337, 27.6850766 55.1348307)",,
"[328119306, 329428364]",2,Маскоўская вуліца,secondary,"['60', '40']",False,False,239.586,"LINESTRING (27.6838967 55.1370566, 27.6841166 55.1377129, 27.6841363 55.1378727, 27.6841748 55.138184, 27.6842243 55.1386505, 27.6842646 55.1387471, 27.6843382 55.1389234, 27.6844029 55.1390772, 27.6844723 55.1391777)",Р3,
328119306,2,Маскоўская вуліца,secondary,40,False,True,76.122,"LINESTRING (27.6838967 55.1370566, 27.6837476 55.1367773, 27.6835085 55.1364093)",Р3,
30777016,2,вуліца Леніна,secondary,40,False,False,129.322,"LINESTRING (27.6844723 55.1391777, 27.6842752 55.1392147, 27.6830436 55.1393635, 27.6827542 55.1393953, 27.6824845 55.1394222)",Р110,
75296067,,вуліца Леніна,secondary,40,False,False,101.061,"LINESTRING (27.6844723 55.1391777, 27.6846566 55.1391457, 27.6860308 55.1390006)",Р3,
328114695,2,вуліца Фрыдрыха Энгельса,secondary,60,False,True,227.39499999999998,"LINESTRING (27.6844723 55.1391777, 27.684513 55.1392828, 27.6845099 55.1396943, 27.6844883 55.1401916, 27.6844389 55.1409372, 27.6844211 55.1412193)",,
"[328119306, 329428364]",2,Маскоўская вуліца,secondary,"['60', '40']",False,True,239.58599999999998,"LINESTRING (27.6844723 55.1391777, 27.6844029 55.1390772, 27.6843382 55.1389234, 27.6842646 55.1387471, 27.6842243 55.1386505, 27.6841748 55.138184, 27.6841363 55.1378727, 27.6841166 55.1377129, 27.6838967 55.1370566)",Р3,
75296052,,вуліца Крупскай,secondary,60,False,False,101.138,"LINESTRING (27.6842387 55.1428769, 27.6855662 55.1429273, 27.6856982 55.1429461, 27.6858154 55.1429709)",,
328114695,2,вуліца Фрыдрыха Энгельса,secondary,60,False,False,184.713,"LINESTRING (27.6842387 55.1428769, 27.6842421 55.1427416, 27.6842432 55.1427069, 27.6842455 55.1426439, 27.6844211 55.1412193)",,
328114694,,вуліца Гагарына,secondary,60,False,False,63.564,"LINESTRING (27.6861621 55.1435049, 27.685956 55.1432571, 27.6858154 55.1429709)",,
30777016,2,вуліца Леніна,secondary,40,False,False,147.58100000000002,"LINESTRING (27.6795644 55.1394092, 27.6787955 55.1394093, 27.6784077 55.1394253, 27.6779321 55.1394786, 27.677289 55.1396043)",Р110,
30777016,2,вуліца Леніна,secondary,40,False,True,185.59900000000002,"LINESTRING (27.6795644 55.1394092, 27.6822571 55.1394202, 27.6824845 55.1394222)",Р110,
157997824,,вуліца Чэхава,residential,,False,False,123.04599999999999,"LINESTRING (27.6795644 55.1394092, 27.6793682 55.138565, 27.679295 55.1383135)",,
"[318802736, 75296067, 318802735]",2,вуліца Леніна,secondary,"['60', '40']",False,False,254.856,"LINESTRING (27.6879194 55.1388284, 27.6881916 55.1388345, 27.6885459 55.1388591, 27.6898878 55.1390588, 27.6902504 55.1391197, 27.6913284 55.1392906, 27.691731 55.139347, 27.691812 55.1393567)",Р3,yes
75296067,,вуліца Леніна,secondary,40,False,True,121.64899999999999,"LINESTRING (27.6879194 55.1388284, 27.6876765 55.1388365, 27.6865338 55.1389449, 27.6865151 55.1389468, 27.6860308 55.1390006)",Р3,
1061870198,,Азёрная вуліца,residential,,False,False,140.125,"LINESTRING (27.6879194 55.1388284, 27.6879876 55.1384896, 27.6880949 55.1381829, 27.6878739 55.1381609, 27.6873846 55.1381719, 27.6870585 55.1382394)",,
"[318802736, 75296067, 318802735]",2,вуліца Леніна,secondary,"['60', '40']",False,True,254.856,"LINESTRING (27.691812 55.1393567, 27.691731 55.139347, 27.6913284 55.1392906, 27.6902504 55.1391197, 27.6898878 55.1390588, 27.6885459 55.1388591, 27.6881916 55.1388345, 27.6879194 55.1388284)",Р3,yes
635621544,2,Чырвонаармейская вуліца,primary,60,False,False,203.902,"LINESTRING (27.679818 55.1436167, 27.681778 55.1421649)",,
30777016,2,вуліца Леніна,secondary,40,False,False,185.59900000000002,"LINESTRING (27.6824845 55.1394222, 27.6822571 55.1394202, 27.6795644 55.1394092)",Р110,
30777016,2,вуліца Леніна,secondary,40,False,True,129.322,"LINESTRING (27.6824845 55.1394222, 27.6827542 55.1393953, 27.6830436 55.1393635, 27.6842752 55.1392147, 27.6844723 55.1391777)",Р110,
75296062,2,Чырвонаармейская вуліца,primary,40,False,False,207.38900000000004,"LINESTRING (27.6824845 55.1394222, 27.682516 55.1393062, 27.6825743 55.1391348, 27.6826402 55.1389999, 27.6827367 55.1388524, 27.6829538 55.1385667, 27.6830567 55.138411, 27.6831671 55.1381846, 27.6832403 55.1380084, 27.6832777 55.1378728, 27.6832841 55.1376286)",,
635621544,2,Чырвонаармейская вуліца,primary,60,False,True,85.679,"LINESTRING (27.6824845 55.1394222, 27.6824689 55.1394906, 27.682438 55.1396242, 27.6824139 55.1398272, 27.6823836 55.1401901)",,
30777016,2,вуліца Леніна,secondary,40,False,True,147.58100000000002,"LINESTRING (27.677289 55.1396043, 27.6779321 55.1394786, 27.6784077 55.1394253, 27.6787955 55.1394093, 27.6795644 55.1394092)",Р110,
75296052,,вуліца Крупскай,secondary,60,False,True,101.138,"LINESTRING (27.6858154 55.1429709, 27.6856982 55.1429461, 27.6855662 55.1429273, 27.6842387 55.1428769)",,
328114694,,вуліца Гагарына,secondary,60,False,True,63.564,"LINESTRING (27.6858154 55.1429709, 27.685956 55.1432571, 27.6861621 55.1435049)",,
75296067,,вуліца Леніна,secondary,40,False,False,121.649,"LINESTRING (27.6860308 55.1390006, 27.6865151 55.1389468, 27.6865338 55.1389449, 27.6876765 55.1388365, 27.6879194 55.1388284)",Р3,
75296067,,вуліца Леніна,secondary,40,False,True,101.061,"LINESTRING (27.6860308 55.1390006, 27.6846566 55.1391457, 27.6844723 55.1391777)",Р3,
327979861,,вуліца Гагарына,residential,,True,False,424.08099999999996,"LINESTRING (27.6860308 55.1390006, 27.6860624 55.1391187, 27.6861469 55.139435, 27.6861563 55.1396723, 27.6861174 55.1402239, 27.6860268 55.1408629, 27.6860218 55.1408949, 27.6860029 55.1410175, 27.6858047 55.1422975, 27.6858056 55.1426944, 27.6858058 55.1428012)",,
635621544,2,Чырвонаармейская вуліца,primary,60,False,True,203.902,"LINESTRING (27.681778 55.1421649, 27.679818 55.1436167)",,
129570637,,Палявая вуліца,residential,,False,True,139.40200000000002,"LINESTRING (27.681778 55.1421649, 27.6811193 55.1421008, 27.68031 55.142022, 27.6796554 55.1418734)",,
635621544,2,Чырвонаармейская вуліца,primary,60,False,False,225.72899999999998,"LINESTRING (27.681778 55.1421649, 27.6819302 55.1420431, 27.6820013 55.1419718, 27.6820911 55.1417613, 27.6822879 55.1410349, 27.6823836 55.1401901)",,
75296062,2,Чырвонаармейская вуліца,primary,40,False,True,207.389,"LINESTRING (27.6832841 55.1376286, 27.6832777 55.1378728, 27.6832403 55.1380084, 27.6831671 55.1381846, 27.6830567 55.138411, 27.6829538 55.1385667, 27.6827367 55.1388524, 27.6826402 55.1389999, 27.6825743 55.1391348, 27.682516 55.1393062, 27.6824845 55.1394222)",,
98699569,,вуліца 3 Ліпеня,residential,,False,True,263.884,"LINESTRING (27.6832841 55.1376286, 27.6820311 55.137659, 27.6815854 55.137673, 27.6791344 55.1376528)",,
635621542,2,Чырвонаармейская вуліца,primary,60,False,False,73.956,"LINESTRING (27.6832841 55.1376286, 27.6832895 55.1373268, 27.6833559 55.1369655)",,
98699559,,вуліца Гастэлы,residential,,False,True,83.701,"LINESTRING (27.6833559 55.1369655, 27.6820406 55.1369288)",,
