osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes
98736142,,Чырвонаармейская вуліца,residential,,False,True,223.40899999999996,,"LINESTRING (26.4083693 54.4800261, 26.4083112 54.4802529, 26.4082344 54.480379, 26.4077563 54.4805627, 26.4075881 54.4806272, 26.4074262 54.4806947, 26.4071609 54.4808054, 26.4070429 54.480861, 26.4069664 54.4809042, 26.4068724 54.4809566, 26.4067534 54.4810545, 26.4067124 54.4810974, 26.4065693 54.4812523, 26.4064522 54.481377, 26.4064024 54.4814274, 26.4063646 54.4814656, 26.4063082 54.4815337)",
37908116,Р95,вуліца Леніна,primary,60,False,False,14.66,,"LINESTRING (26.4065023 54.481602, 26.4063082 54.4815337)",
37908086,,вуліца Іванова,residential,60,False,False,300.163,,"LINESTRING (26.4065023 54.481602, 26.4064474 54.4816858, 26.406443 54.4817325, 26.4064664 54.4818503, 26.406734 54.4832931, 26.4069974 54.4842745)",2
37908697,,Святлянскі завулак,residential,,False,False,156.985,,"LINESTRING (26.4000166 54.4828367, 26.399533 54.4828732, 26.399033 54.482911, 26.3976067 54.4830187)",
37908697,,Святлянскі завулак,residential,,False,True,114.099,,"LINESTRING (26.4000166 54.4828367, 26.4002335 54.4828131, 26.4009605 54.482742, 26.4016093 54.482677, 26.4017571 54.4826621)",
"[340379635, 40206388, 374258639]",,"['вуліца Кірава', 'вуліца Матросава']",residential,,False,False,155.596,yes,"LINESTRING (26.4000166 54.4828367, 26.3998834 54.4831411, 26.3997264 54.4833429, 26.3994065 54.4836363, 26.3991387 54.4838393, 26.3990314 54.4839206, 26.3989283 54.4839935, 26.3988634 54.4840451)",
37908697,,Святлянскі завулак,residential,,False,True,156.985,,"LINESTRING (26.3976067 54.4830187, 26.399033 54.482911, 26.399533 54.4828732, 26.4000166 54.4828367)",
340379903,,вуліца Вікторыі Сінкевіч,residential,,False,False,86.97,,"LINESTRING (26.3976067 54.4830187, 26.397557 54.4828163, 26.3974577 54.4822415)",
"[170407712, 340379902, 340379903]",,вуліца Вікторыі Сінкевіч,residential,,False,True,180.637,yes,"LINESTRING (26.3976067 54.4830187, 26.397768 54.4837916, 26.3977921 54.4838875, 26.3978225 54.4840272, 26.3979539 54.4846306)",
80255563,,вуліца Танкістаў,secondary,,False,False,7.59,,"LINESTRING (26.4017571 54.4826621, 26.4017673 54.4827301)",
37908697,,Святлянскі завулак,residential,,False,False,114.09899999999999,,"LINESTRING (26.4017571 54.4826621, 26.4016093 54.482677, 26.4009605 54.482742, 26.4002335 54.4828131, 26.4000166 54.4828367)",
80255563,,вуліца Танкістаў,secondary,,False,True,164.44500000000002,,"LINESTRING (26.4017571 54.4826621, 26.4017475 54.4825932, 26.4017114 54.4823911, 26.4016445 54.4820701, 26.4014916 54.4812881, 26.4014665 54.481193)",
37908098,,завулак Гастэлы,residential,,False,False,123.879,,"LINESTRING (26.403666 54.4825738, 26.4017673 54.4827301)",
37908121,,вуліца Гастэлы,residential,,False,False,207.25,,"LINESTRING (26.403666 54.4825738, 26.4041138 54.4844194)",
37908121,,вуліца Гастэлы,residential,,False,True,179.41900000000004,,"LINESTRING (26.403666 54.4825738, 26.4035014 54.4821456, 26.4034125 54.4820513, 26.4035131 54.4819941, 26.4034732 54.4818247, 26.4034564 54.481748, 26.4034309 54.4816161, 26.4033881 54.4813209, 26.4032492 54.4812401, 26.4031944 54.4811684, 26.4031738 54.4811286, 26.4031371 54.4810577)",
31152454,Р95,вуліца Гагарына,primary,60,False,True,67.342,,"LINESTRING (26.4013286 54.4805927, 26.4014468 54.4811026, 26.4014665 54.481193)",
37908729,,вуліца Чапаева,residential,,False,False,165.44400000000002,,"LINESTRING (26.4013286 54.4805927, 26.4006749 54.4806367, 26.4004664 54.4805878, 26.4002837 54.480577, 26.3988748 54.4806527, 26.3987955 54.4806558)",
37908729,,вуліца Чапаева,residential,,False,True,165.44400000000002,,"LINESTRING (26.3987955 54.4806558, 26.3988748 54.4806527, 26.4002837 54.480577, 26.4004664 54.4805878, 26.4006749 54.4806367, 26.4013286 54.4805927)",
38288169,,Школьны завулак,residential,,False,False,108.737,,"LINESTRING (26.3987955 54.4806558, 26.3986255 54.4799559, 26.3986125 54.4799028, 26.3985729 54.4796866)",
38288169,,Школьны завулак,residential,,False,True,81.33500000000001,,"LINESTRING (26.3987955 54.4806558, 26.3988405 54.4808369, 26.3989368 54.4812666, 26.3989542 54.4813354, 26.3989649 54.4813806)",
40133151,,вуліца Чапаева,residential,,False,False,200.367,,"LINESTRING (26.3987955 54.4806558, 26.3980984 54.4806855, 26.3980448 54.4806889, 26.3973144 54.4807431, 26.3962026 54.4808255, 26.3957134 54.4808534)",
37908086,,вуліца Іванова,residential,60,False,False,152.952,,"LINESTRING (26.4069974 54.4842745, 26.4070557 54.4844782, 26.4072129 54.485236, 26.4072537 54.4855042, 26.407252 54.4856407)",2
37908086,,вуліца Іванова,residential,60,False,True,300.163,,"LINESTRING (26.4069974 54.4842745, 26.406734 54.4832931, 26.4064664 54.4818503, 26.406443 54.4817325, 26.4064474 54.4816858, 26.4065023 54.481602)",2
40212255,,,unclassified,,False,True,63.261,,"LINESTRING (26.407252 54.4856407, 26.4082313 54.4856468)",
37908086,,вуліца Іванова,residential,60,False,True,152.952,,"LINESTRING (26.407252 54.4856407, 26.4072537 54.4855042, 26.4072129 54.485236, 26.4070557 54.4844782, 26.4069974 54.4842745)",2
"[340342660, 340342661, 40212254]",,Маставы праезд,residential,60,False,False,190.108,yes,"LINESTRING (26.407252 54.4856407, 26.4057237 54.4856762, 26.405438 54.4856838, 26.4053446 54.4856872, 26.4052522 54.4856906, 26.4043109 54.4857)",2
37908121,,вуліца Гастэлы,residential,,False,True,142.964,,"LINESTRING (26.4043109 54.4857, 26.4041138 54.4844194)",
38237733,,,residential,60,False,False,37.93,,"LINESTRING (26.4043109 54.4857, 26.4037259 54.4857296)",2
"[340342660, 340342661, 40212254]",,Маставы праезд,residential,60,False,True,190.108,yes,"LINESTRING (26.4043109 54.4857, 26.4052522 54.4856906, 26.4053446 54.4856872, 26.405438 54.4856838, 26.4057237 54.4856762, 26.407252 54.4856407)",2
37908121,,вуліца Гастэлы,residential,,False,False,142.964,,"LINESTRING (26.4041138 54.4844194, 26.4043109 54.4857)",
37908121,,вуліца Гастэлы,residential,,False,True,207.25,,"LINESTRING (26.4041138 54.4844194, 26.403666 54.4825738)",
95371995,,вуліца Гастэлы,residential,,False,False,86.841,,"LINESTRING (26.4041138 54.4844194, 26.4054559 54.484374)",
95371995,,вуліца Гастэлы,residential,,False,True,117.191,,"LINESTRING (26.4041138 54.4844194, 26.4036787 54.4844266, 26.4023007 54.4844563)",
38237733,,,residential,60,False,True,37.93,,"LINESTRING (26.4037259 54.4857296, 26.4043109 54.4857)",2
80255563,,вуліца Танкістаў,secondary,,False,True,170.0,,"LINESTRING (26.4037259 54.4857296, 26.4035719 54.4855944, 26.4028976 54.4851132, 26.4026274 54.4848746, 26.4024598 54.4847016, 26.4023007 54.4844563)",
38288169,,Школьны завулак,residential,,False,True,108.737,,"LINESTRING (26.3985729 54.4796866, 26.3986125 54.4799028, 26.3986255 54.4799559, 26.3987955 54.4806558)",
38288169,,Школьны завулак,residential,,False,False,81.335,,"LINESTRING (26.3989649 54.4813806, 26.3989542 54.4813354, 26.3989368 54.4812666, 26.3988405 54.4808369, 26.3987955 54.4806558)",
"[1155790832, 1155790831]",Р63,Савецкая вуліца,secondary,60,False,True,162.98000000000002,,"LINESTRING (26.3989649 54.4813806, 26.4000145 54.4813061, 26.4012166 54.4812208, 26.4014665 54.481193)",3
40206392,,вуліца Кірава,tertiary,,False,False,160.446,,"LINESTRING (26.3979539 54.4846306, 26.3965931 54.4851144, 26.395844 54.4853919)",
40206392,,вуліца Кірава,tertiary,,False,True,87.773,,"LINESTRING (26.3979539 54.4846306, 26.398213 54.4844859, 26.3988634 54.4840451)",
"[170407712, 340379902, 340379903]",,вуліца Вікторыі Сінкевіч,residential,,False,False,180.637,yes,"LINESTRING (26.3979539 54.4846306, 26.3978225 54.4840272, 26.3977921 54.4838875, 26.397768 54.4837916, 26.3976067 54.4830187)",
340379903,,вуліца Вікторыі Сінкевіч,residential,,False,True,86.97,,"LINESTRING (26.3974577 54.4822415, 26.397557 54.4828163, 26.3976067 54.4830187)",
40133151,,вуліца Чапаева,residential,,False,True,200.367,,"LINESTRING (26.3957134 54.4808534, 26.3962026 54.4808255, 26.3973144 54.4807431, 26.3980448 54.4806889, 26.3980984 54.4806855, 26.3987955 54.4806558)",
40206388,,вуліца Матросава,residential,,False,True,178.04,,"LINESTRING (26.4000117 54.4855005, 26.3997292 54.4851211, 26.3991504 54.4843935, 26.3988634 54.4840451)",
40206388,,вуліца Матросава,residential,,False,False,178.04,,"LINESTRING (26.3988634 54.4840451, 26.3991504 54.4843935, 26.3997292 54.4851211, 26.4000117 54.4855005)",
"[340379635, 40206388, 374258639]",,"['вуліца Кірава', 'вуліца Матросава']",residential,,False,True,155.596,yes,"LINESTRING (26.3988634 54.4840451, 26.3989283 54.4839935, 26.3990314 54.4839206, 26.3991387 54.4838393, 26.3994065 54.4836363, 26.3997264 54.4833429, 26.3998834 54.4831411, 26.4000166 54.4828367)",
40206392,,вуліца Кірава,tertiary,,False,False,87.773,,"LINESTRING (26.3988634 54.4840451, 26.398213 54.4844859, 26.3979539 54.4846306)",
40212255,,,unclassified,,False,False,63.261,,"LINESTRING (26.4082313 54.4856468, 26.407252 54.4856407)",
95817232,,,residential,,False,True,106.54100000000001,,"LINESTRING (26.3966888 54.4862144, 26.3966227 54.4861352, 26.395844 54.4853919)",1
40206392,,вуліца Кірава,tertiary,,False,False,6.25,,"LINESTRING (26.395844 54.4853919, 26.395757 54.4854165)",
40206392,,вуліца Кірава,tertiary,,False,True,160.446,,"LINESTRING (26.395844 54.4853919, 26.3965931 54.4851144, 26.3979539 54.4846306)",
95817232,,,residential,,False,False,106.54100000000001,,"LINESTRING (26.395844 54.4853919, 26.3966227 54.4861352, 26.3966888 54.4862144)",1
95847016,,,residential,,False,True,174.62900000000002,,"LINESTRING (26.3940404 54.4844935, 26.3940823 54.4846172, 26.3941535 54.4848272, 26.3941792 54.4848496, 26.394229 54.4848619, 26.394976 54.4848765, 26.3951472 54.4848912, 26.3952629 54.4849488, 26.395757 54.4854165)",2
95371995,,вуліца Гастэлы,residential,,False,True,86.841,,"LINESTRING (26.4054559 54.484374, 26.4041138 54.4844194)",
80255563,,вуліца Танкістаў,secondary,,False,False,170.0,,"LINESTRING (26.4023007 54.4844563, 26.4024598 54.4847016, 26.4026274 54.4848746, 26.4028976 54.4851132, 26.4035719 54.4855944, 26.4037259 54.4857296)",
80255563,,вуліца Танкістаў,secondary,,False,True,195.178,,"LINESTRING (26.4023007 54.4844563, 26.4021794 54.4842029, 26.4019063 54.4832871, 26.4017673 54.4827301)",
95371995,,вуліца Гастэлы,residential,,False,False,117.191,,"LINESTRING (26.4023007 54.4844563, 26.4036787 54.4844266, 26.4041138 54.4844194)",
40206392,,вуліца Кірава,tertiary,,False,False,15.821,,"LINESTRING (26.395757 54.4854165, 26.3955379 54.4854801)",
40206392,,вуліца Кірава,tertiary,,False,True,6.25,,"LINESTRING (26.395757 54.4854165, 26.395844 54.4853919)",
95847016,,,residential,,False,False,174.62900000000002,,"LINESTRING (26.395757 54.4854165, 26.3952629 54.4849488, 26.3951472 54.4848912, 26.394976 54.4848765, 26.394229 54.4848619, 26.3941792 54.4848496, 26.3941535 54.4848272, 26.3940823 54.4846172, 26.3940404 54.4844935)",2
37908098,,завулак Гастэлы,residential,,False,True,123.879,,"LINESTRING (26.4017673 54.4827301, 26.403666 54.4825738)",
80255563,,вуліца Танкістаў,secondary,,False,True,7.59,,"LINESTRING (26.4017673 54.4827301, 26.4017571 54.4826621)",
80255563,,вуліца Танкістаў,secondary,,False,False,195.17800000000003,,"LINESTRING (26.4017673 54.4827301, 26.4019063 54.4832871, 26.4021794 54.4842029, 26.4023007 54.4844563)",
40206392,,вуліца Кірава,tertiary,,False,True,15.821,,"LINESTRING (26.3955379 54.4854801, 26.395757 54.4854165)",
