osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access
28905415,5a Avenida,residential,False,True,103.512,"LINESTRING (-87.9383237 15.8470075, -87.9392758 15.8471739)",,
61816292,9a Calle Este,residential,True,False,112.345,"LINESTRING (-87.9383237 15.8470075, -87.9381229 15.8479992)",,
28905494,10a Avenida,residential,False,False,128.59,"LINESTRING (-87.9383023 15.8524358, -87.9394854 15.8526409)",,
61816293,8a Calle Este,residential,False,False,114.165,"LINESTRING (-87.9383023 15.8524358, -87.9381157 15.8534467)",,
61816293,8a Calle Este,residential,False,True,119.252,"LINESTRING (-87.9383023 15.8524358, -87.9384921 15.851379)",,
28905528,3a Calle Este,residential,False,False,112.242,"LINESTRING (-87.9438309 15.85442, -87.9440205 15.8534272)",,
28905528,3a Calle Este,residential,False,True,115.938,"LINESTRING (-87.9438309 15.85442, -87.943642 15.8554467)",,
497436335,11 Avenida,residential,False,False,111.122,"LINESTRING (-87.9438309 15.85442, -87.9428124 15.8542231)",,
572101996,11 Avenida,residential,False,False,117.484,"LINESTRING (-87.9438309 15.85442, -87.94491 15.8546169)",,
28904787,9a Avenida,residential,False,False,114.412,"LINESTRING (-87.9431534 15.852198, -87.9442056 15.8523829)",,
28904787,9a Avenida,residential,False,True,127.373,"LINESTRING (-87.9431534 15.852198, -87.941982 15.8519922)",,
61816283,4a Calle Este,residential,False,True,113.319,"LINESTRING (-87.9431534 15.852198, -87.9433357 15.8511941)",,
497436337,4a Calle Este,residential,False,False,118.884,"LINESTRING (-87.9431534 15.852198, -87.9429732 15.853253)",,
28905494,10a Avenida,residential,False,False,128.5,"LINESTRING (-87.9417908 15.8530487, -87.9429732 15.853253)",,
28905494,10a Avenida,residential,False,True,121.778,"LINESTRING (-87.9417908 15.8530487, -87.9406711 15.8528506)",,
28905549,5a Calle Este,residential,False,False,119.245,"LINESTRING (-87.9417908 15.8530487, -87.941982 15.8519922)",,
28905549,5a Calle Este,residential,False,True,108.253,"LINESTRING (-87.9417908 15.8530487, -87.9416257 15.8540092)",,
28904787,9a Avenida,residential,False,False,121.719,"LINESTRING (-87.9408626 15.8517955, -87.941982 15.8519922)",,
28904787,9a Avenida,residential,False,True,127.253,"LINESTRING (-87.9408626 15.8517955, -87.9396923 15.8515899)",,
61816286,6a Calle Este,residential,False,False,119.097,"LINESTRING (-87.9408626 15.8517955, -87.9406711 15.8528506)",,
61816286,6a Calle Este,residential,False,True,113.355,"LINESTRING (-87.9408626 15.8517955, -87.9410515 15.8507924)",,
28905494,10a Avenida,residential,False,False,128.955,"LINESTRING (-87.9394854 15.8526409, -87.9406711 15.8528506)",,
28905494,10a Avenida,residential,False,True,128.59,"LINESTRING (-87.9394854 15.8526409, -87.9383023 15.8524358)",,
28905558,7a Calle Este,residential,False,False,118.943,"LINESTRING (-87.9394854 15.8526409, -87.9396923 15.8515899)",,
28905558,7a Calle Este,residential,False,True,113.907,"LINESTRING (-87.9394854 15.8526409, -87.939332 15.8536546)",,
28904787,9a Avenida,residential,False,False,127.253,"LINESTRING (-87.9396923 15.8515899, -87.9408626 15.8517955)",,
28904787,9a Avenida,residential,False,True,130.506,"LINESTRING (-87.9396923 15.8515899, -87.9384921 15.851379)",,
28905558,7a Calle Este,residential,False,False,113.371,"LINESTRING (-87.9396923 15.8515899, -87.9398768 15.8505859)",,
28905558,7a Calle Este,residential,False,True,118.943,"LINESTRING (-87.9396923 15.8515899, -87.9394854 15.8526409)",,
61816279,2a Calle Este,residential,False,False,113.287,"LINESTRING (-87.9454729 15.8515699, -87.9452876 15.852573)",,
61816279,2a Calle Este,residential,False,True,115.942,"LINESTRING (-87.9454729 15.8515699, -87.9456626 15.8505433)",,
681619401,8a Avenida,residential,False,False,159.193,"LINESTRING (-87.9454729 15.8515699, -87.9469369 15.8518273)",,
681619401,8a Avenida,residential,False,True,117.732,"LINESTRING (-87.9454729 15.8515699, -87.9443902 15.8513795)",,
28904798,6a Avenida,residential,False,False,128.791,"LINESTRING (-87.9402831 15.848375, -87.9414679 15.8485811)",,
28904798,6a Avenida,residential,False,True,129.628,"LINESTRING (-87.9402831 15.848375, -87.9390906 15.8481676)",,
28905558,7a Calle Este,residential,False,True,111.789,"LINESTRING (-87.9402831 15.848375, -87.9401012 15.849365)",,
28905558,7a Calle Este,residential,False,False,112.152,"LINESTRING (-87.9402831 15.848375, -87.9403751 15.8478744, -87.9404651 15.8473817)",,
28905649,4a Avenida,residential,False,False,118.082,"LINESTRING (-87.9451702 15.8471391, -87.9462563 15.847329)",,
61816278,3a Calle Este,residential,True,False,116.492,"LINESTRING (-87.9451702 15.8471391, -87.9449804 15.8481707)",,
28904798,6a Avenida,residential,False,False,115.202,"LINESTRING (-87.9437386 15.8489761, -87.9447984 15.8491604)",,
28904798,6a Avenida,residential,False,True,126.606,"LINESTRING (-87.9437386 15.8489761, -87.9425739 15.8487735)",,
61816283,4a Calle Este,residential,False,False,112.158,"LINESTRING (-87.9437386 15.8489761, -87.9435581 15.8499697)",,
61816283,4a Calle Este,residential,False,True,111.851,"LINESTRING (-87.9437386 15.8489761, -87.9439185 15.8479852)",,
28905477,7a Avenida,residential,True,False,120.692,"LINESTRING (-87.9423915 15.8497656, -87.9412814 15.8495714)",,
28905549,5a Calle Este,residential,False,False,112.029,"LINESTRING (-87.9423915 15.8497656, -87.9425739 15.8487735)",,
28905549,5a Calle Este,residential,False,True,22.02,"LINESTRING (-87.9423915 15.8497656, -87.9423556 15.8499606)",,
61816293,8a Calle Este,residential,False,False,116.199,"LINESTRING (-87.9388709 15.8493467, -87.9386792 15.8503753)",,
61816293,8a Calle Este,residential,False,True,21.542,"LINESTRING (-87.9388709 15.8493467, -87.9389064 15.849156)",,
360346913,7a Avenida,residential,True,False,129.941,"LINESTRING (-87.9388709 15.8493467, -87.9400658 15.8495572)",20,yes
28905494,10a Avenida,residential,False,True,158.969,"LINESTRING (-87.9465648 15.8538684, -87.9451022 15.8536148)",,
61816280,1a Calle,residential,False,False,114.505,"LINESTRING (-87.9465648 15.8538684, -87.9463696 15.8548809)",,
61816280,1a Calle,residential,False,True,117.152,"LINESTRING (-87.9465648 15.8538684, -87.9467506 15.8528301)",,
28904798,6a Avenida,residential,False,True,117.921,"LINESTRING (-87.9458832 15.8493491, -87.9447984 15.8491604)",,
61816279,2a Calle Este,residential,False,False,112.396,"LINESTRING (-87.9458832 15.8493491, -87.9456993 15.8503443)",,
61816279,2a Calle Este,residential,False,True,111.66,"LINESTRING (-87.9458832 15.8493491, -87.9460658 15.8483604)",,
28905477,7a Avenida,residential,True,False,114.963,"LINESTRING (-87.9446155 15.8501547, -87.9435581 15.8499697)",,
28905528,3a Calle Este,residential,False,False,112.279,"LINESTRING (-87.9446155 15.8501547, -87.9447984 15.8491604)",,
28905528,3a Calle Este,residential,False,True,22.325,"LINESTRING (-87.9446155 15.8501547, -87.9445791 15.8503524)",,
28905520,12 Avenida,residential,False,False,82.35,"LINESTRING (-87.9447203 15.8556441, -87.9439628 15.8555118)",,
28905520,12 Avenida,residential,False,True,158.744,"LINESTRING (-87.9447203 15.8556441, -87.9461782 15.8559111)",,
61816279,2a Calle Este,residential,False,True,116.008,"LINESTRING (-87.9447203 15.8556441, -87.94491 15.8546169)",,
28904787,9a Avenida,residential,False,False,127.373,"LINESTRING (-87.941982 15.8519922, -87.9431534 15.852198)",,
28904787,9a Avenida,residential,False,True,121.719,"LINESTRING (-87.941982 15.8519922, -87.9408626 15.8517955)",,
28905549,5a Calle Este,residential,False,False,113.34,"LINESTRING (-87.941982 15.8519922, -87.9421666 15.8509885)",,
28905549,5a Calle Este,residential,False,True,119.245,"LINESTRING (-87.941982 15.8519922, -87.9417908 15.8530487)",,
28905415,5a Avenida,residential,False,False,103.512,"LINESTRING (-87.9392758 15.8471739, -87.9383237 15.8470075)",,
28905415,5a Avenida,residential,False,True,129.299,"LINESTRING (-87.9392758 15.8471739, -87.9404651 15.8473817)",,
61816293,8a Calle Este,residential,False,False,112.256,"LINESTRING (-87.9392758 15.8471739, -87.9390906 15.8481676)",,
61816283,4a Calle Este,residential,False,False,116.029,"LINESTRING (-87.9435224 15.8501662, -87.9433357 15.8511941)",,
61816283,4a Calle Este,residential,False,True,22.181,"LINESTRING (-87.9435224 15.8501662, -87.9435581 15.8499697)",,
360346913,7a Avenida,residential,True,False,114.913,"LINESTRING (-87.9435224 15.8501662, -87.9445791 15.8503524)",20,yes
28905415,5a Avenida,residential,False,False,118.961,"LINESTRING (-87.9427562 15.8477821, -87.9416598 15.8476029)",,
28905415,5a Avenida,residential,False,True,126.364,"LINESTRING (-87.9427562 15.8477821, -87.9439185 15.8479852)",,
28905549,5a Calle Este,residential,False,True,111.95,"LINESTRING (-87.9427562 15.8477821, -87.9425739 15.8487735)",,
61816286,6a Calle Este,residential,False,False,113.355,"LINESTRING (-87.9410515 15.8507924, -87.9408626 15.8517955)",,
61816286,6a Calle Este,residential,False,True,116.102,"LINESTRING (-87.9410515 15.8507924, -87.941245 15.849765)",,
681619401,8a Avenida,residential,False,False,121.256,"LINESTRING (-87.9410515 15.8507924, -87.9421666 15.8509885)",,
681619401,8a Avenida,residential,False,True,127.735,"LINESTRING (-87.9410515 15.8507924, -87.9398768 15.8505859)",,
28905415,5a Avenida,residential,False,False,129.299,"LINESTRING (-87.9404651 15.8473817, -87.9392758 15.8471739)",,
28905415,5a Avenida,residential,False,True,130.141,"LINESTRING (-87.9404651 15.8473817, -87.9416598 15.8476029)",,
28905558,7a Calle Este,residential,False,True,112.152,"LINESTRING (-87.9404651 15.8473817, -87.9403751 15.8478744, -87.9402831 15.848375)",,
28905477,7a Avenida,residential,True,False,126.835,"LINESTRING (-87.9435581 15.8499697, -87.9423915 15.8497656)",,
61816283,4a Calle Este,residential,False,False,22.181,"LINESTRING (-87.9435581 15.8499697, -87.9435224 15.8501662)",,
61816283,4a Calle Este,residential,False,True,112.158,"LINESTRING (-87.9435581 15.8499697, -87.9437386 15.8489761)",,
28904798,6a Avenida,residential,False,False,126.606,"LINESTRING (-87.9425739 15.8487735, -87.9437386 15.8489761)",,
28904798,6a Avenida,residential,False,True,120.226,"LINESTRING (-87.9425739 15.8487735, -87.9414679 15.8485811)",,
