osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,lanes,junction,bridge
102603262,False,ერევნის ქუჩა,residential,True,141.93,,,"LINESTRING (41.8601393 42.5049208, 41.8617687 42.5053524)",,,
102603047,False,ჯანო რაფავას ქუჩა,residential,True,112.795,,,"LINESTRING (41.8601393 42.5049208, 41.8596277 42.5052483, 41.8590925 42.5055791)",,,
405450574,False,მერაბ კოსტავას ქუჩა,secondary,False,13.729,,20,"LINESTRING (41.8699299 42.5073015, 41.8698549 42.5071911)",,,
159017345,True,შოთა რუსთაველის ქუჩა,secondary,False,172.61,,,"LINESTRING (41.8699299 42.5073015, 41.8698393 42.5073334, 41.8694432 42.5074794, 41.8690878 42.5076191, 41.8687991 42.5078145, 41.8686408 42.5079692, 41.8683275 42.5082611)",,,
"[907255893, 465358238]",False,მერაბ კოსტავას ქუჩა,secondary,True,121.782,,40,"LINESTRING (41.8699299 42.5073015, 41.8699613 42.5073483, 41.8704182 42.5080757, 41.8705705 42.5082894)",,,
946702764,False,შოთა რუსთაველის ქუჩა,secondary,True,81.655,,,"LINESTRING (41.8587811 42.5084386, 41.859618 42.5088369)",,,
102604988,False,ბაქოს ქუჩა,residential,False,62.563,,,"LINESTRING (41.8587811 42.5084386, 41.8590034 42.5082623, 41.859324 42.5080437)",,,
120002616,True,ზვიად გამსახურდიას გამზირი,trunk,False,59.727,ს 1,50,"LINESTRING (41.8689187 42.5036877, 41.869371 42.5041088)",,,
"[406569738, 189293325]",True,,trunk_link,False,64.52,,,"LINESTRING (41.8689187 42.5036877, 41.8689382 42.5037364, 41.8689527 42.5037912, 41.868945 42.5038584, 41.8688973 42.5039094, 41.8688287 42.5039452, 41.8687476 42.5039615, 41.8686639 42.5039563, 41.8685949 42.5039224, 41.8685043 42.5038517)",,,
684796172,False,შოთა რუსთაველის ქუჩა,secondary,True,16.747,,,"LINESTRING (41.864191 42.5094161, 41.864395 42.5094079)",,,
684796175,False,შოთა რუსთაველის ქუჩა,secondary,False,58.89,,,"LINESTRING (41.864191 42.5094161, 41.8634728 42.5094298)",,,
222885148,False,ლევან II დადიანის ქუჩა,residential,True,87.719,,,"LINESTRING (41.864191 42.5094161, 41.8642189 42.5097604, 41.8642928 42.510201)",,,
102603295,False,ლეხ და მარია კაჩინსკების ქუჩა,residential,True,232.863,,,"LINESTRING (41.8589726 42.5027471, 41.8595928 42.5032908, 41.8608082 42.5043453)",,,
102605655,False,სანკტ-პეტერბურგის ქუჩა,residential,False,288.613,,,"LINESTRING (41.8589726 42.5027471, 41.8598526 42.5026241, 41.8611394 42.5027734, 41.8622012 42.5033544)",,,
102604925,False,რევაზ თაბუკაშვილის ქუჩა,residential,True,95.486,,,"LINESTRING (41.8705437 42.5025137, 41.8695604 42.502974)",,,
946702764,False,შოთა რუსთაველის ქუჩა,secondary,False,81.655,,,"LINESTRING (41.859618 42.5088369, 41.8587811 42.5084386)",,,
946702764,False,შოთა რუსთაველის ქუჩა,secondary,True,99.208,,,"LINESTRING (41.859618 42.5088369, 41.8606641 42.5092856)",,,
102603174,False,ფოთის ქუჩა,residential,False,333.679,,,"LINESTRING (41.859618 42.5088369, 41.8618043 42.5077987, 41.8625069 42.5076735, 41.8632384 42.5075611)",,,
1161316505,False,მერაბ კოსტავას ქუჩა,secondary,True,180.783,,40,"LINESTRING (41.8662844 42.5025625, 41.8667441 42.5031321, 41.8673003 42.5038127, 41.8674121 42.5039596)",,,
406960504,True,,residential,False,30.988999999999997,,,"LINESTRING (41.8683196 42.5033026, 41.8685283 42.5033588, 41.868684 42.5033541)",,,
1200932860,True,ზვიად გამსახურდიას გამზირი,trunk,False,23.702,ს 1,50,"LINESTRING (41.8683196 42.5033026, 41.8683306 42.5033097, 41.8685467 42.5034345)",,,
"[1082245880, 1208664599, 1255147271]",False,დავით აღმაშენებლის ქუჩა,trunk,True,150.788,ს 1,50,"LINESTRING (41.8683196 42.5033026, 41.8683129 42.5032956, 41.8677428 42.5027116, 41.86724 42.5022047)",2,,
102603262,False,ერევნის ქუჩა,residential,False,141.93,,,"LINESTRING (41.8617687 42.5053524, 41.8601393 42.5049208)",,,
102603262,False,ერევნის ქუჩა,residential,True,9.758,,,"LINESTRING (41.8617687 42.5053524, 41.861872 42.505396)",,,
102603295,False,ლეხ და მარია კაჩინსკების ქუჩა,residential,False,148.22,,,"LINESTRING (41.8617687 42.5053524, 41.8618182 42.5051638, 41.861695 42.5048896, 41.8613884 42.5046715, 41.8608082 42.5043453)",,,
102603519,False,ნიკო ნიკოლაძის ქუჩა,tertiary,True,76.614,,,"LINESTRING (41.8678957 42.5104433, 41.867764 42.5102195, 41.8674756 42.5098285)",,,
102603047,False,ჯანო რაფავას ქუჩა,residential,False,158.684,,,"LINESTRING (41.8608082 42.5043453, 41.8622012 42.5033544)",,,
102603047,False,ჯანო რაფავას ქუჩა,residential,True,84.272,,,"LINESTRING (41.8608082 42.5043453, 41.8601393 42.5049208)",,,
102603295,False,ლეხ და მარია კაჩინსკების ქუჩა,residential,False,232.863,,,"LINESTRING (41.8608082 42.5043453, 41.8595928 42.5032908, 41.8589726 42.5027471)",,,
102603295,False,ლეხ და მარია კაჩინსკების ქუჩა,residential,True,148.22,,,"LINESTRING (41.8608082 42.5043453, 41.8613884 42.5046715, 41.861695 42.5048896, 41.8618182 42.5051638, 41.8617687 42.5053524)",,,
684796175,False,შოთა რუსთაველის ქუჩა,secondary,True,58.89,,,"LINESTRING (41.8634728 42.5094298, 41.864191 42.5094161)",,,
405814432,True,სანკტ-პეტერბურგის ქუჩა,residential,False,198.868,,,"LINESTRING (41.8634728 42.5094298, 41.8630321 42.5087022, 41.8629484 42.5082536, 41.8631136 42.5080504, 41.8633822 42.5078225)",,,
1174640865,False,შოთა რუსთაველის ქუჩა,secondary,False,216.88400000000001,,,"LINESTRING (41.8634728 42.5094298, 41.8621308 42.5094616, 41.8613671 42.5094149, 41.8608414 42.5093345)",,,
102602948,False,დუტუ მეგრელის ჩიხი,residential,True,32.157,,,"LINESTRING (41.8654683 42.5102108, 41.8655954 42.5104844)",,,
102602926,False,შოთა კიტიას ქუჩა,residential,False,183.882,,,"LINESTRING (41.8680893 42.5048483, 41.8658483 42.504776)",,,
628212614,False,მერაბ კოსტავას ქუჩა,secondary,True,136.859,,40,"LINESTRING (41.8680893 42.5048483, 41.8689033 42.5059229)",,,
"[406569889, 1161316505, 628212614]",False,მერაბ კოსტავას ქუჩა,secondary,False,113.36399999999999,,40,"LINESTRING (41.8680893 42.5048483, 41.8679784 42.504712, 41.8679278 42.5046499, 41.8675932 42.504204, 41.8675599 42.5041546, 41.8674121 42.5039596)",,,
102603457,False,სპირიდონ კედიას II ჩიხი,residential,False,208.965,,,"LINESTRING (41.8646013 42.5058304, 41.8657603 42.5075042)",,,
942768024,True,ზვიად გამსახურდიას გამზირი,trunk,False,39.977,ს 1,50,"LINESTRING (41.8684472 42.5036496, 41.8683196 42.5033026)",,,
972430665,True,,residential,False,26.003,,,"LINESTRING (41.8684472 42.5036496, 41.8684901 42.5034817, 41.8685467 42.5034345)",,,
"[1082245880, 1255147271, 1208664599]",False,დავით აღმაშენებლის ქუჩა,trunk,False,150.788,ს 1,50,"LINESTRING (41.86724 42.5022047, 41.8677428 42.5027116, 41.8683129 42.5032956, 41.8683196 42.5033026)",2,,
102603047,False,ჯანო რაფავას ქუჩა,residential,True,158.684,,,"LINESTRING (41.8622012 42.5033544, 41.8608082 42.5043453)",,,
102605655,False,სანკტ-პეტერბურგის ქუჩა,residential,False,319.889,,,"LINESTRING (41.8622012 42.5033544, 41.8629825 42.5039396, 41.8633405 42.5043146, 41.8635016 42.5046897, 41.8634773 42.5054891, 41.8633538 42.5058828)",,,
102605655,False,სანკტ-პეტერბურგის ქუჩა,residential,True,288.613,,,"LINESTRING (41.8622012 42.5033544, 41.8611394 42.5027734, 41.8598526 42.5026241, 41.8589726 42.5027471)",,,
159017345,True,შოთა რუსთაველის ქუჩა,secondary,False,47.319,,,"LINESTRING (41.8683275 42.5082611, 41.8678998 42.5085469)",,,
102605614,True,მარცხენა სანაპიროს ქუჩა,residential,False,140.287,,,"LINESTRING (41.8683275 42.5082611, 41.869229 42.50885, 41.8693953 42.509203)",,,
102605475,True,,residential,False,76.283,,,"LINESTRING (41.8608414 42.5093345, 41.8605557 42.5099874)",,,
1174656536,False,შოთა რუსთაველის ქუჩა,secondary,False,15.517,,,"LINESTRING (41.8608414 42.5093345, 41.8606641 42.5092856)",,,
1174640865,False,შოთა რუსთაველის ქუჩა,secondary,True,216.88400000000001,,,"LINESTRING (41.8608414 42.5093345, 41.8613671 42.5094149, 41.8621308 42.5094616, 41.8634728 42.5094298)",,,
942451150,False,სანკტ-პეტერბურგის ქუჩა,residential,False,31.366,,,"LINESTRING (41.8632384 42.5075611, 41.8633822 42.5078225)",,,
102603174,False,ფოთის ქუჩა,residential,True,333.679,,,"LINESTRING (41.8632384 42.5075611, 41.8625069 42.5076735, 41.8618043 42.5077987, 41.859618 42.5088369)",,,
"[942451150, 102605655]",False,სანკტ-პეტერბურგის ქუჩა,residential,True,148.503,,,"LINESTRING (41.8632384 42.5075611, 41.8632107 42.5074045, 41.8631617 42.507128, 41.8632102 42.5064338, 41.8632128 42.5063965, 41.8631626 42.5062344)",,,
102604040,False,კოლხიდას I შესახვევი,residential,True,112.839,,,"LINESTRING (41.8602169 42.5075007, 41.8597514 42.5065457)",,,
102604988,False,ბაქოს ქუჩა,residential,False,276.482,,,"LINESTRING (41.8602169 42.5075007, 41.8628361 42.5059341)",,,
102604988,False,ბაქოს ქუჩა,residential,True,94.883,,,"LINESTRING (41.8602169 42.5075007, 41.859324 42.5080437)",,,
102602926,False,შოთა კიტიას ქუჩა,residential,True,183.882,,,"LINESTRING (41.8658483 42.504776, 41.8680893 42.5048483)",,,
"[886902822, 886902823]",False,შოთა კიტიას ქუჩა,residential,False,116.426,,,"LINESTRING (41.8658483 42.504776, 41.8657845 42.5047701, 41.8644304 42.5047178)",,,
414196405,True,სპირიდონ კედიას ქუჩა,residential,False,75.84,,,"LINESTRING (41.8680412 42.5063645, 41.8672741 42.5067458)",,,
102604317,False,სპირიდონ კედიას I ჩიხი,residential,False,101.845,,,"LINESTRING (41.8680412 42.5063645, 41.8677927 42.505993, 41.8675822 42.5055159)",,,
102603457,False,სპირიდონ კედიას II ჩიხი,residential,True,208.965,,,"LINESTRING (41.8657603 42.5075042, 41.8646013 42.5058304)",,,
102603229,True,მარცხენა სანაპიროს ქუჩა,residential,False,209.44,,,"LINESTRING (41.8657603 42.5075042, 41.8660016 42.5077567, 41.866279 42.5079697, 41.8663417 42.5080179, 41.8670139 42.5081706, 41.8676373 42.5083142, 41.867921 42.5083525)",,,
"[102603755, 102603855]",False,"['სპირიდონ კედიას III ჩიხი', 'სპირიდონ კედიას ქუჩა']",residential,True,256.726,,,"LINESTRING (41.8657603 42.5075042, 41.8649233 42.507912, 41.864902 42.507882, 41.8640561 42.5066884, 41.8639376 42.5065212)",,,
102603308,False,ფერდინანდის ქუჩა,residential,True,170.503,,,"LINESTRING (41.8674756 42.5098285, 41.8655954 42.5104844)",,,
102603519,False,ნიკო ნიკოლაძის ქუჩა,tertiary,False,76.614,,,"LINESTRING (41.8674756 42.5098285, 41.867764 42.5102195, 41.8678957 42.5104433)",,,
102603519,False,ნიკო ნიკოლაძის ქუჩა,tertiary,True,75.831,,,"LINESTRING (41.8674756 42.5098285, 41.8671206 42.5093089, 41.8670582 42.5092199)",,,
102603047,False,ჯანო რაფავას ქუჩა,residential,True,27.657,,,"LINESTRING (41.8590925 42.5055791, 41.8588294 42.5057348)",,,
102604040,False,კოლხიდას I შესახვევი,residential,False,120.289,,,"LINESTRING (41.8590925 42.5055791, 41.8597514 42.5065457)",,,
102603047,False,ჯანო რაფავას ქუჩა,residential,False,112.795,,,"LINESTRING (41.8590925 42.5055791, 41.8596277 42.5052483, 41.8601393 42.5049208)",,,
102605257,True,სერგო დადვანის I შესახვევი,residential,False,229.58999999999997,,,"LINESTRING (41.8706426 42.5106112, 41.8704831 42.5102389, 41.8703654 42.5097279, 41.8703052 42.5094899, 41.8702275 42.509351, 41.8697882 42.5090553, 41.8693953 42.509203)",,,
102604040,False,კოლხიდას I შესახვევი,residential,False,112.839,,,"LINESTRING (41.8597514 42.5065457, 41.8602169 42.5075007)",,,
102604040,False,კოლხიდას I შესახვევი,residential,True,120.289,,,"LINESTRING (41.8597514 42.5065457, 41.8590925 42.5055791)",,,
102603045,False,კოლხიდას ქუჩა,residential,False,215.9,,,"LINESTRING (41.8597514 42.5065457, 41.8615151 42.5056201, 41.861872 42.505396)",,,
102604925,False,რევაზ თაბუკაშვილის ქუჩა,residential,False,95.486,,,"LINESTRING (41.8695604 42.502974, 41.8705437 42.5025137)",,,
942769760,False,რევაზ თაბუკაშვილის ქუჩა,residential,True,50.651,,,"LINESTRING (41.8695604 42.502974, 41.8690345 42.5032131)",,,
"[135691816, 102604765]",False,შოთა რუსთაველის I ჩიხი,residential,True,173.60299999999998,,,"LINESTRING (41.8649576 42.5086606, 41.8659099 42.5087471, 41.8667418 42.5088439, 41.866842 42.5089251, 41.8669207 42.5090339)",,,
946702764,False,შოთა რუსთაველის ქუჩა,secondary,False,99.208,,,"LINESTRING (41.8606641 42.5092856, 41.859618 42.5088369)",,,
1174656536,False,შოთა რუსთაველის ქუჩა,secondary,True,15.517,,,"LINESTRING (41.8606641 42.5092856, 41.8608414 42.5093345)",,,
405268432,True,სპირიდონ კედიას ქუჩა,residential,False,150.033,,,"LINESTRING (41.8672741 42.5067458, 41.8657603 42.5075042)",,,
102605609,True,ვახტანგ VI-ის ქუჩა,residential,False,249.8,,,"LINESTRING (41.8672741 42.5067458, 41.8671706 42.5067017, 41.8658483 42.504776)",,,
102603047,False,ჯანო რაფავას ქუჩა,residential,False,27.657,,,"LINESTRING (41.8588294 42.5057348, 41.8590925 42.5055791)",,,
942451150,False,სანკტ-პეტერბურგის ქუჩა,residential,True,31.366,,,"LINESTRING (41.8633822 42.5078225, 41.8632384 42.5075611)",,,
102602954,True,შოთა რუსთაველის I შესახვევი,residential,False,195.16500000000002,,,"LINESTRING (41.8633822 42.5078225, 41.8636505 42.5081511, 41.8639809 42.5087376, 41.8642308 42.5091487, 41.864395 42.5094079)",,,
102603262,False,ერევნის ქუჩა,residential,False,99.127,,,"LINESTRING (41.8628361 42.5059341, 41.861872 42.505396)",,,
102603262,False,ერევნის ქუჩა,residential,True,42.794,,,"LINESTRING (41.8628361 42.5059341, 41.8631626 42.5062344)",,,
102604988,False,ბაქოს ქუჩა,residential,True,276.482,,,"LINESTRING (41.8628361 42.5059341, 41.8602169 42.5075007)",,,
758912726,False,,residential,False,42.82,,,"LINESTRING (41.8628361 42.5059341, 41.8633538 42.5058828)",,,
"[886902822, 886902823]",False,შოთა კიტიას ქუჩა,residential,True,116.426,,,"LINESTRING (41.8644304 42.5047178, 41.8657845 42.5047701, 41.8658483 42.504776)",,,
102603057,False,მერაბ კოსტავას ჩიხი,residential,True,79.007,,,"LINESTRING (41.8688086 42.507247, 41.8696782 42.5069406)",,,
684796172,False,შოთა რუსთაველის ქუჩა,secondary,False,16.747,,,"LINESTRING (41.864395 42.5094079, 41.864191 42.5094161)",,,
222885154,False,შოთა რუსთაველის ქუჩა,secondary,True,206.418,,,"LINESTRING (41.864395 42.5094079, 41.8654301 42.5093619, 41.8661258 42.5093423, 41.8664363 42.5093323, 41.866612 42.5092907, 41.8667471 42.5092314, 41.8668033 42.5092059, 41.8668599 42.5091802)",,,
222885141,True,ქუჯის ქუჩა,residential,False,16.291,,,"LINESTRING (41.8603685 42.5099382, 41.8605557 42.5099874)",,,
1174656537,True,,residential,False,76.504,,,"LINESTRING (41.8603685 42.5099382, 41.8606641 42.5092856)",,,
405450574,False,მერაბ კოსტავას ქუჩა,secondary,True,13.729,,20,"LINESTRING (41.8698549 42.5071911, 41.8699299 42.5073015)",,,
543819164,False,მერაბ კოსტავას ქუჩა,secondary,False,31.439,,40,"LINESTRING (41.8698549 42.5071911, 41.8698393 42.5071584, 41.8696782 42.5069406)",,,
405449209,True,შოთა რუსთაველის ქუჩა,secondary,False,208.53799999999998,,,"LINESTRING (41.867921 42.5083525, 41.8681538 42.508192, 41.8683007 42.5080681, 41.8684259 42.5079371, 41.868626 42.50775, 41.8687855 42.5076157, 41.8688059 42.5076044, 41.868945 42.5075212, 41.8697669 42.5072316, 41.8698549 42.5071911)",,,
942769760,False,რევაზ თაბუკაშვილის ქუჩა,residential,False,50.651,,,"LINESTRING (41.8690345 42.5032131, 41.8695604 42.502974)",,,
972430666,False,რევაზ თაბუკაშვილის ქუჩა,residential,True,32.732,,,"LINESTRING (41.8690345 42.5032131, 41.868684 42.5033541)",,,
189293323,True,რევაზ თაბუკაშვილის ქუჩა,residential,False,56.125,,,"LINESTRING (41.8690345 42.5032131, 41.8688691 42.5032931, 41.8688134 42.5033825, 41.8687925 42.503482, 41.8688397 42.503638)",,,
972430666,False,რევაზ თაბუკაშვილის ქუჩა,residential,False,32.732,,,"LINESTRING (41.868684 42.5033541, 41.8690345 42.5032131)",,,
1200932859,True,ზვიად გამსახურდიას გამზირი,trunk,False,8.514,ს 1,50,"LINESTRING (41.8688397 42.503638, 41.8689187 42.5036877)",,,
1200932861,True,ზვიად გამსახურდიას გამზირი,trunk,False,16.193,ს 1,50,"LINESTRING (41.868495 42.5037909, 41.8684472 42.5036496)",,,
189293324,True,ზ. გამსახურდიას გამზ,residential,False,43.964999999999996,,,"LINESTRING (41.868495 42.5037909, 41.8684371 42.5037795, 41.8682634 42.5036984, 41.8681684 42.5036533, 41.8680818 42.5036356, 41.868015 42.5036446)",,,
"[222880568, 942768026]",True,,trunk_link,False,36.723,,,"LINESTRING (41.868495 42.5037909, 41.8685124 42.5037619, 41.8685534 42.5037112, 41.8686114 42.5036684, 41.8686896 42.5036334, 41.8687654 42.5036289, 41.8688397 42.503638)",,,
1174640866,True,,secondary,False,12.305,,,"LINESTRING (41.8671292 42.5091275, 41.8671209 42.5091639, 41.8670963 42.509196, 41.8670582 42.5092199)",,roundabout,
"[159017345, 222885140, 222885150]",True,შოთა რუსთაველის ქუჩა,secondary,False,90.42800000000001,,,"LINESTRING (41.8678998 42.5085469, 41.8678332 42.5085928, 41.8672811 42.5089899, 41.8671292 42.5091275)",,,yes
135641025,True,,residential,False,13.161,,,"LINESTRING (41.8603178 42.5100505, 41.8603685 42.5099382)",,,
"[165027465, 102603067, 102603039]",True,შოთა რუსთაველის ქუჩა,secondary,False,104.19800000000001,,,"LINESTRING (41.8670497 42.5090337, 41.8671769 42.5089145, 41.8677207 42.5084963, 41.867921 42.5083525)",,,yes
1174640867,True,,secondary,False,12.815999999999999,,,"LINESTRING (41.8670497 42.5090337, 41.8670794 42.5090484, 41.8671034 42.5090679, 41.8671292 42.5091275)",,roundabout,
222885154,False,შოთა რუსთაველის ქუჩა,secondary,False,206.418,,,"LINESTRING (41.8668599 42.5091802, 41.8668033 42.5092059, 41.8667471 42.5092314, 41.866612 42.5092907, 41.8664363 42.5093323, 41.8661258 42.5093423, 41.8654301 42.5093619, 41.864395 42.5094079)",,,
1174640869,True,,secondary,False,18.926,,,"LINESTRING (41.8668599 42.5091802, 41.8668442 42.5091482, 41.866843 42.5091142, 41.8668565 42.5090816, 41.8668833 42.5090539, 41.8669207 42.5090339)",,roundabout,
102603519,False,ნიკო ნიკოლაძის ქუჩა,tertiary,False,75.831,,,"LINESTRING (41.8670582 42.5092199, 41.8671206 42.5093089, 41.8674756 42.5098285)",,,
222885147,True,,secondary,False,18.685000000000002,,,"LINESTRING (41.8670582 42.5092199, 41.8670157 42.5092321, 41.8669702 42.5092339, 41.8669262 42.5092251, 41.8668882 42.5092066, 41.8668599 42.5091802)",,roundabout,
"[135691816, 102604765]",False,შოთა რუსთაველის I ჩიხი,residential,False,173.603,,,"LINESTRING (41.8669207 42.5090339, 41.866842 42.5089251, 41.8667418 42.5088439, 41.8659099 42.5087471, 41.8649576 42.5086606)",,,
1174640868,True,,secondary,False,10.918,,,"LINESTRING (41.8669207 42.5090339, 41.866963 42.5090239, 41.8670074 42.5090238, 41.8670497 42.5090337)",,roundabout,
222885141,True,ქუჯის ქუჩა,residential,False,16.327,,,"LINESTRING (41.860507 42.5100964, 41.8603178 42.5100505)",,,
222889231,True,,trunk_link,False,55.192,,,"LINESTRING (41.8689136 42.5043639, 41.8689533 42.5042476, 41.8690053 42.5041937, 41.8690638 42.5041461, 41.8691366 42.5041108, 41.8692191 42.5040901, 41.869306 42.5040854, 41.869371 42.5041088)",,,
409752198,True,ზვიად გამსახურდიას გამზირი,trunk,False,66.104,ს 1,50,"LINESTRING (41.8689136 42.5043639, 41.8688679 42.5043047, 41.8685043 42.5038517)",,,
120002616,True,ზვიად გამსახურდიას გამზირი,trunk,False,155.275,ს 1,50,"LINESTRING (41.869371 42.5041088, 41.8694752 42.5042326, 41.8695121 42.5042705, 41.8697587 42.5045544, 41.8697994 42.5046031, 41.8702684 42.5051583, 41.8703823 42.5052894)",,,
414196405,True,სპირიდონ კედიას ქუჩა,residential,False,86.054,,,"LINESTRING (41.8689033 42.5059229, 41.8680412 42.5063645)",,,
628212614,False,მერაბ კოსტავას ქუჩა,secondary,False,136.859,,40,"LINESTRING (41.8689033 42.5059229, 41.8680893 42.5048483)",,,
628212615,True,სპირიდონ კედიას ქუჩა,residential,False,92.657,,,"LINESTRING (41.8689033 42.5059229, 41.8698528 42.5054708)",,,
465358762,False,მერაბ კოსტავას ქუჩა,secondary,True,129.773,,40,"LINESTRING (41.8689033 42.5059229, 41.8695278 42.506743, 41.8696782 42.5069406)",,,
102605655,False,სანკტ-პეტერბურგის ქუჩა,residential,False,42.121,,,"LINESTRING (41.8633538 42.5058828, 41.8631626 42.5062344)",,,
758912726,False,,residential,True,42.82,,,"LINESTRING (41.8633538 42.5058828, 41.8628361 42.5059341)",,,
102605655,False,სანკტ-პეტერბურგის ქუჩა,residential,True,319.889,,,"LINESTRING (41.8633538 42.5058828, 41.8634773 42.5054891, 41.8635016 42.5046897, 41.8633405 42.5043146, 41.8629825 42.5039396, 41.8622012 42.5033544)",,,
222885148,False,ლევან II დადიანის ქუჩა,residential,False,87.719,,,"LINESTRING (41.8642928 42.510201, 41.8642189 42.5097604, 41.864191 42.5094161)",,,
946208520,False,ლევან II დადიანის ქუჩა,residential,False,93.02199999999999,,,"LINESTRING (41.8642928 42.510201, 41.8639011 42.5102364, 41.863224 42.5104569)",,,
946208520,False,ლევან II დადიანის ქუჩა,residential,True,93.02199999999999,,,"LINESTRING (41.863224 42.5104569, 41.8639011 42.5102364, 41.8642928 42.510201)",,,
1201840936,True,ზვიად გამსახურდიას გამზირი,trunk,False,32.999,ს 1,50,"LINESTRING (41.8685467 42.5034345, 41.8688397 42.503638)",,,
1201840937,True,,residential,False,14.374,,,"LINESTRING (41.8685467 42.5034345, 41.868684 42.5033541)",,,
409752198,True,ზვიად გამსახურდიას გამზირი,trunk,False,145.259,ს 1,50,"LINESTRING (41.8698528 42.5054708, 41.8694253 42.5049811, 41.8693189 42.5048623, 41.8690239 42.5045216, 41.8689801 42.5044601, 41.8689136 42.5043639)",,,
