osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,access,bridge,width
26156093,False,2,улица Кяхба,tertiary,False,48.129999999999995,"LINESTRING (40.8104839 43.0904655, 40.810555 43.0904995, 40.8106187 43.0905262, 40.8106496 43.0905391, 40.8107229 43.0905645, 40.8107931 43.0905825, 40.8108746 43.09059, 40.8109902 43.0905856, 40.8110353 43.0905829)",შ 191,,,,
203749175,False,,,tertiary,False,31.474999999999998,"LINESTRING (40.8104839 43.0904655, 40.8104334 43.0904171, 40.8103994 43.0903556, 40.8103905 43.0902918, 40.810386 43.0902001)",,,,,
1096666565,False,2,улица Кяхба,residential,True,39.805,"LINESTRING (40.8104839 43.0904655, 40.8103641 43.0904086, 40.8100624 43.090283)",,,,,
203752213,False,,,residential,False,89.705,"LINESTRING (40.8125692 43.0903251, 40.8125299 43.0903714, 40.8124736 43.0904047, 40.8124092 43.0904224, 40.8121705 43.0904596, 40.8120042 43.0904674, 40.8119076 43.0904517, 40.81174 43.0904204, 40.8116997 43.0903753, 40.8116439 43.0902876)",,,,,
203752225,False,,улица Водопадная,residential,False,73.166,"LINESTRING (40.8125692 43.0903251, 40.8124923 43.0902813, 40.8123528 43.0902187, 40.8122845 43.0901227, 40.8121242 43.0897833)",,,,,
203752225,False,,улица Водопадная,residential,True,47.384,"LINESTRING (40.8125692 43.0903251, 40.8126613 43.0903577, 40.8129617 43.0904459, 40.8131146 43.0904732)",,,,,
26156093,False,2,улица Кяхба,tertiary,False,67.43,"LINESTRING (40.8121242 43.0897833, 40.8121641 43.0897065, 40.81245 43.0892256)",შ 191,,,,
26156093,False,2,улица Кяхба,tertiary,True,69.58800000000001,"LINESTRING (40.8121242 43.0897833, 40.8119895 43.0899999, 40.8118733 43.0901377, 40.8117779 43.0902162, 40.8116439 43.0902876)",შ 191,,,,
203752225,False,,улица Водопадная,residential,True,73.166,"LINESTRING (40.8121242 43.0897833, 40.8122845 43.0901227, 40.8123528 43.0902187, 40.8124923 43.0902813, 40.8125692 43.0903251)",,,,,
203752225,False,,улица Водопадная,residential,False,47.384,"LINESTRING (40.8131146 43.0904732, 40.8129617 43.0904459, 40.8126613 43.0903577, 40.8125692 43.0903251)",,,,,
26156093,False,2,улица Кяхба,tertiary,False,59.687999999999995,"LINESTRING (40.8110353 43.0905829, 40.811183 43.0905295, 40.8113009 43.0904507, 40.8115459 43.0903226, 40.8116439 43.0902876)",შ 191,,,,
26156093,False,2,улица Кяхба,tertiary,True,48.129999999999995,"LINESTRING (40.8110353 43.0905829, 40.8109902 43.0905856, 40.8108746 43.09059, 40.8107931 43.0905825, 40.8107229 43.0905645, 40.8106496 43.0905391, 40.8106187 43.0905262, 40.810555 43.0904995, 40.8104839 43.0904655)",შ 191,,,,
203752223,False,,улица Кяхба,residential,True,181.98000000000002,"LINESTRING (40.8110353 43.0905829, 40.8110667 43.0907377, 40.8111083 43.0908063, 40.8111687 43.0908523, 40.8112531 43.0909022, 40.8113846 43.0909512, 40.8114838 43.0909923, 40.8115482 43.0910139, 40.8121007 43.0910707, 40.8122027 43.0910687, 40.8122858 43.0910531, 40.8123716 43.0910159, 40.8127579 43.0908474, 40.8128062 43.0908337, 40.8128544 43.0908317)",,,,,
203752223,False,,улица Кяхба,residential,False,181.98000000000005,"LINESTRING (40.8128544 43.0908317, 40.8128062 43.0908337, 40.8127579 43.0908474, 40.8123716 43.0910159, 40.8122858 43.0910531, 40.8122027 43.0910687, 40.8121007 43.0910707, 40.8115482 43.0910139, 40.8114838 43.0909923, 40.8113846 43.0909512, 40.8112531 43.0909022, 40.8111687 43.0908523, 40.8111083 43.0908063, 40.8110667 43.0907377, 40.8110353 43.0905829)",,,,,
57403718,False,2,Сухумское шоссе,trunk,True,41.05,"LINESTRING (40.8106285 43.0844927, 40.8107899 43.084482, 40.810971 43.0844749, 40.8111323 43.0844635)",ს 1,90,yes,,
57403718,False,2,Сухумское шоссе,trunk,False,79.326,"LINESTRING (40.8121004 43.0843712, 40.8119263 43.0843939, 40.8116826 43.0844211, 40.8115079 43.0844371, 40.8111323 43.0844635)",ს 1,90,yes,,
"[382024682, 78475138, 57403718]",False,2,"['Сухумское шоссе', 'улица Лакоба']",trunk,True,533.209,"LINESTRING (40.8121004 43.0843712, 40.8134073 43.0842267, 40.8137092 43.0841756, 40.8139149 43.0841411, 40.8146321 43.0840329, 40.8151041 43.0839765, 40.8153781 43.0839546, 40.8157145 43.0839276, 40.8158601 43.0839196, 40.8167893 43.0838718, 40.8175362 43.0838208, 40.8186024 43.0837503)",ს 1,90,yes,yes,
"[203752840, 203752827, 550210903]",True,,,tertiary_link,False,78.59499999999998,"LINESTRING (40.8121004 43.0843712, 40.8119904 43.0844304, 40.8119374 43.0844606, 40.8118848 43.0844694, 40.8115911 43.08451, 40.8115738 43.0845134, 40.8115473 43.0845173, 40.8115306 43.0845214, 40.8115148 43.0845359, 40.8114919 43.084585, 40.8114838 43.0846124, 40.8115026 43.0846516, 40.8115989 43.084742)",შ 191,,,,
57403718,False,2,Сухумское шоссе,trunk,False,41.05,"LINESTRING (40.8111323 43.0844635, 40.810971 43.0844749, 40.8107899 43.084482, 40.8106285 43.0844927)",ს 1,90,yes,,
57403718,False,2,Сухумское шоссе,trunk,True,79.326,"LINESTRING (40.8111323 43.0844635, 40.8115079 43.0844371, 40.8116826 43.0844211, 40.8119263 43.0843939, 40.8121004 43.0843712)",ს 1,90,yes,,
323014968,False,2,площадь Героев,tertiary,True,49.452,"LINESTRING (40.8111323 43.0844635, 40.811197 43.08453, 40.8112399 43.0845633, 40.811406 43.0846516, 40.8115989 43.084742)",შ 191,,,,
203752829,True,,,tertiary_link,False,83.75,"LINESTRING (40.8115989 43.084742, 40.8113578 43.0846653, 40.8112089 43.0846183, 40.8110615 43.08458, 40.8108952 43.0845398, 40.8107866 43.0845183, 40.8106285 43.0844927)",შ 191,,,,
323014968,False,2,площадь Героев,tertiary,False,49.452,"LINESTRING (40.8115989 43.084742, 40.811406 43.0846516, 40.8112399 43.0845633, 40.811197 43.08453, 40.8111323 43.0844635)",შ 191,,,,
323014968,False,2,площадь Героев,tertiary,True,206.622,"LINESTRING (40.8115989 43.084742, 40.8120844 43.0849698, 40.8123719 43.0851063, 40.8125786 43.0852177, 40.8128728 43.0854699, 40.8130044 43.0855827, 40.8131793 43.0857327, 40.8133173 43.085859, 40.8133513 43.0859414, 40.8133484 43.0860159)",შ 191,,,,
339565958,False,,,residential,False,33.281,"LINESTRING (40.8193801 43.0851274, 40.8192975 43.0851256, 40.8192137 43.085149, 40.8190864 43.0851995, 40.8190071 43.0852344)",,,,,
163783260,False,,улица Харазия,residential,True,41.366,"LINESTRING (40.8158893 43.0857508, 40.8160584 43.0857266, 40.8161507 43.0857075, 40.8162455 43.0856881, 40.8163057 43.0856656, 40.8163671 43.0856341)",,,,,
203791665,False,,,residential,True,39.968,"LINESTRING (40.8158893 43.0857508, 40.8159706 43.0857529, 40.816043 43.0857737, 40.8161181 43.0858162, 40.8161593 43.0858743, 40.8161704 43.0859287, 40.8161604 43.0859816)",,,,,
"[163783248, 163783245, 1096666653]",False,,улица Харазия,residential,False,209.93599999999998,"LINESTRING (40.8158893 43.0857508, 40.8143306 43.0859744, 40.814045 43.0860123, 40.8137775 43.0860448, 40.8135553 43.0860521, 40.8133484 43.0860159)",,,,yes,
61919352,False,2,Курортная улица,residential,False,180.179,"LINESTRING (40.8186258 43.0851312, 40.8186016 43.0852091, 40.818571 43.0852448, 40.8185314 43.0852567, 40.8184962 43.0852673, 40.8184099 43.0852596, 40.8181665 43.0851996, 40.8180266 43.0851783, 40.8178943 43.0851905, 40.8169878 43.0853322, 40.8167324 43.0853697, 40.8165736 43.0853969)",,,,,
61919352,False,2,Курортная улица,residential,True,58.057,"LINESTRING (40.8186258 43.0851312, 40.8186191 43.0848986, 40.8186441 43.0848075, 40.8187129 43.0847207, 40.8187945 43.0846451)",,,,,
339565958,False,,,residential,True,35.055,"LINESTRING (40.8186258 43.0851312, 40.8187662 43.0851357, 40.818858 43.0851382, 40.8189356 43.0851936, 40.8190071 43.0852344)",,,,,
87501086,False,,,residential,False,76.272,"LINESTRING (40.817763 43.0840529, 40.8178032 43.0840351, 40.8181894 43.0838683, 40.8183209 43.0838307, 40.8186024 43.0837503)",,,,,
"[87501086, 78475127]",False,,улица Харазия,residential,True,182.58200000000002,"LINESTRING (40.817763 43.0840529, 40.8176943 43.0840818, 40.8174831 43.0841803, 40.8174637 43.0842, 40.8174489 43.0842254, 40.8174343 43.084312, 40.8173931 43.0844371, 40.817341 43.0845216, 40.8172955 43.0845979, 40.8171913 43.0847228, 40.8165736 43.0853969)",,,,,
163783254,False,,,residential,False,110.15700000000001,"LINESTRING (40.817763 43.0840529, 40.8178244 43.0841185, 40.8178781 43.0841773, 40.8180722 43.0843631, 40.8182515 43.0844806, 40.8183775 43.0845357, 40.8187945 43.0846451)",,,,,
323015573,False,2,улица Ладария,tertiary,True,42.491,"LINESTRING (40.8133484 43.0860159, 40.8131866 43.0863793)",შ 191,,,,
"[163783248, 1096666653, 163783245]",False,,улица Харазия,residential,True,209.93599999999998,"LINESTRING (40.8133484 43.0860159, 40.8135553 43.0860521, 40.8137775 43.0860448, 40.814045 43.0860123, 40.8143306 43.0859744, 40.8158893 43.0857508)",,,,yes,
323014968,False,2,площадь Героев,tertiary,False,206.622,"LINESTRING (40.8133484 43.0860159, 40.8133513 43.0859414, 40.8133173 43.085859, 40.8131793 43.0857327, 40.8130044 43.0855827, 40.8128728 43.0854699, 40.8125786 43.0852177, 40.8123719 43.0851063, 40.8120844 43.0849698, 40.8115989 43.084742)",შ 191,,,,
78475122,False,,,residential,True,14.436,"LINESTRING (40.8153205 43.0901272, 40.8153749 43.0900036)",,,,,
"[665145305, 203749164]",False,,переулок Ладария,residential,False,364.953,"LINESTRING (40.8093971 43.0862491, 40.8095394 43.0859017, 40.8096116 43.0857537, 40.8097011 43.0857551, 40.8099104 43.0857296, 40.8100311 43.0857042, 40.8100847 43.0857042, 40.8101464 43.0857238, 40.81042 43.085902, 40.8104978 43.0859569, 40.810546 43.0859823, 40.8106506 43.0860019, 40.8110986 43.0860509, 40.8114178 43.0860764, 40.8118744 43.0861361, 40.8119209 43.0861422, 40.8124511 43.0862369, 40.8130946 43.0863615, 40.8131866 43.0863793)",,,,,
339565958,False,,,residential,False,35.05500000000001,"LINESTRING (40.8190071 43.0852344, 40.8189356 43.0851936, 40.818858 43.0851382, 40.8187662 43.0851357, 40.8186258 43.0851312)",,,,,
339565958,False,,,residential,True,33.281,"LINESTRING (40.8190071 43.0852344, 40.8190864 43.0851995, 40.8192137 43.085149, 40.8192975 43.0851256, 40.8193801 43.0851274)",,,,,
1197439959,False,,,residential,True,141.162,"LINESTRING (40.8190071 43.0852344, 40.8189389 43.0853353, 40.8187786 43.0854471, 40.8187256 43.0855133, 40.8186561 43.0855715, 40.8184355 43.0857289, 40.8182084 43.0858754, 40.8181037 43.0859267, 40.8179908 43.0859738, 40.8178894 43.0859967, 40.8177819 43.0860017, 40.8177118 43.0859968)",,,,,
1197439959,False,,,residential,False,141.162,"LINESTRING (40.8177118 43.0859968, 40.8177819 43.0860017, 40.8178894 43.0859967, 40.8179908 43.0859738, 40.8181037 43.0859267, 40.8182084 43.0858754, 40.8184355 43.0857289, 40.8186561 43.0855715, 40.8187256 43.0855133, 40.8187786 43.0854471, 40.8189389 43.0853353, 40.8190071 43.0852344)",,,,,
