osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,junction,maxspeed,width
34870303,4,Kenyatta Avenue,tertiary,False,True,12.087,"LINESTRING (36.0703723 -0.2847341, 36.0704783 -0.28471)",,,,
676777713,1,Moi Road,unclassified,True,False,20.531,"LINESTRING (36.0703723 -0.2847341, 36.0703928 -0.2845506)",,,,
34870329,1,Kenyatta Lane,unclassified,False,True,120.488,"LINESTRING (36.0724918 -0.2835999, 36.0714459 -0.2838832)",,,,
676860901,1,Umardin Road,unclassified,True,False,6.779,"LINESTRING (36.0724918 -0.2835999, 36.0724975 -0.2835392)",,,,
34870329,1,Kenyatta Lane,unclassified,False,False,6.0009999999999994,"LINESTRING (36.0724918 -0.2835999, 36.0725116 -0.2835935, 36.0725436 -0.2835848)",,,,
34870302,1,Umardin Road,unclassified,True,False,65.081,"LINESTRING (36.0726234 -0.2841702, 36.0724918 -0.2835999)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,20.71,"LINESTRING (36.0726234 -0.2841702, 36.0724424 -0.2842141)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,8.439,"LINESTRING (36.0726234 -0.2841702, 36.0726971 -0.2841521)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,52.73,"LINESTRING (36.0713989 -0.2844813, 36.0709403 -0.284602)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,11.185,"LINESTRING (36.0713989 -0.2844813, 36.0714962 -0.2844558)",,,,
34870324,1,Pandhit Nehru Road,residential,False,False,63.366,"LINESTRING (36.0735558 -0.2827395, 36.0736934 -0.2832925)",,,,
34870309,2,Geoffery Kamau Avenue,trunk,True,False,135.583,"LINESTRING (36.0735558 -0.2827395, 36.0731675 -0.2828422, 36.072374 -0.2830396)",A8;R1,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,25.613,"LINESTRING (36.0747021 -0.2836599, 36.0745664 -0.2836806, 36.074477 -0.2837065)",,,,
34870322,2,Mburu Gichua Road,tertiary,True,False,33.507,"LINESTRING (36.0747021 -0.2836599, 36.0746829 -0.2836027, 36.0746829 -0.2835425, 36.0747019 -0.2834853, 36.0747381 -0.2834372, 36.0747878 -0.283403)",,roundabout,,
34870303,4,Kenyatta Avenue,tertiary,False,False,8.497,"LINESTRING (36.0715714 -0.2844422, 36.0714962 -0.2844558)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,100.116,"LINESTRING (36.0715714 -0.2844422, 36.0724424 -0.2842141)",,,,
34870334,1,Bank Lane,unclassified,False,False,63.715,"LINESTRING (36.0715714 -0.2844422, 36.071475 -0.2839945, 36.0714459 -0.2838832)",,,,
34870324,1,Pandhit Nehru Road,residential,False,False,65.728,"LINESTRING (36.0736934 -0.2832925, 36.0738374 -0.2838658)",,,,
34870324,1,Pandhit Nehru Road,residential,False,True,63.366,"LINESTRING (36.0736934 -0.2832925, 36.0735558 -0.2827395)",,,,
34870329,1,Kenyatta Lane,unclassified,False,True,131.917,"LINESTRING (36.0736934 -0.2832925, 36.0725436 -0.2835848)",,,,
34870329,1,Kenyatta Lane,unclassified,False,False,114.71,"LINESTRING (36.0736934 -0.2832925, 36.0740698 -0.283196, 36.0746147 -0.2830451, 36.07469 -0.2830262)",,,,
34870305,2,Gusii Road,unclassified,False,True,52.678000000000004,"LINESTRING (36.0732782 -0.2844994, 36.073261 -0.2844169, 36.0731752 -0.284037)",,,60,
34870306,,,residential,False,False,82.745,"LINESTRING (36.0732782 -0.2844994, 36.073135 -0.2845353, 36.072728 -0.2846335, 36.0726106 -0.284661, 36.0725543 -0.2846714)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,12.087,"LINESTRING (36.0704783 -0.28471, 36.0703723 -0.2847341)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,52.756,"LINESTRING (36.0704783 -0.28471, 36.0709403 -0.284602)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,100.116,"LINESTRING (36.0724424 -0.2842141, 36.0715714 -0.2844422)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,20.71,"LINESTRING (36.0724424 -0.2842141, 36.0726234 -0.2841702)",,,,
34870304,2,Inder Singh Street,residential,False,True,52.35,"LINESTRING (36.0724424 -0.2842141, 36.0725543 -0.2846714)",,,,
34870329,1,Kenyatta Lane,unclassified,False,False,10.246,"LINESTRING (36.07469 -0.2830262, 36.0747791 -0.2830027)",,,,
34870300,2,Mburu Gichua Road,tertiary,True,False,50.373999999999995,"LINESTRING (36.07469 -0.2830262, 36.0746303 -0.2827801, 36.0745864 -0.2825852)",,,,
34870329,1,Kenyatta Lane,unclassified,False,True,114.71000000000001,"LINESTRING (36.07469 -0.2830262, 36.0746147 -0.2830451, 36.0740698 -0.283196, 36.0736934 -0.2832925)",,,,
34870300,2,Mburu Gichua Road,tertiary,True,False,43.287,"LINESTRING (36.0747878 -0.283403, 36.07469 -0.2830262)",,,,
34870322,2,Mburu Gichua Road,tertiary,True,False,10.254,"LINESTRING (36.0747878 -0.283403, 36.0748783 -0.2833853)",,roundabout,,
34870303,4,Kenyatta Avenue,tertiary,False,False,76.053,"LINESTRING (36.0738374 -0.2838658, 36.0731752 -0.284037)",,,,
34870324,1,Pandhit Nehru Road,residential,False,True,65.728,"LINESTRING (36.0738374 -0.2838658, 36.0736934 -0.2832925)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,73.307,"LINESTRING (36.0738374 -0.2838658, 36.074342 -0.2837457, 36.074477 -0.2837065)",,,,
34870318,2,Court Road,unclassified,False,False,38.356,"LINESTRING (36.0689869 -0.2839136, 36.069085 -0.2842443)",,,,
34870309,2,Geoffery Kamau Avenue,trunk,True,False,137.455,"LINESTRING (36.0701839 -0.2836049, 36.0699442 -0.2836683, 36.0689869 -0.2839136)",A8;R1,,,
34870339,2,Moi Road,unclassified,False,True,38.146,"LINESTRING (36.0701839 -0.2836049, 36.0702315 -0.2838382, 36.0702536 -0.2839408)",,,,
34870304,2,Inder Singh Street,residential,False,False,52.35,"LINESTRING (36.0725543 -0.2846714, 36.0724424 -0.2842141)",,,,
34870306,,,residential,False,True,82.745,"LINESTRING (36.0725543 -0.2846714, 36.0726106 -0.284661, 36.072728 -0.2846335, 36.073135 -0.2845353, 36.0732782 -0.2844994)",,,,
34870329,1,Kenyatta Lane,unclassified,False,False,131.917,"LINESTRING (36.0725436 -0.2835848, 36.0736934 -0.2832925)",,,,
34870313,1,Umardin Road,unclassified,True,False,65.361,"LINESTRING (36.0725436 -0.2835848, 36.0725643 -0.2836518, 36.0726126 -0.283847, 36.0726656 -0.2840428, 36.0726971 -0.2841521)",,,,
34870329,1,Kenyatta Lane,unclassified,False,True,6.0009999999999994,"LINESTRING (36.0725436 -0.2835848, 36.0725116 -0.2835935, 36.0724918 -0.2835999)",,,,
34870309,2,Geoffery Kamau Avenue,trunk,True,False,128.554,"LINESTRING (36.071301 -0.2833072, 36.0710576 -0.2833762, 36.0701839 -0.2836049)",A8;R1,,,
34870334,1,Bank Lane,unclassified,False,True,66.051,"LINESTRING (36.071301 -0.2833072, 36.0713198 -0.283393, 36.0713802 -0.2836274, 36.0714231 -0.2837906, 36.0714459 -0.2838832)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,8.439,"LINESTRING (36.0726971 -0.2841521, 36.0726234 -0.2841702)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,54.681,"LINESTRING (36.0726971 -0.2841521, 36.0731752 -0.284037)",,,,
676777712,1,Moi Road,unclassified,True,False,20.113,"LINESTRING (36.0703928 -0.2845506, 36.0704783 -0.28471)",,,,
34870339,2,Moi Road,unclassified,False,False,69.553,"LINESTRING (36.0703928 -0.2845506, 36.0703693 -0.2844434, 36.0703344 -0.2842895, 36.0702912 -0.2841101, 36.0702536 -0.2839408)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,11.185,"LINESTRING (36.0714962 -0.2844558, 36.0713989 -0.2844813)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,8.497,"LINESTRING (36.0714962 -0.2844558, 36.0715714 -0.2844422)",,,,
34870335,1,Club Road,unclassified,True,False,18.495,"LINESTRING (36.0714962 -0.2844558, 36.0715356 -0.2846174)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,False,54.681,"LINESTRING (36.0731752 -0.284037, 36.0726971 -0.2841521)",,,,
34870303,4,Kenyatta Avenue,tertiary,False,True,76.053,"LINESTRING (36.0731752 -0.284037, 36.0738374 -0.2838658)",,,,
34870305,2,Gusii Road,unclassified,False,False,52.678000000000004,"LINESTRING (36.0731752 -0.284037, 36.073261 -0.2844169, 36.0732782 -0.2844994)",,,60,
