osmid,oneway,lanes,ref,name,highway,reversed,length,geometry
341551609,False,2,A8,Route de Béoumi,primary,True,11.576,"LINESTRING (-5.58117 7.6717744, -5.5812749 7.671769)"
361585259,False,,,,residential,False,42.354,"LINESTRING (-5.58117 7.6717744, -5.5810172 7.6721239)"
341551609,False,2,A8,Route de Béoumi,primary,False,146.938,"LINESTRING (-5.58117 7.6717744, -5.5810118 7.6717637, -5.5808106 7.6717292, -5.5798665 7.6715059)"
106876652,False,,,,residential,False,33.03,"LINESTRING (-5.5784932 7.6741907, -5.5786858 7.6744183)"
37792636,False,,B412,,tertiary,False,31.22,"LINESTRING (-5.5784932 7.6741907, -5.5785804 7.6741986, -5.5786917 7.6742239, -5.5787654 7.6742585)"
341551609,False,2,A8,Route de Béoumi,primary,True,35.228,"LINESTRING (-5.582668 7.6716322, -5.5829859 7.6715989)"
106877272,False,,,,residential,False,138.314,"LINESTRING (-5.582668 7.6716322, -5.5823207 7.6720947, -5.5820766 7.6723751, -5.5818902 7.6726077)"
341551609,False,2,A8,Route de Béoumi,primary,False,154.293,"LINESTRING (-5.582668 7.6716322, -5.581795 7.6717292, -5.5812749 7.671769)"
106877272,False,,,,residential,False,164.598,"LINESTRING (-5.5818902 7.6726077, -5.5811781 7.6739089)"
361585240,False,,,,residential,False,119.498,"LINESTRING (-5.5818902 7.6726077, -5.5828357 7.6731339)"
361585240,False,,,,residential,True,110.224,"LINESTRING (-5.5818902 7.6726077, -5.5810172 7.6721239)"
106877272,False,,,,residential,True,138.314,"LINESTRING (-5.5818902 7.6726077, -5.5820766 7.6723751, -5.5823207 7.6720947, -5.582668 7.6716322)"
106877272,False,,,,residential,True,55.754,"LINESTRING (-5.5804448 7.6752593, -5.580685 7.674818)"
361585217,False,,,,residential,False,112.285,"LINESTRING (-5.5804448 7.6752593, -5.5813369 7.6757472)"
361585217,False,,,,residential,True,114.051,"LINESTRING (-5.5804448 7.6752593, -5.5795647 7.6747196)"
361585217,False,,,,residential,False,101.918,"LINESTRING (-5.5787654 7.6742585, -5.5795647 7.6747196)"
481682453,False,,B411,,tertiary,False,19.816,"LINESTRING (-5.5787654 7.6742585, -5.5786858 7.6744183)"
481682453,False,,B411,,tertiary,True,50.653,"LINESTRING (-5.5787654 7.6742585, -5.5789766 7.6738539)"
37792636,False,,B412,,tertiary,True,31.22,"LINESTRING (-5.5787654 7.6742585, -5.5786917 7.6742239, -5.5785804 7.6741986, -5.5784932 7.6741907)"
341551609,False,2,A8,Route de Béoumi,primary,False,55.929,"LINESTRING (-5.5798665 7.6715059, -5.5793729 7.6713889)"
699614109,False,,B411,,residential,True,87.418,"LINESTRING (-5.5798665 7.6715059, -5.5800784 7.6707483)"
341551609,False,2,A8,Route de Béoumi,primary,True,146.938,"LINESTRING (-5.5798665 7.6715059, -5.5808106 7.6717292, -5.5810118 7.6717637, -5.58117 7.6717744)"
481682453,False,,B411,,tertiary,False,166.719,"LINESTRING (-5.5798665 7.6715059, -5.5796734 7.672197, -5.5794478 7.6729466)"
361585165,False,,,,residential,False,89.274,"LINESTRING (-5.5794478 7.6729466, -5.5787345 7.672566)"
481682453,False,,B411,,tertiary,False,6.066,"LINESTRING (-5.5794478 7.6729466, -5.5794226 7.6729951)"
481682453,False,,B411,,tertiary,True,166.719,"LINESTRING (-5.5794478 7.6729466, -5.5796734 7.672197, -5.5798665 7.6715059)"
361585255,False,,,,residential,True,146.096,"LINESTRING (-5.5789371 7.6700798, -5.5800784 7.6707483)"
361585227,False,,,,residential,False,131.703,"LINESTRING (-5.5789371 7.6700798, -5.5788244 7.6702977, -5.5787238 7.6704851, -5.5786259 7.6706646, -5.5783765 7.6711258)"
361585157,False,,,,residential,True,90.393,"LINESTRING (-5.5825653 7.6703987, -5.5821555 7.6711029)"
361585176,False,,,,residential,True,231.369,"LINESTRING (-5.5825653 7.6703987, -5.5843833 7.6714395)"
361585173,False,,,,residential,True,82.585,"LINESTRING (-5.581073 7.6704792, -5.5806604 7.6710992)"
361585181,False,,,,residential,True,137.986,"LINESTRING (-5.581073 7.6704792, -5.5821555 7.6711029)"
361585255,False,,,,residential,False,146.096,"LINESTRING (-5.5800784 7.6707483, -5.5789371 7.6700798)"
361585255,False,,,,residential,True,75.073,"LINESTRING (-5.5800784 7.6707483, -5.5806604 7.6710992)"
699614109,False,,B411,,residential,False,87.418,"LINESTRING (-5.5800784 7.6707483, -5.5798665 7.6715059)"
361585179,False,,,,residential,False,75.589,"LINESTRING (-5.5850746 7.6777969, -5.5856722 7.6781306)"
361585179,False,,,,residential,True,75.445,"LINESTRING (-5.5850746 7.6777969, -5.5844797 7.6774611)"
361585179,False,,,,residential,False,71.511,"LINESTRING (-5.5856722 7.6781306, -5.5862273 7.6784637)"
361585179,False,,,,residential,True,75.589,"LINESTRING (-5.5856722 7.6781306, -5.5850746 7.6777969)"
361585179,False,,,,residential,True,71.511,"LINESTRING (-5.5862273 7.6784637, -5.5856722 7.6781306)"
373190777,False,,,,residential,False,87.333,"LINESTRING (-5.5862273 7.6784637, -5.586623 7.6777832)"
361585179,False,,,,residential,False,107.137,"LINESTRING (-5.5862273 7.6784637, -5.5865921 7.6786179, -5.5868295 7.6787282, -5.5871259 7.6788292)"
